task,fold,population,group_type,group_id,trials,alpha15_mean,alpha15_std,alpha63_mean,alpha63_std,alpha127_mean,alpha127_std,scale15_mean,scale15_std,scale63_mean,scale63_std,scale127_mean,scale127_std,scale_min,scale_max,dominant15_percent,dominant63_percent,dominant127_percent
OpenBMI_MI,0,heldout,class,1,50,0.4729103446006775,0.028891034424304962,0.2904776334762573,0.016824224963784218,0.23661206662654877,0.014806586317718029,1.020300269126892,0.004201940726488829,0.9937670230865479,0.002446933649480343,0.9859327077865601,0.002153488341718912,0.978692352771759,1.033312201499939,100.0,0.0,0.0
OpenBMI_MI,0,heldout,subject,29,100,0.3963971734046936,0.02322683483362198,0.3565134108066559,0.050259124487638474,0.2470894306898117,0.030177706852555275,1.0091720819473267,0.003378132823854685,1.0033713579177856,0.007309736683964729,0.9874566793441772,0.004389080684632063,0.9659597873687744,1.0474088191986084,84.0,16.0,0.0
OpenBMI_MI,0,heldout,class,0,50,0.3874005079269409,0.02751804329454899,0.3836999237537384,0.058670781552791595,0.2288995385169983,0.032892465591430664,1.0078635215759277,0.004002253990620375,1.007325291633606,0.008533134125173092,0.984811007976532,0.004783916287124157,0.9659597873687744,1.0474088191986084,68.0,32.0,0.0
OpenBMI_MI,0,heldout,class,1,50,0.4053938388824463,0.012643146328628063,0.32932692766189575,0.011466780677437782,0.26527926325798035,0.008816631510853767,1.010480523109436,0.001838825293816626,0.9994173645973206,0.0016677388921380043,0.9901021718978882,0.0012823030119761825,0.9847612380981445,1.0224899053573608,100.0,0.0,0.0
OpenBMI_MI,0,heldout,subject,36,100,0.41816097497940063,0.009269017726182938,0.32638251781463623,0.013225856237113476,0.25545650720596313,0.013485168106853962,1.0123374462127686,0.0013480905909091234,0.9989891052246094,0.0019235840300098062,0.9886735677719116,0.001961295958608389,0.9800726175308228,1.0164268016815186,100.0,0.0,0.0
OpenBMI_MI,0,heldout,class,0,50,0.41443729400634766,0.0061495606787502766,0.32659491896629333,0.013276096433401108,0.2589678466320038,0.014741077087819576,1.0117958784103394,0.000894396158400923,0.999019980430603,0.0019308928167447448,0.9891842603683472,0.002143956022337079,0.9822434186935425,1.0142472982406616,100.0,0.0,0.0
OpenBMI_MI,0,heldout,class,1,50,0.421884685754776,0.010309231467545033,0.3261701166629791,0.013172002509236336,0.2519451975822449,0.011033639311790466,1.0128788948059082,0.0014993814984336495,0.9989581108093262,0.001915749511681497,0.9881628155708313,0.0016047419048845768,0.9800726175308228,1.0164268016815186,100.0,0.0,0.0
OpenBMI_MI,0,heldout,subject,37,100,0.41880351305007935,0.007063813973218203,0.3155118227005005,0.006201591808348894,0.2656846344470978,0.006517916917800903,1.0124307870864868,0.001027365680783987,0.9974079728126526,0.000901967694517225,0.9901611804962158,0.0009479735163040459,0.9842731952667236,1.0197670459747314,100.0,0.0,0.0
OpenBMI_MI,0,heldout,class,0,50,0.4181293249130249,0.008473818190395832,0.31512364745140076,0.006182568613439798,0.26674702763557434,0.007282992359250784,1.012332797050476,0.0012324388371780515,0.9973515272140503,0.0008992002112790942,0.9903155565261841,0.0010592493927106261,0.9842731952667236,1.0197670459747314,100.0,0.0,0.0
OpenBMI_MI,0,heldout,class,1,50,0.4194777011871338,0.005203870125114918,0.3159000277519226,0.006196281872689724,0.2646222412586212,0.005446748808026314,1.012528896331787,0.0007568530854769051,0.9974644184112549,0.0009011960355564952,0.9900065660476685,0.0007921789074316621,0.9872121214866638,1.014301061630249,100.0,0.0,0.0
