task,fold,architecture,population,subject_id,trials,LiteBN_BA,model_BA,delta_BA_pp,LiteBN_macro_F1,model_macro_F1,delta_macro_F1_pp,LiteBN_accuracy,model_accuracy,delta_accuracy_pp
OpenBMI_MI,3,TSW,outer,22,100,0.7,0.6699999999999999,-3.0000000000000027,0.6980676328502415,0.6691729323308271,-2.889470051941445,0.7,0.67,-2.9999999999999916
OpenBMI_MI,3,TSW,outer,19,100,0.78,0.75,-3.0000000000000027,0.7799119647859143,0.7479584635547938,-3.1953501231120507,0.78,0.75,-3.0000000000000027
OpenBMI_MI,3,TSW,outer,16,100,0.87,0.8400000000000001,-2.9999999999999916,0.8699869986998701,0.8397435897435898,-3.0243408956280304,0.87,0.84,-3.0000000000000027
OpenBMI_MI,3,TSW,heldout,4,100,0.83,0.79,-3.9999999999999925,0.8279178054458953,0.7851662404092072,-4.275156503668809,0.83,0.79,-3.9999999999999925
OpenBMI_MI,3,TSW,heldout,12,100,0.67,0.76,8.999999999999996,0.6515679442508711,0.7596153846153846,10.804744036451353,0.67,0.76,8.999999999999996
OpenBMI_MI,3,TSW,heldout,13,100,0.79,0.78,-1.0000000000000009,0.78997899789979,0.7708333333333333,-1.9145664566456722,0.79,0.78,-1.0000000000000009
OpenBMI_MI,3,TSW,heldout,17,100,0.61,0.6499999999999999,3.9999999999999925,0.5983935742971888,0.6395839769333744,4.119040263618567,0.61,0.65,4.0000000000000036
OpenBMI_MI,3,TSW,heldout,18,100,0.77,0.69,-8.000000000000007,0.7694235588972431,0.6828644501278772,-8.65591087693659,0.77,0.69,-8.000000000000007
OpenBMI_MI,3,TSW,heldout,24,100,0.51,0.5700000000000001,6.000000000000005,0.4221016629319495,0.5501621508525996,12.806048792065006,0.51,0.57,5.999999999999995
OpenBMI_MI,3,TSW,heldout,25,100,0.97,0.98,1.0000000000000009,0.96999699969997,0.98,1.0003000300029985,0.97,0.98,1.0000000000000009
OpenBMI_MI,3,TSW,heldout,29,100,0.6599999999999999,0.6000000000000001,-5.999999999999983,0.6587715776796468,0.5985547972701726,-6.02167804094742,0.66,0.6,-6.000000000000005
OpenBMI_MI,3,TSW,heldout,36,100,0.9299999999999999,0.94,1.0000000000000009,0.9299369432489241,0.94,1.0063056751075883,0.93,0.94,0.9999999999999898
OpenBMI_MI,3,TSW,heldout,37,100,0.76,0.81,5.000000000000004,0.7477931904161412,0.8067338012409724,5.894061082483115,0.76,0.81,5.000000000000004
OpenBMI_MI,3,TSW,heldout,39,100,0.84,0.73,-10.999999999999998,0.8399359743897559,0.7277951406391774,-11.214083375057848,0.84,0.73,-10.999999999999998
OpenBMI_MI,3,TSW,heldout,42,100,0.6699999999999999,0.72,5.000000000000004,0.6624040920716112,0.7189883580891208,5.658426601750954,0.67,0.72,4.999999999999993
OpenBMI_MI,3,TSW,heldout,51,100,0.7,0.6799999999999999,-2.0000000000000018,0.696969696969697,0.6715927750410509,-2.5376921928646157,0.7,0.68,-1.9999999999999907
OpenBMI_MI,3,TSW,heldout,54,100,0.6799999999999999,0.7,2.0000000000000018,0.6788438378161381,0.6899545266639107,1.1110688847772554,0.68,0.7,1.9999999999999907
OpenBMI_MI,4,StaticScale,outer,9,100,0.6,0.5900000000000001,-0.9999999999999898,0.586606035551881,0.5889724310776943,0.2366395525813303,0.6,0.59,-1.0000000000000009
OpenBMI_MI,4,StaticScale,outer,53,100,0.8200000000000001,0.76,-6.000000000000005,0.818840579710145,0.7536945812807883,-6.5145998429356755,0.82,0.76,-5.999999999999995
OpenBMI_MI,4,StaticScale,outer,7,100,0.73,0.6799999999999999,-5.000000000000004,0.7237851662404092,0.677938808373591,-4.584635786681823,0.73,0.68,-4.999999999999993
OpenBMI_MI,4,StaticScale,outer,20,100,0.9099999999999999,0.88,-2.9999999999999916,0.9095568284594513,0.8787878787878788,-3.076894967157251,0.91,0.88,-3.0000000000000027
OpenBMI_MI,4,StaticScale,outer,41,100,0.77,0.73,-4.0000000000000036,0.7647058823529411,0.72997299729973,-3.473288505321115,0.77,0.73,-4.0000000000000036
OpenBMI_MI,4,StaticScale,outer,46,100,0.69,0.64,-4.999999999999993,0.6615351020853806,0.5863970588235294,-7.513804326185114,0.69,0.64,-4.999999999999993
OpenBMI_MI,4,StaticScale,outer,21,100,0.9099999999999999,0.9299999999999999,2.0000000000000018,0.9097744360902256,0.9299929992999301,2.02185632097045,0.91,0.93,2.0000000000000018
OpenBMI_MI,4,StaticScale,outer,44,100,0.84,0.86,2.0000000000000018,0.8368013055895553,0.8585858585858586,2.178455299630322,0.84,0.86,2.0000000000000018
OpenBMI_MI,4,StaticScale,heldout,4,100,0.87,0.87,0.0,0.8699869986998701,0.8689384010484928,-0.10485976513772144,0.87,0.87,0.0
OpenBMI_MI,4,StaticScale,heldout,12,100,0.67,0.6699999999999999,-1.1102230246251565e-14,0.648,0.6396986570586308,-0.8301342941369194,0.67,0.67,0.0
OpenBMI_MI,4,StaticScale,heldout,13,100,0.73,0.6799999999999999,-5.000000000000004,0.7266929851199515,0.6715927750410509,-5.510021007890065,0.73,0.68,-4.999999999999993
OpenBMI_MI,4,StaticScale,heldout,17,100,0.56,0.6200000000000001,6.000000000000005,0.537620849096259,0.6186270574066639,8.100620831040494,0.56,0.62,5.999999999999995
OpenBMI_MI,4,StaticScale,heldout,18,100,0.6799999999999999,0.68,1.1102230246251565e-14,0.6798719487795117,0.6753246753246753,-0.4547273454836409,0.68,0.68,0.0
OpenBMI_MI,4,StaticScale,heldout,24,100,0.59,0.5700000000000001,-1.9999999999999907,0.5249681381068243,0.50997150997151,-1.4996628135314327,0.59,0.57,-2.0000000000000018
OpenBMI_MI,4,StaticScale,heldout,25,100,0.97,0.98,1.0000000000000009,0.9699729756781104,0.9799919967987194,1.001902112060904,0.97,0.98,1.0000000000000009
OpenBMI_MI,4,StaticScale,heldout,29,100,0.76,0.81,5.000000000000004,0.7575757575757576,0.8095238095238095,5.1948051948051965,0.76,0.81,5.000000000000004
OpenBMI_MI,4,StaticScale,heldout,36,100,0.94,0.9299999999999999,-1.0000000000000009,0.9399759903961584,0.9299369432489241,-1.003904714723436,0.94,0.93,-0.9999999999999898
OpenBMI_MI,4,StaticScale,heldout,37,100,0.6699999999999999,0.6699999999999999,0.0,0.6349153667441089,0.6440513428972063,0.9135976153097469,0.67,0.67,0.0
OpenBMI_MI,4,StaticScale,heldout,39,100,0.75,0.71,-4.0000000000000036,0.7442455242966752,0.7076318177235609,-3.6613706573114357,0.75,0.71,-4.0000000000000036
OpenBMI_MI,4,StaticScale,heldout,42,100,0.69,0.71,2.0000000000000018,0.6783898744683059,0.7092731829573935,3.08833084890876,0.69,0.71,2.0000000000000018
OpenBMI_MI,4,StaticScale,heldout,51,100,0.6499999999999999,0.66,1.000000000000012,0.6491228070175439,0.6550324675324675,0.5909660514923587,0.65,0.66,1.0000000000000009
OpenBMI_MI,4,StaticScale,heldout,54,100,0.72,0.7,-2.0000000000000018,0.72,0.6995192307692308,-2.0480769230769136,0.72,0.7,-2.0000000000000018
OpenBMI_MI,4,TSW,outer,9,100,0.6,0.5800000000000001,-1.9999999999999907,0.586606035551881,0.5798319327731092,-0.6774102778771773,0.6,0.58,-2.0000000000000018
OpenBMI_MI,4,TSW,outer,53,100,0.8200000000000001,0.73,-9.000000000000007,0.818840579710145,0.7175436761167486,-10.129690359339637,0.82,0.73,-8.999999999999996
OpenBMI_MI,4,TSW,outer,7,100,0.73,0.6799999999999999,-5.000000000000004,0.7237851662404092,0.6692848284415047,-5.45003377989045,0.73,0.68,-4.999999999999993
OpenBMI_MI,4,TSW,outer,20,100,0.9099999999999999,0.87,-3.9999999999999925,0.9095568284594513,0.8689384010484928,-4.061842741095845,0.91,0.87,-4.0000000000000036
OpenBMI_MI,4,TSW,outer,41,100,0.77,0.72,-5.000000000000004,0.7647058823529411,0.719551282051282,-4.515460030165908,0.77,0.72,-5.000000000000004
OpenBMI_MI,4,TSW,outer,46,100,0.69,0.61,-7.9999999999999964,0.6615351020853806,0.5400400990682863,-12.149500301709427,0.69,0.61,-7.9999999999999964
OpenBMI_MI,4,TSW,outer,21,100,0.9099999999999999,0.9099999999999999,0.0,0.9097744360902256,0.9097744360902256,0.0,0.91,0.91,0.0
OpenBMI_MI,4,TSW,outer,44,100,0.84,0.88,4.0000000000000036,0.8368013055895553,0.8787878787878788,4.1986573198323445,0.84,0.88,4.0000000000000036
OpenBMI_MI,4,TSW,heldout,4,100,0.87,0.8,-6.999999999999995,0.8699869986998701,0.7960016319869441,-7.398536671292599,0.87,0.8,-6.999999999999995
OpenBMI_MI,4,TSW,heldout,12,100,0.67,0.63,-4.0000000000000036,0.648,0.5960257670051315,-5.1974232994868474,0.67,0.63,-4.0000000000000036
OpenBMI_MI,4,TSW,heldout,13,100,0.73,0.7,-3.0000000000000027,0.7266929851199515,0.6921182266009853,-3.4574758518966187,0.73,0.7,-3.0000000000000027
OpenBMI_MI,4,TSW,heldout,17,100,0.56,0.58,1.9999999999999907,0.537620849096259,0.5543293718166383,1.670852272037937,0.56,0.58,1.9999999999999907
OpenBMI_MI,4,TSW,heldout,18,100,0.6799999999999999,0.7,2.0000000000000018,0.6798719487795117,0.696969696969697,1.709774819018528,0.68,0.7,1.9999999999999907
OpenBMI_MI,4,TSW,heldout,24,100,0.59,0.57,-2.0000000000000018,0.5249681381068243,0.5361881134721174,1.1219975365293067,0.59,0.57,-2.0000000000000018
OpenBMI_MI,4,TSW,heldout,25,100,0.97,0.98,1.0000000000000009,0.9699729756781104,0.9799919967987194,1.001902112060904,0.97,0.98,1.0000000000000009
OpenBMI_MI,4,TSW,heldout,29,100,0.76,0.76,0.0,0.7575757575757576,0.7552019583843329,-0.23737991914246637,0.76,0.76,0.0
OpenBMI_MI,4,TSW,heldout,36,100,0.94,0.9299999999999999,-1.0000000000000009,0.9399759903961584,0.9299369432489241,-1.003904714723436,0.94,0.93,-0.9999999999999898
OpenBMI_MI,4,TSW,heldout,37,100,0.6699999999999999,0.6799999999999999,1.0000000000000009,0.6349153667441089,0.6666666666666666,3.1751299922557763,0.67,0.68,1.0000000000000009
OpenBMI_MI,4,TSW,heldout,39,100,0.75,0.72,-3.0000000000000027,0.7442455242966752,0.7189883580891208,-2.525716620755447,0.75,0.72,-3.0000000000000027
OpenBMI_MI,4,TSW,heldout,42,100,0.69,0.74,5.000000000000004,0.6783898744683059,0.7383252818035426,5.993540733523672,0.69,0.74,5.000000000000004
OpenBMI_MI,4,TSW,heldout,51,100,0.6499999999999999,0.65,1.1102230246251565e-14,0.6491228070175439,0.6457131288591963,-0.34096781583475844,0.65,0.65,0.0
OpenBMI_MI,4,TSW,heldout,54,100,0.72,0.7,-2.0000000000000018,0.72,0.6989160979526294,-2.108390204737054,0.72,0.7,-2.0000000000000018
