Model,Task,fold,seed,session,subject_id,BA
EEGConformer,WBCIC_MI,2,0,S0,sub-39,0.484375
EEGConformer,WBCIC_MI,2,0,S0,sub-40,0.65625
EEGConformer,WBCIC_MI,2,0,S0,sub-43,0.921875
EEGConformer,WBCIC_MI,2,0,S0,sub-46,0.90625
EEGConformer,WBCIC_MI,2,0,S0,sub-51,0.609375
EEGConformer,WBCIC_MI,2,0,S1,sub-4,0.4375
EEGConformer,WBCIC_MI,2,0,S1,sub-8,0.734375
EEGConformer,WBCIC_MI,2,0,S1,sub-10,0.625
EEGConformer,WBCIC_MI,2,0,S1,sub-15,0.65625
EEGConformer,WBCIC_MI,2,0,S1,sub-20,0.46875
EEGConformer,WBCIC_MI,2,0,S1,sub-39,0.625
EEGConformer,WBCIC_MI,2,0,S1,sub-40,0.5
EEGConformer,WBCIC_MI,2,0,S1,sub-43,0.84375
EEGConformer,WBCIC_MI,2,0,S1,sub-46,0.921875
EEGConformer,WBCIC_MI,2,0,S1,sub-51,0.78125
EEGConformer,WBCIC_MI,2,0,S2,sub-4,0.625
EEGConformer,WBCIC_MI,2,0,S2,sub-8,0.859375
EEGConformer,WBCIC_MI,2,0,S2,sub-10,0.671875
EEGConformer,WBCIC_MI,2,0,S2,sub-15,0.78125
EEGConformer,WBCIC_MI,2,0,S2,sub-20,0.453125
EEGConformer,WBCIC_MI,2,0,S2,sub-39,0.59375
EEGConformer,WBCIC_MI,2,0,S2,sub-40,0.578125
EEGConformer,WBCIC_MI,2,0,S2,sub-43,0.875
EEGConformer,WBCIC_MI,2,0,S2,sub-46,0.90625
EEGConformer,WBCIC_MI,2,0,S2,sub-51,0.75
EEGConformer,WBCIC_MI,3,0,S0,sub-4,0.515625
EEGConformer,WBCIC_MI,3,0,S0,sub-8,0.765625
EEGConformer,WBCIC_MI,3,0,S0,sub-10,0.578125
EEGConformer,WBCIC_MI,3,0,S0,sub-15,0.640625
EEGConformer,WBCIC_MI,3,0,S0,sub-20,0.859375
EEGConformer,WBCIC_MI,3,0,S0,sub-39,0.40625
EEGConformer,WBCIC_MI,3,0,S0,sub-40,0.703125
EEGConformer,WBCIC_MI,3,0,S0,sub-43,0.921875
EEGConformer,WBCIC_MI,3,0,S0,sub-46,0.890625
EEGConformer,WBCIC_MI,3,0,S0,sub-51,0.625
EEGConformer,WBCIC_MI,3,0,S1,sub-4,0.5
EEGConformer,WBCIC_MI,3,0,S1,sub-8,0.78125
EEGConformer,WBCIC_MI,3,0,S1,sub-10,0.703125
EEGConformer,WBCIC_MI,3,0,S1,sub-15,0.609375
EEGConformer,WBCIC_MI,3,0,S1,sub-20,0.703125
EEGConformer,WBCIC_MI,3,0,S1,sub-39,0.625
EEGConformer,WBCIC_MI,3,0,S1,sub-40,0.609375
EEGConformer,WBCIC_MI,3,0,S1,sub-43,0.953125
EEGConformer,WBCIC_MI,3,0,S1,sub-46,0.9375
EEGConformer,WBCIC_MI,3,0,S1,sub-51,0.75
EEGConformer,WBCIC_MI,3,0,S2,sub-4,0.6875
EEGConformer,WBCIC_MI,3,0,S2,sub-8,0.8125
EEGConformer,WBCIC_MI,3,0,S2,sub-10,0.71875
EEGConformer,WBCIC_MI,3,0,S2,sub-15,0.71875
EEGConformer,WBCIC_MI,3,0,S2,sub-20,0.59375
EEGConformer,WBCIC_MI,3,0,S2,sub-39,0.71875
EEGConformer,WBCIC_MI,3,0,S2,sub-40,0.625
EEGConformer,WBCIC_MI,3,0,S2,sub-43,0.9375
EEGConformer,WBCIC_MI,3,0,S2,sub-46,0.765625
EEGConformer,WBCIC_MI,3,0,S2,sub-51,0.734375
EEGConformer,WBCIC_MI,4,0,S0,sub-4,0.5
EEGConformer,WBCIC_MI,4,0,S0,sub-8,0.921875
EEGConformer,WBCIC_MI,4,0,S0,sub-10,0.6875
EEGConformer,WBCIC_MI,4,0,S0,sub-15,0.75
EEGConformer,WBCIC_MI,4,0,S0,sub-20,0.90625
EEGConformer,WBCIC_MI,4,0,S0,sub-39,0.640625
EEGConformer,WBCIC_MI,4,0,S0,sub-40,0.765625
EEGConformer,WBCIC_MI,4,0,S0,sub-43,1.0
EEGConformer,WBCIC_MI,4,0,S0,sub-46,0.890625
EEGConformer,WBCIC_MI,4,0,S0,sub-51,0.6875
EEGConformer,WBCIC_MI,4,0,S1,sub-4,0.765625
EEGConformer,WBCIC_MI,4,0,S1,sub-8,0.875
EEGConformer,WBCIC_MI,4,0,S1,sub-10,0.640625
EEGConformer,WBCIC_MI,4,0,S1,sub-15,0.6875
EEGConformer,WBCIC_MI,4,0,S1,sub-20,0.8125
EEGConformer,WBCIC_MI,4,0,S1,sub-39,0.765625
EEGConformer,WBCIC_MI,4,0,S1,sub-40,0.625
EEGConformer,WBCIC_MI,4,0,S1,sub-43,0.96875
EEGConformer,WBCIC_MI,4,0,S1,sub-46,0.921875
EEGConformer,WBCIC_MI,4,0,S1,sub-51,0.71875
EEGConformer,WBCIC_MI,4,0,S2,sub-4,0.5625
EEGConformer,WBCIC_MI,4,0,S2,sub-8,0.890625
EEGConformer,WBCIC_MI,4,0,S2,sub-10,0.78125
EEGConformer,WBCIC_MI,4,0,S2,sub-15,0.625
EEGConformer,WBCIC_MI,4,0,S2,sub-20,0.5625
EEGConformer,WBCIC_MI,4,0,S2,sub-39,0.75
EEGConformer,WBCIC_MI,4,0,S2,sub-40,0.8125
EEGConformer,WBCIC_MI,4,0,S2,sub-43,0.90625
EEGConformer,WBCIC_MI,4,0,S2,sub-46,0.828125
EEGConformer,WBCIC_MI,4,0,S2,sub-51,0.765625
FBCNet,OpenBMI_MI,0,0,S1,4,0.5
FBCNet,OpenBMI_MI,0,0,S1,12,0.609375
FBCNet,OpenBMI_MI,0,0,S1,13,0.515625
FBCNet,OpenBMI_MI,0,0,S1,17,0.625
FBCNet,OpenBMI_MI,0,0,S1,18,0.546875
FBCNet,OpenBMI_MI,0,0,S1,24,0.5
FBCNet,OpenBMI_MI,0,0,S1,25,0.484375
FBCNet,OpenBMI_MI,0,0,S1,29,0.609375
FBCNet,OpenBMI_MI,0,0,S1,36,0.53125
FBCNet,OpenBMI_MI,0,0,S1,37,0.71875
FBCNet,OpenBMI_MI,0,0,S1,39,0.5625
FBCNet,OpenBMI_MI,0,0,S1,42,0.5
FBCNet,OpenBMI_MI,0,0,S1,51,0.515625
FBCNet,OpenBMI_MI,0,0,S1,54,0.53125
FBCNet,OpenBMI_MI,0,0,S2,4,0.5
FBCNet,OpenBMI_MI,0,0,S2,12,0.421875
FBCNet,OpenBMI_MI,0,0,S2,13,0.484375
FBCNet,OpenBMI_MI,0,0,S2,17,0.4375
FBCNet,OpenBMI_MI,0,0,S2,18,0.5
FBCNet,OpenBMI_MI,0,0,S2,24,0.484375
FBCNet,OpenBMI_MI,0,0,S2,25,0.53125
FBCNet,OpenBMI_MI,0,0,S2,29,0.6875
FBCNet,OpenBMI_MI,0,0,S2,36,0.625
FBCNet,OpenBMI_MI,0,0,S2,37,0.734375
FBCNet,OpenBMI_MI,0,0,S2,39,0.609375
FBCNet,OpenBMI_MI,0,0,S2,42,0.546875
FBCNet,OpenBMI_MI,0,0,S2,51,0.53125
FBCNet,OpenBMI_MI,0,0,S2,54,0.578125
FBCNet,OpenBMI_MI,1,0,S1,4,0.53125
FBCNet,OpenBMI_MI,1,0,S1,12,0.6875
FBCNet,OpenBMI_MI,1,0,S1,13,0.59375
FBCNet,OpenBMI_MI,1,0,S1,17,0.65625
FBCNet,OpenBMI_MI,1,0,S1,18,0.84375
FBCNet,OpenBMI_MI,1,0,S1,24,0.640625
FBCNet,OpenBMI_MI,1,0,S1,25,0.65625
FBCNet,OpenBMI_MI,1,0,S1,29,0.796875
FBCNet,OpenBMI_MI,1,0,S1,36,0.78125
FBCNet,OpenBMI_MI,1,0,S1,37,0.90625
FBCNet,OpenBMI_MI,1,0,S1,39,0.71875
FBCNet,OpenBMI_MI,1,0,S1,42,0.609375
FBCNet,OpenBMI_MI,1,0,S1,51,0.6875
FBCNet,OpenBMI_MI,1,0,S1,54,0.453125
FBCNet,OpenBMI_MI,1,0,S2,4,0.53125
FBCNet,OpenBMI_MI,1,0,S2,12,0.625
FBCNet,OpenBMI_MI,1,0,S2,13,0.609375
FBCNet,OpenBMI_MI,1,0,S2,17,0.609375
FBCNet,OpenBMI_MI,1,0,S2,18,0.671875
FBCNet,OpenBMI_MI,1,0,S2,24,0.5
FBCNet,OpenBMI_MI,1,0,S2,25,0.65625
FBCNet,OpenBMI_MI,1,0,S2,29,0.9375
FBCNet,OpenBMI_MI,1,0,S2,36,0.953125
FBCNet,OpenBMI_MI,1,0,S2,37,0.671875
FBCNet,OpenBMI_MI,1,0,S2,39,0.75
FBCNet,OpenBMI_MI,1,0,S2,42,0.71875
FBCNet,OpenBMI_MI,1,0,S2,51,0.484375
FBCNet,OpenBMI_MI,1,0,S2,54,0.484375
FBCNet,OpenBMI_MI,2,0,S1,4,0.546875
FBCNet,OpenBMI_MI,2,0,S1,12,0.6875
FBCNet,OpenBMI_MI,2,0,S1,13,0.5
FBCNet,OpenBMI_MI,2,0,S1,17,0.703125
FBCNet,OpenBMI_MI,2,0,S1,18,0.828125
FBCNet,OpenBMI_MI,2,0,S1,24,0.515625
FBCNet,OpenBMI_MI,2,0,S1,25,0.65625
FBCNet,OpenBMI_MI,2,0,S1,29,0.671875
FBCNet,OpenBMI_MI,2,0,S1,36,0.640625
FBCNet,OpenBMI_MI,2,0,S1,37,0.90625
FBCNet,OpenBMI_MI,2,0,S1,39,0.71875
FBCNet,OpenBMI_MI,2,0,S1,42,0.5625
FBCNet,OpenBMI_MI,2,0,S1,51,0.671875
FBCNet,OpenBMI_MI,2,0,S1,54,0.46875
FBCNet,OpenBMI_MI,2,0,S2,4,0.5
FBCNet,OpenBMI_MI,2,0,S2,12,0.6875
FBCNet,OpenBMI_MI,2,0,S2,13,0.53125
FBCNet,OpenBMI_MI,2,0,S2,17,0.625
FBCNet,OpenBMI_MI,2,0,S2,18,0.609375
FBCNet,OpenBMI_MI,2,0,S2,24,0.515625
FBCNet,OpenBMI_MI,2,0,S2,25,0.609375
FBCNet,OpenBMI_MI,2,0,S2,29,0.765625
FBCNet,OpenBMI_MI,2,0,S2,36,0.6875
FBCNet,OpenBMI_MI,2,0,S2,37,0.859375
FBCNet,OpenBMI_MI,2,0,S2,39,0.609375
FBCNet,OpenBMI_MI,2,0,S2,42,0.515625
FBCNet,OpenBMI_MI,2,0,S2,51,0.515625
FBCNet,OpenBMI_MI,2,0,S2,54,0.5
FBCNet,OpenBMI_MI,3,0,S1,4,0.515625
FBCNet,OpenBMI_MI,3,0,S1,12,0.609375
FBCNet,OpenBMI_MI,3,0,S1,13,0.5
FBCNet,OpenBMI_MI,3,0,S1,17,0.53125
FBCNet,OpenBMI_MI,3,0,S1,18,0.796875
FBCNet,OpenBMI_MI,3,0,S1,24,0.53125
FBCNet,OpenBMI_MI,3,0,S1,25,0.640625
FBCNet,OpenBMI_MI,3,0,S1,29,0.65625
FBCNet,OpenBMI_MI,3,0,S1,36,0.890625
FBCNet,OpenBMI_MI,3,0,S1,37,0.796875
FBCNet,OpenBMI_MI,3,0,S1,39,0.796875
FBCNet,OpenBMI_MI,3,0,S1,42,0.53125
FBCNet,OpenBMI_MI,3,0,S1,51,0.59375
FBCNet,OpenBMI_MI,3,0,S1,54,0.578125
FBCNet,OpenBMI_MI,3,0,S2,4,0.484375
FBCNet,OpenBMI_MI,3,0,S2,12,0.671875
FBCNet,OpenBMI_MI,3,0,S2,13,0.515625
FBCNet,OpenBMI_MI,3,0,S2,17,0.546875
FBCNet,OpenBMI_MI,3,0,S2,18,0.75
FBCNet,OpenBMI_MI,3,0,S2,24,0.515625
FBCNet,OpenBMI_MI,3,0,S2,25,0.59375
FBCNet,OpenBMI_MI,3,0,S2,29,0.65625
FBCNet,OpenBMI_MI,3,0,S2,36,0.90625
FBCNet,OpenBMI_MI,3,0,S2,37,0.640625
FBCNet,OpenBMI_MI,3,0,S2,39,0.875
FBCNet,OpenBMI_MI,3,0,S2,42,0.515625
FBCNet,OpenBMI_MI,3,0,S2,51,0.578125
FBCNet,OpenBMI_MI,3,0,S2,54,0.40625
FBCNet,OpenBMI_ERP,0,0,S1,4,0.671875
FBCNet,OpenBMI_ERP,0,0,S1,12,0.921875
FBCNet,OpenBMI_ERP,0,0,S1,13,0.859375
FBCNet,OpenBMI_ERP,0,0,S1,17,0.484375
FBCNet,OpenBMI_ERP,0,0,S1,18,0.71875
FBCNet,OpenBMI_ERP,0,0,S1,24,0.796875
FBCNet,OpenBMI_ERP,0,0,S1,25,0.640625
FBCNet,OpenBMI_ERP,0,0,S1,29,0.515625
FBCNet,OpenBMI_ERP,0,0,S1,36,0.875
FBCNet,OpenBMI_ERP,0,0,S1,37,0.625
FBCNet,OpenBMI_ERP,0,0,S1,39,0.75
FBCNet,OpenBMI_ERP,0,0,S1,42,0.859375
FBCNet,OpenBMI_ERP,0,0,S1,51,0.828125
FBCNet,OpenBMI_ERP,0,0,S1,54,0.65625
FBCNet,OpenBMI_ERP,0,0,S2,4,0.796875
FBCNet,OpenBMI_ERP,0,0,S2,12,0.90625
FBCNet,OpenBMI_ERP,0,0,S2,13,0.78125
FBCNet,OpenBMI_ERP,0,0,S2,17,0.625
FBCNet,OpenBMI_ERP,0,0,S2,18,0.6875
FBCNet,OpenBMI_ERP,0,0,S2,24,0.734375
FBCNet,OpenBMI_ERP,0,0,S2,25,0.609375
FBCNet,OpenBMI_ERP,0,0,S2,29,0.578125
FBCNet,OpenBMI_ERP,0,0,S2,36,0.828125
FBCNet,OpenBMI_ERP,0,0,S2,37,0.890625
FBCNet,OpenBMI_ERP,0,0,S2,39,0.65625
FBCNet,OpenBMI_ERP,0,0,S2,42,0.75
FBCNet,OpenBMI_ERP,0,0,S2,51,0.734375
FBCNet,OpenBMI_ERP,0,0,S2,54,0.6875
FBCNet,OpenBMI_ERP,1,0,S1,4,0.671875
FBCNet,OpenBMI_ERP,1,0,S1,12,0.890625
FBCNet,OpenBMI_ERP,1,0,S1,13,0.734375
FBCNet,OpenBMI_ERP,1,0,S1,17,0.703125
FBCNet,OpenBMI_ERP,1,0,S1,18,0.65625
FBCNet,OpenBMI_ERP,1,0,S1,24,0.859375
FBCNet,OpenBMI_ERP,1,0,S1,25,0.625
FBCNet,OpenBMI_ERP,1,0,S1,29,0.5625
FBCNet,OpenBMI_ERP,1,0,S1,36,0.84375
FBCNet,OpenBMI_ERP,1,0,S1,37,0.59375
FBCNet,OpenBMI_ERP,1,0,S1,39,0.640625
FBCNet,OpenBMI_ERP,1,0,S1,42,0.78125
FBCNet,OpenBMI_ERP,1,0,S1,51,0.796875
FBCNet,OpenBMI_ERP,1,0,S1,54,0.5625
FBCNet,OpenBMI_ERP,1,0,S2,4,0.859375
FBCNet,OpenBMI_ERP,1,0,S2,12,0.90625
FBCNet,OpenBMI_ERP,1,0,S2,13,0.609375
FBCNet,OpenBMI_ERP,1,0,S2,17,0.578125
FBCNet,OpenBMI_ERP,1,0,S2,18,0.6875
FBCNet,OpenBMI_ERP,1,0,S2,24,0.65625
FBCNet,OpenBMI_ERP,1,0,S2,25,0.671875
FBCNet,OpenBMI_ERP,1,0,S2,29,0.5625
FBCNet,OpenBMI_ERP,1,0,S2,36,0.765625
FBCNet,OpenBMI_ERP,1,0,S2,37,0.765625
FBCNet,OpenBMI_ERP,1,0,S2,39,0.640625
FBCNet,OpenBMI_ERP,1,0,S2,42,0.71875
FBCNet,OpenBMI_ERP,1,0,S2,51,0.75
FBCNet,OpenBMI_ERP,1,0,S2,54,0.578125
FBCNet,OpenBMI_ERP,2,0,S1,4,0.734375
FBCNet,OpenBMI_ERP,2,0,S1,12,0.9375
FBCNet,OpenBMI_ERP,2,0,S1,13,0.875
FBCNet,OpenBMI_ERP,2,0,S1,17,0.71875
FBCNet,OpenBMI_ERP,2,0,S1,18,0.609375
FBCNet,OpenBMI_ERP,2,0,S1,24,0.734375
FBCNet,OpenBMI_ERP,2,0,S1,25,0.625
FBCNet,OpenBMI_ERP,2,0,S1,29,0.625
FBCNet,OpenBMI_ERP,2,0,S1,36,0.828125
FBCNet,OpenBMI_ERP,2,0,S1,37,0.765625
FBCNet,OpenBMI_ERP,2,0,S1,39,0.75
FBCNet,OpenBMI_ERP,2,0,S1,42,0.796875
FBCNet,OpenBMI_ERP,2,0,S1,51,0.765625
FBCNet,OpenBMI_ERP,2,0,S1,54,0.59375
FBCNet,OpenBMI_ERP,2,0,S2,4,0.78125
FBCNet,OpenBMI_ERP,2,0,S2,12,0.921875
FBCNet,OpenBMI_ERP,2,0,S2,13,0.8125
FBCNet,OpenBMI_ERP,2,0,S2,17,0.765625
FBCNet,OpenBMI_ERP,2,0,S2,18,0.8125
FBCNet,OpenBMI_ERP,2,0,S2,24,0.6875
FBCNet,OpenBMI_ERP,2,0,S2,25,0.734375
FBCNet,OpenBMI_ERP,2,0,S2,29,0.609375
FBCNet,OpenBMI_ERP,2,0,S2,36,0.859375
FBCNet,OpenBMI_ERP,2,0,S2,37,0.875
FBCNet,OpenBMI_ERP,2,0,S2,39,0.765625
FBCNet,OpenBMI_ERP,2,0,S2,42,0.84375
FBCNet,OpenBMI_ERP,2,0,S2,51,0.671875
FBCNet,OpenBMI_ERP,2,0,S2,54,0.546875
FBCNet,OpenBMI_ERP,3,0,S1,4,0.71875
FBCNet,OpenBMI_ERP,3,0,S1,12,0.828125
FBCNet,OpenBMI_ERP,3,0,S1,13,0.78125
FBCNet,OpenBMI_ERP,3,0,S1,17,0.640625
FBCNet,OpenBMI_ERP,3,0,S1,18,0.609375
FBCNet,OpenBMI_ERP,3,0,S1,24,0.828125
FBCNet,OpenBMI_ERP,3,0,S1,25,0.578125
FBCNet,OpenBMI_ERP,3,0,S1,29,0.578125
FBCNet,OpenBMI_ERP,3,0,S1,36,0.890625
FBCNet,OpenBMI_ERP,3,0,S1,37,0.65625
FBCNet,OpenBMI_ERP,3,0,S1,39,0.703125
FBCNet,OpenBMI_ERP,3,0,S1,42,0.71875
FBCNet,OpenBMI_ERP,3,0,S1,51,0.65625
FBCNet,OpenBMI_ERP,3,0,S1,54,0.671875
FBCNet,OpenBMI_ERP,3,0,S2,4,0.75
FBCNet,OpenBMI_ERP,3,0,S2,12,0.90625
FBCNet,OpenBMI_ERP,3,0,S2,13,0.859375
FBCNet,OpenBMI_ERP,3,0,S2,17,0.65625
FBCNet,OpenBMI_ERP,3,0,S2,18,0.71875
FBCNet,OpenBMI_ERP,3,0,S2,24,0.75
FBCNet,OpenBMI_ERP,3,0,S2,25,0.625
FBCNet,OpenBMI_ERP,3,0,S2,29,0.625
FBCNet,OpenBMI_ERP,3,0,S2,36,0.71875
FBCNet,OpenBMI_ERP,3,0,S2,37,0.796875
FBCNet,OpenBMI_ERP,3,0,S2,39,0.609375
FBCNet,OpenBMI_ERP,3,0,S2,42,0.671875
FBCNet,OpenBMI_ERP,3,0,S2,51,0.609375
FBCNet,OpenBMI_ERP,3,0,S2,54,0.5625
FBCNet,OpenBMI_ERP,4,0,S1,4,0.703125
FBCNet,OpenBMI_ERP,4,0,S1,12,0.828125
FBCNet,OpenBMI_ERP,4,0,S1,13,0.765625
FBCNet,OpenBMI_ERP,4,0,S1,17,0.484375
FBCNet,OpenBMI_ERP,4,0,S1,18,0.609375
FBCNet,OpenBMI_ERP,4,0,S1,24,0.78125
FBCNet,OpenBMI_ERP,4,0,S1,25,0.671875
FBCNet,OpenBMI_ERP,4,0,S1,29,0.59375
FBCNet,OpenBMI_ERP,4,0,S1,36,0.8125
FBCNet,OpenBMI_ERP,4,0,S1,37,0.5625
FBCNet,OpenBMI_ERP,4,0,S1,39,0.546875
FBCNet,OpenBMI_ERP,4,0,S1,42,0.75
FBCNet,OpenBMI_ERP,4,0,S1,51,0.640625
FBCNet,OpenBMI_ERP,4,0,S1,54,0.59375
FBCNet,OpenBMI_ERP,4,0,S2,4,0.828125
FBCNet,OpenBMI_ERP,4,0,S2,12,0.734375
FBCNet,OpenBMI_ERP,4,0,S2,13,0.71875
FBCNet,OpenBMI_ERP,4,0,S2,17,0.703125
FBCNet,OpenBMI_ERP,4,0,S2,18,0.78125
FBCNet,OpenBMI_ERP,4,0,S2,24,0.8125
FBCNet,OpenBMI_ERP,4,0,S2,25,0.546875
FBCNet,OpenBMI_ERP,4,0,S2,29,0.4375
FBCNet,OpenBMI_ERP,4,0,S2,36,0.765625
FBCNet,OpenBMI_ERP,4,0,S2,37,0.828125
FBCNet,OpenBMI_ERP,4,0,S2,39,0.59375
FBCNet,OpenBMI_ERP,4,0,S2,42,0.71875
FBCNet,OpenBMI_ERP,4,0,S2,51,0.671875
FBCNet,OpenBMI_ERP,4,0,S2,54,0.65625
FBCNet,OpenBMI_SSVEP,0,0,S1,4,0.79
FBCNet,OpenBMI_SSVEP,0,0,S1,12,0.75
FBCNet,OpenBMI_SSVEP,0,0,S1,13,0.54
FBCNet,OpenBMI_SSVEP,0,0,S1,17,0.64
FBCNet,OpenBMI_SSVEP,0,0,S1,18,0.7799999999999999
FBCNet,OpenBMI_SSVEP,0,0,S1,24,0.6499999999999999
FBCNet,OpenBMI_SSVEP,0,0,S1,25,0.84
FBCNet,OpenBMI_SSVEP,0,0,S1,29,0.8300000000000001
FBCNet,OpenBMI_SSVEP,0,0,S1,36,0.75
FBCNet,OpenBMI_SSVEP,0,0,S1,37,0.75
FBCNet,OpenBMI_SSVEP,0,0,S1,39,0.63
FBCNet,OpenBMI_SSVEP,0,0,S1,42,0.77
FBCNet,OpenBMI_SSVEP,0,0,S1,51,0.51
FBCNet,OpenBMI_SSVEP,0,0,S1,54,0.4
FBCNet,OpenBMI_SSVEP,0,0,S2,4,0.91
FBCNet,OpenBMI_SSVEP,0,0,S2,12,0.71
FBCNet,OpenBMI_SSVEP,0,0,S2,13,0.49
FBCNet,OpenBMI_SSVEP,0,0,S2,17,0.64
FBCNet,OpenBMI_SSVEP,0,0,S2,18,0.89
FBCNet,OpenBMI_SSVEP,0,0,S2,24,0.59
FBCNet,OpenBMI_SSVEP,0,0,S2,25,0.77
FBCNet,OpenBMI_SSVEP,0,0,S2,29,0.76
FBCNet,OpenBMI_SSVEP,0,0,S2,36,0.76
FBCNet,OpenBMI_SSVEP,0,0,S2,37,0.9
FBCNet,OpenBMI_SSVEP,0,0,S2,39,0.6799999999999999
FBCNet,OpenBMI_SSVEP,0,0,S2,42,0.4700000000000001
FBCNet,OpenBMI_SSVEP,0,0,S2,51,0.38
FBCNet,OpenBMI_SSVEP,0,0,S2,54,0.56
FBCNet,OpenBMI_SSVEP,1,0,S1,4,0.8
FBCNet,OpenBMI_SSVEP,1,0,S1,12,0.76
FBCNet,OpenBMI_SSVEP,1,0,S1,13,0.46
FBCNet,OpenBMI_SSVEP,1,0,S1,17,0.72
FBCNet,OpenBMI_SSVEP,1,0,S1,18,0.74
FBCNet,OpenBMI_SSVEP,1,0,S1,24,0.7
FBCNet,OpenBMI_SSVEP,1,0,S1,25,0.81
FBCNet,OpenBMI_SSVEP,1,0,S1,29,0.76
FBCNet,OpenBMI_SSVEP,1,0,S1,36,0.76
FBCNet,OpenBMI_SSVEP,1,0,S1,37,0.71
FBCNet,OpenBMI_SSVEP,1,0,S1,39,0.6699999999999999
FBCNet,OpenBMI_SSVEP,1,0,S1,42,0.71
FBCNet,OpenBMI_SSVEP,1,0,S1,51,0.49
FBCNet,OpenBMI_SSVEP,1,0,S1,54,0.51
FBCNet,OpenBMI_SSVEP,1,0,S2,4,0.8300000000000001
FBCNet,OpenBMI_SSVEP,1,0,S2,12,0.7
FBCNet,OpenBMI_SSVEP,1,0,S2,13,0.6100000000000001
FBCNet,OpenBMI_SSVEP,1,0,S2,17,0.72
FBCNet,OpenBMI_SSVEP,1,0,S2,18,0.8300000000000001
FBCNet,OpenBMI_SSVEP,1,0,S2,24,0.66
FBCNet,OpenBMI_SSVEP,1,0,S2,25,0.71
FBCNet,OpenBMI_SSVEP,1,0,S2,29,0.6699999999999999
FBCNet,OpenBMI_SSVEP,1,0,S2,36,0.75
FBCNet,OpenBMI_SSVEP,1,0,S2,37,0.8
FBCNet,OpenBMI_SSVEP,1,0,S2,39,0.68
FBCNet,OpenBMI_SSVEP,1,0,S2,42,0.43000000000000005
FBCNet,OpenBMI_SSVEP,1,0,S2,51,0.36
FBCNet,OpenBMI_SSVEP,1,0,S2,54,0.64
FBCNet,OpenBMI_SSVEP,2,0,S1,4,0.75
FBCNet,OpenBMI_SSVEP,2,0,S1,12,0.75
FBCNet,OpenBMI_SSVEP,2,0,S1,13,0.43
FBCNet,OpenBMI_SSVEP,2,0,S1,17,0.7
FBCNet,OpenBMI_SSVEP,2,0,S1,18,0.72
FBCNet,OpenBMI_SSVEP,2,0,S1,24,0.7
FBCNet,OpenBMI_SSVEP,2,0,S1,25,0.78
FBCNet,OpenBMI_SSVEP,2,0,S1,29,0.67
FBCNet,OpenBMI_SSVEP,2,0,S1,36,0.75
FBCNet,OpenBMI_SSVEP,2,0,S1,37,0.71
FBCNet,OpenBMI_SSVEP,2,0,S1,39,0.67
FBCNet,OpenBMI_SSVEP,2,0,S1,42,0.72
FBCNet,OpenBMI_SSVEP,2,0,S1,51,0.6100000000000001
FBCNet,OpenBMI_SSVEP,2,0,S1,54,0.55
FBCNet,OpenBMI_SSVEP,2,0,S2,4,0.95
FBCNet,OpenBMI_SSVEP,2,0,S2,12,0.72
FBCNet,OpenBMI_SSVEP,2,0,S2,13,0.5700000000000001
FBCNet,OpenBMI_SSVEP,2,0,S2,17,0.74
FBCNet,OpenBMI_SSVEP,2,0,S2,18,0.75
FBCNet,OpenBMI_SSVEP,2,0,S2,24,0.65
FBCNet,OpenBMI_SSVEP,2,0,S2,25,0.77
FBCNet,OpenBMI_SSVEP,2,0,S2,29,0.7
FBCNet,OpenBMI_SSVEP,2,0,S2,36,0.76
FBCNet,OpenBMI_SSVEP,2,0,S2,37,0.74
FBCNet,OpenBMI_SSVEP,2,0,S2,39,0.72
FBCNet,OpenBMI_SSVEP,2,0,S2,42,0.52
FBCNet,OpenBMI_SSVEP,2,0,S2,51,0.49000000000000005
FBCNet,OpenBMI_SSVEP,2,0,S2,54,0.5800000000000001
FBCNet,OpenBMI_SSVEP,3,0,S1,4,0.87
FBCNet,OpenBMI_SSVEP,3,0,S1,12,0.77
FBCNet,OpenBMI_SSVEP,3,0,S1,13,0.54
FBCNet,OpenBMI_SSVEP,3,0,S1,17,0.6799999999999999
FBCNet,OpenBMI_SSVEP,3,0,S1,18,0.88
FBCNet,OpenBMI_SSVEP,3,0,S1,24,0.68
FBCNet,OpenBMI_SSVEP,3,0,S1,25,0.9
FBCNet,OpenBMI_SSVEP,3,0,S1,29,0.78
FBCNet,OpenBMI_SSVEP,3,0,S1,36,0.8300000000000001
FBCNet,OpenBMI_SSVEP,3,0,S1,37,0.75
FBCNet,OpenBMI_SSVEP,3,0,S1,39,0.72
FBCNet,OpenBMI_SSVEP,3,0,S1,42,0.74
FBCNet,OpenBMI_SSVEP,3,0,S1,51,0.5900000000000001
FBCNet,OpenBMI_SSVEP,3,0,S1,54,0.5800000000000001
FBCNet,OpenBMI_SSVEP,3,0,S2,4,0.95
FBCNet,OpenBMI_SSVEP,3,0,S2,12,0.74
FBCNet,OpenBMI_SSVEP,3,0,S2,13,0.61
FBCNet,OpenBMI_SSVEP,3,0,S2,17,0.67
FBCNet,OpenBMI_SSVEP,3,0,S2,18,0.92
FBCNet,OpenBMI_SSVEP,3,0,S2,24,0.7000000000000001
FBCNet,OpenBMI_SSVEP,3,0,S2,25,0.8400000000000001
FBCNet,OpenBMI_SSVEP,3,0,S2,29,0.73
