version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds,fold,seed
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8557142857142856,0.8564285714285714,-0.0007142857142857,3,0,21.658751487731934,1,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8625,0.8574999999999999,0.0050000000000001,8,0,35.66668248176575,1,0
V1,V1__lg0.3__ld0.01__lr0.0001__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8028571428571429,0.8021428571428572,0.0007142857142857,3,3,21.82628273963928,1,0
V1,V1__lg0.3__ld0.01__lr0.0001__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8714285714285714,0.87,0.0014285714285714,1,2,19.977172374725345,1,0
V1,V1__lg0.3__ld0.01__lr0.0001__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8164285714285715,0.815,0.0014285714285715,4,4,23.898229837417603,1,0
V1,V1__lg0.3__ld0.01__lr0.0001__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8585714285714285,0.8585714285714285,0.0,0,0,14.901780605316162,1,0
V1,V1__lg0.3__ld0.01__lr0.0001__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8583333333333334,0.8591666666666666,-0.0008333333333332,0,2,19.948927402496334,1,0
V1,V1__lg0.3__ld0.01__lr0.0003__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8007142857142857,0.802142857142857,-0.0014285714285713,1,1,17.096407175064087,1,0
V1,V1__lg0.3__ld0.01__lr0.0003__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8735714285714286,0.87,0.0035714285714285,0,0,14.653489112854004,1,0
V1,V1__lg0.3__ld0.01__lr0.0003__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8178571428571428,0.8157142857142857,0.0021428571428571,0,0,14.799660444259644,1,0
V1,V1__lg0.3__ld0.01__lr0.0003__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8564285714285714,0.8564285714285714,0.0,0,0,14.46526336669922,1,0
V1,V1__lg0.3__ld0.01__lr0.0003__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8625,0.8574999999999999,0.0050000000000001,4,0,25.625412702560425,1,0
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8028571428571429,0.8021428571428572,0.0007142857142857,3,3,22.14203143119812,1,0
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8714285714285714,0.87,0.0014285714285714,1,2,19.60055565834045,1,0
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8164285714285715,0.815,0.0014285714285715,4,4,24.45615816116333,1,0
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8585714285714285,0.8585714285714285,0.0,0,0,14.509177446365356,1,0
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8583333333333334,0.8591666666666666,-0.0008333333333332,0,2,20.41299080848694,1,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8007142857142857,0.802142857142857,-0.0014285714285713,1,1,17.243332386016846,1,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8735714285714286,0.87,0.0035714285714285,0,0,14.882928609848022,1,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8178571428571428,0.8157142857142857,0.0021428571428571,0,0,14.302690744400024,1,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8564285714285714,0.8564285714285714,0.0,0,0,14.801622867584229,1,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8633333333333333,0.8574999999999999,0.0058333333333333,6,0,30.716370344161987,1,0
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8021428571428572,0.8021428571428572,0.0,3,3,22.11190795898437,1,0
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8721428571428571,0.87,0.0021428571428571,1,2,19.609081983566284,1,0
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8157142857142857,0.815,0.0007142857142857,2,4,24.34994864463806,1,0
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8585714285714285,0.8585714285714285,0.0,0,0,14.830651760101318,1,0
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8583333333333334,0.8591666666666666,-0.0008333333333332,0,2,20.07478404045105,1,0
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8007142857142857,0.802142857142857,-0.0014285714285713,1,1,16.95273494720459,1,0
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8728571428571428,0.87,0.0028571428571427,0,0,14.9518084526062,1,0
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8192857142857143,0.8157142857142857,0.0035714285714285,0,0,14.664552450180054,1,0
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8557142857142856,0.8564285714285714,-0.0007142857142857,3,0,22.22765707969665,1,0
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8625,0.8574999999999999,0.0050000000000001,8,0,35.72633218765259,1,0
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8021428571428572,0.8021428571428572,0.0,3,3,22.027373790740967,1,0
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8721428571428571,0.87,0.0021428571428571,1,2,19.58015537261963,1,0
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8157142857142857,0.815,0.0007142857142857,2,4,24.357727766036987,1,0
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8585714285714285,0.8585714285714285,0.0,0,0,14.67629075050354,1,0
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8583333333333334,0.8591666666666666,-0.0008333333333332,0,2,20.543920755386356,1,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8007142857142857,0.802142857142857,-0.0014285714285713,1,1,17.42510485649109,1,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8728571428571428,0.87,0.0028571428571427,0,0,15.392080783843994,1,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8192857142857143,0.8157142857142857,0.0035714285714285,0,0,15.911126613616943,1,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8557142857142856,0.8564285714285714,-0.0007142857142857,3,0,23.598029136657715,1,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8625,0.8574999999999999,0.0050000000000001,8,0,36.63956618309021,1,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713,1,1,17.793649196624756,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714,1,0,18.35861039161682,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8528571428571429,0.8507142857142858,0.0021428571428571,11,7,44.30081415176392,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8642857142857143,0.0,9,13,49.5498435497284,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7908333333333333,0.7975,-0.0066666666666667,9,11,42.03496170043945,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856,1,1,13.392045974731444,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714,1,0,13.51971673965454,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8507142857142858,0.0,4,7,24.48496961593628,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8635714285714285,0.0007142857142857,6,4,22.660496950149536,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7866666666666666,0.7975,-0.0108333333333333,11,11,33.16991972923279,1,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571429,0.8035714285714286,-0.0007142857142856,1,1,13.14374041557312,1,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714,1,0,13.477156162261965,1,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8492857142857143,0.8507142857142858,-0.0014285714285714,2,7,24.63011598587036,1,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8635714285714287,0.8635714285714285,1.1102230246251563e-16,4,4,18.90055799484253,1,1
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7849999999999999,0.7975,-0.0125,9,11,33.46688914299011,1,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8021428571428572,0.8035714285714286,-0.0014285714285714,1,1,13.532294750213625,1,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714,1,0,13.384555101394652,1,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8500000000000001,0.8507142857142858,-0.0007142857142856,2,7,24.672057151794437,1,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8635714285714287,0.8635714285714285,1.1102230246251563e-16,4,4,18.8394832611084,1,1
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7858333333333334,0.7975,-0.0116666666666666,1,11,33.306689739227295,1,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8021428571428572,0.8035714285714286,-0.0014285714285714,4,13,36.3458878993988,1,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856,4,0,18.97077512741089,1,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8514285714285714,0.8521428571428571,-0.0007142857142856,15,15,39.67059898376465,1,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.86,0.8607142857142858,-0.0007142857142857,0,0,11.460126876831056,1,1
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.785,0.7858333333333334,-0.0008333333333333,1,1,13.840553998947144,1,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8049999999999999,0.8042857142857143,0.0007142857142856,1,1,13.235721349716188,1,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714,1,0,13.184741020202637,1,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8528571428571429,0.8507142857142858,0.0021428571428571,11,15,39.45677614212036,1,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8642857142857143,0.0,9,13,35.53896141052246,1,1
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7916666666666667,0.7966666666666666,-0.0049999999999998,9,11,33.038211822509766,1,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8021428571428572,0.8028571428571429,-0.0007142857142857,4,8,26.834874868392944,1,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856,4,0,19.030847311019897,1,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8514285714285714,0.8507142857142858,0.0007142857142856,15,15,39.95634484291077,1,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8592857142857142,0.8607142857142858,-0.0014285714285715,0,0,11.034632444381714,1,1
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.785,0.7858333333333334,-0.0008333333333333,1,1,13.55202841758728,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713,1,1,13.374009370803831,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714,1,0,13.029925107955933,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8528571428571429,0.8507142857142858,0.0021428571428571,11,7,32.50770568847656,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8642857142857143,0.0,9,13,35.998173236846924,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7908333333333333,0.7975,-0.0066666666666667,9,11,33.04576802253723,1,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571428,0.8035714285714286,-0.0007142857142857,4,13,36.132256507873535,1,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856,5,0,20.9299795627594,1,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8492857142857143,0.8521428571428571,-0.0028571428571427,15,15,39.43433475494385,1,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8664285714285714,0.8628571428571429,0.0035714285714285,20,21,45.83479690551758,1,1
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.785,0.7858333333333334,-0.0008333333333333,1,1,13.696733713150024,1,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8042857142857143,0.8042857142857143,0.0,1,1,13.44149374961853,1,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714,1,0,13.026387929916382,1,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8500000000000001,0.0007142857142856,4,7,24.353657722473145,1,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8635714285714285,0.0007142857142857,6,4,23.84515690803528,1,1
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7875000000000001,0.7966666666666666,-0.0091666666666665,11,11,35.71298789978027,1,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571428,0.8028571428571429,-1.1102230246251563e-16,4,8,26.976134300231934,1,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8035714285714286,0.8035714285714286,0.0,0,0,11.754756689071655,1,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8492857142857143,0.8507142857142858,-0.0014285714285714,15,15,39.51251697540283,1,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8664285714285714,0.8628571428571429,0.0035714285714285,20,21,44.97352075576782,1,1
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7841666666666667,0.7858333333333334,-0.0016666666666667,1,1,13.07020092010498,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856,1,1,11.537046194076538,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714,1,0,11.077794551849363,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8507142857142858,0.0,4,7,20.789697647094727,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8635714285714285,0.0007142857142857,6,4,17.97059679031372,1,1
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7866666666666666,0.7975,-0.0108333333333333,11,11,25.296329021453857,1,1
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8157142857142857,0.8278571428571428,-0.0121428571428571,3,7,45.53152751922608,2,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7714285714285714,0.7749999999999999,-0.0035714285714285,2,2,27.070261001586918,2,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7885714285714286,0.7878571428571428,0.0007142857142857,1,1,23.77288055419922,2,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8685714285714285,0.8707142857142858,-0.0021428571428572,2,2,26.268087148666385,2,0
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage1,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,20.975465536117557,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8142857142857143,0.8278571428571428,-0.0135714285714285,6,7,36.95790362358093,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857144,0.7749999999999999,-0.0057142857142855,2,2,19.425086975097656,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7878571428571428,0.7878571428571428,0.0,1,1,17.421794176101685,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8685714285714285,0.8707142857142858,-0.0021428571428572,7,2,31.4885528087616,2,0
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage1,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.202343940734863,2,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8121428571428572,0.8278571428571428,-0.0157142857142856,1,7,31.46498203277588,2,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7707142857142857,0.7749999999999999,-0.0042857142857142,2,2,19.33328342437744,2,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7864285714285715,0.7878571428571428,-0.0014285714285713,1,1,17.19564962387085,2,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8685714285714285,0.8707142857142858,-0.0021428571428572,1,2,19.53699827194214,2,0
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage1,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.10866093635559,2,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8114285714285714,0.8278571428571428,-0.0164285714285714,0,7,32.167890787124634,2,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7685714285714286,0.7749999999999999,-0.0064285714285713,2,2,19.875391960144043,2,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7864285714285715,0.7878571428571428,-0.0014285714285713,1,1,17.19056510925293,2,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8685714285714285,0.8707142857142858,-0.0021428571428572,2,2,19.41109347343445,2,0
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8,0.8008333333333333,-0.0008333333333332,0,0,15.337469577789308,2,0
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8164285714285715,0.8221428571428571,-0.0057142857142855,4,4,24.705612659454346,2,0
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7685714285714286,0.7685714285714286,0.0,5,5,26.70381450653076,2,0
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.785,0.7864285714285715,-0.0014285714285714,2,6,29.10845232009888,2,0
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.87,0.87,0.0,0,0,14.523844003677368,2,0
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333,0,0,15.044542789459229,2,0
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8157142857142857,0.8285714285714285,-0.0128571428571427,3,7,31.533664226531982,2,0
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7721428571428571,0.7749999999999999,-0.0028571428571427,2,2,19.41297459602356,2,0
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7885714285714286,0.7878571428571428,0.0007142857142857,1,1,17.027183532714844,2,0
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8685714285714285,0.8707142857142858,-0.0021428571428572,2,2,19.637561798095703,2,0
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.523495197296144,2,0
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8164285714285715,0.8221428571428572,-0.0057142857142856,4,8,34.29101824760437,2,0
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7685714285714286,0.7685714285714286,0.0,5,5,27.11942148208618,2,0
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.785,0.7864285714285715,-0.0014285714285714,2,6,29.44477677345276,2,0
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.87,0.87,0.0,0,0,14.522356033325195,2,0
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333,0,0,15.26111650466919,2,0
