dataset,fold,seed,method,q,lambda_T,subject_id,coverage,valid_candidates,target_distance_improvement,target_nll_improvement,class_pass_rate,median_displacement_ratio,median_relative_margin_drop
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,23,0.49,2.77,0.2202009433404753,3.1964958491654003,0.34625,0.5114110112190247,-0.1252326220273971
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,26,0.64,3.95,0.2571647444446632,3.344959085721686,0.49375,0.4752828776836395,0.1375699043273925
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,27,0.65,3.76,0.2377364367018385,2.995100959426324,0.47,0.4758842289447784,0.0586339849978685
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,28,0.75,4.51,0.3957190402794139,4.166111651636793,0.56375,0.5509960055351257,0.0674455910921096
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,30,0.52,2.85,0.3761430333624548,3.389910936853615,0.35625,0.6593289375305176,0.0497456043958663
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,31,0.67,3.55,0.2389590846635591,2.388476370516148,0.44375,0.4749061167240143,0.0067410450428724
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,32,0.7,4.26,0.3024533188109998,5.398838980078948,0.5325,0.5221514403820038,0.022168262861669
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,33,0.68,3.73,0.2980583711599643,3.731607281402409,0.46625,0.5529980659484863,-0.0625368356704711
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,35,0.86,5.76,0.4104060064721516,3.687810030912544,0.72,0.4749551564455032,0.0214866399765014
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,38,0.55,2.98,0.2158596999693142,3.3953515000020023,0.3725,0.4722827672958374,0.002614178112708
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,41,0.54,3.07,0.2101765210949407,2.905810947813252,0.38375,0.4661398530006408,-0.0294608548283576
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,46,0.51,2.39,0.23217255311873,2.8035746481431705,0.29875,0.46041139960289,0.0096006141975522
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,49,0.61,3.01,0.1806118024614999,2.594634128886016,0.37625,0.4746812582015991,-0.0675499513745307
OpenBMI,1,1,V3-Bures-HardSCST,0.5,0.5,53,0.65,3.64,0.2970078201658809,3.291212410425957,0.455,0.499661773443222,0.0140585456974804
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,1,0.22,0.7,0.2989326148764628,3.773330574425536,0.18125,0.5748394727706909,-0.6772248148918152
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,5,0.39,1.32,0.2647784760537606,2.8658122430960518,0.32125,0.4806448519229889,0.3269819319248199
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,6,0.36,1.16,0.2836326125012348,3.2325332421075093,0.29375,0.4799222350120544,0.2849507927894592
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,7,0.36,1.22,0.2604803058110101,4.114052125269957,0.3,0.4777672737836838,0.0316734798252582
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,8,0.38,1.34,0.2317673098305883,3.715254046392408,0.31625,0.4783165454864502,-0.2852952480316162
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,9,0.35,1.0,0.2210938743258437,3.0189477673080565,0.23875,0.4826806187629699,-0.1116502061486244
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,11,0.24,0.87,0.1678534115509102,3.1027367144221483,0.1875,0.4482978731393814,-0.500324472784996
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,16,0.28,1.11,0.3146713630029789,5.105605627797908,0.2475,0.5200772285461426,0.1892595067620277
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,20,0.3,1.07,0.169290623346878,2.5293877301533327,0.24125,0.4301564693450928,-0.4190581142902374
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,22,0.25,0.71,0.2204385307745507,2.787042978914789,0.18625,0.4764741361141205,-0.4098010063171386
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,23,0.26,0.85,0.1897219333578994,3.1842518875257766,0.2175,0.4434454441070556,0.0609152242541313
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,26,0.43,1.42,0.3079241686539011,3.877335034635551,0.3525,0.4809586852788925,0.1767920702695846
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,27,0.32,1.14,0.245443413502614,3.1761169633168462,0.26375,0.4611377716064453,0.2317265123128891
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,28,0.38,1.28,0.2547044053020815,3.49917141975105,0.3125,0.4196913689374923,0.2703720480203628
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,30,0.26,0.83,0.3617593132401067,3.824021509477197,0.20375,0.6806434988975525,-1.306371808052063
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,31,0.37,1.12,0.2030145657277116,3.0921819631992657,0.2825,0.4021238684654236,0.26651731133461
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,32,0.3,1.06,0.3454249420966529,5.948475612202613,0.24875,0.4860316514968872,0.044265653938055
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,33,0.33,1.16,0.2182740683483154,2.795990677691169,0.2625,0.478960782289505,0.0178833501413464
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,35,0.43,1.6,0.4960226491753506,5.086002819625893,0.37625,0.4278881251811981,0.3330156505107879
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,38,0.3,0.89,0.210284605158362,3.261670459362522,0.22625,0.4328882694244385,-0.2565158307552337
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,41,0.3,0.92,0.1700173788244638,2.5555729290579823,0.23125,0.4364396035671234,-0.0731073766946792
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,46,0.25,0.76,0.1966487884696997,3.0063137167225302,0.2025,0.4533009827136993,-0.2531560659408569
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,49,0.26,0.79,0.1975951101663734,2.98033362608355,0.21375,0.429188072681427,-0.1283754706382751
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,53,0.34,1.23,0.2891194537800612,3.883087830804414,0.28125,0.4747381806373596,0.3016751110553741
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,1,0.22,0.7,0.3077870630658407,3.8248026168307927,0.09,0.5746125280857086,-0.6464274823665619
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,5,0.39,1.32,0.2717985714095588,2.9546322162739864,0.16875,0.4760897755622864,0.2931276261806488
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,6,0.36,1.16,0.2777684744891759,3.135649667234622,0.1475,0.4714972674846649,0.2548421770334244
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,7,0.36,1.22,0.244919591330297,3.880481657487087,0.155,0.448493018746376,0.0316734798252582
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,8,0.38,1.34,0.2336998002546749,3.496442892262712,0.17,0.4497002363204956,-0.2231510505080223
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,9,0.35,1.0,0.2162309206887757,3.0582973378457217,0.12625,0.4598768055438995,-0.1129269748926162
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,11,0.24,0.87,0.179534284701279,3.4211741175730275,0.11125,0.4437733888626098,-0.4696159958839416
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,16,0.28,1.11,0.332722141392576,5.15361511830628,0.13875,0.5160772204399109,0.2136693149805069
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,20,0.3,1.07,0.1536809362685914,2.2554830772916667,0.14,0.4188500046730041,-0.3169439136981964
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,22,0.25,0.71,0.2355169044063121,2.987502207920354,0.09125,0.462298721075058,-0.4597360491752624
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,23,0.26,0.85,0.1802255890817033,2.9596350625132506,0.11,0.457633301615715,0.0321180308237671
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,26,0.43,1.42,0.3149236982472794,3.695689869072487,0.1775,0.4893802106380462,0.1977021172642707
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,27,0.32,1.14,0.2439247489649242,3.3195218360711904,0.14375,0.4473841786384582,0.214643120765686
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,28,0.38,1.28,0.2621862464964553,3.4813152149932893,0.16,0.3932176977396011,0.2713317722082138
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,30,0.26,0.83,0.3645003800630333,3.876587354488479,0.1075,0.6846672892570496,-1.2890356183052063
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,31,0.37,1.12,0.1986690448643011,3.1517221607896966,0.145,0.3962297737598419,0.2805813699960708
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,32,0.3,1.06,0.336512147499716,5.7870187142105785,0.13375,0.4911772012710571,0.0226149894297122
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,33,0.33,1.16,0.2126460593572715,2.759087539120908,0.1475,0.4775759875774383,-0.0471778362989425
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,35,0.43,1.6,0.4932199751840201,4.990183165248169,0.2,0.4312676936388016,0.3274243772029876
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,38,0.3,0.89,0.198464710392806,2.974902918050384,0.115,0.4078103005886078,-0.1802198886871338
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,41,0.3,0.92,0.1828770402730959,2.68807725365804,0.11625,0.4476694762706756,-0.073171891272068
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,46,0.25,0.76,0.1896899414933433,2.695537114793571,0.10125,0.4531816244125366,-0.2528333961963653
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,49,0.26,0.79,0.2111574575726058,2.9989603228078816,0.10125,0.4620709121227264,-0.1182342320680618
OpenBMI,1,2,R1-TaskProtected-Random,0.5,0.5,53,0.34,1.23,0.3134387358637001,4.1011444070544005,0.155,0.5028320252895355,0.2917905300855636
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,1,0.21,1.37,0.3220524640794889,3.7854879175905713,0.17125,0.614539623260498,-0.5251872539520264
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,5,0.39,2.54,0.2826237335315744,2.8160817002527083,0.3175,0.5281883180141449,0.2669870406389236
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,6,0.38,2.49,0.395367414293309,3.1598810016524777,0.31125,0.5071516633033752,0.1705625206232071
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,7,0.35,2.33,0.3123946561996241,4.226203290141924,0.29125,0.5263145565986633,-0.0322021394968032
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,8,0.43,2.64,0.3011402769779003,3.620370061490557,0.33,0.5480300188064575,-0.4686396569013595
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,9,0.35,2.09,0.2706200332581177,2.918818576672919,0.26125,0.5674898028373718,-0.1913332194089889
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,11,0.24,1.48,0.1799751004239407,3.09154018608876,0.185,0.456543356180191,-0.3903263360261917
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,16,0.28,1.83,0.2950014188107936,5.034604693162686,0.22875,0.5222371220588684,0.2550974190235138
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,20,0.31,1.93,0.1865741244865411,2.452728243887369,0.24125,0.4412353634834289,-0.2472587078809738
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,22,0.25,1.51,0.2343025478382647,2.773201456088143,0.18875,0.486444741487503,-0.2963609993457794
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,23,0.27,1.68,0.210826442821528,3.15097994995262,0.21,0.4821349680423736,0.0995485819876194
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,26,0.42,2.85,0.3833877674283037,3.733253691258958,0.35625,0.5099495649337769,0.0619161240756511
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,27,0.3,2.04,0.2673706311584264,3.149513883540993,0.255,0.4684951603412628,0.2577814906835556
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,28,0.4,2.47,0.2933555679757549,3.4458462349644887,0.30875,0.4251527190208435,0.2614846527576446
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,30,0.26,1.64,0.3556337929593242,3.730783274926921,0.205,0.6798104047775269,-1.2758694887161257
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,31,0.37,2.1,0.2267006147949403,3.009983380186916,0.2625,0.4380538761615753,0.2701542377471924
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,32,0.3,1.98,0.3585677237120527,5.766331733768835,0.2475,0.4800487011671066,0.0648697204887867
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,33,0.36,2.05,0.223432143104862,2.81610199590871,0.25625,0.494911640882492,0.0549973621964454
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,35,0.43,2.99,0.5745904312991711,5.197081103282127,0.37375,0.4323533475399017,0.3170612752437591
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,38,0.31,1.86,0.2234057526912826,3.1697745099550807,0.2325,0.4368994981050491,-0.2321284115314483
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,41,0.31,1.74,0.181270336691706,2.516895622255449,0.2175,0.4605271816253662,-0.0064106725621968
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,46,0.3,1.69,0.212181287431212,2.9043515835424007,0.21125,0.4656281173229217,-0.2529140114784241
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,49,0.3,1.72,0.2079492890529344,3.029332459869749,0.215,0.445974513888359,-0.1353856995701789
OpenBMI,1,2,V3-Bures-HardSCST,0.5,0.5,53,0.34,2.23,0.3344292064777577,3.8139342171740913,0.27875,0.4909394681453705,0.2074190825223922
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,1,0.19,0.5,0.1316156612869963,2.557191976223822,0.135,0.5017139166593552,-1.1156581044197085
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,2,0.18,0.42,0.171231654929637,2.5941779582296736,0.1025,0.4040610939264297,-0.5315822660923004
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,3,0.2,0.4,0.1560390032537467,2.3595351997831284,0.1075,0.4291824251413345,-0.5415560901165009
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,5,0.27,0.79,0.2036640585504938,3.0283604161407336,0.185,0.4352327883243561,0.2442332059144973
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,6,0.15,0.47,0.1661554741419488,2.485588001669433,0.09375,0.3677044808864593,0.2178485840559005
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,7,0.22,0.66,0.1192677557342537,2.0887779004482425,0.14,0.3156899809837341,0.2181182727217674
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,14,0.27,0.74,0.1664105713894286,3.1305550801222286,0.17125,0.4153357744216919,-0.3744347393512726
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,15,0.17,0.55,0.1664613683948863,2.3095497278711745,0.13,0.429599866271019,0.2987777888774872
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,20,0.28,0.71,0.1663754980440169,2.8599532999762807,0.1725,0.3884573131799698,-0.1949830427765846
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,23,0.22,0.59,0.1284363173646286,2.683572668292431,0.16375,0.3787353038787842,-0.4470206499099731
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,26,0.26,0.97,0.2276991539764888,3.021075206435798,0.215,0.427919328212738,0.2890107482671737
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,27,0.2,0.5,0.1707633615832956,2.619112975635269,0.1425,0.4360849112272262,0.0092840706929564
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,28,0.17,0.55,0.305019242680247,5.766354621845268,0.1325,0.47552590072155,0.0635706689208746
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,30,0.3,0.82,0.173308580222892,2.840962114660485,0.2025,0.4921071082353592,-0.682986855506897
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,32,0.24,0.7,0.3853976602177761,7.75840395766438,0.16625,0.4771394729614258,-0.0515634343028068
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,35,0.12,0.43,0.4012158683425877,3.357172069652875,0.10375,0.4705438613891601,0.4243797957897186
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,40,0.25,0.58,0.1777935503756801,3.494682090446908,0.16375,0.3929188251495361,-0.5662821531295776
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,41,0.25,0.65,0.1520700814849044,3.1108594745399705,0.145,0.3811079412698746,-0.2865866720676422
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,43,0.25,0.65,0.13048924631272,2.273858035289197,0.16375,0.3803819119930267,-0.0022602675016969
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,44,0.25,0.66,0.1300154693784623,3.059238121316303,0.1825,0.3834016919136047,-0.1787964180111885
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,48,0.27,0.92,0.1935791458617742,3.0293668956384527,0.22625,0.3764055371284485,0.3433942794799804
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,49,0.21,0.48,0.1063778929569775,2.280589601936029,0.13375,0.3094176948070526,-0.0261909421533346
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,50,0.14,0.42,0.230803266788338,5.2671534136136975,0.11,0.4212098866701126,0.0376474242657423
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,52,0.18,0.49,0.1813910596181583,2.8913699229891394,0.105,0.3848229199647903,-0.1582159698009491
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,1,0.19,0.5,0.1154575757919543,2.1913573460631963,0.0675,0.4716748744249344,-1.0004448890686035
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,2,0.18,0.42,0.1717696605949959,2.527585904323226,0.05375,0.4048316776752472,-0.4109116792678833
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,3,0.2,0.4,0.1680205856528671,2.3986949528747665,0.0525,0.4400599598884582,-0.7222471833229065
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,5,0.27,0.79,0.1965706756530156,2.8953297297768548,0.10125,0.4040926992893219,0.2125983983278274
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,6,0.15,0.47,0.1960425765816881,2.770211163831941,0.06,0.3755883723497391,0.2141507416963577
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,7,0.22,0.66,0.1227769984542906,2.205570784759057,0.08875,0.3220557272434234,0.2241275608539581
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,14,0.27,0.74,0.1799133972414185,3.215871307263115,0.0925,0.4026195555925369,-0.5390174090862274
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,15,0.17,0.55,0.1835034136932821,2.201107076950184,0.06875,0.4526423811912536,0.2992561161518097
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,20,0.28,0.71,0.1596119020599195,2.8916924144221547,0.0925,0.4092488586902618,-0.2266357317566871
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,23,0.22,0.59,0.1063511566752743,2.407248717032233,0.07375,0.3874804973602295,-0.4304224550724029
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,26,0.26,0.97,0.2199751444986959,2.984625796905912,0.12125,0.4527412354946136,0.2971213161945343
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,27,0.2,0.5,0.1615634806988526,2.1994795974405803,0.065,0.3489316999912262,0.0542160794138908
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,28,0.17,0.55,0.3231412823388063,6.511855353704864,0.06875,0.488871306180954,0.1251808553934097
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,30,0.3,0.82,0.158711306098787,2.73603957852816,0.105,0.4878968745470047,-0.6003218293190002
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,32,0.24,0.7,0.3910606705664262,7.917026460910018,0.0875,0.5018836706876755,-0.067020159214735
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,35,0.12,0.43,0.373605637887244,2.934282520745557,0.05625,0.4525632560253143,0.3813464939594269
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,40,0.25,0.58,0.1640743453301002,3.0848931469270093,0.07375,0.3867546021938324,-0.5878816246986389
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,41,0.25,0.65,0.1348847410650286,3.175408450394337,0.0825,0.4001514464616775,-0.4863162040710449
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,43,0.25,0.65,0.1363899829242473,1.984475691838121,0.08875,0.3794653713703155,-0.029509849846363
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,44,0.25,0.66,0.117795806936144,2.703816783514055,0.08375,0.3952923417091369,-0.1543319821357727
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,48,0.27,0.92,0.2001217717887745,2.9888428908995714,0.1175,0.4038716107606888,0.3599250912666321
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,49,0.21,0.48,0.128348792402697,2.72047784335136,0.0625,0.3541094958782196,-0.0308249313384294
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,50,0.14,0.42,0.2741824766836281,5.960355791068985,0.0525,0.445786103606224,0.0884370133280754
OpenBMI,2,0,R1-TaskProtected-Random,0.5,0.5,52,0.18,0.49,0.1496477007766942,2.4857958914392904,0.07125,0.3434805572032928,-0.084410972893238
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,1,0.24,1.05,0.142092136043595,2.701000955863886,0.13125,0.5172938108444214,-1.0956469774246216
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,2,0.21,0.7,0.1598095546077465,2.17655148883833,0.0875,0.4290585517883301,-0.1756540164351463
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,3,0.19,0.76,0.1510327805748633,2.3310269546897606,0.095,0.4502711743116379,-0.2512931749224663
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,5,0.31,1.52,0.2160666489805924,3.0958742365843643,0.19,0.4398177862167358,0.1833708062767982
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,6,0.19,0.78,0.2053493518429532,2.6317694710916397,0.0975,0.4242486506700516,0.0971666239202022
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,7,0.23,1.11,0.1213317440635735,2.0323603160794166,0.13875,0.3413660228252411,0.1739238649606704
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,14,0.3,1.43,0.1841698747420584,3.2942257344828194,0.17875,0.4877216517925262,-0.851464569568634
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,15,0.16,0.95,0.1699720475145942,2.184148888608043,0.11875,0.4013728499412536,0.3549982905387878
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,20,0.38,1.45,0.1805403779755881,2.958493067291107,0.18125,0.4826281666755676,-0.4921403527259826
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,23,0.25,1.26,0.14401583123469,2.7946948972326915,0.1575,0.4113231152296066,-0.3623816817998886
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,26,0.3,1.71,0.250349675036414,3.107985882310877,0.21375,0.4649502635002136,0.2368018478155136
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,27,0.27,1.19,0.1687820525521703,2.537331465511319,0.14875,0.4425995349884033,-0.0514435805380344
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,28,0.19,1.06,0.3117090764224663,5.782943944539144,0.1325,0.5026637613773346,0.2331415265798568
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,30,0.35,1.64,0.1778688247392321,2.854124792007267,0.205,0.5223447680473328,-1.0527217984199524
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,32,0.24,1.32,0.3911529242039828,7.763087342203457,0.165,0.4821808040142059,-0.0561620332300663
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,35,0.12,0.81,0.364700786817598,3.1682408518360097,0.10125,0.4194424450397491,0.4077360033988952
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,40,0.33,1.32,0.1854235499251425,3.467058262350529,0.165,0.4107653200626373,-0.5979566872119904
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,41,0.28,1.13,0.1525630377114664,3.03634828909299,0.14125,0.4203448891639709,-0.1662553995847702
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,43,0.28,1.3,0.1355685854341329,2.346865123928445,0.1625,0.3829825222492218,-0.0190837457776069
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,44,0.29,1.47,0.1327144073862058,3.044256453363111,0.18375,0.3884604573249817,-0.2098538875579834
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,48,0.28,1.72,0.2007580732833613,3.0425780862654084,0.215,0.4000836759805679,0.4099825024604797
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,49,0.22,1.05,0.1101856981914887,2.2228554865665653,0.13125,0.3218939304351806,-0.016010507941246
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,50,0.18,0.9,0.2251618188688711,5.040681304070608,0.1125,0.4680988043546676,0.0145005751401185
OpenBMI,2,0,V3-Bures-HardSCST,0.5,0.5,52,0.26,0.91,0.1911499908909819,3.045182592279343,0.11375,0.4469776749610901,-0.3093004524707794
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,1,0.47,1.63,0.1927906534955833,2.9413168514428705,0.38125,0.4624693393707275,-0.0164430737495422
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,2,0.54,1.44,0.1319681439273675,2.726006136709371,0.35375,0.3986339271068573,-0.0031111903954297
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,3,0.53,1.62,0.1608131401205425,2.658043056761512,0.3875,0.4346576631069183,0.0600931067019701
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,5,0.64,1.94,0.1737677668610434,3.146510421975,0.4975,0.3980938643217087,0.0224472824484109
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,6,0.63,2.03,0.1990896610983388,2.8694491359207865,0.48,0.435003712773323,-0.0134583595208823
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,7,0.49,1.45,0.1711909322353652,3.4891421741199027,0.38375,0.4618223309516907,0.0021039240527898
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,14,0.4,1.26,0.1532393705468971,2.835125568158327,0.29875,0.405630350112915,0.0242677647620439
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,15,0.73,2.62,0.2843530465358497,4.132843484426604,0.65625,0.5615297555923462,0.0325369052588939
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,20,0.5,1.39,0.1348698640132657,2.70951721849839,0.34625,0.3927059471607208,0.0356638729572296
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,23,0.44,1.45,0.1656714439931449,2.50747178313037,0.3425,0.4618871957063675,-0.0341074969619512
