dataset,fold,seed,method,q,lambda_T,subject_id,BA,macro_F1,trials
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.25,18,0.66,0.6565656565656566,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.25,27,0.515,0.4914943251815156,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.25,36,0.955,0.954971857410882,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.25,44,0.8049999999999999,0.8044083352140223,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.25,45,0.825,0.8248905565978737,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,2,0.5349999999999999,0.5219860707769012,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,11,0.7949999999999999,0.7938403519798869,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,13,0.61,0.61,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,18,0.65,0.6457131288591963,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,27,0.52,0.4851994851994852,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,36,0.955,0.954971857410882,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,44,0.79,0.788647342995169,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,45,0.835,0.8349958748968724,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.5,2,0.5349999999999999,0.5219860707769012,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.5,11,0.7949999999999999,0.7938403519798869,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.5,13,0.61,0.61,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.5,18,0.65,0.6457131288591963,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.5,27,0.52,0.4851994851994852,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.5,36,0.955,0.954971857410882,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.5,44,0.79,0.788647342995169,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,0.5,45,0.835,0.8349958748968724,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,1.0,2,0.53,0.5123975516132379,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,1.0,11,0.8,0.7983667708438351,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,1.0,13,0.605,0.6049901247531189,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,1.0,18,0.65,0.6448863636363636,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,1.0,27,0.52,0.4822564987595729,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,1.0,36,0.955,0.954971857410882,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,1.0,44,0.7849999999999999,0.7834353201883608,200
WBCIC,0,0,R1-TaskProtected-Bures,0.5,1.0,45,0.825,0.8249956248906223,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,1.0,2,0.53,0.5123975516132379,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,1.0,11,0.8,0.7983667708438351,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,1.0,13,0.605,0.6049901247531189,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,1.0,18,0.65,0.6448863636363636,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,1.0,27,0.52,0.4822564987595729,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,1.0,36,0.955,0.954971857410882,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,1.0,44,0.7849999999999999,0.7834353201883608,200
WBCIC,0,0,R1-TaskProtected-Random,0.5,1.0,45,0.825,0.8249956248906223,200
WBCIC,0,1,ERM,0.5,0.5,2,0.565,0.5641173376086576,200
WBCIC,0,1,ERM,0.5,0.5,11,0.76,0.7599039615846338,200
WBCIC,0,1,ERM,0.5,0.5,13,0.57,0.5614035087719298,200
WBCIC,0,1,ERM,0.5,0.5,18,0.59,0.59,200
WBCIC,0,1,ERM,0.5,0.5,27,0.51,0.4579046354685253,200
WBCIC,0,1,ERM,0.5,0.5,36,0.96,0.95999599959996,200
WBCIC,0,1,ERM,0.5,0.5,44,0.8200000000000001,0.818840579710145,200
WBCIC,0,1,ERM,0.5,0.5,45,0.81,0.81,200
WBCIC,0,1,Mixup,0.5,0.5,2,0.56,0.5596036432789511,200
WBCIC,0,1,Mixup,0.5,0.5,11,0.755,0.7548467792370231,200
WBCIC,0,1,Mixup,0.5,0.5,13,0.57,0.562608076492727,200
WBCIC,0,1,Mixup,0.5,0.5,18,0.59,0.59,200
WBCIC,0,1,Mixup,0.5,0.5,27,0.515,0.4615747550720213,200
WBCIC,0,1,Mixup,0.5,0.5,36,0.96,0.95999599959996,200
WBCIC,0,1,Mixup,0.5,0.5,44,0.8300000000000001,0.8291628982011858,200
WBCIC,0,1,Mixup,0.5,0.5,45,0.81,0.81,200
WBCIC,0,1,V3-Bures-HardSCST,0.5,0.5,2,0.56,0.5584102769971899,200
WBCIC,0,1,V3-Bures-HardSCST,0.5,0.5,11,0.77,0.7699769976997699,200
WBCIC,0,1,V3-Bures-HardSCST,0.5,0.5,13,0.59,0.5777983729790959,200
WBCIC,0,1,V3-Bures-HardSCST,0.5,0.5,18,0.6000000000000001,0.5993589743589745,200
WBCIC,0,1,V3-Bures-HardSCST,0.5,0.5,27,0.515,0.4753211629479378,200
WBCIC,0,1,V3-Bures-HardSCST,0.5,0.5,36,0.955,0.9549898727213624,200
WBCIC,0,1,V3-Bures-HardSCST,0.5,0.5,44,0.79,0.7874278773155178,200
WBCIC,0,1,V3-Bures-HardSCST,0.5,0.5,45,0.805,0.804995124878122,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.25,2,0.56,0.5584102769971899,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.25,11,0.76,0.7599039615846338,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.25,13,0.585,0.5733854180051914,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.25,18,0.605,0.6045155315261195,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.25,27,0.505,0.4542297196725378,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.25,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.25,44,0.8049999999999999,0.8032240974797548,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.25,45,0.805,0.804995124878122,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.25,2,0.56,0.5584102769971899,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.25,11,0.76,0.7599039615846338,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.25,13,0.585,0.5733854180051914,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.25,18,0.605,0.6045155315261195,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.25,27,0.505,0.4542297196725378,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.25,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.25,44,0.8049999999999999,0.8032240974797548,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.25,45,0.805,0.804995124878122,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.5,2,0.56,0.5584102769971899,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.5,11,0.77,0.7699769976997699,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.5,13,0.58,0.5675007723200495,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.5,18,0.6000000000000001,0.5993589743589745,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.5,27,0.515,0.4753211629479378,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.5,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.5,44,0.79,0.7874278773155178,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,0.5,45,0.805,0.804995124878122,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.5,2,0.56,0.5584102769971899,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.5,11,0.77,0.7699769976997699,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.5,13,0.58,0.5675007723200495,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.5,18,0.6000000000000001,0.5993589743589745,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.5,27,0.515,0.4753211629479378,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.5,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.5,44,0.79,0.7874278773155178,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,0.5,45,0.805,0.804995124878122,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,1.0,2,0.5549999999999999,0.552482715273413,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,1.0,11,0.77,0.7699769976997699,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,1.0,13,0.585,0.5702932877740674,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,1.0,18,0.6100000000000001,0.6085909273384182,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,1.0,27,0.51,0.4773333333333333,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,1.0,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,1.0,44,0.79,0.7874278773155178,200
WBCIC,0,1,R1-TaskProtected-Bures,0.25,1.0,45,0.8049999999999999,0.8048780487804879,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,1.0,2,0.5549999999999999,0.552482715273413,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,1.0,11,0.77,0.7699769976997699,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,1.0,13,0.585,0.5702932877740674,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,1.0,18,0.6100000000000001,0.6085909273384182,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,1.0,27,0.51,0.4773333333333333,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,1.0,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,1.0,44,0.79,0.7874278773155178,200
WBCIC,0,1,R1-TaskProtected-Random,0.25,1.0,45,0.8049999999999999,0.8048780487804879,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.25,2,0.56,0.5584102769971899,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.25,11,0.76,0.7599039615846338,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.25,13,0.585,0.5733854180051914,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.25,18,0.605,0.6045155315261195,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.25,27,0.505,0.4542297196725378,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.25,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.25,44,0.8049999999999999,0.8032240974797548,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.25,45,0.805,0.804995124878122,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.25,2,0.56,0.5584102769971899,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.25,11,0.76,0.7599039615846338,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.25,13,0.585,0.5733854180051914,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.25,18,0.605,0.6045155315261195,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.25,27,0.505,0.4542297196725378,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.25,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.25,44,0.8049999999999999,0.8032240974797548,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.25,45,0.805,0.804995124878122,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,2,0.56,0.5584102769971899,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,11,0.77,0.7699769976997699,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,13,0.58,0.5675007723200495,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,18,0.6000000000000001,0.5993589743589745,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,27,0.515,0.4753211629479378,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,44,0.79,0.7874278773155178,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,45,0.805,0.804995124878122,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.5,2,0.56,0.5584102769971899,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.5,11,0.77,0.7699769976997699,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.5,13,0.58,0.5675007723200495,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.5,18,0.6000000000000001,0.5993589743589745,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.5,27,0.515,0.4753211629479378,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.5,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.5,44,0.79,0.7874278773155178,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,0.5,45,0.805,0.804995124878122,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,1.0,2,0.56,0.5578333835795397,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,1.0,11,0.765,0.7649941248531213,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,1.0,13,0.585,0.5702932877740674,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,1.0,18,0.6100000000000001,0.6085909273384182,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,1.0,27,0.51,0.4773333333333333,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,1.0,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,1.0,44,0.79,0.7874278773155178,200
WBCIC,0,1,R1-TaskProtected-Bures,0.5,1.0,45,0.8049999999999999,0.8048780487804879,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,1.0,2,0.56,0.5578333835795397,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,1.0,11,0.765,0.7649941248531213,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,1.0,13,0.585,0.5702932877740674,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,1.0,18,0.6100000000000001,0.6085909273384182,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,1.0,27,0.51,0.4773333333333333,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,1.0,36,0.955,0.9549898727213624,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,1.0,44,0.79,0.7874278773155178,200
WBCIC,0,1,R1-TaskProtected-Random,0.5,1.0,45,0.8049999999999999,0.8048780487804879,200
WBCIC,0,2,ERM,0.5,0.5,2,0.585,0.5844910014768091,200
WBCIC,0,2,ERM,0.5,0.5,11,0.74,0.7331691297208538,200
WBCIC,0,2,ERM,0.5,0.5,13,0.55,0.51171875,200
WBCIC,0,2,ERM,0.5,0.5,18,0.615,0.6067315304272325,200
WBCIC,0,2,ERM,0.5,0.5,27,0.45,0.4432634882073084,200
WBCIC,0,2,ERM,0.5,0.5,36,0.945,0.944998624965624,200
WBCIC,0,2,ERM,0.5,0.5,44,0.775,0.7747240369452579,200
WBCIC,0,2,ERM,0.5,0.5,45,0.79,0.78125,200
WBCIC,0,2,Mixup,0.5,0.5,2,0.585,0.5844910014768091,200
WBCIC,0,2,Mixup,0.5,0.5,11,0.75,0.7450020399836801,200
WBCIC,0,2,Mixup,0.5,0.5,13,0.55,0.51171875,200
WBCIC,0,2,Mixup,0.5,0.5,18,0.625,0.6169462958706811,200
WBCIC,0,2,Mixup,0.5,0.5,27,0.4499999999999999,0.4419642857142857,200
WBCIC,0,2,Mixup,0.5,0.5,36,0.945,0.944998624965624,200
WBCIC,0,2,Mixup,0.5,0.5,44,0.78,0.7794486215538847,200
WBCIC,0,2,Mixup,0.5,0.5,45,0.8,0.792509596431165,200
WBCIC,0,2,V3-Bures-HardSCST,0.5,0.5,2,0.575,0.5741376286981137,200
WBCIC,0,2,V3-Bures-HardSCST,0.5,0.5,11,0.75,0.7450020399836801,200
WBCIC,0,2,V3-Bures-HardSCST,0.5,0.5,13,0.55,0.51171875,200
WBCIC,0,2,V3-Bures-HardSCST,0.5,0.5,18,0.625,0.6169462958706811,200
WBCIC,0,2,V3-Bures-HardSCST,0.5,0.5,27,0.4399999999999999,0.4303733089207608,200
WBCIC,0,2,V3-Bures-HardSCST,0.5,0.5,36,0.945,0.944998624965624,200
WBCIC,0,2,V3-Bures-HardSCST,0.5,0.5,44,0.7849999999999999,0.7843476516462298,200
WBCIC,0,2,V3-Bures-HardSCST,0.5,0.5,45,0.7949999999999999,0.7868967488760104,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.25,2,0.585,0.5844910014768091,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.25,11,0.75,0.7442455242966752,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.25,13,0.55,0.51171875,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.25,18,0.625,0.6169462958706811,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.25,27,0.45,0.4432634882073084,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.25,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.25,44,0.78,0.7796474358974359,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.25,45,0.79,0.78125,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.25,2,0.585,0.5844910014768091,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.25,11,0.75,0.7442455242966752,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.25,13,0.55,0.51171875,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.25,18,0.625,0.6169462958706811,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.25,27,0.45,0.4432634882073084,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.25,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.25,44,0.78,0.7796474358974359,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.25,45,0.79,0.78125,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.5,2,0.575,0.5741376286981137,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.5,11,0.75,0.7450020399836801,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.5,13,0.55,0.51171875,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.5,18,0.625,0.6169462958706811,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.5,27,0.4349999999999999,0.4245117262101805,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.5,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.5,44,0.7849999999999999,0.7843476516462298,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,0.5,45,0.8,0.792509596431165,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.5,2,0.575,0.5741376286981137,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.5,11,0.75,0.7450020399836801,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.5,13,0.55,0.51171875,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.5,18,0.625,0.6169462958706811,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.5,27,0.4349999999999999,0.4245117262101805,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.5,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.5,44,0.7849999999999999,0.7843476516462298,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,0.5,45,0.8,0.792509596431165,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,1.0,2,0.5700000000000001,0.568922305764411,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,1.0,11,0.745,0.7402663543072496,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,1.0,13,0.55,0.5146154675870995,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,1.0,18,0.635,0.6282243894986123,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,1.0,27,0.4299999999999999,0.4186046511627906,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,1.0,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,1.0,44,0.78,0.779205138498595,200
WBCIC,0,2,R1-TaskProtected-Bures,0.25,1.0,45,0.8,0.792509596431165,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,1.0,2,0.5700000000000001,0.568922305764411,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,1.0,11,0.745,0.7402663543072496,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,1.0,13,0.55,0.5146154675870995,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,1.0,18,0.635,0.6282243894986123,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,1.0,27,0.4299999999999999,0.4186046511627906,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,1.0,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,1.0,44,0.78,0.779205138498595,200
WBCIC,0,2,R1-TaskProtected-Random,0.25,1.0,45,0.8,0.792509596431165,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.25,2,0.585,0.5844910014768091,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.25,11,0.75,0.7442455242966752,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.25,13,0.55,0.51171875,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.25,18,0.625,0.6169462958706811,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.25,27,0.45,0.4432634882073084,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.25,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.25,44,0.78,0.7796474358974359,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.25,45,0.79,0.78125,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.25,2,0.585,0.5844910014768091,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.25,11,0.75,0.7442455242966752,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.25,13,0.55,0.51171875,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.25,18,0.625,0.6169462958706811,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.25,27,0.45,0.4432634882073084,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.25,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.25,44,0.78,0.7796474358974359,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.25,45,0.79,0.78125,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,2,0.575,0.5741376286981137,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,11,0.75,0.7450020399836801,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,13,0.55,0.51171875,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,18,0.625,0.6169462958706811,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,27,0.4399999999999999,0.4303733089207608,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,44,0.7849999999999999,0.7843476516462298,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,45,0.7949999999999999,0.7868967488760104,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.5,2,0.575,0.5741376286981137,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.5,11,0.75,0.7450020399836801,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.5,13,0.55,0.51171875,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.5,18,0.625,0.6169462958706811,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.5,27,0.4399999999999999,0.4303733089207608,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.5,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.5,44,0.7849999999999999,0.7843476516462298,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,0.5,45,0.7949999999999999,0.7868967488760104,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,1.0,2,0.5700000000000001,0.568922305764411,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,1.0,11,0.745,0.7402663543072496,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,1.0,13,0.5449999999999999,0.5077755240027045,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,1.0,18,0.635,0.6282243894986123,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,1.0,27,0.4299999999999999,0.4186046511627906,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,1.0,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,1.0,44,0.78,0.779205138498595,200
WBCIC,0,2,R1-TaskProtected-Bures,0.5,1.0,45,0.8,0.792509596431165,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,1.0,2,0.5700000000000001,0.568922305764411,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,1.0,11,0.745,0.7402663543072496,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,1.0,13,0.5449999999999999,0.5077755240027045,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,1.0,18,0.635,0.6282243894986123,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,1.0,27,0.4299999999999999,0.4186046511627906,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,1.0,36,0.945,0.944998624965624,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,1.0,44,0.78,0.779205138498595,200
WBCIC,0,2,R1-TaskProtected-Random,0.5,1.0,45,0.8,0.792509596431165,200
WBCIC,1,0,ERM,0.5,0.5,9,0.745,0.7449426120877197,200
WBCIC,1,0,ERM,0.5,0.5,22,0.605,0.5403636363636364,200
WBCIC,1,0,ERM,0.5,0.5,25,0.84,0.83998399839984,200
WBCIC,1,0,ERM,0.5,0.5,26,0.87,0.8686868686868687,200
WBCIC,1,0,ERM,0.5,0.5,29,0.95,0.9499549594635172,200
WBCIC,1,0,ERM,0.5,0.5,34,0.5,0.4926948051948052,200
WBCIC,1,0,ERM,0.5,0.5,35,0.97,0.97,200
WBCIC,1,0,ERM,0.5,0.5,49,0.745,0.7349203461628421,200
WBCIC,1,0,Mixup,0.5,0.5,9,0.75,0.74997499749975,200
WBCIC,1,0,Mixup,0.5,0.5,22,0.595,0.5245223210354847,200
WBCIC,1,0,Mixup,0.5,0.5,25,0.84,0.83998399839984,200
WBCIC,1,0,Mixup,0.5,0.5,26,0.87,0.8686868686868687,200
WBCIC,1,0,Mixup,0.5,0.5,29,0.95,0.9499549594635172,200
WBCIC,1,0,Mixup,0.5,0.5,34,0.5,0.4926948051948052,200
WBCIC,1,0,Mixup,0.5,0.5,35,0.97,0.97,200
WBCIC,1,0,Mixup,0.5,0.5,49,0.745,0.7349203461628421,200
WBCIC,1,0,V3-Bures-HardSCST,0.5,0.5,9,0.75,0.74997499749975,200
