dataset,fold,seed,method,q,lambda_T,subject_id,coverage,valid_candidates,target_distance_improvement,target_nll_improvement,class_pass_rate,median_displacement_ratio,median_relative_margin_drop
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,29,0.295,1.63,0.2885054660107608,5.344658333387311,0.20375,0.5301064252853394,0.0114126279950141
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,30,0.815,5.905,0.3978139408676129,5.388351656923983,0.738125,0.7807788252830505,-0.0599833950400352
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,31,0.57,3.82,0.3784460602852059,7.094664613531184,0.4775,0.6087577641010284,-0.0317062558606267
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,32,0.36,2.045,0.3416009814040303,5.716869494377956,0.255625,0.6723180413246155,-0.0737950056791305
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,34,0.305,1.73,0.3294740340686828,4.877360912310176,0.21625,0.64315465092659,-0.1611718982458114
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,35,0.795,4.385,0.2159374367768964,3.8322550132244135,0.548125,0.6014363169670105,0.0257560033351182
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,38,0.0,0.0,,,0.0,,
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,41,0.58,3.655,0.2591699559594043,3.942066698654191,0.456875,0.6243900060653687,-0.0284693427383899
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,42,0.58,3.07,0.2650513284185687,5.14896113648521,0.38375,0.5062957108020782,0.0159950032830238
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,47,0.575,3.185,0.2781239509193504,4.983010072852835,0.398125,0.5318875312805176,0.0408132821321487
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,48,0.59,3.18,0.2445385449201937,4.229387300904547,0.3975,0.5231651067733765,0.0359494183212518
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,49,0.695,5.02,0.4432451174093319,8.333200213066176,0.6275,0.6752077639102936,-0.0654474161565303
WBCIC,0,0,R1-TaskProtected-Bures,0.5,0.5,50,0.65,3.53,0.2314718032333922,5.422099328190798,0.44125,0.4921848773956299,0.0275088148191571
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,6,0.745,1.98,0.3333918138923042,2.5176990989027206,0.469375,0.5591641068458557,0.092178389430046
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,7,0.67,1.73,0.3171530498316138,2.8050346153121875,0.420625,0.5252807140350342,0.0727180689573288
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,9,0.38,0.89,0.2836548216448197,2.687026914012924,0.24,0.5330688655376434,-0.0387798100709915
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,12,0.26,0.485,0.3220742364398867,2.3245554968233355,0.125,0.498692438006401,-0.1263579912483692
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,14,0.275,0.62,0.2733800233730629,2.421607482157703,0.156875,0.5129045248031616,-0.1504992693662643
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,17,0.47,1.29,0.3403315534335551,3.5494588308622763,0.313125,0.5550329089164734,-0.1009234637022018
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,22,0.37,0.965,0.3640709317026961,3.209946019008372,0.240625,0.5579199194908142,-0.0518084391951561
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,23,0.6884422110552764,1.7035175879396984,0.3269248504387562,3.0322489367760794,0.4214824120603015,0.5195613503456116,-0.022288778796792
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,24,0.715,2.075,0.3676544151522162,3.890286565690339,0.520625,0.556685209274292,0.0319687500596046
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,25,0.76,1.825,0.3086006809250368,2.283563226188317,0.464375,0.5489559769630432,0.0618020743131637
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,26,0.6231155778894473,1.743718592964824,0.3463102683275979,3.989291458085179,0.4535175879396985,0.5851215124130249,0.0283903749659657
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,29,0.315,0.94,0.3692640670083761,3.946782057235021,0.22625,0.5250688791275024,0.0010954988247249
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,30,0.805,2.27,0.372291459298075,3.407938886593045,0.56625,0.6266722083091736,0.0697320699691772
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,31,0.57,1.47,0.3006301112799304,2.937445295040481,0.3875,0.5219375193119049,-0.0427683442831039
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,32,0.395,1.105,0.4137820965678763,4.527054778747445,0.266875,0.5552599430084229,-0.0759724006056785
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,34,0.35,0.94,0.3655996467302717,4.71200222775296,0.246875,0.5021182298660278,-0.1583938598632812
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,35,0.7,1.5,0.3008652999738585,2.226120936545189,0.420625,0.5731523036956787,0.0754066556692123
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,38,0.0,0.0,0.5604624203778381,3.862734825475119,0.000625,0.9791113138198853,-0.8612836599349976
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,41,0.625,1.62,0.3826717874185909,3.231630393045688,0.40875,0.6009411811828613,0.1048716753721237
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,42,0.545,1.17,0.2873612160432515,2.253938848545982,0.28875,0.4984995573759079,0.0382914766669273
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,47,0.565,1.185,0.2942400381415135,2.516361230692772,0.326875,0.5199369788169861,0.0360276885330677
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,48,0.575,1.36,0.2882989156926391,2.042254404276615,0.344375,0.501010000705719,0.0233952589333057
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,49,0.765,2.465,0.3738076255307473,4.693896576922053,0.60125,0.6681154370307922,0.0310414191335439
WBCIC,0,1,R2-LowRank-Local-OT,0.5,0.5,50,0.695,1.65,0.2739206260856447,2.00791937464938,0.414375,0.534479022026062,0.0561560653150081
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,6,0.745,1.98,0.323884544364433,2.458181685700663,0.254375,0.5542768239974976,0.0864941328763961
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,7,0.67,1.73,0.3194815696408529,2.738242472356142,0.223125,0.5130071043968201,0.067063882946968
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,9,0.38,0.89,0.2718716742807515,2.6934186408844485,0.1175,0.5100711584091187,-0.0310171227902174
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,12,0.26,0.485,0.2563781135755105,1.999218825432614,0.06875,0.5070009529590607,-0.0726242214441299
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,14,0.275,0.62,0.2482442388621984,2.1004746752892176,0.08875,0.5002467483282089,-0.0808279328048229
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,17,0.47,1.29,0.33843232044041,3.546248422396595,0.1675,0.541411966085434,-0.1030110493302345
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,22,0.37,0.965,0.315517533274297,2.796650680236453,0.125,0.5472162663936615,-0.0554260164499282
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,23,0.6884422110552764,1.7035175879396984,0.343135886985856,3.070107601907888,0.2248743718592964,0.522296130657196,-0.0003060004673898
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,24,0.715,2.075,0.3497482879276664,3.6473741748463984,0.266875,0.5480234026908875,0.0417439453303813
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,25,0.76,1.825,0.3178317336375417,2.436917635937605,0.24625,0.5627873241901398,0.0601442251354455
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,26,0.6231155778894473,1.743718592964824,0.326032525611833,3.75775005657544,0.2217336683417085,0.5669078826904297,0.0325760915875434
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,29,0.315,0.94,0.3628426025087577,3.703024341658812,0.119375,0.5264381170272827,-0.0025466592051088
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,30,0.805,2.27,0.371910890131856,3.251449000120403,0.286875,0.6280911564826965,0.0539420656859874
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,31,0.57,1.47,0.2938019779221599,2.897177614330694,0.19125,0.5035116076469421,-0.0478145014494657
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,32,0.395,1.105,0.3851608943409236,4.2492144351541095,0.145625,0.5817705988883972,-0.0841452628374099
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,34,0.35,0.94,0.3830298516093816,5.07284118139857,0.12125,0.5049360692501068,-0.1573922857642173
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,35,0.7,1.5,0.2972331439843076,2.161531347039771,0.20625,0.5556931495666504,0.0726542770862579
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,38,0.0,0.0,,,0.0,,
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,41,0.625,1.62,0.3604732717911542,3.069122033857945,0.21125,0.5699218809604645,0.1082493923604488
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,42,0.545,1.17,0.265616914807947,2.118548788652307,0.17125,0.4830652475357055,0.0203850017860531
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,47,0.565,1.185,0.2616547995058481,2.1408011251436343,0.17125,0.4969898462295532,0.0509700011461973
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,48,0.575,1.36,0.2738698284150261,1.9738194648671328,0.18625,0.501539871096611,0.0195293389260768
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,49,0.765,2.465,0.3785539317623151,4.790698402128306,0.31,0.6930202841758728,0.0296673914417624
WBCIC,0,1,R2-LowRank-Local-Random,0.5,0.5,50,0.695,1.65,0.2548928766126487,1.8919147408875876,0.225625,0.5217078328132629,0.053091425448656
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,6,0.865,5.68,0.2973631451666828,4.504406224258951,0.71,0.6055843532085419,0.0030687790131196
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,7,0.745,5.065,0.3351162502154323,5.107618837241297,0.633125,0.5634043216705322,-0.006236323621124
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,9,0.44,2.51,0.2391759610510374,5.147200835801153,0.31375,0.496881902217865,0.013852824922651
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,12,0.33,1.6,0.2543676210403199,4.683790035086084,0.2,0.5341514647006989,0.0190836144611239
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,14,0.335,1.705,0.2204660880818174,4.240499249000045,0.213125,0.5220026969909668,-0.0170126613229513
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,17,0.51,3.34,0.314879169350565,6.309904902741418,0.4175,0.5355413258075714,-0.0102931652218103
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,22,0.435,2.885,0.3686525828546479,5.803437279231807,0.360625,0.5940263271331787,0.0079213501885533
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,23,0.7738693467336684,4.944723618090452,0.2638662924565081,5.044982739621817,0.6180904522613065,0.5049678981304169,-0.0083722420968115
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,24,0.8,5.765,0.3580731440560656,6.399412955857699,0.720625,0.6026098132133484,-0.0100616905838251
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,25,0.89,5.615,0.2350215821143008,3.723572510849066,0.701875,0.5497716665267944,0.0112229287624359
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,26,0.7487437185929648,5.251256281407035,0.3695892435804745,7.77429022253886,0.6564070351758794,0.6010134220123291,-0.0493261590600013
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,29,0.365,2.35,0.3673826364124378,7.23788636951629,0.29375,0.5257624387741089,0.0674653463065624
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,30,0.875,6.555,0.341208973144165,5.43219585370826,0.819375,0.6949153542518616,-0.0386455543339252
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,31,0.645,4.01,0.2732275876325286,5.17707479195324,0.50125,0.5520901381969452,-0.0418504998087883
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,32,0.475,2.825,0.399379576647308,6.205980819701551,0.353125,0.6024535298347473,-0.0053146942518651
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,34,0.38,2.345,0.4149772198353079,7.868362625954797,0.293125,0.5726639032363892,-0.0146997943520545
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,35,0.9,5.61,0.2423084562325578,3.960950020781872,0.70125,0.5813498497009277,-0.0236179558560252
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,38,0.0,0.0,,,0.0,,
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,41,0.675,4.545,0.3440412466700382,5.18691848298247,0.568125,0.622601330280304,0.0108270486816763
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,42,0.66,3.785,0.2397534786102622,4.0946916931047,0.473125,0.474139392375946,0.0066403853707015
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,47,0.725,4.465,0.229659946329141,4.144980926025905,0.558125,0.5077866911888123,-0.0005882638506591
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,48,0.75,4.39,0.261635155022005,4.356818469356725,0.54875,0.4891292154788971,0.0057948348112404
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,49,0.825,6.155,0.3348703139366425,6.861898264276152,0.769375,0.6828668713569641,-0.0619507804512977
WBCIC,0,1,R1-TaskProtected-Bures,0.5,0.5,50,0.81,4.63,0.2182811073513502,3.686794980757353,0.57875,0.5367246270179749,0.0185007359832525
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,6,0.05,0.085,0.3774235053056169,3.167423811598045,0.02,0.6164548099040985,-1.345341980457306
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,7,0.135,0.3,0.3924937648991407,3.48011781567785,0.0775,0.4632530212402344,0.1705936342477798
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,9,0.08,0.16,0.289782772072472,2.377161031878673,0.05125,0.5269757807254791,0.0075361188501119
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,12,0.08,0.175,0.3214324832325854,2.5186919431410177,0.044375,0.6651930212974548,0.4029243290424347
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,14,0.105,0.215,0.3375917325375451,2.2092149321601795,0.048125,0.554912805557251,0.0381727255880832
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,17,0.12,0.31,0.4483209292049996,4.857827908583999,0.078125,0.4333324134349823,-0.0503780059516429
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,22,0.11,0.23,0.4154654989383772,2.7256938727447007,0.05875,0.6350606679916382,0.0839230045676231
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,23,0.1206030150753768,0.2663316582914573,0.3976471986250766,3.5172875787828044,0.0690954773869346,0.5287107825279236,-0.1426063925027847
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,24,0.12,0.22,0.355388643431273,2.5897554930371034,0.06125,0.6136524677276611,-1.5436550974845886
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,25,0.14,0.235,0.3012313302642259,2.4271446246799147,0.05625,0.4311881512403488,-0.2491315007209777
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,26,0.100502512562814,0.271356783919598,0.481414648876012,7.295607975777214,0.0672110552763819,0.5107423067092896,-0.2512461841106415
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,29,0.115,0.235,0.3943430964446888,2.9145330472120685,0.066875,0.6909134387969971,-0.5836387276649475
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,30,0.13,0.28,0.4412567758216509,4.225962897945727,0.0725,0.5912765264511108,-0.6518653631210327
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,31,0.17,0.45,0.4200804023018722,4.453432049924703,0.120625,0.6431432366371155,0.057015523314476
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,32,0.085,0.17,0.4480078993550866,3.7792139099479782,0.046875,0.6260254979133606,-1.0483999252319336
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,34,0.13,0.31,0.4132835671591586,3.1961040506186102,0.075,0.6719977557659149,0.0340932365506887
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,35,0.08,0.175,0.3583752538259331,2.3097234496965733,0.0475,0.6997769773006439,0.2821245938539505
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,38,0.02,0.025,0.2699353716970118,1.809016153977666,0.008125,0.7516735196113586,0.0837237909436225
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,41,0.1,0.225,0.4106019319679154,2.9663548507242363,0.066875,0.525459349155426,0.1518072783946991
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,42,0.145,0.235,0.3608201963357651,2.5473869869092094,0.055,0.6073012948036194,-0.6229709982872009
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,47,0.145,0.225,0.3892102429011305,2.990147229710602,0.05125,0.5255319476127625,-1.116290271282196
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,48,0.08,0.165,0.3771372489722097,2.6136663845360744,0.043125,0.5064727067947388,-0.0763936042785644
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,49,0.12,0.26,0.385015546343305,4.724636734615138,0.065,0.715442955493927,-1.2640430927276611
WBCIC,0,2,R2-LowRank-Local-OT,0.5,0.5,50,0.11,0.215,0.2814126088763075,2.1684921679434743,0.04375,0.5819813013076782,-1.075510323047638
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,6,0.05,0.085,0.3187897670437811,3.5348562321019408,0.010625,0.655783474445343,-1.8587393760681152
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,7,0.135,0.3,0.400074335933288,3.5706574227172463,0.038125,0.4999084174633026,0.1896008998155594
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,9,0.08,0.16,0.3214760188857095,2.580274971097733,0.021875,0.4596884250640869,-0.0388381443917751
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,12,0.08,0.175,0.346381866166034,2.775227488366453,0.0225,0.6867443323135376,0.45286725461483
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,14,0.105,0.215,0.3065441779348596,1.8029666353067997,0.030625,0.5698223114013672,-0.0388004817068576
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,17,0.12,0.31,0.4579924499667997,4.750395855332448,0.03875,0.4894531965255737,-0.1471440941095352
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,22,0.11,0.23,0.4163808833625986,2.2364859934652768,0.029375,0.6207658052444458,0.0705692395567894
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,23,0.1206030150753768,0.2663316582914573,0.3763272704762638,3.2850095660287817,0.0358040201005025,0.5058934092521667,-0.1444079875946045
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,24,0.12,0.22,0.3845800931403149,2.6333538129586795,0.0275,0.6128186881542206,-2.694538116455078
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,25,0.14,0.235,0.2757664882350426,2.590958167796803,0.031875,0.3860853612422943,0.1028767526149749
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,26,0.100502512562814,0.271356783919598,0.5111011105086078,7.368266572897751,0.0339195979899497,0.4627025872468948,-0.2566048800945282
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,29,0.115,0.235,0.3961285507456511,2.87044836863852,0.03,0.6995826363563538,-0.8204575479030609
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,30,0.13,0.28,0.4607674535553431,4.356195874176922,0.035625,0.6542611718177795,-1.0416117906570437
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,31,0.17,0.45,0.3641192198482382,3.7558337957797,0.056875,0.5974738001823425,0.1402480006217956
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,32,0.085,0.17,0.5203441279222419,4.252164592719517,0.02125,0.6085151731967926,-0.871029794216156
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,34,0.13,0.31,0.4059516285374641,3.0886382900670477,0.04,0.7370125651359558,0.0576806180179119
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,35,0.08,0.175,0.3309846171367281,2.036429683120905,0.021875,0.6445556879043579,0.3073523640632629
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,38,0.02,0.025,0.1971715751173875,1.2443996069001415,0.003125,0.6273810267448425,0.0174144003540277
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,41,0.1,0.225,0.3421224637329971,3.0965958519803047,0.02875,0.499122142791748,0.2449447736144065
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,42,0.145,0.235,0.3331535154903856,2.466478626171807,0.030625,0.5975840091705322,-0.3745141327381134
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,47,0.145,0.225,0.3820010914023273,3.177071167404521,0.028125,0.5683225393295288,-1.1444200277328491
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,48,0.08,0.165,0.3265895901348503,2.713554700844223,0.021875,0.3764956593513489,-0.0921013951301574
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,49,0.12,0.26,0.3546461841129651,4.603097510919889,0.033125,0.7082094550132751,-1.4719960689544678
WBCIC,0,2,R2-LowRank-Local-Random,0.5,0.5,50,0.11,0.215,0.2719000061547793,2.235736759198516,0.0275,0.5657011866569519,-1.044253706932068
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,6,0.035,0.12,0.6168949700769519,3.9497213627029057,0.015,0.5568925738334656,0.309283509850502
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,7,0.185,1.04,0.4383162682189439,6.360631316626759,0.13,0.492678165435791,0.4170045554637909
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,9,0.155,0.66,0.2493168016995861,4.010838760636902,0.0825,0.5542550086975098,0.1631165519356727
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,12,0.105,0.525,0.3379581081745356,3.167380542047304,0.065625,0.7560960054397583,0.424044668674469
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,14,0.16,0.6,0.283050888996498,3.348948879859797,0.075,0.5967466831207275,0.0699038002640008
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,17,0.175,0.83,0.5239935314516577,10.345235934818817,0.10375,0.5090333223342896,0.0498444344848394
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,22,0.15,0.64,0.3493724914382818,4.438488528862832,0.08,0.6625692546367645,0.2521780431270599
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,23,0.1959798994974874,0.8341708542713567,0.3860913450437436,5.634489838711703,0.1042713567839195,0.5493479073047638,0.2857340276241302
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,24,0.19,0.765,0.3225737542566348,4.151995512335602,0.095625,0.6752671003341675,-1.2001407146453855
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,25,0.155,0.605,0.2784203215375396,3.3727160327338277,0.075625,0.4618647694587707,0.0357645452022552
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,26,0.1306532663316583,0.6130653266331658,0.5627404595134111,12.428971715615228,0.0766331658291457,0.5892804563045502,-0.0676533840596675
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,29,0.17,0.66,0.2878682831085096,4.071996806640271,0.0825,0.67261603474617,-0.9172005355358124
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,30,0.16,0.875,0.5416584764040321,6.108366854147104,0.109375,0.687482476234436,-0.0451970398426055
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,31,0.28,1.325,0.432807270888966,6.879935875536788,0.165625,0.6803321242332458,0.0587345622479915
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,32,0.165,0.595,0.4734845839768307,5.979934848718675,0.074375,0.760858952999115,-1.189943790435791
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,34,0.17,0.77,0.399255722619378,3.71525485423139,0.09625,0.6936840116977692,0.2251891270279884
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,35,0.145,0.63,0.2777391177130936,2.886309090864963,0.07875,0.7406347095966339,0.3466149270534515
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,38,0.05,0.07,0.2622819048854988,2.355624910182707,0.00875,0.8668056726455688,0.2846774086356163
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,41,0.15,0.82,0.419542529927182,4.751447818857391,0.1025,0.6644370853900909,0.27631476521492
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,42,0.17,0.625,0.2659191728993021,4.409877757259659,0.078125,0.6141484975814819,-0.4790313839912414
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,47,0.225,0.755,0.3884341922630147,5.386811633866446,0.094375,0.6318226456642151,-1.1203510761260986
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,48,0.185,0.695,0.2917049911853321,3.763659179884162,0.086875,0.5060524344444275,-0.3822866082191467
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,49,0.14,0.4,0.3953254926990153,8.749628394778096,0.05,0.665307879447937,-1.1122019290924072
WBCIC,0,2,R1-TaskProtected-Bures,0.5,0.5,50,0.19,0.55,0.2378944521135145,4.147310141835352,0.06875,0.6557711958885193,-1.1725810170173645
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,1,0.695,1.88,0.4894429457090093,4.17711361764312,0.495,0.6591408848762512,-0.0019173300242982
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,3,0.66,1.775,0.563906983645207,5.563300469615749,0.4375,0.594267874956131,0.0462752170860767
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,5,0.735,2.08,0.5354505483544175,3.452737059765836,0.48125,0.6683787405490875,0.0433659572154283
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,6,0.79,1.985,0.5034615498965064,2.901358772475828,0.478125,0.6754899024963379,0.0224671307951211
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,7,0.56,1.395,0.465635902567612,2.766266356378245,0.349375,0.6726685166358948,-0.0920033901929855
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,12,0.205,0.405,0.3553098091299739,2.429584624686156,0.103125,0.6922414898872375,0.019274903461337
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,14,0.27,0.51,0.3601313245621519,2.3862331367515446,0.129375,0.6940411329269409,-0.0812250077724456
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,16,0.17,0.375,0.3190090482202168,2.275857209473715,0.1025,0.7193362414836884,-0.0367006044834852
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,17,0.38,0.82,0.4163224945812269,2.8227970463872087,0.214375,0.7016891837120056,-0.0695834681391716
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,19,0.28,0.715,0.395844211401205,2.898847524442536,0.181875,0.7158297896385193,0.055050853639841
WBCIC,1,0,R2-LowRank-Local-OT,0.5,0.5,21,0.64,1.825,0.4900067679460381,3.894989255636739,0.454375,0.6347900032997131,0.0286120790988206
