dataset,fold,seed,method,q,lambda_T,subject_id,coverage,valid_candidates,target_distance_improvement,target_nll_improvement,class_pass_rate,median_displacement_ratio,median_relative_margin_drop
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,1,0.24,0.47,0.28194906071102,2.2711659014357046,0.0625,0.5885364711284637,-1.0475416779518127
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,2,0.21,0.41,0.2183601706844115,1.588556219340399,0.0525,0.3555868566036224,0.057856211438775
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,5,0.2,0.34,0.2186230404633425,1.8232505878723009,0.04375,0.3933180570602417,-0.0601306557655334
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,7,0.29,0.73,0.2630850697789081,1.8474117363131968,0.09375,0.4668733775615692,0.1003487110137939
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,9,0.18,0.46,0.2498594020853864,1.7392792352127666,0.06,0.5011918544769287,0.0033599040471017
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,10,0.21,0.48,0.3705604097064507,2.6004372418347,0.06625,0.5644674301147461,-0.1458661705255508
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,14,0.18,0.41,0.2038351238108934,1.3814878057038371,0.05375,0.3626871109008789,-0.1875213980674743
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,16,0.24,0.47,0.2378963394002564,2.855441139286463,0.05875,0.440865695476532,-0.5092536211013794
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,19,0.21,0.47,0.263385183057457,1.811926885798006,0.06,0.4644567221403122,-0.0041756918653845
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,20,0.17,0.3,0.1431590902086948,1.0259433883608438,0.0425,0.4150733649730682,-0.5361215472221375
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,21,0.23,0.46,0.2817310347212879,3.209928560460633,0.0625,0.6227054595947266,-0.2590630352497101
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,23,0.17,0.38,0.1763150384058383,1.094002088442397,0.05,0.4227280169725418,-0.0263788364827632
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,26,0.26,0.6,0.3850057900943585,2.839517334650923,0.075,0.4750174283981323,-0.6298032701015472
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,31,0.19,0.31,0.3231883778131467,2.1975803270277097,0.04,0.423699140548706,-1.098506212234497
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,32,0.19,0.53,0.3343931028775811,5.5927595383185,0.06875,0.4737772941589355,0.2809216976165771
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,33,0.21,0.46,0.2721789272146192,2.0141421970412416,0.0675,0.5179034173488617,0.1714533865451812
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,35,0.08,0.19,0.4141157783875548,2.710535691464425,0.02375,0.3764470815658569,0.0679971948266029
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,41,0.17,0.37,0.190659991082596,1.4578353558876564,0.05125,0.3803718984127044,-0.1286866813898086
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,45,0.22,0.44,0.171167937492232,1.469090832241011,0.0625,0.3760790973901748,0.0903678983449935
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,46,0.16,0.25,0.1727984095851844,1.7450254691503704,0.0375,0.403850108385086,-0.2545014768838882
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,47,0.23,0.42,0.4199845188968032,3.6218378453742712,0.05625,0.6068323254585266,-0.7271543145179749
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,48,0.13,0.29,0.2903224528499183,2.3168199599381096,0.03875,0.4802405536174774,-0.4816589951515198
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,49,0.17,0.43,0.1970600839466653,1.3409855776472968,0.05875,0.445188969373703,-0.5068920254707336
OpenBMI,4,1,R3-TaskProtected-Local-Random,0.5,0.5,53,0.24,0.56,0.2306063603588215,1.8623934652948737,0.0725,0.4626169949769974,-0.5044515281915665
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,1,0.31,1.4,0.2553642677726799,4.0052835408710274,0.175,0.5261503159999847,-0.4752139747142792
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,2,0.28,1.5,0.1944717627019746,3.054263666685178,0.1875,0.4554398506879806,0.0838377736508846
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,5,0.29,1.55,0.2139286491574833,3.182707527420557,0.19375,0.4881860613822937,0.1811433434486389
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,7,0.33,2.12,0.3038782538906687,3.2847133382507203,0.265,0.5290468335151672,0.3857548981904983
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,9,0.25,1.43,0.2477863280986158,3.517092882579976,0.17875,0.5104931592941284,-0.0665535628795623
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,10,0.18,0.95,0.4538463722961125,4.2326899289257485,0.11875,0.6570731401443481,0.0578689873218536
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,14,0.21,1.16,0.1598480439082676,3.0275079846497537,0.145,0.4826839566230774,-0.0381793826818466
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,16,0.27,1.38,0.2386253564612171,4.336587498004077,0.1725,0.4596908241510391,-0.7526744306087494
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,19,0.28,1.53,0.2182362589467005,3.032210399140964,0.19125,0.519504189491272,0.063973881304264
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,20,0.26,0.98,0.1920687825954048,2.81485072055438,0.1225,0.4104986190795898,-0.2617673575878143
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,21,0.21,1.05,0.3896155560594713,5.243602630543518,0.13125,0.6440549492835999,-0.1225503981113433
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,23,0.26,1.25,0.1586691494437284,2.825403775672192,0.15625,0.4107447266578674,-0.0121683403849601
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,26,0.28,1.34,0.3441644468271831,3.837690079224073,0.1675,0.4813195616006851,-0.5155468285083771
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,31,0.21,1.12,0.2440118103761952,3.0352409375658955,0.14,0.4108211994171142,-0.8378148376941681
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,32,0.21,1.42,0.3492008319895112,8.366877368013496,0.1775,0.5136955976486206,0.2968450635671615
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,33,0.28,1.8,0.2342107529024004,2.684735011094794,0.225,0.5036091506481171,0.2512215003371238
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,35,0.11,0.63,0.4257974300982503,3.0620596291743007,0.07875,0.5077253580093384,0.1243896782398223
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,41,0.2,1.18,0.2422572390612995,3.4227137271167583,0.1475,0.4532096832990646,-0.1210695691406726
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,45,0.3,1.45,0.1833613388303503,2.8369457610913997,0.18125,0.420045256614685,0.0063320822082459
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,46,0.23,0.99,0.2006679537781661,2.8871664822024394,0.12375,0.4562679231166839,-0.3627482056617737
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,47,0.26,1.62,0.4116227015277163,4.902518903661787,0.2025,0.6025918126106262,-0.655230313539505
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,48,0.14,0.9,0.3325595749037203,4.05618349420128,0.1125,0.5095871537923813,-0.3090724050998688
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,49,0.25,1.22,0.1949861337338133,2.797787943916544,0.1525,0.436016321182251,-0.1352738961577415
OpenBMI,4,1,R1-TaskProtected-Bures,0.5,0.5,53,0.23,1.26,0.2139745606925178,3.090117882903017,0.1575,0.5099500715732574,-0.0064702514791861
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,1,0.43,1.04,0.283425148888433,2.1690999139106744,0.25,0.4913983047008514,-0.3798662424087524
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,2,0.35,0.79,0.175497873493966,1.3920198082316235,0.1825,0.397335946559906,-0.2005842253565788
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,5,0.33,0.58,0.3006276608599614,2.1697023127954806,0.1875,0.5110269486904144,-0.035231027752161
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,7,0.34,0.61,0.2838450065260471,2.410575736705236,0.15875,0.5118192434310913,-0.2654861807823181
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,9,0.39,0.84,0.2471154308363299,2.504969792075092,0.22875,0.5148692727088928,0.0535604767501354
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,10,0.3,0.78,0.3037404116280608,2.090254077190417,0.19125,0.5095192193984985,0.1428550332784652
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,14,0.38,0.75,0.1893430434955288,1.6958585581246342,0.1825,0.4795458167791366,-0.1827774941921234
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,16,0.3,0.65,0.2200499037405017,2.1081942174398867,0.18625,0.4575684070587158,0.0542195439338684
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,19,0.38,0.85,0.2851451971884181,2.2708809601955893,0.24875,0.5355310440063477,-0.2087588459253311
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,20,0.4,0.93,0.2469707323202634,1.843548278601728,0.21125,0.5126579999923706,-0.0099261431023478
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,21,0.5,1.22,0.3274426806872419,3.236487172347356,0.29625,0.5568968653678894,-0.0321421772241592
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,23,0.33,0.73,0.199718888078084,1.8586225575523196,0.165,0.5104992687702179,-0.059293046593666
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,26,0.33,0.76,0.3147261010520712,2.6500584579980866,0.20875,0.522331714630127,0.2583007514476776
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,31,0.38,0.87,0.2998119523086655,2.5980389540463125,0.21875,0.4344006180763244,0.0711414515972137
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,32,0.42,1.15,0.3293041377898466,4.664108896815735,0.28,0.5571410059928894,-0.1768796667456627
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,33,0.29,0.68,0.30745278996734,2.2488992210441405,0.17375,0.5692578554153442,-0.1626765877008438
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,35,0.28,0.66,0.5083241338946983,3.174350247149796,0.16125,0.4160195887088775,0.1236311569809913
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,41,0.41,0.84,0.1947734262260149,1.8735454909978488,0.24125,0.4437053203582763,0.0364901609718799
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,45,0.34,0.71,0.1732224624481683,1.9393190147576669,0.1825,0.4628645181655884,-0.0863899998366832
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,46,0.27,0.69,0.1962460289039856,1.6942426195325302,0.165,0.4172431230545044,0.0681434907019138
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,47,0.5,1.5,0.4554196097072859,3.681810753113916,0.335,0.5555130541324615,0.0761191435158252
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,48,0.28,0.7,0.2008456934819841,2.3483768196529686,0.1725,0.4830503612756729,0.1573408097028732
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,49,0.36,0.81,0.2510526483739663,1.9796558870625311,0.22875,0.4707744121551513,-0.1329229474067688
OpenBMI,4,2,R3-TaskProtected-Local-OT,0.5,0.5,53,0.38,0.97,0.2298344131978384,1.8570009387683108,0.2175,0.4435582756996155,-0.0122263757511973
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,1,0.43,1.04,0.2800817443619292,2.193806877480768,0.135,0.5002814531326294,-0.3910650759935379
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,2,0.35,0.79,0.1653302342188966,1.380855876358304,0.1125,0.3916421830654144,-0.1860821768641472
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,5,0.33,0.58,0.2845107436822447,2.309149966852289,0.09125,0.5131503939628601,-0.0492739230394363
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,7,0.34,0.61,0.225954833304762,1.6955999270851283,0.09875,0.4824652373790741,-0.1971194297075271
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,9,0.39,0.84,0.2466148032000138,2.523351854488305,0.1125,0.5194065868854523,0.0254165390506386
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,10,0.3,0.78,0.3214848324415021,2.031771162414628,0.10125,0.5010499954223633,0.1091026067733764
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,14,0.38,0.75,0.171490368050754,1.42127438097206,0.1075,0.468951940536499,-0.1146720983088016
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,16,0.3,0.65,0.1933172854219251,1.8658932110173716,0.09,0.4357519000768661,0.0725316740572452
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,19,0.38,0.85,0.2828198692782088,2.1601515112040643,0.115,0.5320718884468079,-0.0990029200911521
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,20,0.4,0.93,0.2406170669774574,1.8315756484605148,0.1175,0.5131654143333435,0.0067557825241237
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,21,0.5,1.22,0.3281765592802838,3.2245339460759497,0.15875,0.5687300562858582,-0.0202305372804403
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,23,0.33,0.73,0.1845353328712577,1.7292122153241518,0.1,0.5064306408166885,-0.0741938352584838
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,26,0.33,0.76,0.3267267644472945,2.8693421729830924,0.1,0.5332318246364594,0.2590437531471252
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,31,0.38,0.87,0.2946160471259765,2.4096788231373285,0.11625,0.4185627996921539,0.0653304308652877
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,32,0.42,1.15,0.3270142516330247,4.413960448814352,0.145,0.5886549055576324,-0.19093868881464
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,33,0.29,0.68,0.2712064377172668,1.988689703289911,0.1,0.5759256482124329,-0.1259303390979766
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,35,0.28,0.66,0.5107155390303261,3.0924554486605165,0.085,0.4022458642721176,0.1148806400597095
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,41,0.41,0.84,0.1742793404685681,1.7737371452682835,0.11375,0.4468581974506378,-0.028463490307331
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,45,0.34,0.71,0.129230212190054,1.4584732285155777,0.1025,0.4119531512260437,-0.0535530373454093
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,46,0.27,0.69,0.1799141011038318,1.6414761832568303,0.0975,0.4461877793073654,0.0360326077789068
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,47,0.5,1.5,0.4519510040499444,3.81546534173166,0.18875,0.575072169303894,0.0917737558484077
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,48,0.28,0.7,0.157002384138273,2.152520222483786,0.09625,0.4129130244255066,0.1370310932397842
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,49,0.36,0.81,0.2340181977508877,1.6343575365762528,0.11625,0.4395573437213897,-0.1241582781076431
OpenBMI,4,2,R3-TaskProtected-Local-Random,0.5,0.5,53,0.38,0.97,0.2493431006101994,1.9759290944362324,0.14,0.455863744020462,-0.0039906294550746
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,1,0.49,2.94,0.2928172910165223,3.7692033768579383,0.3675,0.5411921739578247,-0.5196365118026733
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,2,0.49,2.81,0.2264233835229696,3.066583415021521,0.35125,0.4805297553539276,-0.2370797395706176
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,5,0.52,2.83,0.2455064706853511,3.336492761274572,0.35375,0.4925703406333923,-0.0358218215405941
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,7,0.41,2.27,0.2539580427270528,3.438107092150717,0.28375,0.4861085414886474,-0.0558480247855186
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,9,0.45,2.47,0.2127137772357848,3.717806188370438,0.30875,0.4471193850040436,0.0713488981127739
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,10,0.37,2.47,0.2867548347104997,3.0161234660960345,0.30875,0.5695774555206299,0.0509569644927978
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,14,0.41,2.41,0.2110267456334521,3.456885042858824,0.30125,0.5018134713172913,-0.167170837521553
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,16,0.45,2.69,0.2057504423303055,4.134548409246752,0.33625,0.4745075106620788,-0.0901191681623458
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,19,0.46,2.69,0.2514351934953846,3.1344061577605675,0.33625,0.5557452440261841,-0.2446918040513992
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,20,0.42,2.37,0.2080670919650521,2.8038281247143795,0.29625,0.4612634181976318,-0.1291387677192688
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,21,0.48,3.24,0.3623550607714332,4.557058837943779,0.405,0.5856634676456451,0.2379269227385521
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,23,0.39,2.05,0.236518329704464,3.229947530710273,0.25625,0.5413569808006287,-0.1699410378932953
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,26,0.49,2.66,0.2793877369254647,3.902511299669822,0.3325,0.4557742029428482,0.1451252549886703
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,31,0.51,2.86,0.26151940758781,3.872875527222777,0.3575,0.4442091286182403,0.1187062636017799
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,32,0.46,2.6,0.3102218194135296,6.816874855137665,0.325,0.545741617679596,0.2141291573643684
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,33,0.41,2.19,0.2062446030493186,2.6737426907486004,0.27375,0.4788373410701751,0.1284825652837753
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,35,0.37,2.01,0.4951053852928938,3.5864442297063444,0.25125,0.3816962242126465,0.0876169353723526
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,41,0.5,2.89,0.1986774437692462,3.696962513703928,0.36125,0.452101856470108,-0.1522658020257949
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,45,0.46,2.54,0.1977005778018305,3.703194962435079,0.3175,0.4274631887674331,-0.1648176982998848
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,46,0.4,2.19,0.2194950600374824,3.2609482071521056,0.27375,0.4765770435333252,0.0941816344857215
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,47,0.59,4.08,0.4966821383733175,5.7604208889232815,0.51,0.655074417591095,-0.0843726396560669
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,48,0.4,2.11,0.1909662158298577,3.3930756144887426,0.26375,0.4753126204013824,0.1844468712806701
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,49,0.56,3.09,0.235271753587333,3.689721569806797,0.38625,0.464194506406784,-0.1495026797056198
OpenBMI,4,2,R1-TaskProtected-Bures,0.5,0.5,53,0.48,2.67,0.1978855212767217,3.1088046951582444,0.33375,0.4398549497127533,-0.108372576534748
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,6,0.565,1.35,0.2836025211018574,2.782226827052887,0.333125,0.5639944076538086,-0.0247678086161613
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,7,0.415,1.13,0.2948526071804327,3.2831037552055835,0.2625,0.5415902137756348,0.0112882675603032
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,9,0.345,0.805,0.2939889315115999,3.0159195416558044,0.181875,0.497865617275238,-0.0029955825302749
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,12,0.205,0.455,0.2862773018655317,2.5946835234606827,0.11125,0.5335240662097931,0.0546782575547695
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,14,0.205,0.41,0.2790632648070176,2.9093990209841656,0.101875,0.4679038226604461,0.0081860022619366
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,17,0.29,0.71,0.308806485093064,3.8580812869842,0.183125,0.5270906686782837,0.0504366904497146
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,22,0.295,0.72,0.2825308070309807,2.696954073101323,0.18125,0.503815084695816,-0.0346036311239004
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,23,0.4974874371859296,1.085427135678392,0.2437818456934779,3.019381165971391,0.292713567839196,0.5374549627304077,0.0534755233675241
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,24,0.585,1.37,0.2731900177417576,2.639901841861148,0.35625,0.6083078384399414,-0.0004867448151344
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,25,0.605,1.285,0.2464838865382435,2.465597053103383,0.33375,0.5224044919013977,0.0097758248448371
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,26,0.507537688442211,1.457286432160804,0.3507274575796937,5.87239028465063,0.3410804020100502,0.523006021976471,0.0384156517684459
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,29,0.23,0.65,0.3191528050476729,3.660746940835234,0.144375,0.532326340675354,0.0100808525457978
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,30,0.75,2.255,0.3419312235325873,3.663287626542003,0.556875,0.7187319397926331,-0.079275906085968
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,31,0.53,1.505,0.3203490046997627,4.483890316303504,0.343125,0.5408201217651367,-0.018285134807229
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,32,0.315,0.84,0.3297530868408736,3.904457486250181,0.219375,0.5977755188941956,0.0024368267040699
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,34,0.275,0.64,0.3683023511320333,4.2981760506239945,0.1675,0.6019299626350403,-0.1175242587924003
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,35,0.6,1.325,0.2438336412640716,2.611994025388416,0.3225,0.5723925530910492,0.0167789356783032
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,38,0.0,0.0,,,0.0,,
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,41,0.485,1.25,0.2592961967381242,2.757593087337173,0.285625,0.6002673506736755,-0.0335609167814254
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,42,0.46,1.03,0.2722939425350534,2.9421923575527846,0.269375,0.4845628142356872,0.0131223918870091
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,47,0.47,1.085,0.292582237972267,3.1172816888292325,0.265,0.5473380088806152,0.0245332308113574
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,48,0.46,1.02,0.2509301823992469,2.4145723308044684,0.25,0.5135650038719177,-0.0094997459091246
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,49,0.65,2.04,0.3866471778730191,5.863195800824816,0.51875,0.6012141406536102,-0.0092552504502236
WBCIC,0,0,R3-TaskProtected-Local-OT,0.5,0.5,50,0.51,1.16,0.2329904725993831,2.84518813897846,0.2875,0.4939841479063034,-0.0188892176374793
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,6,0.565,1.35,0.281032319049303,2.6679963197664973,0.185,0.5321869254112244,-0.0161268636584281
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,7,0.415,1.13,0.2881768860345685,3.171006306011188,0.15125,0.5125027894973755,0.0038540121167898
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,9,0.345,0.805,0.2624520643338148,2.825532143904874,0.115,0.4897506386041641,-0.0010835221328306
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,12,0.205,0.455,0.2674802209719398,2.429915814231851,0.068125,0.4856369793415069,0.0444335341453552
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,14,0.205,0.41,0.2590584648466919,2.816458338282022,0.06125,0.4564286023378372,0.0193572808057069
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,17,0.29,0.71,0.2710531384266251,3.544834954023291,0.0925,0.502425342798233,0.0428768619894981
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,22,0.295,0.72,0.2539689624124546,2.435900728297975,0.095,0.446746826171875,-0.037838565185666
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,23,0.4974874371859296,1.085427135678392,0.2528525392699406,2.9655370891159465,0.1438442211055276,0.5488801002502441,0.0528231486678123
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,24,0.585,1.37,0.2801633520180258,2.7025923648071224,0.17875,0.6027162671089172,0.0017206554184667
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,25,0.605,1.285,0.2142878801735094,2.073856015289348,0.1825,0.4743134826421737,0.0020842252415604
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,26,0.507537688442211,1.457286432160804,0.3475446258746518,6.041304721182189,0.1853015075376884,0.5141612887382507,0.0434990487992763
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,29,0.23,0.65,0.3191762265563191,3.6979167800063055,0.085625,0.532326340675354,-0.0012814896181225
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,30,0.75,2.255,0.3409643005522084,3.5556452321366647,0.2825,0.7290871441364288,-0.0900353528559207
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,31,0.53,1.505,0.3269443555436969,4.691549013668214,0.19125,0.5199664235115051,-0.0168014168739318
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,32,0.315,0.84,0.3397087774039422,4.0062915374539845,0.114375,0.6136006712913513,0.0024368267040699
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,34,0.275,0.64,0.3094453365098617,3.540000651787456,0.085625,0.6109793782234192,-0.1001859083771705
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,35,0.6,1.325,0.2340866220675313,2.4706796941721785,0.17375,0.5460457801818848,0.0277947727590799
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,38,0.0,0.0,,,0.0,,
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,41,0.485,1.25,0.2435809745308126,2.513061105131739,0.165,0.5471463203430176,-0.0211323425173759
WBCIC,0,0,R3-TaskProtected-Local-Random,0.5,0.5,42,0.46,1.03,0.2603988004082596,2.84351486723212,0.14,0.4802742302417755,-0.0028802371816709
