dataset,opt_seed,phase,epoch,step,pair_hash,delta_JS_TSEG_minus_2TR,delta_risk_dispersion_TSEG_minus_2TR
WBCIC,2,selection,5,47,a429a5008b3801236ae3056520ce8218e4fc6d870476ddfcda33cc16bb3110be,-0.0023302575573325157,-0.0009143352508544922
WBCIC,2,selection,5,48,2a0b84e64775eb9d58d45f385689d9bce7201984da0321045fce7fccdc9b63f6,-0.0024702735245227814,-0.0012427270412445068
WBCIC,2,selection,5,49,14272d8fa7ffe8ccf67cd71d7ff9c43ae8158a54a17a64e998a3de770916354a,-0.0031099170446395874,-0.005474835634231567
WBCIC,2,selection,6,0,8214145eb571b9f8f80edc492be99fe8739ab151dcafb2a6c8c317f6505d5e3d,-0.004846547730267048,0.02816176414489746
WBCIC,2,selection,6,1,f632f4868b4747b148f3aa2b42fda407451814c82be97dfecf06ae0df07ffa39,-0.0017290841788053513,0.0011653602123260498
WBCIC,2,selection,6,2,6a9545233b291bb1c8a4aff12ec18474dd5801fca6ece55e4e81bb6d7189f53b,-0.005575437098741531,-0.006426692008972168
WBCIC,2,selection,6,3,679407056044141a53f29b49a347a2610322913d15906de4722171cbdb9a8549,-0.0029007475823163986,0.00447237491607666
WBCIC,2,selection,6,4,edc28f7098e5cf2b256bba36e75ccd76e08219b1123b38b3d0499fb394e18ad5,-0.00688488595187664,-0.02269577980041504
WBCIC,2,selection,6,5,b013dfe0834200d4964d007e7d04f4eb8bbf6312ab641a75f7a783868bcaf1b5,-0.0028120651841163635,0.00379180908203125
WBCIC,2,selection,6,6,23088f0af0f43c9bfd86af4f141e07f0f61ef336580448068713207aef6e516c,-0.004136012867093086,-0.0048789381980896
WBCIC,2,selection,6,7,7625a36ed58699281dd4e00e484a799d217c63e45e9a6bab447003bc1b26862d,-0.0036856867372989655,-0.010790854692459106
WBCIC,2,selection,6,8,f436ab0595262daebe2977efd8f30e006ac348cafb63b4365938387924c5647b,-0.0025787390768527985,-0.009380578994750977
WBCIC,2,selection,6,9,c00e8f1ff8a0dbc2b087d60abfca6d6d184e67d10035e3ec71f42ee6d9e112e0,-0.0019438192248344421,0.0005594789981842041
WBCIC,2,selection,6,10,4de6499fbd6275b93d4829113ed916a6c11b334427ac19721c7c34d566ae6d1f,-0.006976474076509476,-0.011776149272918701
WBCIC,2,selection,6,11,78dc3ba7db4228e0e937183183f322e497eb144d843d3245f68dbc99b73eb056,-0.0015445994213223457,-0.0015236437320709229
WBCIC,2,selection,6,12,6fa4c9d0c3f0c2644d1e3c25f5e33377f3ba8a2ac376f142851c76a69e442afe,-0.002699221484363079,-0.0024326443672180176
WBCIC,2,selection,6,13,b26a2452c23019ecb49962937944bd4ced4679e252d7f52fc3367fb15343c6a3,-0.003020884469151497,-0.012376070022583008
WBCIC,2,selection,6,14,89154e4cf0a1f9e9db2bec5d657acccbe5fa201918cfb0c5bc0bc982d6fa713b,-0.0009590024128556252,0.003680586814880371
WBCIC,2,selection,6,15,63d11965bdf8985b756c22d0c564cfdc63236a7f9e0eeb9d69dc950841a265db,-0.0017854450270533562,-0.0049610435962677
WBCIC,2,selection,6,16,8ef5f80ef0dfe010de822a796e48dc5c061ec57422d81716549ebcbc9730250d,-0.0024020783603191376,-0.004570484161376953
WBCIC,2,selection,6,17,7191232ac5dad9f33963dd2dc903bb3f42f5cf70d7e2bea2e153363a49032e47,-0.002501910552382469,-0.021653562784194946
WBCIC,2,selection,6,18,0d13bafa7d7f385a02e89cedc1323d6edf6d27f13bc18b2c62da140f3796cb30,-0.0032046418637037277,0.0006271004676818848
WBCIC,2,selection,6,19,8dedf82a91d23f3d956c328ca8e964b209aaca167cda92b3bab2ddfe040c5118,-0.0044202376157045364,-0.011529386043548584
WBCIC,2,selection,6,20,9a003e97b997f73878b005cebe3ba8a4f910f46d37a87ff27bf0b2e8d2d5019e,-0.0025011003017425537,-0.0017326176166534424
WBCIC,2,selection,6,21,55ea751cd5932f2dfe331e014511e7ea0f227b45d9f40a0d72988efd68968117,-0.0008151233196258545,0.007156729698181152
WBCIC,2,selection,6,22,dd8f594de81c585c315ade61f0bbc29c925590eabb85cd1d7a847c0f3454a9eb,-0.0007141856476664543,-0.002140045166015625
WBCIC,2,selection,6,23,7952c384e216456d928849ee371580294baa1930f0631acb25ba8df3c34b24e8,-0.0012786472216248512,-0.0057860612869262695
WBCIC,2,selection,6,24,91a7f8a76172c1d01a65110b63496bb13d3b40cc1f118c9a046b125c4ab9e490,-0.0008760150521993637,-0.028749406337738037
WBCIC,2,selection,6,25,5545389e0b21b92a94a0062fe90395c5999ea84d5eda5633baed6352534266fc,-0.001832401379942894,-0.007260262966156006
WBCIC,2,selection,6,26,42f0ba2583c25f9bb0e13e8b71d664fdf15f8fed9bc21934fc0a4d2fd40b293d,-0.0017476044595241547,-0.004162192344665527
WBCIC,2,selection,6,27,c985bf194f6371517093893fe2815206c55b1e7a8d8669ae3dba9527f1f3d035,-0.002238702028989792,-0.002012968063354492
WBCIC,2,selection,6,28,e523db771d601a06accee9e96da1fc3e679c9246ea1a3b607b2aabc831327c46,-0.0022323057055473328,0.005465269088745117
WBCIC,2,selection,6,29,47c82326731476cd7b1323979a3fe97645b9487823e8a3513ba14cc1c67f1178,-0.002171942964196205,0.0041158199310302734
WBCIC,2,selection,6,30,0a6f26e92401174f26980f3ceabff7bf1291d728b6da4726b65218ad3a1c58b9,-0.002485102042555809,-0.005720019340515137
WBCIC,2,selection,6,31,8c4cd80062a0e972959f41443fe7b762e5525b7f0742b8250cbe3a0b44a4d3ad,-0.0033984817564487457,-0.002729356288909912
WBCIC,2,selection,6,32,b825f8f15c4a7ec42ba6738f6b219058913e660005b0ca9958e4d370aca815fd,-0.007424904964864254,0.04552572965621948
WBCIC,2,selection,6,33,956150ce92c7333705b3b6f0d1b24e890fecb17b2b932edefdb2f47a87763ccc,-0.005948707461357117,-0.0007268190383911133
WBCIC,2,selection,6,34,06ffbf6de031d474585edaf9fedfc948182060b5d9c70719a0ff25738d0ffb77,-0.001888185739517212,-0.004789382219314575
WBCIC,2,selection,6,35,3ba20974644422de72bc67bb5bd839b94e5d381d6ff75477306fe6f90fc69771,-0.0015874914824962616,-0.004273116588592529
WBCIC,2,selection,6,36,42ec658682b4b7deb03fa0e4869308d84defdd5bcdcd7d08f64099842736c2fa,-0.0036119334399700165,-0.00042808055877685547
WBCIC,2,selection,6,37,479973143a5c27c96106cf64977184f0ee277cce8f0e47df9b1ccc3cdd4835f4,-0.0025190506130456924,-0.002910047769546509
WBCIC,2,selection,6,38,134d303c9be167bb4a95ade06885a2236df59d00988fdb2b3ba30ac648e2eaa9,-0.0015274211764335632,-0.005797654390335083
WBCIC,2,selection,6,39,c4176f857b8e640b43a181c40b5be4b27e9643c7510182034695f9f5edf904f2,-0.0027614906430244446,-0.009059309959411621
WBCIC,2,selection,6,40,e7385ae5475e02b189919fe524e5509ca6b9d478ba77dba6c6080c78b9216151,-0.0031948667019605637,-0.005843162536621094
WBCIC,2,selection,6,41,77fcf6c6d95da70562747d6880d482e3ccf9d353f76880da65338a781739c72a,-0.00211232528090477,-0.0030754506587982178
WBCIC,2,selection,6,42,a93488ec085bd253e30b4048023b2ae53eb13445be6003d44ee21138cd71bd39,-0.0027073565870523453,0.004705250263214111
WBCIC,2,selection,6,43,f6ceeab3cd34953f960ce125dc26f0a31a975e58261c872ff2969242de89b774,-0.0023631304502487183,-0.016232073307037354
WBCIC,2,selection,6,44,f4ea4cf6fcf8921493983118ef5d64080f21fe8edecb8f220be5ba1b65ec315f,-0.0020886100828647614,-0.0056424736976623535
WBCIC,2,selection,6,45,7d00a8d318ebeaa01b99b93ffcfefd198247ae9a1034ddfc8c86b5c2daf895a7,-0.003559112548828125,-0.011153161525726318
WBCIC,2,selection,6,46,1e523e59b15ede4716b0f7381e9c9047625974c700a7d6b481b3f07040759e74,-0.002319440245628357,0.004939556121826172
WBCIC,2,selection,6,47,64fe1cfcdfd69e7333f4356223e746655078d535322de7c67c25ca95220f150e,-0.012868929654359818,-0.036580681800842285
WBCIC,2,selection,6,48,e11258e021861b641fb8d5d4392babbbaf4e882869603a29c9d6f3789bf5d0b0,-0.0006291884928941727,0.0008955597877502441
WBCIC,2,selection,6,49,26ce96bd3296c9f89dde60f0e8e9c57af8c195ec13e94480216ab8165c55f0d5,-0.019573255442082882,-0.016367971897125244
WBCIC,2,selection,7,0,7ddc133ca457e85cc9b8a9ff0192b927c2749baffde2284f95c1c2545c7129d5,-0.0016422653570771217,-0.0016689896583557129
WBCIC,2,selection,7,1,16bf55dcea2f17082efaa2a3c2a63bd448858a69a2a59d8b0d4fcdd25506d69c,-0.0031890403479337692,-0.021718531847000122
WBCIC,2,selection,7,2,4d4f0e2a79c197a858272df8aacad94163c9485d482fabae0d4fc58771e4883c,-0.001492779701948166,-0.008616417646408081
WBCIC,2,selection,7,3,d31894640b0fcf1c14a4d09d9c9c635392d7023b6ab7288ea58d6618b3a32309,-0.0034273937344551086,0.0032463669776916504
WBCIC,2,selection,7,4,b01c232c331557a3f102ef93e4bcd353c6395f9177e2bdc348a75c64264aabc0,-0.003023223951458931,-0.00010082125663757324
WBCIC,2,selection,7,5,21c30eb12782596859b5a65ee2fb71b7209bb78ed104ff3a1b9d202e75fe45a6,-0.0029525822028517723,-0.007789045572280884
WBCIC,2,selection,7,6,e3c1aa6447a3ac6a825403fa01146f172a0a6c036589048d907e6122e63c6338,-0.009350262582302094,-0.019454658031463623
WBCIC,2,selection,7,7,9211b2090e84019bf2de23f463a5b68936da4580a61543cffd196ae5a2ec9940,-0.003221411257982254,-0.0013726651668548584
WBCIC,2,selection,7,8,0e6c732a248834b5fc72f50fa109b074ed369309f8f96a75094033faac057962,-0.002315796911716461,0.001819223165512085
WBCIC,2,selection,7,9,fc67ab4b8f3cd5abecb69f10c54d9ef5aaa86c0836a9cbc674a854e99811974d,-0.005470871925354004,-0.002761334180831909
WBCIC,2,selection,7,10,e0fe4d94a2ec5f32a495ebb838d791691feac5365bc5f6d8abf043c4572f8696,-0.004808962345123291,-0.01778334379196167
WBCIC,2,selection,7,11,a3f458574d3d5a294b50219c43c94a4ea1e11fd622879042a6e5f9b21963803d,-0.001455213874578476,-0.00797361135482788
WBCIC,2,selection,7,12,835b54a9c51d56dbc2e65cf0ff0e2e65563d327bbd4aa3c03c8a3cf9b23a05de,-0.0017835181206464767,-0.009751319885253906
WBCIC,2,selection,7,13,061707fdf95a089da618659b3e3fe151f4a1724ef390af95125dae0852fad191,-0.0007784813642501831,0.008509695529937744
WBCIC,2,selection,7,14,bc1c366ff7e7908ae892e6f483b8d97cb046312a414dc92f7ab9e8d0209e85d2,0.003609172999858856,-0.020152032375335693
WBCIC,2,selection,7,15,12940583a28e80a70ac54bf3f1678ecadc685f60f6d9555cc9e5d69df591a22e,-0.003158900886774063,-0.013110905885696411
WBCIC,2,selection,7,16,2812e56e3d62b9d808eaac1fccc6323e22efbc5f8582d5a269698bc132ec7c67,-0.0017167553305625916,-0.007177114486694336
WBCIC,2,selection,7,17,c612f64ae9ea79b56c679148628b19946a6809d5a67240fd67aefae24aba6e17,-0.003390854224562645,0.0007395148277282715
WBCIC,2,selection,7,18,1f0626a844f648dfc14e87ae3a8bd9874eb1e64486174474bea3e2fb19e05656,-0.003452654927968979,0.0023803412914276123
WBCIC,2,selection,7,19,bbbbda2270b098c6bf6eaf1d7001b433d6e2ebe8507276936216d796faf02f8a,-0.004205919802188873,0.0012449026107788086
WBCIC,2,selection,7,20,2ece8fabe8e370e362d229c6302f82ce917b3388747bb248b6d624df3e8af3b4,-0.0023610563948750496,-0.004660874605178833
WBCIC,2,selection,7,21,0320306c9407f70c114ad21cc15cf2881afaa20babc9bff0d50709150b4a9ad2,-0.0020080450922250748,0.0054777562618255615
WBCIC,2,selection,7,22,ac417ee5082c7c92df367b7252b857469767b4ad4582e384a27c945b3bb4c89d,-0.0022084899246692657,-0.005980461835861206
WBCIC,2,selection,7,23,39db48aab44c2b25567680bd14483ed7ca0a08427b8079c20d339a26ad2b7b2c,-0.004814116284251213,-0.005770087242126465
WBCIC,2,selection,7,24,0db4e2e34eef3b8fd10a734d3013bb7ad0b213ea6ac7ca992c0e081a933c16a7,-0.002876369282603264,-0.004779785871505737
WBCIC,2,selection,7,25,c1dbf9f002eadf4bfa3a9559487541acf65e1d333ad2a220b29fafc5eac660c9,-0.003203410655260086,-0.008376598358154297
WBCIC,2,selection,7,26,66e1857c176f4de885288dbdffa32e87b5f1f0eafc2c7e3b82f8e8480cde2be4,-0.006573641672730446,-0.0052817463874816895
WBCIC,2,selection,7,27,9dbaa9ebe4faafaff023c223bf31b413a9865d1d7627c9761f62e880848965ab,-0.0020919982343912125,-0.00013774633407592773
WBCIC,2,selection,7,28,5a516bac94f1f5d4965eed86329089d462bbcb28bb50836cfd3902c1c04fa7ee,-0.0024103187024593353,-0.007313251495361328
WBCIC,2,selection,7,29,2bc41e707480103adf95eec58cd822ee02736500324e0d986a77d8032b897b42,-0.0024876482784748077,-0.004027903079986572
WBCIC,2,selection,7,30,323617226dcc07fd0dd1dad6c3c959c8344c465f4e2ba92ef6a4025f95d9568d,-0.0035359198227524757,0.006321072578430176
WBCIC,2,selection,7,31,d3ffac5888fbad2b8d140d60574f83008b1aeddc9811553cfd1a105c49308634,-0.002162868157029152,-0.006769657135009766
WBCIC,2,selection,7,32,e813868e3fdf7dc21c1ff2515e8e37addec5089dc8c1365b510edb67e3192bdb,-0.0036322399973869324,-0.0036210715770721436
WBCIC,2,selection,7,33,49de6883c02eb67a505bfeea365b3d02f5efc3daee714c682680870765fc7d74,-0.0014076009392738342,-0.013785958290100098
WBCIC,2,selection,7,34,6c70d9e4c41315f15bf32a3a6ebe04a207348c3ee0c5ed5de03713cab6b91531,-0.0010945014655590057,0.002523452043533325
WBCIC,2,selection,7,35,5f70a75efe61b464fd7f83da470acae3235eecf327e17772c984cc8328c30e05,-0.003011109307408333,-0.000247955322265625
WBCIC,2,selection,7,36,f98f151ba9001cf53fec93e75f0d0ab875673f3d0a5f825218b631362871dc93,-0.003021933138370514,-0.01240628957748413
WBCIC,2,selection,7,37,2bc3ee64df2c22d3124e4564d2f51312ec113e163f699e9586547cbd70e13901,-0.0023344922810792923,0.008114457130432129
WBCIC,2,selection,7,38,7ccfc017bd0a7cac27ce7c6c7fb8753a46ec185cb9adb0eb53f80c4291089649,-0.0027264058589935303,0.008818268775939941
WBCIC,2,selection,7,39,e86e48846bfbdd7a74ca429c2ec05479edbe2ebe4495f84887e4585b03d2b757,-0.00384417362511158,-0.0010396242141723633
WBCIC,2,selection,7,40,d04f32ab7dc9e9b8901155c87ae1d9d7f7654f3f6f6d07ab89db67af1b71d302,-0.00118996761739254,-0.0018436908721923828
WBCIC,2,selection,7,41,b1e08d37b03b0aa4d163b2cc6d23c7ac774c4a3e5eefc525ee97c124aea91864,-0.002035435289144516,-0.0063291192054748535
WBCIC,2,selection,7,42,876c86a244bc8262d988170e994afd121a726038b7c19bff377170f09b7dd8ff,-0.0013228654861450195,0.00033396482467651367
WBCIC,2,selection,7,43,cf4fed8139412b79df436e651b0f179e6bc067fd7b9fcd89ad20bc42110e30a1,-0.004113722592592239,-0.003983676433563232
WBCIC,2,selection,7,44,c870f0d3a374ba80a119b542a9b19633c156b82a2f056adbb9743233e37b6e45,-0.0030956603586673737,-0.013766229152679443
WBCIC,2,selection,7,45,38a28fe26969774a931ecda844c8eefa044e256f11139e7a854c92dbe0eb8907,-0.001934438943862915,-0.006852298974990845
WBCIC,2,selection,7,46,9070ff50179b711b17facb54f2a10246c664adbe134fc0554ff5243824ce220d,-0.0020585916936397552,-0.00034686923027038574
WBCIC,2,selection,7,47,8ac7854e40ed9c0d6efe6d37e0b1d7020991a563434d98df0572df50f5fd83d6,-0.002717636525630951,-0.008863866329193115
WBCIC,2,selection,7,48,57692c5ecb18f2561b1d16139655ceeffc203f8740abac6b31a134b70f4a1925,-0.002974793314933777,0.005824923515319824
WBCIC,2,selection,7,49,ee9e50201dff5a2e1d2f858738656e49c0b574aaf8399db25e554e862edfa723,-0.001857072114944458,-0.0021630525588989258
WBCIC,2,selection,8,0,c4a115ab12ae9c4d3ee9d6762009ca31997232bc86968f920c75bd1810338323,-0.0030994191765785217,-0.005243480205535889
WBCIC,2,selection,8,1,e3425d0513f96ce9b63044864ac6fedd44d7ec48b42996d8571899a0fb0198a1,-0.0019080620259046555,-0.008110105991363525
WBCIC,2,selection,8,2,f1aab2a0c8f979e856abcc4d25f134c80ab827e0ea1824733544664715133e14,-0.004325468093156815,0.0020948946475982666
WBCIC,2,selection,8,3,94eab518c86802f68900330c599ad119fe5d587dfa9c4f6677c4eb0bd5aa6402,-0.00271032378077507,-0.006154417991638184
WBCIC,2,selection,8,4,518995cfa34613340df2f95c5e1d57504e6b7d5f2378f09e524fc326783ac194,-0.001133279874920845,-0.007581442594528198
WBCIC,2,selection,8,5,18bc77e0a4e68db42a2a4b20c73e0b4ebbdeb853791a4b33530515160b791785,-0.010191697627305984,-0.013124346733093262
WBCIC,2,selection,8,6,bdc004ac25fd5c04ca2c73ddf7dc2e13d56d79e00907c844cef1ca27898179cd,-0.0022447826340794563,-0.009163856506347656
WBCIC,2,selection,8,7,169adc81674ba1e9eda7e93a9d8ffaf561fbbe636f9932856120f75f8fc198fd,-0.0018592486158013344,-0.0016887784004211426
WBCIC,2,selection,8,8,612bd2ef10e2325b61d2f7132ec6f99b05b1a5bf4012f4ec41bbb8db8fdf606a,-0.005502324551343918,-0.011617153882980347
WBCIC,2,selection,8,9,70c62895090bd71d54a16bd8d4ccc3a7442c5046e032288ce770fd3e7cb48361,-0.0013787290081381798,0.0015175044536590576
WBCIC,2,selection,8,10,64cfa437d6fd9581ec1b8f4d875f379b92006df2846636b5b03ba9255e1582f1,-0.0052013099193573,0.005588054656982422
WBCIC,2,selection,8,11,1a94bf07c9bd4291062e31c3301b1f211065992abd2042663f2e9ff825e8e4b1,-0.00230459775775671,0.0005202293395996094
WBCIC,2,selection,8,12,7f4ace7058e64e6e05f8d638df4e3efbea00ab981809f0634d928ac3561d22c1,-0.0023623108863830566,0.01219990849494934
WBCIC,2,selection,8,13,3952085b1ad58031e6dac02d6775f5d86306cb11cf70674ca4c06db6ce0de1dc,-0.0019842982292175293,-0.009481608867645264
WBCIC,2,selection,8,14,12a02eb8ebd92b084f8387da60c9977023d21c6a0e2b501f5135c3a7cf4d95cd,-0.0035709477961063385,-0.003952473402023315
WBCIC,2,selection,8,15,38bebf8ff421032ebb4778645b6ca3affca399ae4f66c5d10e963cc6bb37e76d,-0.003517547622323036,-0.007532060146331787
WBCIC,2,selection,8,16,baf4455dc38868f4aa4a7c4b482520b740d71536d361d327c2b8073ebdfb5407,-0.0018874555826187134,0.005601406097412109
WBCIC,2,selection,8,17,336558d908257e0718b48fd40e36f9f59b2b0e702ee0447c5d55e8fc1577394d,-0.0001808498054742813,0.01239079236984253
WBCIC,2,selection,8,18,c7e7bb3899f395490c125e70590869a91ca9143e5775665715e57090e14a7ee6,-0.0032875388860702515,-0.012409061193466187
WBCIC,2,selection,8,19,a95c97f64c31f35b1a9d0f4149300974b51c90b4bdda60d1bb09d498553df6c3,-0.001455782912671566,-0.010440140962600708
WBCIC,2,selection,8,20,b1a65d63a4a6f1414cf001321e9295d34dcef65de2e6dac39fa31c332dc21443,-0.0015219207853078842,-0.005229383707046509
WBCIC,2,selection,8,21,6a33ef375539ed0f3c28cdcc20d5ad1e64c71b93186d7fcb9b56b72def1eb9b8,-0.0025982027873396873,-0.006958991289138794
WBCIC,2,selection,8,22,709902e061230c9d481f04a86fa94e3f6248b56bd87ad9a8178597f59fe3fb4a,-0.003644440323114395,0.009235978126525879
WBCIC,2,selection,8,23,86ab3a8e3e3c83a63943f41190badf4657f33641e74d2c65e848ce4211b36427,-0.0016865013167262077,-0.0021399855613708496
WBCIC,2,selection,8,24,c6330e409d42c342ced4a674d2cc2614d06fd937071eb90125d4015530d19854,-0.010609440505504608,-0.01694101095199585
WBCIC,2,selection,8,25,071de60e5b7673210276c92cef7ade6dc6de49da4755dc65aecdca2d08a1cf78,-0.003129851073026657,-0.011740446090698242
WBCIC,2,selection,8,26,f87127c7725dbfec059ad8fd230c4e245b891fe09e866733da4a6c5db824c427,-0.001883622258901596,-0.005131661891937256
WBCIC,2,selection,8,27,4ee24039afdc4820a7aa2c0ce1e8cc12a9dc04c801302d1590a4c9f3ee79c669,-0.0032210499048233032,-0.004757136106491089
WBCIC,2,selection,8,28,4cdd9d592db989b29eb16597718f00f48b0e92fd18e3c49009d8b3a353c446f7,-0.0014144573360681534,0.0030826926231384277
WBCIC,2,selection,8,29,b13ca54cc4ae2b901b65e81c096ff968fa8093176b96677cca418dadc25c0e55,-0.003884032368659973,-0.008731305599212646
WBCIC,2,selection,8,30,42a69dec172bb118b5eb299bad8caea52b5dfe1725a1b6401daf2fe10ed83ddf,-0.002572258934378624,0.0036877989768981934
WBCIC,2,selection,8,31,afbfc6e2acfdc276f2b9e016ab9c7e74662dd2c02214ba1949d1e6ed4c067963,-0.0028175348415970802,-0.018096566200256348
WBCIC,2,selection,8,32,eb61d55c6397b135ff1e04d0d19cf7de9ed2af027e669a77751d404a00b1af38,-0.0008946303278207779,-0.0057201385498046875
WBCIC,2,selection,8,33,a147e0b3c43055eb7dff263de60ab14e0f5f391636500dd60e74e29f7868e5de,-0.00380612351000309,-0.01363334059715271
WBCIC,2,selection,8,34,29fb917602e8c9dc0abaed3d075a25340ad26e4f80452eee75c78e02ce2a9a67,-0.0035450290888547897,0.009585708379745483
WBCIC,2,selection,8,35,1eae6bec192ee5aa0de53437641c0815e22094b399443903bdd90f2134a63ddd,-0.00206073559820652,0.004668146371841431
WBCIC,2,selection,8,36,4d74a4fec8ac525d020efed343fbdbad313d00af84cfb384e2efc76b9edaabf0,-0.004631012678146362,-0.016093075275421143
WBCIC,2,selection,8,37,1e0fab10b4b48c2edbe92371752a81dea5867c55040f9e24af81a59fade4aafd,-0.0015587452799081802,0.0018694400787353516
WBCIC,2,selection,8,38,fb6a32db37ef6e8aad1fae342deda5f32de7fb5f66fd4e09d0f37242dce8c333,-0.0022813305258750916,-0.0012952685356140137
WBCIC,2,selection,8,39,6df1c6286655f26a3bd0eda6a792e2dea1ad7398ad0cfff2f8a745d898fe0a71,-0.0014405609108507633,-0.0023356080055236816
WBCIC,2,selection,8,40,cd6c74c6901e3828759ec95b0ade1e70d7b8715a5f827c64c0385af2a017a83d,-0.0005391594022512436,-0.002424389123916626
WBCIC,2,selection,8,41,0ec399af23d78505419d83891e50a083e643bd78d535fae43829c58ff874dfcb,-0.003766639158129692,0.00033742189407348633
WBCIC,2,selection,8,42,679d972764fdf8cf84c69d448375ee0d7553f8381812b6ecdb56c0e91c78b5cb,-0.0018614325672388077,-0.00019881129264831543
WBCIC,2,selection,8,43,e0cb96c476cde9592c819a36056862c0fa093c1e5ff3ac1ef9f496cdabe4543d,-0.002311320975422859,-0.0070195794105529785
WBCIC,2,selection,8,44,3e87f11d390e0ee57a55de9ec870f959cb2e86b41fd1355e405a88ad6fee8bff,-0.0032516196370124817,-0.003247886896133423
WBCIC,2,selection,8,45,d6a3a896d48d3089edd475abaa759744ac611a786080e2f6a993c0eb93cbcaa0,-0.0031172577291727066,0.0036009252071380615
WBCIC,2,selection,8,46,695005e6fecd4ac5f4bd336fe85416155cb2c1e4c8f6a3fd3d1af89aad977a57,-0.0010999972000718117,-0.000736236572265625
WBCIC,2,selection,8,47,e700316efbae8c0b04723c6cc73fcf6bb5175cce6b4e5924d8a7432815f3e88e,-0.0014857929199934006,0.0020373761653900146
WBCIC,2,selection,8,48,0b05b8943ccfcfa994dbd5a681c486ad102ec483cad1d8e90bc1a04571734694,-0.0032616034150123596,-0.0009334981441497803
WBCIC,2,selection,8,49,9a0b99674a1a195f0c917eac3ea39460bdf34b09b9c8be38189e5aaf94830577,-0.0033244676887989044,-0.020777016878128052
WBCIC,2,selection,9,0,6923bcb8150405782cb7d01c78247c74bf3cac36c4a7a572d87972493d630938,-0.0013560596853494644,-0.004382222890853882
WBCIC,2,selection,9,1,54e200ee452afc965407e50c62bab0a4e5c4aa4c070ae7a4550472edad6a2ec9,-0.0011645704507827759,-0.008113056421279907
WBCIC,2,selection,9,2,33cf78a40c6d60051483bf473a293cb9fe3e4259cbe603ddfebe0c91b4c84ed0,-0.0035063177347183228,-0.014781087636947632
WBCIC,2,selection,9,3,b7339706610d994bcdb5e43d7ff058c558e1f79d79b09a66f2383d19111257de,-0.0040145255625247955,0.0036662518978118896
WBCIC,2,selection,9,4,2d965c693dab941e7b54b883cfdbce2f083ca4278449336f4786291e7e21d410,-0.0016544908285140991,-0.0014293193817138672
WBCIC,2,selection,9,5,4bf306814cf045aee44b36853cd6a5392be51700c406ce98dcd8e26c2cb9cc9d,-0.0031130798161029816,-0.01141732931137085
WBCIC,2,selection,9,6,45348517e000a396506afc199f4008abb013a413051c2788759bcee60f034743,-0.00481877475976944,-0.0016598105430603027
WBCIC,2,selection,9,7,d39509d14bfe333d3c2726af912e2f50f5c100b00e4f1e58dd6440154859cf29,-0.002627050504088402,-0.00917959213256836
WBCIC,2,selection,9,8,9cd583baeb7ba2f3badb44341919e5e590c4539a04d6fae179b3f18d6e93d7d4,-0.002480551600456238,-0.0008756816387176514
WBCIC,2,selection,9,9,3a31e6d9839bdf353ea69017a32061aa50dea7ae1a41c480acad24ab645c6086,-0.0014741979539394379,-0.007264137268066406
WBCIC,2,selection,9,10,260ad0562561413384e000bbdb5a1f9d29373699502884c34306f98a411d689e,-0.0027595367282629013,-0.011114656925201416
WBCIC,2,selection,9,11,46966fe044335d65d7515bf34a3e66dd7cf3832475b2aca8c87314e02850f77c,-0.0021715275943279266,-0.005613267421722412
WBCIC,2,selection,9,12,33cc8e6439adc81ac4657d0ed9a40dc88238389fc8df99dedd6a0f4d30d074e6,-0.003951087594032288,-0.009990125894546509
WBCIC,2,selection,9,13,b6ae350b5ce05678b5f9da284510eb9e701526e4eac0071a3b1099221c471f6a,-0.004022097215056419,-0.0006924271583557129
WBCIC,2,selection,9,14,1b65a2cb64000fb983c6f5c0daa22f944d12d6d0bb978885b6b658319394e4ac,-0.0032901614904403687,0.007529646158218384
WBCIC,2,selection,9,15,f079776c8dfdc6494042b934a5e7ed7fe097b9b9ee759b037874f9b03ecbdd2d,-0.003249073401093483,-0.011564373970031738
WBCIC,2,selection,9,16,b6668b51f17e21187a8afc93076cb873803dc467ab21feac001110cde7ccca83,-0.004752561450004578,-0.0026955902576446533
WBCIC,2,selection,9,17,1cca28bd91762d278821141474f44975436d6c78fbcb59c521b45b4b84b84499,-0.0021518031135201454,-0.010206490755081177
WBCIC,2,selection,9,18,0169cb800213e1a62317c668f87b265e7a18e7aef5e7c5767b967dd11c3706a2,-0.0038999635726213455,-0.007957488298416138
WBCIC,2,selection,9,19,9b868611a767bb83d376de7186311df1c299d7fcc482d424a1d8d1bea41c6d04,-0.0023194383829832077,0.0005644261837005615
WBCIC,2,selection,9,20,c7114680738237ce1746445525a20e687b10324a6e476901ea772e69830639fd,-0.003416929394006729,-0.010112375020980835
WBCIC,2,selection,9,21,805343085705fad69053e1c50096ba5402b169e1be4bdaab9db3e0484cd4fb20,-0.00326644629240036,-0.014836430549621582
WBCIC,2,selection,9,22,1b3ed95282498933cd28183e639ca71d8066de9e3fbabd29f36750eef749e04a,-0.0023255329579114914,-0.009685486555099487
WBCIC,2,selection,9,23,9e63747d75a14d3423e9cd95f96728e4d9f8e45031b26a30d4d3775460478da6,-0.0029386263340711594,-0.0105820894241333
WBCIC,2,selection,9,24,a0567adc2b9b06283021a6fe8f8082079bab598a93f2f573ddc538b9350478b1,-0.0025008320808410645,-0.004266142845153809
