dataset,sample_id,subject,label,s_vote,p_final,prediction,w_keep,w_amplify,w_geometry,nonkeep_mass,stable_high_conf,rescue,harm
WBCIC,23|S1|T180,23,1,0.33333333333333326,0.6309046468557591,1,0.7714237256258079,0.22857627437419215,0.0,0.22857627437419215,False,False,False
WBCIC,23|S1|T181,23,1,1.0,0.620720760680232,1,0.3422831398929101,0.3269798257046886,0.33073703440240126,0.6577168601070899,False,False,False
WBCIC,23|S1|T182,23,0,0.0,0.17000014887397108,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T183,23,0,0.0,0.18161822572118272,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T184,23,1,0.0,0.8043162532165727,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T185,23,0,0.0,0.2295926153655282,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T186,23,1,0.0,0.18995607704111186,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T187,23,0,0.6666666666666666,0.47634402717661084,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T188,23,0,0.0,0.23670152885654014,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T189,23,1,0.6666666666666666,0.525580112883635,1,0.6231643996589096,0.37683560034109054,0.0,0.37683560034109054,False,False,False
WBCIC,23|S1|T19,23,0,0.0,0.27797186029599813,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T190,23,0,0.0,0.23865420485740832,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T191,23,0,0.0,0.3713945803150698,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T192,23,0,0.33333333333333326,0.3870289438516638,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T193,23,0,0.0,0.2713946469679221,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T194,23,0,0.0,0.2785035157927673,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T195,23,0,0.0,0.18706661620201423,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T196,23,1,0.6666666666666667,0.5377782968618579,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T197,23,0,0.0,0.34332048939192134,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T198,23,0,0.0,0.16108416499757022,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T199,23,0,0.0,0.1763127725036162,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T2,23,1,0.33333333333333326,0.7081762430672535,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T20,23,0,0.0,0.17398217099361815,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T21,23,0,0.0,0.15975302079888135,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T22,23,0,0.0,0.2687561689786241,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T23,23,0,1.0,0.46582204160837487,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T24,23,1,1.0,0.628843645336117,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T25,23,0,0.33333333333333326,0.36966990638150204,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T26,23,0,0.0,0.21688884313401705,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T27,23,1,0.0,0.8230007964790782,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T28,23,1,0.0,0.7423208494656958,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T29,23,0,0.0,0.18374179808943025,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T3,23,1,1.0,0.6522937314803012,1,0.517431072120801,0.0,0.48256892787919903,0.48256892787919903,False,False,False
WBCIC,23|S1|T30,23,1,0.0,0.6782220525685343,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T31,23,0,0.0,0.19173603699462297,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T32,23,0,0.0,0.2104344712226028,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T33,23,1,0.0,0.8278467756866686,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T34,23,1,0.0,0.8703210806877442,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T35,23,0,0.0,0.13461967557320392,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T36,23,1,0.33333333333333326,0.7085747881054703,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T37,23,1,1.0,0.6022582616222012,1,0.5216071852779557,0.0,0.47839281472204426,0.47839281472204426,False,False,False
WBCIC,23|S1|T38,23,0,0.6666666666666667,0.628267221831803,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T39,23,0,0.0,0.3802023891319848,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T4,23,0,0.0,0.20672659335252208,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T40,23,1,0.0,0.7680196645235462,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T41,23,1,1.0,0.4964254282328504,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T42,23,0,0.0,0.1208442549772638,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T43,23,0,0.0,0.2640601972227712,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T44,23,0,0.0,0.3164579546945263,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T45,23,1,0.0,0.7482593743930709,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T46,23,0,0.0,0.27238066235375274,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T47,23,0,0.0,0.1744162541513589,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T48,23,0,0.0,0.2124433545074211,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T49,23,0,0.0,0.25139857309288133,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T5,23,0,0.0,0.20026582377145263,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T50,23,0,0.6666666666666666,0.4711534245121856,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T51,23,1,0.0,0.7678752605183695,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T52,23,1,0.0,0.7402228404697281,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T53,23,1,0.33333333333333326,0.7089483352659991,1,0.7744412869214908,0.22555871307850917,0.0,0.22555871307850917,False,False,False
WBCIC,23|S1|T54,23,0,0.0,0.20466629400508876,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T55,23,1,0.6666666666666666,0.4306150005579266,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T56,23,0,0.0,0.38381941801033204,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T57,23,0,0.0,0.12924941611649313,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T58,23,1,0.0,0.8042195318323109,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T59,23,1,0.6666666666666666,0.5120753798652813,1,0.626926982477251,0.3730730175227491,0.0,0.3730730175227491,False,False,False
WBCIC,23|S1|T6,23,0,0.0,0.18031247095881917,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T60,23,1,0.6666666666666667,0.7097468157355258,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T61,23,1,0.0,0.8756653543245486,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T62,23,0,0.0,0.17291795393925993,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T63,23,1,0.33333333333333326,0.7489063311488028,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T64,23,1,0.0,0.7253291243214842,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T65,23,0,0.0,0.288930191172192,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T66,23,1,0.33333333333333326,0.6479828688272419,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T67,23,0,0.0,0.19013565662690693,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T68,23,0,0.0,0.2003910710498691,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T69,23,0,0.0,0.17823710293907183,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T7,23,0,0.0,0.26763087481266645,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T70,23,0,0.0,0.17747248435312293,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T71,23,1,0.0,0.7658827081474305,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T72,23,1,0.33333333333333326,0.6992297580680259,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T73,23,0,0.0,0.13500817817637117,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T74,23,0,0.0,0.19620002931451008,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T75,23,1,0.0,0.8067241612380428,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T76,23,0,0.0,0.23147661610063297,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T77,23,1,0.0,0.7781980076737107,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T78,23,1,0.0,0.7489659678026735,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T79,23,1,0.0,0.8055048267583776,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T8,23,0,0.0,0.27755480260299425,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T80,23,1,0.0,0.8006248159658688,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T81,23,1,0.0,0.4085642501038109,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T82,23,0,0.0,0.3112875715896159,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T83,23,1,0.0,0.7898291230032135,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T84,23,1,0.33333333333333326,0.74178559474815,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T85,23,0,0.0,0.18719829894480347,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T86,23,0,1.0,0.49875922613326545,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T87,23,1,0.0,0.7944160505250558,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T88,23,1,0.0,0.751563328227426,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T89,23,0,0.0,0.20178704819373247,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T9,23,0,0.0,0.16983145939448688,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T90,23,1,1.0,0.581040171034345,1,0.3403526842594147,0.33004164695739746,0.32960566878318787,0.6596473157405853,False,False,False
WBCIC,23|S1|T91,23,0,0.0,0.2176727013892282,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T92,23,0,0.0,0.12933008811985452,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T93,23,0,0.0,0.2708470623623867,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T94,23,1,0.0,0.7883766789947302,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T95,23,0,0.33333333333333326,0.33761910022393565,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T96,23,1,0.0,0.7311583919749897,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T97,23,0,0.0,0.24691183224688693,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,23|S1|T98,23,1,0.0,0.3994365809094458,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,23|S1|T99,23,1,0.0,0.7427005856286347,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T0,24,1,0.0,0.7493947754694928,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T1,24,1,0.33333333333333326,0.6649134380170865,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T10,24,0,0.0,0.13314679354138215,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T100,24,0,0.0,0.11541605621327768,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T101,24,1,0.0,0.7700336740217137,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T102,24,0,0.0,0.24396241659505843,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T103,24,1,0.0,0.7665767343105147,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T104,24,1,0.33333333333333326,0.3743081716605982,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T105,24,1,0.33333333333333326,0.6509735536348648,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T106,24,0,0.0,0.1460279752534218,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T107,24,1,1.0,0.6694338160374247,1,0.5318452990707917,0.0,0.46815470092920836,0.46815470092920836,False,False,False
WBCIC,24|S1|T108,24,0,0.33333333333333326,0.3735784798649892,0,0.7586724549309128,0.24132754506908713,0.0,0.24132754506908713,False,False,False
WBCIC,24|S1|T109,24,0,0.0,0.07643972204454862,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T11,24,1,0.33333333333333326,0.7372555826283046,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T110,24,0,0.0,0.08018906633621431,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T111,24,1,0.6666666666666667,0.5482126065284797,1,0.6254138919864165,0.37458610801358355,0.0,0.37458610801358355,False,False,False
WBCIC,24|S1|T112,24,0,0.0,0.13856389981202724,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T113,24,1,0.0,0.8002301974595166,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T114,24,1,0.6666666666666667,0.6045882948157527,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T115,24,1,0.0,0.8633419990210097,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T116,24,1,0.0,0.7808032215526374,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T117,24,1,0.6666666666666666,0.4652179318043416,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T118,24,0,0.0,0.14380908869238745,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T119,24,1,0.0,0.8240771135969521,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T12,24,1,0.0,0.8357670172588673,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T120,24,1,0.0,0.77290349307387,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T121,24,1,0.0,0.7384876018042953,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T122,24,1,0.0,0.7824124834908733,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T123,24,0,0.0,0.2604696815048122,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T124,24,1,0.0,0.27226568169708987,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T125,24,1,0.0,0.637988159455324,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T126,24,1,0.0,0.8930421795694272,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T127,24,0,0.0,0.2505124250912321,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T128,24,0,0.0,0.148339077301678,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T129,24,1,0.0,0.8470770684324442,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T13,24,1,0.0,0.8128187506782956,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T130,24,1,0.0,0.8562433792417466,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T131,24,0,0.0,0.08125273794587351,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T132,24,1,0.0,0.8583232008872254,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T133,24,0,0.0,0.3036478373517898,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T134,24,1,0.0,0.8170877670477551,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T135,24,0,0.0,0.15491000134142727,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T136,24,0,0.0,0.09951115658793606,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T137,24,0,0.0,0.16827895840111526,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T138,24,1,0.6666666666666667,0.6722543637799967,1,0.6383577915502343,0.36164220844976563,0.0,0.36164220844976563,False,False,False
WBCIC,24|S1|T139,24,1,1.0,0.545253543818118,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T14,24,1,0.0,0.7658447845347855,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T140,24,0,0.0,0.2810863846647167,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T141,24,1,0.0,0.2238415877356226,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T142,24,1,0.0,0.8285485678002379,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T143,24,0,0.0,0.1379016041817249,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T144,24,1,0.6666666666666667,0.6756482787808823,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T145,24,0,0.0,0.16179557637027223,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T146,24,0,0.0,0.36285914176288125,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T147,24,0,0.0,0.19600397064864472,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T148,24,0,0.0,0.1283285768048594,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T149,24,1,1.0,0.5744366889475583,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T15,24,0,0.0,0.3201348058167476,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T150,24,0,0.0,0.14508175812981236,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T151,24,1,0.33333333333333326,0.607886345606272,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T152,24,0,0.0,0.2514663939284971,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T153,24,0,1.0,0.5446474527527384,1,0.500829061268738,0.4991709387312619,0.0,0.4991709387312619,False,False,False
WBCIC,24|S1|T154,24,0,0.0,0.23026977140226093,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T155,24,0,0.0,0.09413872337018155,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T156,24,1,1.0,0.6939426502748528,1,0.5229882932565756,0.0,0.4770117067434244,0.4770117067434244,False,False,False
WBCIC,24|S1|T157,24,1,0.0,0.827071951614701,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T158,24,0,0.0,0.06325470027891945,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T159,24,1,0.0,0.3185241314474627,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T16,24,0,0.0,0.12375838082264579,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T160,24,1,0.33333333333333326,0.5934794480597092,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T161,24,1,0.33333333333333326,0.3447074492140296,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T162,24,0,0.0,0.22950339787824528,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T163,24,0,0.33333333333333326,0.4028786001231268,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T164,24,1,0.0,0.7156139354330842,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T165,24,1,0.0,0.7348530454661333,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T166,24,0,1.0,0.5795099723744712,1,0.5183260646887007,0.0,0.48167393531129926,0.48167393531129926,False,False,False
WBCIC,24|S1|T167,24,1,0.0,0.7633670245092672,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T168,24,0,0.0,0.1521100051341744,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T169,24,1,0.0,0.710241910368724,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T17,24,1,0.33333333333333326,0.6987440919202097,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T170,24,1,0.0,0.7347592441275325,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T171,24,1,0.33333333333333326,0.39508669591844775,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T172,24,0,0.6666666666666666,0.45487432068730227,0,0.631027713754861,0.36897228624513906,0.0,0.36897228624513906,False,False,False
WBCIC,24|S1|T173,24,0,0.0,0.14200054048638686,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T174,24,1,0.0,0.8117608902322594,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T175,24,1,0.0,0.7924729713983764,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T176,24,0,0.0,0.18905037906232758,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T177,24,0,0.0,0.21480854878491484,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T178,24,0,0.0,0.3538918301963019,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T179,24,0,0.0,0.2165891302347778,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T18,24,1,0.33333333333333326,0.6822984522976459,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T180,24,1,0.0,0.7616476738462103,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T181,24,1,0.0,0.896847407076657,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T182,24,0,0.0,0.15254548074381058,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T183,24,0,0.0,0.30203190501616534,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T184,24,1,0.0,0.782917757798633,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T185,24,1,0.6666666666666667,0.5387663217055703,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T186,24,0,0.0,0.6447009087287893,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T187,24,1,0.0,0.8697313040861848,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T188,24,0,0.0,0.14499046053820533,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T189,24,0,0.0,0.2910424440090714,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T19,24,0,0.0,0.180117703067884,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T190,24,1,1.0,0.6077507661215612,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T191,24,1,0.33333333333333326,0.40585200464162713,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T192,24,1,0.0,0.8156094602265099,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T193,24,1,0.0,0.9265946119833547,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T194,24,0,0.0,0.1692659421436065,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T195,24,0,0.0,0.28629996213566805,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T196,24,0,0.33333333333333326,0.29065166533150616,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T197,24,0,0.0,0.07143558359310506,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T198,24,0,0.0,0.09421200491530834,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T2,24,1,0.0,0.8049124583026305,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T20,24,1,0.0,0.8183049552609449,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T21,24,0,0.0,0.20176154228461826,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T22,24,0,0.33333333333333326,0.31724826283288016,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T23,24,1,0.33333333333333326,0.7356731409735859,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T24,24,1,0.33333333333333326,0.581440733425881,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T25,24,0,0.0,0.34667852913960484,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T26,24,0,0.0,0.19045022003909404,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T27,24,0,0.0,0.14838288368590202,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T28,24,0,0.0,0.18002624977529116,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T29,24,0,0.0,0.2474384922625302,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T3,24,1,0.0,0.8385271693822837,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T30,24,0,0.0,0.16101513418959548,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T31,24,0,0.0,0.36004886013341203,0,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T32,24,1,0.0,0.9073095047309057,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T33,24,0,0.0,0.1332521383207759,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T34,24,0,0.0,0.09749339177885513,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T35,24,1,0.0,0.7753363506298201,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T36,24,1,0.0,0.8873180257579798,1,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T37,24,1,0.6666666666666666,0.5520559668010316,1,0.4597639649202086,0.27652894429043046,0.26370709078936094,0.5402360350797915,False,False,False
WBCIC,24|S1|T38,24,1,1.0,0.5950236983417374,1,0.5330554699841314,0.0,0.4669445300158685,0.4669445300158685,False,False,False
WBCIC,24|S1|T39,24,1,0.33333333333333326,0.7145529856474394,1,1.0,0.0,0.0,0.0,False,False,False
WBCIC,24|S1|T4,24,0,0.0,0.16516533622126217,0,1.0,0.0,0.0,0.0,True,False,False
WBCIC,24|S1|T40,24,0,0.0,0.13494522612442142,0,1.0,0.0,0.0,0.0,True,False,False
