dataset,sample_id,subject,label,s_vote,p_final,prediction,w_keep,w_amplify,w_geometry,nonkeep_mass,stable_high_conf,rescue,harm
OpenBMI,15098,12,0,0.6666666666666667,0.565115349751529,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15099,12,0,0.0,0.12679482801836775,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15100,12,0,0.0,0.2499740330039597,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15101,12,0,0.0,0.33517658123617583,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15102,12,1,0.0,0.7119907421449564,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15103,12,0,0.0,0.3270396699247902,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15104,12,1,0.33333333333333326,0.4181125796577567,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15105,12,0,0.0,0.20753392504654944,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15106,12,0,0.0,0.04473993681043938,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15107,12,0,0.6666666666666666,0.4392316046845513,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15108,12,1,0.0,0.8675558857749816,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15109,12,0,0.33333333333333326,0.363713324191695,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15110,12,0,1.0,0.5348205205187695,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15111,12,0,0.6666666666666666,0.4163847970669334,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15112,12,0,0.6666666666666666,0.4538547321118318,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15113,12,1,0.0,0.9664302881404732,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15114,12,0,0.6666666666666667,0.5958423923555816,1,0.6215429890043991,0.3784570109956009,0.0,0.3784570109956009,False,False,False
OpenBMI,15115,12,0,0.33333333333333326,0.3282006488719951,0,0.7607996224267135,0.2392003775732865,0.0,0.2392003775732865,False,False,False
OpenBMI,15116,12,1,0.33333333333333326,0.5504892387007897,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15117,12,1,0.0,0.9047551998422646,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15118,12,0,0.33333333333333326,0.39706794267890505,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15119,12,0,0.0,0.26163792573000094,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15120,12,1,0.0,0.7607085199420754,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15121,12,1,0.0,0.8451404070241938,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15122,12,0,0.0,0.2868878699176042,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15123,12,1,0.6666666666666666,0.47536566976748346,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15124,12,1,0.33333333333333326,0.793753788346257,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15125,12,1,0.0,0.7977651032973232,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15126,12,1,1.0,0.49510037237916976,0,0.49801807727110137,0.5019819227288986,0.0,0.5019819227288986,False,False,True
OpenBMI,15127,12,0,0.0,0.17128721316265527,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15128,12,0,0.33333333333333326,0.2884788461280853,0,0.7666243460212648,0.23337565397873516,0.0,0.23337565397873516,False,False,False
OpenBMI,15129,12,1,0.0,0.9429783394267727,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15130,12,0,0.33333333333333326,0.6039637093597353,1,0.7733497531890914,0.22665024681090865,0.0,0.22665024681090865,False,False,False
OpenBMI,15131,12,1,0.6666666666666666,0.5183040666957768,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15132,12,1,0.0,0.9317629707074438,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15133,12,1,0.0,0.8910663625156223,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15134,12,0,0.0,0.8180394416102521,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15135,12,1,0.33333333333333326,0.5946939811008999,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15136,12,0,0.0,0.0772497896704252,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15137,12,0,0.0,0.11667953722969193,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15138,12,1,0.0,0.7213814559221734,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15139,12,1,0.0,0.6893449535486958,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15140,12,1,0.0,0.850804831411621,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15141,12,0,0.0,0.2576034902766924,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15142,12,1,0.0,0.806314113537113,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15143,12,1,0.0,0.819143858533803,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15144,12,0,0.0,0.7867647503267033,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15145,12,1,0.0,0.8044177949431152,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15146,12,0,0.0,0.3188640774193522,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15147,12,1,0.33333333333333326,0.40579988870565153,0,0.7675431810636483,0.23245681893635173,0.0,0.23245681893635173,False,False,False
OpenBMI,15148,12,1,1.0,0.5208368387153808,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15149,12,1,0.0,0.9108039078258705,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15150,12,1,0.0,0.887501580364895,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15151,12,1,0.0,0.9460729463798877,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15152,12,0,0.33333333333333326,0.5371812042584653,1,0.770490621794468,0.22950937820553202,0.0,0.22950937820553202,False,False,False
OpenBMI,15153,12,1,0.0,0.8994894466571276,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15154,12,0,0.0,0.10323850243249105,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15155,12,0,0.6666666666666666,0.43239045114953134,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15156,12,1,0.33333333333333326,0.5934379231676955,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,15157,12,0,0.33333333333333326,0.3701103035001482,0,0.7585831475586066,0.24141685244139344,0.0,0.24141685244139344,False,False,False
OpenBMI,15158,12,1,0.0,0.8475722522052894,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,15159,12,1,0.6666666666666667,0.5452276001935499,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154579,41,0,0.0,0.336616168193417,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154580,41,1,0.33333333333333326,0.5340056059000561,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154581,41,0,0.0,0.30120611724769614,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154582,41,0,0.6666666666666666,0.38796935288799245,0,0.6064894668998518,0.3935105331001482,0.0,0.3935105331001482,False,False,False
OpenBMI,154583,41,1,1.0,0.5131682486775152,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154584,41,1,1.0,0.5036009359064743,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154585,41,0,0.0,0.2647360402234283,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154586,41,1,1.0,0.5124765256192482,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154587,41,0,0.0,0.23609249436369084,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154588,41,0,0.0,0.37951798491905414,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154589,41,1,0.0,0.6544558118342316,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154590,41,1,0.33333333333333326,0.6129531529894018,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154591,41,0,0.6666666666666666,0.4105634247604421,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154592,41,0,0.33333333333333326,0.42566687356014626,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154593,41,1,1.0,0.42751853035139287,0,0.49477031222594925,0.5052296877740508,0.0,0.5052296877740508,False,False,False
OpenBMI,154594,41,0,0.0,0.30698393896366777,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154595,41,0,0.6666666666666666,0.43670956751029105,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154596,41,0,0.0,0.3273704738667627,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154597,41,0,0.0,0.3292692650850674,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154598,41,1,0.6666666666666666,0.4619640893495287,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154599,41,0,1.0,0.4862147486200696,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154600,41,1,1.0,0.49974097157550795,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154601,41,1,0.0,0.6691119327522221,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154602,41,1,0.0,0.6911921106039087,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154603,41,0,1.0,0.48322260887007656,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154604,41,1,1.0,0.4764885690300525,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154605,41,0,0.0,0.22479137211233788,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154606,41,0,0.33333333333333326,0.33990628808165724,0,0.7618580391477466,0.23814196085225334,0.0,0.23814196085225334,False,False,False
OpenBMI,154607,41,1,0.0,0.3463214433458717,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154608,41,0,0.0,0.25019714901959006,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154609,41,1,0.0,0.6504773940976959,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154610,41,0,0.0,0.8239019595325895,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154611,41,1,0.0,0.805041901535429,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154612,41,1,0.33333333333333326,0.46101945862013244,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154613,41,0,0.0,0.3989533179644293,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154614,41,1,0.0,0.7805311907107509,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154615,41,0,0.33333333333333326,0.4232079109069418,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154616,41,0,0.33333333333333326,0.2950888050990253,0,0.759749313882702,0.24025068611729808,0.0,0.24025068611729808,False,False,False
OpenBMI,154617,41,0,0.0,0.21241591192793516,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154618,41,0,0.0,0.28018137018146244,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154619,41,1,0.0,0.38696792079154835,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154620,41,1,0.6666666666666667,0.5597841203921089,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154621,41,0,0.0,0.29055000952960425,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154622,41,1,0.6666666666666666,0.44728885017439574,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154623,41,0,1.0,0.48301643315091747,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154624,41,0,0.33333333333333326,0.35170510426893387,0,0.7568805901634705,0.24311940983652944,0.0,0.24311940983652944,False,False,False
OpenBMI,154625,41,0,0.6666666666666667,0.5441843022368149,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154626,41,1,1.0,0.47862062778929987,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154627,41,0,0.33333333333333326,0.5551266098370229,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154628,41,0,0.33333333333333326,0.38252193359852993,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154629,41,0,0.6666666666666666,0.4870485450771227,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154630,41,0,0.0,0.3416971034756315,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154631,41,1,0.0,0.6913119544397217,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154632,41,0,0.33333333333333326,0.5470061138691018,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154633,41,0,0.33333333333333326,0.3821727530449681,0,0.76315218363202,0.23684781636798002,0.0,0.23684781636798002,False,False,False
OpenBMI,154634,41,1,0.0,0.26909038526252826,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154635,41,1,0.33333333333333326,0.5639370479152652,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154636,41,0,0.0,0.22491533686952178,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154637,41,0,0.0,0.29546177906380283,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154638,41,1,0.0,0.695796778987917,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154639,41,1,0.0,0.6164474442272638,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154640,41,0,0.33333333333333326,0.4504433433275464,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154641,41,1,0.6666666666666667,0.5773040183117554,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154642,41,1,0.0,0.718349952492496,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154643,41,1,1.0,0.4805025229110118,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154644,41,1,0.0,0.6939957093245002,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154645,41,0,0.33333333333333326,0.5581009300972326,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154646,41,1,0.0,0.69937292687039,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154647,41,0,0.0,0.3390451982418697,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154648,41,1,0.6666666666666666,0.44612316591663326,0,0.6020404906365127,0.3979595093634874,0.0,0.3979595093634874,False,False,False
OpenBMI,154649,41,0,0.6666666666666666,0.4617376930659877,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154650,41,1,0.0,0.6701842229660868,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154651,41,1,0.0,0.7111807812347969,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154652,41,1,0.0,0.5844969588642395,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154653,41,0,1.0,0.4715235531022149,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154654,41,1,0.0,0.39315850993191126,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154655,41,0,0.6666666666666666,0.4719299412128542,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154656,41,0,0.33333333333333326,0.4324160828038482,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154657,41,1,0.33333333333333326,0.43298515039966695,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154658,41,1,0.0,0.6885487983266899,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154659,41,0,0.33333333333333326,0.38542913068034484,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154660,41,1,0.0,0.6506980197854096,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154661,41,0,1.0,0.5708090397781903,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154662,41,1,1.0,0.5155686287746639,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154663,41,0,0.6666666666666666,0.5010054245104625,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154664,41,1,0.6666666666666666,0.4545747202576743,0,0.6094321838620268,0.39056781613797315,0.0,0.39056781613797315,False,False,False
OpenBMI,154665,41,0,0.0,0.6158354611057096,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154666,41,1,0.6666666666666667,0.42542272893753796,0,0.63863136358932,0.36136863641068,0.0,0.36136863641068,False,False,False
OpenBMI,154667,41,1,0.6666666666666666,0.5385688704125362,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154668,41,1,1.0,0.5542590971946164,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154669,41,1,0.0,0.6744554955220283,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154670,41,1,0.0,0.6372802726240892,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154671,41,0,0.33333333333333326,0.37260732039423883,0,0.7586099493447667,0.24139005065523328,0.0,0.24139005065523328,False,False,False
OpenBMI,154672,41,1,0.0,0.23615832182902574,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,154673,41,0,0.6666666666666666,0.3746832725426644,0,0.6271168278912523,0.37288317210874766,0.0,0.37288317210874766,False,False,False
OpenBMI,154674,41,0,0.0,0.6507486270706052,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154675,41,1,0.0,0.6931507505764669,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154676,41,0,0.0,0.3275414397795516,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,154677,41,1,0.6666666666666666,0.47750884887679174,0,0.6339179296805774,0.36608207031942264,0.0,0.36608207031942264,False,False,True
OpenBMI,154678,41,1,0.0,0.6958229782347559,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156759,41,0,0.6666666666666666,0.45724574131866047,0,0.6254191803889338,0.3745808196110661,0.0,0.3745808196110661,False,False,False
OpenBMI,156760,41,1,0.33333333333333326,0.45254128495305784,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156761,41,0,0.0,0.2556165367994539,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156762,41,0,0.0,0.24260475301903658,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156763,41,1,1.0,0.5148357389366931,1,0.5088321213821057,0.49116787861789435,0.0,0.49116787861789435,False,False,False
OpenBMI,156764,41,1,0.6666666666666666,0.45907149542229075,0,0.6213739095675593,0.3786260904324406,0.0,0.3786260904324406,False,False,True
OpenBMI,156765,41,0,1.0,0.48488499535009416,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156766,41,1,0.6666666666666666,0.5216052897352316,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156767,41,0,0.0,0.21081166014846034,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156768,41,0,0.0,0.34229426530717816,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156769,41,1,0.0,0.6958733791071738,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156770,41,1,0.0,0.7646078623565263,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156771,41,0,0.0,0.1671601246924095,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156772,41,0,0.0,0.14086637992204723,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156773,41,1,0.6666666666666667,0.6005893275079296,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156774,41,0,0.0,0.7146706371313108,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156775,41,0,1.0,0.5275909205272719,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156776,41,0,0.33333333333333326,0.3285228397830906,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156777,41,0,0.6666666666666667,0.49595463579252125,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156778,41,1,0.6666666666666667,0.5650221659222332,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156779,41,1,0.0,0.7974897412011045,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156780,41,0,0.33333333333333326,0.29328116672711446,0,0.7439154438184041,0.25608455618159587,0.0,0.25608455618159587,False,False,False
OpenBMI,156781,41,1,0.33333333333333326,0.7821869347465794,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156782,41,1,0.33333333333333326,0.6358758933553166,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156783,41,1,0.6666666666666667,0.5678371602026117,1,0.633448587811472,0.3665514121885281,0.0,0.3665514121885281,False,False,False
OpenBMI,156784,41,0,0.0,0.3631338419270673,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156785,41,1,0.0,0.16685186360309526,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156786,41,0,0.0,0.37461060235688,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156787,41,0,0.0,0.3646867105312806,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156788,41,1,0.0,0.6622163845242947,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156789,41,0,0.0,0.21040866196042748,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156790,41,1,0.33333333333333326,0.31100654288722823,0,0.7583945293793177,0.24160547062068238,0.0,0.24160547062068238,False,False,False
OpenBMI,156791,41,0,0.0,0.12038001988725133,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156792,41,1,0.33333333333333326,0.5936052195139588,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156793,41,1,0.0,0.8465182630894046,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156794,41,0,0.0,0.13208725589743361,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156795,41,0,0.0,0.058542145029398474,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156796,41,1,0.0,0.7339626904874145,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156797,41,0,1.0,0.4590920194858492,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156798,41,0,0.0,0.39352441062524196,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156799,41,0,0.0,0.590156309339641,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156800,41,0,0.0,0.1783220709238137,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156801,41,1,1.0,0.4834944180022272,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156802,41,0,0.0,0.3415398623397721,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156803,41,1,0.0,0.6505755345544654,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156804,41,0,0.6666666666666667,0.5254339149540435,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156805,41,0,1.0,0.45276130742016535,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156806,41,0,0.33333333333333326,0.6200316783499873,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156807,41,1,0.0,0.6856929160031542,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156808,41,0,0.0,0.3208012714715122,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156809,41,0,0.6666666666666667,0.5776305971018001,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156810,41,0,0.6666666666666667,0.5204174040648489,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156811,41,0,0.6666666666666666,0.4259530627292839,0,0.6026956260466443,0.39730437395335577,0.0,0.39730437395335577,False,False,False
OpenBMI,156812,41,1,0.6666666666666667,0.5145629892780285,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156813,41,0,0.33333333333333326,0.33997684419103075,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156814,41,0,0.33333333333333326,0.3938053028321858,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156815,41,1,0.33333333333333326,0.6199633065642618,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156816,41,1,0.0,0.7302519630289454,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156817,41,0,0.33333333333333326,0.24559647466692944,0,0.7517952242584137,0.24820477574158636,0.0,0.24820477574158636,False,False,False
OpenBMI,156818,41,0,0.6666666666666666,0.43514580971757294,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156819,41,1,0.33333333333333326,0.6253942419598943,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156820,41,1,0.0,0.4038754622019906,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156821,41,0,0.0,0.6249890920415513,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156822,41,1,0.0,0.6658766131492507,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156823,41,1,0.0,0.731689079034075,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156824,41,1,0.0,0.7575107457295877,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156825,41,1,0.0,0.7499961513792835,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156826,41,0,0.0,0.28418243206052723,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156827,41,0,0.33333333333333326,0.575202902588006,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156828,41,1,0.0,0.39484737229936523,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156829,41,0,0.6666666666666666,0.4408543807393052,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156830,41,1,0.0,0.6810378006150687,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156831,41,1,0.33333333333333326,0.629735029470129,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156832,41,1,0.6666666666666666,0.44919262030698776,0,0.622679512410926,0.37732048758907394,0.0,0.37732048758907394,False,False,False
OpenBMI,156833,41,0,0.0,0.2996297525103746,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156834,41,1,0.0,0.7906675261526311,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156835,41,0,0.33333333333333326,0.3710170803602072,0,0.7597741134822802,0.24022588651771978,0.0,0.24022588651771978,False,False,False
OpenBMI,156836,41,0,0.6666666666666666,0.4407589671987362,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156837,41,1,0.0,0.7402400590653687,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156838,41,1,0.33333333333333326,0.6746606603400587,1,0.7484124569456759,0.251587543054324,0.0,0.251587543054324,False,False,False
OpenBMI,156839,41,1,0.0,0.43840072559536175,0,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156840,41,0,0.6666666666666667,0.5138268731172634,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156841,41,1,0.0,0.7321537057961475,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156842,41,1,0.33333333333333326,0.698240692986916,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156843,41,0,0.33333333333333326,0.32816172476188343,0,0.7570327971325265,0.2429672028674735,0.0,0.2429672028674735,False,False,False
OpenBMI,156844,41,1,0.0,0.8515336565991231,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156845,41,0,0.33333333333333326,0.6469722826895418,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156846,41,1,1.0,0.43060558974919527,0,0.5379592962265561,0.4620407037734438,0.0,0.4620407037734438,False,False,False
OpenBMI,156847,41,1,1.0,0.5042499692034087,1,1.0,0.0,0.0,0.0,False,False,False
OpenBMI,156848,41,1,0.0,0.2435833006530571,0,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156849,41,1,0.0,0.7169098740733258,1,1.0,0.0,0.0,0.0,True,False,False
OpenBMI,156850,41,1,0.6666666666666667,0.5758868257473896,1,1.0,0.0,0.0,0.0,False,False,False
