dataset,sample_id,subject,delta_amp,delta_geo
OpenBMI,141549,39,-0.03411569317158544,0.11250299934070182
OpenBMI,141550,39,-0.043897899395464623,0.042894301507655164
OpenBMI,141551,39,-0.028063412315720654,0.10797619874662884
OpenBMI,141552,39,-0.015967812359019114,0.13336694797788015
OpenBMI,141553,39,-0.03639309939441258,0.1061547407196573
OpenBMI,141554,39,-0.08362438254874477,0.1584796934074303
OpenBMI,141555,39,-0.027441839583113442,0.0919603120064379
OpenBMI,141556,39,-0.02907213974847458,0.12603601574639126
OpenBMI,141557,39,-0.025773224461241917,0.13971319383504632
OpenBMI,141558,39,-0.014363752213359728,0.029086031988272226
OpenBMI,141559,39,-0.05792582008819197,0.21028716856692026
OpenBMI,141560,39,-0.03570313076637327,0.10677038832831695
OpenBMI,141561,39,0.04699468191835657,0.1860064007670909
OpenBMI,141562,39,-0.0044857188008508775,0.020008549968474936
OpenBMI,141563,39,-0.04288783730158052,0.19581173838327742
OpenBMI,141564,39,-0.04808785692509905,0.12460935283680365
OpenBMI,141565,39,-0.031416568316064764,0.21452426162727495
OpenBMI,141566,39,-0.021185907255200222,0.07091464559448118
OpenBMI,141567,39,-0.0513789280096697,-0.006609616488194359
OpenBMI,141568,39,-0.012453903477815581,0.04871890690275808
OpenBMI,141569,39,-0.1331886542230008,-0.04652939586705557
OpenBMI,141570,39,-0.02744486155326341,0.08666693718429172
OpenBMI,141571,39,-0.009174701151067222,0.1790645624240601
OpenBMI,141572,39,0.30470552677232954,0.39344313410297316
OpenBMI,141573,39,-0.018566104597283473,0.12905492802842217
OpenBMI,141574,39,-0.03578236347720063,0.06857184113297457
OpenBMI,141575,39,-0.023179881966677793,0.055628824391889604
OpenBMI,141576,39,-0.13810506960183888,-0.27295664290806143
OpenBMI,141577,39,-0.04041820275049134,0.0689042782927993
OpenBMI,141578,39,-0.0449729807641012,0.12276217829904121
OpenBMI,141579,39,-0.01731535318950994,0.02739374078807466
OpenBMI,141580,39,-0.07069954202371546,0.0868896005099252
OpenBMI,141581,39,-0.02547559781731211,0.053820925681332475
OpenBMI,141582,39,-0.04477364562236498,0.1913017476973941
OpenBMI,141583,39,1.8779358030792235,-0.7321280583773415
OpenBMI,141584,39,-0.047488777843797944,0.2240141729135143
OpenBMI,141585,39,-0.030205174551783964,0.08177800088810223
OpenBMI,141586,39,-0.033696969947237455,0.10625321038721079
OpenBMI,141587,39,0.00858314802726716,0.23271194578911336
OpenBMI,141588,39,-0.019375038401305424,0.07593445912772975
OpenBMI,141589,39,-0.11919699155917807,-0.0838203083556539
OpenBMI,141590,39,-0.01904678966038204,0.06540989912929701
OpenBMI,141591,39,-0.09036247767435712,-0.06932355857152117
OpenBMI,141592,39,-0.13324362367471498,-0.009140247329599005
OpenBMI,141593,39,-0.03801922231071844,0.05462348166572403
OpenBMI,141594,39,-0.009875307422263354,0.0325636597067651
OpenBMI,141595,39,-0.025316093232685608,0.05146576807596307
OpenBMI,141596,39,-0.0376212223936106,0.040257268116685424
OpenBMI,141597,39,-0.07749186592038768,0.0501368486592003
OpenBMI,141598,39,-0.015580301756114289,0.10130316751780019
OpenBMI,143679,39,-0.11427065456471674,0.04946647365713641
OpenBMI,143680,39,-0.0463966776187492,0.09250029887660552
OpenBMI,143681,39,-0.11811337900992304,0.03107892143812005
OpenBMI,143682,39,-0.11126583491706121,0.13018216750755718
OpenBMI,143683,39,-0.0558013280151292,0.037660646388411365
OpenBMI,143684,39,-0.07699803412954398,-0.3975731434572992
OpenBMI,143685,39,-0.07380057133586207,0.12876266930799737
OpenBMI,143686,39,-0.048170197044107466,0.061153879322039806
OpenBMI,143687,39,-0.07212587619054622,0.11948068884044194
OpenBMI,143688,39,0.002541859239597502,0.15660983063479725
OpenBMI,143689,39,-0.02807252294236836,0.08365105508487303
OpenBMI,143690,39,0.10009646142392192,0.07607620423332151
OpenBMI,143691,39,-0.09006781336304585,0.03783423589272353
OpenBMI,143692,39,-0.05977845198921717,0.1413787824644181
OpenBMI,143693,39,-0.05587024516982429,0.07531240456107222
OpenBMI,143694,39,-0.1606020034748421,-0.09272766997538368
OpenBMI,143695,39,-0.08769967731188429,0.09756236714733467
OpenBMI,143696,39,-0.03156683436384625,0.08679133529922675
OpenBMI,143697,39,-0.10167346088058157,0.10247463611024141
OpenBMI,143698,39,0.025128864396507744,0.02248062506813886
OpenBMI,143699,39,-0.18664419104793906,-0.8676954193560895
OpenBMI,143700,39,-0.035160476617184716,0.11143554388618371
OpenBMI,143701,39,-0.01974758494415825,0.0898309131888995
OpenBMI,143702,39,0.04852075597590255,-0.03987408469477416
OpenBMI,143703,39,0.05767550726367254,-0.1862488571481451
OpenBMI,143704,39,-0.04436591549705306,0.24088161110346606
OpenBMI,143705,39,-0.025413703296891174,0.20820569966329194
OpenBMI,143706,39,-0.06343133194802633,0.07799187688507715
OpenBMI,143707,39,-0.08799807720102298,0.1680251092599131
OpenBMI,143708,39,-0.009390958619118817,0.03767312430017718
OpenBMI,143709,39,-0.1030362432713132,0.08264926113599297
OpenBMI,143710,39,-0.011177206575716893,0.02960582788947218
OpenBMI,143711,39,-0.04158191677515222,0.10318854806341646
OpenBMI,143712,39,0.11473713186158618,-0.059426990533736346
OpenBMI,143713,39,-0.04114508535876696,0.20664851774121204
OpenBMI,143714,39,-0.10034845017605892,0.05397245780948157
OpenBMI,143715,39,-0.07394101636841262,0.10809425330457115
OpenBMI,143716,39,0.005089711486946091,0.2169723654443355
OpenBMI,143717,39,-0.17558965226322287,-0.03148753036515611
OpenBMI,143718,39,-0.02846156277930818,0.0715408027364329
OpenBMI,143719,39,0.1862207746329234,-0.5304298669963008
OpenBMI,143720,39,-0.13415029837785264,0.01077297913075681
OpenBMI,143721,39,0.08107422829171584,0.11294619472071221
OpenBMI,143722,39,-0.04190540723840594,0.10609716247242545
OpenBMI,143723,39,-0.13151528968162265,-0.03183038734899163
OpenBMI,143724,39,-0.009624071961476232,0.06613012645627252
OpenBMI,143725,39,-0.15612039290336072,-0.13444953741338572
OpenBMI,143726,39,-0.037935948046544626,0.18660791648321268
OpenBMI,143727,39,-0.023515673770181877,0.08115350528744558
OpenBMI,143728,39,-0.0645173417635797,0.12423617880016118
OpenBMI,143729,39,-0.07451979792928444,0.08182318931109939
OpenBMI,143730,39,-0.06592895399562071,-0.0253638417510732
OpenBMI,143731,39,-0.07023998341386864,0.19694322237228853
OpenBMI,143732,39,-0.007480384014636243,0.18124602938855422
OpenBMI,143733,39,-0.03823376453780299,0.01721878043166978
OpenBMI,143734,39,-0.010248106776264226,0.06452366711323818
OpenBMI,143735,39,-0.028108660651826312,0.08877455817234214
OpenBMI,143736,39,-0.03550850386902249,-0.03557823774329638
OpenBMI,143737,39,-0.0645453679701864,-0.04677111944111134
OpenBMI,143738,39,-0.05994589476153411,-0.03720974343573891
OpenBMI,143739,39,-0.006767700923611147,0.18352959141635364
OpenBMI,143740,39,-0.09449978944174199,0.09416090576879699
OpenBMI,143741,39,0.06332420168374474,0.12543854603794757
OpenBMI,143742,39,-0.04760997510318538,0.11694946088099029
OpenBMI,143743,39,-0.02729339000300504,0.09977769739985656
OpenBMI,143744,39,-0.0025382215245121076,-0.028097301523990592
OpenBMI,143745,39,1.5969979487395842,-0.9378377540553369
OpenBMI,143746,39,-0.10260207687229236,6.010831618000201e-05
OpenBMI,143747,39,-0.02712031749970653,0.040975332628873484
OpenBMI,143748,39,-0.035228595839698326,0.09571632438451881
OpenBMI,143749,39,-0.046702162607030695,0.03924478478608831
OpenBMI,143750,39,0.06349075937136306,0.27542316316019344
OpenBMI,143751,39,-0.07780989041274311,0.0680807590643912
OpenBMI,143752,39,0.11642834093635951,0.1601195973427068
OpenBMI,143753,39,-0.07513405538522813,0.07648034693051134
OpenBMI,143754,39,-0.22347646918659786,-0.246660093244003
OpenBMI,143755,39,-0.06237012797225831,0.20434470040514965
OpenBMI,143756,39,-0.01803333916174924,0.09157749054092097
OpenBMI,143757,39,-0.05035513656065907,0.1282406326619403
OpenBMI,143758,39,-0.007818893796264171,0.056388622560284325
OpenBMI,143759,39,0.07750551528518479,0.2394031916513114
OpenBMI,143760,39,-0.045551959893717256,0.09874751487016695
OpenBMI,143761,39,-0.09088813133748348,0.03131338850913708
OpenBMI,143762,39,0.06825794745951191,0.14649758462201506
OpenBMI,143763,39,0.006076337470364224,0.13918475817079223
OpenBMI,143764,39,-0.071253781294811,0.05603133893983478
OpenBMI,143765,39,-0.053237375844252435,0.08634310837977253
OpenBMI,143766,39,-0.040945209823161154,0.06906896578175262
OpenBMI,143767,39,0.06792774701497128,0.061627064387104524
OpenBMI,143768,39,-0.05301080860047125,-0.011739963003061349
OpenBMI,143769,39,0.009788150927982464,0.06019202513104649
OpenBMI,143770,39,-0.1615158439537764,-0.034739972686979925
OpenBMI,143771,39,-0.13434614798429223,-0.06613054998729018
OpenBMI,143772,39,-0.1325441787691354,0.030307320859690068
OpenBMI,143773,39,-0.045570151326681685,0.13137609369766085
OpenBMI,143774,39,-0.011244741364841201,0.05161537133192852
OpenBMI,143775,39,-0.1610095967546285,-0.15658548239033548
OpenBMI,143776,39,-0.1133586154773128,0.10077981478476106
OpenBMI,143777,39,-0.03356210348063379,0.09298163040053324
OpenBMI,143778,39,-0.04540154066699939,0.15689083284502103
OpenBMI,15060,12,-0.04098416260130744,0.06841881386148202
OpenBMI,15061,12,-0.08326772518914961,0.09013333711768924
OpenBMI,15062,12,0.016625600612854965,0.24492869253308142
OpenBMI,15063,12,0.007022671201976249,0.14694760710839855
OpenBMI,15064,12,-0.10846241105150481,0.053190938576818725
OpenBMI,15065,12,-0.14358329518367818,-0.06857144118373604
OpenBMI,15066,12,-0.09241240396168093,0.07205712214690924
OpenBMI,15067,12,-0.09762697914859653,0.12481567359165346
OpenBMI,15068,12,0.045093698013125516,0.2501761220592965
OpenBMI,15069,12,-0.090956542389732,0.16235462235724857
OpenBMI,15070,12,-0.013415259745687247,0.053694414921636846
OpenBMI,15071,12,-0.09972770482123161,0.06794427208706916
OpenBMI,15072,12,-0.010057643267233463,0.15656471119845633
OpenBMI,15073,12,-0.04079336812476153,0.13526853065864036
OpenBMI,15074,12,-0.13445286715322352,0.0355135133286312
OpenBMI,15075,12,-0.060147560317592136,0.1899620365548526
OpenBMI,15076,12,-0.03205504425227278,0.17034230433670006
OpenBMI,15077,12,0.13880987126085698,-0.21797833222779817
OpenBMI,15078,12,-0.04576512226232739,0.20649588840669125
OpenBMI,15079,12,-0.0893681247052201,0.08732482363157656
OpenBMI,15080,12,-0.04339513602919953,0.03876942381062576
OpenBMI,15081,12,-0.06867605915734698,0.08831937973128812
OpenBMI,15082,12,-0.02476759405858847,0.1739925121059021
OpenBMI,15083,12,-0.0012324418172162677,-0.015603122769327515
OpenBMI,15084,12,-0.022438997842985087,0.05287951197111296
OpenBMI,15085,12,-0.06674870886450296,0.01681499834446365
OpenBMI,15086,12,-0.07762396545237338,0.032449018104150795
OpenBMI,15087,12,0.14074106861448932,0.09300857411267804
OpenBMI,15088,12,-0.09795995194464859,0.16281265535784106
OpenBMI,15089,12,-0.09021031616193417,0.14914292888550398
OpenBMI,15090,12,-2.4985599329396813e-05,0.014833408645711033
OpenBMI,15091,12,-0.07434606642261651,0.08001402699573407
OpenBMI,15092,12,0.024522915642609333,-0.11484690588694302
OpenBMI,15093,12,-0.055021387177651176,0.16544849131057526
OpenBMI,15094,12,-0.0712689922406457,0.10398653888818632
OpenBMI,15095,12,-0.1663541256723224,0.09387196465521197
OpenBMI,15096,12,-0.05403477627989023,0.06749699579445134
OpenBMI,15097,12,-0.07350160047227555,0.05584611952738133
OpenBMI,15098,12,-0.020059873739593392,-0.19792317393986036
OpenBMI,15099,12,-0.06416960565463382,0.1256497698339687
OpenBMI,15100,12,-0.06179439830953326,0.17808757286695415
OpenBMI,15101,12,-0.0612915874456984,0.09830342142136511
OpenBMI,15102,12,-0.10744142620215577,0.08308695156009449
OpenBMI,15103,12,-0.137625218470163,-0.007243796124536406
OpenBMI,15104,12,0.0014564509536997283,-0.10325926655108231
OpenBMI,15105,12,-0.15498043969541853,0.04546349532254873
OpenBMI,15106,12,0.005482447216600787,0.14356823331829882
OpenBMI,15107,12,-0.13205972567148372,-0.100883610943724
OpenBMI,15108,12,-0.09049035354080406,0.08653785990327151
OpenBMI,15109,12,0.027542483632114312,0.1714510060968053
OpenBMI,15110,12,0.13064713561325247,0.014640850805465289
OpenBMI,15111,12,0.019585075495902604,0.076271064451513
OpenBMI,15112,12,0.20501947031056766,0.22674517578022024
OpenBMI,15113,12,-0.03049015362681532,0.08647143325116993
OpenBMI,15114,12,0.032054820963094977,-0.07485030053513753
OpenBMI,15115,12,-0.04884698901304424,0.10704109573629178
OpenBMI,15116,12,-0.08185917093631989,0.021032820528254614
OpenBMI,15117,12,-0.07782885525505688,0.0642636086096047
OpenBMI,15118,12,0.0014869869560227844,0.07080793818732412
OpenBMI,15119,12,-0.15677818802858778,0.006305797231111465
OpenBMI,15120,12,-0.018688550523909775,0.16897670093548584
OpenBMI,15121,12,-0.10286886778418038,0.0920949186512065
OpenBMI,15122,12,-0.04580594472345478,0.10633498887411441
OpenBMI,15123,12,0.0688640241654197,0.06253888992093581
OpenBMI,15124,12,-0.019652027526430388,0.18855558376196843
OpenBMI,15125,12,-0.08068307522544874,0.13461179331959652
OpenBMI,15126,12,0.1226616244450417,0.20224782111613715
OpenBMI,15127,12,-0.10330138807451855,0.13872416329737575
OpenBMI,15128,12,-0.09152933292494819,0.06195795631661388
OpenBMI,15129,12,-0.05202736293863234,0.04628578415761977
OpenBMI,15130,12,-0.0739235402946824,-0.28185016284923436
OpenBMI,15131,12,-0.0034563091379736788,0.0485447888756525
OpenBMI,15132,12,-0.055092333216674075,0.05419008192460144
OpenBMI,15133,12,-0.05491130362413985,0.2100714117676041
OpenBMI,15134,12,0.4463351403057265,-0.7036737987268014
OpenBMI,15135,12,0.040670481570191486,0.16270511584097724
OpenBMI,15136,12,-0.05953370253637014,0.12371613407957223
OpenBMI,15137,12,-0.08079829127057436,0.05955021946273506
OpenBMI,15138,12,-0.06369333913834735,0.18862920147534523
OpenBMI,15139,12,-0.011806353954738336,0.19561195790060565
OpenBMI,15140,12,-0.09153652271886861,0.0792907490856383
OpenBMI,15141,12,-0.04339048182674493,0.13486729047952017
OpenBMI,15142,12,-0.13022644321452853,0.06649217962847678
OpenBMI,15143,12,-0.02740453378222224,0.17715701999780675
OpenBMI,15144,12,0.19961569694600234,-0.4858161922502189
OpenBMI,15145,12,-0.11442984250629361,0.15185524838136577
OpenBMI,15146,12,-0.038284760659349826,0.11481109855036092
OpenBMI,15147,12,0.12181762312458833,-0.07189999442844763
OpenBMI,15148,12,0.13190775339974847,0.15687774000540333
OpenBMI,15149,12,-0.06465432974727368,0.08131731507694297
OpenBMI,15150,12,-0.07787097473979634,0.07934246635665286
OpenBMI,15151,12,-0.03462626196767221,0.08229887458091799
OpenBMI,15152,12,-0.04489723990418726,-0.15322496616506798
OpenBMI,15153,12,-0.06276336790751613,0.10623539215558088
OpenBMI,15154,12,-0.07126516710636185,0.0847743801149284
OpenBMI,15155,12,-0.0013146302964761603,0.1278487797605744
OpenBMI,15156,12,-0.10247574704046286,0.028018638351973046
OpenBMI,15157,12,-0.011830278210480272,0.14887029148753994
OpenBMI,15158,12,-0.1041682625141425,0.05893315927249501
OpenBMI,15159,12,-0.002027693485499249,0.12398906478894567
OpenBMI,154579,41,-0.167694595045053,0.0020045223656997013
OpenBMI,154580,41,0.12920896501811974,0.14161081464167646
OpenBMI,154581,41,-0.09595638546377755,0.05717695549629609
OpenBMI,154582,41,-0.1874777047176342,-0.0789866353036327
OpenBMI,154583,41,0.08650965526121712,0.10516400342546739
OpenBMI,154584,41,0.02575168681578688,0.040364693557326636
OpenBMI,154585,41,-0.16490850572121296,0.04205523840544029
OpenBMI,154586,41,0.12914687826606674,0.11682455525479385
OpenBMI,154587,41,-0.13442501022957218,0.06331328117443868
OpenBMI,154588,41,-0.16935026228626632,-0.004161948652690428
OpenBMI,154589,41,-0.09600504579188557,0.10057312037635585
OpenBMI,154590,41,-0.06412105463279527,0.09353992373459719
OpenBMI,154591,41,-0.14684735446023284,-0.07663008199286508
OpenBMI,154592,41,-0.08925234911001839,0.024132829014150925
OpenBMI,154593,41,0.1543590865947797,0.0715456759554165
OpenBMI,154594,41,-0.176342220241491,0.00024005950031830148
OpenBMI,154595,41,-0.1313298969247973,-0.03619169957848123
OpenBMI,154596,41,-0.10833160205502074,0.08525054299150109
OpenBMI,154597,41,-0.14295830515662727,0.00017527737664047027
OpenBMI,154598,41,0.20546954587738187,0.08054016323036495
OpenBMI,154599,41,-0.19419656547681557,-0.14580203766935207
OpenBMI,154600,41,0.13803493296308555,0.10467841811504142
OpenBMI,154601,41,-0.013488734465395835,0.17741336722146822
OpenBMI,154602,41,-0.07822601590874861,0.13554728635612096
OpenBMI,154603,41,-0.19682895321673005,-0.13377055563018048
OpenBMI,154604,41,0.10660067294802333,0.0772315173044037
OpenBMI,154605,41,-0.12148476546090436,0.11092355297148593
OpenBMI,154606,41,-0.13600632109343636,-0.014374466500753025
OpenBMI,154607,41,0.4393300508965827,-0.001451981226072041
OpenBMI,154608,41,-0.1048924293913889,0.11788858634194571
OpenBMI,154609,41,0.053028249351290746,0.22444431000175818
OpenBMI,154610,41,0.2916617620312312,-0.7013705895982594
OpenBMI,154611,41,-0.04345244883985558,0.23116301053076924
OpenBMI,154612,41,0.19645186229623346,0.029420880384047332
OpenBMI,154613,41,-0.141732163049327,-0.028050292709471902
OpenBMI,154614,41,-0.05481959248569079,0.2142399405553222
OpenBMI,154615,41,-0.16329507859834003,-0.07278301417418132
OpenBMI,154616,41,-0.1745071067880034,-0.046864199615377244
OpenBMI,154617,41,-0.15022620009099313,0.06572095162905722
OpenBMI,154618,41,-0.12498737526694678,0.062185814211478674
OpenBMI,154619,41,0.45559978972635684,0.13116233672259536
OpenBMI,154620,41,0.0769320013544561,0.09564739737714989
OpenBMI,154621,41,-0.1412746747037632,0.02343601162047082
OpenBMI,154622,41,0.2259123499627662,0.10705809278997713
OpenBMI,154623,41,-0.06263360551353414,-0.008591602590608982
OpenBMI,154624,41,-0.16578390293096223,-0.02032694222238335
OpenBMI,154625,41,-0.02040782561005361,-0.0838520662607527
OpenBMI,154626,41,0.1543595136108703,0.12538569242933817
OpenBMI,154627,41,-0.11107370055040033,-0.14775242284308066
OpenBMI,154628,41,-0.13280999881695987,-0.01960393157619661
OpenBMI,154629,41,0.006244929535109023,0.07239196069858078
OpenBMI,154630,41,-0.17502116162896847,-0.010425496463418282
OpenBMI,154631,41,-0.025375050478995687,0.2602459480867691
OpenBMI,154632,41,-0.018125228703954166,-0.08003378122308746
OpenBMI,154633,41,-0.1567235883863871,-0.0274053705670943
OpenBMI,154634,41,0.717347428469228,-0.018837251545679834
OpenBMI,154635,41,0.04803503545154908,0.18092903052238096
OpenBMI,154636,41,-0.1653200672075206,0.028719485040375803
OpenBMI,154637,41,-0.10276169663922816,0.08038834999527023
OpenBMI,154638,41,-0.052771607086759376,0.16886829765689587
OpenBMI,154639,41,-0.06355713239482552,0.0963867855418688
OpenBMI,154640,41,-0.10003223086855229,-0.04374174240219575
OpenBMI,154641,41,0.009021208135573056,0.08487412694285867
OpenBMI,154642,41,-0.10210840367225635,0.11975425217864244
OpenBMI,154643,41,0.16592445507823772,0.0996560774368831
OpenBMI,154644,41,-0.07240298539056245,0.13671578962747194
OpenBMI,154645,41,-0.0039411216392613024,-0.11311061534452571
OpenBMI,154646,41,-0.05741474701570026,0.1742759774811784
OpenBMI,154647,41,-0.20725524623762157,-0.0660483804780187
OpenBMI,154648,41,0.1752526542712538,0.08046579577604862
OpenBMI,154649,41,0.08184109201608536,0.13324905739048776
OpenBMI,154650,41,-0.0016255597945714628,0.19503333402901485
OpenBMI,154651,41,-0.06725417331351896,0.15067394987297011
OpenBMI,154652,41,-0.011875592700449134,0.10093269490696644
OpenBMI,154653,41,-0.2334433783007564,-0.1985514136424495
OpenBMI,154654,41,0.3269336447649315,-0.013879334491776474
OpenBMI,154655,41,-0.11304365004700467,-0.06596164483510125
OpenBMI,154656,41,-0.12849820333284812,-0.004262137296690338
OpenBMI,154657,41,0.32723284232852967,0.178403252393318
OpenBMI,154658,41,-0.11154214985052169,0.08636201434454549
OpenBMI,154659,41,-0.18724538793374434,-0.033362684667363085
OpenBMI,154660,41,-0.07082311574272948,0.07427280179284201
OpenBMI,154661,41,0.1704771890626411,0.07238608304753036
OpenBMI,154662,41,0.15732580313094113,0.1488660554225112
OpenBMI,154663,41,-0.06873360326759603,-0.08297390009594341
OpenBMI,154664,41,0.16844203360642152,0.11277461564712721
OpenBMI,154665,41,-0.01773291478043404,-0.2182562933220954
OpenBMI,154666,41,0.22181035735268806,0.238389619913293
OpenBMI,154667,41,0.11221352340534396,0.10047371498535385
OpenBMI,154668,41,0.051643917714341736,0.12289417454363949
OpenBMI,154669,41,-0.05574619085908172,0.10831693662623715
OpenBMI,154670,41,0.01973767645917862,0.19237169591132036
OpenBMI,154671,41,-0.1823138157118257,-0.07750198851474921
OpenBMI,154672,41,0.751445129802929,-0.22279384584411188
OpenBMI,154673,41,-0.13568521062769018,0.00467030529353174
OpenBMI,154674,41,0.1092820043757079,-0.22497312239645695
OpenBMI,154675,41,-0.045938436461252896,0.15159471386863005
OpenBMI,154676,41,-0.22538896168486808,-0.06009977936657823
OpenBMI,154677,41,0.1626571711430419,0.15024172265293756
OpenBMI,154678,41,-0.05555644011306399,0.1462895098496283
OpenBMI,156759,41,-0.20183435867798233,-0.1848427381975426
OpenBMI,156760,41,0.2642486847811001,0.11400244150559058
OpenBMI,156761,41,-0.1464652536753282,0.06448809620110679
OpenBMI,156762,41,-0.18405256465840336,0.0011163854817971552
OpenBMI,156763,41,0.06550501144375642,0.08952645299687789
OpenBMI,156764,41,0.24955685935212246,0.2071073520140202
OpenBMI,156765,41,-0.10451960975272157,-0.09035287879057441
OpenBMI,156766,41,0.3309055674294715,0.35645573766977223
OpenBMI,156767,41,-0.05553473956422217,0.05222804290239727
OpenBMI,156768,41,-0.22520648044271283,-0.08088308324396315
OpenBMI,156769,41,-0.01964151621159893,0.2257157401071304
OpenBMI,156770,41,-0.09266249846356495,0.12306491097223093
OpenBMI,156771,41,-0.11578669795139383,0.031134405191660552
OpenBMI,156772,41,-0.09443465751993421,0.05182242159416309
OpenBMI,156773,41,0.028518266185690533,0.11380622569981902
OpenBMI,156774,41,0.030671137751488997,-0.44563745494758655
OpenBMI,156775,41,-0.1474467266951569,-0.1951469789443251
OpenBMI,156776,41,-0.13951975135860628,-0.07478018710306455
OpenBMI,156777,41,-0.041256212391169944,-0.09454824115034599
OpenBMI,156778,41,0.10841232213874119,0.20937370331749294
OpenBMI,156779,41,-0.0019400968785466266,0.26496866184294315
OpenBMI,156780,41,-0.04797742877037087,0.012614565066174643
OpenBMI,156781,41,-0.0514657905758624,0.2700775793633752
OpenBMI,156782,41,-0.04514535713164425,0.12806935542705988
OpenBMI,156783,41,0.04533145888175494,0.1479170865659044
OpenBMI,156784,41,-0.20896599635892474,-0.1386759026284481
OpenBMI,156785,41,0.024197082377681367,-0.30008320170150626
OpenBMI,156786,41,-0.20275758052029996,-0.07073977036418727
OpenBMI,156787,41,-0.10814621444395561,-0.032304194578181344
OpenBMI,156788,41,0.0630872384621119,0.21841671885651687
OpenBMI,156789,41,-0.14560230425074389,0.05969715100246359
OpenBMI,156790,41,0.4041099486667499,-0.02076112295836552
OpenBMI,156791,41,-0.09567113674743889,0.02207231419864575
OpenBMI,156792,41,0.0013434555087734612,0.1486755356804622
OpenBMI,156793,41,-0.029081818711940738,0.21630154686421305
OpenBMI,156794,41,-0.09663407453401728,0.06229355174233692
OpenBMI,156795,41,0.03836213641058818,0.12122410793660612
OpenBMI,156796,41,-0.05439953069159087,0.2523671440113584
OpenBMI,156797,41,-0.09640570943534899,-0.05591682724728997
OpenBMI,156798,41,-0.15901225904730087,-0.029482638097385605
OpenBMI,156799,41,0.03253106965143493,-0.13891904710358605
OpenBMI,156800,41,-0.1349250765346965,0.028535786827828924
OpenBMI,156801,41,0.11184334630312243,0.049292349269196345
OpenBMI,156802,41,-0.1834630286709467,-0.0498579866477008
OpenBMI,156803,41,-0.05794058273365443,0.10893162950297997
OpenBMI,156804,41,-0.015448250135549846,-0.07842949563806889
OpenBMI,156805,41,-0.09457209512215514,0.014919166344010582
OpenBMI,156806,41,-0.010284214717877327,-0.14625299621365506
OpenBMI,156807,41,-0.017584057418388088,0.2715363038770676
OpenBMI,156808,41,-0.13682349983327724,0.07945834245959693
OpenBMI,156809,41,0.02286365710799987,-0.12250679591179325
OpenBMI,156810,41,-0.05043194767781223,-0.08517612639866168
OpenBMI,156811,41,-0.1147958709615155,-0.03299839122104353
OpenBMI,156812,41,-0.0650104067246009,-0.056809093963686275
OpenBMI,156813,41,-0.07710468712261936,0.07141652757537587
OpenBMI,156814,41,-0.09398239700241412,0.04703563138845157
OpenBMI,156815,41,-0.05505629065464951,0.04818626914199675
OpenBMI,156816,41,-0.05326722928273553,0.16159852244172995
OpenBMI,156817,41,-0.10196923136783198,0.053043792426553826
OpenBMI,156818,41,-0.16657404234297196,-0.09397549300504399
OpenBMI,156819,41,-0.032699753544245536,0.17199536963240508
OpenBMI,156820,41,0.296280294676021,0.05529418334420766
OpenBMI,156821,41,0.14483461174852408,-0.15382501131176307
OpenBMI,156822,41,-0.04358990547612385,0.16538458102048714
OpenBMI,156823,41,-0.09642094695033634,0.12214762538821239
OpenBMI,156824,41,-0.08632448420071398,0.1822812506318271
OpenBMI,156825,41,-0.07240667552625105,0.19782300373049988
OpenBMI,156826,41,-0.15827257189805788,0.017705621133968175
OpenBMI,156827,41,-0.020768099018206643,-0.18403853702259587
OpenBMI,156828,41,0.34047444961291995,-0.023866923283902275
OpenBMI,156829,41,-0.10320432508160626,-0.0631571953213167
OpenBMI,156830,41,-0.13282813627812368,0.03522468742816659
OpenBMI,156831,41,-0.058541185912751315,0.11474916776581662
OpenBMI,156832,41,0.13833139741656486,0.06589658058306247
OpenBMI,156833,41,-0.17800386131122958,0.02773019244313968
OpenBMI,156834,41,-0.08988809376187806,0.19317895688624692
OpenBMI,156835,41,-0.1223835965228997,0.03943902431381302
OpenBMI,156836,41,-0.19179540908276027,-0.14615216096850064
OpenBMI,156837,41,-0.07414221633833984,0.1151985637087316
OpenBMI,156838,41,-0.02909954028744327,0.1659315290369056
OpenBMI,156839,41,0.25282493734641354,0.0757915624533041
OpenBMI,156840,41,-0.11627705077347106,-0.14690207219852547
OpenBMI,156841,41,-0.08218199732600598,0.17544924040979504
OpenBMI,156842,41,-0.04863597898833527,0.1260768175531219
OpenBMI,156843,41,-0.12094532520427981,0.02808672764784531
OpenBMI,156844,41,-0.11958520638086234,0.06277957890732275
OpenBMI,156845,41,0.04615642494283101,-0.2594107107055952
OpenBMI,156846,41,0.33265631742262713,0.38813163738759715
OpenBMI,156847,41,0.17880104900144111,0.21536785049215634
OpenBMI,156848,41,0.6324959878675431,0.024835564141911348
OpenBMI,156849,41,-0.003985914968820947,0.22730921952276267
OpenBMI,156850,41,-0.023213791597533673,0.0010587347515970125
OpenBMI,156851,41,-0.16875353821134864,-0.23806939421918694
OpenBMI,156852,41,-0.07969959881735678,0.19996256261465
OpenBMI,156853,41,-0.09802869184856144,-0.034801789710258824
OpenBMI,156854,41,-0.12150947888842778,-0.1773464237873822
OpenBMI,156855,41,-0.09690437802763707,0.08991460908421439
OpenBMI,156856,41,-0.14177770478423563,-0.02688979003903258
OpenBMI,156857,41,-0.08026943418540346,0.19254595753475862
OpenBMI,156858,41,-0.011208458271414257,0.15105164679991362
