task,model,subject_id,protected_only_WSBA,complement_retained_WSBA,intact_probe_WSBA,full_model_WSBA,PEEH_pp,PSWA_pp,random_only_WSBA,random_complement_WSBA
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,29,0.5812727272727273,0.581030303030303,0.7038787878787879,0.7984848484848485,7.045090909090915,4.942363636363639,0.5318490909090909,0.6396781818181818
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,36,0.7706060606060606,0.756909090909091,0.9364242424242424,0.942969696969697,9.53024242424243,17.07387878787879,0.5998672727272727,0.8622551515151515
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,37,0.6324848484848485,0.5963636363636364,0.750969696969697,0.8458181818181819,12.778666666666677,8.416303030303034,0.5483218181818181,0.6843806060606061
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,39,0.5767272727272728,0.5586060606060606,0.668060606060606,0.7144848484848485,5.838727272727273,5.257151515151515,0.5241557575757575,0.6219618181818182
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0.5646060606060607,0.564969696969697,0.674,0.8058787878787879,8.573878787878789,3.795878787878782,0.5266472727272727,0.6089090909090908
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,42,0.6474545454545455,0.596121212121212,0.7826666666666666,0.8326060606060606,8.634545454545462,9.072727272727272,0.5567272727272727,0.697860606060606
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,51,0.6003030303030303,0.5353333333333333,0.6941818181818181,0.7412121212121212,9.131272727272725,7.687212121212125,0.5234309090909091,0.6276145454545454
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,54,0.5555757575757576,0.5292727272727273,0.6303636363636363,0.6985454545454546,5.793939393939398,3.832666666666662,0.5172490909090909,0.5871654545454545
OpenBMI_MI,B1_SAME_SCALE_63,12,0.692,0.5780000000000001,0.748,0.752,9.818000000000007,10.670000000000002,0.5852999999999999,0.69804
OpenBMI_MI,B1_SAME_SCALE_63,13,0.624,0.534,0.6559999999999999,0.662,7.646000000000003,8.667999999999997,0.53732,0.61188
OpenBMI_MI,B1_SAME_SCALE_63,17,0.5900000000000001,0.506,0.568,0.5700000000000001,4.278000000000004,7.060000000000004,0.5194,0.5532600000000001
OpenBMI_MI,B1_SAME_SCALE_63,18,0.608,0.556,0.624,0.628,4.398000000000001,6.537999999999997,0.5426200000000001,0.60792
OpenBMI_MI,B1_SAME_SCALE_63,24,0.562,0.496,0.5720000000000001,0.572,4.580000000000001,5.075999999999996,0.5112400000000001,0.55388
OpenBMI_MI,B1_SAME_SCALE_63,25,0.714,0.5880000000000001,0.724,0.718,13.983999999999986,12.615999999999996,0.58784,0.7036600000000001
OpenBMI_MI,B1_SAME_SCALE_63,29,0.612,0.616,0.694,0.6779999999999999,10.089999999999993,6.15,0.5505000000000001,0.64866
OpenBMI_MI,B1_SAME_SCALE_63,36,0.8460000000000001,0.716,0.8779999999999999,0.868,8.235999999999994,16.517999999999997,0.68082,0.83248
OpenBMI_MI,B1_SAME_SCALE_63,37,0.616,0.6020000000000001,0.616,0.6020000000000001,0.28200000000000003,5.824000000000001,0.55776,0.61746
OpenBMI_MI,B1_SAME_SCALE_63,39,0.6799999999999999,0.614,0.718,0.742,6.432,9.187999999999997,0.58812,0.6866200000000001
OpenBMI_MI,B1_SAME_SCALE_63,4,0.5900000000000001,0.5860000000000001,0.6759999999999999,0.6599999999999999,9.774000000000001,4.316,0.5468400000000001,0.6316599999999999
OpenBMI_MI,B1_SAME_SCALE_63,42,0.6199999999999999,0.53,0.696,0.704,9.551999999999996,6.653999999999999,0.55346,0.6448600000000001
OpenBMI_MI,B1_SAME_SCALE_63,51,0.624,0.556,0.6559999999999999,0.654,6.74399999999999,8.592000000000002,0.53808,0.6194
OpenBMI_MI,B1_SAME_SCALE_63,54,0.624,0.516,0.65,0.6639999999999999,8.41,9.539999999999997,0.5286000000000001,0.6126400000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,12,0.666,0.5700000000000001,0.71,0.7140000000000001,6.2819999999999965,6.545999999999998,0.60054,0.6513800000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,13,0.6739999999999999,0.488,0.704,0.732,15.451999999999988,8.449999999999992,0.5895,0.6379999999999999
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,17,0.612,0.5,0.628,0.622,7.394,7.069999999999993,0.5413,0.5690600000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,18,0.674,0.554,0.71,0.712,9.711999999999987,8.398000000000003,0.59002,0.64122
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,24,0.56,0.516,0.5740000000000001,0.5700000000000001,3.7920000000000074,2.8940000000000055,0.53106,0.54922
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,25,0.75,0.588,0.776,0.78,21.04599999999999,9.753999999999996,0.65246,0.70426
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,29,0.626,0.454,0.622,0.628,13.895999999999997,7.363999999999995,0.55236,0.5797000000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,36,0.9219999999999999,0.702,0.9199999999999999,0.93,13.616000000000003,14.75,0.7745,0.8674800000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,37,0.6799999999999999,0.55,0.688,0.698,9.535999999999992,7.599999999999996,0.604,0.6521999999999999
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,39,0.75,0.5960000000000001,0.77,0.776,11.366000000000003,11.470000000000002,0.6353,0.70098
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0.696,0.588,0.736,0.726,9.495999999999995,9.491999999999999,0.60108,0.6687000000000001
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,42,0.688,0.548,0.69,0.714,7.749999999999995,10.52999999999999,0.5827,0.63156
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,51,0.6659999999999999,0.536,0.6639999999999999,0.6859999999999999,6.980000000000004,9.66199999999999,0.56938,0.60698
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,54,0.6639999999999999,0.524,0.6679999999999999,0.6699999999999999,8.979999999999997,10.035999999999994,0.56364,0.60806
OpenBMI_SSVEP,B1_SAME_SCALE_63,12,0.868,0.836,0.9640000000000001,0.962,7.4,18.86,0.6794,0.9122999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,13,0.556,0.5900000000000001,0.808,0.8379999999999999,10.350000000000001,10.347999999999997,0.45252,0.6937599999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,17,0.732,0.65,0.9099999999999999,0.8800000000000001,13.810000000000002,17.73999999999999,0.5546000000000001,0.8074999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,18,0.914,0.9259999999999999,0.97,0.97,1.1400000000000055,13.374,0.78026,0.9612599999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,24,0.62,0.5720000000000001,0.89,0.882,15.374000000000004,15.966,0.4603400000000001,0.72944
OpenBMI_SSVEP,B1_SAME_SCALE_63,25,0.7979999999999999,0.788,0.9279999999999999,0.916,8.168000000000003,15.909999999999993,0.6389,0.86738
OpenBMI_SSVEP,B1_SAME_SCALE_63,29,0.754,0.724,0.9400000000000001,0.96,12.231999999999998,18.659999999999993,0.5674,0.8404
OpenBMI_SSVEP,B1_SAME_SCALE_63,36,0.954,0.9879999999999999,1.0,1.0,0.5340000000000034,14.192000000000007,0.8120799999999999,0.9984200000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,37,0.8859999999999999,0.898,0.982,0.988,3.638000000000006,16.266000000000002,0.72334,0.9569599999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,39,0.79,0.786,0.992,0.992,11.793999999999997,17.424,0.6157600000000001,0.90324
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0.9199999999999999,0.9259999999999999,1.0,1.0,0.4259999999999997,15.111999999999998,0.76888,0.98526
OpenBMI_SSVEP,B1_SAME_SCALE_63,42,0.49800000000000005,0.49000000000000005,0.5800000000000001,0.5860000000000001,5.322000000000001,8.534000000000002,0.41265999999999997,0.54516
OpenBMI_SSVEP,B1_SAME_SCALE_63,51,0.5359999999999999,0.532,0.722,0.73,13.514,9.210000000000004,0.4439,0.6551999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,54,0.5820000000000001,0.5940000000000001,0.842,0.826,8.434000000000006,11.692000000000002,0.46508000000000005,0.69852
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,12,0.8480000000000001,0.8640000000000001,0.96,0.968,6.131999999999993,13.959999999999997,0.7083999999999999,0.92486
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,13,0.562,0.6220000000000001,0.806,0.8,8.166000000000002,8.724,0.47476,0.7023
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,17,0.74,0.7,0.9219999999999999,0.91,10.123999999999997,18.134,0.55866,0.81802
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,18,0.9279999999999999,0.9279999999999999,0.982,0.974,3.5559999999999947,14.02400000000001,0.7877599999999998,0.96552
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,24,0.622,0.56,0.898,0.904,16.002000000000002,14.516,0.47684,0.7246600000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,25,0.8019999999999999,0.8019999999999999,0.954,0.942,8.165999999999991,15.628000000000004,0.64572,0.88106
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,29,0.77,0.788,0.958,0.954,7.9319999999999995,15.492,0.6150800000000001,0.87644
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,36,0.9400000000000001,0.944,1.0,1.0,5.044000000000004,15.289999999999997,0.7871,0.99354
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,37,0.858,0.9059999999999999,0.9800000000000001,0.982,2.1480000000000143,13.117999999999995,0.72682,0.94984
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,39,0.8140000000000001,0.8119999999999999,0.9879999999999999,0.984,9.121999999999998,18.838,0.62562,0.9111800000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0.932,0.9199999999999999,1.0,1.0,3.5640000000000094,15.791999999999991,0.7740800000000001,0.98722
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,42,0.53,0.446,0.5900000000000001,0.5860000000000001,10.484000000000007,9.969999999999997,0.43030000000000007,0.55254
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,51,0.544,0.514,0.72,0.706,10.879999999999999,13.060000000000006,0.41340000000000005,0.61864
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,54,0.592,0.63,0.86,0.86,8.269999999999985,10.290000000000003,0.4891,0.7282
WBCIC_MI,B1_SAME_SCALE_63,sub-10,0.621,0.524,0.6359999999999999,0.6140000000000001,20.33899999999999,11.379,0.5072099999999999,0.6232
WBCIC_MI,B1_SAME_SCALE_63,sub-15,0.667,0.513,0.702,0.719,12.985999999999995,15.850999999999999,0.5084899999999999,0.67037
WBCIC_MI,B1_SAME_SCALE_63,sub-20,0.477,0.47000000000000003,0.475,0.484,0.05600000000000147,-0.8040000000000047,0.48504,0.48040000000000005
WBCIC_MI,B1_SAME_SCALE_63,sub-39,0.51,0.446,0.506,0.49,19.18799999999999,5.208000000000005,0.45792,0.4971500000000001
WBCIC_MI,B1_SAME_SCALE_63,sub-4,0.537,0.5,0.5589999999999999,0.554,9.292000000000003,5.351000000000003,0.48349000000000003,0.5453699999999999
WBCIC_MI,B1_SAME_SCALE_63,sub-40,0.738,0.515,0.736,0.743,26.163999999999987,22.326000000000004,0.51474,0.71922
WBCIC_MI,B1_SAME_SCALE_63,sub-43,0.985,0.643,0.986,0.99,31.56600000000001,38.79900000000001,0.5970099999999999,0.9613800000000001
WBCIC_MI,B1_SAME_SCALE_63,sub-46,0.96,0.571,0.968,0.969,33.443,38.32,0.5768,0.9343800000000002
WBCIC_MI,B1_SAME_SCALE_63,sub-51,0.751,0.545,0.745,0.747,19.14000000000001,21.889,0.53211,0.72827
WBCIC_MI,B1_SAME_SCALE_63,sub-8,0.849,0.571,0.8800000000000001,0.881,26.073000000000008,30.004999999999995,0.5489499999999999,0.84731
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-10,0.607,0.5389999999999999,0.63,0.617,16.989000000000004,8.229,0.52471,0.61456
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-15,0.713,0.5439999999999999,0.72,0.735,13.079999999999998,17.977000000000004,0.53323,0.6752100000000001
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-20,0.48999999999999994,0.48600000000000004,0.526,0.523,1.045999999999998,-0.37099999999999905,0.49371,0.52107
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-39,0.528,0.491,0.5549999999999999,0.561,19.068000000000005,3.8700000000000068,0.48929999999999996,0.54082
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-4,0.5559999999999999,0.491,0.5479999999999999,0.5589999999999999,7.706000000000006,5.658,0.4994199999999999,0.54314
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-40,0.72,0.5349999999999999,0.766,0.7769999999999999,23.543000000000006,16.842,0.5515800000000001,0.7177
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-43,0.9869999999999999,0.593,0.9890000000000001,0.992,31.510999999999996,31.775,0.66925,0.9376599999999999
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-46,0.968,0.5820000000000001,0.9629999999999999,0.968,28.05299999999999,31.401999999999987,0.65398,0.9123299999999999
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-51,0.729,0.5519999999999999,0.742,0.745,20.606,16.549000000000003,0.56351,0.7108199999999999
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-8,0.849,0.576,0.8789999999999999,0.875,25.141000000000005,25.226000000000003,0.5967399999999999,0.82569
