task,model,fold,seed,subject_id,active_rank,protected_rank,protected_only_WSBA,random_only_WSBA,PSWA_pp,PEEH_pp,complement_retained_WSBA,random_complement_WSBA,intact_probe_WSBA,full_model_WSBA
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,39,20,4,0.5321212121212121,0.5057848484848485,2.6336363636363602,3.268484848484854,0.5545454545454546,0.5971333333333333,0.6393939393939394,0.7009090909090909
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,42,20,4,0.5515151515151515,0.5113272727272727,4.018787878787878,6.070909090909094,0.6812121212121212,0.7432969696969697,0.7960606060606061,0.8521212121212121
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,51,20,4,0.5606060606060606,0.5083575757575757,5.224848484848488,7.055151515151525,0.5603030303030303,0.6328030303030304,0.6757575757575758,0.7275757575757575
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,54,20,4,0.5054545454545454,0.502560606060606,0.28939393939393376,0.7078787878787907,0.5575757575757576,0.5520575757575759,0.5642424242424242,0.6621212121212121
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,4,0.8999999999999999,0.6878,21.219999999999995,-0.019999999999997797,0.99,0.9928999999999999,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,12,20,4,0.8300000000000001,0.6282000000000001,20.18,0.35000000000000586,0.9299999999999999,0.9325,0.95,0.98
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,13,20,4,0.48,0.4048,7.519999999999999,7.529999999999982,0.67,0.7448,0.81,0.8400000000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,17,20,4,0.6900000000000001,0.4642000000000001,22.579999999999995,5.919999999999992,0.7000000000000001,0.8311,0.9299999999999999,0.8999999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,18,20,4,0.94,0.7114999999999998,22.850000000000016,0.7299999999999862,0.99,0.965,0.96,0.96
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,24,20,4,0.46,0.4010000000000001,5.899999999999994,13.229999999999997,0.6,0.7328000000000001,0.89,0.91
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,25,20,4,0.74,0.5596,18.04,2.5599999999999734,0.87,0.8944,0.96,0.94
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,29,20,4,0.77,0.5411999999999999,22.88000000000001,5.21999999999998,0.86,0.9164,0.97,0.96
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,36,20,4,1.0,0.6824000000000001,31.759999999999987,-0.22999999999998577,1.0,0.9996,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,37,20,4,0.86,0.6275,23.250000000000004,0.9400000000000297,0.97,0.9649000000000001,0.98,0.99
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,39,20,4,0.67,0.5301,13.990000000000002,4.64,0.9,0.9184,0.98,0.98
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,42,20,4,0.51,0.39690000000000003,11.309999999999999,12.300000000000011,0.43999999999999995,0.561,0.6000000000000001,0.6300000000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,51,20,4,0.33,0.3493,-1.9299999999999984,1.0099999999999998,0.6200000000000001,0.6546,0.73,0.7000000000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,54,20,4,0.6799999999999999,0.43689999999999996,24.31,2.639999999999987,0.6799999999999999,0.7686000000000002,0.85,0.86
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,4,20,4,0.98,0.6935000000000001,28.649999999999988,0.0,0.96,0.9973000000000001,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,12,20,4,0.88,0.6203000000000001,25.96999999999999,9.589999999999987,0.84,0.9417999999999997,0.97,0.97
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,13,20,4,0.6699999999999999,0.41340000000000005,25.65999999999999,15.53000000000001,0.63,0.7896999999999998,0.87,0.91
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,17,20,4,0.69,0.4573,23.269999999999996,8.470000000000011,0.64,0.7705,0.81,0.81
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,18,20,4,0.96,0.7066,25.339999999999996,-0.04999999999999449,0.8999999999999999,0.96,0.97,0.97
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,24,20,4,0.67,0.38819999999999993,28.18000000000001,28.870000000000008,0.48,0.7845,0.9099999999999999,0.8799999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,25,20,4,0.8399999999999999,0.5644,27.559999999999985,6.249999999999989,0.8300000000000001,0.8896999999999999,0.8999999999999999,0.8899999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,29,20,4,0.82,0.5050000000000001,31.499999999999982,14.239999999999997,0.76,0.9040999999999998,0.95,0.96
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,36,20,4,1.0,0.7147,28.53,-0.009999999999987796,0.98,0.9998,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,37,20,4,0.8600000000000001,0.6214,23.860000000000014,3.1099999999999905,0.9199999999999999,0.9590000000000001,0.98,0.99
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,39,20,4,0.8200000000000001,0.5462,27.380000000000003,11.230000000000008,0.8300000000000001,0.9462,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,42,20,4,0.47,0.38129999999999986,8.870000000000012,2.5600000000000067,0.53,0.5582,0.58,0.5800000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,51,20,4,0.52,0.3747999999999999,14.52000000000001,15.329999999999998,0.52,0.6692999999999999,0.74,0.7100000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,54,20,4,0.53,0.4072,12.280000000000001,13.550000000000018,0.51,0.7375999999999999,0.84,0.83
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,4,0.99,0.6941000000000002,29.589999999999982,-0.07999999999998009,0.9299999999999999,0.9834,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,12,20,4,0.85,0.6306,21.939999999999994,3.939999999999988,0.8999999999999999,0.9440999999999999,0.98,0.95
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,13,20,4,0.58,0.42500000000000004,15.499999999999991,6.790000000000029,0.64,0.7006000000000001,0.77,0.76
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,17,20,4,0.71,0.4946,21.54,17.26000000000001,0.69,0.8423,0.8899999999999999,0.88
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,18,20,4,0.95,0.7184999999999998,23.150000000000016,0.8000000000000007,0.94,0.9643999999999999,0.98,0.97
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,24,20,4,0.6599999999999999,0.4375,22.249999999999993,24.470000000000013,0.53,0.7793000000000001,0.9199999999999999,0.94
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,25,20,4,0.8300000000000001,0.5952000000000001,23.48,7.129999999999992,0.8400000000000001,0.9157,0.98,0.98
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,29,20,4,0.79,0.5619,22.81000000000001,7.100000000000017,0.82,0.8946000000000001,0.97,0.96
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,36,20,4,0.88,0.7291999999999998,15.080000000000016,-0.039999999999995595,1.0,0.9993000000000001,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,37,20,4,0.9099999999999999,0.6706000000000002,23.939999999999973,1.5199999999999991,0.9199999999999999,0.9620000000000001,0.98,0.99
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,39,20,4,0.86,0.5738,28.62,4.579999999999984,0.8099999999999999,0.9403999999999999,0.99,0.99
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,42,20,4,0.52,0.4078000000000001,11.219999999999992,6.030000000000014,0.5,0.5639,0.6,0.54
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,51,20,4,0.64,0.39099999999999996,24.900000000000006,20.510000000000012,0.47000000000000003,0.6553000000000001,0.71,0.7
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,54,20,4,0.55,0.43200000000000005,11.799999999999999,15.149999999999974,0.66,0.7480999999999998,0.85,0.87
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,4,20,8,1.0,0.9138,8.620000000000005,2.2599999999999953,0.87,0.9730000000000001,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,12,20,8,0.9099999999999999,0.7839,12.609999999999989,12.529999999999998,0.75,0.8740000000000001,0.94,0.95
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,13,20,8,0.7000000000000001,0.5683000000000001,13.169999999999993,16.42,0.49,0.6494999999999999,0.7899999999999999,0.82
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,17,20,8,0.91,0.6373,27.270000000000007,23.930000000000007,0.51,0.7478,0.9299999999999999,0.9
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,18,20,8,0.96,0.8964999999999997,6.350000000000023,2.0400000000000085,0.86,0.9555999999999998,0.98,0.98
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,24,20,8,0.7599999999999999,0.5305,22.949999999999992,23.01000000000002,0.43000000000000005,0.6502,0.8700000000000001,0.88
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,25,20,8,0.8599999999999999,0.7547999999999999,10.519999999999996,18.97,0.64,0.8249,0.9199999999999999,0.91
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,29,20,8,0.87,0.6703,19.97,24.930000000000007,0.5599999999999999,0.7757999999999999,0.95,0.95
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,36,20,8,1.0,0.9345,6.550000000000001,3.0399999999999983,0.96,0.9953,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,37,20,8,0.97,0.8529000000000002,11.709999999999976,14.800000000000013,0.82,0.9333999999999998,0.98,0.99
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,39,20,8,0.94,0.7476,19.23999999999999,21.909999999999997,0.64,0.8375,0.99,0.98
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,42,20,8,0.53,0.47580000000000006,5.419999999999997,9.000000000000002,0.44,0.5283,0.59,0.6
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,51,20,8,0.61,0.5590999999999999,5.090000000000005,13.049999999999983,0.53,0.6300999999999999,0.7,0.69
OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,54,20,8,0.6900000000000001,0.5313,15.870000000000006,17.070000000000007,0.48,0.6041000000000001,0.8,0.78
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,4,0.79,0.6847,10.530000000000006,-0.009999999999987796,0.96,0.9893,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,12,20,4,0.74,0.6303,10.970000000000002,2.5599999999999956,0.91,0.9357,0.96,0.99
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,13,20,4,0.45,0.42430000000000007,2.5699999999999945,0.37000000000000366,0.72,0.7301999999999998,0.8,0.81
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,17,20,4,0.6500000000000001,0.48460000000000003,16.54000000000001,5.099999999999982,0.7400000000000001,0.8371000000000001,0.9199999999999999,0.95
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,18,20,4,0.86,0.7043,15.569999999999995,-0.08000000000000229,0.98,0.9741000000000001,0.99,0.97
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,24,20,4,0.53,0.4147,11.530000000000001,7.300000000000006,0.68,0.7559,0.89,0.89
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,25,20,4,0.67,0.5673,10.270000000000001,7.419999999999993,0.8200000000000001,0.8925,0.94,0.93
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,29,20,4,0.62,0.5322,8.78,-0.1300000000000079,0.85,0.902,0.95,0.95
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,36,20,4,0.88,0.7175,16.249999999999996,-0.43000000000000815,1.0,0.9926999999999999,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,37,20,4,0.73,0.6346,9.539999999999992,1.0300000000000198,0.95,0.9562999999999999,0.97,0.98
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,39,20,4,0.74,0.5490999999999999,19.090000000000007,6.090000000000007,0.88,0.9429000000000001,0.99,0.99
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,42,20,4,0.56,0.3875,17.250000000000004,11.900000000000011,0.44999999999999996,0.5755000000000001,0.6100000000000001,0.6200000000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,51,20,4,0.52,0.3809,13.91,1.839999999999986,0.64,0.6547,0.72,0.6799999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,54,20,4,0.49,0.4243,6.5699999999999985,11.469999999999981,0.65,0.7447,0.8599999999999999,0.86
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,4,20,4,0.78,0.6133000000000001,16.669999999999995,-0.019999999999997797,0.98,0.9817,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,12,20,4,0.77,0.5719,19.810000000000006,-0.12999999999999678,0.93,0.9325999999999999,0.97,0.97
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,13,20,4,0.35,0.41379999999999995,-6.379999999999997,-0.43000000000000815,0.78,0.7844,0.89,0.92
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,17,20,4,0.5,0.4861000000000001,1.3899999999999912,7.310000000000006,0.81,0.8656999999999999,0.9299999999999999,0.92
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,18,20,4,0.75,0.6469,10.309999999999997,0.0,0.98,0.9658000000000001,0.97,0.97
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,24,20,4,0.36000000000000004,0.40840000000000004,-4.84,-2.870000000000006,0.8,0.7866000000000001,0.9199999999999999,0.91
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,25,20,4,0.62,0.5364,8.360000000000001,-1.0599999999999832,0.88,0.8732999999999999,0.9299999999999999,0.92
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,29,20,4,0.5,0.46140000000000003,3.8599999999999968,-0.010000000000010001,0.84,0.8458,0.9400000000000001,0.96
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,36,20,4,0.8,0.6627,13.73000000000001,-0.21000000000001018,1.0,0.9996,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,37,20,4,0.77,0.6089,16.110000000000003,0.6400000000000183,0.97,0.9652000000000001,0.98,0.98
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,39,20,4,0.61,0.483,12.7,2.1099999999999897,0.87,0.9194,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,42,20,4,0.49,0.36550000000000005,12.449999999999994,0.8399999999999963,0.54,0.5611,0.56,0.56
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,51,20,4,0.36000000000000004,0.36510000000000004,-0.5099999999999993,2.9200000000000004,0.63,0.6697999999999997,0.73,0.76
OpenBMI_SSVEP,B1_SAME_SCALE_63,2,0,54,20,4,0.44,0.43690000000000007,0.3099999999999936,-3.3299999999999996,0.8,0.7718,0.89,0.89
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,4,20,8,1.0,0.8949000000000001,10.509999999999986,3.939999999999999,0.88,0.9867000000000001,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,12,20,8,0.9299999999999999,0.8270000000000001,10.299999999999986,13.070000000000004,0.78,0.9084,0.94,0.95
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,13,20,8,0.6300000000000001,0.5351,9.490000000000009,11.209999999999997,0.52,0.6346,0.8099999999999999,0.78
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,17,20,8,0.86,0.6890000000000001,17.099999999999994,13.649999999999995,0.73,0.8029,0.95,0.89
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,18,20,8,0.94,0.8916999999999998,4.8300000000000125,13.549999999999985,0.86,0.9621999999999999,0.99,0.98
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,24,20,8,0.77,0.5566,21.340000000000003,16.200000000000003,0.5,0.6689000000000002,0.8999999999999999,0.8799999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,25,20,8,0.8799999999999999,0.7464,13.359999999999994,14.210000000000012,0.71,0.8472,0.94,0.92
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,29,20,8,0.83,0.7192000000000002,11.079999999999979,13.970000000000004,0.71,0.8385000000000002,0.98,0.96
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,36,20,8,0.98,0.9113,6.869999999999998,21.010000000000005,0.78,0.9906,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,37,20,8,0.8999999999999999,0.8451,5.489999999999995,1.8300000000000205,0.8699999999999999,0.9348000000000001,0.99,0.99
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,39,20,8,0.91,0.7445999999999999,16.54000000000001,15.53000000000001,0.7,0.8894000000000001,1.0,0.99
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,42,20,8,0.53,0.4739000000000001,5.609999999999992,10.419999999999996,0.42000000000000004,0.5356000000000001,0.5900000000000001,0.6
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,51,20,8,0.6200000000000001,0.462,15.800000000000008,17.369999999999987,0.4,0.5665,0.74,0.71
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,54,20,8,0.62,0.5627,5.730000000000002,3.1999999999999806,0.5599999999999999,0.6618999999999999,0.8400000000000001,0.8499999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,4,20,4,0.84,0.6926000000000001,14.739999999999986,-0.09000000000000119,0.94,0.9942000000000002,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,12,20,4,0.8700000000000001,0.6140000000000001,25.6,7.000000000000006,0.86,0.9342999999999998,0.98,0.97
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,13,20,4,0.52,0.3732,14.680000000000003,16.200000000000003,0.49,0.6539,0.75,0.7999999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,17,20,4,0.69,0.4912,19.879999999999992,7.879999999999987,0.6799999999999999,0.8437,0.9199999999999999,0.87
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,18,20,4,0.9299999999999999,0.7253000000000002,20.469999999999978,1.9300000000000095,0.9299999999999999,0.9662,0.96,0.96
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,24,20,4,0.56,0.39790000000000014,16.20999999999999,10.610000000000008,0.64,0.7525999999999999,0.8400000000000001,0.8200000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,25,20,4,0.76,0.554,20.599999999999994,6.790000000000007,0.83,0.8999999999999999,0.9299999999999999,0.92
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,29,20,4,0.6799999999999999,0.4927000000000001,18.729999999999986,5.96000000000001,0.8,0.8738000000000001,0.9299999999999999,0.96
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,36,20,4,0.97,0.7729999999999998,19.700000000000017,-0.009999999999987796,1.0,0.9999000000000001,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,37,20,4,0.88,0.6498999999999999,23.01000000000001,0.12000000000000899,0.9,0.9762,0.99,0.99
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,39,20,4,0.69,0.5293000000000001,16.069999999999986,10.79000000000001,0.83,0.9389000000000002,0.99,0.99
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,42,20,4,0.4800000000000001,0.35589999999999994,12.410000000000016,11.009999999999998,0.44000000000000006,0.5428999999999999,0.5700000000000001,0.59
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,51,20,4,0.53,0.3723,15.770000000000001,16.33,0.49000000000000005,0.6659999999999999,0.74,0.6900000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,3,0,54,20,4,0.61,0.4132,19.679999999999996,9.160000000000002,0.61,0.7457,0.85,0.81
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,4,20,8,0.98,0.9089000000000002,7.1099999999999834,13.990000000000013,0.84,0.9838,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,12,20,8,0.8899999999999999,0.8258999999999999,6.410000000000005,10.739999999999972,0.8,0.9036,0.97,0.97
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,13,20,8,0.67,0.5846,8.540000000000003,14.93,0.56,0.7013000000000001,0.84,0.81
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,17,20,8,0.7899999999999999,0.6608999999999999,12.91,8.690000000000008,0.64,0.7766999999999998,0.92,0.93
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,18,20,8,0.95,0.9127999999999998,3.720000000000012,2.7800000000000047,0.87,0.9619,0.99,0.99
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,24,20,8,0.6900000000000001,0.5744,11.560000000000004,18.81,0.49000000000000005,0.6864,0.8899999999999999,0.8999999999999999
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,25,20,8,0.89,0.7600999999999998,12.990000000000023,9.509999999999986,0.77,0.8554999999999999,0.95,0.94
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,29,20,8,0.84,0.7208999999999999,11.910000000000009,13.5,0.7,0.8307000000000001,0.92,0.94
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,36,20,8,0.96,0.8951,6.489999999999996,4.910000000000004,0.94,0.9854999999999999,1.0,1.0
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,37,20,8,0.89,0.8563,3.3700000000000063,5.420000000000003,0.82,0.9311999999999999,0.98,0.96
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,39,20,8,0.8899999999999999,0.7304999999999999,15.949999999999998,14.769999999999994,0.77,0.8648000000000002,0.98,0.97
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,42,20,8,0.53,0.4854,4.460000000000003,11.770000000000003,0.42000000000000004,0.5267000000000001,0.55,0.54
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,51,20,8,0.6100000000000001,0.4838,12.620000000000008,13.67000000000001,0.44,0.5621,0.7000000000000001,0.6900000000000001
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,54,20,8,0.62,0.5895999999999999,3.0400000000000094,8.89000000000001,0.6,0.7177000000000001,0.8999999999999999,0.8599999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,4,20,8,1.0,0.9311999999999998,6.880000000000019,-0.019999999999997797,0.8799999999999999,0.9800999999999999,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,12,20,8,0.91,0.8069,10.310000000000008,8.010000000000005,0.8,0.8788000000000001,0.96,0.95
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,13,20,8,0.54,0.49390000000000006,4.609999999999998,4.03,0.56,0.5913,0.74,0.74
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,17,20,8,0.87,0.7011000000000002,16.889999999999983,21.46,0.61,0.8098000000000001,0.96,0.9
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,18,20,8,0.97,0.9259999999999998,4.400000000000015,1.7800000000000038,0.96,0.9586999999999999,0.97,0.97
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,24,20,8,0.75,0.5767,17.330000000000002,17.249999999999986,0.51,0.6733,0.9099999999999999,0.8899999999999999
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,25,20,8,0.9099999999999999,0.7849,12.509999999999987,9.889999999999999,0.76,0.8489999999999999,0.96,0.94
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,29,20,8,0.9,0.7076,19.240000000000002,16.03999999999999,0.66,0.8024999999999999,0.93,0.96
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,36,20,8,1.0,0.9754999999999999,2.4500000000000077,-0.13999999999999568,1.0,0.9975,1.0,1.0
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,37,20,8,0.95,0.8835999999999998,6.640000000000013,-0.48000000000000265,0.8799999999999999,0.9509999999999998,0.98,0.99
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,39,20,8,0.89,0.7726999999999999,11.730000000000008,12.929999999999986,0.76,0.8741999999999999,0.98,0.98
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,42,20,8,0.52,0.48480000000000006,3.519999999999995,3.200000000000003,0.5,0.5353,0.6000000000000001,0.6000000000000001
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,51,20,8,0.6599999999999999,0.5481999999999999,11.180000000000001,19.940000000000012,0.49,0.6408,0.7000000000000001,0.71
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0,54,20,8,0.64,0.5367999999999999,10.320000000000007,5.720000000000002,0.5700000000000001,0.6334000000000001,0.83,0.8200000000000001
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-4,20,3,0.5449999999999999,0.49875,4.62499999999999,2.510000000000001,0.505,0.52695,0.505,0.5449999999999999
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-8,20,3,0.81,0.54775,26.22500000000001,20.945000000000014,0.585,0.8291,0.865,0.8500000000000001
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,sub-10,20,3,0.5700000000000001,0.5033,6.670000000000009,12.790000000000024,0.525,0.6026499999999999,0.605,0.61
