task,fold,epoch,train_loss,inner_val_BA,selected,lr_N,lr_B,lr_S,grad_N,cross_entropy,g1_entropy,g2_entropy
OpenBMI_SSVEP,4,34,0.2595477144165737,0.8383333333333334,False,0.00014530556129176532,2.4217593548627557e-05,4.843518709725511e-06,1.9971807286506746,5.386794567108154,3.9761464595794678,3.973320484161377
OpenBMI_SSVEP,4,35,0.25631646993683604,0.8383333333333334,False,0.00013722013554605685,2.287002259100948e-05,4.574004518201896e-06,1.9690675779086788,5.376603126525879,3.970355749130249,3.9660894870758057
OpenBMI_SSVEP,4,36,0.2516214636767783,0.8383333333333334,False,0.00012920085850298127,2.1533476417163544e-05,4.306695283432709e-06,1.8525238422358907,5.354377746582031,3.9643688201904297,3.9613726139068604
OpenBMI_SSVEP,4,37,0.25219111617018536,0.8366666666666666,False,0.00012127388737742813,2.021231456290469e-05,4.042462912580938e-06,1.9405340988461564,5.403939247131348,3.9596107006073,3.955799102783203
OpenBMI_SSVEP,4,38,0.2531066267955594,0.835,False,0.00011346507830156998,1.8910846383595e-05,3.782169276719e-06,1.9702080735346166,5.376542568206787,3.9539921283721924,3.9506118297576904
OpenBMI_SSVEP,4,39,0.25389091016315835,0.84,False,0.00010579990198753362,1.763331699792227e-05,3.5266633995844544e-06,1.98136022032761,5.328663349151611,3.9482498168945312,3.9459052085876465
OpenBMI_SSVEP,4,40,0.25699899836284357,0.84,False,9.830336064723119e-05,1.63838934412052e-05,3.27677868824104e-06,2.1138733400077356,5.317999362945557,3.942847967147827,3.94229793548584
OpenBMI_SSVEP,4,41,0.253700283242435,0.835,False,9.099990644034147e-05,1.5166651073390247e-05,3.03333021467805e-06,1.9712178452712734,5.3414177894592285,3.939098834991455,3.939939022064209
OpenBMI_SSVEP,4,42,0.24703453444853063,0.8383333333333333,False,8.391336171644793e-05,1.3985560286074655e-05,2.797112057214931e-06,1.637158751487732,5.325695037841797,3.9362199306488037,3.936199188232422
OpenBMI_SSVEP,4,43,0.2529721663492482,0.8366666666666666,False,7.706684131148541e-05,1.2844473551914237e-05,2.5688947103828476e-06,1.9781152111728018,5.333649635314941,3.932560682296753,3.9328510761260986
OpenBMI_SSVEP,4,44,0.2516235658308355,0.8383333333333334,False,7.04826771519501e-05,1.1747112858658352e-05,2.3494225717316706e-06,1.7403450884470126,5.338653087615967,3.929875373840332,3.9300897121429443
OpenBMI_SSVEP,4,45,0.2511584010066056,0.84,False,6.418234541279688e-05,1.0697057568799482e-05,2.1394115137598965e-06,1.9034961781850674,5.37523889541626,3.9264845848083496,3.9277169704437256
OpenBMI_SSVEP,4,46,0.2494529005957813,0.835,False,5.818639646662069e-05,9.697732744436782e-06,1.9395465488873565e-06,1.8936370131446094,5.338555335998535,3.9234092235565186,3.9241373538970947
OpenBMI_SSVEP,4,47,0.2486729894469424,0.8366666666666666,False,5.2514387852612276e-05,8.752397975435381e-06,1.7504795950870763e-06,1.847249852447975,5.359129905700684,3.921633243560791,3.9228856563568115
OpenBMI_SSVEP,4,48,0.24658647034226394,0.835,False,4.718482048393074e-05,7.86413674732179e-06,1.572827349464358e-06,1.6542034919668989,5.377193927764893,3.9200570583343506,3.9215645790100098
OpenBMI_SSVEP,4,49,0.25160704007962853,0.8366666666666666,False,4.221507830157003e-05,7.035846383595006e-06,1.4071692767190012e-06,1.9117993218142812,5.37535285949707,3.9181270599365234,3.9191818237304688
OpenBMI_SSVEP,4,50,0.2542160236980857,0.8366666666666666,False,3.76213715715567e-05,6.270228595259451e-06,1.25404571905189e-06,2.0884471644715563,5.356637477874756,3.9162967205047607,3.917023181915283
OpenBMI_SSVEP,4,51,0.250679834950261,0.8366666666666666,False,3.341868401043177e-05,5.569780668405296e-06,1.1139561336810592e-06,1.9719217303322583,5.379824638366699,3.914792537689209,3.9154858589172363
OpenBMI_SSVEP,4,52,0.24884161244078382,0.835,False,2.9620723911481416e-05,4.936787318580237e-06,9.873574637160474e-07,1.803959046922079,5.355764865875244,3.9134671688079834,3.914107322692871
OpenBMI_SSVEP,4,53,0.2527215608009478,0.835,False,2.6239879431133873e-05,4.373313238522313e-06,8.746626477044626e-07,2.057576615635942,5.370354175567627,3.912241220474243,3.913034200668335
OpenBMI_SSVEP,4,54,0.24312375231486996,0.8366666666666666,False,2.3287178181367738e-05,3.8811963635612904e-06,7.762392727122581e-07,1.6220145458128394,5.382102012634277,3.911621332168579,3.912325859069824
OpenBMI_SSVEP,4,55,0.25063291882596367,0.835,False,2.0772251259934124e-05,3.4620418766556877e-06,6.924083753311375e-07,2.0082027650460965,5.3775954246521,3.9107565879821777,3.9114460945129395
OpenBMI_SSVEP,4,56,0.24618953539103997,0.8366666666666666,False,1.8703301835717482e-05,3.1172169726195806e-06,6.234433945239161e-07,1.6972600417893107,5.375783920288086,3.9101645946502686,3.91081166267395
OpenBMI_SSVEP,4,57,0.2502426003537527,0.835,False,1.7087078391703733e-05,2.8478463986172893e-06,5.695692797234579e-07,2.0796033696430487,5.370620250701904,3.909313440322876,3.909990072250366
OpenBMI_SSVEP,4,58,0.24505187316638669,0.835,False,1.5928852712831593e-05,2.6548087854719324e-06,5.309617570943865e-07,1.7381312963439197,5.363492012023926,3.908484697341919,3.909315347671509
OpenBMI_SSVEP,4,59,0.24535876476183172,0.8366666666666666,False,1.523240269052567e-05,2.5387337817542786e-06,5.077467563508558e-07,1.688866476460201,5.370687007904053,3.9079160690307617,3.908569574356079
OpenBMI_SSVEP,4,60,0.24823029302969213,0.8366666666666666,False,1.4999999999999999e-05,2.5e-06,5.000000000000001e-07,1.7994995175338373,5.377524375915527,3.9075284004211426,3.908053398132324
