model,task,variant,seed,fold,epoch,train_loss,inner_val_BA,eligible,selected_at_epoch
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,3,0.5927539921942211,0.6649999999999999,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,4,0.568816826457069,0.69,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,5,0.557087052436102,0.7016666666666667,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,6,0.5493054248037792,0.7000000000000001,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,7,0.5225443584578378,0.7016666666666667,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,8,0.4960253295444307,0.7033333333333335,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,9,0.5178440837633043,0.6983333333333334,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,10,0.5046980551310948,0.7016666666666667,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,11,0.49870672821998596,0.7050000000000001,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,12,0.4768752796309335,0.7033333333333333,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,13,0.47322461292857215,0.6983333333333334,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,14,0.4519461662996383,0.7183333333333334,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,15,0.458632420925867,0.7233333333333333,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,16,0.42809029136385235,0.71,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,17,0.45625790102141245,0.7250000000000001,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,18,0.45260219488825115,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,19,0.4150030854202452,0.725,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,20,0.439544867901575,0.7116666666666666,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,21,0.42149088922001066,0.7000000000000001,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,22,0.4121221516813551,0.7166666666666667,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,23,0.4077455344654265,0.7199999999999999,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,24,0.3997935042494819,0.7366666666666667,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,25,0.3908030291398366,0.7183333333333333,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,26,0.40865833844457355,0.7233333333333333,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,27,0.41938878241039457,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,28,0.38994986102694557,0.7083333333333334,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,29,0.40595191717147827,0.7266666666666667,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,30,0.38506472252664115,0.7283333333333332,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,31,0.36459770301977795,0.71,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,3,32,0.3570762276649475,0.7283333333333334,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,1,0.7224613371349516,0.5833333333333334,False,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,2,0.6660258656456357,0.5983333333333334,False,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,3,0.6285238720121837,0.5933333333333334,False,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,4,0.6007261474927267,0.6016666666666667,False,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,5,0.576895881266821,0.6166666666666666,False,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,6,0.5862044323058355,0.6183333333333333,False,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,7,0.5677518390473866,0.6316666666666667,False,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,8,0.5293189400718326,0.6483333333333333,False,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,9,0.5449125028791881,0.6366666666666667,False,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,10,0.5291957457860311,0.6516666666666666,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,11,0.5293950438499451,0.6683333333333333,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,12,0.5141797392141252,0.6616666666666666,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,13,0.5103540392149062,0.6466666666666666,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,14,0.48888807495435077,0.6833333333333332,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,15,0.4811391504037948,0.6783333333333333,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,16,0.4825459633554731,0.6749999999999999,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,17,0.46980845786276315,0.68,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,18,0.4613346131074996,0.68,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,19,0.4616169262500036,0.6833333333333332,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,20,0.4747074516046615,0.6849999999999999,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,21,0.45707872935703825,0.6749999999999999,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,22,0.42832493214380174,0.6733333333333333,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,23,0.4431255090804327,0.685,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,24,0.43634655078252155,0.6933333333333334,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,25,0.4410809278488159,0.705,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,26,0.440895771696454,0.7066666666666667,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,27,0.42628520017578486,0.7016666666666667,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,28,0.4123421013355255,0.705,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,29,0.4131928866817838,0.7000000000000001,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,30,0.43164882489613127,0.7066666666666667,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,31,0.41367742277327035,0.7149999999999999,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,32,0.4276483470485324,0.7233333333333333,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,33,0.38126530675660997,0.7233333333333332,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,34,0.4022921139285678,0.7033333333333333,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,35,0.3773670466173263,0.725,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,36,0.3907680880455744,0.7166666666666667,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,37,0.38706595982824055,0.7200000000000001,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,38,0.39127746366319205,0.71,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,39,0.3822830326500393,0.7199999999999999,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,40,0.38329232164791655,0.7183333333333334,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,41,0.39910311216399785,0.73,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,42,0.389163844642185,0.7266666666666667,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,43,0.3880363887264615,0.7266666666666666,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,44,0.39532984296480816,0.7183333333333333,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,45,0.33206815520922345,0.7283333333333334,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,46,0.3533037106196086,0.7283333333333334,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,47,0.365804808480399,0.7400000000000001,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,48,0.35830215613047284,0.7266666666666667,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,49,0.3576341640381586,0.7333333333333334,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,50,0.354351717091742,0.735,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,51,0.3456344519342695,0.7466666666666666,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,52,0.366068320614951,0.7316666666666666,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,53,0.3287752639679682,0.7166666666666667,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,54,0.3474576317128681,0.7200000000000001,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,55,0.3285129794052669,0.7283333333333334,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,56,0.35183049809365047,0.7433333333333333,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,57,0.3479039002032507,0.7483333333333334,True,True
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,58,0.32234380713530947,0.7316666666666666,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,59,0.3196660074449721,0.745,True,False
LiteBN,OpenBMI_MI,B1_SINGLE_SCALE_TEMPORAL,0,4,60,0.3314806989261082,0.7399999999999999,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,1,0.7057698794773647,0.525,False,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,2,0.6280649332773118,0.615,False,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,3,0.6286551640147254,0.6216666666666667,False,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,4,0.5809923665864127,0.6366666666666667,False,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,5,0.5629576586541676,0.6783333333333332,False,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,6,0.563875450974419,0.665,False,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,7,0.5426593479656038,0.695,False,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,8,0.5063509160564059,0.7050000000000001,False,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,9,0.5179904571601323,0.7116666666666666,False,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,10,0.5215862847509838,0.715,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,11,0.4982143271537054,0.7033333333333333,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,12,0.4960785068216778,0.7116666666666666,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,13,0.48691093353998094,0.7200000000000001,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,14,0.45575514151936486,0.7216666666666667,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,15,0.4770195157754989,0.7216666666666667,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,16,0.4536542268026443,0.7333333333333334,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,17,0.4569848846821558,0.7366666666666667,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,18,0.4049205027875446,0.7400000000000001,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,19,0.42787617161160424,0.73,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,20,0.43929395931107657,0.7283333333333332,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,21,0.4484276643821171,0.7433333333333333,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,22,0.43487719410941716,0.7233333333333333,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,23,0.4181280391556876,0.7333333333333334,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,24,0.40191868657157537,0.735,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,25,0.41592052295094445,0.7266666666666667,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,26,0.42150408029556274,0.7399999999999999,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,27,0.40065292091596694,0.7383333333333333,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,28,0.39379321393512545,0.7283333333333335,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,29,0.3997461171377273,0.7466666666666667,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,30,0.402331816298621,0.735,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,31,0.3883428332351503,0.7333333333333334,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,32,0.39988157862708684,0.7433333333333335,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,33,0.33728007191703435,0.745,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,34,0.3927456069560278,0.7399999999999999,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,35,0.37362332287288846,0.7433333333333333,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,36,0.3756387460799444,0.7266666666666666,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,37,0.3796723172778175,0.75,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,38,0.3590116287980761,0.7516666666666666,True,True
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,39,0.34225027901785715,0.7233333333333333,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,40,0.37340901153428213,0.7216666666666667,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,41,0.3646780862694695,0.725,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,42,0.3511565327644348,0.735,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,43,0.3639043200583685,0.7233333333333333,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,44,0.3586411206495194,0.7416666666666667,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,45,0.31099736335731687,0.7283333333333334,True,False
LiteBN,OpenBMI_MI,B2_SPATIAL_D1,0,4,46,0.33573744836307706,0.735,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,1,0.7014743600572858,0.5700000000000001,False,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,2,0.6222605733644395,0.6033333333333334,False,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,3,0.6026599009831747,0.6233333333333333,False,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,4,0.5796390885398501,0.6333333333333333,False,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,5,0.559068820306233,0.6566666666666666,False,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,6,0.5595458845297495,0.6433333333333333,False,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,7,0.536667947258268,0.6333333333333333,False,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,8,0.49953884595916387,0.6566666666666666,False,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,9,0.5163687183743432,0.6583333333333333,False,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,10,0.5161350213346028,0.66,True,True
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,11,0.4894402708326067,0.6699999999999999,True,True
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,12,0.48807350510642644,0.6550000000000001,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,13,0.47971133249146597,0.6433333333333333,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,14,0.45212101510592867,0.6649999999999999,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,15,0.4749723814782642,0.6716666666666667,True,True
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,16,0.43547000061898006,0.66,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,17,0.4503833509626843,0.6716666666666665,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,18,0.40812648903755916,0.6883333333333334,True,True
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,19,0.4115960314160302,0.6816666666666666,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,20,0.4219384690125783,0.655,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,21,0.42367025642167955,0.6633333333333333,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,22,0.4025378142084394,0.6699999999999999,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,23,0.4006346747988746,0.695,True,True
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,24,0.3719220956166585,0.6883333333333334,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,25,0.391204630335172,0.695,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,26,0.38560397568203153,0.695,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,27,0.36786030871527536,0.695,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,28,0.3600024211974371,0.7133333333333334,True,True
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,29,0.36111203261784147,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,30,0.3774306362583524,0.7000000000000001,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,31,0.3689640405632201,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,32,0.35766221795763287,0.6983333333333334,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,33,0.3182273343915031,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,34,0.3738018274307251,0.6949999999999998,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,35,0.3209220426423209,0.7000000000000001,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,36,0.3424937306415467,0.7166666666666668,True,True
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,37,0.3266470957370031,0.7016666666666667,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,38,0.32610406903993516,0.7000000000000001,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,39,0.3184887497198014,0.6849999999999999,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,40,0.31970782790865215,0.7133333333333333,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,41,0.3447284698486328,0.6883333333333334,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,42,0.3355371838524228,0.715,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,43,0.34660157561302185,0.7066666666666667,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,44,0.31673132521765573,0.735,True,True
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,45,0.2933309383335568,0.7133333333333334,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,46,0.3312085398605892,0.71,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,47,0.31674736738204956,0.69,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,48,0.304019794577644,0.7016666666666667,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,49,0.31044092916307,0.7183333333333334,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,50,0.29278515988872167,0.71,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,51,0.28484347959359485,0.705,True,False
LiteBN,OpenBMI_MI,B3_ONE_STAGE_BACKEND,0,4,52,0.3092420867511204,0.695,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,1,0.6957699457804362,0.5650000000000001,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,2,0.6275371710459391,0.5783333333333333,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,3,0.6073792491640363,0.61,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,4,0.5839443746067229,0.6266666666666666,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,5,0.5519545759473529,0.6649999999999999,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,6,0.5519608117285228,0.6516666666666667,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,7,0.524161696434021,0.6549999999999999,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,8,0.4839937076682136,0.6816666666666666,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,9,0.5030506835097358,0.6649999999999999,False,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,10,0.5091914790017265,0.6833333333333332,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,11,0.4837534924348195,0.68,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,12,0.4821892636162894,0.6999999999999998,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,13,0.4651065937110356,0.6866666666666665,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,14,0.4544562385195777,0.695,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,15,0.4652957149914333,0.7149999999999999,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,16,0.4431768088113694,0.6999999999999998,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,17,0.43883624105226426,0.6916666666666668,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,18,0.40203143869127544,0.7016666666666665,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,19,0.4222947160402934,0.7133333333333333,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,20,0.43596912849517094,0.705,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,21,0.41968768267404466,0.6966666666666667,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,22,0.410513447863715,0.7316666666666668,True,True
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,23,0.39562511444091797,0.6983333333333334,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,24,0.3749256332715352,0.7066666666666667,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,25,0.4015616249470484,0.695,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,26,0.40330885421662105,0.7133333333333333,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,27,0.3775144332931155,0.7066666666666667,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,28,0.38564640283584595,0.7216666666666667,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,29,0.38628973847343806,0.7233333333333333,True,False
LiteBN,OpenBMI_MI,B4_BN_TO_GN,0,4,30,0.39878479497773306,0.71,True,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,1,0.5510970300954321,0.8174242424242425,False,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,2,0.4198428227109198,0.8373737373737374,False,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,3,0.3877430458986981,0.8561616161616161,False,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,4,0.3634090571484951,0.8604040404040404,False,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,5,0.3463197004906139,0.8674747474747475,False,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,6,0.3329178174460156,0.8704545454545455,False,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,7,0.3190139361327479,0.8656060606060606,False,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,8,0.3085005710584036,0.8662626262626262,False,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,9,0.3014208131232617,0.8688383838383839,False,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,10,0.2888759890328283,0.876161616161616,True,True
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,11,0.28068627293991005,0.8732323232323232,True,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,12,0.2725352376792001,0.8664141414141415,True,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,13,0.26842332621168646,0.8721212121212121,True,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,14,0.26217562334137673,0.875050505050505,True,False
LiteBN,OpenBMI_ERP,B1_SINGLE_SCALE_TEMPORAL,0,0,15,0.25461318681699147,0.8706060606060606,True,False
