model,variant,task,seed,fold,subject_id,BA,macro_F1,accuracy,trials,evaluation_scope,normalizer_sha256,checkpoint_sha256
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_ERP,0,4,25,0.8178787878787879,0.8106920776964169,0.8924242424242425,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,89d8897787f956c0459b1d28d1c4840d1c778e3529ba57a19745512ff0f2ad1e
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_ERP,0,4,29,0.8393939393939394,0.8131834131215319,0.8878787878787879,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,89d8897787f956c0459b1d28d1c4840d1c778e3529ba57a19745512ff0f2ad1e
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_ERP,0,4,36,0.9475757575757575,0.8854659890636176,0.9267676767676768,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,89d8897787f956c0459b1d28d1c4840d1c778e3529ba57a19745512ff0f2ad1e
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_ERP,0,4,37,0.9521212121212121,0.9232790747335864,0.9545454545454546,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,89d8897787f956c0459b1d28d1c4840d1c778e3529ba57a19745512ff0f2ad1e
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_ERP,0,4,39,0.7333333333333334,0.6840374795259658,0.7858585858585858,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,89d8897787f956c0459b1d28d1c4840d1c778e3529ba57a19745512ff0f2ad1e
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_ERP,0,4,42,0.8448484848484848,0.8295559354132592,0.901010101010101,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,89d8897787f956c0459b1d28d1c4840d1c778e3529ba57a19745512ff0f2ad1e
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_ERP,0,4,51,0.7596969696969698,0.7004872048172363,0.7934343434343434,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,89d8897787f956c0459b1d28d1c4840d1c778e3529ba57a19745512ff0f2ad1e
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_ERP,0,4,54,0.7012121212121212,0.6720511326902273,0.7909090909090909,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,89d8897787f956c0459b1d28d1c4840d1c778e3529ba57a19745512ff0f2ad1e
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,4,0.9245454545454546,0.8915597739491271,0.9348484848484848,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,12,0.97,0.9365479793415603,0.9621212121212122,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,13,0.9318181818181819,0.8725858031375116,0.9186868686868687,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,17,0.8127272727272727,0.7401551942567568,0.8191919191919191,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,18,0.9003030303030303,0.8812637362396856,0.9308080808080809,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,24,0.8354545454545454,0.7966675872226825,0.8732323232323232,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,25,0.8054545454545454,0.7925646551724138,0.8797979797979798,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,29,0.8409090909090908,0.8142225584709852,0.8883838383838384,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,36,0.9533333333333334,0.8960250380110486,0.9343434343434344,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,37,0.9409090909090909,0.9151442897717311,0.95,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,39,0.7209090909090909,0.6889827368511929,0.8015151515151515,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,42,0.8345454545454545,0.8204551217038539,0.895959595959596,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,51,0.7509090909090909,0.6907991976351351,0.7848484848484848,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B2_SPATIAL_D1,OpenBMI_ERP,0,4,54,0.6851515151515151,0.6706165059345446,0.8025252525252525,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9822c09037d6de1bfd454279d15018ffa0b1bad07a9b8d57c9cfe453e96cbebe
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,4,0.896969696969697,0.8758903837682451,0.9272727272727272,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,12,0.9651515151515151,0.930079718651067,0.9580808080808081,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,13,0.915151515151515,0.872222341729946,0.9212121212121213,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,17,0.816060606060606,0.7247101253582597,0.7984848484848485,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,18,0.8954545454545455,0.8801871529144256,0.9308080808080809,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,24,0.7642424242424242,0.7296650988287265,0.8292929292929293,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,25,0.8127272727272727,0.7995372718052738,0.8838383838383839,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,29,0.8318181818181818,0.7954443584206022,0.8732323232323232,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,36,0.9466666666666667,0.8988429065607082,0.9373737373737374,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,37,0.9284848484848485,0.9095602922600967,0.9474747474747475,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,39,0.6803030303030303,0.6485218527802432,0.7702020202020202,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,42,0.826060606060606,0.8043609381739323,0.8838383838383839,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,51,0.7118181818181818,0.6679058578190009,0.7762626262626262,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B3_ONE_STAGE_BACKEND,OpenBMI_ERP,0,4,54,0.6612121212121213,0.6404836542767577,0.7747474747474747,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,9862e8f5f5b7ed699edb8650d8a5341487a0aa7d2f732c151a2e7073ed7691ca
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,4,0.9027272727272727,0.8518917463309545,0.9065656565656566,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,12,0.9606060606060606,0.9187354151764251,0.9505050505050505,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,13,0.9224242424242424,0.8918247068545165,0.9353535353535354,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,17,0.8284848484848484,0.7680099737179056,0.8454545454545455,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,18,0.9221212121212121,0.8730681645107801,0.9207070707070707,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,24,0.7448484848484849,0.6650732776332009,0.7505050505050505,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,25,0.842121212121212,0.8146160882122049,0.8883838383838384,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,29,0.8418181818181818,0.8161578681059201,0.8898989898989899,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,36,0.9518181818181819,0.9057092490654781,0.9419191919191919,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,37,0.9445454545454546,0.9018295403837573,0.9398989898989899,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,39,0.723030303030303,0.6938785421955136,0.807070707070707,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,42,0.8648484848484849,0.8344344570933373,0.9,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,51,0.7706060606060606,0.710784424863753,0.8015151515151515,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B4_BN_TO_GN,OpenBMI_ERP,0,4,54,0.7024242424242424,0.6832339652795345,0.807070707070707,1980,OpenBMI V8 internal future-session S2,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,6c5c195637620fc130c7a10a7d8d3871b6a1bd7ec11f8a6d800f7cc2187adb70
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,4,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,12,0.98,0.9799959983993598,0.98,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,13,0.8400000000000001,0.8396238590271892,0.84,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,17,0.9199999999999999,0.9200715569246567,0.92,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,18,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,24,0.9099999999999999,0.9087725426921534,0.91,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,25,0.94,0.9394040438160498,0.94,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,29,0.96,0.9601137624861265,0.96,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,36,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,37,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,39,0.99,0.9899959983993598,0.99,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,42,0.6300000000000001,0.6313190620520388,0.63,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,51,0.74,0.7451997614788314,0.74,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B0_FULL,OpenBMI_SSVEP,0,0,54,0.8999999999999999,0.900769746970355,0.9,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,4,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,12,0.98,0.9799959983993598,0.98,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,13,0.8300000000000001,0.8256755666693556,0.83,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,17,0.95,0.9499318958352572,0.95,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,18,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,24,0.79,0.7966986082874663,0.79,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,25,0.9099999999999999,0.9107541758122012,0.91,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,29,0.8799999999999999,0.8838729222959142,0.88,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,36,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,37,0.99,0.9899959983993598,0.99,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,39,0.96,0.9598876081946228,0.96,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,42,0.61,0.6089145628298388,0.61,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,51,0.8500000000000001,0.849477975587398,0.85,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B1_SINGLE_SCALE_TEMPORAL,OpenBMI_SSVEP,0,0,54,0.65,0.6189932142362553,0.65,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,4d7979d4e1bb687071f5b73687a0c3f89280608be78a7d1ecb7871d70ed80e13
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,0,4,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,755f0c55566b841ae5ccbe23720b7e4f582d5dbbaf2792e3e5e6606741238491
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,0,12,0.97,0.9697794117647058,0.97,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,755f0c55566b841ae5ccbe23720b7e4f582d5dbbaf2792e3e5e6606741238491
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,0,13,0.86,0.8487918498216551,0.86,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,755f0c55566b841ae5ccbe23720b7e4f582d5dbbaf2792e3e5e6606741238491
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,0,17,0.98,0.9799959983993597,0.98,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,755f0c55566b841ae5ccbe23720b7e4f582d5dbbaf2792e3e5e6606741238491
LiteBN,B2_SPATIAL_D1,OpenBMI_SSVEP,0,0,18,1.0,1.0,1.0,100,OpenBMI V8 internal future-session S2,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,755f0c55566b841ae5ccbe23720b7e4f582d5dbbaf2792e3e5e6606741238491
