version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8121428571428572,0.8278571428571428,-0.01571428571428568,0,7,31.81324529647827
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7685714285714286,0.7749999999999999,-0.006428571428571339,2,2,19.660093784332275
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7864285714285715,0.7878571428571428,-0.0014285714285713347,1,1,17.278423309326172
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.8707142857142858,-0.0014285714285715567,2,2,19.586880683898926
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8008333333333333,0.0008333333333333526,0,0,15.081014633178711
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8164285714285715,0.8221428571428571,-0.005714285714285561,4,4,24.44292378425598
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857144,0.7685714285714286,0.0007142857142857784,5,5,27.13858151435852
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7871428571428571,0.7864285714285715,0.0007142857142856673,8,6,34.693077087402344
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.87,0.87,0.0,0,0,15.071220874786377
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333526,0,0,15.10993480682373
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.815,0.8285714285714285,-0.013571428571428568,1,7,31.770950078964233
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7721428571428571,0.7749999999999999,-0.0028571428571427804,2,2,19.719666719436646
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7878571428571428,0.7878571428571428,0.0,1,1,17.13256335258484
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.8707142857142858,-0.0014285714285715567,2,2,19.535272121429443
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.358287811279297
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8164285714285715,0.8221428571428572,-0.005714285714285672,4,8,34.605791091918945
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857144,0.7685714285714286,0.0007142857142857784,5,5,26.88599467277527
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7871428571428571,0.7864285714285715,0.0007142857142856673,8,6,34.28647708892822
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.87,0.87,0.0,0,0,14.602157354354858
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333526,0,0,15.376224279403687
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8157142857142857,0.8278571428571428,-0.012142857142857122,4,7,31.94726276397705
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7721428571428571,0.7749999999999999,-0.0028571428571427804,2,2,19.483737230300903
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7878571428571428,0.7878571428571428,0.0,1,1,17.10273313522339
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.8707142857142858,-0.0014285714285715567,2,2,19.89068341255188
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.2833993434906
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8157142857142857,0.8221428571428571,-0.006428571428571339,4,4,24.53817915916443
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857142,0.7685714285714286,0.0007142857142856673,5,5,26.929476976394653
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7864285714285715,0.7864285714285715,0.0,9,6,37.273847341537476
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.87,-0.0007142857142857784,0,0,14.904008388519287
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333526,0,0,15.230897903442383
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8128571428571428,0.8285714285714285,-0.01571428571428568,4,7,32.59785795211792
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7685714285714286,0.7749999999999999,-0.006428571428571339,2,2,19.64451503753662
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7871428571428571,0.7878571428571428,-0.0007142857142856673,1,1,17.120188236236572
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.8707142857142858,-0.0014285714285715567,7,2,31.568421602249146
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.224232196807861
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8157142857142857,0.8221428571428572,-0.00642857142857145,4,8,34.34254693984985
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857142,0.7685714285714286,0.0007142857142856673,5,5,29.55695652961731
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7864285714285715,0.7864285714285715,0.0,9,6,39.21224904060364
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.87,-0.0007142857142857784,0,0,14.716724872589111
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333526,0,0,15.575413942337036
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8135714285714286,0.8278571428571428,-0.014285714285714235,6,7,32.40967035293579
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7685714285714286,0.7749999999999999,-0.006428571428571339,2,2,19.891934156417847
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7871428571428571,0.7878571428571428,-0.0007142857142856673,1,1,17.56335973739624
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.8707142857142858,-0.0014285714285715567,7,2,30.168176889419556
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,12.932092666625977
