subject,metric,projector_id,random_metric,random_harm_pp
sub-02,WS_BA,29,0.8500000000000001,-5.500000000000005
sub-02,WS_BA,30,0.715,8.000000000000007
sub-02,WS_BA,31,0.79,0.5000000000000004
sub-02,WS_BA,32,0.5,29.500000000000004
sub-02,WS_BA,33,0.8049999999999999,-0.9999999999999898
sub-02,WS_BA,34,0.8700000000000001,-7.500000000000007
sub-02,WS_BA,35,0.855,-5.999999999999995
sub-02,WS_BA,36,0.535,26.0
sub-02,WS_BA,37,0.73,6.500000000000005
sub-02,WS_BA,38,0.51,28.500000000000004
sub-02,WS_BA,39,0.615,18.000000000000004
sub-02,WS_BA,40,0.755,4.0000000000000036
sub-02,WS_BA,41,0.79,0.5000000000000004
sub-02,WS_BA,42,0.555,24.0
sub-02,WS_BA,43,0.7250000000000001,6.999999999999995
sub-02,WS_BA,44,0.715,8.000000000000007
sub-02,WS_BA,45,0.76,3.500000000000003
sub-02,WS_BA,46,0.78,1.5000000000000013
sub-02,WS_BA,47,0.8,-0.5000000000000004
sub-02,WS_BA,48,0.645,15.000000000000002
sub-02,WS_BA,49,0.785,1.0000000000000009
sub-02,WS_BA,50,0.845,-4.999999999999993
sub-02,WS_BA,51,0.52,27.500000000000004
sub-02,WS_BA,52,0.54,25.5
sub-02,WS_BA,53,0.74,5.500000000000005
sub-02,WS_BA,54,0.785,1.0000000000000009
sub-02,WS_BA,55,0.63,16.500000000000004
sub-02,WS_BA,56,0.79,0.5000000000000004
sub-02,WS_BA,57,0.625,17.000000000000004
sub-02,WS_BA,58,0.77,2.500000000000002
sub-02,WS_BA,59,0.64,15.500000000000004
sub-02,WS_BA,60,0.76,3.500000000000003
sub-02,WS_BA,61,0.77,2.500000000000002
sub-02,WS_BA,62,0.855,-5.999999999999995
sub-02,WS_BA,63,0.63,16.500000000000004
sub-02,WS_BA,64,0.66,13.5
sub-02,WS_BA,65,0.75,4.5000000000000036
sub-02,WS_BA,66,0.8200000000000001,-2.500000000000002
sub-02,WS_BA,67,0.71,8.500000000000007
sub-02,WS_BA,68,0.495,30.000000000000004
sub-02,WS_BA,69,0.74,5.500000000000005
sub-02,WS_BA,70,0.76,3.500000000000003
sub-02,WS_BA,71,0.815,-1.9999999999999907
sub-02,WS_BA,72,0.6,19.500000000000007
sub-02,WS_BA,73,0.6799999999999999,11.50000000000001
sub-02,WS_BA,74,0.81,-1.5000000000000013
sub-02,WS_BA,75,0.665,13.0
sub-02,WS_BA,76,0.585,21.000000000000007
sub-02,WS_BA,77,0.8,-0.5000000000000004
sub-02,WS_BA,78,0.62,17.500000000000004
sub-02,WS_BA,79,0.7450000000000001,4.999999999999993
sub-02,WS_BA,80,0.815,-1.9999999999999907
sub-02,WS_BA,81,0.735,6.000000000000005
sub-02,WS_BA,82,0.54,25.5
sub-02,WS_BA,83,0.52,27.500000000000004
sub-02,WS_BA,84,0.7350000000000001,5.999999999999995
sub-02,WS_BA,85,0.8200000000000001,-2.500000000000002
sub-02,WS_BA,86,0.8300000000000001,-3.500000000000003
sub-02,WS_BA,87,0.535,26.0
sub-02,WS_BA,88,0.7,9.500000000000009
sub-02,WS_BA,89,0.8300000000000001,-3.500000000000003
sub-02,WS_BA,90,0.6699999999999999,12.50000000000001
sub-02,WS_BA,91,0.87,-7.499999999999996
sub-02,WS_BA,92,0.73,6.500000000000005
sub-02,WS_BA,93,0.5,29.500000000000004
sub-02,WS_BA,94,0.835,-3.9999999999999925
sub-02,WS_BA,95,0.745,5.000000000000004
sub-02,WS_BA,96,0.76,3.500000000000003
sub-02,WS_BA,97,0.7549999999999999,4.000000000000014
sub-02,WS_BA,98,0.625,17.000000000000004
sub-02,WS_BA,99,0.785,1.0000000000000009
sub-03,future_S2_BA,0,0.51,27.500000000000004
sub-03,future_S2_BA,1,0.69,9.500000000000009
sub-03,future_S2_BA,2,0.555,23.0
sub-03,future_S2_BA,3,0.6950000000000001,8.999999999999996
sub-03,future_S2_BA,4,0.655,13.0
sub-03,future_S2_BA,5,0.57,21.500000000000007
sub-03,future_S2_BA,6,0.595,19.000000000000007
sub-03,future_S2_BA,7,0.615,17.000000000000004
sub-03,future_S2_BA,8,0.5,28.500000000000004
sub-03,future_S2_BA,9,0.74,4.5000000000000036
sub-03,future_S2_BA,10,0.55,23.5
sub-03,future_S2_BA,11,0.7050000000000001,7.9999999999999964
sub-03,future_S2_BA,12,0.7150000000000001,6.999999999999995
sub-03,future_S2_BA,13,0.53,25.5
sub-03,future_S2_BA,14,0.74,4.5000000000000036
sub-03,future_S2_BA,15,0.625,16.000000000000004
sub-03,future_S2_BA,16,0.685,9.999999999999998
sub-03,future_S2_BA,17,0.755,3.0000000000000027
sub-03,future_S2_BA,18,0.61,17.500000000000004
sub-03,future_S2_BA,19,0.555,23.0
sub-03,future_S2_BA,20,0.6799999999999999,10.500000000000009
sub-03,future_S2_BA,21,0.665,12.0
sub-03,future_S2_BA,22,0.515,27.0
sub-03,future_S2_BA,23,0.515,27.0
sub-03,future_S2_BA,24,0.505,28.000000000000004
sub-03,future_S2_BA,25,0.72,6.500000000000005
sub-03,future_S2_BA,26,0.525,26.0
sub-03,future_S2_BA,27,0.515,27.0
sub-03,future_S2_BA,28,0.85,-6.499999999999995
sub-03,future_S2_BA,29,0.725,6.000000000000005
sub-03,future_S2_BA,30,0.72,6.500000000000005
sub-03,future_S2_BA,31,0.59,19.500000000000007
sub-03,future_S2_BA,32,0.605,18.000000000000004
sub-03,future_S2_BA,33,0.615,17.000000000000004
sub-03,future_S2_BA,34,0.7649999999999999,2.000000000000013
sub-03,future_S2_BA,35,0.755,3.0000000000000027
sub-03,future_S2_BA,36,0.5,28.500000000000004
sub-03,future_S2_BA,37,0.745,4.0000000000000036
sub-03,future_S2_BA,38,0.575,21.000000000000007
sub-03,future_S2_BA,39,0.51,27.500000000000004
sub-03,future_S2_BA,40,0.69,9.500000000000009
sub-03,future_S2_BA,41,0.69,9.500000000000009
sub-03,future_S2_BA,42,0.6,18.500000000000007
sub-03,future_S2_BA,43,0.675,10.999999999999998
sub-03,future_S2_BA,44,0.67,11.5
sub-03,future_S2_BA,45,0.7250000000000001,5.999999999999995
sub-03,future_S2_BA,46,0.61,17.500000000000004
sub-03,future_S2_BA,47,0.605,18.000000000000004
sub-03,future_S2_BA,48,0.535,25.0
sub-03,future_S2_BA,49,0.665,12.0
sub-03,future_S2_BA,50,0.8049999999999999,-1.9999999999999907
sub-03,future_S2_BA,51,0.5,28.500000000000004
sub-03,future_S2_BA,52,0.5750000000000001,20.999999999999996
sub-03,future_S2_BA,53,0.7350000000000001,4.999999999999993
sub-03,future_S2_BA,54,0.615,17.000000000000004
sub-03,future_S2_BA,55,0.58,20.500000000000007
sub-03,future_S2_BA,56,0.755,3.0000000000000027
sub-03,future_S2_BA,57,0.55,23.5
sub-03,future_S2_BA,58,0.7,8.500000000000007
sub-03,future_S2_BA,59,0.7,8.500000000000007
sub-03,future_S2_BA,60,0.6,18.500000000000007
sub-03,future_S2_BA,61,0.62,16.500000000000004
sub-03,future_S2_BA,62,0.645,14.000000000000002
sub-03,future_S2_BA,63,0.515,27.0
sub-03,future_S2_BA,64,0.62,16.500000000000004
sub-03,future_S2_BA,65,0.61,17.500000000000004
sub-03,future_S2_BA,66,0.7,8.500000000000007
sub-03,future_S2_BA,67,0.755,3.0000000000000027
sub-03,future_S2_BA,68,0.505,28.000000000000004
sub-03,future_S2_BA,69,0.5549999999999999,23.00000000000001
sub-03,future_S2_BA,70,0.76,2.500000000000002
sub-03,future_S2_BA,71,0.595,19.000000000000007
sub-03,future_S2_BA,72,0.605,18.000000000000004
sub-03,future_S2_BA,73,0.635,15.000000000000002
sub-03,future_S2_BA,74,0.8049999999999999,-1.9999999999999907
sub-03,future_S2_BA,75,0.605,18.000000000000004
sub-03,future_S2_BA,76,0.52,26.5
sub-03,future_S2_BA,77,0.75,3.500000000000003
sub-03,future_S2_BA,78,0.48,30.500000000000004
sub-03,future_S2_BA,79,0.6950000000000001,8.999999999999996
sub-03,future_S2_BA,80,0.6000000000000001,18.499999999999993
sub-03,future_S2_BA,81,0.73,5.500000000000005
sub-03,future_S2_BA,82,0.505,28.000000000000004
sub-03,future_S2_BA,83,0.505,28.000000000000004
sub-03,future_S2_BA,84,0.585,20.000000000000007
sub-03,future_S2_BA,85,0.63,15.500000000000004
sub-03,future_S2_BA,86,0.65,13.5
sub-03,future_S2_BA,87,0.515,27.0
sub-03,future_S2_BA,88,0.615,17.000000000000004
sub-03,future_S2_BA,89,0.73,5.500000000000005
sub-03,future_S2_BA,90,0.5549999999999999,23.00000000000001
sub-03,future_S2_BA,91,0.515,27.0
sub-03,future_S2_BA,92,0.65,13.5
sub-03,future_S2_BA,93,0.5,28.500000000000004
sub-03,future_S2_BA,94,0.7250000000000001,5.999999999999995
sub-03,future_S2_BA,95,0.71,7.500000000000007
sub-03,future_S2_BA,96,0.64,14.500000000000002
sub-03,future_S2_BA,97,0.675,10.999999999999998
sub-03,future_S2_BA,98,0.7150000000000001,6.999999999999995
sub-03,future_S2_BA,99,0.64,14.500000000000002
sub-03,WS_BA,0,0.5,28.500000000000004
sub-03,WS_BA,1,0.62,16.500000000000004
sub-03,WS_BA,2,0.545,24.0
sub-03,WS_BA,3,0.69,9.500000000000009
sub-03,WS_BA,4,0.585,20.000000000000007
sub-03,WS_BA,5,0.57,21.500000000000007
sub-03,WS_BA,6,0.595,19.000000000000007
sub-03,WS_BA,7,0.595,19.000000000000007
sub-03,WS_BA,8,0.5,28.500000000000004
sub-03,WS_BA,9,0.7050000000000001,7.9999999999999964
sub-03,WS_BA,10,0.545,24.0
sub-03,WS_BA,11,0.6950000000000001,8.999999999999996
sub-03,WS_BA,12,0.71,7.500000000000007
sub-03,WS_BA,13,0.525,26.0
sub-03,WS_BA,14,0.6699999999999999,11.50000000000001
sub-03,WS_BA,15,0.625,16.000000000000004
sub-03,WS_BA,16,0.65,13.5
sub-03,WS_BA,17,0.75,3.500000000000003
sub-03,WS_BA,18,0.61,17.500000000000004
sub-03,WS_BA,19,0.55,23.5
sub-03,WS_BA,20,0.675,10.999999999999998
