pool,policy_family,method_id,fold_id,seed_id,subject_id,trials,balanced_accuracy,accuracy,macro_f1,OUTER_TEST_USED
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,38,200,0.7849999999999999,0.785,0.7837837837837838,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,39,200,0.885,0.885,0.8848589522164652,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,40,200,0.7749999999999999,0.775,0.7737272155876807,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,41,200,0.74,0.74,0.7397657892102892,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,42,200,0.785,0.785,0.7826032002831214,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,43,200,0.86,0.86,0.8599859985998599,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,45,200,0.865,0.865,0.8649696181640869,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,46,200,0.6849999999999999,0.685,0.6592292089249493,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,47,200,0.925,0.925,0.9249831212022706,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,48,200,0.74,0.74,0.7362012987012987,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,50,200,0.6799999999999999,0.68,0.6760805749569794,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,53,200,0.8049999999999999,0.805,0.804172629359042,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,8,200,0.815,0.815,0.8125205847330952,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,1,200,0.7549999999999999,0.755,0.746317724107582,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,10,200,0.765,0.765,0.7628598097832942,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,11,200,0.73,0.73,0.7277951406391774,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,12,200,0.835,0.835,0.8347976270931892,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,13,200,0.725,0.725,0.7246627118219819,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,15,200,0.89,0.89,0.8892914653784219,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,19,200,0.82,0.82,0.82,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,2,200,0.8,0.8,0.7994987468671679,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,20,200,0.88,0.88,0.8792270531400965,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,21,200,0.98,0.98,0.9799919967987194,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,23,200,0.905,0.905,0.9049976249406235,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,24,200,0.675,0.675,0.6621533823644066,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,27,200,0.905,0.905,0.9049786201895427,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,28,200,0.98,0.98,0.9799979997999799,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,3,200,0.8999999999999999,0.9,0.8996386993175431,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,31,200,0.87,0.87,0.8697916666666667,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,32,200,0.96,0.96,0.95999599959996,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,33,200,0.98,0.98,0.9799979997999799,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,35,200,0.98,0.98,0.9799979997999799,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,36,200,0.97,0.97,0.9699729756781104,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,37,200,0.98,0.98,0.9799919967987194,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,38,200,0.7849999999999999,0.785,0.7837837837837838,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,39,200,0.885,0.885,0.8848589522164652,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,40,200,0.7749999999999999,0.775,0.7737272155876807,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,41,200,0.74,0.74,0.7397657892102892,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,42,200,0.785,0.785,0.7826032002831214,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,43,200,0.86,0.86,0.8599859985998599,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,45,200,0.865,0.865,0.8649696181640869,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,46,200,0.6849999999999999,0.685,0.6592292089249493,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,47,200,0.925,0.925,0.9249831212022706,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,48,200,0.74,0.74,0.7362012987012987,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,50,200,0.6799999999999999,0.68,0.6760805749569794,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,53,200,0.8049999999999999,0.805,0.804172629359042,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,8,200,0.815,0.815,0.8125205847330952,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,11,200,0.73,0.73,0.73,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,12,200,0.8200000000000001,0.82,0.81998199819982,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,15,200,0.9099999999999999,0.91,0.9097744360902256,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,16,200,0.87,0.87,0.8697916666666667,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,18,200,0.9099999999999999,0.91,0.9095568284594513,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,20,200,0.895,0.895,0.8945544927317919,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,21,200,0.9650000000000001,0.965,0.9649570724137068,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,22,200,0.775,0.775,0.7747240369452579,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,23,200,0.915,0.915,0.9149468417761101,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,24,200,0.6699999999999999,0.67,0.6576408341114224,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,25,200,0.8700000000000001,0.87,0.8695303091128062,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,26,200,0.845,0.845,0.844965117151359,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,27,200,0.885,0.885,0.8849741191768148,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,29,200,0.905,0.905,0.9045969219954307,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,30,200,0.835,0.835,0.8349958748968724,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,31,200,0.8600000000000001,0.86,0.8594941790445605,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,34,200,0.735,0.735,0.730080721142828,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,35,200,0.96,0.96,0.95999599959996,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,37,200,0.985,0.985,0.9849966242404541,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,38,200,0.775,0.775,0.7714285714285715,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,39,200,0.89,0.89,0.8899889988998899,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,4,200,0.7450000000000001,0.745,0.7439180537772088,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,41,200,0.725,0.725,0.7246627118219819,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,42,200,0.77,0.77,0.7694235588972431,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,43,200,0.87,0.87,0.8697916666666667,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,44,200,0.9299999999999999,0.93,0.9298245614035088,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,46,200,0.705,0.705,0.6877563441030934,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,49,200,0.835,0.835,0.8334973132521002,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,5,200,0.915,0.915,0.9149978749468737,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,51,200,0.7450000000000001,0.745,0.7439180537772088,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,52,200,0.79,0.79,0.7894736842105263,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,7,200,0.8200000000000001,0.82,0.818840579710145,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,8,200,0.8300000000000001,0.83,0.8286117552172598,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,9,200,0.88,0.88,0.8798076923076923,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,11,200,0.735,0.735,0.7349933748343709,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,12,200,0.7949999999999999,0.795,0.7948717948717949,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,15,200,0.905,0.905,0.9048834822657756,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,16,200,0.905,0.905,0.9049976249406235,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,18,200,0.9099999999999999,0.91,0.9095568284594513,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,20,200,0.8999999999999999,0.9,0.8998397435897436,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,21,200,0.97,0.97,0.9699729756781104,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,22,200,0.7849999999999999,0.785,0.7843476516462298,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,23,200,0.9,0.9,0.8999899989999001,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,24,200,0.6950000000000001,0.695,0.6864639819074299,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,25,200,0.8999999999999999,0.9,0.899507587177168,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,26,200,0.835,0.835,0.8347976270931892,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,27,200,0.88,0.88,0.87998799879988,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,29,200,0.915,0.915,0.9145191703331239,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,30,200,0.8,0.8,0.7992773986350863,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,31,200,0.8400000000000001,0.84,0.839421918908069,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,34,200,0.7250000000000001,0.725,0.7234443746071653,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,35,200,0.98,0.98,0.98,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,37,200,0.995,0.995,0.9949998749968749,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,38,200,0.765,0.765,0.7606376206360927,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,39,200,0.88,0.88,0.8799519807923168,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,4,200,0.71,0.71,0.7070707070707071,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,41,200,0.74,0.74,0.7399739973997399,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,42,200,0.75,0.75,0.7487689679429204,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,43,200,0.865,0.865,0.8645903859174001,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,44,200,0.935,0.935,0.934868107918535,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,46,200,0.74,0.74,0.7302624753605146,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,49,200,0.8400000000000001,0.84,0.838693416675068,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,5,200,0.925,0.925,0.9249530956848031,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,51,200,0.745,0.745,0.7449426120877197,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,52,200,0.795,0.795,0.7949538646195394,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,7,200,0.8400000000000001,0.84,0.8398558702832549,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,8,200,0.825,0.825,0.8240100565681961,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,9,200,0.8799999999999999,0.88,0.8795664391810518,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,12,200,0.81,0.81,0.8099239695878351,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,13,200,0.73,0.73,0.7266929851199515,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,14,200,0.77,0.77,0.77,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,15,200,0.9099999999999999,0.91,0.9097744360902256,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,18,200,0.915,0.915,0.9145191703331239,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,2,200,0.795,0.795,0.7949538646195394,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,20,200,0.905,0.905,0.9047117530529852,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,21,200,0.9650000000000001,0.965,0.9649570724137068,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,23,200,0.91,0.91,0.9099639855942376,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,24,200,0.6950000000000001,0.695,0.685364281108962,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,26,200,0.845,0.845,0.844965117151359,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,27,200,0.895,0.895,0.8949763696831787,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,28,200,0.98,0.98,0.98,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,29,200,0.885,0.885,0.8841630782402861,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,30,200,0.8300000000000001,0.83,0.8299319727891157,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,31,200,0.865,0.865,0.8645903859174001,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,32,200,0.97,0.97,0.97,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,33,200,0.975,0.975,0.9749993749843746,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,34,200,0.72,0.72,0.7189883580891208,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,36,200,0.98,0.98,0.9799919967987194,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,37,200,0.985,0.985,0.9849996249906248,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,39,200,0.895,0.895,0.8949343339587242,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,4,200,0.7,0.7,0.6995192307692308,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,41,200,0.74,0.74,0.7395833333333333,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,44,200,0.925,0.925,0.9247724366207779,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,46,200,0.715,0.715,0.698340874811463,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,47,200,0.9099999999999999,0.91,0.9097744360902256,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,49,200,0.8049999999999999,0.805,0.8008120738527542,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,51,200,0.755,0.755,0.7549938748468712,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,52,200,0.79,0.79,0.7899159663865546,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,53,200,0.79,0.79,0.7894736842105263,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,54,200,0.655,0.655,0.6485956558274554,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,8,200,0.8400000000000001,0.84,0.838693416675068,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,9,200,0.88,0.88,0.8796992481203008,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,12,200,0.825,0.825,0.8249956248906223,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,13,200,0.71,0.71,0.7050147492625369,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,14,200,0.78,0.78,0.7799119647859143,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,15,200,0.9099999999999999,0.91,0.9097744360902256,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,18,200,0.905,0.905,0.9043086298506711,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,2,200,0.825,0.825,0.8249956248906223,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,20,200,0.9099999999999999,0.91,0.9099189270343309,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,21,200,0.97,0.97,0.9699729756781104,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,23,200,0.9199999999999999,0.92,0.9199679871948779,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,24,200,0.7,0.7,0.6921182266009853,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,26,200,0.84,0.84,0.83998399839984,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,27,200,0.895,0.895,0.8949343339587242,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,28,200,0.975,0.975,0.9749993749843746,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,29,200,0.9199999999999999,0.92,0.9196060697417345,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,30,200,0.86,0.86,0.8599859985998599,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,31,200,0.865,0.865,0.8642363293526085,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,32,200,0.955,0.955,0.9549988749718743,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,33,200,0.985,0.985,0.9849996249906248,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,34,200,0.7250000000000001,0.725,0.7229986653572058,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,36,200,0.985,0.985,0.9849966242404541,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,37,200,0.985,0.985,0.9849996249906248,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,39,200,0.9,0.9,0.8999599839935974,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,4,200,0.755,0.755,0.7549938748468712,False
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,41,200,0.75,0.75,0.7498999599839936,False
