pool,policy_family,method_id,subject_id,available_runs,balanced_accuracy,accuracy,macro_f1,OUTER_TEST_USED,delta_balanced_accuracy_vs_target_keep,delta_balanced_accuracy_vs_best_ensemble,delta_accuracy_vs_target_keep,delta_accuracy_vs_best_ensemble,delta_macro_f1_vs_target_keep,delta_macro_f1_vs_best_ensemble,analysis_role
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,18,4,0.915,0.915,0.9147420948368815,False,0.025000000000000022,0.0050000000000001155,0.025000000000000022,0.0050000000000000044,0.0254652932728604,0.0053218049818090085,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,19,2,0.82,0.82,0.82,False,-0.007500000000000062,-0.030000000000000027,-0.007500000000000062,-0.030000000000000027,-0.006641948998364122,-0.028775078132876386,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,4,0.8,0.8,0.7994987468671679,False,0.03375000000000006,-0.02499999999999991,0.03375000000000006,-0.02499999999999991,0.03424356165440623,-0.02549687802345435,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,20,6,0.88,0.88,0.8792270531400965,False,0.013333333333333308,-0.019999999999999907,0.013333333333333308,-0.020000000000000018,0.013330759390928093,-0.02052232029348744,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,23,6,0.9049999999999999,0.9049999999999999,0.9049976249406235,False,0.027499999999999858,-0.0050000000000001155,0.02749999999999997,-0.0050000000000001155,0.02779350669665226,-0.00496636065361411,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,24,6,0.6750000000000002,0.6750000000000002,0.6621533823644066,False,-0.00749999999999984,-0.014999999999999791,-0.00749999999999984,-0.014999999999999791,-0.009136904990530548,-0.018620997205153755,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,25,2,0.875,0.875,0.8736065117925125,False,-0.010000000000000009,0.0,-0.010000000000000009,0.0,-0.01091243635247463,-0.0008631224120015935,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,26,4,0.8300000000000001,0.83,0.8295739348370927,False,-0.0012499999999999734,-0.019999999999999907,-0.0012499999999999734,-0.020000000000000018,-0.0010982329228673704,-0.020426065162907237,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,27,6,0.9049999999999999,0.9049999999999999,0.9049786201895427,False,0.03583333333333327,0.009999999999999898,0.03583333333333327,0.009999999999999898,0.03601814637244416,0.010044286230818433,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,29,4,0.9,0.9,0.8991833854219176,False,0.01375000000000004,-0.015000000000000013,0.01375000000000004,-0.015000000000000013,0.013520450096704772,-0.015335784911206352,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,3,2,0.8999999999999999,0.9,0.8996386993175431,False,-0.012500000000000178,-0.025000000000000133,-0.012500000000000067,-0.025000000000000022,-0.012833728827528978,-0.02531439636725996,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,30,4,0.8400000000000001,0.84,0.8398558702832549,False,0.015000000000000124,0.01000000000000012,0.015000000000000013,0.010000000000000009,0.015323083491743827,0.009872871983425013,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,31,6,0.87,0.87,0.8697916666666666,False,0.03249999999999997,0.010000000000000009,0.03249999999999997,0.010000000000000009,0.03295490931353817,0.010481044618631197,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,32,4,0.96,0.96,0.95999599959996,False,0.019999999999999907,-0.0050000000000000044,0.020000000000000018,-0.0050000000000000044,0.020038821869791446,-0.005003125378164497,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,33,4,0.98,0.98,0.9799979997999799,False,0.003750000000000031,0.0,0.003750000000000031,0.0,0.00374846856169897,-2.000200020058074e-06,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,34,4,0.74,0.74,0.7399739973997399,False,0.053749999999999964,0.02499999999999991,0.053749999999999964,0.025000000000000022,0.058043529453682075,0.02658619098867765,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,36,4,0.97,0.97,0.9699729756781104,False,-0.0050000000000000044,-0.010000000000000009,-0.0050000000000000044,-0.010000000000000009,-0.005012952181686625,-0.01001902112060904,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,37,6,0.98,0.98,0.9799919967987195,False,0.008333333333333304,-0.015000000000000013,0.008333333333333304,-0.015000000000000013,0.008330706704457902,-0.015007878198155411,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,38,4,0.7849999999999999,0.785,0.7837837837837838,False,0.05249999999999988,-0.015000000000000124,0.05249999999999999,-0.015000000000000013,0.05838013078993454,-0.01329413829413828,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,40,2,0.7749999999999999,0.775,0.7737272155876807,False,-0.007500000000000062,-0.02000000000000013,-0.007499999999999951,-0.020000000000000018,-0.008543654100555798,-0.021267659284191165,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,41,6,0.7399999999999999,0.7399999999999999,0.7397657892102892,False,0.036666666666666625,-0.02000000000000024,0.036666666666666625,-0.02000000000000024,0.036592673183840296,-0.020018016214593204,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,42,4,0.785,0.785,0.7826032002831214,False,0.022500000000000075,0.025000000000000022,0.022500000000000075,0.025000000000000022,0.021232409315575573,0.023470321921017723,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,43,4,0.86,0.86,0.8599859985998599,False,0.015000000000000013,-0.010000000000000009,0.015000000000000013,-0.010000000000000009,0.015270129615262862,-0.009805668066806827,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,44,4,0.9099999999999999,0.91,0.9095568284594513,False,-0.018750000000000044,-0.015000000000000124,-0.018750000000000044,-0.015000000000000013,-0.019033251697029074,-0.01521560816132661,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,45,2,0.865,0.865,0.8649696181640869,False,0.0050000000000000044,-0.010000000000000009,0.0050000000000000044,-0.010000000000000009,0.005813986822848727,-0.009120684271006652,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,47,4,0.925,0.925,0.9249831212022706,False,0.04375000000000007,-0.004999999999999893,0.04375000000000007,-0.0050000000000000044,0.04445740518914809,-0.004988867593247681,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,48,2,0.74,0.74,0.7362012987012987,False,0.0050000000000000044,-0.015000000000000013,0.0050000000000000044,-0.015000000000000013,0.0020085344461407972,-0.018498208194648758,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,49,4,0.865,0.865,0.8644272049408752,False,0.04874999999999996,0.015000000000000013,0.04874999999999996,0.015000000000000013,0.05151666232053331,0.015942356456026707,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,5,2,0.9199999999999999,0.92,0.9197994987468672,False,-1.1102230246251565e-16,-0.03500000000000003,0.0,-0.03499999999999992,-0.00017598656897122034,-0.03519937622500713,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,50,2,0.6799999999999999,0.68,0.6760805749569794,False,0.03249999999999997,0.039999999999999925,0.032500000000000084,0.040000000000000036,0.04863144674028996,0.06670557495697937,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,51,4,0.765,0.765,0.7648530331457161,False,0.02749999999999997,0.0,0.02749999999999997,0.0,0.028292801991325445,-9.407995473142972e-05,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,52,4,0.785,0.785,0.7849516141131755,False,0.010000000000000009,-0.010000000000000009,0.010000000000000009,-0.010000000000000009,0.01044857855279202,-0.010002250506363941,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,54,2,0.7,0.7,0.6997297567811029,False,0.020000000000000018,0.004999999999999893,0.020000000000000018,0.0050000000000000044,0.0229356164595651,0.006023849322088548,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,8,6,0.815,0.815,0.8125205847330953,False,0.008333333333333304,-0.015000000000000124,0.008333333333333304,-0.015000000000000013,0.006773372697541413,-0.01609117048416453,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,10,2,0.7725,0.7725,0.7724128885684065,False,0.0,-0.02750000000000008,0.0,-0.02750000000000008,0.0,-0.027587111431593536,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,11,4,0.7375,0.7375,0.7374271334333281,False,0.043749999999999956,-0.022499999999999964,0.04375000000000007,-0.022499999999999964,0.04441889895299289,-0.022356671991554333,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,12,6,0.8233333333333334,0.8233333333333333,0.8232503292989186,False,0.03166666666666673,-0.011666666666666603,0.03166666666666662,-0.011666666666666714,0.03329879747778841,-0.01171253734607658,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,13,4,0.715,0.715,0.7114366881465064,False,0.028749999999999942,0.0050000000000000044,0.028749999999999942,0.0050000000000000044,0.030099445666545543,0.005673701133519393,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,15,6,0.9074999999999999,0.9075000000000001,0.9072718322259709,False,0.04833333333333312,-0.0024999999999999467,0.04833333333333334,-0.0024999999999999467,0.04933071998682892,-0.0025026038642546045,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,16,2,0.8875,0.8875,0.8873946458036451,False,0.0,0.0024999999999999467,0.0,0.0024999999999999467,0.0,0.002420526626830344,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,18,4,0.9099999999999999,0.91,0.9094853642756744,False,0.019999999999999907,0.0,0.020000000000000018,0.0,0.020208562711653277,6.507442060188495e-05,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,19,2,0.8275,0.8275,0.8266419489983641,False,0.0,-0.022499999999999964,0.0,-0.022499999999999964,0.0,-0.022133129134512264,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,2,4,0.81125,0.81125,0.8111420979872965,False,0.04500000000000004,-0.013749999999999929,0.04500000000000004,-0.013749999999999929,0.04588691277453483,-0.013853526903325752,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,20,6,0.9033333333333333,0.9033333333333333,0.9030906506853339,False,0.036666666666666625,0.0033333333333334103,0.036666666666666625,0.0033333333333332993,0.03719435693616546,0.00334127725174993,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,23,6,0.9091666666666667,0.9091666666666667,0.909124620765509,False,0.03166666666666662,-0.0008333333333333526,0.03166666666666673,-0.0008333333333333526,0.031920502521537775,-0.0008393648287285949,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,24,6,0.6933333333333334,0.6933333333333334,0.6841325261648862,False,0.010833333333333361,0.0033333333333334103,0.010833333333333361,0.0033333333333334103,0.012842238809949058,0.0033581465953258505,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,25,2,0.885,0.885,0.8845189481449871,False,0.0,0.010000000000000009,0.0,0.010000000000000009,0.0,0.010049313940473037,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,26,4,0.8412499999999999,0.8412499999999999,0.8411779649489368,False,0.009999999999999898,-0.008750000000000036,0.010000000000000009,-0.008750000000000036,0.010505797188976707,-0.00882203505106316,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,27,6,0.8958333333333334,0.8958333333333334,0.8958061345354725,False,0.026666666666666727,0.0008333333333333526,0.026666666666666727,0.0008333333333333526,0.02684566071837402,0.0008718005767482939,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,29,4,0.90625,0.90625,0.9057213100776438,False,0.020000000000000018,-0.008750000000000036,0.020000000000000018,-0.008750000000000036,0.020058374752430996,-0.008797860255480128,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,3,2,0.9125000000000001,0.9125000000000001,0.9124724281450721,False,0.0,-0.012499999999999956,0.0,-0.012499999999999956,0.0,-0.012480667539730983,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,30,4,0.83125,0.83125,0.8310478112302335,False,0.006250000000000089,0.0012500000000000844,0.006250000000000089,0.0012500000000000844,0.006515024438722428,0.0010648129304036136,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,31,6,0.86,0.86,0.8593668175360673,False,0.022499999999999964,0.0,0.022499999999999964,0.0,0.022530060182938794,5.6195488031818286e-05,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,32,4,0.96375,0.96375,0.9637479685679511,False,0.023749999999999938,-0.0012499999999999734,0.02375000000000005,-0.0012499999999999734,0.02379079083778257,-0.0012511564101733708,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,33,4,0.98,0.98,0.9799994999874997,False,0.003750000000000031,0.0,0.003750000000000031,0.0,0.003749968749218735,-5.000125002929678e-07,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,34,4,0.7262500000000001,0.72625,0.7238780297990799,False,0.040000000000000036,0.011249999999999982,0.039999999999999925,0.011249999999999982,0.041947561853022064,0.010490223388017639,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,36,4,0.98125,0.98125,0.9812424026269738,False,0.006249999999999978,0.0012499999999999734,0.006249999999999978,0.0012499999999999734,0.006256474767176834,0.0012504058282544195,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,37,6,0.9883333333333333,0.9883333333333333,0.9883325415343464,False,0.016666666666666607,-0.00666666666666671,0.016666666666666607,-0.00666666666666671,0.016671251440084744,-0.0066673334625285685,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,38,4,0.785,0.785,0.7816342477476894,False,0.05249999999999999,-0.015000000000000013,0.05249999999999999,-0.015000000000000013,0.05623059475384018,-0.015443674330232637,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,40,2,0.7825,0.7825,0.7822708696882364,False,0.0,-0.012500000000000067,0.0,-0.012500000000000067,0.0,-0.012724005183635367,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,41,6,0.7416666666666667,0.7416666666666667,0.7414814041162092,False,0.03833333333333344,-0.018333333333333424,0.03833333333333344,-0.018333333333333424,0.03830828808976028,-0.018302401308673222,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,42,4,0.7675,0.7675000000000001,0.7665723762786478,False,0.0050000000000000044,0.007499999999999951,0.0050000000000001155,0.007500000000000062,0.005201585311102042,0.007439497916544191,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,43,4,0.8725,0.8725,0.8722507817114264,False,0.02750000000000008,0.0025000000000000577,0.02750000000000008,0.0025000000000000577,0.027534912726829397,0.0024591150447597077,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,44,4,0.9337500000000001,0.9337500000000001,0.9335994120768045,False,0.0050000000000001155,0.008750000000000036,0.0050000000000000044,0.008750000000000036,0.005009331920324156,0.00882697545602662,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,45,2,0.86,0.86,0.8591556313412382,False,0.0,-0.015000000000000013,0.0,-0.015000000000000013,0.0,-0.014934671093855378,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,47,4,0.92875,0.92875,0.928674943469795,False,0.04749999999999999,-0.0012499999999999734,0.04749999999999999,-0.0012500000000000844,0.048149227456672494,-0.0012970453257232784,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,48,2,0.735,0.735,0.7341927642551579,False,0.0,-0.020000000000000018,0.0,-0.020000000000000018,0.0,-0.020506742640789555,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,49,4,0.83125,0.83125,0.8291477972390344,False,0.015000000000000013,-0.018749999999999933,0.015000000000000013,-0.018749999999999933,0.01623725461869252,-0.019337051245814085,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,5,2,0.92,0.92,0.9199754853158384,False,0.0,-0.03499999999999992,0.0,-0.03499999999999992,0.0,-0.03502338965603591,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,50,2,0.6475,0.6475,0.6274491282166894,False,0.0,0.007499999999999951,0.0,0.007499999999999951,0.0,0.01807412821668941,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,51,4,0.75,0.75,0.7496998508264708,False,0.012499999999999956,-0.015000000000000013,0.012499999999999956,-0.015000000000000013,0.013139619672080216,-0.015247262273976658,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,52,4,0.79125,0.79125,0.791085878804155,False,0.016249999999999987,-0.003750000000000031,0.016249999999999987,-0.003750000000000031,0.016582843243771572,-0.0038679858153843893,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,54,2,0.6799999999999999,0.6799999999999999,0.6767941403215378,False,0.0,-0.015000000000000124,0.0,-0.015000000000000013,0.0,-0.016911767137476552,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,8,6,0.8325,0.8325,0.8314300779055017,False,0.025833333333333375,0.0024999999999999467,0.025833333333333375,0.0025000000000000577,0.025682865869947835,0.002818322688241892,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,10,2,0.8,0.8,0.8,False,0.02750000000000008,0.0,0.02750000000000008,0.0,0.027587111431593536,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,11,4,0.75,0.75,0.7498999599839936,False,0.05624999999999991,-0.010000000000000009,0.05625000000000002,-0.010000000000000009,0.0568917255036584,-0.009883845440888828,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,12,6,0.84,0.84,0.8399359743897558,False,0.04833333333333334,0.0050000000000000044,0.04833333333333334,0.0050000000000000044,0.04998444256862555,0.004973107744760563,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,13,4,0.71,0.71,0.705762987012987,False,0.023749999999999938,0.0,0.023749999999999938,0.0,0.02442574453302615,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,15,6,0.915,0.915,0.9147420948368815,False,0.05583333333333329,0.0050000000000002265,0.05583333333333329,0.0050000000000000044,0.05680098259773958,0.004967658746656056,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,16,2,0.885,0.885,0.8849741191768148,False,-0.0024999999999999467,0.0,-0.0024999999999999467,0.0,-0.002420526626830344,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,18,4,0.9099999999999999,0.91,0.9094202898550725,False,0.019999999999999907,0.0,0.020000000000000018,0.0,0.020143488291051392,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,19,2,0.85,0.85,0.8487750781328763,False,0.022499999999999964,0.0,0.022499999999999964,0.0,0.022133129134512264,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,2,4,0.82,0.82,0.82,False,0.053749999999999964,-0.0050000000000000044,0.053749999999999964,-0.0050000000000000044,0.05474481478723825,-0.00499562489062233,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,20,6,0.8999999999999999,0.9,0.899749373433584,False,0.033333333333333215,0.0,0.033333333333333326,0.0,0.03385307968441553,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,23,6,0.91,0.91,0.9099639855942376,False,0.03249999999999997,0.0,0.032500000000000084,0.0,0.03275986735026637,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,24,6,0.69,0.69,0.6807743795695603,False,0.007499999999999951,0.0,0.007499999999999951,0.0,0.009484092214623208,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,25,2,0.875,0.875,0.8744696342045141,False,-0.010000000000000009,0.0,-0.010000000000000009,0.0,-0.010049313940473037,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,26,4,0.845,0.845,0.8449961249031226,False,0.013749999999999929,-0.0050000000000000044,0.01375000000000004,-0.0050000000000000044,0.01432395714316248,-0.005003875096877386,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,27,6,0.895,0.895,0.8949343339587242,False,0.025833333333333375,0.0,0.025833333333333375,0.0,0.025973860141625726,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,29,4,0.915,0.915,0.9145191703331239,False,0.028750000000000053,0.0,0.028750000000000053,0.0,0.028856235007911124,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,3,2,0.925,0.925,0.9249530956848031,False,0.012499999999999956,0.0,0.012499999999999956,0.0,0.012480667539730983,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,30,4,0.83,0.83,0.8299829982998299,False,0.0050000000000000044,0.0,0.0050000000000000044,0.0,0.005450211508318814,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,31,6,0.8649999999999999,0.8649999999999999,0.8642363293526086,False,0.027499999999999858,0.004999999999999893,0.027499999999999858,0.004999999999999893,0.027399571999480177,0.004925707304573201,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,32,4,0.965,0.965,0.9649991249781245,False,0.02499999999999991,0.0,0.025000000000000022,0.0,0.025041947247955942,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,33,4,0.98,0.98,0.98,False,0.003750000000000031,0.0,0.003750000000000031,0.0,0.003750468761719028,0.0,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,34,4,0.72,0.72,0.7181964573268921,False,0.03374999999999995,0.004999999999999893,0.03374999999999995,0.0050000000000000044,0.03626598938083425,0.004808650915829826,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,36,4,0.975,0.975,0.9749843652282677,False,0.0,-0.0050000000000000044,0.0,-0.0050000000000000044,-1.56263152928382e-06,-0.005007631570451698,SEPARATE_POOL_AUDIT
