pool,policy_family,method_id,fold_id,seed_id,subjects,balanced_accuracy,accuracy,macro_f1,OUTER_TEST_USED,delta_balanced_accuracy_vs_target_keep,delta_balanced_accuracy_vs_best_ensemble,delta_accuracy_vs_target_keep,delta_accuracy_vs_best_ensemble,delta_macro_f1_vs_target_keep,delta_macro_f1_vs_best_ensemble,analysis_role
holdout,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,2,1,7,0.875,0.875,0.8725675952792521,False,0.011428571428571455,-0.0014285714285714457,0.011428571428571455,-0.0014285714285714457,0.011564830445972007,-0.0009638077487151842,SEPARATE_POOL_AUDIT
holdout,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,0,0,8,0.845,0.845,0.8434884602090882,False,0.0012499999999999734,-0.010624999999999996,0.0012499999999999734,-0.010624999999999996,0.0012583145759423875,-0.009964398793763318,SEPARATE_POOL_AUDIT
holdout,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,0,1,8,0.845,0.845,0.8426494036807683,False,0.009375000000000022,-0.010624999999999996,0.009375000000000022,-0.010624999999999996,0.011758923951962763,-0.010803455322083155,SEPARATE_POOL_AUDIT
holdout,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,1,0,8,0.854375,0.854375,0.8531597246972289,False,0.009375000000000022,0.006249999999999978,0.009375000000000022,0.006249999999999978,0.009165094686798492,0.007166757738562901,SEPARATE_POOL_AUDIT
holdout,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,1,1,8,0.8325,0.8325,0.8306607209397608,False,0.007500000000000062,-0.015625,0.007500000000000062,-0.015625,0.007909298909300255,-0.015332246018905149,SEPARATE_POOL_AUDIT
holdout,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,2,0,7,0.8507142857142858,0.8507142857142858,0.8428968384136082,False,0.010714285714285787,-0.02571428571428569,0.010714285714285787,-0.02571428571428569,0.009941914511006789,-0.030634564614359094,SEPARATE_POOL_AUDIT
holdout,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,2,1,7,0.8692857142857143,0.8692857142857143,0.8673407511478315,False,0.005714285714285783,-0.0071428571428571175,0.005714285714285783,-0.0071428571428571175,0.006337986314551403,-0.006190651880135789,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,0,0,8,0.84375,0.84375,0.8422301456331458,False,0.0,-0.011874999999999969,0.0,-0.011874999999999969,0.0,-0.011222713369705706,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,0,1,8,0.835625,0.835625,0.8308904797288056,False,0.0,-0.020000000000000018,0.0,-0.020000000000000018,0.0,-0.02256237927404592,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,1,0,8,0.845,0.845,0.8439946300104304,False,0.0,-0.0031250000000000444,0.0,-0.0031250000000000444,0.0,-0.0019983369482355906,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,1,1,8,0.825,0.825,0.8227514220304606,False,0.0,-0.023125000000000062,0.0,-0.023125000000000062,0.0,-0.023241544928205404,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,2,0,7,0.84,0.84,0.8329549239026014,False,0.0,-0.03642857142857148,0.0,-0.03642857142857148,0.0,-0.04057647912536588,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,2,1,7,0.8635714285714285,0.8635714285714285,0.8610027648332801,False,0.0,-0.0128571428571429,0.0,-0.0128571428571429,0.0,-0.012528638194687192,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,0,0,8,0.8406250000000001,0.840625,0.8379930153417781,False,-0.0031249999999999334,-0.014999999999999902,-0.0031250000000000444,-0.015000000000000013,-0.004237130291367741,-0.015459843661073447,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,0,1,8,0.854375,0.854375,0.8526946593775767,False,0.018750000000000044,-0.0012499999999999734,0.018750000000000044,-0.0012499999999999734,0.021804179648771127,-0.0007581996252747913,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,1,0,8,0.8375,0.8375,0.8350557638551269,False,-0.007499999999999951,-0.010624999999999996,-0.007499999999999951,-0.010624999999999996,-0.008938866155303482,-0.010937203103539073,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,1,1,8,0.840625,0.840625,0.8373173347543134,False,0.015625,-0.007500000000000062,0.015625,-0.007500000000000062,0.01456591272385277,-0.008675632204352635,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,2,0,7,0.8792857142857143,0.8792857142857143,0.877369855632691,False,0.03928571428571437,0.0028571428571428914,0.03928571428571437,0.0028571428571428914,0.04441493173008959,0.0038384526047237078,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,2,1,7,0.8707142857142857,0.8707142857142857,0.8680872530823759,False,0.0071428571428571175,-0.005714285714285783,0.0071428571428571175,-0.005714285714285783,0.0070844882490957994,-0.005444149945591392,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,0,0,8,0.8475,0.8475,0.8440442381344795,False,0.003750000000000031,-0.008124999999999938,0.003750000000000031,-0.008124999999999938,0.0018140925013336862,-0.00940862086837202,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,0,1,8,0.8475,0.8475,0.8440442381344795,False,0.01187500000000008,-0.008124999999999938,0.01187500000000008,-0.008124999999999938,0.013153758405673899,-0.00940862086837202,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,1,0,8,0.8418749999999999,0.841875,0.8381384479216276,False,-0.0031250000000000444,-0.006250000000000089,-0.0031249999999999334,-0.006249999999999978,-0.005856182088802786,-0.007854519037038377,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,1,1,8,0.8418749999999999,0.841875,0.8381384479216276,False,0.016874999999999973,-0.006250000000000089,0.016875000000000084,-0.006249999999999978,0.015387025891167028,-0.007854519037038377,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,7,0.8671428571428571,0.8671428571428572,0.8620809301438168,False,0.027142857142857135,-0.009285714285714342,0.027142857142857246,-0.00928571428571423,0.02912600624121542,-0.011450472884150464,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,7,0.8671428571428571,0.8671428571428572,0.8620809301438168,False,0.0035714285714285587,-0.009285714285714342,0.0035714285714286698,-0.00928571428571423,0.0010781653105367273,-0.011450472884150464,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,8,0.8425,0.8425,0.8399985972196192,False,-0.0012499999999999734,-0.013124999999999942,-0.0012499999999999734,-0.013124999999999942,-0.002231548413526574,-0.01345426178323228,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,8,0.848125,0.848125,0.8463785125015232,False,0.012500000000000067,-0.007499999999999951,0.012500000000000067,-0.007499999999999951,0.015488032772717597,-0.007074346501328321,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,8,0.836875,0.836875,0.8346155555354939,False,-0.008124999999999938,-0.011249999999999982,-0.008124999999999938,-0.011249999999999982,-0.009379074474936466,-0.011377411423172057,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,8,0.8475,0.8475,0.8448056670402087,False,0.022500000000000075,-0.0006249999999999867,0.022500000000000075,-0.0006249999999999867,0.022054245009748064,-0.0011872999184573407,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,2,0,7,0.8778571428571429,0.8778571428571428,0.8757800561016077,False,0.03785714285714292,0.0014285714285714457,0.03785714285714281,0.0014285714285713347,0.0428251321990063,0.0022486530736404164,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,2,1,7,0.8721428571428571,0.8721428571428572,0.8698137803700648,False,0.008571428571428563,-0.004285714285714337,0.008571428571428674,-0.004285714285714226,0.008811015536784761,-0.0037176226579024307,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,0,0,8,0.855625,0.855625,0.8534528590028515,False,0.011874999999999969,0.0,0.011874999999999969,0.0,0.011222713369705706,0.0,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,0,1,8,0.855625,0.855625,0.8534528590028515,False,0.020000000000000018,0.0,0.020000000000000018,0.0,0.02256237927404592,0.0,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,1,0,8,0.8475,0.8475,0.84536732631765,False,0.0025000000000000577,-0.0006249999999999867,0.0025000000000000577,-0.0006249999999999867,0.0013726963072195897,-0.0006256406410160009,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,1,1,8,0.8475,0.8475,0.84536732631765,False,0.022500000000000075,-0.0006249999999999867,0.022500000000000075,-0.0006249999999999867,0.022615904287189403,-0.0006256406410160009,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,2,0,7,0.8757142857142857,0.8757142857142857,0.8728163851525205,False,0.0357142857142857,-0.0007142857142857784,0.0357142857142857,-0.0007142857142857784,0.03986146124991907,-0.0007150178754468106,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B4_ALL_RUN_PROBABILITY_MEAN,2,1,7,0.8757142857142857,0.8757142857142857,0.8728163851525205,False,0.012142857142857122,-0.0007142857142857784,0.012142857142857122,-0.0007142857142857784,0.011813620319240381,-0.0007150178754468106,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B5_OTHER_RUN_LOGIT_MEAN,0,0,8,0.8406250000000001,0.840625,0.8381173059913962,False,-0.0031249999999999334,-0.014999999999999902,-0.0031250000000000444,-0.015000000000000013,-0.004112839641749577,-0.015335553011455283,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B5_OTHER_RUN_LOGIT_MEAN,0,1,8,0.848125,0.848125,0.8462833486911991,False,0.012500000000000067,-0.007499999999999951,0.012500000000000067,-0.007499999999999951,0.015392868962393558,-0.007169510311652361,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B5_OTHER_RUN_LOGIT_MEAN,1,0,8,0.8362499999999999,0.8362499999999999,0.8339800559305137,False,-0.008750000000000036,-0.01187500000000008,-0.008750000000000036,-0.01187500000000008,-0.010014574079916683,-0.012012911028152273,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B5_OTHER_RUN_LOGIT_MEAN,1,1,8,0.8475,0.8475,0.8449500252055617,False,0.022500000000000075,-0.0006249999999999867,0.022500000000000075,-0.0006249999999999867,0.02219860317510114,-0.001042941753104265,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B5_OTHER_RUN_LOGIT_MEAN,2,0,7,0.8778571428571429,0.8778571428571428,0.8756716005804467,False,0.03785714285714292,0.0014285714285714457,0.03785714285714281,0.0014285714285713347,0.04271667667784529,0.002140197552479406,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B5_OTHER_RUN_LOGIT_MEAN,2,1,7,0.8714285714285713,0.8714285714285713,0.8689719744676979,False,0.007857142857142785,-0.0050000000000001155,0.007857142857142785,-0.0050000000000001155,0.007969209634417829,-0.004559428560269363,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B6_ALL_RUN_LOGIT_MEAN,0,0,8,0.855625,0.855625,0.8534528590028515,False,0.011874999999999969,0.0,0.011874999999999969,0.0,0.011222713369705706,0.0,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B6_ALL_RUN_LOGIT_MEAN,0,1,8,0.855625,0.855625,0.8534528590028515,False,0.020000000000000018,0.0,0.020000000000000018,0.0,0.02256237927404592,0.0,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B6_ALL_RUN_LOGIT_MEAN,1,0,8,0.848125,0.848125,0.845992966958666,False,0.0031250000000000444,0.0,0.0031250000000000444,0.0,0.0019983369482355906,0.0,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B6_ALL_RUN_LOGIT_MEAN,1,1,8,0.848125,0.848125,0.845992966958666,False,0.023125000000000062,0.0,0.023125000000000062,0.0,0.023241544928205404,0.0,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B6_ALL_RUN_LOGIT_MEAN,2,0,7,0.8764285714285714,0.8764285714285714,0.8735314030279673,False,0.03642857142857148,0.0,0.03642857142857148,0.0,0.04057647912536588,0.0,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B6_ALL_RUN_LOGIT_MEAN,2,1,7,0.8764285714285714,0.8764285714285714,0.8735314030279673,False,0.0128571428571429,0.0,0.0128571428571429,0.0,0.012528638194687192,0.0,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B7_CONFIDENCE_WEIGHTED_KEEP_ENSEMBLE,0,0,8,0.854375,0.854375,0.8521012798951788,False,0.010624999999999996,-0.0012499999999999734,0.010624999999999996,-0.0012499999999999734,0.00987113426203301,-0.0013515791076726957,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B7_CONFIDENCE_WEIGHTED_KEEP_ENSEMBLE,0,1,8,0.854375,0.854375,0.8521012798951788,False,0.018750000000000044,-0.0012499999999999734,0.018750000000000044,-0.0012499999999999734,0.021210800166373223,-0.0013515791076726957,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B7_CONFIDENCE_WEIGHTED_KEEP_ENSEMBLE,1,0,8,0.8456250000000001,0.845625,0.8433887625884671,False,0.0006250000000000977,-0.0024999999999999467,0.0006249999999999867,-0.0025000000000000577,-0.0006058674219633353,-0.002604204370198926,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B7_CONFIDENCE_WEIGHTED_KEEP_ENSEMBLE,1,1,8,0.8456250000000001,0.845625,0.8433887625884671,False,0.020625000000000115,-0.0024999999999999467,0.020625000000000004,-0.0025000000000000577,0.02063734055800648,-0.002604204370198926,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B7_CONFIDENCE_WEIGHTED_KEEP_ENSEMBLE,2,0,7,0.875,0.875,0.8720998312993659,False,0.03500000000000003,-0.0014285714285714457,0.03500000000000003,-0.0014285714285714457,0.03914490739676446,-0.0014315717286014218,SEPARATE_POOL_AUDIT
holdout,KEEP_ONLY_ENSEMBLE,B7_CONFIDENCE_WEIGHTED_KEEP_ENSEMBLE,2,1,7,0.875,0.875,0.8720998312993659,False,0.011428571428571455,-0.0014285714285714457,0.011428571428571455,-0.0014285714285714457,0.01109706646608577,-0.0014315717286014218,SEPARATE_POOL_AUDIT
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C1_GATED_DIRECT_CONSENSUS,0,0,34,0.8361764705882353,0.8361764705882353,0.8346782670159498,False,0.0011764705882353343,-0.013529411764705901,0.0011764705882353343,-0.013529411764705901,0.0007423281632183976,-0.013886019266716954,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C1_GATED_DIRECT_CONSENSUS,0,1,34,0.8408823529411764,0.8408823529411764,0.8397923813837154,False,0.008970588235294064,-0.008823529411764786,0.008970588235294064,-0.008823529411764786,0.010231291847314972,-0.00877190489895141,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C1_GATED_DIRECT_CONSENSUS,1,0,34,0.8427941176470588,0.8427941176470588,0.8412642618381762,False,0.005441176470588283,-0.010441176470588287,0.005441176470588283,-0.010441176470588176,0.005162784806678866,-0.010815306582629636,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C1_GATED_DIRECT_CONSENSUS,1,1,34,0.8498529411764706,0.8498529411764706,0.8484087541261579,False,0.03147058823529414,-0.003382352941176503,0.03147058823529414,-0.003382352941176392,0.032020501620330766,-0.003670814294647884,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C1_GATED_DIRECT_CONSENSUS,2,0,34,0.8491176470588235,0.8491176470588235,0.8472878472576247,False,0.043970588235294095,-0.0020588235294117796,0.043970588235294095,-0.0020588235294117796,0.045465002280376976,-0.0017115970718543094,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C1_GATED_DIRECT_CONSENSUS,2,1,34,0.8373529411764705,0.8373529411764705,0.8356768089512374,False,0.004117647058823559,-0.01382352941176479,0.004117647058823559,-0.01382352941176479,0.004516951215635223,-0.013322635378241632,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,0,0,34,0.8341176470588235,0.8341176470588235,0.832878201743416,False,-0.0008823529411764452,-0.01558823529411768,-0.0008823529411764452,-0.01558823529411768,-0.0010577371093154486,-0.0156860845392508,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,0,1,34,0.8414705882352941,0.8414705882352941,0.8399703844754294,False,0.00955882352941173,-0.008235294117647118,0.00955882352941173,-0.008235294117647118,0.010409294939028979,-0.008593901807237403,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,1,0,34,0.8454411764705883,0.8454411764705883,0.844146439232937,False,0.00808823529411773,-0.00779411764705884,0.00808823529411773,-0.007794117647058729,0.008044962201439687,-0.007933129187868815,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,1,1,34,0.8461764705882353,0.8461764705882353,0.8448264629384603,False,0.027794117647058858,-0.007058823529411784,0.027794117647058858,-0.007058823529411673,0.02843821043263317,-0.007253105482345479,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,2,0,34,0.8395588235294118,0.8395588235294118,0.8371123970604951,False,0.034411764705882364,-0.01161764705882351,0.034411764705882364,-0.01161764705882351,0.035289552083247355,-0.01188704726898393,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C2_ACTION_MASKED_DIRECT_CONSENSUS_FULL,2,1,34,0.8425,0.8425,0.840818727959574,False,0.009264705882353064,-0.008676470588235285,0.009264705882353064,-0.008676470588235285,0.009658870223971827,-0.008180716369905028,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,0,0,34,0.8405882352941176,0.8405882352941177,0.8396593570118276,False,0.005588235294117672,-0.009117647058823564,0.005588235294117783,-0.009117647058823453,0.005723418159096161,-0.00890492927083919,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,0,1,34,0.8397058823529412,0.8397058823529412,0.8379080956185495,False,0.00779411764705884,-0.010000000000000009,0.00779411764705884,-0.010000000000000009,0.008347006082149111,-0.010656190664117271,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,1,0,34,0.8402941176470589,0.8402941176470589,0.8388495374035824,False,0.002941176470588336,-0.012941176470588234,0.002941176470588336,-0.012941176470588123,0.0027480603720850816,-0.01323003101722342,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,1,1,34,0.8308823529411765,0.8308823529411765,0.8293165611602132,False,0.012500000000000067,-0.022352941176470575,0.012500000000000067,-0.022352941176470464,0.0129283086543861,-0.02276300726059255,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,34,0.8188235294117647,0.8188235294117647,0.8157403893088288,False,0.01367647058823529,-0.032352941176470584,0.01367647058823529,-0.032352941176470584,0.013917544331580989,-0.0332590550206503,DESCRIPTIVE_ONLY
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,34,0.838529411764706,0.838529411764706,0.8362234473611568,False,0.0052941176470590046,-0.012647058823529345,0.0052941176470590046,-0.012647058823529345,0.005063589625554643,-0.012775996968322212,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,34,0.8341176470588235,0.8341176470588235,0.832878201743416,False,-0.0008823529411764452,-0.01558823529411768,-0.0008823529411764452,-0.01558823529411768,-0.0010577371093154486,-0.0156860845392508,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,34,0.8414705882352941,0.8414705882352941,0.8399703844754294,False,0.00955882352941173,-0.008235294117647118,0.00955882352941173,-0.008235294117647118,0.010409294939028979,-0.008593901807237403,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,34,0.8454411764705883,0.8454411764705883,0.844146439232937,False,0.00808823529411773,-0.00779411764705884,0.00808823529411773,-0.007794117647058729,0.008044962201439687,-0.007933129187868815,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,34,0.8461764705882353,0.8461764705882353,0.8448264629384603,False,0.027794117647058858,-0.007058823529411784,0.027794117647058858,-0.007058823529411673,0.02843821043263317,-0.007253105482345479,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,2,0,34,0.8395588235294118,0.8395588235294118,0.8371123970604951,False,0.034411764705882364,-0.01161764705882351,0.034411764705882364,-0.01161764705882351,0.035289552083247355,-0.01188704726898393,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,2,1,34,0.8425,0.8425,0.840818727959574,False,0.009264705882353064,-0.008676470588235285,0.009264705882353064,-0.008676470588235285,0.009658870223971827,-0.008180716369905028,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,0,0,34,0.8405882352941176,0.8405882352941177,0.8396593570118276,False,0.005588235294117672,-0.009117647058823564,0.005588235294117783,-0.009117647058823453,0.005723418159096161,-0.00890492927083919,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,0,1,34,0.8397058823529412,0.8397058823529412,0.8379080956185495,False,0.00779411764705884,-0.010000000000000009,0.00779411764705884,-0.010000000000000009,0.008347006082149111,-0.010656190664117271,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,1,0,34,0.8402941176470589,0.8402941176470589,0.8388495374035824,False,0.002941176470588336,-0.012941176470588234,0.002941176470588336,-0.012941176470588123,0.0027480603720850816,-0.01323003101722342,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,1,1,34,0.8308823529411765,0.8308823529411765,0.8293165611602132,False,0.012500000000000067,-0.022352941176470575,0.012500000000000067,-0.022352941176470464,0.0129283086543861,-0.02276300726059255,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,2,0,34,0.8188235294117647,0.8188235294117647,0.8157403893088288,False,0.01367647058823529,-0.032352941176470584,0.01367647058823529,-0.032352941176470584,0.013917544331580989,-0.0332590550206503,DESCRIPTIVE_ONLY
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_PROTECTED_SAFE,2,1,34,0.838529411764706,0.838529411764706,0.8362234473611568,False,0.0052941176470590046,-0.012647058823529345,0.0052941176470590046,-0.012647058823529345,0.005063589625554643,-0.012775996968322212,DESCRIPTIVE_ONLY
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,0,0,34,0.835,0.835,0.8339359388527314,False,0.0,-0.014705882352941235,0.0,-0.014705882352941235,0.0,-0.014628347429935351,DESCRIPTIVE_ONLY
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,0,1,34,0.8319117647058824,0.8319117647058824,0.8295610895364004,False,0.0,-0.01779411764705885,0.0,-0.01779411764705885,0.0,-0.019003196746266382,DESCRIPTIVE_ONLY
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,1,0,34,0.8373529411764705,0.8373529411764705,0.8361014770314973,False,0.0,-0.01588235294117657,0.0,-0.01588235294117646,0.0,-0.015978091389308502,DESCRIPTIVE_ONLY
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,1,1,34,0.8183823529411764,0.8183823529411764,0.8163882525058271,False,0.0,-0.03485294117647064,0.0,-0.03485294117647053,0.0,-0.03569131591497865,DESCRIPTIVE_ONLY
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,2,0,34,0.8051470588235294,0.8051470588235294,0.8018228449772478,False,0.0,-0.046029411764705874,0.0,-0.046029411764705874,0.0,-0.047176599352231285,DESCRIPTIVE_ONLY
pooled_descriptive,KEEP_ONLY_ENSEMBLE,B0_TARGET_KEEP,2,1,34,0.833235294117647,0.833235294117647,0.8311598577356022,False,0.0,-0.01794117647058835,0.0,-0.01794117647058835,0.0,-0.017839586593876855,DESCRIPTIVE_ONLY
