dataset,seed,outer_fold,alpha,ablation,metric,value
hmc,3,2,0.1,A2_utility_only_uncertified,cohen_kappa,0.3861869604800594
hmc,3,2,0.1,A2_utility_only_uncertified,selected_vs_no_tta_gain,-0.004545454545454544
hmc,3,2,0.1,A2_utility_only_uncertified,tta_selection_rate,0.36363636363636365
hmc,3,2,0.1,A2_utility_only_uncertified,safe_beneficial_selection_precision,0.0
hmc,3,2,0.1,A2_utility_only_uncertified,nar,0.75
hmc,3,2,0.1,A3_joint_without_benefit_certificate,marginal_violation,0.0
hmc,3,2,0.1,A3_joint_without_benefit_certificate,certified_only_violation,
hmc,3,2,0.1,A3_joint_without_benefit_certificate,nonharm_violation,0.0
hmc,3,2,0.1,A3_joint_without_benefit_certificate,joint_validity,1.0
hmc,3,2,0.1,A3_joint_without_benefit_certificate,csr,0.0
hmc,3,2,0.1,A3_joint_without_benefit_certificate,full_set_fallback,1.0
hmc,3,2,0.1,A3_joint_without_benefit_certificate,average_set_size,5.0
hmc,3,2,0.1,A3_joint_without_benefit_certificate,singleton_rate,0.0
hmc,3,2,0.1,A3_joint_without_benefit_certificate,argmax_error,0.40909090909090917
hmc,3,2,0.1,A3_joint_without_benefit_certificate,macro_f1,0.453098523513612
hmc,3,2,0.1,A3_joint_without_benefit_certificate,balanced_accuracy,0.5442170719676489
hmc,3,2,0.1,A3_joint_without_benefit_certificate,cohen_kappa,0.3911420498852321
hmc,3,2,0.1,A3_joint_without_benefit_certificate,selected_vs_no_tta_gain,0.0
hmc,3,2,0.1,A3_joint_without_benefit_certificate,tta_selection_rate,0.0
hmc,3,2,0.1,A3_joint_without_benefit_certificate,safe_beneficial_selection_precision,
hmc,3,2,0.1,A3_joint_without_benefit_certificate,nar,
hmc,3,2,0.1,A4_separate_risk_gain_calibration,marginal_violation,0.0
hmc,3,2,0.1,A4_separate_risk_gain_calibration,certified_only_violation,0.0
hmc,3,2,0.1,A4_separate_risk_gain_calibration,nonharm_violation,0.0
hmc,3,2,0.1,A4_separate_risk_gain_calibration,joint_validity,1.0
hmc,3,2,0.1,A4_separate_risk_gain_calibration,csr,0.36363636363636365
hmc,3,2,0.1,A4_separate_risk_gain_calibration,full_set_fallback,0.6363636363636364
hmc,3,2,0.1,A4_separate_risk_gain_calibration,average_set_size,4.421212121212121
hmc,3,2,0.1,A4_separate_risk_gain_calibration,singleton_rate,0.023484848484848487
hmc,3,2,0.1,A4_separate_risk_gain_calibration,argmax_error,0.40909090909090917
hmc,3,2,0.1,A4_separate_risk_gain_calibration,macro_f1,0.453098523513612
hmc,3,2,0.1,A4_separate_risk_gain_calibration,balanced_accuracy,0.5442170719676489
hmc,3,2,0.1,A4_separate_risk_gain_calibration,cohen_kappa,0.3911420498852321
hmc,3,2,0.1,A4_separate_risk_gain_calibration,selected_vs_no_tta_gain,0.0
hmc,3,2,0.1,A4_separate_risk_gain_calibration,tta_selection_rate,0.0
hmc,3,2,0.1,A4_separate_risk_gain_calibration,safe_beneficial_selection_precision,
hmc,3,2,0.1,A4_separate_risk_gain_calibration,nar,
hmc,3,2,0.1,A7_context_set_size_selector,marginal_violation,0.0
hmc,3,2,0.1,A7_context_set_size_selector,certified_only_violation,
hmc,3,2,0.1,A7_context_set_size_selector,nonharm_violation,0.0
hmc,3,2,0.1,A7_context_set_size_selector,joint_validity,1.0
hmc,3,2,0.1,A7_context_set_size_selector,csr,0.0
hmc,3,2,0.1,A7_context_set_size_selector,full_set_fallback,1.0
hmc,3,2,0.1,A7_context_set_size_selector,average_set_size,5.0
hmc,3,2,0.1,A7_context_set_size_selector,singleton_rate,0.0
hmc,3,2,0.1,A7_context_set_size_selector,argmax_error,0.40909090909090917
hmc,3,2,0.1,A7_context_set_size_selector,macro_f1,0.453098523513612
hmc,3,2,0.1,A7_context_set_size_selector,balanced_accuracy,0.5442170719676489
hmc,3,2,0.1,A7_context_set_size_selector,cohen_kappa,0.3911420498852321
hmc,3,2,0.1,A7_context_set_size_selector,selected_vs_no_tta_gain,0.0
hmc,3,2,0.1,A7_context_set_size_selector,tta_selection_rate,0.0
hmc,3,2,0.1,A7_context_set_size_selector,safe_beneficial_selection_precision,
hmc,3,2,0.1,A7_context_set_size_selector,nar,
hmc,3,2,0.1,A9_no_positive_gain_gate,marginal_violation,0.0
hmc,3,2,0.1,A9_no_positive_gain_gate,certified_only_violation,
hmc,3,2,0.1,A9_no_positive_gain_gate,nonharm_violation,0.0
hmc,3,2,0.1,A9_no_positive_gain_gate,joint_validity,1.0
hmc,3,2,0.1,A9_no_positive_gain_gate,csr,0.0
hmc,3,2,0.1,A9_no_positive_gain_gate,full_set_fallback,1.0
hmc,3,2,0.1,A9_no_positive_gain_gate,average_set_size,5.0
hmc,3,2,0.1,A9_no_positive_gain_gate,singleton_rate,0.0
hmc,3,2,0.1,A9_no_positive_gain_gate,argmax_error,0.40909090909090917
hmc,3,2,0.1,A9_no_positive_gain_gate,macro_f1,0.453098523513612
hmc,3,2,0.1,A9_no_positive_gain_gate,balanced_accuracy,0.5442170719676489
hmc,3,2,0.1,A9_no_positive_gain_gate,cohen_kappa,0.3911420498852321
hmc,3,2,0.1,A9_no_positive_gain_gate,selected_vs_no_tta_gain,0.0
hmc,3,2,0.1,A9_no_positive_gain_gate,tta_selection_rate,0.0
hmc,3,2,0.1,A9_no_positive_gain_gate,safe_beneficial_selection_precision,
hmc,3,2,0.1,A9_no_positive_gain_gate,nar,
hmc,3,2,0.1,A5_pointwise_per_action_calibration,marginal_violation,0.18181818181818182
hmc,3,2,0.1,A5_pointwise_per_action_calibration,certified_only_violation,0.4
hmc,3,2,0.1,A5_pointwise_per_action_calibration,nonharm_violation,0.0
hmc,3,2,0.1,A5_pointwise_per_action_calibration,joint_validity,0.8181818181818182
hmc,3,2,0.1,A5_pointwise_per_action_calibration,csr,0.45454545454545453
hmc,3,2,0.1,A5_pointwise_per_action_calibration,full_set_fallback,0.5454545454545454
hmc,3,2,0.1,A5_pointwise_per_action_calibration,average_set_size,4.04469696969697
hmc,3,2,0.1,A5_pointwise_per_action_calibration,singleton_rate,0.035227272727272725
hmc,3,2,0.1,A5_pointwise_per_action_calibration,argmax_error,0.40909090909090917
hmc,3,2,0.1,A5_pointwise_per_action_calibration,macro_f1,0.453098523513612
hmc,3,2,0.1,A5_pointwise_per_action_calibration,balanced_accuracy,0.5442170719676489
hmc,3,2,0.1,A5_pointwise_per_action_calibration,cohen_kappa,0.3911420498852321
hmc,3,2,0.1,A5_pointwise_per_action_calibration,selected_vs_no_tta_gain,0.0
hmc,3,2,0.1,A5_pointwise_per_action_calibration,tta_selection_rate,0.0
hmc,3,2,0.1,A5_pointwise_per_action_calibration,safe_beneficial_selection_precision,
hmc,3,2,0.1,A5_pointwise_per_action_calibration,nar,
hmc,3,2,0.1,A6_no_action_specific_diagnostics,marginal_violation,0.0
hmc,3,2,0.1,A6_no_action_specific_diagnostics,certified_only_violation,
hmc,3,2,0.1,A6_no_action_specific_diagnostics,nonharm_violation,0.0
hmc,3,2,0.1,A6_no_action_specific_diagnostics,joint_validity,1.0
hmc,3,2,0.1,A6_no_action_specific_diagnostics,csr,0.0
hmc,3,2,0.1,A6_no_action_specific_diagnostics,full_set_fallback,1.0
hmc,3,2,0.1,A6_no_action_specific_diagnostics,average_set_size,5.0
hmc,3,2,0.1,A6_no_action_specific_diagnostics,singleton_rate,0.0
hmc,3,2,0.1,A6_no_action_specific_diagnostics,argmax_error,0.40909090909090917
hmc,3,2,0.1,A6_no_action_specific_diagnostics,macro_f1,0.453098523513612
hmc,3,2,0.1,A6_no_action_specific_diagnostics,balanced_accuracy,0.5442170719676489
hmc,3,2,0.1,A6_no_action_specific_diagnostics,cohen_kappa,0.3911420498852321
hmc,3,2,0.1,A6_no_action_specific_diagnostics,selected_vs_no_tta_gain,0.0
hmc,3,2,0.1,A6_no_action_specific_diagnostics,tta_selection_rate,0.0
hmc,3,2,0.1,A6_no_action_specific_diagnostics,safe_beneficial_selection_precision,
hmc,3,2,0.1,A6_no_action_specific_diagnostics,nar,
hmc,3,2,0.1,A8_global_critical_index,marginal_violation,0.0
hmc,3,2,0.1,A8_global_critical_index,certified_only_violation,0.0
hmc,3,2,0.1,A8_global_critical_index,nonharm_violation,0.0
hmc,3,2,0.1,A8_global_critical_index,joint_validity,1.0
hmc,3,2,0.1,A8_global_critical_index,csr,1.0
hmc,3,2,0.1,A8_global_critical_index,full_set_fallback,0.0
hmc,3,2,0.1,A8_global_critical_index,average_set_size,3.389393939393939
hmc,3,2,0.1,A8_global_critical_index,singleton_rate,0.032196969696969696
hmc,3,2,0.1,A8_global_critical_index,argmax_error,0.40909090909090917
hmc,3,2,0.1,A8_global_critical_index,macro_f1,0.453098523513612
hmc,3,2,0.1,A8_global_critical_index,balanced_accuracy,0.5442170719676489
hmc,3,2,0.1,A8_global_critical_index,cohen_kappa,0.3911420498852321
hmc,3,2,0.1,A8_global_critical_index,selected_vs_no_tta_gain,0.0
hmc,3,2,0.1,A8_global_critical_index,tta_selection_rate,0.0
hmc,3,2,0.1,A8_global_critical_index,safe_beneficial_selection_precision,
hmc,3,2,0.1,A8_global_critical_index,nar,
hmc,3,2,0.1,A10_policy_level_calibration,marginal_violation,0.0
hmc,3,2,0.1,A10_policy_level_calibration,certified_only_violation,0.0
hmc,3,2,0.1,A10_policy_level_calibration,nonharm_violation,0.2727272727272727
hmc,3,2,0.1,A10_policy_level_calibration,joint_validity,0.7272727272727273
hmc,3,2,0.1,A10_policy_level_calibration,csr,0.2727272727272727
hmc,3,2,0.1,A10_policy_level_calibration,full_set_fallback,0.7272727272727273
hmc,3,2,0.1,A10_policy_level_calibration,average_set_size,4.495075757575758
hmc,3,2,0.1,A10_policy_level_calibration,singleton_rate,0.025757575757575757
hmc,3,2,0.1,A10_policy_level_calibration,argmax_error,0.41363636363636364
hmc,3,2,0.1,A10_policy_level_calibration,macro_f1,0.44840027540794075
hmc,3,2,0.1,A10_policy_level_calibration,balanced_accuracy,0.5380712288262375
hmc,3,2,0.1,A10_policy_level_calibration,cohen_kappa,0.3861869604800594
hmc,3,2,0.1,A10_policy_level_calibration,selected_vs_no_tta_gain,-0.004545454545454544
hmc,3,2,0.1,A10_policy_level_calibration,tta_selection_rate,0.36363636363636365
hmc,3,2,0.1,A10_policy_level_calibration,safe_beneficial_selection_precision,0.0
hmc,3,2,0.1,A10_policy_level_calibration,nar,0.75
hmc,3,2,0.2,A1_risk_only,marginal_violation,0.18181818181818182
hmc,3,2,0.2,A1_risk_only,certified_only_violation,0.4
hmc,3,2,0.2,A1_risk_only,nonharm_violation,0.18181818181818182
hmc,3,2,0.2,A1_risk_only,joint_validity,0.7272727272727273
hmc,3,2,0.2,A1_risk_only,csr,0.45454545454545453
hmc,3,2,0.2,A1_risk_only,full_set_fallback,0.5454545454545454
hmc,3,2,0.2,A1_risk_only,average_set_size,3.759469696969697
hmc,3,2,0.2,A1_risk_only,singleton_rate,0.10909090909090911
hmc,3,2,0.2,A1_risk_only,argmax_error,0.41363636363636364
hmc,3,2,0.2,A1_risk_only,macro_f1,0.4488611170394901
hmc,3,2,0.2,A1_risk_only,balanced_accuracy,0.5428837233589476
hmc,3,2,0.2,A1_risk_only,cohen_kappa,0.38601226057259663
hmc,3,2,0.2,A1_risk_only,selected_vs_no_tta_gain,-0.004545454545454539
hmc,3,2,0.2,A1_risk_only,tta_selection_rate,0.36363636363636365
hmc,3,2,0.2,A1_risk_only,safe_beneficial_selection_precision,0.0
hmc,3,2,0.2,A1_risk_only,nar,0.5
hmc,3,2,0.2,A2_utility_only_uncertified,marginal_violation,0.2727272727272727
hmc,3,2,0.2,A2_utility_only_uncertified,certified_only_violation,0.2727272727272727
hmc,3,2,0.2,A2_utility_only_uncertified,nonharm_violation,0.2727272727272727
hmc,3,2,0.2,A2_utility_only_uncertified,joint_validity,0.45454545454545453
hmc,3,2,0.2,A2_utility_only_uncertified,csr,1.0
hmc,3,2,0.2,A2_utility_only_uncertified,full_set_fallback,0.0
hmc,3,2,0.2,A2_utility_only_uncertified,average_set_size,1.8454545454545455
hmc,3,2,0.2,A2_utility_only_uncertified,singleton_rate,0.3556818181818182
hmc,3,2,0.2,A2_utility_only_uncertified,argmax_error,0.41363636363636364
hmc,3,2,0.2,A2_utility_only_uncertified,macro_f1,0.44840027540794075
hmc,3,2,0.2,A2_utility_only_uncertified,balanced_accuracy,0.5380712288262375
hmc,3,2,0.2,A2_utility_only_uncertified,cohen_kappa,0.3861869604800594
hmc,3,2,0.2,A2_utility_only_uncertified,selected_vs_no_tta_gain,-0.004545454545454544
hmc,3,2,0.2,A2_utility_only_uncertified,tta_selection_rate,0.36363636363636365
hmc,3,2,0.2,A2_utility_only_uncertified,safe_beneficial_selection_precision,0.0
hmc,3,2,0.2,A2_utility_only_uncertified,nar,0.75
hmc,3,2,0.2,A3_joint_without_benefit_certificate,marginal_violation,0.0
hmc,3,2,0.2,A3_joint_without_benefit_certificate,certified_only_violation,0.0
hmc,3,2,0.2,A3_joint_without_benefit_certificate,nonharm_violation,0.0
hmc,3,2,0.2,A3_joint_without_benefit_certificate,joint_validity,1.0
hmc,3,2,0.2,A3_joint_without_benefit_certificate,csr,0.36363636363636365
hmc,3,2,0.2,A3_joint_without_benefit_certificate,full_set_fallback,0.6363636363636364
hmc,3,2,0.2,A3_joint_without_benefit_certificate,average_set_size,4.218181818181818
hmc,3,2,0.2,A3_joint_without_benefit_certificate,singleton_rate,0.03674242424242424
hmc,3,2,0.2,A3_joint_without_benefit_certificate,argmax_error,0.40909090909090917
hmc,3,2,0.2,A3_joint_without_benefit_certificate,macro_f1,0.453098523513612
hmc,3,2,0.2,A3_joint_without_benefit_certificate,balanced_accuracy,0.5442170719676489
hmc,3,2,0.2,A3_joint_without_benefit_certificate,cohen_kappa,0.3911420498852321
hmc,3,2,0.2,A3_joint_without_benefit_certificate,selected_vs_no_tta_gain,0.0
hmc,3,2,0.2,A3_joint_without_benefit_certificate,tta_selection_rate,0.0
hmc,3,2,0.2,A3_joint_without_benefit_certificate,safe_beneficial_selection_precision,
hmc,3,2,0.2,A3_joint_without_benefit_certificate,nar,
hmc,3,2,0.2,A4_separate_risk_gain_calibration,marginal_violation,0.0
hmc,3,2,0.2,A4_separate_risk_gain_calibration,certified_only_violation,0.0
hmc,3,2,0.2,A4_separate_risk_gain_calibration,nonharm_violation,0.0
hmc,3,2,0.2,A4_separate_risk_gain_calibration,joint_validity,1.0
hmc,3,2,0.2,A4_separate_risk_gain_calibration,csr,0.5454545454545454
hmc,3,2,0.2,A4_separate_risk_gain_calibration,full_set_fallback,0.45454545454545453
hmc,3,2,0.2,A4_separate_risk_gain_calibration,average_set_size,3.5757575757575752
hmc,3,2,0.2,A4_separate_risk_gain_calibration,singleton_rate,0.08863636363636364
hmc,3,2,0.2,A4_separate_risk_gain_calibration,argmax_error,0.40909090909090917
hmc,3,2,0.2,A4_separate_risk_gain_calibration,macro_f1,0.453098523513612
hmc,3,2,0.2,A4_separate_risk_gain_calibration,balanced_accuracy,0.5442170719676489
hmc,3,2,0.2,A4_separate_risk_gain_calibration,cohen_kappa,0.3911420498852321
hmc,3,2,0.2,A4_separate_risk_gain_calibration,selected_vs_no_tta_gain,0.0
hmc,3,2,0.2,A4_separate_risk_gain_calibration,tta_selection_rate,0.0
hmc,3,2,0.2,A4_separate_risk_gain_calibration,safe_beneficial_selection_precision,
hmc,3,2,0.2,A4_separate_risk_gain_calibration,nar,
hmc,3,2,0.2,A7_context_set_size_selector,marginal_violation,0.0
hmc,3,2,0.2,A7_context_set_size_selector,certified_only_violation,0.0
hmc,3,2,0.2,A7_context_set_size_selector,nonharm_violation,0.0
hmc,3,2,0.2,A7_context_set_size_selector,joint_validity,1.0
hmc,3,2,0.2,A7_context_set_size_selector,csr,0.36363636363636365
hmc,3,2,0.2,A7_context_set_size_selector,full_set_fallback,0.6363636363636364
hmc,3,2,0.2,A7_context_set_size_selector,average_set_size,4.218181818181818
hmc,3,2,0.2,A7_context_set_size_selector,singleton_rate,0.03674242424242424
hmc,3,2,0.2,A7_context_set_size_selector,argmax_error,0.40909090909090917
hmc,3,2,0.2,A7_context_set_size_selector,macro_f1,0.453098523513612
hmc,3,2,0.2,A7_context_set_size_selector,balanced_accuracy,0.5442170719676489
hmc,3,2,0.2,A7_context_set_size_selector,cohen_kappa,0.3911420498852321
hmc,3,2,0.2,A7_context_set_size_selector,selected_vs_no_tta_gain,0.0
hmc,3,2,0.2,A7_context_set_size_selector,tta_selection_rate,0.0
hmc,3,2,0.2,A7_context_set_size_selector,safe_beneficial_selection_precision,
hmc,3,2,0.2,A7_context_set_size_selector,nar,
hmc,3,2,0.2,A9_no_positive_gain_gate,marginal_violation,0.09090909090909091
hmc,3,2,0.2,A9_no_positive_gain_gate,certified_only_violation,0.2
hmc,3,2,0.2,A9_no_positive_gain_gate,nonharm_violation,0.09090909090909091
hmc,3,2,0.2,A9_no_positive_gain_gate,joint_validity,0.9090909090909091
hmc,3,2,0.2,A9_no_positive_gain_gate,csr,0.45454545454545453
hmc,3,2,0.2,A9_no_positive_gain_gate,full_set_fallback,0.5454545454545454
hmc,3,2,0.2,A9_no_positive_gain_gate,average_set_size,3.9151515151515146
hmc,3,2,0.2,A9_no_positive_gain_gate,singleton_rate,0.0787878787878788
hmc,3,2,0.2,A9_no_positive_gain_gate,argmax_error,0.4128787878787879
hmc,3,2,0.2,A9_no_positive_gain_gate,macro_f1,0.4501517354680859
hmc,3,2,0.2,A9_no_positive_gain_gate,balanced_accuracy,0.5417535523424131
hmc,3,2,0.2,A9_no_positive_gain_gate,cohen_kappa,0.3876078063641362
hmc,3,2,0.2,A9_no_positive_gain_gate,selected_vs_no_tta_gain,-0.0037878787878787845
hmc,3,2,0.2,A9_no_positive_gain_gate,tta_selection_rate,0.36363636363636365
hmc,3,2,0.2,A9_no_positive_gain_gate,safe_beneficial_selection_precision,0.25
hmc,3,2,0.2,A9_no_positive_gain_gate,nar,0.25
hmc,3,2,0.2,A5_pointwise_per_action_calibration,marginal_violation,0.2727272727272727
hmc,3,2,0.2,A5_pointwise_per_action_calibration,certified_only_violation,0.3333333333333333
hmc,3,2,0.2,A5_pointwise_per_action_calibration,nonharm_violation,0.0
hmc,3,2,0.2,A5_pointwise_per_action_calibration,joint_validity,0.7272727272727273
hmc,3,2,0.2,A5_pointwise_per_action_calibration,csr,0.8181818181818182
hmc,3,2,0.2,A5_pointwise_per_action_calibration,full_set_fallback,0.18181818181818182
hmc,3,2,0.2,A5_pointwise_per_action_calibration,average_set_size,2.753787878787879
hmc,3,2,0.2,A5_pointwise_per_action_calibration,singleton_rate,0.171969696969697
hmc,3,2,0.2,A5_pointwise_per_action_calibration,argmax_error,0.40909090909090917
hmc,3,2,0.2,A5_pointwise_per_action_calibration,macro_f1,0.453098523513612
hmc,3,2,0.2,A5_pointwise_per_action_calibration,balanced_accuracy,0.5442170719676489
hmc,3,2,0.2,A5_pointwise_per_action_calibration,cohen_kappa,0.3911420498852321
hmc,3,2,0.2,A5_pointwise_per_action_calibration,selected_vs_no_tta_gain,0.0
hmc,3,2,0.2,A5_pointwise_per_action_calibration,tta_selection_rate,0.0
hmc,3,2,0.2,A5_pointwise_per_action_calibration,safe_beneficial_selection_precision,
hmc,3,2,0.2,A5_pointwise_per_action_calibration,nar,
hmc,3,2,0.2,A6_no_action_specific_diagnostics,marginal_violation,0.0
hmc,3,2,0.2,A6_no_action_specific_diagnostics,certified_only_violation,
hmc,3,2,0.2,A6_no_action_specific_diagnostics,nonharm_violation,0.0
hmc,3,2,0.2,A6_no_action_specific_diagnostics,joint_validity,1.0
hmc,3,2,0.2,A6_no_action_specific_diagnostics,csr,0.0
hmc,3,2,0.2,A6_no_action_specific_diagnostics,full_set_fallback,1.0
hmc,3,2,0.2,A6_no_action_specific_diagnostics,average_set_size,5.0
hmc,3,2,0.2,A6_no_action_specific_diagnostics,singleton_rate,0.0
hmc,3,2,0.2,A6_no_action_specific_diagnostics,argmax_error,0.40909090909090917
hmc,3,2,0.2,A6_no_action_specific_diagnostics,macro_f1,0.453098523513612
hmc,3,2,0.2,A6_no_action_specific_diagnostics,balanced_accuracy,0.5442170719676489
hmc,3,2,0.2,A6_no_action_specific_diagnostics,cohen_kappa,0.3911420498852321
hmc,3,2,0.2,A6_no_action_specific_diagnostics,selected_vs_no_tta_gain,0.0
hmc,3,2,0.2,A6_no_action_specific_diagnostics,tta_selection_rate,0.0
hmc,3,2,0.2,A6_no_action_specific_diagnostics,safe_beneficial_selection_precision,
hmc,3,2,0.2,A6_no_action_specific_diagnostics,nar,
hmc,3,2,0.2,A8_global_critical_index,marginal_violation,0.09090909090909091
hmc,3,2,0.2,A8_global_critical_index,certified_only_violation,0.09090909090909091
hmc,3,2,0.2,A8_global_critical_index,nonharm_violation,0.0
hmc,3,2,0.2,A8_global_critical_index,joint_validity,0.9090909090909091
hmc,3,2,0.2,A8_global_critical_index,csr,1.0
hmc,3,2,0.2,A8_global_critical_index,full_set_fallback,0.0
hmc,3,2,0.2,A8_global_critical_index,average_set_size,2.4492424242424238
hmc,3,2,0.2,A8_global_critical_index,singleton_rate,0.13901515151515154
hmc,3,2,0.2,A8_global_critical_index,argmax_error,0.40909090909090917
hmc,3,2,0.2,A8_global_critical_index,macro_f1,0.453098523513612
hmc,3,2,0.2,A8_global_critical_index,balanced_accuracy,0.5442170719676489
hmc,3,2,0.2,A8_global_critical_index,cohen_kappa,0.3911420498852321
hmc,3,2,0.2,A8_global_critical_index,selected_vs_no_tta_gain,0.0
hmc,3,2,0.2,A8_global_critical_index,tta_selection_rate,0.0
hmc,3,2,0.2,A8_global_critical_index,safe_beneficial_selection_precision,
hmc,3,2,0.2,A8_global_critical_index,nar,
hmc,3,2,0.2,A10_policy_level_calibration,marginal_violation,0.2727272727272727
hmc,3,2,0.2,A10_policy_level_calibration,certified_only_violation,0.42857142857142855
hmc,3,2,0.2,A10_policy_level_calibration,nonharm_violation,0.2727272727272727
hmc,3,2,0.2,A10_policy_level_calibration,joint_validity,0.45454545454545453
hmc,3,2,0.2,A10_policy_level_calibration,csr,0.6363636363636364
hmc,3,2,0.2,A10_policy_level_calibration,full_set_fallback,0.36363636363636365
hmc,3,2,0.2,A10_policy_level_calibration,average_set_size,3.215530303030303
hmc,3,2,0.2,A10_policy_level_calibration,singleton_rate,0.12840909090909092
hmc,3,2,0.2,A10_policy_level_calibration,argmax_error,0.41363636363636364
hmc,3,2,0.2,A10_policy_level_calibration,macro_f1,0.44840027540794075
hmc,3,2,0.2,A10_policy_level_calibration,balanced_accuracy,0.5380712288262375
hmc,3,2,0.2,A10_policy_level_calibration,cohen_kappa,0.3861869604800594
hmc,3,2,0.2,A10_policy_level_calibration,selected_vs_no_tta_gain,-0.004545454545454544
hmc,3,2,0.2,A10_policy_level_calibration,tta_selection_rate,0.36363636363636365
hmc,3,2,0.2,A10_policy_level_calibration,safe_beneficial_selection_precision,0.0
hmc,3,2,0.2,A10_policy_level_calibration,nar,0.75
hmc,3,3,0.1,A1_risk_only,marginal_violation,0.0
hmc,3,3,0.1,A1_risk_only,certified_only_violation,0.0
hmc,3,3,0.1,A1_risk_only,nonharm_violation,0.0
hmc,3,3,0.1,A1_risk_only,joint_validity,1.0
hmc,3,3,0.1,A1_risk_only,csr,0.09090909090909091
hmc,3,3,0.1,A1_risk_only,full_set_fallback,0.9090909090909091
hmc,3,3,0.1,A1_risk_only,average_set_size,4.890151515151515
hmc,3,3,0.1,A1_risk_only,singleton_rate,0.0011363636363636365
hmc,3,3,0.1,A1_risk_only,argmax_error,0.4068181818181818
hmc,3,3,0.1,A1_risk_only,macro_f1,0.47580779378377647
hmc,3,3,0.1,A1_risk_only,balanced_accuracy,0.5540717365480261
hmc,3,3,0.1,A1_risk_only,cohen_kappa,0.4156350887053099
hmc,3,3,0.1,A1_risk_only,selected_vs_no_tta_gain,0.0
hmc,3,3,0.1,A1_risk_only,tta_selection_rate,0.09090909090909091
hmc,3,3,0.1,A1_risk_only,safe_beneficial_selection_precision,0.0
hmc,3,3,0.1,A1_risk_only,nar,0.0
hmc,3,3,0.1,A2_utility_only_uncertified,marginal_violation,0.09090909090909091
hmc,3,3,0.1,A2_utility_only_uncertified,certified_only_violation,0.09090909090909091
hmc,3,3,0.1,A2_utility_only_uncertified,nonharm_violation,0.09090909090909091
hmc,3,3,0.1,A2_utility_only_uncertified,joint_validity,0.8181818181818182
hmc,3,3,0.1,A2_utility_only_uncertified,csr,1.0
hmc,3,3,0.1,A2_utility_only_uncertified,full_set_fallback,0.0
hmc,3,3,0.1,A2_utility_only_uncertified,average_set_size,2.4954545454545456
hmc,3,3,0.1,A2_utility_only_uncertified,singleton_rate,0.16818181818181818
hmc,3,3,0.1,A2_utility_only_uncertified,argmax_error,0.40492424242424235
hmc,3,3,0.1,A2_utility_only_uncertified,macro_f1,0.4788861226761272
hmc,3,3,0.1,A2_utility_only_uncertified,balanced_accuracy,0.559190626354164
hmc,3,3,0.1,A2_utility_only_uncertified,cohen_kappa,0.4183706417102208
hmc,3,3,0.1,A2_utility_only_uncertified,selected_vs_no_tta_gain,0.0018939393939393923
hmc,3,3,0.1,A2_utility_only_uncertified,tta_selection_rate,0.45454545454545453
hmc,3,3,0.1,A2_utility_only_uncertified,safe_beneficial_selection_precision,0.4
hmc,3,3,0.1,A2_utility_only_uncertified,nar,0.2
hmc,3,3,0.1,A3_joint_without_benefit_certificate,marginal_violation,0.0
hmc,3,3,0.1,A3_joint_without_benefit_certificate,certified_only_violation,0.0
hmc,3,3,0.1,A3_joint_without_benefit_certificate,nonharm_violation,0.0
hmc,3,3,0.1,A3_joint_without_benefit_certificate,joint_validity,1.0
hmc,3,3,0.1,A3_joint_without_benefit_certificate,csr,0.09090909090909091
hmc,3,3,0.1,A3_joint_without_benefit_certificate,full_set_fallback,0.9090909090909091
hmc,3,3,0.1,A3_joint_without_benefit_certificate,average_set_size,4.890151515151515
hmc,3,3,0.1,A3_joint_without_benefit_certificate,singleton_rate,0.0011363636363636365
hmc,3,3,0.1,A3_joint_without_benefit_certificate,argmax_error,0.4068181818181818
hmc,3,3,0.1,A3_joint_without_benefit_certificate,macro_f1,0.47580779378377647
hmc,3,3,0.1,A3_joint_without_benefit_certificate,balanced_accuracy,0.5540717365480261
hmc,3,3,0.1,A3_joint_without_benefit_certificate,cohen_kappa,0.4156350887053099
hmc,3,3,0.1,A3_joint_without_benefit_certificate,selected_vs_no_tta_gain,0.0
hmc,3,3,0.1,A3_joint_without_benefit_certificate,tta_selection_rate,0.09090909090909091
hmc,3,3,0.1,A3_joint_without_benefit_certificate,safe_beneficial_selection_precision,0.0
hmc,3,3,0.1,A3_joint_without_benefit_certificate,nar,0.0
hmc,3,3,0.1,A4_separate_risk_gain_calibration,marginal_violation,0.0
hmc,3,3,0.1,A4_separate_risk_gain_calibration,certified_only_violation,0.0
hmc,3,3,0.1,A4_separate_risk_gain_calibration,nonharm_violation,0.0
hmc,3,3,0.1,A4_separate_risk_gain_calibration,joint_validity,1.0
hmc,3,3,0.1,A4_separate_risk_gain_calibration,csr,0.18181818181818182
hmc,3,3,0.1,A4_separate_risk_gain_calibration,full_set_fallback,0.8181818181818182
hmc,3,3,0.1,A4_separate_risk_gain_calibration,average_set_size,4.613636363636363
hmc,3,3,0.1,A4_separate_risk_gain_calibration,singleton_rate,0.010984848484848484
hmc,3,3,0.1,A4_separate_risk_gain_calibration,argmax_error,0.4068181818181818
hmc,3,3,0.1,A4_separate_risk_gain_calibration,macro_f1,0.47580779378377647
hmc,3,3,0.1,A4_separate_risk_gain_calibration,balanced_accuracy,0.5540717365480261
hmc,3,3,0.1,A4_separate_risk_gain_calibration,cohen_kappa,0.4156350887053099
