fold,meta_fold,role,objective,gradient_L2,depth1.weight_gradient_L2,depth2.weight_gradient_L2,point1.weight_gradient_L2,point2.weight_gradient_L2,other_objective,pairwise_cosine
1,1,META_VAL,SHARED1_PERSISTENCE,0.8079537153244019,0.5550780892372131,0.0,0.5870923399925232,0.0,,
1,1,META_VAL,PU_PER_RAW,0.891615629196167,0.5326860547065735,0.22376210987567902,0.6478338241577148,0.2036317139863968,,
1,1,META_VAL,BALANCED,1.0,0.5346053838729858,0.3577335774898529,0.6929939389228821,0.3255506753921509,,
1,1,META_VAL,CONFLICT_AWARE,0.9999999403953552,0.5346053838729858,0.3577335476875305,0.6929939389228821,0.3255506455898285,,
1,1,META_VAL,FULL_CE,,,,,,P_UTILITY,0.862074613571167
1,1,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,-0.056031301617622375
1,1,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.3999243378639221
1,1,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,-0.09970145672559738
1,1,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.43246012926101685
1,1,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.8540435433387756
1,1,META_VAL,BALANCED,,,,,,FULL_CE,0.6006895303726196
1,1,META_VAL,BALANCED,,,,,,P_UTILITY,0.6709316968917847
1,1,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.6709315776824951
1,1,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.9587442874908447
1,1,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
1,1,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.6006895303726196
1,1,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.6709317564964294
1,1,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.6709316372871399
1,1,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9587443470954895
1,2,META_TRAIN,FULL_CE,0.3990054428577423,0.16418053209781647,0.19106589257717133,0.2534724473953247,0.1774701476097107,,
1,2,META_TRAIN,P_UTILITY,0.2927926778793335,0.12556269764900208,0.14142966270446777,0.1868913471698761,0.12260034680366516,,
1,2,META_TRAIN,SHARED1_PERSISTENCE,0.37812963128089905,0.24564290046691895,0.0,0.28747448325157166,0.0,,
1,2,META_TRAIN,PU_PER_RAW,0.4920765161514282,0.2888789772987366,0.14142966270446777,0.35164618492126465,0.12260034680366516,,
1,2,META_TRAIN,BALANCED,0.9999999403953552,0.5629473924636841,0.3316493034362793,0.7003181576728821,0.287494957447052,,
1,2,META_TRAIN,CONFLICT_AWARE,0.9999999403953552,0.5629473924636841,0.3316493034362793,0.7003181576728821,0.287494957447052,,
1,2,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8506412506103516
1,2,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.09503554552793503
1,2,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.579172670841217
1,2,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.0606507770717144
1,2,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.6416208148002625
1,2,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.8045247793197632
1,2,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6492941379547119
1,2,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7282344698905945
1,2,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7282345294952393
1,2,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9929121732711792
1,2,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0
1,2,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6492941379547119
1,2,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7282344698905945
1,2,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7282345294952393
1,2,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9929121732711792
1,2,META_VAL,FULL_CE,0.5405759811401367,0.2584553062915802,0.17950396239757538,0.3966463506221771,0.18940231204032898,,
1,2,META_VAL,P_UTILITY,0.430085688829422,0.23036639392375946,0.122319795191288,0.3177417814731598,0.12642404437065125,,
1,2,META_VAL,SHARED1_PERSISTENCE,0.5601778030395508,0.3277231454849243,0.0,0.45430904626846313,0.0,,
1,2,META_VAL,PU_PER_RAW,0.655897855758667,0.3391745686531067,0.122319795191288,0.5331204533576965,0.12642404437065125,,
1,2,META_VAL,BALANCED,1.0,0.5068004727363586,0.21715059876441956,0.8035091757774353,0.22443673014640808,,
1,2,META_VAL,CONFLICT_AWARE,0.9999999403953552,0.5068004727363586,0.21715059876441956,0.8035091757774353,0.2244367152452469,,
1,2,META_VAL,FULL_CE,,,,,,P_UTILITY,0.8416579961776733
1,2,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,-0.13077197968959808
1,2,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.4402049481868744
1,2,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,-0.14230778813362122
1,2,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.534180760383606
1,2,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.7607484459877014
1,2,META_VAL,BALANCED,,,,,,FULL_CE,0.5427742600440979
1,2,META_VAL,BALANCED,,,,,,P_UTILITY,0.6548634171485901
1,2,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.6548634767532349
1,2,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.9887018203735352
1,2,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
1,2,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.5427743196487427
1,2,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.6548634767532349
1,2,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.6548634767532349
1,2,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9887018203735352
1,3,META_TRAIN,FULL_CE,0.2934139668941498,0.11942871659994125,0.13985615968704224,0.18117572367191315,0.13944227993488312,,
1,3,META_TRAIN,P_UTILITY,0.20850636065006256,0.08725069463253021,0.10405080765485764,0.1280938684940338,0.09288492798805237,,
1,3,META_TRAIN,SHARED1_PERSISTENCE,0.3309047520160675,0.20954477787017822,0.0,0.25610339641571045,0.0,,
1,3,META_TRAIN,PU_PER_RAW,0.41269728541374207,0.24875563383102417,0.10405080765485764,0.29830437898635864,0.09288492798805237,,
1,3,META_TRAIN,BALANCED,0.9999999403953552,0.5679491758346558,0.33258211612701416,0.6918655633926392,0.2968921363353729,,
1,3,META_TRAIN,CONFLICT_AWARE,0.9999999403953552,0.5679491758346558,0.33258211612701416,0.6918655633926392,0.2968921363353729,,
1,3,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.7909035682678223
1,3,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.13597169518470764
1,3,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.5086103081703186
1,3,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.125704824924469
1,3,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.6060196161270142
1,3,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.8653194904327393
1,3,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6177234053611755
1,3,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7502349615097046
1,3,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7502349615097046
1,3,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9805857539176941
1,3,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
1,3,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6177234053611755
1,3,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7502349615097046
1,3,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7502349615097046
1,3,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9805857539176941
1,3,META_VAL,FULL_CE,1.012784719467163,0.46176233887672424,0.39965152740478516,0.7227427959442139,0.3611510694026947,,
1,3,META_VAL,P_UTILITY,0.7793585062026978,0.38248321413993835,0.28373682498931885,0.566218376159668,0.24494171142578125,,
1,3,META_VAL,SHARED1_PERSISTENCE,0.7907313108444214,0.5293093323707581,0.0,0.5874415636062622,0.0,,
1,3,META_VAL,PU_PER_RAW,1.0479899644851685,0.6080812215805054,0.28373682498931885,0.766822874546051,0.24494171142578125,,
1,3,META_VAL,BALANCED,1.0,0.578781247138977,0.2727281451225281,0.7315739989280701,0.2354382425546646,,
1,3,META_VAL,CONFLICT_AWARE,1.0,0.578781247138977,0.2727281451225281,0.7315739989280701,0.2354382425546646,,
1,3,META_VAL,FULL_CE,,,,,,P_UTILITY,0.9054445624351501
1,3,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,-0.09151457995176315
1,3,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.6043019890785217
1,3,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,-0.10902199149131775
1,3,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.6614103317260742
1,3,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.6734454035758972
1,3,META_VAL,BALANCED,,,,,,FULL_CE,0.6097313761711121
1,3,META_VAL,BALANCED,,,,,,P_UTILITY,0.6674496531486511
1,3,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.6674496531486511
1,3,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.9999673366546631
1,3,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0
1,3,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.6097313761711121
1,3,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.6674496531486511
1,3,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.6674496531486511
1,3,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9999674558639526
1,4,META_TRAIN,FULL_CE,0.3624953031539917,0.15481890738010406,0.16141994297504425,0.24207733571529388,0.15091755986213684,,
1,4,META_TRAIN,P_UTILITY,0.27327269315719604,0.12473651766777039,0.1161520704627037,0.1872563660144806,0.10277406126260757,,
1,4,META_TRAIN,SHARED1_PERSISTENCE,0.3862411677837372,0.248735710978508,0.0,0.29548734426498413,0.0,,
1,4,META_TRAIN,PU_PER_RAW,0.47385987639427185,0.27490121126174927,0.1161520704627037,0.3534383773803711,0.10277406126260757,,
1,4,META_TRAIN,BALANCED,1.0,0.5493264198303223,0.3000642955303192,0.7332868576049805,0.2655038833618164,,
1,4,META_TRAIN,CONFLICT_AWARE,1.0,0.5493264198303223,0.3000642955303192,0.7332868576049805,0.2655038833618164,,
1,4,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8498173356056213
1,4,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.04209265112876892
1,4,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.5243951082229614
1,4,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.003235358977690339
1,4,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.5793322324752808
1,4,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.816961407661438
1,4,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6296577453613281
1,4,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7082496285438538
1,4,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7082496881484985
1,4,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9857354164123535
1,4,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0
1,4,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6296577453613281
1,4,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7082496285438538
1,4,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7082496881484985
1,4,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9857354164123535
1,4,META_VAL,FULL_CE,0.6528885364532471,0.3235419988632202,0.2869311273097992,0.4122371971607208,0.263277530670166,,
1,4,META_VAL,P_UTILITY,0.4782756567001343,0.2572188079357147,0.2088249772787094,0.2953658401966095,0.1781494915485382,,
1,4,META_VAL,SHARED1_PERSISTENCE,1.3035002946853638,0.8292406797409058,0.0,1.0057202577590942,0.0,,
1,4,META_VAL,PU_PER_RAW,1.3474698066711426,0.7770771980285645,0.2088249772787094,1.06605863571167,0.1781494915485382,,
1,4,META_VAL,BALANCED,1.0,0.4991193413734436,0.32364004850387573,0.7549214363098145,0.27609875798225403,,
1,4,META_VAL,CONFLICT_AWARE,1.0,0.4991193413734436,0.32364004850387573,0.7549214363098145,0.27609875798225403,,
1,4,META_VAL,FULL_CE,,,,,,P_UTILITY,0.8436259627342224
1,4,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,-0.054310042411088943
1,4,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.2469017207622528
1,4,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,-0.08997420221567154
1,4,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.26790526509284973
1,4,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.9354332089424133
1,4,META_VAL,BALANCED,,,,,,FULL_CE,0.5850715637207031
1,4,META_VAL,BALANCED,,,,,,P_UTILITY,0.6745464205741882
1,4,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.674546480178833
1,4,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.8919611573219299
1,4,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,0.9999999403953552
1,4,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.5850715637207031
1,4,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.6745464205741882
1,4,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.674546480178833
1,4,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.8919611573219299
2,0,META_TRAIN,FULL_CE,0.5059790015220642,0.24548935890197754,0.1494767665863037,0.37608224153518677,0.1787976175546646,,
2,0,META_TRAIN,P_UTILITY,0.3561787009239197,0.19048801064491272,0.10248672217130661,0.25832250714302063,0.11551425606012344,,
2,0,META_TRAIN,SHARED1_PERSISTENCE,0.35357508063316345,0.20359423756599426,0.0,0.289075642824173,0.0,,
2,0,META_TRAIN,PU_PER_RAW,0.5070933103561401,0.28761738538742065,0.10248672217130661,0.3880370557308197,0.11551425606012344,,
2,0,META_TRAIN,BALANCED,1.0,0.567332923412323,0.20136886835098267,0.7655524611473083,0.2269657552242279,,
2,0,META_TRAIN,CONFLICT_AWARE,1.0,0.567332923412323,0.20136886835098267,0.7655524611473083,0.2269657552242279,,
2,0,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8516548871994019
2,0,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.027471307665109634
2,0,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.6173508763313293
2,0,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.02090338245034218
2,0,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.7169679403305054
2,0,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.7119407653808594
2,0,META_TRAIN,BALANCED,,,,,,FULL_CE,0.615239143371582
2,0,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7144591212272644
2,0,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7144590616226196
2,0,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9999935626983643
2,0,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
2,0,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.615239143371582
2,0,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7144591212272644
2,0,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7144590616226196
2,0,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9999935626983643
2,0,META_VAL,FULL_CE,0.552215576171875,0.2354383021593094,0.20824821293354034,0.39397937059402466,0.22566305100917816,,
2,0,META_VAL,P_UTILITY,0.3822801411151886,0.17807841300964355,0.14179834723472595,0.2711099088191986,0.14428727328777313,,
2,0,META_VAL,SHARED1_PERSISTENCE,0.5228300094604492,0.32598069310188293,0.0,0.40876370668411255,0.0,,
2,0,META_VAL,PU_PER_RAW,0.6472837328910828,0.35934749245643616,0.14179834723472595,0.4989188313484192,0.14428727328777313,,
2,0,META_VAL,BALANCED,0.9999999403953552,0.530194103717804,0.2624540627002716,0.7607170939445496,0.2670608162879944,,
2,0,META_VAL,CONFLICT_AWARE,0.9999999403953552,0.530194103717804,0.2624540627002716,0.7607170939445496,0.2670608162879944,,
2,0,META_VAL,FULL_CE,,,,,,P_UTILITY,0.8253592848777771
2,0,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,7.92341452324763e-05
2,0,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.4875139892101288
2,0,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,-0.001283561927266419
2,0,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.589554488658905
2,0,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.8069711327552795
2,0,META_VAL,BALANCED,,,,,,FULL_CE,0.5840482115745544
2,0,META_VAL,BALANCED,,,,,,P_UTILITY,0.7066528797149658
2,0,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.706652820110321
2,0,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.9881272315979004
2,0,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
2,0,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.5840481519699097
2,0,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.7066528797149658
2,0,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.706652820110321
2,0,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9881272315979004
2,1,META_TRAIN,FULL_CE,0.46285542845726013,0.22746439278125763,0.13666772842407227,0.3401520252227783,0.16767118871212006,,
2,1,META_TRAIN,P_UTILITY,0.3223944306373596,0.17507588863372803,0.09750547260046005,0.2302025705575943,0.10385604202747345,,
2,1,META_TRAIN,SHARED1_PERSISTENCE,0.39277443289756775,0.2509392499923706,0.0,0.30216094851493835,0.0,,
2,1,META_TRAIN,PU_PER_RAW,0.5237187147140503,0.324375718832016,0.09750547260046005,0.3857049345970154,0.10385604202747345,,
2,1,META_TRAIN,BALANCED,1.0,0.6112481951713562,0.20737963914871216,0.7311487793922424,0.22088634967803955,,
2,1,META_TRAIN,CONFLICT_AWARE,1.0,0.6112481951713562,0.20737963914871216,0.7311487793922424,0.22088634967803955,,
2,1,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8440683484077454
2,1,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.06606783717870712
2,1,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.5691465139389038
2,1,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.06345883011817932
2,1,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.6631793975830078
2,1,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.7890365123748779
2,1,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6240667700767517
2,1,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7291978597640991
2,1,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7291976809501648
2,1,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9957625865936279
2,1,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0
2,1,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6240667700767517
2,1,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7291978597640991
2,1,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7291976809501648
2,1,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9957625865936279
2,1,META_VAL,FULL_CE,0.8425708413124084,0.3502039313316345,0.31715938448905945,0.625471293926239,0.3089958727359772,,
2,1,META_VAL,P_UTILITY,0.5864338278770447,0.2774766981601715,0.1874060183763504,0.4369213581085205,0.20221282541751862,,
2,1,META_VAL,SHARED1_PERSISTENCE,0.7123356461524963,0.42523515224456787,0.0,0.57148677110672,0.0,,
2,1,META_VAL,PU_PER_RAW,0.9063234329223633,0.5003190636634827,0.1874060183763504,0.7036277055740356,0.20221282541751862,,
2,1,META_VAL,BALANCED,1.0,0.5399821996688843,0.23012536764144897,0.7705874443054199,0.24830740690231323,,
2,1,META_VAL,CONFLICT_AWARE,1.0,0.539982259273529,0.23012538254261017,0.7705875039100647,0.24830742180347443,,
2,1,META_VAL,FULL_CE,,,,,,P_UTILITY,0.8487996459007263
2,1,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,-0.018054135143756866
2,1,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.5350233912467957
2,1,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,-0.035793453454971313
2,1,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.6189146637916565
2,1,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.7628017663955688
2,1,META_VAL,BALANCED,,,,,,FULL_CE,0.598229706287384
2,1,META_VAL,BALANCED,,,,,,P_UTILITY,0.6943366527557373
2,1,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.6943365335464478
2,1,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.9949904680252075
2,1,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
2,1,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.598229706287384
2,1,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.6943366527557373
2,1,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.6943365335464478
2,1,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9949905276298523
2,2,META_TRAIN,FULL_CE,0.5942710041999817,0.2831000089645386,0.19006800651550293,0.44102367758750916,0.20587538182735443,,
2,2,META_TRAIN,P_UTILITY,0.42295750975608826,0.22048060595989227,0.13096950948238373,0.3065287172794342,0.13845036923885345,,
2,2,META_TRAIN,SHARED1_PERSISTENCE,0.33907076716423035,0.19706881046295166,0.0,0.27592188119888306,0.0,,
2,2,META_TRAIN,PU_PER_RAW,0.5618325471878052,0.3177807927131653,0.13096950948238373,0.42231467366218567,0.13845036923885345,,
2,2,META_TRAIN,BALANCED,1.0,0.571932852268219,0.211084246635437,0.7606210708618164,0.2231411635875702,,
2,2,META_TRAIN,CONFLICT_AWARE,1.0,0.571932852268219,0.211084246635437,0.7606210708618164,0.2231411635875702,,
2,2,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8591632843017578
2,2,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.07083918154239655
2,2,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.6895455121994019
2,2,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.07598280161619186
2,2,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.7986740469932556
2,2,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.6607098579406738
2,2,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6339667439460754
2,2,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7334790229797363
2,2,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7334790229797363
2,2,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9948369264602661
2,2,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
2,2,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6339667439460754
2,2,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7334790229797363
2,2,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7334790229797363
2,2,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9948369264602661
2,2,META_VAL,FULL_CE,0.5307490825653076,0.22612161934375763,0.24898268282413483,0.32741162180900574,0.24773547053337097,,
2,2,META_VAL,P_UTILITY,0.34899377822875977,0.15648633241653442,0.16733430325984955,0.21557602286338806,0.15111222863197327,,
2,2,META_VAL,SHARED1_PERSISTENCE,1.0529472827911377,0.7250522971153259,0.0,0.7635423541069031,0.0,,
2,2,META_VAL,PU_PER_RAW,1.086220145225525,0.7257471680641174,0.16733430325984955,0.7760990262031555,0.15111222863197327,,
2,2,META_VAL,BALANCED,1.0,0.5729489922523499,0.35135698318481445,0.6690303087234497,0.31729498505592346,,
2,2,META_VAL,CONFLICT_AWARE,1.0,0.5729490518569946,0.35135698318481445,0.6690303683280945,0.31729501485824585,,
2,2,META_VAL,FULL_CE,,,,,,P_UTILITY,0.7887431383132935
2,2,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,-0.1006302759051323
2,2,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.1558690071105957
2,2,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,-0.0688762217760086
2,2,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.2545255422592163
2,2,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.9472386837005615
2,2,META_VAL,BALANCED,,,,,,FULL_CE,0.5042442679405212
2,2,META_VAL,BALANCED,,,,,,P_UTILITY,0.6823209524154663
2,2,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.6823208332061768
2,2,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.8806444406509399
2,2,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,0.9999999403953552
2,2,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.5042442083358765
2,2,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.6823209524154663
2,2,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.6823208928108215
2,2,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.8806445002555847
2,3,META_TRAIN,FULL_CE,0.47908076643943787,0.23672695457935333,0.1379825323820114,0.35378164052963257,0.1711084097623825,,
2,3,META_TRAIN,P_UTILITY,0.34170275926589966,0.18324244022369385,0.0995885580778122,0.24545256793498993,0.11409700661897659,,
2,3,META_TRAIN,SHARED1_PERSISTENCE,0.38147541880607605,0.2392481565475464,0.0,0.2971259355545044,0.0,,
2,3,META_TRAIN,PU_PER_RAW,0.5242679119110107,0.313859760761261,0.0995885580778122,0.3916795253753662,0.11409700661897659,,
2,3,META_TRAIN,BALANCED,1.0,0.5940837860107422,0.20128831267356873,0.7438852190971375,0.23061279952526093,,
2,3,META_TRAIN,CONFLICT_AWARE,1.0,0.5940837860107422,0.20128831267356873,0.7438852190971375,0.23061279952526093,,
