task,fold,role,session,subject,variant,BA,macro_F1,NLL,rescued_errors,damaged_correct,trials,oracle_status,label,baseline_BA,static_V3_BA,oracle_1dir_BA,oracle_top3_BA,oracle_headroom_source,oracle_BA_used_for_headroom,router_BA_gain,oracle_BA_headroom,fraction_oracle_headroom_recovered,label_scope
OpenBMI_ERP,4,discovery,1,38,ROUTER,0.9066666666666667,0.8780410601941282,0.1967828483169962,2,1,1980,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_ERP,4,discovery,2,38,ROUTER,0.7581818181818182,0.7419966138026375,0.3593449714136747,2,0,1980,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_ERP,4,discovery,1,48,ROUTER,0.9063636363636364,0.8696756228516664,0.20213250167551156,1,3,1980,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_ERP,4,discovery,2,48,ROUTER,0.8627272727272728,0.8209702660406886,0.2861380727218924,2,2,1980,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_ERP,4,discovery,1,52,ROUTER,0.8751515151515151,0.8250591168457307,0.28131546251570766,1,1,1980,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_ERP,4,discovery,2,52,ROUTER,0.916060606060606,0.8742966166644328,0.2101395552624264,1,1,1980,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,8,ROUTER,0.98,0.98,0.07871851663527195,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,8,ROUTER,0.95,0.9480894922071393,0.1682158730510855,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,9,ROUTER,0.99,0.9899959983993597,0.012137684697518126,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,9,ROUTER,1.0,1.0,0.010290958961704746,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,11,ROUTER,1.0,1.0,0.0005067625160154421,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,11,ROUTER,1.0,1.0,0.004985378407727694,1,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,14,ROUTER,1.0,1.0,0.004162550682958681,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,14,ROUTER,0.86,0.8570707070707071,0.4465365309486515,1,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,19,ROUTER,1.0,1.0,0.002511836438497994,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,19,ROUTER,0.99,0.9899959983993597,0.04682052649121033,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,26,ROUTER,1.0,1.0,0.003065660907595884,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,26,ROUTER,1.0,1.0,0.019295367894956145,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,1,ROUTER,0.99,0.9899959983993598,0.020388174632098525,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,1,ROUTER,0.8899999999999999,0.8892365456821025,0.48427521025325404,1,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,8,ROUTER,0.99,0.9899959983993598,0.08237333529628814,1,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,8,ROUTER,0.95,0.9482673572573683,0.1375718605268048,0,2,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,11,ROUTER,1.0,1.0,0.00122699130064575,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,11,ROUTER,0.98,0.9799679487179487,0.06869053313101176,0,1,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,15,ROUTER,1.0,1.0,0.004135857983201276,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,15,ROUTER,0.71,0.7101461217314877,0.9182539252098649,3,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,44,ROUTER,1.0,1.0,0.0007728373783174903,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,44,ROUTER,1.0,1.0,0.0016454997422988527,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,52,ROUTER,1.0,1.0,0.013974185367987956,1,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,52,ROUTER,0.84,0.8251450709705798,0.5414666029749787,0,1,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,5,ROUTER,0.97,0.97,0.1116605545009952,0,2,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,5,ROUTER,0.96,0.9599764521193093,0.20636678553608362,1,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,6,ROUTER,1.0,1.0,0.0004714025757130003,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,6,ROUTER,1.0,1.0,0.008195360289682867,1,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,14,ROUTER,1.0,1.0,0.004775528582104016,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,14,ROUTER,0.8600000000000001,0.8588847020140855,0.4833493452775292,2,1,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,35,ROUTER,1.0,1.0,0.004568683175020852,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,35,ROUTER,0.96,0.9603303491207804,0.17087749068115954,1,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,45,ROUTER,1.0,1.0,0.025895638015063015,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,45,ROUTER,1.0,1.0,0.003923172413778957,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,46,ROUTER,1.0,1.0,0.002985473169683246,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,46,ROUTER,1.0,1.0,0.0035704229587281587,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,8,ROUTER,0.99,0.9899959983993598,0.05689879310550168,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,8,ROUTER,0.95,0.9480894922071393,0.14508555770182283,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,14,ROUTER,1.0,1.0,0.01184669650363503,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,14,ROUTER,0.8400000000000001,0.8405252408291921,0.3960752840596251,0,1,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,32,ROUTER,0.98,0.9799959983993598,0.041452232640003785,0,2,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,32,ROUTER,0.74,0.729053354053354,0.9328672743606148,3,1,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,35,ROUTER,1.0,1.0,0.007914014179259538,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,35,ROUTER,0.94,0.9406923052239764,0.24302309601654998,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,43,ROUTER,1.0,1.0,0.0011012396373553202,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,43,ROUTER,1.0,1.0,0.000753972806269303,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,46,ROUTER,1.0,1.0,0.020057492746855133,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,46,ROUTER,0.98,0.9801805337519623,0.060010759377328214,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,11,ROUTER,1.0,1.0,0.0012581713529652915,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,11,ROUTER,0.98,0.9797794117647058,0.06208490534540033,0,1,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,15,ROUTER,1.0,1.0,0.0021435843300423585,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,15,ROUTER,0.7000000000000001,0.7066189624329159,0.8766349678172264,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,34,ROUTER,0.94,0.9404905169923943,0.1283749522693688,1,2,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,34,ROUTER,0.87,0.865583905088622,0.42881354163750074,0,2,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,38,ROUTER,1.0,1.0,0.00657853628275916,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,38,ROUTER,0.98,0.9801805337519622,0.04639897803135682,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,48,ROUTER,1.0,1.0,0.0011918037524446844,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,48,ROUTER,0.99,0.9899959983993597,0.034082719093421476,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,52,ROUTER,1.0,1.0,0.012422116466914303,0,0,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,52,ROUTER,0.86,0.8435448671684367,0.39941449410223867,0,4,100,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,0,sub-11,ROUTER,0.56,0.45436507936507936,0.6417929518222809,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,1,sub-11,ROUTER,0.54,0.4165398274987316,0.6521264785528182,1,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,2,sub-11,ROUTER,0.6,0.5365542810798285,0.6684524431824684,2,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,0,sub-14,ROUTER,0.535,0.40671748907530864,0.6904015342891217,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,1,sub-14,ROUTER,0.505,0.34434915063412697,0.704183466732502,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,2,sub-14,ROUTER,0.5,0.3333333333333333,0.7005859692394734,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,0,sub-16,ROUTER,0.5,0.3333333333333333,0.7059205029904843,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,1,sub-16,ROUTER,0.5,0.3333333333333333,0.6995336185395717,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,2,sub-16,ROUTER,0.5,0.3333333333333333,0.7005175372958183,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,0,sub-24,ROUTER,0.7,0.6703296703296704,0.588033103197813,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,1,sub-24,ROUTER,0.715,0.6889345948169477,0.5833841767442886,1,0,199,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,2,sub-24,ROUTER,0.6979166666666666,0.6703008395522387,0.5736287754315597,0,1,195,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,0,sub-28,ROUTER,0.62,0.5558672276764843,0.6280890169739723,2,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,1,sub-28,ROUTER,0.615,0.548002700243609,0.6507300339639187,2,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,0,discovery,2,sub-28,ROUTER,0.575,0.4813119755911518,0.6675443969666958,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,0,sub-1,ROUTER,0.825,0.822654607179955,0.682343698143959,0,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,1,sub-1,ROUTER,0.925,0.9249831212022706,0.6787692612409592,0,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,2,sub-1,ROUTER,0.89,0.889823717948718,0.679571969807148,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,0,sub-13,ROUTER,0.855,0.8536794571003304,0.67105498701334,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,1,sub-13,ROUTER,0.63,0.6269785260610949,0.6928914061188698,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,2,sub-13,ROUTER,0.8300000000000001,0.8299319727891157,0.6726104953885078,1,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,0,sub-24,ROUTER,0.97,0.9699879951980792,0.6605363687872887,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,1,sub-24,ROUTER,0.9245454545454546,0.9245926487305798,0.6610852791436354,0,0,199,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,2,sub-24,ROUTER,0.9382891414141414,0.9384210526315789,0.6582685412504734,0,0,195,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,0,sub-44,ROUTER,0.655,0.6475905922010265,0.6865012168884277,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,1,sub-44,ROUTER,0.825,0.8249956248906223,0.6737698686122894,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,2,sub-44,ROUTER,0.81,0.8098288459613652,0.6741059461236,1,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,0,sub-47,ROUTER,0.845,0.8449961249031226,0.6766478461027146,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,1,sub-47,ROUTER,0.905,0.9049786201895427,0.6741432827711106,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,1,discovery,2,sub-47,ROUTER,0.895,0.8949763696831787,0.6751301711797715,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,0,sub-13,ROUTER,0.89,0.89,0.2832760681884247,1,3,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,1,sub-13,ROUTER,0.615,0.6114937309215671,0.6614752817642875,3,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,2,sub-13,ROUTER,0.88,0.8798076923076923,0.2923357525502797,0,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,0,sub-30,ROUTER,0.96,0.95999599959996,0.09533506443724037,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,1,sub-30,ROUTER,0.98,0.9799979997999799,0.08338967156480066,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,2,sub-30,ROUTER,0.915,0.9149978749468737,0.2711242474592291,0,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,0,sub-45,ROUTER,0.88,0.8799519807923168,0.20780910503061023,1,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,1,sub-45,ROUTER,0.8300000000000001,0.8291628982011858,0.28048627874522936,0,1,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,2,sub-45,ROUTER,0.9450000000000001,0.9449656035021888,0.15043313540314557,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,0,sub-47,ROUTER,0.905,0.9048072346501665,0.235657664007158,3,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,1,sub-47,ROUTER,0.905,0.9049405878674172,0.23074788110388908,1,4,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,2,sub-47,ROUTER,0.965,0.9649781113195748,0.15731401972589082,1,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,0,sub-48,ROUTER,0.925,0.9249831212022706,0.20384208118892275,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,1,sub-48,ROUTER,0.93,0.93,0.18568995953595732,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,2,discovery,2,sub-48,ROUTER,0.85,0.84998499849985,0.34387646372255404,0,2,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,0,sub-1,ROUTER,0.71,0.6833715471121302,0.6601081356406212,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,1,sub-1,ROUTER,0.74,0.7211497211497211,0.6522151604294777,1,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,2,sub-1,ROUTER,0.73,0.7087692805522597,0.6540056028962136,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,0,sub-9,ROUTER,0.675,0.652397122917725,0.665847133398056,0,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,1,sub-9,ROUTER,0.64,0.6138996138996139,0.6699142292141914,1,0,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
WBCIC_MI,3,discovery,2,sub-9,ROUTER,0.5750000000000001,0.5137160673932321,0.685208600461483,0,2,200,FROZEN_REFERENCE_OR_ROUTER,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,,,
