task,fold,role,variant,BA_subject_equal_mean,BA_CI95_low,BA_CI95_high,BA_subject_median,MacroF1_subject_equal_mean,NLL_subject_equal_mean,positive_subject_fraction,rescued_errors_total,correct_predictions_damaged_total,biological_subjects,label_scope
OpenBMI_MI,4,discovery,RANDOM_ALPHA_DRAW_17,0.8066666666666666,nan,nan,0.7875000000000001,0.804181626291801,0.4273006182365741,nan,3,3,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,RANDOM_ALPHA_DRAW_18,0.8025000000000001,nan,nan,0.7825,0.7998222579790926,0.4260775311109804,nan,1,6,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,RANDOM_ALPHA_DRAW_19,0.8058333333333333,nan,nan,0.7825,0.8029780553702589,0.42531781818106545,nan,4,5,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,BASELINE,0.8843706293706293,0.8543413877487183,0.9105944037437439,0.9053030303030303,0.8354663826617943,0.25768705724628255,1.0,0,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,STATIC_V3,0.8843706293706292,0.8531408905982971,0.9118998646736145,0.9047727272727273,0.8436275327599808,0.2428824812139766,1.0,1187,375,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,ORACLE_1DIR,0.9213403263403263,0.89811772108078,0.941072404384613,0.9373484848484848,0.8894799378610668,0.17809335974829282,1.0,3968,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,CE_ORACLE_1DIR,0.9213403263403263,0.8976802229881287,0.941433846950531,0.9373484848484848,0.8894799378610668,0.17809335974829282,1.0,3968,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,ORACLE_TOP3,0.9209324009324009,0.897698163986206,0.9409732222557068,0.9363636363636364,0.8888944847652469,0.17775482017046895,1.0,3914,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,ORACLE_UPPER,0.9681118881118882,0.9564856886863708,0.978123664855957,0.9765151515151516,0.9610057567596292,0.07283485775401448,1.0,8566,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_DIRECTION_ORACLE,0.8889627039627039,0.8594695925712585,0.9141842722892761,0.9120454545454545,0.8418125239404054,0.2483267236163509,1.0,484,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_00,0.8848368298368299,nan,nan,0.905530303030303,0.8361366885382135,0.2579756038088345,nan,300,244,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_01,0.8843181818181817,nan,nan,0.9059848484848485,0.8354544135855474,0.2579483748410575,nan,279,272,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_02,0.8840617715617717,nan,nan,0.9075,0.8352717800335507,0.2579406561056122,nan,266,275,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_03,0.884149184149184,nan,nan,0.905,0.8351682119526646,0.25804820106571397,nan,274,304,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_04,0.8843356643356644,nan,nan,0.9052272727272727,0.8354365936043426,0.2577851805081606,nan,280,286,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_05,0.8842482517482518,nan,nan,0.9054545454545455,0.835366448746857,0.257995060800796,nan,276,285,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_06,0.8843764568764568,nan,nan,0.9048484848484849,0.8356337634795336,0.25797492146170964,nan,279,266,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_07,0.884574592074592,nan,nan,0.9056060606060605,0.8354363890248001,0.25784739319311734,nan,270,275,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_08,0.8842365967365967,nan,nan,0.9053030303030303,0.8354702119622369,0.2580078371190465,nan,282,281,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_09,0.8838461538461538,nan,nan,0.9041666666666667,0.8349575619503524,0.25814801931005504,nan,271,305,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_10,0.883951048951049,nan,nan,0.906590909090909,0.8352495267378427,0.2580559921194648,nan,271,287,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_11,0.8843473193473194,nan,nan,0.9067424242424242,0.8357814798546054,0.2579362680326445,nan,284,256,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_12,0.884562937062937,nan,nan,0.906439393939394,0.8355070213283687,0.2580559572465989,nan,305,304,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_13,0.8839160839160839,nan,nan,0.9047727272727273,0.8353277265195208,0.2577875891709376,nan,279,281,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_14,0.8840617715617717,nan,nan,0.9057575757575758,0.835365441365619,0.25820626443106043,nan,301,302,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_15,0.8843181818181818,nan,nan,0.906060606060606,0.8356463954285818,0.2579567035456507,nan,290,267,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_16,0.8844347319347319,nan,nan,0.9061363636363636,0.8356332126971039,0.2579056208867731,nan,283,264,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_17,0.8840151515151516,nan,nan,0.9043181818181818,0.8350783496031725,0.2577686663440223,nan,259,284,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_18,0.8841317016317016,nan,nan,0.9057575757575758,0.835453585766483,0.2580029403063161,nan,275,272,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,inner_train,RANDOM_ALPHA_DRAW_19,0.8838578088578088,nan,nan,0.9057575757575758,0.835164745287119,0.257854128844777,nan,266,282,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,BASELINE,0.8947727272727272,0.843989908695221,0.9441413879394531,0.915,0.8658941977801584,0.2058428992968151,1.0,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,STATIC_V3,0.8935858585858587,0.8407575488090515,0.9456565380096436,0.915,0.8722872824313375,0.19485152641291614,1.0,195,62,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,ORACLE_1DIR,0.9237373737373739,0.884619951248169,0.9617171883583069,0.9416666666666667,0.9071865423698066,0.1425170131068439,1.0,639,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,CE_ORACLE_1DIR,0.9237373737373739,0.8846212029457092,0.9617171883583069,0.9416666666666667,0.9071865423698066,0.1425170131068439,1.0,639,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,ORACLE_TOP3,0.9262121212121213,0.8871212005615234,0.9639899134635925,0.9446969696969697,0.9099434584946229,0.13946050613897137,1.0,677,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,ORACLE_UPPER,0.9658080808080808,0.9457070827484131,0.9847221970558167,0.9775,0.9641866675707432,0.059542292626288566,1.0,1433,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_DIRECTION_ORACLE,0.8979292929292928,0.848560631275177,0.9461616277694702,0.918030303030303,0.8707070514064493,0.19796850206177488,1.0,77,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_00,0.893611111111111,nan,nan,0.9134090909090908,0.8646597022595497,0.20657795838415713,nan,32,50,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_01,0.8935101010101009,nan,nan,0.9131818181818181,0.8647877525938711,0.2061368788734239,nan,42,56,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_02,0.8938131313131313,nan,nan,0.9141666666666667,0.8648634268105754,0.2066289521424465,nan,45,59,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_03,0.8942929292929294,nan,nan,0.9145454545454546,0.8648011536329001,0.2060576280089528,nan,35,54,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_04,0.8952020202020202,nan,nan,0.9156060606060606,0.8662936489703111,0.20635307416790358,nan,49,44,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_05,0.8948737373737373,nan,nan,0.9162878787878788,0.8664636894830716,0.20614944174411406,nan,48,36,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_06,0.893939393939394,nan,nan,0.9141666666666668,0.8653310336693586,0.20647162739218838,nan,46,55,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_07,0.8945454545454545,nan,nan,0.9135606060606061,0.866104443924583,0.20640342462388572,nan,48,45,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_08,0.8933838383838383,nan,nan,0.9133333333333333,0.865033362694278,0.20644351830386057,nan,42,53,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_09,0.8941414141414142,nan,nan,0.9149242424242424,0.8658232569192444,0.20617201409711602,nan,50,47,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_10,0.8954292929292929,nan,nan,0.915530303030303,0.8667548477098671,0.20602859012693928,nan,63,49,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_11,0.8947474747474747,nan,nan,0.915,0.8658066822621026,0.20631777259767956,nan,45,46,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_12,0.8933585858585859,nan,nan,0.9128787878787878,0.8647168142748961,0.20622206036922175,nan,46,62,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_13,0.8941666666666667,nan,nan,0.9139393939393939,0.8649104639944823,0.2062525191466297,nan,45,61,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_14,0.894520202020202,nan,nan,0.9139393939393939,0.8660916742312562,0.2062060263692358,nan,55,49,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_15,0.8937121212121212,nan,nan,0.9124242424242424,0.8654275605452716,0.20608699468276834,nan,43,49,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_16,0.8941161616161617,nan,nan,0.9140909090909091,0.8651324678584409,0.20623612092877072,nan,48,58,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_17,0.8941414141414142,nan,nan,0.9127272727272727,0.8654312187047983,0.20616552166854488,nan,34,39,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_18,0.8937626262626263,nan,nan,0.9133333333333333,0.8649396462577633,0.20645108989557973,nan,44,56,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,0,discovery,RANDOM_ALPHA_DRAW_19,0.893611111111111,nan,nan,0.9143181818181818,0.8649090331903415,0.20630351807377897,nan,40,54,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,BASELINE,0.8773426573426575,0.8484669327735901,0.9024012088775635,0.8897727272727274,0.824816683374552,0.27328707297021687,1.0,0,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,STATIC_V3,0.8767773892773894,0.8476338982582092,0.9029613733291626,0.8906818181818182,0.8313048928568485,0.26027286299081565,1.0,1065,410,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,ORACLE_1DIR,0.9066200466200466,0.8824941515922546,0.927459180355072,0.9198484848484849,0.8677192958761258,0.20793328869164623,1.0,3308,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,CE_ORACLE_1DIR,0.9066200466200466,0.8825691938400269,0.9273194670677185,0.9198484848484849,0.8677192958761258,0.20793328869164623,1.0,3308,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,ORACLE_TOP3,0.9111247086247085,0.8882279992103577,0.9310957193374634,0.9228787878787879,0.8751906341051726,0.19584294197150148,1.0,3865,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,ORACLE_UPPER,0.948939393939394,0.9331468343734741,0.9623892903327942,0.9609848484848484,0.933700272200679,0.10859442812510912,1.0,7802,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_DIRECTION_ORACLE,0.8807808857808858,0.8522026538848877,0.9053089618682861,0.8930303030303031,0.8296550760327672,0.26614494035078595,1.0,386,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_00,0.8775466200466202,nan,nan,0.8884848484848484,0.8250055060177606,0.27325018595495015,nan,217,202,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_01,0.8773951048951049,nan,nan,0.8884090909090909,0.8249777620526669,0.2732119418689666,nan,214,197,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_02,0.8771678321678321,nan,nan,0.8890909090909092,0.8249443242492832,0.273343015046967,nan,216,202,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_03,0.8765734265734266,nan,nan,0.8878787878787879,0.8242336811467917,0.2734475061975088,nan,197,229,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_04,0.8775407925407924,nan,nan,0.890530303030303,0.8252708649789338,0.2733976684645048,nan,228,190,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_05,0.8770920745920746,nan,nan,0.8909848484848484,0.8248276551667862,0.2732681410273027,nan,223,214,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_06,0.8771620046620046,nan,nan,0.8885606060606062,0.8249952891576524,0.27331060003708735,nan,245,216,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_07,0.8770862470862473,nan,nan,0.8894696969696969,0.824421078849729,0.2734789690825503,nan,197,225,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_08,0.8769871794871794,nan,nan,0.8900757575757576,0.8245723890880341,0.27335282800711536,nan,223,228,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_09,0.8774184149184149,nan,nan,0.8894696969696969,0.8248615806846351,0.2732311717911177,nan,226,221,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_10,0.8777913752913753,nan,nan,0.8909848484848485,0.8251298422999724,0.27326832802074424,nan,230,205,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_11,0.8773951048951049,nan,nan,0.8903787878787879,0.8251808746776352,0.27331396748382036,nan,238,205,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_12,0.8772610722610721,nan,nan,0.8899242424242424,0.8249679039164153,0.27311856965003983,nan,225,203,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_13,0.8772902097902099,nan,nan,0.8896969696969697,0.8246977461650253,0.27348730281394373,nan,212,221,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_14,0.8771620046620044,nan,nan,0.8897727272727273,0.8246281887621634,0.27345772347976005,nan,211,222,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_15,0.8775874125874126,nan,nan,0.8894696969696969,0.8252681392764122,0.2732092855088491,nan,244,202,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_16,0.8775524475524474,nan,nan,0.8907575757575759,0.8250796920019575,0.27335048315451127,nan,212,192,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_17,0.8773368298368299,nan,nan,0.8878030303030302,0.8248541684819681,0.2731414029784237,nan,227,216,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_18,0.8772960372960372,nan,nan,0.8894696969696969,0.824600521709596,0.2733173476096279,nan,221,241,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,RANDOM_ALPHA_DRAW_19,0.8772144522144523,nan,nan,0.8896212121212121,0.8246478768145316,0.2732084226267496,nan,214,224,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,BASELINE,0.8827020202020202,0.8406060338020325,0.9250504970550537,0.8815151515151516,0.8319568419832422,0.2627520960586716,1.0,0,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,STATIC_V3,0.8822979797979796,0.8388383984565735,0.9257575869560242,0.8796969696969696,0.8392851045990987,0.24737387848448303,1.0,233,77,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,ORACLE_1DIR,0.9102272727272728,0.8749242424964905,0.9455302953720093,0.9118939393939394,0.8717163688189536,0.20043128349940706,1.0,678,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,CE_ORACLE_1DIR,0.9102272727272728,0.8749242424964905,0.9455302953720093,0.9118939393939394,0.8717163688189536,0.20043128349940706,1.0,678,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,ORACLE_TOP3,0.9152272727272727,0.8805050253868103,0.9499495029449463,0.916969696969697,0.8802307335538937,0.18850923726931276,1.0,816,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,ORACLE_UPPER,0.9527777777777778,0.9305050373077393,0.9747474789619446,0.9557575757575758,0.9375563748047501,0.10271743553815271,1.0,1687,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_DIRECTION_ORACLE,0.8861111111111111,0.8450000286102295,0.9272727370262146,0.8856060606060607,0.8368798464441518,0.2556777040725165,1.0,87,0,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_00,0.8826767676767678,nan,nan,0.8815909090909091,0.8321867870514709,0.26304521640974204,nan,52,45,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_01,0.881489898989899,nan,nan,0.88,0.8305233235733716,0.26280407436145464,nan,37,61,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_02,0.8829545454545454,nan,nan,0.8833333333333333,0.8320593266147335,0.2629630819698321,nan,51,49,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_03,0.882020202020202,nan,nan,0.8801515151515151,0.8316689055033928,0.26264370384101027,nan,48,51,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_04,0.8826262626262625,nan,nan,0.8818939393939393,0.8318814779791568,0.2627273228698057,nan,54,53,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_05,0.8819949494949494,nan,nan,0.8796969696969696,0.8310169819072465,0.2630605106149478,nan,39,55,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_06,0.8835606060606062,nan,nan,0.8831060606060606,0.8326050991739736,0.26278614641361625,nan,52,42,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_07,0.8828535353535353,nan,nan,0.8828787878787878,0.8319570935071924,0.26289788921010165,nan,48,50,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_08,0.8828787878787878,nan,nan,0.8817424242424243,0.8321033188012752,0.26282012795894394,nan,54,51,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_09,0.8821212121212122,nan,nan,0.8809848484848485,0.8318421438495888,0.2630890004685152,nan,51,50,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_10,0.88260101010101,nan,nan,0.8815151515151515,0.8314820354798309,0.26275263937226595,nan,44,52,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_11,0.8820454545454547,nan,nan,0.8812121212121211,0.8312740102418812,0.2627595404650933,nan,47,57,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_12,0.8823989898989898,nan,nan,0.8827272727272727,0.8315604497110276,0.2629464846522212,nan,57,61,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_13,0.8822727272727273,nan,nan,0.8816666666666667,0.8317960824572915,0.26254153583551537,nan,54,55,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_14,0.8818686868686868,nan,nan,0.8793939393939394,0.8314299081380222,0.262722096520486,nan,44,49,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_15,0.8823484848484848,nan,nan,0.8816666666666666,0.8325934856681568,0.26285749219077875,nan,66,48,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_16,0.8818434343434344,nan,nan,0.8809090909090909,0.8310874074168982,0.2629755730295668,nan,41,55,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_17,0.8829292929292928,nan,nan,0.8808333333333334,0.8322201390629541,0.26280521259241724,nan,48,43,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_18,0.8825252525252525,nan,nan,0.8818939393939393,0.8316924703624161,0.26298858579517975,nan,47,50,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,RANDOM_ALPHA_DRAW_19,0.8821212121212122,nan,nan,0.8796969696969696,0.8322199493238683,0.26314576381287236,nan,49,40,6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,BASELINE,0.9144638694638696,0.899247944355011,0.9293940663337708,0.9208333333333334,0.8646849898978631,0.21416494628731408,1.0,0,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,STATIC_V3,0.9151864801864803,0.8989918231964111,0.9307169318199158,0.9219696969696969,0.8726322898089134,0.20086983000033062,1.0,890,194,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,ORACLE_1DIR,0.9377797202797201,0.9260839223861694,0.9492890238761902,0.9403787878787879,0.9028015143943317,0.15594258194591143,1.0,2793,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,CE_ORACLE_1DIR,0.9377797202797201,0.9258915185928345,0.9491493105888367,0.9403787878787879,0.9028015143943317,0.15594258194591143,1.0,2793,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,ORACLE_TOP3,0.937558275058275,0.9261710047721863,0.9484791159629822,0.9412121212121212,0.9006873746764968,0.15849308529915576,1.0,2619,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,ORACLE_UPPER,0.9749300699300699,0.9698135256767273,0.9796446561813354,0.9757575757575757,0.9642121093745728,0.06726980953204431,1.0,6784,0,26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
