task,fold,role,session,subject,variant,BA,macro_F1,NLL,rescued_errors,damaged_correct,trials,oracle_status,label,row_type,delta_BA_mean,delta_BA_ci95_low,delta_BA_ci95_high,delta_BA_median,delta_BA_positive_subject_fraction,delta_BA_biological_subjects,label_scope
OpenBMI_ERP,0,discovery,1,26,RANDOM_ALPHA_DRAW_12,0.9503030303030303,0.9130362804934702,0.14233340582739198,2,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,1,26,RANDOM_ALPHA_DRAW_13,0.9518181818181818,0.9139629805410536,0.14280087144117456,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,1,26,RANDOM_ALPHA_DRAW_14,0.9518181818181819,0.9167784311702603,0.1433310901783783,4,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,1,26,RANDOM_ALPHA_DRAW_15,0.9521212121212121,0.9147086597147496,0.14263119107728026,1,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,1,26,RANDOM_ALPHA_DRAW_16,0.9521212121212121,0.9147086597147496,0.14238527415582947,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,1,26,RANDOM_ALPHA_DRAW_17,0.9518181818181818,0.9139629805410536,0.14224888168843763,1,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,1,26,RANDOM_ALPHA_DRAW_18,0.9490909090909091,0.912852702785057,0.14311474499947802,1,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,1,26,RANDOM_ALPHA_DRAW_19,0.9539393939393939,0.916381038936029,0.14188724676821196,2,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_DIRECTION_ORACLE,0.9554545454545456,0.9259170379201034,0.12427845530078459,5,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_00,0.9493939393939395,0.9192800518736168,0.1315939043005023,2,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_01,0.9509090909090909,0.9202160493827161,0.12973144350955887,4,6,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_02,0.9512121212121212,0.9181111762511325,0.13128390153349645,2,7,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_03,0.9533333333333334,0.9205587690962855,0.12999352133510084,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_04,0.9506060606060607,0.9194542587115507,0.1292743743804014,2,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_05,0.9530303030303031,0.9226787865315698,0.13072887941325645,4,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_06,0.9506060606060607,0.9194542587115507,0.13161724379665107,1,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_07,0.9496969696969697,0.9200431660363028,0.13016891663132948,1,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_08,0.9503030303030303,0.9215741652832217,0.12954159319699762,5,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_09,0.9551515151515152,0.9251467937361132,0.13030500671270095,5,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_10,0.9527272727272728,0.9219135802469136,0.13037655171829468,4,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_11,0.9527272727272728,0.9219135802469136,0.13065195014655315,5,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_12,0.9515151515151515,0.9217443752695729,0.12945085870408668,3,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_13,0.95,0.9179353866150847,0.1304008259658315,2,7,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_14,0.9512121212121212,0.9209794192025933,0.1312211036076828,1,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_15,0.9475757575757575,0.9175806845446404,0.13134678585876386,2,7,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_16,0.95,0.9179353866150847,0.13151409643240075,2,7,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_17,0.9533333333333334,0.9234455845028431,0.13012356256671906,4,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_18,0.9518181818181819,0.9196274404993097,0.1301249532466913,0,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,0,discovery,2,26,RANDOM_ALPHA_DRAW_19,0.9493939393939395,0.9192800518736168,0.13064487324380833,2,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_DIRECTION_ORACLE,0.9190909090909091,0.8663022791203753,0.19926728244000433,9,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_00,0.916969696969697,0.8616376651416233,0.20508428172221893,4,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_01,0.9166666666666666,0.8609759767290235,0.20519132271768128,3,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_02,0.916060606060606,0.8596560640505921,0.20552110740536592,1,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_03,0.9157575757575758,0.8613710950766056,0.20595971226773485,5,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_04,0.916969696969697,0.8616376651416233,0.20485349579319131,5,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_05,0.916060606060606,0.8596560640505921,0.20589440252658067,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_06,0.9157575757575758,0.8589978299972475,0.20497170324951636,3,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_07,0.9184848484848485,0.8625648227092633,0.20457064406255454,5,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_08,0.9166666666666666,0.8609759767290235,0.20552176477935374,5,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_09,0.915151515151515,0.8576847821746596,0.20529142891974342,3,7,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_10,0.9163636363636363,0.8603154446673111,0.20539499919702367,3,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_11,0.916060606060606,0.8596560640505921,0.20501545123523543,4,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_12,0.9172727272727272,0.8599235227039724,0.2041565615034617,3,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_13,0.916969696969697,0.8616376651416233,0.20530511768212287,5,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_14,0.9154545454545454,0.85834073764978,0.2052021319154874,2,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_15,0.9154545454545454,0.85834073764978,0.2052147634137061,0,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_16,0.9163636363636363,0.8603154446673111,0.20502247102163212,2,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_17,0.9157575757575758,0.8589978299972475,0.20499101604255343,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_18,0.9172727272727272,0.8623005148354371,0.20547718586142333,5,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,3,RANDOM_ALPHA_DRAW_19,0.9157575757575758,0.8613710950766056,0.20378795772096533,6,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_DIRECTION_ORACLE,0.9606060606060607,0.907741506185717,0.15374263515510722,7,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_00,0.9572727272727273,0.9025590154873331,0.1580415848229769,1,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_01,0.9590909090909091,0.9041696102726664,0.1584947948915141,3,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_02,0.9572727272727273,0.9025590154873331,0.15936418069847577,2,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_03,0.9587878787878787,0.9034592155817476,0.1589757689246699,4,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_04,0.9581818181818182,0.9020423655819794,0.15837250810412418,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_05,0.9587878787878787,0.9034592155817476,0.1589164410904388,2,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_06,0.9590909090909091,0.9041696102726664,0.15909102980109274,3,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_07,0.9581818181818182,0.9020423655819794,0.15930398905315676,2,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_08,0.9578787878787879,0.9039805956202405,0.15862236778127842,4,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_09,0.9566666666666667,0.9011427001105314,0.15849578203417722,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_10,0.9590909090909091,0.9041696102726664,0.1584231272600212,3,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_11,0.9590909090909091,0.9041696102726664,0.15849378767689823,3,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_12,0.9587878787878787,0.9034592155817476,0.1588053440596243,2,1,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_13,0.9590909090909091,0.9041696102726664,0.15891104440601375,2,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_14,0.9587878787878787,0.9034592155817476,0.15857528377081223,3,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_15,0.9578787878787879,0.9013358991239175,0.15858986108924553,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_16,0.9590909090909091,0.9041696102726664,0.15832621870649377,4,2,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_17,0.9593939393939395,0.9048813255709807,0.15776504222921717,3,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_18,0.9596969696969697,0.9055943671224214,0.15877851873554372,4,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,3,RANDOM_ALPHA_DRAW_19,0.9593939393939395,0.9048813255709807,0.15816940754598224,3,0,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_DIRECTION_ORACLE,0.8457575757575757,0.7668238955062293,0.3695393619300725,15,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_00,0.8375757575757576,0.7576697127937337,0.37754669272523983,4,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_01,0.8375757575757576,0.7576697127937337,0.37809036023402703,5,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_02,0.8363636363636364,0.7555555555555555,0.3783510110451842,5,9,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_03,0.8396969696969697,0.759643478815606,0.3782637493325059,8,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_04,0.8381818181818181,0.7587307424578731,0.3775383769588914,6,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_05,0.8418181818181818,0.7616201946440063,0.3788140803846857,12,6,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_06,0.8360606060606061,0.7550286467507861,0.3792415596743472,5,10,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_07,0.8387878787878789,0.7580514940669374,0.37811668050220243,4,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_08,0.8393939393939394,0.7608608132342715,0.3779263366606425,10,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_09,0.8351515151515152,0.7551711547105913,0.37759409425756657,3,7,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_10,0.8384848484848485,0.7592622545896406,0.37821422929912596,8,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_11,0.8390909090909091,0.7585814943052094,0.3776123131752941,7,6,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_12,0.8369696969696969,0.7566113243887644,0.3779958433918761,2,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_13,0.8342424242424242,0.7553127306861575,0.37913009360646643,6,9,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_14,0.8384848484848485,0.7592622545896406,0.3772101460973088,6,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_15,0.8384848484848485,0.7592622545896406,0.3775704871669101,10,7,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_16,0.8381818181818181,0.7587307424578731,0.37828713335597186,5,3,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_17,0.8384848484848485,0.7592622545896406,0.37900935759343973,8,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_18,0.8409090909090908,0.76002279881682,0.3784450818543473,7,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,1,5,RANDOM_ALPHA_DRAW_19,0.8369696969696969,0.7566113243887644,0.3775016835908643,4,6,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,5,RANDOM_DIRECTION_ORACLE,0.7087878787878787,0.6371590666723542,0.5632258370756806,13,0,1980,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,5,RANDOM_ALPHA_DRAW_00,0.7036363636363636,0.6335316679779701,0.5752488397297008,13,5,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,5,RANDOM_ALPHA_DRAW_01,0.7054545454545454,0.6348839496459481,0.5755859026843517,18,8,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,5,RANDOM_ALPHA_DRAW_02,0.7012121212121212,0.6301272715416051,0.575411409286093,9,9,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,5,RANDOM_ALPHA_DRAW_03,0.7003030303030302,0.6300537824518032,0.5748569892252551,9,8,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,5,RANDOM_ALPHA_DRAW_04,0.7003030303030302,0.6300537824518032,0.5772748311623493,12,11,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,5,RANDOM_ALPHA_DRAW_05,0.7003030303030302,0.6300537824518032,0.5775347751174287,5,4,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,5,RANDOM_ALPHA_DRAW_06,0.6987878787878787,0.6315183712037973,0.5750527930032636,14,6,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
OpenBMI_ERP,1,inner_train,2,5,RANDOM_ALPHA_DRAW_07,0.6972727272727273,0.6282039878664822,0.577165822404251,7,8,1980,RANDOMIZED_LABEL_FREE_CONTROL,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,,,,,,,,
