task,fold,role,session,subject,direction,train_U_P,margin_alpha_star_le_1_fraction,margin_alpha_star_near_native_fraction,margin_alpha_star_lt_1_fraction,margin_alpha_star_gt_1_fraction,direction_trial_conditional,margin_alpha_star_distribution,ce_alpha_star_distribution,label_scope
OpenBMI_ERP,4,inner_train,1,33,15,0.038709387792131074,0.3883838383838384,0.008585858585858586,0.38585858585858585,0.6116161616161616,True,"{""0.0"": 747, ""0.25"": 6, ""0.5"": 3, ""0.75"": 8, ""1.0"": 5, ""1.25"": 4, ""1.5"": 3, ""2.0"": 1204}","{""0.0"": 747, ""0.25"": 6, ""0.5"": 3, ""0.75"": 8, ""1.0"": 5, ""1.25"": 4, ""1.5"": 3, ""2.0"": 1204}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,0,0.04054855013740822,0.2904040404040404,0.0,0.2904040404040404,0.7095959595959596,True,"{""0.0"": 574, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1405}","{""0.0"": 574, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1405}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,1,-0.0005790619220533699,0.48737373737373735,0.013636363636363636,0.4808080808080808,0.5126262626262627,True,"{""0.0"": 935, ""0.25"": 5, ""0.5"": 6, ""0.75"": 6, ""1.0"": 13, ""1.25"": 8, ""1.5"": 7, ""2.0"": 1000}","{""0.0"": 932, ""0.25"": 7, ""0.5"": 6, ""0.75"": 6, ""1.0"": 14, ""1.25"": 8, ""1.5"": 8, ""2.0"": 999}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,2,0.015663412871967573,0.4732323232323232,0.011616161616161616,0.4696969696969697,0.5267676767676768,True,"{""0.0"": 903, ""0.25"": 6, ""0.5"": 9, ""0.75"": 12, ""1.0"": 7, ""1.25"": 4, ""1.5"": 8, ""2.0"": 1031}","{""0.0"": 902, ""0.25"": 7, ""0.5"": 9, ""0.75"": 11, ""1.0"": 11, ""1.25"": 2, ""1.5"": 7, ""2.0"": 1031}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,3,0.0267974017187953,0.36818181818181817,0.006060606060606061,0.36666666666666664,0.6318181818181818,True,"{""0.0"": 713, ""0.25"": 6, ""0.5"": 3, ""0.75"": 4, ""1.0"": 3, ""1.25"": 5, ""1.5"": 5, ""2.0"": 1241}","{""0.0"": 713, ""0.25"": 5, ""0.5"": 4, ""0.75"": 4, ""1.0"": 3, ""1.25"": 5, ""1.5"": 5, ""2.0"": 1241}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,4,0.008722331871887526,0.4313131313131313,0.01616161616161616,0.4257575757575758,0.5686868686868687,True,"{""0.0"": 803, ""0.25"": 19, ""0.5"": 8, ""0.75"": 13, ""1.0"": 11, ""1.25"": 8, ""1.5"": 12, ""2.0"": 1106}","{""0.0"": 803, ""0.25"": 20, ""0.5"": 8, ""0.75"": 13, ""1.0"": 11, ""1.25"": 8, ""1.5"": 13, ""2.0"": 1104}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,5,0.022028701975404356,0.4585858585858586,0.005050505050505051,0.45707070707070707,0.5414141414141415,True,"{""0.0"": 893, ""0.25"": 5, ""0.5"": 4, ""0.75"": 3, ""1.0"": 3, ""1.25"": 4, ""1.5"": 12, ""2.0"": 1056}","{""0.0"": 891, ""0.25"": 5, ""0.5"": 4, ""0.75"": 3, ""1.0"": 5, ""1.25"": 5, ""1.5"": 12, ""2.0"": 1055}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,6,0.040611483255186334,0.29747474747474745,0.01616161616161616,0.2909090909090909,0.7025252525252526,True,"{""0.0"": 548, ""0.25"": 7, ""0.5"": 10, ""0.75"": 11, ""1.0"": 13, ""1.25"": 8, ""1.5"": 11, ""2.0"": 1372}","{""0.0"": 548, ""0.25"": 7, ""0.5"": 10, ""0.75"": 11, ""1.0"": 13, ""1.25"": 8, ""1.5"": 11, ""2.0"": 1372}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,7,0.04561161825236363,0.29747474747474745,0.007070707070707071,0.29494949494949496,0.7025252525252526,True,"{""0.0"": 571, ""0.25"": 4, ""0.5"": 5, ""0.75"": 4, ""1.0"": 5, ""1.25"": 5, ""1.5"": 7, ""2.0"": 1379}","{""0.0"": 571, ""0.25"": 4, ""0.5"": 4, ""0.75"": 5, ""1.0"": 6, ""1.25"": 5, ""1.5"": 6, ""2.0"": 1379}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,8,0.014378447586680592,0.42676767676767674,0.015656565656565657,0.4222222222222222,0.5732323232323232,True,"{""0.0"": 800, ""0.25"": 10, ""0.5"": 10, ""0.75"": 16, ""1.0"": 9, ""1.25"": 6, ""1.5"": 16, ""2.0"": 1113}","{""0.0"": 799, ""0.25"": 11, ""0.5"": 10, ""0.75"": 16, ""1.0"": 9, ""1.25"": 6, ""1.5"": 16, ""2.0"": 1113}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,9,0.023982179772037152,0.3787878787878788,0.015151515151515152,0.37323232323232325,0.6212121212121212,True,"{""0.0"": 682, ""0.25"": 29, ""0.5"": 16, ""0.75"": 12, ""1.0"": 11, ""1.25"": 7, ""1.5"": 8, ""2.0"": 1215}","{""0.0"": 682, ""0.25"": 29, ""0.5"": 16, ""0.75"": 12, ""1.0"": 11, ""1.25"": 7, ""1.5"": 8, ""2.0"": 1215}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,10,0.018497423076321587,0.45454545454545453,0.013636363636363636,0.45252525252525255,0.5454545454545454,True,"{""0.0"": 857, ""0.25"": 11, ""0.5"": 12, ""0.75"": 16, ""1.0"": 4, ""1.25"": 7, ""1.5"": 21, ""2.0"": 1052}","{""0.0"": 857, ""0.25"": 10, ""0.5"": 13, ""0.75"": 16, ""1.0"": 4, ""1.25"": 7, ""1.5"": 21, ""2.0"": 1052}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,11,0.007482811142556154,0.454040404040404,0.01616161616161616,0.44646464646464645,0.545959595959596,True,"{""0.0"": 843, ""0.25"": 17, ""0.5"": 16, ""0.75"": 8, ""1.0"": 15, ""1.25"": 9, ""1.5"": 27, ""2.0"": 1045}","{""0.0"": 843, ""0.25"": 17, ""0.5"": 16, ""0.75"": 8, ""1.0"": 15, ""1.25"": 10, ""1.5"": 27, ""2.0"": 1044}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,12,0.02467423938931181,0.42828282828282827,0.019696969696969695,0.42323232323232324,0.5717171717171717,True,"{""0.0"": 801, ""0.25"": 11, ""0.5"": 16, ""0.75"": 10, ""1.0"": 10, ""1.25"": 19, ""1.5"": 20, ""2.0"": 1093}","{""0.0"": 801, ""0.25"": 11, ""0.5"": 16, ""0.75"": 10, ""1.0"": 12, ""1.25"": 20, ""1.5"": 18, ""2.0"": 1092}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,13,-0.00019333675076128342,0.5141414141414141,0.018686868686868686,0.5065656565656566,0.4858585858585859,True,"{""0.0"": 960, ""0.25"": 20, ""0.5"": 12, ""0.75"": 11, ""1.0"": 15, ""1.25"": 11, ""1.5"": 14, ""2.0"": 937}","{""0.0"": 959, ""0.25"": 20, ""0.5"": 13, ""0.75"": 11, ""1.0"": 15, ""1.25"": 12, ""1.5"": 13, ""2.0"": 937}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,14,0.01890737222185215,0.4388888888888889,0.010606060606060607,0.43686868686868685,0.5611111111111111,True,"{""0.0"": 847, ""0.25"": 4, ""0.5"": 5, ""0.75"": 9, ""1.0"": 4, ""1.25"": 8, ""1.5"": 7, ""2.0"": 1096}","{""0.0"": 846, ""0.25"": 4, ""0.5"": 5, ""0.75"": 9, ""1.0"": 5, ""1.25"": 8, ""1.5"": 7, ""2.0"": 1096}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,33,15,0.038709387792131074,0.4025252525252525,0.012121212121212121,0.3984848484848485,0.5974747474747475,True,"{""0.0"": 770, ""0.25"": 5, ""0.5"": 5, ""0.75"": 9, ""1.0"": 8, ""1.25"": 7, ""1.5"": 10, ""2.0"": 1166}","{""0.0"": 770, ""0.25"": 5, ""0.5"": 5, ""0.75"": 9, ""1.0"": 8, ""1.25"": 7, ""1.5"": 10, ""2.0"": 1166}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,0,0.04054855013740822,0.17222222222222222,0.000505050505050505,0.1717171717171717,0.8277777777777777,True,"{""0.0"": 339, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 1638}","{""0.0"": 339, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 0, ""2.0"": 1638}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,1,-0.0005790619220533699,0.5808080808080808,0.007575757575757576,0.5757575757575758,0.41919191919191917,True,"{""0.0"": 1119, ""0.25"": 8, ""0.5"": 10, ""0.75"": 3, ""1.0"": 10, ""1.25"": 2, ""1.5"": 5, ""2.0"": 823}","{""0.0"": 1113, ""0.25"": 10, ""0.5"": 11, ""0.75"": 4, ""1.0"": 13, ""1.25"": 2, ""1.5"": 7, ""2.0"": 820}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,2,0.015663412871967573,0.24292929292929294,0.01818181818181818,0.23636363636363636,0.7570707070707071,True,"{""0.0"": 429, ""0.25"": 8, ""0.5"": 16, ""0.75"": 15, ""1.0"": 13, ""1.25"": 8, ""1.5"": 20, ""2.0"": 1471}","{""0.0"": 429, ""0.25"": 8, ""0.5"": 16, ""0.75"": 14, ""1.0"": 14, ""1.25"": 9, ""1.5"": 19, ""2.0"": 1471}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,3,0.0267974017187953,0.29444444444444445,0.0030303030303030303,0.29292929292929293,0.7055555555555556,True,"{""0.0"": 574, ""0.25"": 1, ""0.5"": 2, ""0.75"": 3, ""1.0"": 3, ""1.25"": 0, ""1.5"": 2, ""2.0"": 1395}","{""0.0"": 572, ""0.25"": 1, ""0.5"": 2, ""0.75"": 3, ""1.0"": 5, ""1.25"": 0, ""1.5"": 2, ""2.0"": 1395}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,4,0.008722331871887526,0.45252525252525255,0.013131313131313131,0.447979797979798,0.5474747474747474,True,"{""0.0"": 854, ""0.25"": 15, ""0.5"": 10, ""0.75"": 8, ""1.0"": 9, ""1.25"": 9, ""1.5"": 14, ""2.0"": 1061}","{""0.0"": 845, ""0.25"": 20, ""0.5"": 10, ""0.75"": 8, ""1.0"": 15, ""1.25"": 9, ""1.5"": 15, ""2.0"": 1058}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,5,0.022028701975404356,0.3282828282828283,0.008585858585858586,0.32525252525252524,0.6717171717171717,True,"{""0.0"": 630, ""0.25"": 6, ""0.5"": 1, ""0.75"": 7, ""1.0"": 6, ""1.25"": 4, ""1.5"": 7, ""2.0"": 1319}","{""0.0"": 625, ""0.25"": 9, ""0.5"": 1, ""0.75"": 7, ""1.0"": 8, ""1.25"": 4, ""1.5"": 7, ""2.0"": 1319}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,6,0.040611483255186334,0.22727272727272727,0.012626262626262626,0.22272727272727272,0.7727272727272727,True,"{""0.0"": 411, ""0.25"": 12, ""0.5"": 9, ""0.75"": 9, ""1.0"": 9, ""1.25"": 7, ""1.5"": 10, ""2.0"": 1513}","{""0.0"": 411, ""0.25"": 12, ""0.5"": 9, ""0.75"": 9, ""1.0"": 11, ""1.25"": 6, ""1.5"": 11, ""2.0"": 1511}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,7,0.04561161825236363,0.1388888888888889,0.005050505050505051,0.13686868686868686,0.8611111111111112,True,"{""0.0"": 266, ""0.25"": 2, ""0.5"": 2, ""0.75"": 1, ""1.0"": 4, ""1.25"": 5, ""1.5"": 11, ""2.0"": 1689}","{""0.0"": 266, ""0.25"": 2, ""0.5"": 2, ""0.75"": 1, ""1.0"": 5, ""1.25"": 4, ""1.5"": 11, ""2.0"": 1689}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,8,0.014378447586680592,0.4085858585858586,0.01919191919191919,0.4,0.5914141414141414,True,"{""0.0"": 754, ""0.25"": 11, ""0.5"": 17, ""0.75"": 10, ""1.0"": 17, ""1.25"": 11, ""1.5"": 25, ""2.0"": 1135}","{""0.0"": 753, ""0.25"": 11, ""0.5"": 18, ""0.75"": 10, ""1.0"": 17, ""1.25"": 11, ""1.5"": 25, ""2.0"": 1135}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,9,0.023982179772037152,0.3994949494949495,0.022222222222222223,0.39191919191919194,0.6005050505050505,True,"{""0.0"": 726, ""0.25"": 21, ""0.5"": 10, ""0.75"": 19, ""1.0"": 15, ""1.25"": 10, ""1.5"": 13, ""2.0"": 1166}","{""0.0"": 723, ""0.25"": 21, ""0.5"": 12, ""0.75"": 18, ""1.0"": 19, ""1.25"": 10, ""1.5"": 16, ""2.0"": 1161}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,10,0.018497423076321587,0.402020202020202,0.022727272727272728,0.3934343434343434,0.597979797979798,True,"{""0.0"": 740, ""0.25"": 8, ""0.5"": 13, ""0.75"": 18, ""1.0"": 17, ""1.25"": 10, ""1.5"": 26, ""2.0"": 1148}","{""0.0"": 740, ""0.25"": 8, ""0.5"": 12, ""0.75"": 19, ""1.0"": 19, ""1.25"": 10, ""1.5"": 26, ""2.0"": 1146}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,11,0.007482811142556154,0.5651515151515152,0.03383838383838384,0.555050505050505,0.4348484848484849,True,"{""0.0"": 1023, ""0.25"": 22, ""0.5"": 29, ""0.75"": 25, ""1.0"": 20, ""1.25"": 22, ""1.5"": 29, ""2.0"": 810}","{""0.0"": 1017, ""0.25"": 23, ""0.5"": 31, ""0.75"": 26, ""1.0"": 23, ""1.25"": 22, ""1.5"": 29, ""2.0"": 809}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,12,0.02467423938931181,0.45151515151515154,0.03232323232323232,0.4414141414141414,0.5484848484848485,True,"{""0.0"": 799, ""0.25"": 22, ""0.5"": 30, ""0.75"": 23, ""1.0"": 20, ""1.25"": 21, ""1.5"": 22, ""2.0"": 1043}","{""0.0"": 799, ""0.25"": 22, ""0.5"": 28, ""0.75"": 25, ""1.0"": 20, ""1.25"": 21, ""1.5"": 22, ""2.0"": 1043}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,13,-0.00019333675076128342,0.5641414141414142,0.014141414141414142,0.5575757575757576,0.43585858585858583,True,"{""0.0"": 1082, ""0.25"": 11, ""0.5"": 6, ""0.75"": 5, ""1.0"": 13, ""1.25"": 10, ""1.5"": 17, ""2.0"": 836}","{""0.0"": 1078, ""0.25"": 12, ""0.5"": 6, ""0.75"": 5, ""1.0"": 17, ""1.25"": 9, ""1.5"": 17, ""2.0"": 836}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,14,0.01890737222185215,0.4414141414141414,0.012626262626262626,0.43686868686868685,0.5585858585858586,True,"{""0.0"": 853, ""0.25"": 3, ""0.5"": 3, ""0.75"": 6, ""1.0"": 9, ""1.25"": 10, ""1.5"": 5, ""2.0"": 1091}","{""0.0"": 851, ""0.25"": 4, ""0.5"": 4, ""0.75"": 5, ""1.0"": 12, ""1.25"": 11, ""1.5"": 7, ""2.0"": 1086}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,35,15,0.038709387792131074,0.35555555555555557,0.006060606060606061,0.353030303030303,0.6444444444444445,True,"{""0.0"": 688, ""0.25"": 3, ""0.5"": 6, ""0.75"": 2, ""1.0"": 5, ""1.25"": 5, ""1.5"": 8, ""2.0"": 1263}","{""0.0"": 688, ""0.25"": 3, ""0.5"": 6, ""0.75"": 2, ""1.0"": 7, ""1.25"": 5, ""1.5"": 7, ""2.0"": 1262}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,0,0.04054855013740822,0.40606060606060607,0.0,0.40606060606060607,0.593939393939394,True,"{""0.0"": 804, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1176}","{""0.0"": 804, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1176}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,1,-0.0005790619220533699,0.48383838383838385,0.023737373737373738,0.4767676767676768,0.5161616161616162,True,"{""0.0"": 900, ""0.25"": 12, ""0.5"": 14, ""0.75"": 18, ""1.0"": 14, ""1.25"": 15, ""1.5"": 15, ""2.0"": 992}","{""0.0"": 898, ""0.25"": 14, ""0.5"": 14, ""0.75"": 18, ""1.0"": 15, ""1.25"": 17, ""1.5"": 13, ""2.0"": 991}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,2,0.015663412871967573,0.44646464646464645,0.010101010101010102,0.44343434343434346,0.5535353535353535,True,"{""0.0"": 848, ""0.25"": 10, ""0.5"": 13, ""0.75"": 7, ""1.0"": 6, ""1.25"": 7, ""1.5"": 20, ""2.0"": 1069}","{""0.0"": 847, ""0.25"": 9, ""0.5"": 12, ""0.75"": 8, ""1.0"": 8, ""1.25"": 8, ""1.5"": 19, ""2.0"": 1069}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,3,0.0267974017187953,0.3792929292929293,0.009595959595959595,0.37727272727272726,0.6207070707070707,True,"{""0.0"": 735, ""0.25"": 2, ""0.5"": 2, ""0.75"": 8, ""1.0"": 4, ""1.25"": 7, ""1.5"": 10, ""2.0"": 1212}","{""0.0"": 735, ""0.25"": 3, ""0.5"": 2, ""0.75"": 7, ""1.0"": 6, ""1.25"": 6, ""1.5"": 11, ""2.0"": 1210}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,4,0.008722331871887526,0.5005050505050505,0.019696969696969695,0.494949494949495,0.4994949494949495,True,"{""0.0"": 945, ""0.25"": 14, ""0.5"": 8, ""0.75"": 13, ""1.0"": 11, ""1.25"": 15, ""1.5"": 27, ""2.0"": 947}","{""0.0"": 944, ""0.25"": 13, ""0.5"": 8, ""0.75"": 15, ""1.0"": 12, ""1.25"": 15, ""1.5"": 27, ""2.0"": 946}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,5,0.022028701975404356,0.3924242424242424,0.012121212121212121,0.38686868686868686,0.6075757575757575,True,"{""0.0"": 751, ""0.25"": 8, ""0.5"": 2, ""0.75"": 5, ""1.0"": 11, ""1.25"": 8, ""1.5"": 14, ""2.0"": 1181}","{""0.0"": 749, ""0.25"": 9, ""0.5"": 2, ""0.75"": 5, ""1.0"": 12, ""1.25"": 8, ""1.5"": 15, ""2.0"": 1180}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,6,0.040611483255186334,0.3277777777777778,0.0297979797979798,0.31767676767676767,0.6722222222222223,True,"{""0.0"": 596, ""0.25"": 7, ""0.5"": 7, ""0.75"": 19, ""1.0"": 20, ""1.25"": 20, ""1.5"": 17, ""2.0"": 1294}","{""0.0"": 596, ""0.25"": 6, ""0.5"": 8, ""0.75"": 19, ""1.0"": 21, ""1.25"": 20, ""1.5"": 16, ""2.0"": 1294}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,7,0.04561161825236363,0.21313131313131314,0.008585858585858586,0.2106060606060606,0.7868686868686868,True,"{""0.0"": 404, ""0.25"": 3, ""0.5"": 4, ""0.75"": 6, ""1.0"": 5, ""1.25"": 6, ""1.5"": 7, ""2.0"": 1545}","{""0.0"": 404, ""0.25"": 3, ""0.5"": 4, ""0.75"": 6, ""1.0"": 5, ""1.25"": 6, ""1.5"": 7, ""2.0"": 1545}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,8,0.014378447586680592,0.3782828282828283,0.023737373737373738,0.36767676767676766,0.6217171717171717,True,"{""0.0"": 681, ""0.25"": 15, ""0.5"": 16, ""0.75"": 16, ""1.0"": 21, ""1.25"": 10, ""1.5"": 25, ""2.0"": 1196}","{""0.0"": 681, ""0.25"": 15, ""0.5"": 16, ""0.75"": 16, ""1.0"": 21, ""1.25"": 10, ""1.5"": 25, ""2.0"": 1196}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,9,0.023982179772037152,0.3934343434343434,0.022727272727272728,0.38636363636363635,0.6065656565656565,True,"{""0.0"": 691, ""0.25"": 32, ""0.5"": 21, ""0.75"": 21, ""1.0"": 14, ""1.25"": 10, ""1.5"": 13, ""2.0"": 1178}","{""0.0"": 691, ""0.25"": 32, ""0.5"": 21, ""0.75"": 20, ""1.0"": 15, ""1.25"": 10, ""1.5"": 15, ""2.0"": 1176}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,10,0.018497423076321587,0.4035353535353535,0.021212121212121213,0.39494949494949494,0.5964646464646465,True,"{""0.0"": 752, ""0.25"": 10, ""0.5"": 6, ""0.75"": 14, ""1.0"": 17, ""1.25"": 11, ""1.5"": 21, ""2.0"": 1149}","{""0.0"": 752, ""0.25"": 10, ""0.5"": 6, ""0.75"": 13, ""1.0"": 19, ""1.25"": 11, ""1.5"": 21, ""2.0"": 1148}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,11,0.007482811142556154,0.44646464646464645,0.021717171717171718,0.4388888888888889,0.5535353535353535,True,"{""0.0"": 821, ""0.25"": 15, ""0.5"": 15, ""0.75"": 18, ""1.0"": 15, ""1.25"": 10, ""1.5"": 31, ""2.0"": 1055}","{""0.0"": 821, ""0.25"": 15, ""0.5"": 15, ""0.75"": 18, ""1.0"": 16, ""1.25"": 11, ""1.5"": 29, ""2.0"": 1055}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,12,0.02467423938931181,0.4202020202020202,0.01919191919191919,0.4131313131313131,0.5797979797979798,True,"{""0.0"": 767, ""0.25"": 20, ""0.5"": 17, ""0.75"": 14, ""1.0"": 14, ""1.25"": 10, ""1.5"": 12, ""2.0"": 1126}","{""0.0"": 766, ""0.25"": 21, ""0.5"": 16, ""0.75"": 15, ""1.0"": 15, ""1.25"": 10, ""1.5"": 11, ""2.0"": 1126}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,13,-0.00019333675076128342,0.5080808080808081,0.01717171717171717,0.502020202020202,0.4919191919191919,True,"{""0.0"": 949, ""0.25"": 15, ""0.5"": 16, ""0.75"": 14, ""1.0"": 12, ""1.25"": 8, ""1.5"": 15, ""2.0"": 951}","{""0.0"": 948, ""0.25"": 15, ""0.5"": 17, ""0.75"": 13, ""1.0"": 13, ""1.25"": 8, ""1.5"": 15, ""2.0"": 951}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,14,0.01890737222185215,0.49595959595959593,0.015656565656565657,0.4904040404040404,0.5040404040404041,True,"{""0.0"": 946, ""0.25"": 8, ""0.5"": 5, ""0.75"": 12, ""1.0"": 11, ""1.25"": 8, ""1.5"": 8, ""2.0"": 982}","{""0.0"": 945, ""0.25"": 8, ""0.5"": 6, ""0.75"": 12, ""1.0"": 11, ""1.25"": 8, ""1.5"": 9, ""2.0"": 981}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,2,35,15,0.038709387792131074,0.4075757575757576,0.010606060606060607,0.40505050505050505,0.5924242424242424,True,"{""0.0"": 783, ""0.25"": 9, ""0.5"": 3, ""0.75"": 7, ""1.0"": 5, ""1.25"": 9, ""1.5"": 9, ""2.0"": 1155}","{""0.0"": 783, ""0.25"": 7, ""0.5"": 4, ""0.75"": 8, ""1.0"": 6, ""1.25"": 9, ""1.5"": 8, ""2.0"": 1155}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,0,0.04054855013740822,0.3808080808080808,0.0,0.3808080808080808,0.6191919191919192,True,"{""0.0"": 754, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1226}","{""0.0"": 753, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 0, ""2.0"": 1225}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,1,-0.0005790619220533699,0.5287878787878788,0.019696969696969695,0.5217171717171717,0.4712121212121212,True,"{""0.0"": 995, ""0.25"": 18, ""0.5"": 10, ""0.75"": 10, ""1.0"": 14, ""1.25"": 15, ""1.5"": 13, ""2.0"": 905}","{""0.0"": 994, ""0.25"": 18, ""0.5"": 10, ""0.75"": 10, ""1.0"": 15, ""1.25"": 16, ""1.5"": 12, ""2.0"": 905}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,4,inner_train,1,40,2,0.015663412871967573,0.494949494949495,0.015656565656565657,0.4893939393939394,0.5050505050505051,True,"{""0.0"": 931, ""0.25"": 16, ""0.5"": 13, ""0.75"": 9, ""1.0"": 11, ""1.25"": 11, ""1.5"": 17, ""2.0"": 972}","{""0.0"": 929, ""0.25"": 16, ""0.5"": 13, ""0.75"": 9, ""1.0"": 14, ""1.25"": 12, ""1.5"": 17, ""2.0"": 970}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
