task,fold,role,session,subject,variant,BA,macro_F1,NLL,rescued_errors,damaged_correct,trials,oracle_status,label
OpenBMI_MI,1,inner_train,1,6,ORACLE_UPPER,1.0,1.0,0.03135257968213409,2,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,6,ORACLE_UPPER,1.0,1.0,0.059286198078189044,4,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,7,ORACLE_UPPER,0.95,0.9499949994999499,0.14503509717527777,7,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,7,ORACLE_UPPER,0.86,0.859775641025641,0.37760403313208374,13,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,9,ORACLE_UPPER,0.95,0.9499949994999499,0.1551382671506144,7,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,9,ORACLE_UPPER,0.78,0.7799119647859143,0.5015517586888746,19,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,10,ORACLE_UPPER,0.94,0.9399759903961584,0.1891905925795436,8,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,10,ORACLE_UPPER,0.8899999999999999,0.8894583458948849,0.3452138573909178,19,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,16,ORACLE_UPPER,0.99,0.9899989998999901,0.11292003749869764,9,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,16,ORACLE_UPPER,0.94,0.9397832195905259,0.18227625193540006,17,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,19,ORACLE_UPPER,0.8400000000000001,0.8357963875205254,0.2945770350517705,10,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,19,ORACLE_UPPER,0.8400000000000001,0.8397435897435898,0.32194815898081286,9,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,20,ORACLE_UPPER,0.92,0.92,0.18170304215047509,10,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,20,ORACLE_UPPER,0.95,0.9499549594635172,0.1495781216584146,7,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,21,ORACLE_UPPER,1.0,1.0,0.09401165361050516,8,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,21,ORACLE_UPPER,0.9299999999999999,0.9299929992999301,0.16988467612303793,9,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,22,ORACLE_UPPER,0.94,0.94,0.18435613521840424,21,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,22,ORACLE_UPPER,0.8,0.7947454844006567,0.3811503974744119,15,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,23,ORACLE_UPPER,0.9099999999999999,0.9095568284594513,0.2510980470944196,11,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,23,ORACLE_UPPER,0.8300000000000001,0.8260869565217391,0.40316515396349134,11,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,27,ORACLE_UPPER,1.0,1.0,0.06341646213084459,4,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,27,ORACLE_UPPER,0.96,0.959983993597439,0.0941122153995093,5,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,30,ORACLE_UPPER,0.97,0.96999699969997,0.1459493668656796,7,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,30,ORACLE_UPPER,0.8300000000000001,0.8295739348370927,0.3982161354785785,14,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,32,ORACLE_UPPER,0.95,0.9499549594635172,0.16498434843029827,16,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,32,ORACLE_UPPER,0.78,0.78,0.48170757288346067,11,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,33,ORACLE_UPPER,0.97,0.9699729756781104,0.14068755612475797,9,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,33,ORACLE_UPPER,0.88,0.8792270531400965,0.24142734600929544,11,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,34,ORACLE_UPPER,0.95,0.9499949994999499,0.1815439290460199,14,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,34,ORACLE_UPPER,0.79,0.7889659330720531,0.4121331831696443,11,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,38,ORACLE_UPPER,0.9199999999999999,0.9198717948717949,0.16853194159688428,0,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,38,ORACLE_UPPER,0.85,0.8481627695110842,0.30557602282613516,13,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,41,ORACLE_UPPER,0.94,0.94,0.17198843993945048,11,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,41,ORACLE_UPPER,0.89,0.8899889988998899,0.26169981102691964,19,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,45,ORACLE_UPPER,0.95,0.9499949994999499,0.18091317283688113,14,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,45,ORACLE_UPPER,0.95,0.9499949994999499,0.18730653894133867,22,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,46,ORACLE_UPPER,0.8400000000000001,0.8397435897435898,0.2776322404854,6,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,46,ORACLE_UPPER,0.8300000000000001,0.8298468621759583,0.43208441090770067,16,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,47,ORACLE_UPPER,0.99,0.9899989998999901,0.05300293654669076,1,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,47,ORACLE_UPPER,0.98,0.9799919967987194,0.10406984369736165,8,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,48,ORACLE_UPPER,0.95,0.9499549594635172,0.12533408447401598,9,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,48,ORACLE_UPPER,0.87,0.8698828946051447,0.2759051129873842,16,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,49,ORACLE_UPPER,0.96,0.96,0.15147323969984428,10,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,49,ORACLE_UPPER,0.95,0.9499949994999499,0.17441192048601806,8,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,50,ORACLE_UPPER,0.8400000000000001,0.8389694041867954,0.336169868928846,14,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,2,50,ORACLE_UPPER,0.79,0.7882851093860268,0.5251992355613038,12,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,inner_train,1,53,ORACLE_UPPER,0.98,0.98,0.11067524189827964,5,0,100,LOOSE_UPPER_BOUND_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
