pool,method_id,subject_id,trials,balanced_accuracy,accuracy,macro_f1,reference_balanced_accuracy,reference_accuracy,reference_macro_f1,delta_BA_vs_B6,delta_accuracy_vs_B6,delta_macro_f1_vs_B6,OUTER_TEST_USED
holdout,B6_ALL_RUN_LOGIT_MEAN,21,200,0.9650000000000001,0.965,0.9649570724137068,0.9650000000000001,0.965,0.9649570724137068,0.0,0.0,0.0,False
holdout,B6_ALL_RUN_LOGIT_MEAN,22,200,0.8300000000000001,0.83,0.8299319727891157,0.8300000000000001,0.83,0.8299319727891157,0.0,0.0,0.0,False
holdout,B6_ALL_RUN_LOGIT_MEAN,28,200,0.985,0.985,0.9849996249906248,0.985,0.985,0.9849996249906248,0.0,0.0,0.0,False
holdout,B6_ALL_RUN_LOGIT_MEAN,35,200,0.975,0.975,0.9749993749843746,0.975,0.975,0.9749993749843746,0.0,0.0,0.0,False
holdout,B6_ALL_RUN_LOGIT_MEAN,39,200,0.9,0.9,0.8999599839935974,0.9,0.9,0.8999599839935974,0.0,0.0,0.0,False
holdout,B6_ALL_RUN_LOGIT_MEAN,4,200,0.73,0.73,0.7295673076923077,0.73,0.73,0.7295673076923077,0.0,0.0,0.0,False
holdout,B6_ALL_RUN_LOGIT_MEAN,46,200,0.71,0.71,0.6938021328265231,0.71,0.71,0.6938021328265231,0.0,0.0,0.0,False
holdout,B6_ALL_RUN_LOGIT_MEAN,53,200,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,False
holdout,B6_ALL_RUN_LOGIT_MEAN,7,200,0.855,0.855,0.8547057792028858,0.855,0.855,0.8547057792028858,0.0,0.0,0.0,False
holdout,B6_ALL_RUN_LOGIT_MEAN,9,200,0.88,0.88,0.8796992481203008,0.88,0.88,0.8796992481203008,0.0,0.0,0.0,False
holdout,ORACLE_KEEP_MENU,1,200,0.84,0.84,0.8383838383838383,0.8,0.8,0.7960016319869441,0.039999999999999925,0.039999999999999925,0.04238220639689427,False
holdout,ORACLE_KEEP_MENU,14,200,0.885,0.885,0.8849280800500312,0.815,0.815,0.8149583656322672,0.07000000000000006,0.07000000000000006,0.069969714417764,False
holdout,ORACLE_KEEP_MENU,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
holdout,ORACLE_KEEP_MENU,22,200,0.88,0.88,0.87998799879988,0.8300000000000001,0.83,0.8299319727891157,0.04999999999999993,0.050000000000000044,0.05005602601076431,False
holdout,ORACLE_KEEP_MENU,28,200,1.0,1.0,1.0,0.985,0.985,0.9849996249906248,0.015000000000000013,0.015000000000000013,0.015000375009375233,False
holdout,ORACLE_KEEP_MENU,35,200,1.0,1.0,1.0,0.975,0.975,0.9749993749843746,0.025000000000000022,0.025000000000000022,0.02500062501562539,False
holdout,ORACLE_KEEP_MENU,39,200,0.96,0.96,0.959983993597439,0.9,0.9,0.8999599839935974,0.05999999999999994,0.05999999999999994,0.06002400960384158,False
holdout,ORACLE_KEEP_MENU,4,200,0.8999999999999999,0.9,0.899749373433584,0.73,0.73,0.7295673076923077,0.16999999999999993,0.17000000000000004,0.17018206574127626,False
holdout,ORACLE_KEEP_MENU,46,200,0.875,0.875,0.873015873015873,0.71,0.71,0.6938021328265231,0.16500000000000004,0.16500000000000004,0.17921374018934988,False
holdout,ORACLE_KEEP_MENU,53,200,0.92,0.92,0.91999199919992,0.8,0.8,0.8,0.12,0.12,0.11999199919991999,False
holdout,ORACLE_KEEP_MENU,7,200,0.895,0.895,0.8947869435607105,0.855,0.855,0.8547057792028858,0.040000000000000036,0.040000000000000036,0.04008116435782472,False
holdout,ORACLE_KEEP_MENU,9,200,0.935,0.935,0.9349202773397411,0.88,0.88,0.8796992481203008,0.05500000000000005,0.05500000000000005,0.05522102921944039,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,1,200,0.83,0.83,0.8279178054458953,0.8,0.8,0.7960016319869441,0.029999999999999916,0.029999999999999916,0.03191617345895126,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,14,200,0.87,0.87,0.87,0.815,0.815,0.8149583656322672,0.05500000000000005,0.05500000000000005,0.055041634367732795,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,22,200,0.885,0.885,0.8849741191768148,0.8300000000000001,0.83,0.8299319727891157,0.05499999999999994,0.05500000000000005,0.05504214638769911,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,28,200,0.985,0.985,0.9849996249906248,0.985,0.985,0.9849996249906248,0.0,0.0,0.0,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,35,200,0.985,0.985,0.9849996249906248,0.975,0.975,0.9749993749843746,0.010000000000000009,0.010000000000000009,0.010000250006250155,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,39,200,0.91,0.91,0.9099639855942376,0.9,0.9,0.8999599839935974,0.010000000000000009,0.010000000000000009,0.010004001600640189,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,4,200,0.78,0.78,0.7789166917897699,0.73,0.73,0.7295673076923077,0.050000000000000044,0.050000000000000044,0.049349384097462146,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,46,200,0.8049999999999999,0.805,0.8008120738527542,0.71,0.71,0.6938021328265231,0.09499999999999997,0.09500000000000008,0.10700994102623107,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,53,200,0.84,0.84,0.8399359743897559,0.8,0.8,0.8,0.039999999999999925,0.039999999999999925,0.039935974389755824,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,7,200,0.91,0.91,0.9099639855942376,0.855,0.855,0.8547057792028858,0.05500000000000005,0.05500000000000005,0.055258206391351816,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_GLOBAL,9,200,0.93,0.93,0.93,0.88,0.88,0.8796992481203008,0.050000000000000044,0.050000000000000044,0.05030075187969929,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,1,200,0.85,0.85,0.8487750781328763,0.8,0.8,0.7960016319869441,0.04999999999999993,0.04999999999999993,0.05277344614593227,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,14,200,0.905,0.905,0.9049786201895427,0.815,0.815,0.8149583656322672,0.09000000000000008,0.09000000000000008,0.09002025455727547,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,22,200,0.905,0.905,0.9049976249406235,0.8300000000000001,0.83,0.8299319727891157,0.07499999999999996,0.07500000000000007,0.07506565215150784,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,28,200,1.0,1.0,1.0,0.985,0.985,0.9849996249906248,0.015000000000000013,0.015000000000000013,0.015000375009375233,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,35,200,1.0,1.0,1.0,0.975,0.975,0.9749993749843746,0.025000000000000022,0.025000000000000022,0.02500062501562539,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,39,200,0.96,0.96,0.959983993597439,0.9,0.9,0.8999599839935974,0.05999999999999994,0.05999999999999994,0.06002400960384158,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,4,200,0.9099999999999999,0.91,0.9097744360902256,0.73,0.73,0.7295673076923077,0.17999999999999994,0.18000000000000005,0.18020712839791786,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,46,200,0.875,0.875,0.873015873015873,0.71,0.71,0.6938021328265231,0.16500000000000004,0.16500000000000004,0.17921374018934988,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,53,200,0.93,0.93,0.93,0.8,0.8,0.8,0.13,0.13,0.13,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,7,200,0.925,0.925,0.9249530956848031,0.855,0.855,0.8547057792028858,0.07000000000000006,0.07000000000000006,0.07024731648191729,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_GLOBAL,9,200,0.95,0.95,0.9499799919967987,0.88,0.88,0.8796992481203008,0.06999999999999995,0.06999999999999995,0.07028074387649796,False
holdout,ORACLE_ACTION_FULL_GLOBAL,1,200,0.8999999999999999,0.9,0.899749373433584,0.8,0.8,0.7960016319869441,0.09999999999999987,0.09999999999999998,0.1037477414466399,False
holdout,ORACLE_ACTION_FULL_GLOBAL,14,200,0.94,0.94,0.9399759903961584,0.815,0.815,0.8149583656322672,0.125,0.125,0.12501762476389122,False
holdout,ORACLE_ACTION_FULL_GLOBAL,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
holdout,ORACLE_ACTION_FULL_GLOBAL,22,200,0.9299999999999999,0.93,0.9299369432489241,0.8300000000000001,0.83,0.8299319727891157,0.09999999999999987,0.10000000000000009,0.10000497045980838,False
holdout,ORACLE_ACTION_FULL_GLOBAL,28,200,0.995,0.995,0.9949998749968749,0.985,0.985,0.9849996249906248,0.010000000000000009,0.010000000000000009,0.010000250006250155,False
holdout,ORACLE_ACTION_FULL_GLOBAL,35,200,1.0,1.0,1.0,0.975,0.975,0.9749993749843746,0.025000000000000022,0.025000000000000022,0.02500062501562539,False
holdout,ORACLE_ACTION_FULL_GLOBAL,39,200,0.925,0.925,0.9249080123150859,0.9,0.9,0.8999599839935974,0.025000000000000022,0.025000000000000022,0.024948028321488458,False
holdout,ORACLE_ACTION_FULL_GLOBAL,4,200,0.905,0.905,0.9048834822657756,0.73,0.73,0.7295673076923077,0.17500000000000004,0.17500000000000004,0.17531617457346793,False
holdout,ORACLE_ACTION_FULL_GLOBAL,46,200,0.84,0.84,0.8363171355498722,0.71,0.71,0.6938021328265231,0.13,0.13,0.14251500272334905,False
holdout,ORACLE_ACTION_FULL_GLOBAL,53,200,0.905,0.905,0.9049786201895427,0.8,0.8,0.8,0.10499999999999998,0.10499999999999998,0.10497862018954263,False
holdout,ORACLE_ACTION_FULL_GLOBAL,7,200,0.955,0.955,0.9549898727213624,0.855,0.855,0.8547057792028858,0.09999999999999998,0.09999999999999998,0.10028409351847656,False
holdout,ORACLE_ACTION_FULL_GLOBAL,9,200,0.9650000000000001,0.965,0.9649570724137068,0.88,0.88,0.8796992481203008,0.08500000000000008,0.08499999999999996,0.085257824293406,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,1,200,0.905,0.905,0.9048072346501665,0.8,0.8,0.7960016319869441,0.10499999999999998,0.10499999999999998,0.10880560266322248,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,14,200,0.9450000000000001,0.945,0.9449656035021888,0.815,0.815,0.8149583656322672,0.13000000000000012,0.13,0.13000723786992163,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,22,200,0.935,0.935,0.934959349593496,0.8300000000000001,0.83,0.8299319727891157,0.10499999999999998,0.1050000000000001,0.10502737680438035,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,28,200,1.0,1.0,1.0,0.985,0.985,0.9849996249906248,0.015000000000000013,0.015000000000000013,0.015000375009375233,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,35,200,1.0,1.0,1.0,0.975,0.975,0.9749993749843746,0.025000000000000022,0.025000000000000022,0.02500062501562539,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,39,200,0.96,0.96,0.959983993597439,0.9,0.9,0.8999599839935974,0.05999999999999994,0.05999999999999994,0.06002400960384158,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,4,200,0.95,0.95,0.9499949994999499,0.73,0.73,0.7295673076923077,0.21999999999999997,0.21999999999999997,0.2204276918076422,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,46,200,0.875,0.875,0.873015873015873,0.71,0.71,0.6938021328265231,0.16500000000000004,0.16500000000000004,0.17921374018934988,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,53,200,0.945,0.945,0.9449986249656241,0.8,0.8,0.8,0.1449999999999999,0.1449999999999999,0.1449986249656241,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,7,200,0.955,0.955,0.9549898727213624,0.855,0.855,0.8547057792028858,0.09999999999999998,0.09999999999999998,0.10028409351847656,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_GLOBAL,9,200,0.9650000000000001,0.965,0.9649570724137068,0.88,0.88,0.8796992481203008,0.08500000000000008,0.08499999999999996,0.085257824293406,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,1,200,0.875,0.875,0.8738616009485607,0.8,0.8,0.7960016319869441,0.07499999999999996,0.07499999999999996,0.07785996896161662,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,14,200,0.88,0.88,0.8799519807923168,0.815,0.815,0.8149583656322672,0.06500000000000006,0.06500000000000006,0.06499361516004964,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,21,200,0.98,0.98,0.9799919967987194,0.9650000000000001,0.965,0.9649570724137068,0.014999999999999902,0.015000000000000013,0.015034924385012638,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,22,200,0.885,0.885,0.8849971249281232,0.8300000000000001,0.83,0.8299319727891157,0.05499999999999994,0.05500000000000005,0.055065152139007534,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,28,200,0.995,0.995,0.9949998749968749,0.985,0.985,0.9849996249906248,0.010000000000000009,0.010000000000000009,0.010000250006250155,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,35,200,0.995,0.995,0.9949998749968749,0.975,0.975,0.9749993749843746,0.020000000000000018,0.020000000000000018,0.02000050001250031,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,39,200,0.9299999999999999,0.93,0.9299929992999301,0.9,0.9,0.8999599839935974,0.029999999999999916,0.030000000000000027,0.030033015306332622,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,4,200,0.7949999999999999,0.795,0.7941302000954031,0.73,0.73,0.7295673076923077,0.06499999999999995,0.06500000000000006,0.06456289240309543,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,46,200,0.8,0.8,0.7947454844006567,0.71,0.71,0.6938021328265231,0.09000000000000008,0.09000000000000008,0.10094335157413359,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,53,200,0.87,0.87,0.8699869986998701,0.8,0.8,0.8,0.06999999999999995,0.06999999999999995,0.06998699869987002,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,7,200,0.905,0.905,0.9048834822657756,0.855,0.855,0.8547057792028858,0.050000000000000044,0.050000000000000044,0.05017770306288982,False
holdout,ORACLE_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,9,200,0.915,0.915,0.9149468417761101,0.88,0.88,0.8796992481203008,0.03500000000000003,0.03500000000000003,0.03524759365580932,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,1,200,0.885,0.885,0.8841630782402861,0.8,0.8,0.7960016319869441,0.08499999999999996,0.08499999999999996,0.08816144625334199,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,14,200,0.9,0.9,0.8999099189270343,0.815,0.815,0.8149583656322672,0.08500000000000008,0.08500000000000008,0.08495155329476711,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,22,200,0.905,0.905,0.9049976249406235,0.8300000000000001,0.83,0.8299319727891157,0.07499999999999996,0.07500000000000007,0.07506565215150784,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,28,200,1.0,1.0,1.0,0.985,0.985,0.9849996249906248,0.015000000000000013,0.015000000000000013,0.015000375009375233,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,35,200,1.0,1.0,1.0,0.975,0.975,0.9749993749843746,0.025000000000000022,0.025000000000000022,0.02500062501562539,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,39,200,0.96,0.96,0.959983993597439,0.9,0.9,0.8999599839935974,0.05999999999999994,0.05999999999999994,0.06002400960384158,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,4,200,0.905,0.905,0.9048072346501665,0.73,0.73,0.7295673076923077,0.17500000000000004,0.17500000000000004,0.17523992695785884,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,46,200,0.875,0.875,0.873015873015873,0.71,0.71,0.6938021328265231,0.16500000000000004,0.16500000000000004,0.17921374018934988,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,53,200,0.92,0.92,0.91999199919992,0.8,0.8,0.8,0.12,0.12,0.11999199919991999,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,7,200,0.9299999999999999,0.93,0.9299369432489241,0.855,0.855,0.8547057792028858,0.07499999999999996,0.07500000000000007,0.07523116404603825,False
holdout,ORACLE_KEEP_PLUS_ACTION_PROTECTED_SAFE_SINGLE_REPLACEMENT,9,200,0.94,0.94,0.9399459513562206,0.88,0.88,0.8796992481203008,0.05999999999999994,0.05999999999999994,0.06024670323591985,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,1,200,0.8999999999999999,0.9,0.8993558776167472,0.8,0.8,0.7960016319869441,0.09999999999999987,0.09999999999999998,0.10335424562980311,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,14,200,0.9299999999999999,0.93,0.9299369432489241,0.815,0.815,0.8149583656322672,0.11499999999999999,0.1150000000000001,0.11497857761665686,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,21,200,0.98,0.98,0.9799919967987194,0.9650000000000001,0.965,0.9649570724137068,0.014999999999999902,0.015000000000000013,0.015034924385012638,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,22,200,0.92,0.92,0.91999199919992,0.8300000000000001,0.83,0.8299319727891157,0.08999999999999997,0.09000000000000008,0.09006002641080435,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,28,200,0.995,0.995,0.9949998749968749,0.985,0.985,0.9849996249906248,0.010000000000000009,0.010000000000000009,0.010000250006250155,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,35,200,1.0,1.0,1.0,0.975,0.975,0.9749993749843746,0.025000000000000022,0.025000000000000022,0.02500062501562539,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,39,200,0.935,0.935,0.9349853717086345,0.9,0.9,0.8999599839935974,0.03500000000000003,0.03500000000000003,0.03502538771503705,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,4,200,0.855,0.855,0.8548221571424997,0.73,0.73,0.7295673076923077,0.125,0.125,0.12525484945019194,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,46,200,0.8,0.8,0.7947454844006567,0.71,0.71,0.6938021328265231,0.09000000000000008,0.09000000000000008,0.10094335157413359,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,53,200,0.895,0.895,0.8949763696831787,0.8,0.8,0.8,0.09499999999999997,0.09499999999999997,0.09497636968317869,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,7,200,0.935,0.935,0.9349202773397411,0.855,0.855,0.8547057792028858,0.08000000000000007,0.08000000000000007,0.08021449813685533,False
holdout,ORACLE_ACTION_FULL_SINGLE_REPLACEMENT,9,200,0.925,0.925,0.9249080123150859,0.88,0.88,0.8796992481203008,0.04500000000000004,0.04500000000000004,0.045208764194785145,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,1,200,0.905,0.905,0.9044626021370208,0.8,0.8,0.7960016319869441,0.10499999999999998,0.10499999999999998,0.10846097015007672,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,14,200,0.9299999999999999,0.93,0.9299369432489241,0.815,0.815,0.8149583656322672,0.11499999999999999,0.1150000000000001,0.11497857761665686,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,21,200,0.985,0.985,0.9849966242404541,0.9650000000000001,0.965,0.9649570724137068,0.019999999999999907,0.020000000000000018,0.020039551826747326,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,22,200,0.925,0.925,0.9249981249531238,0.8300000000000001,0.83,0.8299319727891157,0.09499999999999997,0.09500000000000008,0.09506615216400816,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,28,200,1.0,1.0,1.0,0.985,0.985,0.9849996249906248,0.015000000000000013,0.015000000000000013,0.015000375009375233,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,35,200,1.0,1.0,1.0,0.975,0.975,0.9749993749843746,0.025000000000000022,0.025000000000000022,0.02500062501562539,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,39,200,0.96,0.96,0.959983993597439,0.9,0.9,0.8999599839935974,0.05999999999999994,0.05999999999999994,0.06002400960384158,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,4,200,0.9099999999999999,0.91,0.9098557692307692,0.73,0.73,0.7295673076923077,0.17999999999999994,0.18000000000000005,0.18028846153846145,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,46,200,0.875,0.875,0.873015873015873,0.71,0.71,0.6938021328265231,0.16500000000000004,0.16500000000000004,0.17921374018934988,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,53,200,0.92,0.92,0.91999199919992,0.8,0.8,0.8,0.12,0.12,0.11999199919991999,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,7,200,0.95,0.95,0.9499799919967987,0.855,0.855,0.8547057792028858,0.09499999999999997,0.09499999999999997,0.0952742127939129,False
holdout,ORACLE_KEEP_PLUS_ACTION_FULL_SINGLE_REPLACEMENT,9,200,0.9450000000000001,0.945,0.9449325423643964,0.88,0.88,0.8796992481203008,0.06500000000000006,0.06499999999999995,0.06523329424409563,False
all_52_exploratory,B6_ALL_RUN_LOGIT_MEAN,1,200,0.8,0.8,0.7960016319869441,0.8,0.8,0.7960016319869441,0.0,0.0,0.0,False
all_52_exploratory,B6_ALL_RUN_LOGIT_MEAN,10,200,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,False
all_52_exploratory,B6_ALL_RUN_LOGIT_MEAN,11,200,0.76,0.76,0.7597838054248824,0.76,0.76,0.7597838054248824,0.0,0.0,0.0,False
all_52_exploratory,B6_ALL_RUN_LOGIT_MEAN,12,200,0.835,0.835,0.8349628666449951,0.835,0.835,0.8349628666449951,0.0,0.0,0.0,False
all_52_exploratory,B6_ALL_RUN_LOGIT_MEAN,13,200,0.71,0.71,0.705762987012987,0.71,0.71,0.705762987012987,0.0,0.0,0.0,False
