dataset,trial_uid,manifest_index,subject_id,session_id,source_pool,outcome_label,n_runs,z_keep_ens,p_keep_ens,y_keep_ens,outer_test_used
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28145,28145,15,1,exploration,1,6,1.054498593012492,0.7416378163950348,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28146,28146,15,1,exploration,0,6,-0.4835282030204932,0.381419338300767,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28147,28147,15,1,exploration,1,6,1.2405419337252777,0.7756583315905133,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28148,28148,15,1,exploration,0,6,-0.20190917452176413,0.44969349545189613,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28149,28149,15,1,exploration,0,6,-1.0292234591518838,0.2632346805020053,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28150,28150,15,1,exploration,1,6,1.5325169985493023,0.8223742827095465,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28151,28151,15,1,exploration,1,6,1.8032810365160306,0.8585478643705068,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28152,28152,15,1,exploration,0,6,-0.5926194985707601,0.35603404567115565,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28153,28153,15,1,exploration,0,6,-1.4464568973829348,0.19054745195434505,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28154,28154,15,1,exploration,1,6,2.338587239384651,0.912022795155444,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28155,28155,15,1,exploration,0,6,-1.1951642607649167,0.23233658444869268,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28156,28156,15,1,exploration,0,6,-1.5148020063837369,0.18022822611332737,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28157,28157,15,1,exploration,0,6,-1.0556859448552132,0.25813473901694434,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28158,28158,15,1,exploration,0,6,-1.1907669020195801,0.23312180401418517,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28159,28159,15,1,exploration,1,6,1.4176835094889004,0.8049750068962015,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28160,28160,15,1,exploration,1,6,1.9976710764070351,0.8805523390042482,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28161,28161,15,1,exploration,0,6,-1.1562183927744627,0.239355101820707,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28162,28162,15,1,exploration,1,6,2.096794435133537,0.8905912242411,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28163,28163,15,1,exploration,1,6,1.91067286580801,0.8710947219533287,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28164,28164,15,1,exploration,1,6,1.6417017181714375,0.837766357512333,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28165,28165,15,1,exploration,0,6,-1.0687997232501705,0.2556314106267903,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28166,28166,15,1,exploration,1,6,2.1186465471982956,0.8927023581166551,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28167,28167,15,1,exploration,0,6,0.7122188930710157,0.6708912685531803,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28168,28168,15,1,exploration,0,6,-3.249723881483078,0.0373368105415872,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28169,28169,15,1,exploration,1,6,2.022966243326664,0.8831873768387198,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28170,28170,15,1,exploration,0,6,0.6138189683357874,0.6488114674192133,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28171,28171,15,1,exploration,1,6,3.0014937619368234,0.9526415643942711,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28172,28172,15,1,exploration,0,6,-2.1639693081378937,0.10303304054165294,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28173,28173,15,1,exploration,1,6,1.7405700534582138,0.8507594583770932,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28174,28174,15,1,exploration,1,6,3.123411238193512,0.9578481723857022,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28175,28175,15,1,exploration,0,6,-1.5197230883253117,0.17950229967824782,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28176,28176,15,1,exploration,0,6,-2.059458571175734,0.11310012860390566,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28177,28177,15,1,exploration,1,6,2.3828217635552087,0.9155079625927671,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28178,28178,15,1,exploration,0,6,-1.37305498868227,0.20212671543904231,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28179,28179,15,1,exploration,0,6,-0.8419120237231255,0.3011322425772391,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28180,28180,15,1,exploration,0,6,-2.215707466006279,0.09834879464400903,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28181,28181,15,1,exploration,0,6,-2.020699232816696,0.11704670806588739,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28182,28182,15,1,exploration,1,6,1.2600736518700917,0.7790387862785354,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28183,28183,15,1,exploration,0,6,-2.4300060172875724,0.0809130197321097,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28184,28184,15,1,exploration,1,6,1.2231333230932553,0.7726144859861717,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28185,28185,15,1,exploration,0,6,0.7550091706216335,0.6802691913398342,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28186,28186,15,1,exploration,0,6,-1.5828091589113076,0.17039800446201706,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28187,28187,15,1,exploration,0,6,-1.7387562369306881,0.1494709844689149,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28188,28188,15,1,exploration,1,6,1.666582255313794,0.8411196149294675,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28189,28189,15,1,exploration,0,6,-0.9652194160347184,0.2758343987681619,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28190,28190,15,1,exploration,0,6,-0.1675758088628451,0.4582038108731567,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28191,28191,15,1,exploration,0,6,-0.4096001498401165,0.39900800159329164,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28192,28192,15,1,exploration,0,6,-0.4837109539657831,0.3813762212282109,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28193,28193,15,1,exploration,1,6,2.5575902462005615,0.9280817821647268,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28194,28194,15,1,exploration,0,6,-1.1703929708649714,0.2367839602874489,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28195,28195,15,1,exploration,0,6,-0.3336983037491639,0.4173410419188366,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28196,28196,15,1,exploration,1,6,1.5993790278832118,0.8319315778215622,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28197,28197,15,1,exploration,1,6,1.6469647052387397,0.8384803995735588,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28198,28198,15,1,exploration,0,6,-1.7860985721151035,0.14355171633055852,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28199,28199,15,1,exploration,0,6,0.3405906620124976,0.5843339946613544,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28200,28200,15,1,exploration,1,6,1.4921675821145375,0.816403391914804,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28201,28201,15,1,exploration,1,6,1.3980088829994202,0.8018677382434712,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28202,28202,15,1,exploration,0,6,-1.7779789467652638,0.144552872665259,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28203,28203,15,1,exploration,1,6,1.6031258429090183,0.8324548114969549,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28204,28204,15,1,exploration,1,6,2.7999825179576874,0.9426748793972116,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28205,28205,15,1,exploration,1,6,2.4502198149760566,0.9205775239741585,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28206,28206,15,1,exploration,1,6,2.2045080388585725,0.9006536044464681,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28207,28207,15,1,exploration,0,6,-0.34433000534772873,0.41475805193171406,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28208,28208,15,1,exploration,0,6,-0.9279025935878357,0.2833504264656866,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28209,28209,15,1,exploration,1,6,1.090874146670103,0.7485462933821642,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28210,28210,15,1,exploration,0,6,-0.9928604972859224,0.2703474462682365,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28211,28211,15,1,exploration,1,6,1.163702443242073,0.762004817004344,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28212,28212,15,1,exploration,1,6,0.7795594769219557,0.6855851633639553,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28213,28213,15,1,exploration,1,6,2.080529368172089,0.888996283099417,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28214,28214,15,1,exploration,0,6,-1.2583368519941966,0.22126032674488247,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28215,28215,15,1,exploration,1,6,2.1753295361995697,0.8980121157892249,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28216,28216,15,1,exploration,0,6,-0.6378439534455538,0.3457340791449388,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28217,28217,15,1,exploration,0,6,-0.40792152751237154,0.3994106044196319,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28218,28218,15,1,exploration,1,6,1.1017548218369484,0.7505887619336538,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28219,28219,15,1,exploration,1,6,1.9901796281337738,0.8797621400212563,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28220,28220,15,1,exploration,1,6,2.47996657093366,0.9227254142968142,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28221,28221,15,1,exploration,0,6,-0.5290704295039177,0.370733721675972,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28222,28222,15,1,exploration,1,6,2.0685348411401114,0.8878071062457136,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28223,28223,15,1,exploration,1,6,0.8982490623990694,0.7105895515505178,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28224,28224,15,1,exploration,0,6,2.1278511782487235,0.8935808407577398,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28225,28225,15,1,exploration,1,6,2.3531898856163025,0.9131874428973016,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28226,28226,15,1,exploration,0,6,-1.7882990340391796,0.143281393510143,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28227,28227,15,1,exploration,1,6,2.630524476369222,0.9328004330398193,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28228,28228,15,1,exploration,1,6,2.1288534005482993,0.8936761086202485,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28229,28229,15,1,exploration,1,6,2.8799940943717957,0.9468485663939572,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28230,28230,15,1,exploration,1,6,2.2326148549715676,0.9031403421953339,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28231,28231,15,1,exploration,1,6,2.1156662503878274,0.8924165565281345,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28232,28232,15,1,exploration,0,6,-1.4626542879268527,0.18806169444953416,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28233,28233,15,1,exploration,1,6,1.4748278794189293,0.813790091080895,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28234,28234,15,1,exploration,0,6,-2.1623294750849404,0.10318468805756519,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28235,28235,15,1,exploration,0,6,-1.4120819357534249,0.19590588810264828,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28236,28236,15,1,exploration,1,6,2.049065882960955,0.8858531973572633,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28237,28237,15,1,exploration,0,6,-1.8836199194192886,0.1319736351621556,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28238,28238,15,1,exploration,1,6,2.4735198815663657,0.922264490055168,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:28239,28239,15,1,exploration,1,6,1.8778217261036236,0.8673607250197221,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30320,30320,15,2,exploration,0,6,0.9986241186658541,0.7307879779572365,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30321,30321,15,2,exploration,1,6,1.3239902704954147,0.7898448174963076,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30322,30322,15,2,exploration,0,6,-1.1402260183046262,0.24227886618036823,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30323,30323,15,2,exploration,0,6,-1.5679687292625506,0.17250615826896165,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30324,30324,15,2,exploration,1,6,0.059050324062506356,0.5147582928237506,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30325,30325,15,2,exploration,1,6,2.528950939575831,0.9261466307325078,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30326,30326,15,2,exploration,0,6,-1.3398933162291844,0.20752760321416217,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30327,30327,15,2,exploration,1,6,0.2645929617186387,0.5657650064585646,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30328,30328,15,2,exploration,0,6,-1.0499387197196484,0.25923686848731536,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30329,30329,15,2,exploration,0,6,0.596738992879788,0.6449098853104649,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30330,30330,15,2,exploration,1,6,2.738486349582672,0.9392597990678744,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30331,30331,15,2,exploration,1,6,0.685004198923707,0.6648546660231426,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30332,30332,15,2,exploration,0,6,-2.854724921286106,0.05443759330227445,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30333,30333,15,2,exploration,0,6,-1.8139426757891972,0.14016229250955317,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30334,30334,15,2,exploration,1,6,1.297246220211188,0.7853711616204306,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30335,30335,15,2,exploration,0,6,-2.0639327820390463,0.11265210358123848,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30336,30336,15,2,exploration,0,6,-1.483711878458659,0.1848674165166812,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30337,30337,15,2,exploration,0,6,0.9879510449245572,0.7286830254443593,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30338,30338,15,2,exploration,0,6,-0.9510152184714874,0.2786806991805981,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30339,30339,15,2,exploration,1,6,1.884326159954071,0.8681072483224038,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30340,30340,15,2,exploration,1,6,-0.27415503809849423,0.43188732499106147,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30341,30341,15,2,exploration,0,6,1.1335074889163177,0.7564856127568809,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30342,30342,15,2,exploration,1,6,0.3714711045225461,0.5918144012648868,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30343,30343,15,2,exploration,1,6,0.9087010522683462,0.7127342843442536,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30344,30344,15,2,exploration,1,6,1.948881487051646,0.8753246281370385,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30345,30345,15,2,exploration,0,6,-1.6682878409822781,0.15865258761191647,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30346,30346,15,2,exploration,1,6,1.0436778950194519,0.7395590347530442,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30347,30347,15,2,exploration,0,6,-1.2640695286293824,0.2202741410655902,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30348,30348,15,2,exploration,0,6,-0.7688125328471264,0.3167360352161061,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30349,30349,15,2,exploration,1,6,0.046134632701675095,0.5115316129200596,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30350,30350,15,2,exploration,0,6,-1.2251346831520398,0.2270341042391937,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30351,30351,15,2,exploration,1,6,1.2778084361925721,0.7820764928617491,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30352,30352,15,2,exploration,0,6,-0.6313063080112139,0.34721439546490396,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30353,30353,15,2,exploration,1,6,-0.16413866076618433,0.45905721522930043,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30354,30354,15,2,exploration,1,6,-0.6048563909716904,0.3532334156072735,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30355,30355,15,2,exploration,0,6,-0.6776728096107641,0.3367809051390675,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30356,30356,15,2,exploration,0,6,-0.8802675139158964,0.29312234651783015,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30357,30357,15,2,exploration,1,6,0.46669965361555416,0.6146023117939524,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30358,30358,15,2,exploration,0,6,0.10208055811623733,0.5254980016730967,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30359,30359,15,2,exploration,0,6,-0.8145289172728857,0.30692625146699654,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30360,30360,15,2,exploration,0,6,-2.1890732124447823,0.10073601858728169,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30361,30361,15,2,exploration,0,6,-1.8277189036210377,0.13851024096880069,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30362,30362,15,2,exploration,1,6,0.7210542485117912,0.6728391275187665,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30363,30363,15,2,exploration,0,6,0.2674247908095519,0.5664605859620535,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30364,30364,15,2,exploration,1,6,-0.0083872489631176,0.4979032000509873,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30365,30365,15,2,exploration,0,6,-1.0877343689401944,0.2520451515308184,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30366,30366,15,2,exploration,0,6,-1.8945323800047238,0.13072855353126328,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30367,30367,15,2,exploration,0,6,-0.9453392699360847,0.2798230976918166,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30368,30368,15,2,exploration,1,6,0.6258589594314495,0.6515499018594916,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30369,30369,15,2,exploration,0,6,-1.1559808105230331,0.2393983597305762,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30370,30370,15,2,exploration,0,6,-1.8420320227742195,0.13681114602241826,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:30371,30371,15,2,exploration,0,6,0.6546595866481463,0.658059720336305,1,False
