fold,seed,run,audit_fold,block,rank,assignment,role,subject,n_trials,decision_logit_rms,decision_margin_displacement,decision_flip_rate,decision_total_variation,outcome_ce_effect,outcome_ba_change
1,1,1_1,1,6,3,uncertain,decision,39,200,0.3172375793595111,0.35681592566668785,0.04,0.04570159386158172,,
1,1,1_1,1,6,3,uncertain,decision,54,200,0.322542542278236,0.3697886583698095,0.105,0.07020833683378566,,
1,1,1_1,1,6,3,uncertain,outcome,2,200,,,,,0.026403967985390447,-0.015000000000000013
1,1,1_1,1,6,3,uncertain,outcome,15,200,,,,,0.08400288793231767,-0.11499999999999999
1,1,1_1,1,6,3,uncertain,outcome,24,200,,,,,-0.00908488365567238,0.010000000000000009
1,1,1_1,1,6,3,uncertain,outcome,27,200,,,,,0.06790855523235394,-0.05500000000000005
1,1,1_1,1,6,3,uncertain,outcome,33,200,,,,,0.01795685566422878,0.0
1,1,1_1,1,6,3,uncertain,outcome,41,200,,,,,0.011803235510787678,-0.03500000000000014
1,1,1_1,1,6,3,uncertain,outcome,53,200,,,,,0.009347602846853669,0.0050000000000000044
1,1,1_1,2,0,1,neutral,decision,2,200,0.00825051132576996,0.010900270664222278,0.005,0.002104362512535295,,
1,1,1_1,2,0,1,neutral,decision,15,200,0.007206071828331861,0.008899881359078765,0.0,0.0016201043551758287,,
1,1,1_1,2,0,1,neutral,decision,24,200,0.009338628962923388,0.012584219993864623,0.0,0.002390475617497163,,
1,1,1_1,2,0,1,neutral,decision,27,200,0.009012817031357574,0.012049999070796515,0.0,0.0024302861479981158,,
1,1,1_1,2,0,1,neutral,decision,33,200,0.011184006171840552,0.012937765887787231,0.0,0.0006751201096803186,,
1,1,1_1,2,0,1,neutral,decision,41,200,0.007134400521113417,0.009436027125301043,0.005,0.0021033449649705688,,
1,1,1_1,2,0,1,neutral,decision,53,200,0.014819777216600605,0.019058454620304227,0.015,0.0033639237679341217,,
1,1,1_1,2,0,1,neutral,outcome,12,200,,,,,6.573271453118177e-05,0.0
1,1,1_1,2,0,1,neutral,outcome,18,200,,,,,-0.000850874671369804,0.0050000000000001155
1,1,1_1,2,0,1,neutral,outcome,20,200,,,,,0.0008420098424433916,0.0050000000000001155
1,1,1_1,2,0,1,neutral,outcome,28,200,,,,,0.00013177079138352042,0.0
1,1,1_1,2,0,1,neutral,outcome,30,200,,,,,-0.0005236121849955571,0.010000000000000009
1,1,1_1,2,0,1,neutral,outcome,37,200,,,,,0.00028792551025589116,0.0
1,1,1_1,2,0,1,neutral,outcome,51,200,,,,,-0.0009338453152900447,0.0050000000000001155
1,1,1_1,2,1,1,harmful,decision,2,200,0.1029537338396196,0.12923370360804978,0.055,0.025877562750998343,,
1,1,1_1,2,1,1,harmful,decision,15,200,0.08744177304540787,0.09612192891611769,0.02,0.017619604137728773,,
1,1,1_1,2,1,1,harmful,decision,24,200,0.048136450190083585,0.05583169040170369,0.01,0.010493456642409997,,
1,1,1_1,2,1,1,harmful,decision,27,200,0.05619032717799681,0.0673068102338619,0.025,0.014159601050503765,,
1,1,1_1,2,1,1,harmful,decision,33,200,0.1553552535706253,0.19042458606161902,0.0,0.011033211880467398,,
1,1,1_1,2,1,1,harmful,decision,41,200,0.0880885546869208,0.11230039264293218,0.025,0.025576916396978292,,
1,1,1_1,2,1,1,harmful,decision,53,200,0.18724169042588418,0.2527754574531396,0.03,0.044056633863056305,,
1,1,1_1,2,1,1,harmful,outcome,12,200,,,,,0.0033479157583238954,-0.010000000000000009
1,1,1_1,2,1,1,harmful,outcome,18,200,,,,,0.0029439373871726605,0.0
1,1,1_1,2,1,1,harmful,outcome,20,200,,,,,0.02333903347617126,-0.014999999999999902
1,1,1_1,2,1,1,harmful,outcome,28,200,,,,,0.0014367253885367727,0.0
1,1,1_1,2,1,1,harmful,outcome,30,200,,,,,0.00040728813654900524,0.010000000000000009
1,1,1_1,2,1,1,harmful,outcome,37,200,,,,,0.004152952788663037,0.0
1,1,1_1,2,1,1,harmful,outcome,51,200,,,,,-0.0011788913469035966,-0.010000000000000009
1,1,1_1,2,2,3,neutral,decision,2,200,0.11107206503209328,0.12237015268849882,0.03,0.023259404095977862,,
1,1,1_1,2,2,3,neutral,decision,15,200,0.1687209815273224,0.20561529246463855,0.025,0.03513595476431476,,
1,1,1_1,2,2,3,neutral,decision,24,200,0.0769455396803337,0.08940882896838762,0.005,0.01634735935559807,,
1,1,1_1,2,2,3,neutral,decision,27,200,0.11710632183757652,0.15417819245000666,0.045,0.03189469714793846,,
1,1,1_1,2,2,3,neutral,decision,33,200,0.1343126575287001,0.1597283448400425,0.0,0.008749773032555941,,
1,1,1_1,2,2,3,neutral,decision,41,200,0.10745143228011922,0.1374835646726655,0.05,0.03101180472429851,,
1,1,1_1,2,2,3,neutral,decision,53,200,0.21850799896003326,0.2907633858262908,0.08,0.05250812522722395,,
1,1,1_1,2,2,3,neutral,outcome,12,200,,,,,0.01183031401091482,-0.025000000000000133
1,1,1_1,2,2,3,neutral,outcome,18,200,,,,,0.0076892453003915276,-0.004999999999999893
1,1,1_1,2,2,3,neutral,outcome,20,200,,,,,-0.004548796052328559,1.1102230246251565e-16
1,1,1_1,2,2,3,neutral,outcome,28,200,,,,,0.00015216142145219283,0.0050000000000000044
1,1,1_1,2,2,3,neutral,outcome,30,200,,,,,0.006172748048840423,0.004999999999999893
1,1,1_1,2,2,3,neutral,outcome,37,200,,,,,0.010311643334263132,0.0
1,1,1_1,2,2,3,neutral,outcome,51,200,,,,,0.004880737354222415,-0.010000000000000009
1,1,1_1,2,3,4,uncertain,decision,2,200,0.7908660411102609,0.9877688048756204,0.28,0.1797984729747551,,
1,1,1_1,2,3,4,uncertain,decision,15,200,0.8059435908944873,0.9822719848628338,0.29,0.1514267912796325,,
1,1,1_1,2,3,4,uncertain,decision,24,200,0.3692518956660924,0.42034239021206377,0.12,0.07370568509228917,,
1,1,1_1,2,3,4,uncertain,decision,27,200,0.26054725363403014,0.28897172581114694,0.07,0.05798791830982429,,
1,1,1_1,2,3,4,uncertain,decision,33,200,0.7653340022182848,0.9249835136639334,0.05,0.0636025624585459,,
1,1,1_1,2,3,4,uncertain,decision,41,200,0.274614579080847,0.29842352686597456,0.115,0.06473477299417865,,
1,1,1_1,2,3,4,uncertain,decision,53,200,0.38739928254906164,0.4415330440843156,0.1,0.07925427051025219,,
1,1,1_1,2,3,4,uncertain,outcome,12,200,,,,,0.09864257898449319,-0.10000000000000009
1,1,1_1,2,3,4,uncertain,outcome,18,200,,,,,0.00917655475460764,0.010000000000000009
1,1,1_1,2,3,4,uncertain,outcome,20,200,,,,,0.15951314325289748,-0.11499999999999999
1,1,1_1,2,3,4,uncertain,outcome,28,200,,,,,0.07773385698167874,-0.04499999999999993
1,1,1_1,2,3,4,uncertain,outcome,30,200,,,,,0.011856156020611639,-0.025000000000000022
1,1,1_1,2,3,4,uncertain,outcome,37,200,,,,,0.11721780815702665,-0.08499999999999996
1,1,1_1,2,3,4,uncertain,outcome,51,200,,,,,0.05539653405887787,-0.014999999999999902
1,1,1_1,2,4,4,protected,decision,2,200,0.832809359167808,0.9288655954196162,0.345,0.18676049937956463,,
1,1,1_1,2,4,4,protected,decision,15,200,1.0252392088897444,1.136308976818677,0.29,0.21822269951101383,,
1,1,1_1,2,4,4,protected,decision,24,200,0.8119841636371914,0.8845992584966977,0.28,0.17140033855369974,,
1,1,1_1,2,4,4,protected,decision,27,200,0.6564417906377404,0.7322683081792344,0.34,0.15434508261787397,,
1,1,1_1,2,4,4,protected,decision,33,200,2.1225592110914384,2.6281141234349654,0.175,0.24138210654161546,,
1,1,1_1,2,4,4,protected,decision,41,200,0.49983318070404764,0.5568816129166904,0.335,0.1282691960823806,,
1,1,1_1,2,4,4,protected,decision,53,200,0.8233074683267102,0.9285041430658089,0.295,0.17966432488195408,,
1,1,1_1,2,4,4,protected,outcome,12,200,,,,,0.21137994141858663,-0.20500000000000007
1,1,1_1,2,4,4,protected,outcome,18,200,,,,,0.3062071375475601,-0.21499999999999986
1,1,1_1,2,4,4,protected,outcome,20,200,,,,,0.17217304904041122,-0.11499999999999988
1,1,1_1,2,4,4,protected,outcome,28,200,,,,,0.37595681896425887,-0.25
1,1,1_1,2,4,4,protected,outcome,30,200,,,,,0.20023993164645332,-0.18500000000000005
1,1,1_1,2,4,4,protected,outcome,37,200,,,,,0.27430896844083935,-0.13
1,1,1_1,2,4,4,protected,outcome,51,200,,,,,-0.020239007328240674,-0.04499999999999993
1,1,1_1,2,5,4,uncertain,decision,2,200,0.748405431943267,0.8718548616871121,0.29,0.16957036324158573,,
1,1,1_1,2,5,4,uncertain,decision,15,200,0.6746379209612717,0.7758678174484518,0.135,0.13236377647990014,,
1,1,1_1,2,5,4,uncertain,decision,24,200,0.4425232659524809,0.5100803122254208,0.16,0.09610183447634814,,
1,1,1_1,2,5,4,uncertain,decision,27,200,0.32120673474362343,0.35494902341935863,0.115,0.07207307320783951,,
1,1,1_1,2,5,4,uncertain,decision,33,200,0.7639962345455023,0.9030969101706847,0.035,0.05764587551927813,,
1,1,1_1,2,5,4,uncertain,decision,41,200,0.34608819000747393,0.3674653132623509,0.18,0.08166003824693668,,
1,1,1_1,2,5,4,uncertain,decision,53,200,0.560553452492694,0.630416494129303,0.2,0.11837501298208875,,
1,1,1_1,2,5,4,uncertain,outcome,12,200,,,,,0.051115845835502015,-0.06000000000000005
1,1,1_1,2,5,4,uncertain,outcome,18,200,,,,,0.02223830469500297,-0.029999999999999916
1,1,1_1,2,5,4,uncertain,outcome,20,200,,,,,0.03572574666427149,-0.02499999999999991
1,1,1_1,2,5,4,uncertain,outcome,28,200,,,,,0.04589063812940873,-0.014999999999999902
1,1,1_1,2,5,4,uncertain,outcome,30,200,,,,,0.038797331108459815,-0.050000000000000044
1,1,1_1,2,5,4,uncertain,outcome,37,200,,,,,0.014162480692831212,0.0
1,1,1_1,2,5,4,uncertain,outcome,51,200,,,,,0.05359020325165676,-0.06000000000000005
1,1,1_1,2,6,3,uncertain,decision,2,200,0.2638873058940722,0.28889477568090294,0.095,0.053769317461870775,,
1,1,1_1,2,6,3,uncertain,decision,15,200,0.38978644411749613,0.4481471519216481,0.17,0.08409076017081325,,
1,1,1_1,2,6,3,uncertain,decision,24,200,0.23034747722238108,0.25197986032278336,0.07,0.04568583517205496,,
1,1,1_1,2,6,3,uncertain,decision,27,200,0.3224163912507071,0.34376306330984446,0.13,0.06992204034894194,,
1,1,1_1,2,6,3,uncertain,decision,33,200,0.4101876647650012,0.47920039322359176,0.015,0.02998339710379968,,
1,1,1_1,2,6,3,uncertain,decision,41,200,0.18221237252789843,0.19295174976997287,0.1,0.04293596802183162,,
1,1,1_1,2,6,3,uncertain,decision,53,200,0.2937868536493985,0.3426772228077708,0.07,0.05858432459912098,,
1,1,1_1,2,6,3,uncertain,outcome,12,200,,,,,0.03036235194184969,-0.020000000000000018
1,1,1_1,2,6,3,uncertain,outcome,18,200,,,,,0.013912352389289276,0.0
1,1,1_1,2,6,3,uncertain,outcome,20,200,,,,,0.05171142601797993,-0.039999999999999925
1,1,1_1,2,6,3,uncertain,outcome,28,200,,,,,0.018616781842438437,-0.010000000000000009
1,1,1_1,2,6,3,uncertain,outcome,30,200,,,,,0.01513655322986878,-0.030000000000000027
1,1,1_1,2,6,3,uncertain,outcome,37,200,,,,,0.007339067267810025,-0.0050000000000000044
1,1,1_1,2,6,3,uncertain,outcome,51,200,,,,,0.019546482513413236,-0.030000000000000027
1,1,1_1,3,0,1,neutral,decision,12,200,0.05305813269072689,0.0652422652851045,0.015,0.012052427693310932,,
1,1,1_1,3,0,1,neutral,decision,18,200,0.04632850985926406,0.06257124381086292,0.02,0.00879857268112309,,
1,1,1_1,3,0,1,neutral,decision,20,200,0.05016799947214457,0.0633064685670111,0.005,0.010590587800079493,,
1,1,1_1,3,0,1,neutral,decision,28,200,0.038604711725460844,0.049145044740780824,0.0,0.004191951917641643,,
1,1,1_1,3,0,1,neutral,decision,30,200,0.05966637576324182,0.07946569201088347,0.015,0.014234763899662207,,
1,1,1_1,3,0,1,neutral,decision,37,200,0.032848227583921745,0.038956103314566046,0.0,0.0028085992108052345,,
1,1,1_1,3,0,1,neutral,decision,51,200,0.04400679139961778,0.05654388257162827,0.01,0.009530407256850146,,
1,1,1_1,3,0,1,neutral,outcome,8,200,,,,,-0.007674065980472787,0.0050000000000000044
1,1,1_1,3,0,1,neutral,outcome,21,200,,,,,-0.0017881698101421225,0.0050000000000000044
1,1,1_1,3,0,1,neutral,outcome,29,200,,,,,-0.003119016719012811,0.015000000000000013
1,1,1_1,3,0,1,neutral,outcome,44,200,,,,,0.004814360894522007,0.0
1,1,1_1,3,0,1,neutral,outcome,47,200,,,,,0.0037585155045583244,0.010000000000000009
1,1,1_1,3,0,1,neutral,outcome,49,200,,,,,-0.004140058375762817,0.0050000000000001155
1,1,1_1,3,1,1,harmful,decision,12,200,0.10611619639582541,0.12527005377929099,0.035,0.023069616398073062,,
1,1,1_1,3,1,1,harmful,decision,18,200,0.03631860470110521,0.04286659344425613,0.0,0.005928562449790637,,
1,1,1_1,3,1,1,harmful,decision,20,200,0.09949393613789337,0.1278218951944493,0.015,0.02079278934299801,,
1,1,1_1,3,1,1,harmful,decision,28,200,0.05896203019497956,0.0705257732903002,0.0,0.0052452142649235325,,
1,1,1_1,3,1,1,harmful,decision,30,200,0.022260906073489982,0.025549348439809,0.0,0.004480358750130437,,
1,1,1_1,3,1,1,harmful,decision,37,200,0.046821552548389336,0.054272885350337,0.01,0.003497166473850328,,
1,1,1_1,3,1,1,harmful,decision,51,200,0.06467582695142514,0.0746877130686159,0.01,0.01197258349865321,,
1,1,1_1,3,1,1,harmful,outcome,8,200,,,,,0.007065816951176451,-0.0050000000000000044
1,1,1_1,3,1,1,harmful,outcome,21,200,,,,,-0.0014376199246113974,0.0
1,1,1_1,3,1,1,harmful,outcome,29,200,,,,,-0.005240429708740194,0.015000000000000013
1,1,1_1,3,1,1,harmful,outcome,44,200,,,,,0.0012452845707964272,0.0
1,1,1_1,3,1,1,harmful,outcome,47,200,,,,,-0.00216161109923866,0.015000000000000013
1,1,1_1,3,1,1,harmful,outcome,49,200,,,,,0.0015536488285020841,-0.010000000000000009
1,1,1_1,3,2,3,neutral,decision,12,200,0.1914041685319161,0.23799724400027764,0.045,0.04360492189278196,,
1,1,1_1,3,2,3,neutral,decision,18,200,0.0651508450003793,0.08011321608955813,0.01,0.011546023564563935,,
1,1,1_1,3,2,3,neutral,decision,20,200,0.08397086888639663,0.09719061688801844,0.025,0.015907662741780605,,
1,1,1_1,3,2,3,neutral,decision,28,200,0.07039763601764783,0.0786700307290371,0.005,0.005895524122573262,,
1,1,1_1,3,2,3,neutral,decision,30,200,0.06825060795911286,0.07998727406920554,0.015,0.014178299306270544,,
1,1,1_1,3,2,3,neutral,decision,37,200,0.11338149127884264,0.1288379376838478,0.01,0.007830487123052527,,
1,1,1_1,3,2,3,neutral,decision,51,200,0.06124308778464958,0.07003482113308152,0.015,0.011694556381508767,,
1,1,1_1,3,2,3,neutral,outcome,8,200,,,,,0.019504130720806628,0.0050000000000000044
1,1,1_1,3,2,3,neutral,outcome,21,200,,,,,-0.008902541020350027,0.0050000000000000044
1,1,1_1,3,2,3,neutral,outcome,29,200,,,,,0.0048763745193588105,0.010000000000000009
1,1,1_1,3,2,3,neutral,outcome,44,200,,,,,-0.004195186944677006,0.0050000000000001155
1,1,1_1,3,2,3,neutral,outcome,47,200,,,,,0.01070619917146005,0.004999999999999893
1,1,1_1,3,2,3,neutral,outcome,49,200,,,,,-0.00963766649414584,-0.004999999999999893
1,1,1_1,3,3,4,uncertain,decision,12,200,0.5828905136134783,0.6157163095893742,0.16,0.11560396122185057,,
1,1,1_1,3,3,4,uncertain,decision,18,200,0.6066998232133964,0.7114517919221665,0.1,0.08285192748293473,,
1,1,1_1,3,3,4,uncertain,decision,20,200,0.5547915577005802,0.6341335061955232,0.12,0.10634924534105528,,
1,1,1_1,3,3,4,uncertain,decision,28,200,0.7847070293272375,0.9684233276831159,0.035,0.08811530559837763,,
1,1,1_1,3,3,4,uncertain,decision,30,200,0.4133630211386167,0.4719060613219989,0.125,0.08278427472570733,,
1,1,1_1,3,3,4,uncertain,decision,37,200,0.759121564707097,0.8880657204560177,0.085,0.07448837169613702,,
1,1,1_1,3,3,4,uncertain,decision,51,200,0.7148079727625318,0.8035442018455962,0.17,0.12090207201518151,,
1,1,1_1,3,3,4,uncertain,outcome,8,200,,,,,0.002969010956243461,-1.1102230246251565e-16
1,1,1_1,3,3,4,uncertain,outcome,21,200,,,,,-0.010478619383940634,0.0
1,1,1_1,3,3,4,uncertain,outcome,29,200,,,,,0.04635422252779899,-0.020000000000000018
1,1,1_1,3,3,4,uncertain,outcome,44,200,,,,,0.026453975064748444,-0.02499999999999991
1,1,1_1,3,3,4,uncertain,outcome,47,200,,,,,0.038435176098692084,-0.015000000000000013
1,1,1_1,3,3,4,uncertain,outcome,49,200,,,,,-0.009628324499991467,0.04500000000000015
1,1,1_1,3,4,4,protected,decision,12,200,0.9198299751969921,1.0563796560050276,0.37,0.20298392403070575,,
1,1,1_1,3,4,4,protected,decision,18,200,1.4172395645415596,1.6215295054077057,0.29,0.2157772028717613,,
1,1,1_1,3,4,4,protected,decision,20,200,1.3367082360414855,1.5183570621771805,0.43,0.27229244335590513,,
1,1,1_1,3,4,4,protected,decision,28,200,1.7542183537088973,2.0473327705801565,0.34,0.2718190166806353,,
1,1,1_1,3,4,4,protected,decision,30,200,0.943963784729594,1.061548609363143,0.3,0.1981456120043776,,
1,1,1_1,3,4,4,protected,decision,37,200,2.269683021248206,2.7376188000554715,0.185,0.2547249862161769,,
1,1,1_1,3,4,4,protected,decision,51,200,1.1565866706863492,1.2113666043929652,0.21,0.17248396188865972,,
1,1,1_1,3,4,4,protected,outcome,8,200,,,,,0.00657232720808695,-0.07500000000000007
1,1,1_1,3,4,4,protected,outcome,21,200,,,,,0.35647183355342776,-0.17000000000000004
1,1,1_1,3,4,4,protected,outcome,29,200,,,,,0.21450353889214596,-0.10499999999999998
1,1,1_1,3,4,4,protected,outcome,44,200,,,,,0.2419162245385101,-0.05999999999999994
1,1,1_1,3,4,4,protected,outcome,47,200,,,,,0.27232692649577056,-0.21999999999999997
1,1,1_1,3,4,4,protected,outcome,49,200,,,,,0.38391119460824685,-0.22999999999999998
1,1,1_1,3,5,4,uncertain,decision,12,200,0.46002071057542876,0.5330753855836442,0.185,0.09961629362538599,,
1,1,1_1,3,5,4,uncertain,decision,18,200,0.33106882997967035,0.3676856540999281,0.07,0.0453081620914298,,
1,1,1_1,3,5,4,uncertain,decision,20,200,0.5554359484459772,0.6241011799525985,0.14,0.09999280897824821,,
1,1,1_1,3,5,4,uncertain,decision,28,200,0.5272524393546884,0.6097696889583323,0.035,0.04937525535265959,,
1,1,1_1,3,5,4,uncertain,decision,30,200,0.4868472656345054,0.5805445933426321,0.175,0.10006392969006271,,
1,1,1_1,3,5,4,uncertain,decision,37,200,0.5121963554479367,0.6199573459552641,0.01,0.0344773497434115,,
1,1,1_1,3,5,4,uncertain,decision,51,200,0.5731583177601268,0.6475191093579172,0.12,0.10389336670628913,,
1,1,1_1,3,5,4,uncertain,outcome,8,200,,,,,0.04132926478891501,-0.010000000000000009
1,1,1_1,3,5,4,uncertain,outcome,21,200,,,,,0.00500405590338383,0.0
1,1,1_1,3,5,4,uncertain,outcome,29,200,,,,,0.07779289859447718,-0.04499999999999993
1,1,1_1,3,5,4,uncertain,outcome,44,200,,,,,0.015098967739874918,0.0
1,1,1_1,3,5,4,uncertain,outcome,47,200,,,,,0.07496873718575967,-0.03500000000000003
1,1,1_1,3,5,4,uncertain,outcome,49,200,,,,,0.05892779568873555,-0.04499999999999993
1,1,1_1,3,6,3,uncertain,decision,12,200,0.32400300018621064,0.37158195671979877,0.115,0.06817749405687559,,
1,1,1_1,3,6,3,uncertain,decision,18,200,0.21694598709841043,0.23787418122285484,0.015,0.02700163387607605,,
1,1,1_1,3,6,3,uncertain,decision,20,200,0.32586355902622544,0.3709054222738043,0.075,0.061101028483829936,,
1,1,1_1,3,6,3,uncertain,decision,28,200,0.2846017905754396,0.3129823520397157,0.01,0.026559800220108086,,
1,1,1_1,3,6,3,uncertain,decision,30,200,0.24740798809154443,0.281069078446769,0.035,0.047470150606819785,,
1,1,1_1,3,6,3,uncertain,decision,37,200,0.3129372294978314,0.3584532283745622,0.02,0.023728120119119366,,
1,1,1_1,3,6,3,uncertain,decision,51,200,0.36598897647781625,0.40981183762040874,0.095,0.06555994270861337,,
1,1,1_1,3,6,3,uncertain,outcome,8,200,,,,,0.08476475060250893,-0.06000000000000005
1,1,1_1,3,6,3,uncertain,outcome,21,200,,,,,0.01648902060507695,-0.009999999999999898
1,1,1_1,3,6,3,uncertain,outcome,29,200,,,,,0.02229287423905581,0.0
1,1,1_1,3,6,3,uncertain,outcome,44,200,,,,,0.004468256541428467,-0.014999999999999902
1,1,1_1,3,6,3,uncertain,outcome,47,200,,,,,0.04333333996695087,-0.020000000000000018
1,1,1_1,3,6,3,uncertain,outcome,49,200,,,,,0.05957503734465511,-0.07999999999999996
1,1,1_1,4,0,1,neutral,decision,8,200,0.03916696303452733,0.049632866919790464,0.015,0.004937491216602511,,
1,1,1_1,4,0,1,neutral,decision,21,200,0.01794973134229836,0.021136576880854047,0.0,0.000613708738227317,,
1,1,1_1,4,0,1,neutral,decision,29,200,0.024879009440023706,0.03208554627686424,0.0,0.0049292677348895956,,
1,1,1_1,4,0,1,neutral,decision,44,200,0.02071067948836717,0.026545432686215276,0.0,0.002752312744583651,,
1,1,1_1,4,0,1,neutral,decision,47,200,0.01973600791509708,0.024583880868864805,0.015,0.004173612278995478,,
1,1,1_1,4,0,1,neutral,decision,49,200,0.018010029258690947,0.02261826466066479,0.005,0.0036964277968269755,,
1,1,1_1,4,0,1,neutral,outcome,4,200,,,,,-0.0015504838055535363,0.010000000000000009
1,1,1_1,4,0,1,neutral,outcome,13,200,,,,,0.004623287493070746,-0.004999999999999893
1,1,1_1,4,0,1,neutral,outcome,26,200,,,,,0.0010261446034992175,0.0
1,1,1_1,4,0,1,neutral,outcome,32,200,,,,,0.0009705984273029521,0.0
1,1,1_1,4,0,1,neutral,outcome,34,200,,,,,-0.0011205761889826272,-0.010000000000000009
1,1,1_1,4,0,1,neutral,outcome,46,200,,,,,-0.0025392578312134428,-0.015000000000000013
1,1,1_1,4,0,1,neutral,outcome,52,200,,,,,0.0009840376585765031,0.0
1,1,1_1,4,1,1,harmful,decision,8,200,0.08235208614428462,0.10162841114017629,0.025,0.011366798677646556,,
1,1,1_1,4,1,1,harmful,decision,21,200,0.045798800337188084,0.05181022950641429,0.005,0.0012409476679829151,,
1,1,1_1,4,1,1,harmful,decision,29,200,0.07303362876808707,0.08870522093321183,0.02,0.012595719580537628,,
1,1,1_1,4,1,1,harmful,decision,44,200,0.040972193969020465,0.045640647801928204,0.0,0.0034663596035997214,,
1,1,1_1,4,1,1,harmful,decision,47,200,0.11694747122322247,0.15205243269308488,0.025,0.02287236304492363,,
1,1,1_1,4,1,1,harmful,decision,49,200,0.050109163530584665,0.05645065181554978,0.01,0.008866783250806325,,
1,1,1_1,4,1,1,harmful,outcome,4,200,,,,,0.005877404785830393,-0.004999999999999893
1,1,1_1,4,1,1,harmful,outcome,13,200,,,,,0.00043273633719488017,-0.02499999999999991
1,1,1_1,4,1,1,harmful,outcome,26,200,,,,,0.002384382842023917,0.0
1,1,1_1,4,1,1,harmful,outcome,32,200,,,,,0.0036361248772785572,-0.004999999999999893
1,1,1_1,4,1,1,harmful,outcome,34,200,,,,,9.195454331105718e-05,-0.015000000000000124
1,1,1_1,4,1,1,harmful,outcome,46,200,,,,,0.005474774570292183,-0.015000000000000013
1,1,1_1,4,1,1,harmful,outcome,52,200,,,,,-0.0028736648196777416,0.0
1,1,1_1,4,2,3,neutral,decision,8,200,0.13299750634621818,0.16155258093948544,0.025,0.017007980045791956,,
1,1,1_1,4,2,3,neutral,decision,21,200,0.17858227928544726,0.2257190893736982,0.0,0.00616990102972248,,
1,1,1_1,4,2,3,neutral,decision,29,200,0.06608130932381025,0.07246128072797144,0.02,0.009961671424765594,,
1,1,1_1,4,2,3,neutral,decision,44,200,0.05628620539519288,0.06711181263861406,0.0,0.0060677623530898525,,
1,1,1_1,4,2,3,neutral,decision,47,200,0.10224571711775385,0.13288999181955663,0.03,0.02187895591552496,,
1,1,1_1,4,2,3,neutral,decision,49,200,0.07892826797273368,0.08744673933294181,0.015,0.013960986551625556,,
1,1,1_1,4,2,3,neutral,outcome,4,200,,,,,0.02137047067750262,-0.010000000000000009
1,1,1_1,4,2,3,neutral,outcome,13,200,,,,,0.014232355760228032,-0.040000000000000036
1,1,1_1,4,2,3,neutral,outcome,26,200,,,,,0.004049340201687631,0.0
1,1,1_1,4,2,3,neutral,outcome,32,200,,,,,0.0016845433354795156,-0.0050000000000000044
1,1,1_1,4,2,3,neutral,outcome,34,200,,,,,-0.0003496051185551469,-0.010000000000000009
1,1,1_1,4,2,3,neutral,outcome,46,200,,,,,-0.0026332727542142205,-0.0050000000000000044
1,1,1_1,4,2,3,neutral,outcome,52,200,,,,,-0.000821510674928494,0.0
1,1,1_1,4,3,4,uncertain,decision,8,200,0.5190039517649971,0.5944543576345707,0.055,0.05135661377089071,,
1,1,1_1,4,3,4,uncertain,decision,21,200,0.8561729744354326,1.0305545903134488,0.005,0.026746957742189145,,
1,1,1_1,4,3,4,uncertain,decision,29,200,0.40629250216869245,0.461268249771529,0.08,0.06502750351726873,,
1,1,1_1,4,3,4,uncertain,decision,44,200,0.42701464748542767,0.4928848869383819,0.025,0.032413717114882896,,
1,1,1_1,4,3,4,uncertain,decision,47,200,0.49346400261332096,0.5395268178142125,0.11,0.0868691798075278,,
1,1,1_1,4,3,4,uncertain,decision,49,200,1.0574152397041479,1.3356599901412742,0.245,0.21912462598686425,,
1,1,1_1,4,3,4,uncertain,outcome,4,200,,,,,-0.013714680254489972,0.04500000000000004
1,1,1_1,4,3,4,uncertain,outcome,13,200,,,,,0.022167207703084522,-0.040000000000000036
1,1,1_1,4,3,4,uncertain,outcome,26,200,,,,,0.026819805468564762,0.010000000000000009
1,1,1_1,4,3,4,uncertain,outcome,32,200,,,,,0.04993893363156699,-0.039999999999999925
1,1,1_1,4,3,4,uncertain,outcome,34,200,,,,,0.0384404454317351,-0.030000000000000027
1,1,1_1,4,3,4,uncertain,outcome,46,200,,,,,0.04142311641515296,-0.04999999999999993
1,1,1_1,4,3,4,uncertain,outcome,52,200,,,,,0.060603345579171616,-0.04999999999999993
1,1,1_1,4,4,4,protected,decision,8,200,1.817188633214387,2.2261356883722896,0.32,0.2823758503768745,,
1,1,1_1,4,4,4,protected,decision,21,200,2.90896376722055,3.8104580366769283,0.165,0.23204851661404283,,
1,1,1_1,4,4,4,protected,decision,29,200,1.6286585314860893,1.666694874191086,0.22,0.20151537452226378,,
1,1,1_1,4,4,4,protected,decision,44,200,2.0190613236774326,2.432386794894242,0.145,0.22624894082575436,,
1,1,1_1,4,4,4,protected,decision,47,200,0.9827153039369741,1.0388536332864904,0.285,0.18881800189144166,,
1,1,1_1,4,4,4,protected,decision,49,200,1.070103419622089,1.21435487912164,0.3,0.2090961217467185,,
1,1,1_1,4,4,4,protected,outcome,4,200,,,,,0.09965676897889814,-0.13
1,1,1_1,4,4,4,protected,outcome,13,200,,,,,0.07356496069004673,-0.15999999999999992
1,1,1_1,4,4,4,protected,outcome,26,200,,,,,0.16464780510429067,-0.09499999999999997
1,1,1_1,4,4,4,protected,outcome,32,200,,,,,0.2778431095127539,-0.1299999999999999
1,1,1_1,4,4,4,protected,outcome,34,200,,,,,0.1319772694971411,-0.15500000000000003
