fold,seed,inner_fold,run,kind,subject,n_trials,logit_rms,logit_rms_over_train_margin,margin_displacement,flip_rate,total_variation,js_divergence,q_movement_relative,random_logit_rms,random_flip_rate,random_total_variation,logit_ratio_to_random
1,1,2,1_1,real_cf,15,200,0.045418109732695736,0.03195624740310403,0.04697006306611001,0.011666666666666667,0.008119382164881582,8.976681459505541e-05,0.24112404882907867,0.03984322505425779,0.011620833333333334,0.007565277689707269,1.1399205177504121
1,1,2,1_1,real_cf,24,200,0.04596246758737375,0.03233925837344811,0.04767366860061884,0.014583333333333334,0.008567981702167927,9.563692337434686e-05,0.24112404882907867,0.04005625179336892,0.013254166666666668,0.007906156226915087,1.1474480394339484
1,1,2,1_1,real_cf,28,200,0.046443789046510024,0.03267791684512618,0.04808789428168287,0.0004166666666666667,0.0034131622737380686,3.826255706815734e-05,0.24112404882907867,0.04057958452376356,0.0004083333333333333,0.0031798937592183974,1.14451120166872
1,1,2,1_1,real_cf,39,200,0.04848898695573787,0.03411692103883323,0.05062871247995645,0.009583333333333333,0.006013924324935564,6.966512899319291e-05,0.24112404882907867,0.041931001247280435,0.010858333333333334,0.0054988969600804245,1.1563994541838605
1,1,2,1_1,real_cf,41,200,0.04636960600186593,0.03262572154810228,0.04793470377723376,0.017916666666666668,0.010605516251934524,0.00011882925790795783,0.24112404882907867,0.04057790468883857,0.013625,0.009917245766075318,1.142730418375211
1,1,2,1_1,real_cf,47,200,0.047295716926464,0.03327733452810854,0.04911096462669472,0.0075,0.007765849205940554,8.811331256725051e-05,0.24112404882907867,0.041137429429779056,0.006879166666666667,0.007192442445188177,1.1497003478838423
1,1,3,1_1,real_cf,8,200,0.03005402690456028,0.021803967432554004,0.03588724621726821,0.005,0.0036300134744093114,2.284765641049411e-05,0.19288918375968933,0.027531166811300554,0.0033875,0.003295704746338164,1.0916365118322622
1,1,3,1_1,real_cf,13,200,0.029663848373023667,0.02152089588205855,0.03537114882841706,0.025416666666666667,0.008034620777967391,4.992855055300552e-05,0.19288918375968933,0.02714857376968765,0.0239625,0.007302343487620089,1.0926484987636593
1,1,3,1_1,real_cf,20,200,0.02974365728285694,0.021578796637799477,0.035492383933936555,0.005,0.005490326024584666,3.4226016317678085e-05,0.19288918375968933,0.027253068550839744,0.004279166666666666,0.004986571850181085,1.0913874607320302
1,1,3,1_1,real_cf,26,200,0.03038303516578057,0.02204266041820512,0.03628649949717025,0.007916666666666667,0.0049686337285826734,3.159260998329932e-05,0.19288918375968933,0.02784718857825398,0.006983333333333334,0.004517090345737547,1.0910629301195183
1,1,3,1_1,real_cf,31,200,0.029953449251111007,0.021730999111629335,0.035748497556584574,0.010833333333333334,0.006413796523413867,4.0199357979971627e-05,0.19288918375968933,0.027450481128272464,0.009075,0.005833270559301365,1.091181211401815
1,1,3,1_1,real_cf,32,200,0.03026377659558461,0.02195613923457594,0.03612164710027476,0.002916666666666667,0.00265206295275951,1.6906956114819174e-05,0.19288918375968933,0.0277060091274987,0.0027375,0.002410833637733038,1.0923181486122908
1,1,3,1_1,real_cf,49,200,0.02942583029284887,0.021348215579183632,0.03509583342665185,0.0075,0.005623652131561223,3.4541402716689735e-05,0.19288918375968933,0.026932581340178185,0.007295833333333334,0.005113728064919967,1.0925737091881067
1,1,4,1_1,real_cf,30,200,0.014509570421861429,0.01125217117822591,0.018098115716129543,0.005833333333333334,0.003023222634044583,8.610045651784437e-06,0.18450073897838593,0.020772705181503304,0.004416666666666667,0.0034443890010689452,0.6984920979276799
1,1,4,1_1,real_cf,33,200,0.016360483952780506,0.012687554534208417,0.020037693538082144,0.00125,0.0009143798078575804,3.1335483080683463e-06,0.18450073897838593,0.02191230107806211,0.0016875000000000002,0.0009666598539983999,0.7466346822497841
1,1,4,1_1,real_cf,34,200,0.013826319110326286,0.010722309818336353,0.017363227166545887,0.010416666666666666,0.0033948904069606104,9.244716650921967e-06,0.18450073897838593,0.020043586684651907,0.010266666666666667,0.0038803713112686923,0.689812623252384
1,1,4,1_1,real_cf,37,200,0.015071514495011094,0.011687958780465503,0.018684462735739846,0.0033333333333333335,0.0010716155357266414,3.3284547459998276e-06,0.18450073897838593,0.02116037847998184,0.0023791666666666666,0.0011776784596513232,0.7122516503789883
1,1,4,1_1,real_cf,44,200,0.018428816460537917,0.014291546296480724,0.02320350829977542,0.0004166666666666667,0.0019412125661722028,7.270769130727917e-06,0.18450073897838593,0.024205074167046172,0.0009541666666666667,0.0019832362667454966,0.7613617018215008
1,1,4,1_1,real_cf,51,200,0.018878417618197297,0.014640211973053032,0.023414134569466113,0.004583333333333333,0.0034267003868927908,1.2457794159347897e-05,0.18450073897838593,0.02466321773983373,0.004004166666666667,0.0036299724462000344,0.7654482808099543
2,0,0,2_0,real_cf,13,200,0.09166295740492635,0.07174248991517992,0.10733751042435567,0.07291666666666667,0.023390495709247016,0.0004573150810271497,0.23334093391895294,0.10307673753184689,0.0794375,0.026320069664788007,0.8892690979534145
2,0,0,2_0,real_cf,15,200,0.09181012633298119,0.07185767565253466,0.10746789161969597,0.02875,0.018805042496017294,0.00036853850867940655,0.23334093391895294,0.10309899159674199,0.02965833333333333,0.021163823775357807,0.8905046005889592
2,0,0,2_0,real_cf,19,200,0.09149157199209113,0.07160835049179624,0.10708627022104338,0.025416666666666667,0.015542125850876847,0.00030341517214317853,0.23334093391895294,0.10301322662513648,0.0296125,0.01754139310512164,0.888153638027741
2,0,0,2_0,real_cf,21,200,0.09203976695508606,0.07203741008923514,0.10778619763518994,0.005833333333333334,0.0023692203248693385,4.649123144365639e-05,0.23334093391895294,0.10331035301273744,0.0046875,0.0026853966591864494,0.8909055508090095
2,0,0,2_0,real_cf,39,200,0.09151745266074246,0.07162860669629022,0.1071885395469144,0.009166666666666667,0.013587199828015772,0.00026541489296598393,0.23334093391895294,0.1029735868620456,0.009479166666666667,0.015313840764046169,0.8887468665469428
2,0,0,2_0,real_cf,42,200,0.09211141964231866,0.07209349100061652,0.10785583728691563,0.035,0.019793982725015334,0.00038907705275331977,0.23334093391895294,0.10326881172298799,0.03987916666666667,0.02223398180929537,0.8919577760747521
2,0,0,2_0,real_cf,48,200,0.09211550987348845,0.07209669233054036,0.1080016220950832,0.03375,0.019379328836262116,0.0003805213448741476,0.23334093391895294,0.10339619927467052,0.036425,0.021782917572518264,0.8908984132848531
2,0,1,2_0,real_cf,1,200,0.15202416030986443,0.12074413454128717,0.19029453029390425,0.029166666666666667,0.023687408932373397,0.0007186320928992129,0.27707260847091675,0.14587744512038106,0.026220833333333332,0.020797827609288146,1.0421361587763687
2,0,1,2_0,real_cf,3,200,0.15091438837676044,0.11986270588331775,0.18888128895312548,0.023333333333333334,0.020881304072390135,0.0006293692831244373,0.27707260847091675,0.14519123179629762,0.021187499999999998,0.018390453084313516,1.0394180592702207
2,0,1,2_0,real_cf,8,200,0.15147007306794738,0.120304054593802,0.18957533181024094,0.01375,0.02107145516467882,0.0006363852011527555,0.27707260847091675,0.14559031862763733,0.011904166666666667,0.018550365134418934,1.0403856142065884
2,0,1,2_0,real_cf,12,200,0.1508828120583576,0.11983762661151134,0.18880375435963895,0.05375,0.030912484403475833,0.0009303916630616743,0.27707260847091675,0.14518317767125452,0.0513875,0.027368678003443087,1.0392582286634409
2,0,1,2_0,real_cf,31,200,0.15139289043308626,0.12024275282157759,0.18947852816820765,0.035,0.032594821375091274,0.0009841948307666726,0.27707260847091675,0.1454763118148954,0.03265,0.02882006263301341,1.0406703919310185
2,0,1,2_0,real_cf,46,200,0.15143614368947214,0.12027710642035927,0.18949268770831015,0.05291666666666667,0.031724469823960974,0.0009601765845660223,0.27707260847091675,0.14550450515398855,0.04102083333333334,0.027700639490346467,1.0407660129094016
2,0,1,2_0,real_cf,47,200,0.15105002223978756,0.11997043213796255,0.18907357180723922,0.03875,0.03074591971130064,0.0009261052352686737,0.27707260847091675,0.145310023783523,0.03341666666666667,0.02718627779507811,1.0395017377797402
2,0,2,2_0,real_cf,11,200,0.06505768799078356,0.050596614134983585,0.07690648921222115,0.04416666666666667,0.016661029106985557,0.00022917474273986761,0.16527147591114044,0.09299762056922782,0.054579166666666665,0.022261353126244825,0.6995629306704072
2,0,2,2_0,real_cf,24,200,0.06496181643089985,0.050522052980541056,0.07672600388216476,0.012916666666666667,0.013629388904018424,0.00018765219113201802,0.16527147591114044,0.09288026521591375,0.020954166666666666,0.018202735882928055,0.699414631083219
2,0,2,2_0,real_cf,33,200,0.06504967502717966,0.050590382299207294,0.07685708643790955,0.0020833333333333333,0.0049553862272264885,6.825499689353155e-05,0.16527147591114044,0.09295978752547673,0.0022041666666666668,0.006629145177495637,0.6997614426490812
2,0,2,2_0,real_cf,36,200,0.06501635394073367,0.0505644678499618,0.0767777588715156,0.002916666666666667,0.005045404214310891,6.946631552252711e-05,0.16527147591114044,0.09288672130876365,0.005308333333333334,0.006761498105157728,0.6999531582626711
2,0,2,2_0,real_cf,40,200,0.06515102471931791,0.050669203902375004,0.07703277070152884,0.025,0.014194492639532109,0.00019534278184075196,0.16527147591114044,0.0930446818613044,0.03280416666666666,0.01898534452461706,0.7002122358420685
2,0,2,2_0,real_cf,41,200,0.06487587944095496,0.05045521813204814,0.07673204165650532,0.050833333333333335,0.016954973685197206,0.00023224141625226042,0.16527147591114044,0.09291822222442823,0.06251666666666666,0.022716758302061678,0.6982040539288221
2,0,2,2_0,real_cf,43,200,0.0649111955685885,0.050482684163163004,0.07672756352888731,0.017083333333333332,0.011793501672032813,0.00016182095902485805,0.16527147591114044,0.0929151159382977,0.023174999999999998,0.01581167695516453,0.6986074861241544
2,0,3,2_0,real_cf,10,200,0.10477680067394918,0.08610464435910521,0.11513655377202667,0.02625,0.018679838172790904,0.00044426465645366913,0.20833387970924377,0.10066649978955175,0.030079166666666667,0.01856516675799381,1.0408308711735306
2,0,3,2_0,real_cf,20,200,0.1050834192240198,0.08635662076073149,0.11549918424027661,0.02875,0.01941024723552872,0.0004629457605248925,0.20833387970924377,0.10090313375306559,0.02546666666666667,0.019262717727255033,1.041428698153066
2,0,3,2_0,real_cf,27,200,0.10517567445029664,0.08643243528644463,0.1154787913019148,0.0325,0.022824223636349318,0.0005460915964067449,0.20833387970924377,0.1009206705482015,0.03031666666666667,0.022592805250407105,1.0421618671277346
2,0,3,2_0,real_cf,28,200,0.10476801199778255,0.08609742190307632,0.11514974317901458,0.0075,0.011991124552463296,0.00028629437941753296,0.20833387970924377,0.10070213535154739,0.007083333333333334,0.011844617764316123,1.0403752773666748
2,0,3,2_0,real_cf,37,200,0.10490264857129732,0.08620806504359646,0.11520580530321846,0.00625,0.009623540176333887,0.0002307322898342946,0.20833387970924377,0.10078860605242233,0.005483333333333333,0.009475386190863043,1.0408185278079467
2,0,3,2_0,real_cf,45,200,0.10482799442145668,0.08614671492619821,0.11517407019622623,0.041666666666666664,0.02347209149475484,0.0005600489858086634,0.20833387970924377,0.10073136535052772,0.04142916666666666,0.023209323937722126,1.0406688528113701
2,0,3,2_0,real_cf,53,200,0.10506340281152904,0.08634017145069553,0.11535922017414123,0.022916666666666665,0.020786783785097684,0.0004959176458318661,0.20833387970924377,0.10083770557549743,0.0246,0.02066037566667546,1.041905924097686
2,0,4,2_0,real_cf,2,200,0.05810647587969558,0.04559767871592625,0.07401464712650825,0.022083333333333333,0.014229760855362136,0.00016226137369442298,0.18918783962726593,0.11490967819059282,0.04260833333333333,0.02496450754349701,0.5056708607548125
2,0,4,2_0,real_cf,23,200,0.05793667912355879,0.045464434738966414,0.07371406931779348,0.019166666666666665,0.012214443837902324,0.00013901834502865525,0.18918783962726593,0.11482371016491094,0.03242916666666667,0.021494771636647262,0.504570693982537
2,0,4,2_0,real_cf,32,200,0.05806230902682708,0.045563019825733686,0.07390334756734471,0.00375,0.006128176733034677,6.990019136109871e-05,0.18918783962726593,0.1148599788262767,0.007679166666666667,0.01078827862252665,0.5055051343396563
2,0,4,2_0,real_cf,35,200,0.05813286476214719,0.04561838676551082,0.07403995448723436,0.002916666666666667,0.007938113748231211,9.055815998666787e-05,0.18918783962726593,0.11496317541686166,0.007316666666666667,0.013959131508845823,0.505665092768661
2,0,4,2_0,real_cf,38,200,0.05800331984915067,0.04551672946771964,0.07377756372986671,0.01625,0.014067394896753337,0.000160397708149873,0.18918783962726593,0.11488943182398045,0.0293125,0.02478794639624672,0.5048621002671183
2,0,4,2_0,real_cf,50,200,0.05799250447443855,0.04550824235894477,0.07375511042463283,0.025,0.013491533610828462,0.00015379964892376483,0.18918783962726593,0.1148397544747341,0.04809583333333333,0.02375307952273396,0.5049863154069829
2,1,0,2_1,real_cf,3,200,0.10808658644039001,0.06219835904931356,0.13189387924037874,0.01,0.010492200965213678,0.00023021192537702785,0.36063939332962036,0.1246155366279884,0.012437499999999999,0.011027229198069241,0.8673604380732891
2,1,0,2_1,real_cf,15,200,0.10790881951175917,0.062096063180619686,0.12992497510276735,0.012916666666666667,0.01799308865519783,0.00040250718646133804,0.36063939332962036,0.1260857624231888,0.014837499999999998,0.019212669297113957,0.855836673688649
2,1,0,2_1,real_cf,24,200,0.10844745689743192,0.062406021729731,0.13185771726227055,0.042916666666666665,0.02155602434641779,0.0004816163278797205,0.36063939332962036,0.12525442756436156,0.04318333333333333,0.022503087639778596,0.8658173527774622
2,1,0,2_1,real_cf,35,200,0.10520339295249613,0.06053922714706251,0.12705913634194682,0.004583333333333333,0.009316401895779446,0.0002029230401862995,0.36063939332962036,0.12425146985395688,0.005445833333333333,0.010013410106624201,0.8466973716781818
2,1,0,2_1,real_cf,39,200,0.10848307886013829,0.062426520366050446,0.13256188905021796,0.012083333333333333,0.013513047809476368,0.0002991678139449934,0.36063939332962036,0.12480931827128725,0.014058333333333332,0.014077052500696862,0.8691905409204943
2,1,0,2_1,real_cf,41,200,0.10877350184995561,0.06259364409519878,0.13217970577379068,0.04541666666666667,0.02708517296368428,0.0006058734252033418,0.36063939332962036,0.12629563054167356,0.04525833333333333,0.028489126222109896,0.8612610062868629
2,1,0,2_1,real_cf,53,200,0.1081445778790726,0.062231730186692896,0.13149866570408145,0.022916666666666665,0.022094276200999817,0.0004900510858356701,0.36063939332962036,0.12508221519830207,0.02578333333333333,0.023211567385386257,0.8645879648647333
2,1,1,2_1,real_cf,11,200,0.25646615788434424,0.169887935810064,0.3133180057707553,0.08,0.05919558628216284,0.0030963106913205964,0.32352200150489807,0.2406683041106079,0.07995833333333334,0.052727675096490775,1.0656416050801432
2,1,1,2_1,real_cf,19,200,0.25572086425365476,0.1693942394973235,0.3124411849103247,0.0575,0.03491386247169265,0.0018107847157871912,0.32352200150489807,0.23990025372102028,0.04659583333333333,0.03155472844038252,1.0659466185935436
2,1,1,2_1,real_cf,21,200,0.25649215073011034,0.16990515395279854,0.31321763012868664,0.0008333333333333334,0.0036759734594252864,0.00019485993783169788,0.32352200150489807,0.24085619920213586,0.0013875,0.0031885100444875325,1.0649182025614055
2,1,1,2_1,real_cf,28,200,0.2560011947145083,0.1695799355896733,0.3124828191349904,0.0175,0.02185426562582609,0.0011332514791633356,0.32352200150489807,0.2405652023516514,0.019508333333333336,0.01995342611434337,1.0641655244065307
2,1,1,2_1,real_cf,32,200,0.25594601849418497,0.16954338583880615,0.312721831863746,0.017083333333333332,0.01719724059612218,0.0008895837799103519,0.32352200150489807,0.2400876429488523,0.014333333333333333,0.015712728371724362,1.0660524438099095
2,1,1,2_1,real_cf,33,200,0.2570465786326573,0.17027241727009626,0.3142470108748724,0.012083333333333333,0.013569143402744966,0.0007151273134797696,0.32352200150489807,0.24052714165361272,0.009283333333333333,0.01191965748895983,1.0686801367424659
2,1,1,2_1,real_cf,43,200,0.2565652179257357,0.16995355501726112,0.3135878290096298,0.044583333333333336,0.03821658563875406,0.0019914799920040123,0.32352200150489807,0.24054076872085417,0.040891666666666666,0.03441267366127315,1.0666184334992204
2,1,2,2_1,real_cf,2,200,0.16984340216887814,0.0925753241688175,0.2073826064169407,0.024583333333333332,0.03079908833046386,0.0010680395886275883,0.36664021015167236,0.13701081508554125,0.018183333333333333,0.023083317272201597,1.2396350029947505
2,1,2,2_1,real_cf,10,200,0.16895788598735131,0.09209266221954691,0.20600817943302294,0.03791666666666667,0.029935348688007492,0.0010357113775569507,0.36664021015167236,0.13592201314585564,0.02819583333333333,0.02241550601498862,1.243050202663239
2,1,2,2_1,real_cf,20,200,0.16839067465444418,0.09178349640947975,0.20460057029966264,0.0325,0.027790094843125144,0.0009600075323233737,0.36664021015167236,0.13550508388422353,0.022229166666666664,0.02089605130145262,1.2426889813102389
2,1,2,2_1,real_cf,38,200,0.16923882640377275,0.09224579239587531,0.2097086221165955,0.0525,0.037238139855472786,0.0012688513806714862,0.36664021015167236,0.13757805527320094,0.04126666666666667,0.027647998161414854,1.2301295149702487
2,1,2,2_1,real_cf,40,200,0.16871594344155605,0.0919607883326534,0.20579494314423452,0.04583333333333333,0.034241319970180394,0.0011815257345659518,0.36664021015167236,0.13599142585673,0.03132083333333333,0.025679594977771322,1.240636623806725
2,1,2,2_1,real_cf,45,200,0.16847139686116913,0.0918274950833155,0.20596478123683482,0.042083333333333334,0.03252614672879189,0.0011183272978394295,0.36664021015167236,0.13608107268180833,0.029683333333333332,0.02435102955990243,1.2380222579160403
2,1,2,2_1,real_cf,48,200,0.1685869666180769,0.09189048786121105,0.20769562135450542,0.057916666666666665,0.03294573310567976,0.0011252468261967166,0.36664021015167236,0.1365561309096161,0.0418375,0.02447188745225596,1.2345616816696527
2,1,3,2_1,real_cf,8,200,0.1366695120454278,0.07676991644797639,0.16089571188669652,0.012083333333333333,0.014894380732439755,0.00043319500102648927,0.3151259124279022,0.13210344958905032,0.011924999999999998,0.014699093907956817,1.0345642938968034
2,1,3,2_1,real_cf,13,200,0.1350231329104883,0.07584511334639668,0.15996884608486048,0.06875,0.0331902852438796,0.0009397351534899878,0.3151259124279022,0.13276213054076572,0.07137500000000001,0.03299640570621649,1.0170304766917577
2,1,3,2_1,real_cf,31,200,0.14046707702868622,0.0789030823758214,0.16491065494095286,0.028333333333333332,0.02569261037721124,0.000766670362348899,0.3151259124279022,0.13388057834186404,0.032733333333333337,0.02505824593227783,1.0491968197956507
2,1,3,2_1,real_cf,36,200,0.1365632259217419,0.0767102134702396,0.16129774355329574,0.0020833333333333333,0.004580593226688691,0.00013116424810302783,0.3151259124279022,0.13214170193926938,0.0042125,0.004529339769550071,1.0334604740031619
2,1,3,2_1,real_cf,37,200,0.13761003780746436,0.07729822801569981,0.1620243254986902,0.004583333333333333,0.0075721542386079,0.00021758109482893976,0.3151259124279022,0.13261864958229877,0.0035541666666666664,0.007480568001506596,1.0376371516441065
2,1,3,2_1,real_cf,42,200,0.1339964354609918,0.07526839747000577,0.15723334822493296,0.025833333333333333,0.02318124747908542,0.0006628536516390249,0.3151259124279022,0.13046713978742186,0.028987500000000003,0.023094086625585937,1.0270512228544324
2,1,3,2_1,real_cf,50,200,0.1376505160872211,0.07732096545076031,0.16260574107368786,0.03666666666666667,0.026574007758671553,0.0007671910551323049,0.3151259124279022,0.13360430638931514,0.036866666666666666,0.026172774553121614,1.030285024541915
2,1,4,2_1,real_cf,1,200,0.18525630904341486,0.10682695652128314,0.1948997789962838,0.02625,0.018110561322731773,0.0007850611321805486,0.3243452310562134,0.1723969612767668,0.02607083333333333,0.018573266124909282,1.0745914990114218
2,1,4,2_1,real_cf,12,200,0.17829399176042324,0.10281217737817054,0.18660611326806248,0.029583333333333333,0.026802675589226138,0.0011418390823644624,0.3243452310562134,0.1686762996557995,0.0324125,0.027550000488508846,1.0570186334668805
2,1,4,2_1,real_cf,23,200,0.17843835546280198,0.10289542385456261,0.18798817628684142,0.024583333333333332,0.022424979910959153,0.0009471789593880054,0.3243452310562134,0.1684112859191395,0.02495,0.02288149104835505,1.0595391780838064
2,1,4,2_1,real_cf,27,200,0.18127905528670823,0.10453349663138413,0.19066066476205984,0.041666666666666664,0.031135097499754755,0.0013268951623769166,0.3243452310562134,0.17006353421720907,0.046799999999999994,0.03182717141401677,1.065949006182445
2,1,4,2_1,real_cf,46,200,0.18524824657783903,0.10682230734812423,0.19423722052015363,0.04875,0.03104761319356238,0.0013499583534220298,0.3243452310562134,0.1747121851754495,0.05107916666666666,0.03255310491931283,1.0603052465505425
2,1,4,2_1,real_cf,47,200,0.18828515689283304,0.10857352374584957,0.19813553725058833,0.034166666666666665,0.029678133653080897,0.001334948853187308,0.3243452310562134,0.17419104367290297,0.03262916666666667,0.029688210168153276,1.0809118133903375
