fold,seed,inner_fold,run,kind,draw,subject,n_trials,logit_rms,logit_rms_over_train_margin,margin_displacement,flip_rate,total_variation,js_divergence,q_movement_relative
0,0,0,0_0,matched_random,1,41,200,0.01472232550865099,0.009878128018826522,0.017811182788573205,0.015416666666666667,0.003827643194062375,1.1623687762644183e-05,0.1652483195066452
0,0,0,0_0,matched_random,1,42,200,0.014403844783356266,0.009664439401892913,0.017396594373664507,0.0016666666666666668,0.0027560023136227333,8.238364142727041e-06,0.1652483195066452
0,0,0,0_0,matched_random,1,43,200,0.014868464153919948,0.009976181566522935,0.01804099278214077,0.00375,0.0025659053157321967,7.809262965412144e-06,0.1652483195066452
0,0,0,0_0,matched_random,2,7,200,0.019730990652561377,0.013238754399890315,0.025469320930230122,0.01,0.00455612850967182,1.7300259384209553e-05,0.1652483195066452
0,0,0,0_0,matched_random,2,16,200,0.020610257804055065,0.013828709667493921,0.02648680185433477,0.0016666666666666668,0.002955358384298207,1.1838331421953869e-05,0.1652483195066452
0,0,0,0_0,matched_random,2,24,200,0.019548463835993832,0.013116285754575852,0.025163212835323065,0.010416666666666666,0.00455848545085473,1.739000860428155e-05,0.1652483195066452
0,0,0,0_0,matched_random,2,37,200,0.019977487220434933,0.013404144348117283,0.025631285606262585,0.0,0.001537738072029949,5.94751547109207e-06,0.1652483195066452
0,0,0,0_0,matched_random,2,41,200,0.02005011104329439,0.013452872208332082,0.025794816388127705,0.020833333333333332,0.005542326222814148,2.1549216440493125e-05,0.1652483195066452
0,0,0,0_0,matched_random,2,42,200,0.019601663262083232,0.013151980573382186,0.0251621345228826,0.002916666666666667,0.003986137098590999,1.5256300326360637e-05,0.1652483195066452
0,0,0,0_0,matched_random,2,43,200,0.020309260048568124,0.013626751467321516,0.026164371131453663,0.005833333333333334,0.003716130635503081,1.453301300620838e-05,0.1652483195066452
0,0,0,0_0,matched_random,3,7,200,0.016920490724456547,0.011353014401110318,0.017175908571419617,0.00625,0.0030767228434064467,1.2737372567083377e-05,0.1652483195066452
0,0,0,0_0,matched_random,3,16,200,0.017809765380734522,0.011949684328931844,0.018119231352272135,0.00125,0.0020235034718271015,8.864023109083903e-06,0.1652483195066452
0,0,0,0_0,matched_random,3,24,200,0.016894846554231242,0.01133580812508597,0.017132294905216745,0.008333333333333333,0.003095565547028515,1.2958448806487226e-05,0.1652483195066452
0,0,0,0_0,matched_random,3,37,200,0.0172413883882785,0.011568324693109564,0.01750830730656162,0.0,0.0010464784118778673,4.423264475554209e-06,0.1652483195066452
0,0,0,0_0,matched_random,3,41,200,0.017356403078137482,0.011645495234530148,0.017634872825971495,0.014166666666666666,0.003789784781619827,1.6156655717315056e-05,0.1652483195066452
0,0,0,0_0,matched_random,3,42,200,0.017025695629168263,0.011423602944770768,0.017263645951946575,0.0025,0.002733650831315521,1.1514831914330039e-05,0.1652483195066452
0,0,0,0_0,matched_random,3,43,200,0.01747675325069714,0.011726245684649838,0.017792411072490116,0.004583333333333333,0.0025300297920462064,1.0784902919253581e-05,0.1652483195066452
0,0,0,0_0,matched_random,4,7,200,0.01759510786041053,0.011805657186975346,0.0201872872794047,0.0075,0.003617406695464218,1.3786923891224014e-05,0.1652483195066452
0,0,0,0_0,matched_random,4,16,200,0.018494336861861072,0.012409006106909932,0.021190240445236364,0.0004166666666666667,0.0023679261853360007,9.554752472425053e-06,0.1652483195066452
0,0,0,0_0,matched_random,4,24,200,0.017507978263090807,0.011747196496369959,0.02007604465043793,0.009583333333333333,0.0036316911244593975,1.3919193500096151e-05,0.1652483195066452
