dataset,model,fold,seed,independent_probe_BA,residual_stability,stability_CI_low,stability_CI_high,affinity_improvement,affinity_CI_low,affinity_CI_high,advantage_over_random,advantage_over_random_CI_low,advantage_over_random_CI_high,class_accuracy_change,class_accuracy_loss,class_true_log_probability_change,manifold_transport_mean,manifold_clean_mean,independent_session_3NN_ratio,off_manifold_rate,random_off_manifold_rate,off_manifold_excess_vs_random,source_subjects
OpenBMI,CBraMod,3,1,0.6924999999999999,0.6322358824231702,0.5588631030426515,0.7041675509090451,0.12327762347873439,0.10566569085589675,0.14109595463640776,0.16975844611909596,0.14744256189081406,0.1911377616773633,0.007989130434782603,-0.007989130434782603,0.015317739727557941,3.575673439820234,3.06787436423083,1.1655214703411487,0.021739130434782608,0.028079710144927536,-0.006340579710144928,24
OpenBMI,CBraMod,3,2,0.68625,0.6138050956399358,0.5472511581238835,0.6817246791498217,0.12079650985703878,0.10213197742833995,0.1379157496251573,0.1598295943574479,0.13499007866043297,0.1823935980429285,0.004782608695652173,-0.004782608695652173,0.01103579478799453,3.8998228306907703,3.4484144176590332,1.1309031799426754,0.020833333333333332,0.020833333333333332,0.0,24
OpenBMI,CBraMod,4,0,0.6825,0.6916108377028491,0.6258161208550956,0.7556603008017267,0.13870649802460056,0.12866690041462286,0.14915300245589755,0.17464000261686252,0.16112184727211334,0.18848794346174388,0.009239130434782604,-0.009239130434782604,0.007123452750938013,4.279126851392417,3.7493354256468634,1.1413027551820467,0.020833333333333332,0.020833333333333332,0.0,24
OpenBMI,CBraMod,4,1,0.6775,0.6638642805610976,0.6111677047585837,0.7160134807982222,0.13832549081425713,0.12768055985141233,0.14818105963243178,0.17849940051925203,0.16455415888870079,0.19111174190179123,0.004311594202898544,-0.004311594202898544,0.005347660079047107,3.7997911014846064,3.313886290615711,1.1466268810263298,0.0,0.015398550724637682,-0.015398550724637682,24
OpenBMI,CBraMod,4,2,0.7,0.7013841680674853,0.647423370362822,0.7524760173215395,0.1523029150368903,0.13966196140445464,0.1649744529981898,0.1952996658782313,0.17790280934049849,0.21224873228912092,0.0011050724637681087,-0.0011050724637681087,0.005589358107925349,4.112244698367498,3.5617791749968344,1.1545479088751067,0.020833333333333332,0.020833333333333332,0.0,24
WBCIC,CBraMod,0,0,0.655,0.5593687655301245,0.4228480071491066,0.6855527325609513,0.09483844232981188,0.06876175654915129,0.12021211553283445,0.1263394163397501,0.09895026526783929,0.15325688296881432,0.0029877580149319295,-0.0029877580149319295,0.003177707210728456,3.8851051249456234,3.4431044616543844,1.128372713698864,0.0,0.0,0.0,24
WBCIC,CBraMod,0,1,0.668125,0.5129086523263388,0.3642098722569737,0.6469466592563267,0.08781459827873435,0.06234786510070188,0.11007328839951536,0.11983237562862349,0.09468343696823207,0.14298228324828124,0.000742204655248133,-0.000742204655248133,-0.0007276038384939039,4.035808103145524,3.5871510399921447,1.1250733682946237,0.020833333333333332,0.020833333333333332,0.0,24
WBCIC,CBraMod,0,2,0.668125,0.5101256950209052,0.3803121921138997,0.6317895011059226,0.08993251447737871,0.0649359173946618,0.11458449383243689,0.12228141173685352,0.09397225678200961,0.14884691386182525,0.00626326672522325,-0.00626326672522325,9.005255405171904e-05,4.607726105216354,4.167745760704311,1.1055679424259532,0.041666666666666664,0.041666666666666664,0.0,24
WBCIC,CBraMod,1,0,0.760625,0.5228193100866373,0.39595888338857615,0.6477420505053687,0.08455722249884992,0.06046307338055948,0.10759389185332748,0.11787324075429143,0.09064120674030099,0.1440029814470839,-0.001415909090909088,0.001415909090909088,-0.002574182349779285,3.7717055475292396,3.42322813564317,1.1017978931224799,0.04,0.04,0.0,25
WBCIC,CBraMod,1,1,0.763125,0.5096966614957528,0.3553457657965495,0.6516284515869504,0.08294144626773643,0.05251206607628016,0.10880832633631712,0.12413285721400898,0.09877979214812278,0.14780682714157148,-0.001329966329966332,0.001329966329966332,-0.0018550651972739718,3.12508612750234,2.752001785307216,1.1355683503502796,0.06,0.06,0.0,25
WBCIC,CBraMod,1,2,0.74375,0.425203038108829,0.30833688695156325,0.5398879340373237,0.09530207179125233,0.06613025219287913,0.12112077234116424,0.1378379860115967,0.11118837860138746,0.16329183802188899,-0.005209343434343433,0.005209343434343433,-0.0041826590688262884,4.9408711340027445,4.5377879452513765,1.0888281236617017,0.06,0.06,0.0,25
WBCIC,CBraMod,2,0,0.781121714643304,0.5626941121598099,0.4078949725844647,0.6962619587361729,0.09392859400659603,0.07049908830027307,0.11554679066644015,0.118366830091717,0.09287898110303647,0.14242022688998632,0.004085774410774412,-0.004085774410774412,0.0031854104616139767,3.694598842143753,3.4124834048661996,1.082671592446503,0.06,0.06,0.0,25
WBCIC,CBraMod,2,1,0.7929896745932415,0.5166676678420543,0.3565118908892504,0.6581557937255728,0.07428754419488856,0.05113198468692472,0.09611854209537546,0.09953042216782974,0.07364511135559444,0.12385066787624673,0.0015512626262626245,-0.0015512626262626245,0.001695066854799184,3.4411752262440873,3.1284005301761986,1.099979108509572,0.04,0.04,0.0,25
WBCIC,CBraMod,2,2,0.799261576971214,0.5504767284734214,0.384485140022201,0.7012674744081608,0.08036243116656387,0.05711429915710563,0.10304707187375559,0.1023564288067972,0.07529825426974696,0.12804769984426584,0.0006920875420875436,-0.0006920875420875436,0.0004402134421933334,3.432447448683781,3.135904895669653,1.0945636308752926,0.02,0.02,0.0,25
WBCIC,CBraMod,3,0,0.6910982478097623,0.5359250713992858,0.3819958390795834,0.677009176192797,0.08530030747129286,0.05894294658346738,0.10980926507958506,0.11703397026785774,0.09031656715959968,0.14249627006975613,0.007233333333333334,-0.007233333333333334,0.004459388104598679,3.763358793990024,3.286219886491899,1.145193847027528,0.04,0.04,0.0,25
WBCIC,CBraMod,3,1,0.6854224030037547,0.4396399194592682,0.2789682839760634,0.5915824694871565,0.0635947294652566,0.036966706718493864,0.08915425694646228,0.09148784014267566,0.06416977899943363,0.1197156540042456,-0.0008,0.0008,-0.0010708211710452166,4.0430226959811435,3.656275205804154,1.1057763621193084,0.02,0.02,0.0,25
WBCIC,CBraMod,3,2,0.6948302565707134,0.5089757055082672,0.36592986862516974,0.6429267094675879,0.09072002265728446,0.06608730188532277,0.11481997891234107,0.12553333972191977,0.0977779472334622,0.1527780602995228,0.0071999999999999955,-0.0071999999999999955,0.0044272434247258725,3.419011821893883,3.0498115964108736,1.1210567321330593,0.02,0.02,0.0,25
WBCIC,CBraMod,4,0,0.7805555555555556,0.5040764938847863,0.34994611121643227,0.6471730952622595,0.08797317483933631,0.057433315059038294,0.11474230540891214,0.13006179268574006,0.10257349283529399,0.15570926394419937,-0.0014946567120480128,0.0014946567120480128,-0.0046040587829428775,3.3897844790335863,2.871512397074287,1.1804874958880045,0.021739130434782608,0.020833333333333332,0.0009057971014492759,24
WBCIC,CBraMod,4,1,0.7838888888888889,0.5150151951169453,0.3789289611258905,0.642672174811568,0.11234211275852453,0.08735524848228834,0.1373758890479574,0.15278865805506367,0.12577877089726225,0.17918470756970714,0.008114935587761682,-0.008114935587761682,0.00692799163928684,3.925167265294623,3.4827186349138315,1.1270411643206826,0.0625,0.06793478260869565,-0.0054347826086956486,24
WBCIC,CBraMod,4,2,0.7772222222222223,0.5142183067555808,0.3669391005183535,0.6527668521129514,0.10636910126150356,0.07931192323133567,0.132902164856597,0.14991775769415788,0.11889351843058454,0.17909444899004945,0.009253586590543122,-0.009253586590543122,0.005099239466734231,4.14485195094426,3.638704945635662,1.1391008649700167,0.041666666666666664,0.041666666666666664,0.0,24
OpenBMI,LaBraM,0,0,0.715,0.5537169791195996,0.44978915202549036,0.6549228158657404,0.1050218561298215,0.09380139260073501,0.11624258161539983,0.14546087598274632,0.13290633159865528,0.15792183354051176,0.0,-0.0,0.0,1.2422235230514271,1.05576803987584,1.1766064856419736,0.0,0.0,0.0,24
OpenBMI,LaBraM,0,1,0.61,0.5739738666253423,0.4319611618534588,0.7108883390740052,0.12331779842326433,0.09947025515039863,0.14753222961866375,0.1917435876036623,0.16762582778227034,0.2171131788436471,0.0005615942028985512,-0.0005615942028985512,0.0016433531558331627,1.9029094113281968,1.5254032847889318,1.2474795552780653,0.0,0.07155797101449275,-0.07155797101449275,24
OpenBMI,LaBraM,0,2,0.7525,0.7050160814651432,0.6063590577533129,0.8020287966126166,0.15790604170727926,0.14637745845471845,0.16971474041137397,0.20124234072786737,0.18907920291546607,0.2142823627531799,0.0001086956521739131,-0.0001086956521739131,-2.450606417064137e-05,2.0872854047941676,1.7070101134920874,1.222772723076689,0.005434782608695652,0.06793478260869565,-0.0625,24
OpenBMI,LaBraM,1,0,0.68125,0.49438751234174,0.3630998576627798,0.6232838757115363,0.09191044995211921,0.07402770816504944,0.11261644438514572,0.13801770690231427,0.11746332694064708,0.16352605398289372,0.0,-0.0,8.504359902186531e-06,1.3220516509722018,1.080050966474124,1.2240641340177678,0.0,0.0009057971014492754,-0.0009057971014492754,24
OpenBMI,LaBraM,1,1,0.6975,0.45373518782488276,0.26983869508884656,0.6339373866011847,0.10349133929583265,0.08172637826897061,0.12509432992374012,0.16669750456801657,0.1408046147498409,0.19062542602299581,0.0030253623188405813,-0.0030253623188405813,0.0030152516726724317,1.5157985762255572,1.1149678061697887,1.3594998598504193,0.019927536231884056,0.09148550724637682,-0.07155797101449277,24
OpenBMI,LaBraM,1,2,0.6174999999999999,0.5056933677372962,0.334500156443798,0.6636203685495278,0.12625627804584114,0.10144345777754789,0.15200201132999325,0.1822187911742509,0.15319303124551084,0.2122116347835948,5.434782608695631e-05,-5.434782608695631e-05,-0.00015913620589477157,2.039401087277869,1.633857343802978,1.2482124556425132,0.0009057971014492754,0.06068840579710145,-0.059782608695652176,24
OpenBMI,LaBraM,2,0,0.6075,0.5316820399066651,0.39173990390780183,0.6684151590830109,0.10064879526593197,0.07529942292166975,0.12748460327838304,0.17267355557053554,0.14784282357583065,0.19983589227932144,0.00043478260869565067,-0.00043478260869565067,6.688167576891804e-05,1.6575910883472689,1.3093942864403636,1.2659220415979446,0.0018115942028985507,0.03260869565217391,-0.03079710144927536,24
OpenBMI,LaBraM,2,1,0.6599999999999999,0.6126083681220877,0.4519777054265338,0.7662760408406857,0.11676190897854066,0.08910332363187015,0.143514696724614,0.1959896534181532,0.16616911086757302,0.22603744615052643,0.0018659420289855056,-0.0018659420289855056,0.0013182655377825005,1.7094163677714311,1.3709820600545786,1.246855387519352,0.0,0.08876811594202899,-0.08876811594202899,24
OpenBMI,LaBraM,2,2,0.6425000000000001,0.5233162438395343,0.3848203560196176,0.6614947753052544,0.10866500222767089,0.08245438746294707,0.13417663536925253,0.18483918739933358,0.16036621582642394,0.20985338561828315,5.434782608695636e-05,-5.434782608695636e-05,-8.557588499062571e-07,1.824597309617686,1.4544013587343207,1.2545349319568326,0.0009057971014492754,0.020833333333333332,-0.019927536231884056,24
OpenBMI,LaBraM,3,0,0.715,0.5671796540945291,0.46301939936897435,0.669506725802611,0.11456353647498158,0.10064232577890843,0.12836309911889857,0.17107591873507352,0.15371221384889647,0.1888459308447029,0.0,-0.0,-1.9795836253365718e-05,1.590079043296429,1.3136775931891307,1.2104028047218924,0.016304347826086956,0.025362318840579712,-0.009057971014492756,24
OpenBMI,LaBraM,3,1,0.5237499999999999,0.3013668911245915,0.07250959953816226,0.5131972149554087,0.032792293196622774,-0.006290918765201988,0.07188219894109435,0.14659100287637866,0.10799288517095866,0.18779731319610965,5.4347826086956524e-05,-5.4347826086956524e-05,0.00011329908733315274,1.7876012957400849,1.3707678611933025,1.3040875456358554,0.022644927536231884,0.12047101449275362,-0.09782608695652173,24
OpenBMI,LaBraM,3,2,0.6125,0.5141990859253084,0.43409026090581637,0.5885586980797994,0.09268309219773334,0.08186406421831831,0.10326306500806108,0.13363539769361457,0.1196995274224422,0.14803702686342896,0.0,-0.0,0.0,1.4438831492835604,1.2267596227338449,1.1769894627489075,0.0,0.0,0.0,24
OpenBMI,LaBraM,4,0,0.60375,0.4964051281988093,0.4038473834278066,0.5883838056513131,0.09345345767948059,0.0770630991450148,0.11162262083403196,0.13304744127329493,0.11236406322408242,0.15500960470149516,0.0,-0.0,0.0,1.4059561967101648,1.1987727173442935,1.1728296585067903,0.0,0.0,0.0,24
OpenBMI,LaBraM,4,1,0.6325000000000001,0.46595692584775933,0.2781914551572805,0.6255819284804461,0.0744939966745037,0.054508081536574,0.0938385709270857,0.1483394127227652,0.1256060767584868,0.17099914341382666,0.0016123188405797132,-0.0016123188405797132,0.0016679122986121102,1.9915680487758423,1.5851080462228457,1.2564241620762384,0.0,0.0552536231884058,-0.0552536231884058,24
OpenBMI,LaBraM,4,2,0.54125,0.47470400553064707,0.35737053295829674,0.5823477057379214,0.07576288398632523,0.06120265384321582,0.0901121361911666,0.11158094523072463,0.09533879267063373,0.1267295600182889,0.0,-0.0,0.0,1.0312279482516995,0.8945751183259129,1.152757244334624,0.0,0.0,0.0,24
WBCIC,LaBraM,0,0,0.669375,0.5721562337887153,0.320066363678568,0.7997644440317445,0.10663988065170231,0.06588708649169368,0.13742287386476248,0.19237538957500275,0.16302133366283464,0.2184035391049596,0.0006159420289855079,-0.0006159420289855079,0.0003870081187997789,1.7794911982397308,1.3316532807792687,1.3363021921129443,0.0009057971014492754,0.2807971014492754,-0.2798913043478261,24
WBCIC,LaBraM,0,1,0.686875,0.6518509992501315,0.4281863496101962,0.8436062467324821,0.12887082519743406,0.08782133293277564,0.15650976640370945,0.20276997598328905,0.17126240766029924,0.2294121872318032,0.0009522763870589944,-0.0009522763870589944,0.00040413436815452277,1.853616151432058,1.3993363182939835,1.324639493164813,0.019021739130434784,0.3641304347826087,-0.34510869565217395,24
WBCIC,LaBraM,0,2,0.69625,0.5944401619702768,0.3538407017235702,0.8078084848633339,0.1155273017632104,0.08010474919293474,0.14450265992794104,0.19927492002816297,0.17184802923024345,0.22447268125976252,0.01126884789928268,-0.01126884789928268,0.009741631833798012,1.749079804415998,1.302402081868301,1.3429645335846945,0.019927536231884056,0.213768115942029,-0.19384057971014493,24
WBCIC,LaBraM,1,0,0.779375,0.5662879348263792,0.3561596614786546,0.7585928948179904,0.10256584738186132,0.058939962806015746,0.13518536354328062,0.18425098784000637,0.14910660316258761,0.21474133013522312,0.0007940235690235688,-0.0007940235690235688,0.0006745889490035584,1.6081343730802755,1.1681373247806015,1.3766655160876002,0.0075,0.26,-0.2525,25
WBCIC,LaBraM,1,1,0.7731250000000001,0.6055990173848653,0.4137487975641737,0.7780662615320217,0.10969848487560935,0.07362053386359119,0.13722953297628612,0.1747286192275565,0.1456848106250105,0.1998239583140273,9.166666666666581e-05,-9.166666666666581e-05,0.000209261631664896,1.884065700543728,1.4556276881940902,1.2943321398902319,0.0,0.1475,-0.1475,25
WBCIC,LaBraM,1,2,0.7887500000000001,0.5884802662468451,0.42399908322436386,0.7336170820081482,0.10008361289273764,0.06208577334162574,0.1300821360576875,0.17466424353412396,0.14922804585920316,0.1998907856500847,0.0,-0.0,0.0,0.8233768334981703,0.645375448663021,1.275810592429418,0.0,0.0,0.0,25
WBCIC,LaBraM,2,0,0.8198803191489361,0.5895323419935864,0.3316537026588648,0.8123705644396475,0.10879099046520442,0.0848961090486201,0.12952827924826724,0.16996408487095543,0.1448437533688511,0.19217111124182112,0.0,-0.0,8.154120271359362e-05,1.8039316884713454,1.3471986926194426,1.3390242273497521,0.0,0.24833333333333332,-0.24833333333333332,25
WBCIC,LaBraM,2,1,0.7998717146433041,0.5598869006501347,0.2969670230779036,0.7931874601060427,0.11479892889357864,0.09620289431886278,0.13181951280770565,0.1688230605000241,0.14470809590436384,0.1909615902034121,0.0,-0.0,0.0,1.6176965552617573,1.2475044885900248,1.2967460799200305,0.0,0.15583333333333332,-0.15583333333333332,25
WBCIC,LaBraM,2,2,0.7967506257822278,0.5972022209690472,0.3439591323315479,0.8152683896686213,0.11286583602083743,0.094922286496545,0.1286056388227733,0.16382619876037222,0.1413969301875947,0.18470234739255614,0.0,-0.0,0.0,1.582765382468826,1.256998796331491,1.2591622100896784,0.0,0.05,-0.05,25
WBCIC,LaBraM,3,0,0.7041872653316645,0.4724547405546181,0.26101108355138475,0.6624900710553736,0.08225338487394077,0.05358029787365085,0.10817666027545707,0.13349179526738097,0.10627390568951256,0.15924254230023835,0.0,-0.0,-7.046718756626004e-07,1.1099610915120328,0.9191823495811927,1.2075526602722133,0.0,0.0,0.0,25
WBCIC,LaBraM,3,1,0.6966778785982478,0.6131776952226543,0.3682007015763954,0.8251430738438628,0.08466029416870134,0.04470701687442117,0.11836491926933956,0.1547225680210347,0.12053487379204732,0.1847386538932352,0.0005666666666666671,-0.0005666666666666671,0.00034625768229615576,1.7234624865115726,1.3091346537136719,1.3164898519969366,0.014166666666666666,0.2791666666666667,-0.265,25
WBCIC,LaBraM,3,2,0.6929278785982478,0.612732176353299,0.3652773476883451,0.8237177568072764,0.10924724495045444,0.07934570935181424,0.13615731950525461,0.15859802834743975,0.12830032931131807,0.18710112950973048,0.0,-0.0,0.0,1.9700056374874217,1.5746247818367,1.2510952832772866,0.0008333333333333334,0.06833333333333333,-0.06749999999999999,25
WBCIC,LaBraM,4,0,0.825,0.6332747757929522,0.41123549477210125,0.8214041365512005,0.11849576457198929,0.07944405118540467,0.15177967541345064,0.20435173275865945,0.17213728935430797,0.23355853243651334,0.0009510869565217397,-0.0009510869565217397,0.000799106502863853,1.933340047450909,1.4522272481700111,1.3312930534027374,0.0,0.266304347826087,-0.266304347826087,24
WBCIC,LaBraM,4,1,0.8,0.6183490639351003,0.40216778042407797,0.8100706219399522,0.11280871381607116,0.07366589673984172,0.14829350065941482,0.1987912567239143,0.16662609057128983,0.22714747405476637,0.0001721014492753625,-0.0001721014492753625,5.048653109259588e-05,1.975127125587769,1.5345346565094578,1.2871179658337,0.0018115942028985507,0.161231884057971,-0.15942028985507245,24
WBCIC,LaBraM,4,2,0.8127777777777778,0.6076271095164679,0.36127565433005904,0.831893941958748,0.09498064974083202,0.043354000180668935,0.1390487452618378,0.21232211599235976,0.17599435221932316,0.24519468734049205,0.0017119565217391314,-0.0017119565217391314,0.001651513195421849,1.5877533303918692,1.205549362696125,1.3170371778397962,0.029891304347826088,0.3333333333333333,-0.3034420289855072,24
