dataset,model,fold,seed,source_subject,stability_effect,affinity_improvement,advantage_over_random,class_accuracy_change,class_true_log_probability_change
OpenBMI,CBraMod,3,0,3,0.5913495589108688,0.1213774590584367,0.15480380718377623,-0.01086956521739132,0.013961918634563017
OpenBMI,CBraMod,3,0,8,0.6872685008154962,0.12883713688928278,0.1670050300899112,0.00478260869565216,0.012772249286972322
OpenBMI,CBraMod,3,0,9,0.772414411435324,0.06791969691776312,0.07831241789041749,-0.003913043478260875,-0.002496579299367999
OpenBMI,CBraMod,3,0,10,0.8541089500881491,0.1721889646431554,0.21690909279537926,0.048260869565217385,0.1401729148170327
OpenBMI,CBraMod,3,0,14,0.39421183005256183,0.05393890337533063,0.06572015112820045,0.01913043478260871,0.047338225162539514
OpenBMI,CBraMod,3,0,15,0.5825676085248176,0.1482548775749177,0.21831934399699301,-0.09999999999999995,-0.06531903833575652
OpenBMI,CBraMod,3,0,16,0.3083413426419368,0.0415798028695245,0.18268483614758266,0.07000000000000003,0.17202137350020322
OpenBMI,CBraMod,3,0,21,0.8835769241853846,0.12179402408432334,0.14309397059486717,-0.0013043478260869432,-0.025248979166849955
OpenBMI,CBraMod,3,0,22,0.816135218852866,0.18742577342145686,0.23743266913135153,0.05739130434782608,0.12736432792504368
OpenBMI,CBraMod,3,0,28,0.6536821381280786,0.1384265846494952,0.1998338554219849,-0.07608695652173914,-0.07331591795384859
OpenBMI,CBraMod,3,0,30,0.7219055949720377,0.14287773705474135,0.18371331694360632,0.012173913043478255,0.003955540761250293
OpenBMI,CBraMod,3,0,31,0.5236766058257942,0.11849847648336534,0.16883041785883973,-0.01434782608695653,-0.027059778189268417
OpenBMI,CBraMod,3,0,33,0.7269688096966411,0.14745496445040657,0.19710451387528463,-0.01652173913043479,-0.04437477856279435
OpenBMI,CBraMod,3,0,34,0.23165001269685498,0.07678107100322623,0.15073635989652615,-0.03521739130434781,-0.04849566695605136
OpenBMI,CBraMod,3,0,40,0.7721226350904142,0.1207462372300467,0.15420045635026733,0.026086956521739153,0.030965435686985437
OpenBMI,CBraMod,3,0,41,0.6895376151136374,0.18637755806074588,0.26293142934506125,0.02304347826086957,0.03443177445530095
OpenBMI,CBraMod,3,0,43,0.7213064830524868,0.1056885737567081,0.13187677799430522,0.03565217391304349,0.04597759616757444
OpenBMI,CBraMod,3,0,45,0.9001882426018937,0.18523997205028425,0.23300161634405528,-0.06130434782608692,-0.18907790873398808
OpenBMI,CBraMod,3,0,46,0.7945777876863218,0.14430783993502247,0.1816590174917714,0.04565217391304349,0.11844632885177322
OpenBMI,CBraMod,3,0,47,0.8372747995470888,0.19603852023358312,0.2513450147006593,-0.007391304347826082,-0.017592288049829565
OpenBMI,CBraMod,3,0,48,0.7761366981011635,0.15830804324454584,0.2029820661791522,-0.0021739130434782566,-0.00038690575293120685
OpenBMI,CBraMod,3,0,50,0.6301445054173197,0.03498871938239735,0.0412326692399606,-0.0008695652173913292,0.0023050017237135935
OpenBMI,CBraMod,3,0,52,0.6859881166291208,0.14448049085535936,0.1855788715968274,0.005217391304347837,0.006643060087881767
OpenBMI,CBraMod,3,0,53,0.3829216559689804,0.12456856578783695,0.17049618134200867,0.026956521739130438,0.07223671725976455
OpenBMI,CBraMod,3,1,3,0.6966051528479038,0.12541295138107617,0.15914438698365344,-0.00826086956521739,-0.00040142421256314124
OpenBMI,CBraMod,3,1,8,0.8594214000629092,0.1747132931664633,0.2164356384482683,-3.6202924716037714e-17,0.003660162232741353
OpenBMI,CBraMod,3,1,9,0.5490542585451086,0.08549241652820248,0.11158961010535175,0.022608695652173893,0.022395670793953177
OpenBMI,CBraMod,3,1,10,0.9113504092458777,0.17650338782839065,0.21574207837804946,0.09304347826086952,0.16108223360446103
OpenBMI,CBraMod,3,1,14,0.2705578430657423,0.07386757077863867,0.10080080274990674,0.010000000000000026,0.024417179046436626
OpenBMI,CBraMod,3,1,15,0.3239242368548426,0.0542814095239729,0.09201249874415145,-0.10173913043478257,-0.11291618253631189
OpenBMI,CBraMod,3,1,16,0.3214894066827204,0.07889409288883685,0.16504376913526073,-0.0017391304347826055,-0.002592200860675092
OpenBMI,CBraMod,3,1,21,0.8766963461704531,0.12480179180787135,0.14843535527202292,-0.013913043478260887,-0.032922370222293086
OpenBMI,CBraMod,3,1,22,0.7953734125379535,0.19345726950413714,0.2522877843794648,0.09782608695652176,0.20051659485493525
OpenBMI,CBraMod,3,1,28,0.7707808800110918,0.16863665859061547,0.2344154774743862,-0.013913043478260882,-0.07505894650803317
OpenBMI,CBraMod,3,1,30,0.6221443958414203,0.12361209704512928,0.1687914222598385,-0.019130434782608674,-0.009368564637353423
OpenBMI,CBraMod,3,1,31,0.5396199082335175,0.09614536604683144,0.12823892626423347,0.004347826086956521,0.008778795039641117
OpenBMI,CBraMod,3,1,33,0.6687628050715295,0.15282507066458667,0.20749794243351843,-0.03391304347826091,-0.06095831643068651
OpenBMI,CBraMod,3,1,34,0.3738922622721804,0.06555148012350076,0.19718269141714098,0.03521739130434783,0.011861615080668774
OpenBMI,CBraMod,3,1,40,0.6137066519817622,0.0705027867721069,0.09272244415065263,0.023043478260869533,0.005504024957168696
OpenBMI,CBraMod,3,1,41,0.548313468652476,0.1264003834295862,0.19798153657020737,0.07782608695652171,0.14606591183063755
OpenBMI,CBraMod,3,1,43,0.496689758811538,0.10144993961518088,0.13458032755387533,0.013043478260869578,0.011082480395736094
OpenBMI,CBraMod,3,1,45,0.7431757089851254,0.1389853376555339,0.18611857660552583,-0.04260869565217389,-0.037114179243920756
OpenBMI,CBraMod,3,1,46,0.8123013011183449,0.13920252873527095,0.1731073223792587,0.029130434782608686,0.06432369066178033
OpenBMI,CBraMod,3,1,47,0.806587120629993,0.20259866417485525,0.27077129060151106,-0.03304347826086956,-0.04837078405153711
OpenBMI,CBraMod,3,1,48,0.7360089480055713,0.15817853529734038,0.20336937393715587,-0.009130434782608709,0.014476918602964454
OpenBMI,CBraMod,3,1,50,0.4659904114783048,0.035486969533794925,0.04059148206336611,-0.0013043478260869699,-0.01370526621723044
OpenBMI,CBraMod,3,1,52,0.7454993182868395,0.14301912908195472,0.17942155218472255,0.03043478260869566,0.0741847397482387
OpenBMI,CBraMod,3,1,53,0.6257157727628795,0.1486438333157483,0.19792041676678004,0.03391304347826086,0.012683971532632015
OpenBMI,CBraMod,3,2,3,0.44232317296383455,0.09460753027659373,0.11916773811934354,0.031304347826087,0.03782744997854108
OpenBMI,CBraMod,3,2,8,0.7944096656169954,0.1508319563724358,0.18553013254938638,0.010000000000000042,0.025230220666274436
OpenBMI,CBraMod,3,2,9,0.42189590350199446,0.07292990252727359,0.09027114010520683,-0.0021739130434782626,0.006854874661498802
OpenBMI,CBraMod,3,2,10,0.8463135688538433,0.16838492782900727,0.20412698471486498,0.06000000000000001,0.1384156241032411
OpenBMI,CBraMod,3,2,14,0.46393880592228415,0.03779082731245315,0.04790110791135853,-0.0008695652173913051,0.004259073218261844
OpenBMI,CBraMod,3,2,15,0.4533526402192078,0.10294405415468043,0.14383285214924535,-0.02347826086956523,-0.023450910736308114
OpenBMI,CBraMod,3,2,16,0.4371185289719586,0.10604838754722681,0.16426001729817089,-0.04695652173913044,-0.07818756361463451
OpenBMI,CBraMod,3,2,21,0.7936530083107978,0.11865241547166656,0.14561844875077218,-0.004347826086956525,-0.012836538519097006
OpenBMI,CBraMod,3,2,22,0.8128589276771709,0.1853693974903168,0.23123580443939504,0.0978260869565217,0.13064724614837891
OpenBMI,CBraMod,3,2,28,0.7301461993597418,0.15737886892263983,0.20478458765723886,-0.042608695652173935,-0.07647452005283217
OpenBMI,CBraMod,3,2,30,0.6726725145240849,0.13701358428837093,0.18500417420008566,0.005652173913043488,-0.02598042757592235
OpenBMI,CBraMod,3,2,31,0.2743656697507608,0.06532393624542689,0.09050692673997406,-0.0026086956521739154,-0.00480773035382995
OpenBMI,CBraMod,3,2,33,0.6796289357073795,0.13895736898080233,0.16943987261553214,-0.011739130434782617,-0.035254272077027256
OpenBMI,CBraMod,3,2,34,0.4096885089762428,0.10907190615375113,0.19439308411925693,0.05434782608695655,0.08564253431534144
OpenBMI,CBraMod,3,2,40,0.44928550669478495,0.10562113413430536,0.144686113827652,0.030869565217391304,0.02625650020654496
OpenBMI,CBraMod,3,2,41,0.6401873777151559,0.17840656870649998,0.2762204681415275,-0.015217391304347872,-0.006558702590397884
OpenBMI,CBraMod,3,2,43,0.6357734579308856,0.10395535236380062,0.12944623239783296,-0.024782608695652183,0.0028583761383803403
OpenBMI,CBraMod,3,2,45,0.75840682637704,0.14596048525629995,0.19258224817738503,-0.005217391304347843,-0.027612797249356592
OpenBMI,CBraMod,3,2,46,0.7378915241304789,0.13263889649418517,0.16380460328221447,0.0339130434782609,0.08123626291110124
OpenBMI,CBraMod,3,2,47,0.8250255723856639,0.18622775859300675,0.23645502216699604,-0.03608695652173916,-0.06440705156361794
OpenBMI,CBraMod,3,2,48,0.5559414935747773,0.1258487766001015,0.1662233627417101,-0.01304347826086959,-0.02826567749773194
OpenBMI,CBraMod,3,2,50,0.5703568561941729,0.0,0.0,0.0,0.0013154873832646413
OpenBMI,CBraMod,3,2,52,0.8531305145333943,0.1382017979606748,0.16674650385774234,-0.009565217391304353,-0.002545190200120717
OpenBMI,CBraMod,3,2,53,0.472957115465807,0.13695040288741137,0.18367283861585723,0.029565217391304355,0.11069680721191634
OpenBMI,CBraMod,4,0,1,0.8011891234991166,0.17227154799546165,0.20655741652602194,0.03130434782608697,0.054587206049976
OpenBMI,CBraMod,4,0,2,0.6773402339381027,0.10854264143891869,0.13388304413528157,0.0034782608695652084,0.007687558260266551
OpenBMI,CBraMod,4,0,5,0.7811617986618369,0.17643588785070397,0.21888441825691068,0.009130434782608703,0.023134916308705317
OpenBMI,CBraMod,4,0,7,0.6361686317982338,0.13810281044248238,0.1781181756384858,0.06782608695652176,0.17486526413915152
OpenBMI,CBraMod,4,0,9,0.8406521160012292,0.1357990805131673,0.16027560831083468,0.0052173913043478135,-0.006061308394874096
OpenBMI,CBraMod,4,0,10,0.8472588695428306,0.16784924929758088,0.2045281770289684,0.08478260869565216,0.10643978141500338
OpenBMI,CBraMod,4,0,14,0.5965625910476773,0.1080634372596599,0.1291422190883328,0.02478260869565212,0.02883709187101783
OpenBMI,CBraMod,4,0,16,0.44984948715069684,0.1038217667765903,0.13086489061040457,-0.0017391304347826055,-0.0118120301267748
OpenBMI,CBraMod,4,0,19,0.7048617058379713,0.1385928286504656,0.171863065982986,-0.029565217391304327,-0.04142494909412099
OpenBMI,CBraMod,4,0,20,0.43222890877991327,0.12184339028902391,0.1633696232749613,0.02173913043478262,0.010794894098194953
OpenBMI,CBraMod,4,0,21,0.9408310744657424,0.12757945732691764,0.14630796558665624,-0.0017391304347826103,-0.012223598035339399
OpenBMI,CBraMod,4,0,23,0.8468030403601663,0.16304929564422976,0.19434124201013472,0.011304347826086955,-0.005699306370535447
OpenBMI,CBraMod,4,0,26,0.6721597272502026,0.12254242777914662,0.14240657162087647,-0.009130434782608714,-0.009063419611353249
OpenBMI,CBraMod,4,0,31,0.3641763594681315,0.10670275370268684,0.13968829861206158,0.018695652173913023,0.011379482429433627
OpenBMI,CBraMod,4,0,32,0.7700463827178722,0.15311100106682995,0.19234257479625178,-0.06304347826086956,-0.1431394380724684
OpenBMI,CBraMod,4,0,33,0.9067908703729517,0.17802998051609584,0.21359419500137602,-0.029565217391304334,-0.04620575821607551
OpenBMI,CBraMod,4,0,35,0.902934511480304,0.09799425847271222,0.12250790005565448,-0.02652173913043476,-0.030066802091193993
OpenBMI,CBraMod,4,0,41,0.603957450129503,0.14929406268355483,0.2561438835150204,-0.02695652173913048,-0.1488178100542609
OpenBMI,CBraMod,4,0,45,0.5962023133338223,0.1348554396693285,0.17418682297612453,0.01782608695652174,0.04352753342537472
OpenBMI,CBraMod,4,0,46,0.7548662247185361,0.14826715451704042,0.18287236638446025,0.037826086956521725,0.07514480016413062
OpenBMI,CBraMod,4,0,47,0.8403263284245162,0.1919898378288851,0.23234992976468066,0.03739130434782608,0.027877931920323885
OpenBMI,CBraMod,4,0,48,0.3779667538353662,0.10980522634086769,0.15327827333049732,-0.04608695652173915,-0.05845778158903493
OpenBMI,CBraMod,4,0,49,0.6487781960206049,0.13178744550865673,0.16030216282263648,0.014347826086956535,0.012055522004944053
OpenBMI,CBraMod,4,0,53,0.6055474060330505,0.14262497101940627,0.1835512374750818,0.07043478260869564,0.10760308559202159
OpenBMI,CBraMod,4,1,1,0.643028931694118,0.13563187889529604,0.17295485797296423,-0.00043478260869564774,-0.01270621738648987
OpenBMI,CBraMod,4,1,2,0.4102005412142987,0.08262036106612655,0.10270607721298529,0.04043478260869568,0.036460778590272885
OpenBMI,CBraMod,4,1,5,0.7426289340663313,0.16450603626355087,0.21457527616189184,-0.013043478260869556,-0.00838573245616893
OpenBMI,CBraMod,4,1,7,0.6149319405159999,0.1497722039299008,0.1951187886418074,0.055652173913043466,0.09670109177980475
OpenBMI,CBraMod,4,1,9,0.6853024275197128,0.12658091574630181,0.15338527229129054,-0.008260869565217379,-0.022437857895143916
OpenBMI,CBraMod,4,1,10,0.8871299833864664,0.1810784580727661,0.22284534788233207,0.10695652173913045,0.1096549741168621
OpenBMI,CBraMod,4,1,14,0.4907278891029466,0.08276343169261798,0.099731976128311,-0.0013043478260869577,0.010252659460171763
OpenBMI,CBraMod,4,1,16,0.45227067830710266,0.10105786177029925,0.17715965814420345,-0.006956521739130433,-0.021822624168131348
OpenBMI,CBraMod,4,1,19,0.5532959106374374,0.13054445848491997,0.16079335413306933,-0.03217391304347829,-0.05371778582817819
OpenBMI,CBraMod,4,1,20,0.6796779396752881,0.12361828369952332,0.1510114930943861,-7.240584943207542e-18,0.004505196624940716
OpenBMI,CBraMod,4,1,21,0.7789846882308288,0.13398489445750464,0.15933329398576027,-0.013478260869565216,-0.016346388861380692
OpenBMI,CBraMod,4,1,23,0.8009793164946389,0.16798739581859615,0.20497090063697132,-0.005652173913043484,0.002950839969260015
OpenBMI,CBraMod,4,1,26,0.731519929571564,0.14623064360511248,0.18778105096829478,0.00869565217391305,0.002134523236802843
OpenBMI,CBraMod,4,1,31,0.4653670171832015,0.10255578924505229,0.13429299184710483,-0.033043478260869584,-0.023411600891195514
OpenBMI,CBraMod,4,1,32,0.8122510216058056,0.16257494646188148,0.1989836024075858,-0.01521739130434782,-0.006918409813230364
OpenBMI,CBraMod,4,1,33,0.6389211317020072,0.14328786638186553,0.18118261425431664,-0.02652173913043483,-0.02951354279836955
OpenBMI,CBraMod,4,1,35,0.8136730412830188,0.15772454386781284,0.1910209867837624,0.021739130434782615,0.024925997158934645
OpenBMI,CBraMod,4,1,41,0.800300944579166,0.12385891881692516,0.1595237264975749,0.0013043478260869408,0.030309516652592957
OpenBMI,CBraMod,4,1,45,0.6325646162795967,0.14577139567205172,0.21384709373517571,0.005217391304347824,-0.0174706283829229
OpenBMI,CBraMod,4,1,46,0.7016396977989849,0.14094181045837917,0.17707909508761577,0.036521739130434744,0.046406670015618094
OpenBMI,CBraMod,4,1,47,0.6906462507383644,0.16457994935977588,0.21297010199001185,0.015217391304347818,0.01692125096026998
OpenBMI,CBraMod,4,1,48,0.5792636315458972,0.1550858005753444,0.20991657971439745,-0.033478260869565235,-0.0440631315053127
OpenBMI,CBraMod,4,1,49,0.8215288366693323,0.16132418885505115,0.2094964588842103,-0.011739130434782629,-0.007466535129915096
OpenBMI,CBraMod,4,1,53,0.5059074336642322,0.13572974634551513,0.19330501400602493,0.013043478260869535,0.011380798448038897
OpenBMI,CBraMod,4,2,1,0.6771488661133712,0.1565740278935612,0.19525865313837956,0.026956521739130414,0.062161918041194725
OpenBMI,CBraMod,4,2,2,0.42094398528332694,0.11023732039288892,0.14096675661533475,0.027826086956521726,0.028546355403760694
OpenBMI,CBraMod,4,2,5,0.8889664988114532,0.2072001697915294,0.2605473447295073,-0.01782608695652175,-0.04713760833207048
OpenBMI,CBraMod,4,2,7,0.6913194068855011,0.1613539740427572,0.20657011449758161,-0.007826086956521728,0.02465658382311052
OpenBMI,CBraMod,4,2,9,0.6643958784080681,0.1217368810886235,0.145192681845539,0.003913043478260849,0.00930421252984715
OpenBMI,CBraMod,4,2,10,0.8121784424705794,0.17780715149431717,0.2145651230927079,0.02347826086956517,0.1097672351872065
OpenBMI,CBraMod,4,2,14,0.5269742947315765,0.08675974162124239,0.10942450151519682,0.014347826086956516,0.031388262145867124
OpenBMI,CBraMod,4,2,16,0.44991363318328337,0.11659155594988826,0.16049960729742802,-0.0373913043478261,-0.06192149552854218
OpenBMI,CBraMod,4,2,19,0.7596543225409866,0.15859994388602866,0.19704900125346733,0.005217391304347794,0.018577075049157576
OpenBMI,CBraMod,4,2,20,0.6599157818865466,0.13373633937631169,0.16904373436529987,0.0026086956521739297,0.009915638251284336
OpenBMI,CBraMod,4,2,21,0.7696389593246157,0.12694265927192636,0.15194996374205222,-0.014347826086956507,-0.016372938017271573
OpenBMI,CBraMod,4,2,23,0.8007763178563783,0.16783745193353253,0.2025543960988387,0.017391304347826066,0.013558039324694566
OpenBMI,CBraMod,4,2,26,0.7319801695970682,0.14169721127648016,0.17506927235680536,-0.0026086956521739323,-0.006714885593729581
OpenBMI,CBraMod,4,2,31,0.6309795864824845,0.1485046654108167,0.19296294843370404,-0.00869565217391305,-0.009619215683169466
OpenBMI,CBraMod,4,2,32,0.8239612890596988,0.18204766437017758,0.2150316618672063,-0.03347826086956521,-0.0522457668882996
OpenBMI,CBraMod,4,2,33,0.8175449505939483,0.1744764652802552,0.2091117349688463,-0.06739130434782609,-0.08497665899078437
OpenBMI,CBraMod,4,2,35,0.8740728133969795,0.09906559661646623,0.12094088919096894,-0.0021739130434782626,-0.01717542757866316
OpenBMI,CBraMod,4,2,41,0.7120751557437407,0.1972421094322565,0.2796058897541444,-0.038695652173913075,-0.05972207581683701
OpenBMI,CBraMod,4,2,45,0.6073395728554966,0.14898216010971713,0.2573353233096062,-0.009565217391304356,-0.05099302002058597
OpenBMI,CBraMod,4,2,46,0.8097872349089849,0.16294905032708384,0.20021067165075127,0.05434782608695651,0.07976910657621632
OpenBMI,CBraMod,4,2,47,0.8602902681799856,0.21544670289468262,0.26759287197921383,0.07782608695652171,0.12213994433841524
OpenBMI,CBraMod,4,2,48,0.5606850163678765,0.15560772796427574,0.20616997392880823,0.004782608695652181,0.02674240835399756
OpenBMI,CBraMod,4,2,49,0.7801749833475262,0.16160975472335,0.2063384231185936,0.0060869565217391355,0.029137849880463466
OpenBMI,CBraMod,4,2,53,0.5025026055901671,0.1422636357371988,0.2032004423275696,0.001739130434782661,-0.024640941865054028
WBCIC,CBraMod,0,0,6,0.6509920830995165,0.13316976871716377,0.17643639414242185,-0.02239130434782608,-0.017608366864387423
WBCIC,CBraMod,0,0,7,0.3925616145425181,0.0970615599800716,0.12885289758807464,0.020652173913043467,0.014613082752962322
WBCIC,CBraMod,0,0,9,0.42710317116649155,0.05258459257827623,0.06579918290411317,0.01195652173913045,0.03172502593967726
WBCIC,CBraMod,0,0,12,1.0761788587788639,0.16742347234539554,0.1976396225231989,0.048478260869565235,0.09820253757892149
WBCIC,CBraMod,0,0,14,0.6701047217845462,0.0,0.0,0.005652173913043472,0.008630316863928775
WBCIC,CBraMod,0,0,17,0.17275188439850572,0.08610920707327815,0.13095837684992007,0.008695652173913047,0.018383001841405847
WBCIC,CBraMod,0,0,22,0.48884993589966896,0.09605340618152844,0.12998165666966505,0.016956521739130415,0.02275432930868049
WBCIC,CBraMod,0,0,23,0.7379998586565535,0.1336969121145383,0.16887005730275026,-0.025000000000000022,-0.03522567692302561
WBCIC,CBraMod,0,0,24,0.6338018151973062,0.06809059955469508,0.10780058218235104,-0.02652613087395697,-0.0172597414529718
WBCIC,CBraMod,0,0,25,0.4428308237382039,0.09470304566878418,0.13142054644232282,-0.039999999999999994,-0.07035732103211866
WBCIC,CBraMod,0,0,26,0.08426384741192791,0.038326203891162314,0.07697373703316619,0.0030434782608695895,-0.006981006176430468
WBCIC,CBraMod,0,0,29,-0.31567288894588,-0.05146693847270321,-0.008808189542358996,0.033043478260869556,0.049914470910222296
WBCIC,CBraMod,0,0,30,0.9082677517430615,0.185314399889631,0.22448136747981312,-0.022826086956521736,-0.025742658660639784
WBCIC,CBraMod,0,0,31,0.2679956518641117,0.06095422825025398,0.08105448581388242,-0.00978260869565216,-0.01029926703137115
WBCIC,CBraMod,0,0,32,0.928069189599978,0.13101987971430915,0.15715829426526842,0.079754062362758,0.06025027419857405
WBCIC,CBraMod,0,0,34,0.4761015252030418,0.0,0.0,0.02391304347826088,0.025372074289155114
WBCIC,CBraMod,0,0,35,0.9172804932651674,0.1870000021777713,0.22359062832839308,-0.00999999999999998,-0.02274684385932357
WBCIC,CBraMod,0,0,38,0.10358722141847936,0.0028013328414932645,0.05251993377273364,0.011086956521739138,0.01960382219354115
WBCIC,CBraMod,0,0,41,0.4730026111512038,0.1038430404727708,0.1311667253151528,-0.017173913043478255,-0.02945798099100515
WBCIC,CBraMod,0,0,42,0.4208529368806596,0.10990188856537393,0.14899789538541458,-0.0023913043478260916,0.001387531493340296
WBCIC,CBraMod,0,0,47,0.8754321585526981,0.12496229695293028,0.15484359878323192,-0.011521739130434793,-0.009539420153641422
WBCIC,CBraMod,0,0,48,0.8148312249272841,0.13344223677053946,0.16966490521175692,0.006304347826086989,0.0068529276719644
WBCIC,CBraMod,0,0,49,0.9702162723989473,0.20686025787553672,0.24257490113185673,-0.001956521739130439,-0.018101443164674488
WBCIC,CBraMod,0,0,50,0.8074476099901323,0.11427122277268499,0.14016839257087343,-0.008260869565217406,-0.018104695675300996
WBCIC,CBraMod,0,1,6,0.6441945373929836,0.12582394077042558,0.16651246064676004,0.0008695652173913051,-0.008104197357314743
WBCIC,CBraMod,0,1,7,0.494385059352343,0.10519725561531289,0.14369801392152814,0.00456521739130432,0.0063853172960804325
WBCIC,CBraMod,0,1,9,0.5907522657304755,0.0914176293236075,0.11854026360217584,0.0060869565217391355,0.008618577881360574
WBCIC,CBraMod,0,1,12,1.0289311816097295,0.1650694065142573,0.19282402263957585,0.013260869565217399,0.008427243500647079
WBCIC,CBraMod,0,1,14,0.4828223418307459,0.0,0.0,0.00043478260869565257,0.0006654438306898808
WBCIC,CBraMod,0,1,17,0.1644796770202313,0.07774717025449768,0.12059091970179663,0.006956521739130426,0.0038968917838459864
WBCIC,CBraMod,0,1,22,0.5191475317473855,0.09931291127023674,0.1334697249735206,0.005434782608695657,0.0046076576393441
WBCIC,CBraMod,0,1,23,0.6856950162303235,0.12213463050172373,0.15550498882227004,-0.002826086956521742,-0.005814538909106792
WBCIC,CBraMod,0,1,24,0.5801795525831976,0.12924160422910425,0.18454153602456316,-0.008741765480895948,-0.01030990984072428
WBCIC,CBraMod,0,1,25,0.3745903372699681,0.07181981932357849,0.10135344313349837,-0.011086956521739121,-0.02176349448779121
WBCIC,CBraMod,0,1,26,-0.04322003352355654,0.006880938248996287,0.04514722548708718,-0.004347826086956552,-0.013621541297835235
WBCIC,CBraMod,0,1,29,-0.44202602609946884,-0.07005492472067286,-0.02434501894409629,0.0,0.005004237454606163
WBCIC,CBraMod,0,1,30,0.819366049746592,0.13696956012139716,0.16268145843636475,-0.0021739130434782626,-0.003444288611418592
WBCIC,CBraMod,0,1,31,0.05547644157396535,0.039804425193476836,0.06134917254251624,-0.00021739130434778766,-0.002293596451278624
WBCIC,CBraMod,0,1,32,0.6628472403071394,0.06608885156121869,0.08379067266497624,0.00525032938076415,0.006321894818967139
WBCIC,CBraMod,0,1,34,0.6150375089510098,0.08942585008726489,0.11120526737508012,0.020652173913043477,0.011261328529316217
WBCIC,CBraMod,0,1,35,0.8729680669442392,0.1517873903538812,0.17894943586460177,0.0,-0.0036791316259400784
WBCIC,CBraMod,0,1,38,-0.1833092258373893,-0.026585402731839177,0.02894599032346637,0.0,0.0012035985937450678
WBCIC,CBraMod,0,1,41,0.557074710852494,0.11161775525998517,0.1389108857436806,-0.013260869565217336,-0.012701562426699911
WBCIC,CBraMod,0,1,42,0.5744307676277437,0.11278593358710247,0.1478215970970843,0.00021739130434781905,-0.0028129066087879935
WBCIC,CBraMod,0,1,47,0.8631115708807046,0.0991097354360217,0.11462892206788958,-0.0010869565217391313,-0.0006599602240749857
WBCIC,CBraMod,0,1,48,0.7792540281793165,0.1242593724560227,0.1664299758899152,0.0034782608695652206,0.006273590704275589
WBCIC,CBraMod,0,1,49,0.9050831467324789,0.17488859864920484,0.210415623222547,-0.004782608695652178,0.008663993516501928
WBCIC,CBraMod,0,1,50,0.708535908729477,0.1028079073848202,0.1330104338501623,-0.0008695652173913051,-0.0035871398322614018
WBCIC,CBraMod,0,2,6,0.5605776713584152,0.12948963383391734,0.17676643981309295,-0.018260869565217382,-0.02682230998987815
WBCIC,CBraMod,0,2,7,0.3072478359116746,0.09344196207617796,0.1387443437639037,0.01217391304347824,-0.0011098824403819618
WBCIC,CBraMod,0,2,9,0.36853559336343616,0.035514302685882966,0.04757879652605847,0.024565217391304347,0.02056895774388971
WBCIC,CBraMod,0,2,12,0.9487931969688013,0.16571935950090386,0.1948778450650801,0.07543478260869568,0.06206782037761551
WBCIC,CBraMod,0,2,14,0.4684748976169131,0.0,0.0,0.0,0.00020643165188446704
WBCIC,CBraMod,0,2,17,0.13615115145841744,0.06803598352566405,0.1106599774676207,0.0173913043478261,0.020643852093839864
WBCIC,CBraMod,0,2,22,0.42849918499052436,0.08115066244597754,0.1060072368171695,0.009782608695652173,0.01656772733664277
WBCIC,CBraMod,0,2,23,0.5531490773210368,0.10177974245360656,0.12673185412942442,-0.00021739130434782628,-0.008233597579698288
WBCIC,CBraMod,0,2,24,0.5812212629372011,0.1390636204662035,0.1936567964012531,-0.014859464207290278,-0.01925692197665406
WBCIC,CBraMod,0,2,25,0.21948586086706134,0.07402714456684407,0.11317252832857813,-0.03543478260869564,-0.0553839496475541
WBCIC,CBraMod,0,2,26,0.11557394628976426,0.030363678136407436,0.07053486687276292,0.010217391304347819,0.01181820283176786
WBCIC,CBraMod,0,2,29,-0.28274508061571024,-0.02849750798053823,-0.012044428860898496,0.00021739130434782628,0.009771540257044265
WBCIC,CBraMod,0,2,30,0.8874170751959808,0.1678142126320076,0.19780811038450744,-0.019347826086956534,-0.028932615351030134
WBCIC,CBraMod,0,2,31,0.36163532513317564,0.05882661867842843,0.0895930243111972,0.028478260869565238,0.014326629330968175
WBCIC,CBraMod,0,2,32,0.8175569366490688,0.1342824306904027,0.16312499577906828,0.1049604743083004,0.08221029744779566
WBCIC,CBraMod,0,2,34,0.7310896513760173,0.05104488589504037,0.05995749706244726,0.0493478260869565,0.031317035056536546
WBCIC,CBraMod,0,2,35,0.8814664185513599,0.1627883514800489,0.18910146231869324,-0.00804347826086957,-0.022763156907301265
WBCIC,CBraMod,0,2,38,0.06349665109398854,0.0075051782654436995,0.10452954561865059,-0.0030434782608695678,-0.0050279878620821
WBCIC,CBraMod,0,2,41,0.3580738405946567,0.11331254908763716,0.15285884137966632,-0.04543478260869561,-0.050886060918361495
WBCIC,CBraMod,0,2,42,0.5874169973018424,0.12504089040888547,0.15543742377355754,-0.0008695652173913051,-0.0028062996853920204
WBCIC,CBraMod,0,2,47,0.7441083182508255,0.0,0.0,0.0004347826086956453,-0.0031586008606553037
WBCIC,CBraMod,0,2,48,0.7030968697379267,0.12650549695423435,0.16623215693382168,-0.002826086956521739,-0.006738948116507395
WBCIC,CBraMod,0,2,49,0.9212786212385649,0.20978930234606166,0.25297895626939676,-0.019565217391304332,-0.019662370411277733
WBCIC,CBraMod,0,2,50,0.7814153769107839,0.11138184930785179,0.13644561152943227,-0.014782608695652172,-0.016554531083969565
