backbone,fold,block,subject,draw,u_random,delta_BA_random,finite_logit_RMS
DeepConvNet,0,P01_04,sub-1,20,0.020479262489029978,0.015000000000000013,0.34642908883744883
DeepConvNet,0,P01_04,sub-1,21,0.042886451017875374,-0.030000000000000027,0.3423980244346234
DeepConvNet,0,P01_04,sub-1,22,0.03498201925503151,-0.0050000000000000044,0.3621820420355713
DeepConvNet,0,P01_04,sub-1,23,0.09409476646853608,-0.07000000000000006,0.6138769038439799
DeepConvNet,0,P01_04,sub-1,24,0.004155226202344358,-0.010000000000000009,0.14910803146623336
DeepConvNet,0,P01_04,sub-1,25,0.01207223105923976,0.020000000000000018,0.4757400659848525
DeepConvNet,0,P01_04,sub-1,26,0.0004342625439986428,0.015000000000000013,0.15513525865653446
DeepConvNet,0,P01_04,sub-1,27,0.004932841323553855,0.0050000000000000044,0.13694919646490725
DeepConvNet,0,P01_04,sub-1,28,0.01281985169591277,0.0,0.2079422644114873
DeepConvNet,0,P01_04,sub-1,29,0.004276380240207888,0.010000000000000009,0.15956207623822835
DeepConvNet,0,P01_04,sub-1,30,0.027503890717923335,-0.010000000000000009,0.3341991054387042
DeepConvNet,0,P01_04,sub-1,31,-0.0009765784596775491,0.0050000000000000044,0.07077695753765255
DeepConvNet,0,P01_04,sub-1,32,0.006655480745766118,-0.010000000000000009,0.0939883437985672
DeepConvNet,0,P01_04,sub-1,33,0.03596473739010722,-0.010000000000000009,0.37537330497835825
DeepConvNet,0,P01_04,sub-1,34,0.05925799157287211,-0.025000000000000022,0.4607246077610389
DeepConvNet,0,P01_04,sub-1,35,0.03605985130779835,-0.030000000000000027,0.3236948573123825
DeepConvNet,0,P01_04,sub-1,36,0.021996108035715247,0.0,0.255287697301888
DeepConvNet,0,P01_04,sub-1,37,0.00013757469451418925,0.0050000000000000044,0.17760316782240668
DeepConvNet,0,P01_04,sub-1,38,0.027743652110861623,-0.0050000000000001155,0.2950072156467018
DeepConvNet,0,P01_04,sub-1,39,-0.006240785487005958,0.020000000000000018,0.15067041827612157
DeepConvNet,0,P01_04,sub-1,40,0.013452901345308547,0.015000000000000013,0.25038796966147114
DeepConvNet,0,P01_04,sub-1,41,0.0285846087475905,-0.04499999999999993,0.3650877345806225
DeepConvNet,0,P01_04,sub-1,42,0.022660886397810318,-0.0050000000000001155,0.2586396963812748
DeepConvNet,0,P01_04,sub-1,43,0.0017514493255399138,-0.0050000000000000044,0.04964003758898702
DeepConvNet,0,P01_04,sub-1,44,0.004605038557614062,0.020000000000000018,0.2262250511135308
DeepConvNet,0,P01_04,sub-1,45,-0.00014049690910845626,0.015000000000000013,0.21076017424340457
DeepConvNet,0,P01_04,sub-1,46,0.02155333205842142,0.0,0.42996725895206644
DeepConvNet,0,P01_04,sub-1,47,0.005831210551056367,0.0,0.13825757784049747
DeepConvNet,0,P01_04,sub-1,48,0.026728521379499298,0.010000000000000009,0.41865353395864324
DeepConvNet,0,P01_04,sub-1,49,0.016117492522244033,-0.015000000000000013,0.21387662918935121
DeepConvNet,0,P01_04,sub-1,50,0.026753316259570833,-0.0050000000000000044,0.3330826348896582
DeepConvNet,0,P01_04,sub-1,51,0.05230596100785639,0.010000000000000009,0.48133733897981273
DeepConvNet,0,P01_04,sub-1,52,0.02644716502618448,-0.020000000000000018,0.2806279002865075
DeepConvNet,0,P01_04,sub-1,53,0.014535440104792168,-0.020000000000000018,0.18184124744271773
DeepConvNet,0,P01_04,sub-1,54,0.08680201362985454,-0.050000000000000044,0.6208511062521499
DeepConvNet,0,P01_04,sub-1,55,0.03791803332455801,-0.015000000000000013,0.4009891420271189
DeepConvNet,0,P01_04,sub-1,56,0.006295872732673932,-0.0050000000000000044,0.2902350039329546
DeepConvNet,0,P01_04,sub-1,57,0.015570716440836487,0.0,0.37893725145484
DeepConvNet,0,P01_04,sub-1,58,0.04811787986813876,-0.040000000000000036,0.42933143557993714
DeepConvNet,0,P01_04,sub-1,59,0.06753930126237942,-0.020000000000000018,0.5489278323771114
DeepConvNet,0,P01_04,sub-1,60,0.013800774715025683,0.015000000000000013,0.30929923125353315
DeepConvNet,0,P01_04,sub-1,61,0.003065574916980628,0.0050000000000000044,0.2032965334411812
DeepConvNet,0,P01_04,sub-1,62,0.016348408181650356,0.020000000000000018,0.2683196648752241
DeepConvNet,0,P01_04,sub-1,63,0.056498520885551844,-0.03500000000000003,0.4763127352012064
DeepConvNet,0,P01_04,sub-1,64,0.022990435128134354,-0.02499999999999991,0.2696387922279976
DeepConvNet,0,P01_04,sub-1,65,0.02964085881914578,-0.020000000000000018,0.3532931230089721
DeepConvNet,0,P01_04,sub-1,66,0.0044422711879296825,0.015000000000000013,0.1889847395611268
DeepConvNet,0,P01_04,sub-1,67,-0.004679972953137252,0.025000000000000022,0.3697104086699158
DeepConvNet,0,P01_04,sub-1,68,0.0031995087738641787,0.020000000000000018,0.2343467971959513
DeepConvNet,0,P01_04,sub-1,69,0.020911764264218178,-0.0050000000000000044,0.35866995686801434
DeepConvNet,0,P01_04,sub-1,70,0.019335417318947154,0.0,0.39998653253241284
DeepConvNet,0,P01_04,sub-1,71,0.026354756934026398,0.0050000000000000044,0.39926703198881264
DeepConvNet,0,P01_04,sub-1,72,0.00950155188370057,0.0050000000000000044,0.14071010801893843
DeepConvNet,0,P01_04,sub-1,73,0.006037449196941864,0.014999999999999902,0.38029005277336475
DeepConvNet,0,P01_04,sub-1,74,0.01681924709075677,0.004999999999999893,0.20060623359394805
DeepConvNet,0,P01_04,sub-1,75,-0.0029522836779018267,0.010000000000000009,0.12498685508737384
DeepConvNet,0,P01_04,sub-1,76,0.00021639735749516775,0.020000000000000018,0.1493137674994162
DeepConvNet,0,P01_04,sub-1,77,0.013354949932818298,0.014999999999999902,0.4190032459809546
DeepConvNet,0,P01_04,sub-1,78,0.002909001077759539,0.010000000000000009,0.157051336734128
DeepConvNet,0,P01_04,sub-1,79,0.031209816393051763,-0.020000000000000018,0.40258914001553825
DeepConvNet,0,P01_04,sub-1,80,-0.001233773360000928,0.0050000000000000044,0.059377056408896685
DeepConvNet,0,P01_04,sub-1,81,0.08326230104414471,-0.050000000000000044,0.5021939004359515
DeepConvNet,0,P01_04,sub-1,82,-0.0005059995166264059,0.010000000000000009,0.17196596742404213
DeepConvNet,0,P01_04,sub-1,83,0.014128624574785089,0.010000000000000009,0.36895532701242645
DeepConvNet,0,P01_04,sub-1,84,0.0014720942054218423,0.020000000000000018,0.14921508223303137
DeepConvNet,0,P01_04,sub-1,85,0.046672487872543335,-0.020000000000000018,0.46550285213112724
DeepConvNet,0,P01_04,sub-1,86,0.01878437404525739,-0.0050000000000001155,0.2259615830194738
DeepConvNet,0,P01_04,sub-1,87,0.03171907420470958,-0.020000000000000018,0.3143801919353554
DeepConvNet,0,P01_04,sub-1,88,0.0038477243048931024,0.0,0.22400057090891615
DeepConvNet,0,P01_04,sub-1,89,0.01389565754321696,0.0,0.20975471712799867
DeepConvNet,0,P01_04,sub-1,90,0.012313209638335149,-0.010000000000000009,0.20245396247781527
DeepConvNet,0,P01_04,sub-1,91,0.02474344484695086,0.0050000000000000044,0.31192104434881474
DeepConvNet,0,P01_04,sub-1,92,0.0026200106094310875,0.010000000000000009,0.15949271757660557
DeepConvNet,0,P01_04,sub-1,93,0.03436924502196869,-0.025000000000000022,0.35614898376267823
DeepConvNet,0,P01_04,sub-1,94,0.015446073103967499,0.0,0.214974253750537
DeepConvNet,0,P01_04,sub-1,95,0.018083434621363567,0.02499999999999991,0.4514946420540391
DeepConvNet,0,P01_04,sub-1,96,0.011661234913572023,0.0,0.17927811667150928
DeepConvNet,0,P01_04,sub-1,97,0.08850412156248157,-0.05500000000000005,0.6046438521044696
DeepConvNet,0,P01_04,sub-1,98,0.03732992008761186,-0.03499999999999992,0.3065842684462397
DeepConvNet,0,P01_04,sub-1,99,0.07804313851849347,-0.03500000000000003,0.5952736251870093
DeepConvNet,0,P01_04,sub-3,0,0.008019847772200259,-0.004999999999999893,0.2813386466035246
DeepConvNet,0,P01_04,sub-3,1,0.0027817649352733873,0.0050000000000000044,0.29306239066029544
DeepConvNet,0,P01_04,sub-3,2,0.00903719408520639,-0.004999999999999893,0.27908759549996537
DeepConvNet,0,P01_04,sub-3,3,0.0005135984410494554,-0.010000000000000009,0.22675954402558318
DeepConvNet,0,P01_04,sub-3,4,-0.002942498648511964,0.0,0.13630145393289594
DeepConvNet,0,P01_04,sub-3,5,0.015473139894124981,0.0,0.16550829569512995
DeepConvNet,0,P01_04,sub-3,6,0.009350268131673887,-0.0050000000000000044,0.13770228854739675
DeepConvNet,0,P01_04,sub-3,7,0.01375814938087756,-0.014999999999999902,0.1649020266098476
DeepConvNet,0,P01_04,sub-3,8,0.002181365442806905,-0.010000000000000009,0.5153522451879285
DeepConvNet,0,P01_04,sub-3,9,0.004803186514211558,-0.010000000000000009,0.29694862868686744
DeepConvNet,0,P01_04,sub-3,10,0.007612035638508969,0.0,0.24306427638452108
DeepConvNet,0,P01_04,sub-3,11,-0.00043298493773724465,-0.014999999999999902,0.21056182168395868
DeepConvNet,0,P01_04,sub-3,12,0.004735217379180345,-0.02499999999999991,0.2584956926788685
DeepConvNet,0,P01_04,sub-3,13,0.015003078195365624,-0.014999999999999902,0.3404555083111908
DeepConvNet,0,P01_04,sub-3,14,-0.0023106831886213937,-0.010000000000000009,0.13731007422544633
DeepConvNet,0,P01_04,sub-3,15,0.00828635001050461,-0.0050000000000000044,0.1336937590577739
DeepConvNet,0,P01_04,sub-3,16,0.0004969777381039242,-0.014999999999999902,0.2439126076606871
DeepConvNet,0,P01_04,sub-3,17,-0.000797055343550157,0.0,0.10974857568091839
DeepConvNet,0,P01_04,sub-3,18,0.017341425995645112,-0.010000000000000009,0.2683589209559386
DeepConvNet,0,P01_04,sub-3,19,-0.0010961419634982783,-0.0050000000000000044,0.1818253226248584
DeepConvNet,0,P01_04,sub-3,20,0.0013323465998366945,0.0,0.2480463935227911
DeepConvNet,0,P01_04,sub-3,21,0.025114552504795426,0.0,0.25382862143963014
DeepConvNet,0,P01_04,sub-3,22,0.012055392719518191,-0.02499999999999991,0.34226927572544547
DeepConvNet,0,P01_04,sub-3,23,0.03592346668426164,-0.040000000000000036,0.44662671608946874
DeepConvNet,0,P01_04,sub-3,24,0.002143824912332086,0.0,0.10203245001081057
DeepConvNet,0,P01_04,sub-3,25,0.010142731836681693,-0.0050000000000000044,0.405656769356113
DeepConvNet,0,P01_04,sub-3,26,0.0048868129966377375,0.0050000000000000044,0.11318399186558468
DeepConvNet,0,P01_04,sub-3,27,0.006034997258036368,-0.010000000000000009,0.14358491730674056
DeepConvNet,0,P01_04,sub-3,28,0.013793449284996295,-0.02499999999999991,0.17670293153066047
DeepConvNet,0,P01_04,sub-3,29,-0.0024147444598702785,0.0050000000000000044,0.1304967355304272
DeepConvNet,0,P01_04,sub-3,30,0.026773189524826716,-0.014999999999999902,0.2397304363375476
DeepConvNet,0,P01_04,sub-3,31,0.0014159200989991758,0.0,0.07989358236342509
DeepConvNet,0,P01_04,sub-3,32,0.0031720346281186988,-0.0050000000000000044,0.07030213894047838
DeepConvNet,0,P01_04,sub-3,33,-0.0010649327342106385,-0.015000000000000013,0.307667780833848
DeepConvNet,0,P01_04,sub-3,34,0.04045928796985805,-0.03499999999999992,0.3414186662423102
DeepConvNet,0,P01_04,sub-3,35,0.017218096251322885,0.0,0.23403706700391247
DeepConvNet,0,P01_04,sub-3,36,0.014412755067599264,-0.014999999999999902,0.17077664004819124
DeepConvNet,0,P01_04,sub-3,37,0.006002953011797429,0.0050000000000000044,0.18433786220471196
DeepConvNet,0,P01_04,sub-3,38,0.01546023468362153,-0.010000000000000009,0.2466150940056528
DeepConvNet,0,P01_04,sub-3,39,-0.004929316772563047,0.0,0.12019875399415615
DeepConvNet,0,P01_04,sub-3,40,-0.014925287515815556,0.020000000000000018,0.24094937992425536
DeepConvNet,0,P01_04,sub-3,41,0.018211037550655673,-0.015000000000000013,0.22587398992616342
DeepConvNet,0,P01_04,sub-3,42,0.025677863424500784,-0.020000000000000018,0.2583360875396785
DeepConvNet,0,P01_04,sub-3,43,0.0013855373695094444,0.0,0.05017594121069221
DeepConvNet,0,P01_04,sub-3,44,0.003713884270051536,0.0050000000000000044,0.18442111857318677
DeepConvNet,0,P01_04,sub-3,45,0.00026447366676701333,-0.010000000000000009,0.17195333911441066
DeepConvNet,0,P01_04,sub-3,46,-0.0012900061156814757,-0.015000000000000013,0.3554651286269278
DeepConvNet,0,P01_04,sub-3,47,0.006839379764500104,-0.010000000000000009,0.11617777029693663
DeepConvNet,0,P01_04,sub-3,48,0.012700342559539429,-0.02499999999999991,0.32686320636686117
DeepConvNet,0,P01_04,sub-3,49,0.006466467806360684,-0.010000000000000009,0.16008661096552734
DeepConvNet,0,P01_04,sub-3,50,0.016741625074705828,-0.014999999999999902,0.25082621359648194
DeepConvNet,0,P01_04,sub-3,51,0.017575669653441695,0.0,0.44317927858207823
DeepConvNet,0,P01_04,sub-3,52,0.013869220445603882,-0.030000000000000027,0.22505754841013292
DeepConvNet,0,P01_04,sub-3,53,0.015277386238105862,-0.020000000000000018,0.15007744023694292
DeepConvNet,0,P01_04,sub-3,54,0.06967579467566017,-0.03499999999999992,0.4717556719155484
DeepConvNet,0,P01_04,sub-3,55,0.011714860003695194,-0.014999999999999902,0.2772701678105193
DeepConvNet,0,P01_04,sub-3,56,0.0062976102307789935,0.0,0.2079104189936767
DeepConvNet,0,P01_04,sub-3,57,-0.005672934121526664,-0.004999999999999893,0.32484036982734255
DeepConvNet,0,P01_04,sub-3,58,0.008079614883901963,-0.030000000000000027,0.3395435433664908
DeepConvNet,0,P01_04,sub-3,59,0.041600567902944266,-0.014999999999999902,0.4479368628028317
DeepConvNet,0,P01_04,sub-3,60,-0.0008475532613646148,-0.0050000000000000044,0.2530391320026699
DeepConvNet,0,P01_04,sub-3,61,0.007148011775361919,-0.015000000000000013,0.18549300353704423
DeepConvNet,0,P01_04,sub-3,62,-0.0057079092325223926,-0.010000000000000009,0.26159258021496046
DeepConvNet,0,P01_04,sub-3,63,0.042754739825143065,-0.040000000000000036,0.3522278100582357
DeepConvNet,0,P01_04,sub-3,64,0.02010732408987031,-0.015000000000000013,0.2127353534064192
DeepConvNet,0,P01_04,sub-3,65,0.022227487609540967,-0.010000000000000009,0.24550442618826873
DeepConvNet,0,P01_04,sub-3,66,-0.002342903699188356,0.0050000000000000044,0.17045042590637785
DeepConvNet,0,P01_04,sub-3,67,-0.01469208529593359,0.020000000000000018,0.35918485131048794
DeepConvNet,0,P01_04,sub-3,68,0.0007074182505248006,0.0,0.19921550714850456
DeepConvNet,0,P01_04,sub-3,69,0.00966760553734398,-0.0050000000000000044,0.26572299679514394
DeepConvNet,0,P01_04,sub-3,70,-0.009754127364219984,0.025000000000000022,0.3253610738374364
DeepConvNet,0,P01_04,sub-3,71,-0.005735576121390973,-0.0050000000000000044,0.29566187882333833
DeepConvNet,0,P01_04,sub-3,72,-0.0020129664729370304,0.0,0.12766928784952886
DeepConvNet,0,P01_04,sub-3,73,-0.0022142731890052547,-0.010000000000000009,0.3797559206793606
DeepConvNet,0,P01_04,sub-3,74,0.0101299828681817,-0.010000000000000009,0.14794636478236076
DeepConvNet,0,P01_04,sub-3,75,-0.004419760448392725,0.0050000000000000044,0.1302350094489309
DeepConvNet,0,P01_04,sub-3,76,-0.0055628812178614,-0.0050000000000000044,0.12311294625997764
DeepConvNet,0,P01_04,sub-3,77,0.01357344143800477,-0.014999999999999902,0.3231122808771817
DeepConvNet,0,P01_04,sub-3,78,0.003922183014386355,0.0,0.1667652729395746
DeepConvNet,0,P01_04,sub-3,79,0.03649957571203734,-0.014999999999999902,0.3059621326128227
DeepConvNet,0,P01_04,sub-3,80,-0.001472877123034354,-0.0050000000000000044,0.07739421063845128
DeepConvNet,0,P01_04,sub-3,81,0.037683620926503084,-0.030000000000000027,0.3917793291857287
DeepConvNet,0,P01_04,sub-3,82,0.0019042362696241085,0.0050000000000000044,0.14116789267351576
DeepConvNet,0,P01_04,sub-3,83,-0.006467823139693412,0.0,0.26369052849576513
DeepConvNet,0,P01_04,sub-3,84,0.005484432351527082,-0.020000000000000018,0.1416144767844339
DeepConvNet,0,P01_04,sub-3,85,0.03705847522486005,-0.02499999999999991,0.33164302426228226
DeepConvNet,0,P01_04,sub-3,86,0.016888031305994696,-0.015000000000000013,0.21998342537530075
DeepConvNet,0,P01_04,sub-3,87,0.030709962404127412,-0.010000000000000009,0.22248967404437914
DeepConvNet,0,P01_04,sub-3,88,3.9668130630786116e-05,0.0,0.1740969148129446
DeepConvNet,0,P01_04,sub-3,89,-0.0008988024195182859,-0.0050000000000000044,0.17403405964191376
DeepConvNet,0,P01_04,sub-3,90,0.013260955796156527,0.0,0.17258727377644076
DeepConvNet,0,P01_04,sub-3,91,0.0034479373264082085,-0.014999999999999902,0.2731901143831451
DeepConvNet,0,P01_04,sub-3,92,0.001277158581714523,-0.010000000000000009,0.1435626466226772
DeepConvNet,0,P01_04,sub-3,93,0.023035528702540997,-0.010000000000000009,0.243505615606375
DeepConvNet,0,P01_04,sub-3,94,0.009831949094607557,-0.020000000000000018,0.2003899717272553
DeepConvNet,0,P01_04,sub-3,95,0.0011418513862513713,-0.014999999999999902,0.39725458473356057
DeepConvNet,0,P01_04,sub-3,96,0.007951742063292992,-0.015000000000000013,0.16434023173061152
DeepConvNet,0,P01_04,sub-3,97,0.03837745902589016,-0.040000000000000036,0.39844615853382087
DeepConvNet,0,P01_04,sub-3,98,0.02473843492673796,-0.020000000000000018,0.24619429544188073
DeepConvNet,0,P01_04,sub-3,99,0.058813842715093066,-0.050000000000000044,0.47970315621183907
DeepConvNet,0,P01_04,sub-5,0,0.0012567719757090084,-0.0050000000000001155,0.29360077068864865
DeepConvNet,0,P01_04,sub-5,1,-0.001729673638668257,-0.015000000000000124,0.28125143464193386
DeepConvNet,0,P01_04,sub-5,2,0.007717136767649621,0.0,0.2546074067733733
DeepConvNet,0,P01_04,sub-5,3,0.005847963874205494,-0.010000000000000009,0.26188206903868994
DeepConvNet,0,P01_04,sub-5,4,0.004270361912626886,-0.0050000000000001155,0.15574147423865567
DeepConvNet,0,P01_04,sub-5,5,0.004653075112884957,-0.010000000000000009,0.18397785550099285
DeepConvNet,0,P01_04,sub-5,6,0.009386042425845809,-0.040000000000000036,0.14448034261197576
DeepConvNet,0,P01_04,sub-5,7,0.006966979303924223,0.004999999999999893,0.20601606477377074
DeepConvNet,0,P01_04,sub-5,8,0.025854250558874487,-0.020000000000000018,0.615674486920992
DeepConvNet,0,P01_04,sub-5,9,0.009352956524797508,-0.0050000000000000044,0.28349733488591017
DeepConvNet,0,P01_04,sub-5,10,0.00170119542803284,-0.010000000000000009,0.2307773838913527
DeepConvNet,0,P01_04,sub-5,11,0.014324301121173964,-0.020000000000000018,0.22321755028086718
DeepConvNet,0,P01_04,sub-5,12,-0.005365564691793301,0.010000000000000009,0.28083905984882085
DeepConvNet,0,P01_04,sub-5,13,0.008676167332267726,-0.010000000000000009,0.3510382672697823
DeepConvNet,0,P01_04,sub-5,14,-0.001785197093060016,-0.0050000000000001155,0.14534553377053733
DeepConvNet,0,P01_04,sub-5,15,0.002380458423694421,-0.030000000000000027,0.1449289438214434
DeepConvNet,0,P01_04,sub-5,16,0.004039591161613994,0.020000000000000018,0.24596058310381191
DeepConvNet,0,P01_04,sub-5,17,0.0035622994500434735,-0.0050000000000000044,0.0984018569856268
DeepConvNet,0,P01_04,sub-5,18,0.014071308169866731,0.010000000000000009,0.25054774767748766
DeepConvNet,0,P01_04,sub-5,19,0.008796507670487444,-0.010000000000000009,0.17361739345092567
DeepConvNet,0,P01_04,sub-5,20,2.2507845051533694e-06,-0.020000000000000018,0.23454431126429431
DeepConvNet,0,P01_04,sub-5,21,0.014875222030624222,-0.0050000000000001155,0.30694155282824065
DeepConvNet,0,P01_04,sub-5,22,0.016116596922318552,-0.025000000000000133,0.3590274617351416
DeepConvNet,0,P01_04,sub-5,23,0.02953036218243029,-0.010000000000000009,0.5132536350586397
DeepConvNet,0,P01_04,sub-5,24,0.00698287689269276,-0.015000000000000013,0.10103752201846403
DeepConvNet,0,P01_04,sub-5,25,0.023559285261130075,-0.030000000000000027,0.4329248533882957
DeepConvNet,0,P01_04,sub-5,26,0.0009221822786775969,-0.0050000000000000044,0.12161997651178276
DeepConvNet,0,P01_04,sub-5,27,0.005727857426031099,-0.015000000000000013,0.14131219394122527
DeepConvNet,0,P01_04,sub-5,28,-0.004695217761148785,0.0,0.19611902580295076
DeepConvNet,0,P01_04,sub-5,29,-0.002172379788546273,0.010000000000000009,0.13907847893313688
DeepConvNet,0,P01_04,sub-5,30,0.01899989104163898,-0.03500000000000003,0.2781510808483768
DeepConvNet,0,P01_04,sub-5,31,1.1918170956927015e-05,-0.020000000000000018,0.08908491868591659
DeepConvNet,0,P01_04,sub-5,32,0.001731052234660821,-0.015000000000000124,0.08162471537301469
DeepConvNet,0,P01_04,sub-5,33,-0.000991093470862955,-0.015000000000000013,0.2989258365813345
DeepConvNet,0,P01_04,sub-5,34,0.0036826873310877727,-0.020000000000000018,0.3559822747883212
DeepConvNet,0,P01_04,sub-5,35,0.011274536021973001,-0.015000000000000124,0.2539995261329372
DeepConvNet,0,P01_04,sub-5,36,0.002337146171046548,0.0,0.19686945099771852
DeepConvNet,0,P01_04,sub-5,37,0.0039710166070932,0.0,0.1623469884841372
DeepConvNet,0,P01_04,sub-5,38,0.010232747134497218,-0.020000000000000018,0.23131938482690179
DeepConvNet,0,P01_04,sub-5,39,-0.003194633470291141,-0.0050000000000001155,0.1445847114008556
DeepConvNet,0,P01_04,sub-5,40,-0.006929165196391052,-0.010000000000000009,0.21109964320633398
DeepConvNet,0,P01_04,sub-5,41,0.010205449361849138,-0.0050000000000001155,0.23658802332069945
DeepConvNet,0,P01_04,sub-5,42,0.012774163841601526,-0.010000000000000009,0.2499005687273751
DeepConvNet,0,P01_04,sub-5,43,-0.0017967923061122865,-0.0050000000000000044,0.046206016317167996
DeepConvNet,0,P01_04,sub-5,44,0.004153021017381529,-0.020000000000000018,0.20510051245887315
DeepConvNet,0,P01_04,sub-5,45,0.005511955452177838,-0.010000000000000009,0.17093685663348573
DeepConvNet,0,P01_04,sub-5,46,0.0007228877006538137,-0.010000000000000009,0.35107933292797244
DeepConvNet,0,P01_04,sub-5,47,-0.00034326084992451403,-0.015000000000000013,0.11581033203164949
DeepConvNet,0,P01_04,sub-5,48,0.00887439186083188,-0.015000000000000013,0.35103027105370815
DeepConvNet,0,P01_04,sub-5,49,0.011543787622896899,-0.030000000000000027,0.15862985246905686
DeepConvNet,0,P01_04,sub-5,50,0.014354882638753667,-0.010000000000000009,0.25771257041949336
DeepConvNet,0,P01_04,sub-5,51,0.01646720431144337,-0.030000000000000027,0.46474421956611445
DeepConvNet,0,P01_04,sub-5,52,0.0020106226190773372,0.0,0.2171137902864013
DeepConvNet,0,P01_04,sub-5,53,0.011378007845819313,-0.020000000000000018,0.1641367087144159
DeepConvNet,0,P01_04,sub-5,54,0.02574144163221549,-0.025000000000000022,0.5231810938542699
DeepConvNet,0,P01_04,sub-5,55,0.010516464142661632,-0.0050000000000001155,0.27700669227855845
DeepConvNet,0,P01_04,sub-5,56,1.9258416281693335e-05,0.0,0.2028155182198679
DeepConvNet,0,P01_04,sub-5,57,0.001158254956051341,0.004999999999999893,0.37482969603370936
DeepConvNet,0,P01_04,sub-5,58,0.013265286331275494,-0.020000000000000018,0.31964290495057807
DeepConvNet,0,P01_04,sub-5,59,0.02356020172446448,-0.030000000000000027,0.41418896985820064
DeepConvNet,0,P01_04,sub-5,60,-0.00226388967080043,0.004999999999999893,0.29012324830014163
DeepConvNet,0,P01_04,sub-5,61,-0.003528738301241331,-0.0050000000000001155,0.18957802006921168
DeepConvNet,0,P01_04,sub-5,62,0.0032872197469730594,-0.025000000000000022,0.33549280300496337
DeepConvNet,0,P01_04,sub-5,63,0.008211637976769538,-0.030000000000000027,0.35023959192150506
DeepConvNet,0,P01_04,sub-5,64,0.008390078410187353,-0.04500000000000004,0.22031429044880949
DeepConvNet,0,P01_04,sub-5,65,0.018435003068604773,-0.025000000000000022,0.28706251722126425
DeepConvNet,0,P01_04,sub-5,66,-0.008433162931959885,-0.020000000000000018,0.1958529410663987
DeepConvNet,0,P01_04,sub-5,67,-0.002767030281381379,0.0,0.3659369142340946
DeepConvNet,0,P01_04,sub-5,68,0.004789202156870539,-0.010000000000000009,0.21838369696900925
DeepConvNet,0,P01_04,sub-5,69,0.006130554987633394,-0.010000000000000009,0.2869440452917781
DeepConvNet,0,P01_04,sub-5,70,0.013254974898797811,-0.030000000000000027,0.3333780265799324
DeepConvNet,0,P01_04,sub-5,71,0.002668252203922534,-0.04500000000000004,0.3169227628236524
DeepConvNet,0,P01_04,sub-5,72,0.0015001569942092608,0.010000000000000009,0.12424320148319984
DeepConvNet,0,P01_04,sub-5,73,0.025257811482827002,0.0,0.38505903466656916
DeepConvNet,0,P01_04,sub-5,74,-0.002902403350784373,0.0,0.15700885981563356
DeepConvNet,0,P01_04,sub-5,75,0.0002643213498972513,-0.010000000000000009,0.13570989120011356
DeepConvNet,0,P01_04,sub-5,76,-0.0018188394126901425,-0.010000000000000009,0.10838420216406615
DeepConvNet,0,P01_04,sub-5,77,0.0020288302156440774,-0.025000000000000133,0.3820238172210684
DeepConvNet,0,P01_04,sub-5,78,-0.0030298231788932796,0.004999999999999893,0.14798938855195132
DeepConvNet,0,P01_04,sub-5,79,0.035862450512047714,-0.03500000000000003,0.3545003849146829
DeepConvNet,0,P01_04,sub-5,80,0.004523738806604048,-0.010000000000000009,0.06221142615857483
