backbone,fold,block,subject,base_BA,candidate_BA,random_BA_mean,u_abs,u_random,u_spec,delta_BA,delta_BA_random,delta_BA_specific,logit_RMS,margin_displacement,prediction_flip_rate,total_variation
EEGConformer,3,P05_08,sub-24,0.7460542929292929,0.751104797979798,0.7496464646464647,0.0032011307045643105,0.004247391192599035,-0.0010462604880347249,0.005050505050505083,0.0035921717171717438,0.0014583333333333393,0.015898793536918924,0.018679935184029807,0.005128205128205128,0.003214222269423436
EEGConformer,3,P05_08,sub-30,0.535,0.535,0.5346500000000001,-0.006096304802405418,-0.03026399189586539,0.024167687093459973,0.0,-0.00034999999999996145,0.00034999999999996145,0.02120646913838,0.024837651921508726,0.0,0.00306458950748746
EEGConformer,3,P05_08,sub-31,0.585,0.5800000000000001,0.5892999999999999,-0.0019512026029602381,-0.014807304892342096,0.012856102289381858,-0.004999999999999893,0.0042999999999999705,-0.009299999999999864,0.017909531030854266,0.02031234843960014,0.005,0.0026501940005432072
EEGConformer,3,P05_08,sub-38,0.585,0.5800000000000001,0.56625,-0.0007768390269804768,-0.0035195632947523977,0.002742724267771921,-0.004999999999999893,-0.018749999999999933,0.01375000000000004,0.011677552431169184,0.012740706626681168,0.015,0.0025710284586538757
EEGConformer,3,P05_08,sub-41,0.73,0.72,0.7260500000000001,0.0011762088923386819,0.0037552546103048466,-0.0025790457179661647,-0.010000000000000009,-0.003949999999999898,-0.006050000000000111,0.02367953525939591,0.0276058312946719,0.01,0.005266254458655095
EEGConformer,3,P05_08,sub-42,0.505,0.5,0.5000499999999999,-0.002057184073230192,-0.006520241839089527,0.0044630577658593355,-0.0050000000000000044,-0.004950000000000121,-4.999999999988347e-05,0.013970142329186828,0.014657898801834286,0.005,0.002721504000279097
EEGConformer,3,P09_16,sub-6,0.52,0.51,0.5299999999999999,-0.001648581225413566,-0.012298933883384468,0.010650352657970902,-0.010000000000000009,0.009999999999999898,-0.019999999999999907,0.02381742205310802,0.03194403195649854,0.01,0.0064367603654941815
EEGConformer,3,P09_16,sub-23,0.71,0.72,0.7155,-0.003713887460591748,0.0009946093728299661,-0.004708496833421714,0.010000000000000009,0.00550000000000006,0.0044999999999999485,0.025032825621768978,0.03439612916547608,0.01,0.006351374089004392
EEGConformer,3,P09_16,sub-24,0.7460542929292929,0.751104797979798,0.74886047979798,0.005069085232839907,0.007480276801386164,-0.002411191568546257,0.005050505050505083,0.002806186868687055,0.002244318181818028,0.027933822709125658,0.03850978358069519,0.005128205128205128,0.006792532342898281
EEGConformer,3,P09_16,sub-30,0.535,0.535,0.5342,-0.009406213029404434,-0.04355627393945423,0.034150060910049795,0.0,-0.0008000000000000229,0.0008000000000000229,0.03047390764054965,0.03522175363424205,0.0,0.004458719685328652
EEGConformer,3,P09_16,sub-31,0.585,0.585,0.58885,0.003862388600330309,-0.025961960800950847,0.029824349401281154,0.0,0.00385000000000002,-0.00385000000000002,0.02368045442318458,0.029218920167908332,0.0,0.0045188719559057814
EEGConformer,3,P09_16,sub-38,0.585,0.585,0.5621499999999999,-0.0005951437492838346,-0.0060720960781249335,0.005476952328841099,0.0,-0.022850000000000037,0.022850000000000037,0.02487582406717797,0.03384106353377926,0.01,0.007248396286742652
EEGConformer,3,P09_16,sub-41,0.73,0.72,0.7231000000000001,0.001980858606565171,0.005237114122654417,-0.003256255516089246,-0.010000000000000009,-0.006899999999999906,-0.0031000000000001027,0.027668484846752172,0.0376696799133672,0.01,0.007007123120532543
EEGConformer,3,P09_16,sub-42,0.505,0.5,0.50085,0.0014448006167423761,-0.011009143632888463,0.012453944249630838,-0.0050000000000000044,-0.004149999999999987,-0.0008500000000000174,0.020252475083793412,0.025730167911626002,0.005,0.005257915936292164
EEGConformer,3,P17_32,sub-6,0.52,0.5549999999999999,0.52915,-0.003836258402206438,-0.019908487362219642,0.016072228960013205,0.03499999999999992,0.009149999999999991,0.02584999999999993,0.1641996100818061,0.23052628823140595,0.115,0.046663932258128434
EEGConformer,3,P17_32,sub-23,0.71,0.75,0.7129000000000001,-0.019996594445940284,0.002827143997893014,-0.0228237384438333,0.040000000000000036,0.0029000000000001247,0.03709999999999991,0.15294050924512165,0.2141563129327742,0.07,0.04011854208482374
EEGConformer,3,P17_32,sub-24,0.7460542929292929,0.7146464646464646,0.7511379419191919,0.03026123165473571,0.0069183863498977465,0.02334284530483796,-0.03140782828282829,0.005083648989898992,-0.03649147727272728,0.16544970411763427,0.2325003649389007,0.041025641025641026,0.03867708113585944
EEGConformer,3,P17_32,sub-30,0.535,0.54,0.5341,-0.05579669044195354,-0.06164077737365658,0.0058440869317030394,0.0050000000000000044,-0.0009000000000000119,0.005900000000000016,0.13701272740822937,0.19063541559180472,0.035,0.026307586720225516
EEGConformer,3,P17_32,sub-31,0.585,0.59,0.5893,0.04820124167029327,-0.04224014930123294,0.0904413909715262,0.0050000000000000044,0.0043000000000000815,0.0006999999999999229,0.17432636863332956,0.24245271130743654,0.045,0.033651275072955386
EEGConformer,3,P17_32,sub-38,0.585,0.5549999999999999,0.5645,0.0016074955427543437,-0.01042591449863172,0.012033410041386064,-0.030000000000000027,-0.020499999999999963,-0.009500000000000064,0.155205228713439,0.21861207503869104,0.1,0.04618824148394706
EEGConformer,3,P17_32,sub-41,0.73,0.71,0.7253499999999999,0.014063181435206929,0.005346949212291108,0.008716232222915822,-0.020000000000000018,-0.004650000000000043,-0.015349999999999975,0.1582739608494877,0.22161822924597324,0.07,0.040229644920621095
EEGConformer,3,P17_32,sub-42,0.505,0.49,0.50135,0.020368539904561375,-0.01932872881960966,0.039697268724171036,-0.015000000000000013,-0.003650000000000042,-0.011349999999999971,0.16679953957632268,0.23374949291114602,0.085,0.04726365700691673
EEGConformer,4,P01_04,sub-7,0.5,0.515,0.51375,-0.18767649060762082,-0.051943692731991765,-0.13573279787562906,0.015000000000000013,0.01375000000000004,0.0012499999999999734,0.8925072743889932,1.091408561910705,0.355,0.2080715417920099
EEGConformer,4,P01_04,sub-12,0.505,0.5,0.50725,-0.014777856573641097,-0.0031265076246679733,-0.011651348948973125,-0.0050000000000000044,0.0022499999999999742,-0.007249999999999979,0.5201063411138093,0.5991690852292721,0.405,0.13854868868033962
EEGConformer,4,P01_04,sub-14,0.475,0.455,0.4664,-0.08735377368656891,-0.020839125644639234,-0.06651464804192968,-0.019999999999999962,-0.008599999999999997,-0.011399999999999966,0.6052664699480208,0.6840915952143264,0.45,0.1493542217546911
EEGConformer,4,P01_04,sub-17,0.49,0.515,0.4931999999999999,-0.29353392432351794,-0.0897723756608402,-0.20376154866267773,0.025000000000000022,0.003199999999999925,0.021800000000000097,0.9071352133573826,1.0532675900818698,0.145,0.15286759665660116
EEGConformer,4,P01_04,sub-32,0.6799999999999999,0.52,0.67635,0.08140720365876007,0.013206799261501005,0.06820040439725907,-0.15999999999999992,-0.003649999999999931,-0.15635,0.6595568103941258,0.7383502995567466,0.37,0.15476659463413778
EEGConformer,4,P01_04,sub-47,0.54,0.47500000000000003,0.5335,-0.025528292413121614,-0.00922948032648112,-0.016298812086640496,-0.065,-0.006500000000000061,-0.05849999999999994,0.6612486861942899,0.804283270310654,0.495,0.18065226206917778
EEGConformer,4,P01_04,sub-48,0.5549999999999999,0.585,0.5709500000000001,-0.02458798671509548,-0.011110977311464291,-0.013477009403631187,0.030000000000000027,0.01595000000000013,0.014049999999999896,0.6862867995123013,0.7678510171356675,0.26,0.14482650150793336
EEGConformer,4,P01_04,sub-50,0.71,0.535,0.66865,0.07774246908987865,0.01843527057123392,0.05930719851864473,-0.17499999999999993,-0.04135,-0.13364999999999994,0.6203701115416076,0.7414772660378941,0.485,0.16768691157768464
EEGConformer,4,P05_08,sub-7,0.5,0.54,0.5139999999999999,-0.04343159875063192,-0.022626025607683845,-0.020805573142948074,0.040000000000000036,0.013999999999999901,0.026000000000000134,0.1817557051642905,0.2454770264854022,0.06,0.041420331336298376
EEGConformer,4,P05_08,sub-12,0.505,0.5,0.5144,0.007347579336351797,-0.0033536926173442787,0.010701271953696075,-0.0050000000000000044,0.009399999999999964,-0.014399999999999968,0.11211215727719137,0.15024306340672935,0.075,0.03329036547961541
EEGConformer,4,P05_08,sub-14,0.475,0.45,0.4723999999999999,-0.00911885985599196,-0.010332619739726538,0.0012137598837345786,-0.024999999999999967,-0.0026000000000001022,-0.022399999999999864,0.1406749633893193,0.19317012124985347,0.125,0.041372837709354696
EEGConformer,4,P05_08,sub-17,0.49,0.505,0.4901,-0.030659898150660995,-0.042998619264331794,0.012338721113670799,0.015000000000000013,9.999999999998899e-05,0.014900000000000024,0.1690255304568463,0.21807745343167734,0.025,0.03058247003316985
EEGConformer,4,P05_08,sub-32,0.6799999999999999,0.6799999999999999,0.6812500000000001,0.017599046071971533,0.0043349248332303515,0.013264121238741182,0.0,0.0012500000000001954,-0.0012500000000001954,0.11965447524118164,0.1577332106237509,0.05,0.031397954413142554
EEGConformer,4,P05_08,sub-47,0.54,0.545,0.5389500000000002,-0.01109176296766373,-0.002582540564254683,-0.008509222403409048,0.0050000000000000044,-0.0010499999999998844,0.006049999999999889,0.12464462709959442,0.16716316434896095,0.085,0.03556548049140282
EEGConformer,4,P05_08,sub-48,0.5549999999999999,0.55,0.5704,-0.008670052027199804,-0.004980672975586811,-0.003689379051612993,-0.004999999999999893,0.01540000000000008,-0.020399999999999974,0.15264461773854276,0.2029619878566374,0.055,0.037468473213659884
EEGConformer,4,P05_08,sub-50,0.71,0.7,0.6774499999999999,-0.0002443475404847967,0.011756761749310134,-0.01200110928979493,-0.010000000000000009,-0.03255000000000008,0.02255000000000007,0.12426938892453393,0.16967090738481666,0.06,0.037100195182144496
EEGConformer,4,P09_16,sub-7,0.5,0.5,0.5088999999999999,0.028185718496929163,-0.021448514518625575,0.04963423301555474,0.0,0.008899999999999908,-0.008899999999999908,0.11732368093421029,0.1643292981478308,0.01,0.02653857764188202
EEGConformer,4,P09_16,sub-12,0.505,0.515,0.5095,-0.002752013549888004,-0.0057569694360440115,0.0030049558861560076,0.010000000000000009,0.0044999999999999485,0.00550000000000006,0.10882779251168,0.15323580990690788,0.04,0.03353590682372631
EEGConformer,4,P09_16,sub-14,0.475,0.485,0.47540000000000004,0.0076240011934511544,-0.01032563551140342,0.017949636704854575,0.010000000000000009,0.00040000000000006697,0.009599999999999942,0.10555306097552095,0.14864728571270408,0.09,0.03209020746121379
EEGConformer,4,P09_16,sub-17,0.49,0.485,0.49030000000000007,0.008921632713531125,-0.032883474995174154,0.04180510770870528,-0.0050000000000000044,0.000300000000000078,-0.005300000000000082,0.10424607221603797,0.1439644456422477,0.015,0.020176700208557247
EEGConformer,4,P09_16,sub-32,0.6799999999999999,0.685,0.6829999999999999,-0.005421976880018597,0.0003505603839775415,-0.005772537263996139,0.0050000000000001155,0.0030000000000000027,0.002000000000000113,0.11287112483327727,0.1589580163773417,0.045,0.03072543856062935
EEGConformer,4,P09_16,sub-47,0.54,0.52,0.5375500000000001,0.009311040062051159,-0.006367936332663936,0.015678976394715095,-0.020000000000000018,-0.002449999999999952,-0.017550000000000066,0.10712943589076562,0.15078086429093931,0.11,0.031993292476033594
EEGConformer,4,P09_16,sub-48,0.5549999999999999,0.5700000000000001,0.56005,0.005502741764094393,-0.00751857839365112,0.013021320157745514,0.015000000000000124,0.00505000000000011,0.009950000000000014,0.10905537871298077,0.1527044173817824,0.045,0.027690236005692207
EEGConformer,4,P09_16,sub-50,0.71,0.685,0.6974000000000001,0.006314156246401497,0.0033374607276834903,0.0029766955187180066,-0.02499999999999991,-0.012599999999999834,-0.012400000000000078,0.10852214604905046,0.15305445885761115,0.095,0.03277543949251991
EEGConformer,4,P17_32,sub-7,0.5,0.51,0.51005,-0.024266424689048965,-0.0448815770239888,0.020615152334939837,0.010000000000000009,0.010050000000000003,-4.999999999999449e-05,0.10722743197156252,0.1490301317971587,0.02,0.024964970416135327
EEGConformer,4,P17_32,sub-12,0.505,0.505,0.5096,0.006973619667575266,-0.012936586120209708,0.019910205787784976,0.0,0.0046000000000000485,-0.0046000000000000485,0.10311022081241951,0.14402531752897238,0.07,0.03165398177430765
EEGConformer,4,P17_32,sub-14,0.475,0.46,0.47155,-0.0044222517623560545,-0.024306264479166492,0.019884012716810437,-0.014999999999999958,-0.003449999999999953,-0.011550000000000005,0.10870264869092189,0.15209070040327743,0.105,0.03292726140086291
EEGConformer,4,P17_32,sub-17,0.49,0.495,0.491,-0.01572820938628014,-0.07400723801030622,0.05827902862402608,0.0050000000000000044,0.0010000000000000009,0.0040000000000000036,0.09995684827022741,0.13384552929195082,0.015,0.018364272341443652
EEGConformer,4,P17_32,sub-32,0.6799999999999999,0.6699999999999999,0.6810499999999999,0.012957058720333071,0.0016113898656488772,0.011345668854684195,-0.010000000000000009,0.0010499999999999954,-0.011050000000000004,0.11456907424953017,0.1592726080029147,0.05,0.031291275285941465
EEGConformer,4,P17_32,sub-47,0.54,0.545,0.53965,-0.006311406411979104,-0.01592263074879793,0.009611224336818826,0.0050000000000000044,-0.0003500000000000725,0.005350000000000077,0.10142550223377754,0.1417771595539874,0.075,0.03042987743981129
EEGConformer,4,P17_32,sub-48,0.5549999999999999,0.54,0.5629,-0.002542069372746383,-0.016663740060441926,0.014121670687695542,-0.014999999999999902,0.007900000000000018,-0.02289999999999992,0.12039180512759687,0.1678230736618488,0.035,0.0304635981410631
EEGConformer,4,P17_32,sub-50,0.71,0.7050000000000001,0.6923,-0.0012116185709107402,0.006809615071544499,-0.00802123364245524,-0.004999999999999893,-0.017699999999999938,0.012700000000000045,0.1033932812914703,0.14461974932258884,0.055,0.03149944904887174
