backbone,fold,block,subject,draw,u_random,delta_BA_random,finite_logit_RMS
TeCh,0,P01_04,sub-3,61,0.041742384589295176,-0.06499999999999995,0.4363769845845384
TeCh,0,P01_04,sub-3,62,0.14462151013842,-0.15500000000000003,0.7726565000386056
TeCh,0,P01_04,sub-3,63,0.034963487399827554,-0.025000000000000022,0.2775323852092849
TeCh,0,P01_04,sub-3,64,0.08276773785757356,-0.10499999999999998,0.5984369061797502
TeCh,0,P01_04,sub-3,65,0.10014150021282792,-0.15500000000000003,0.544160373888182
TeCh,0,P01_04,sub-3,66,0.0028500737468278594,-0.010000000000000009,0.053589817029385416
TeCh,0,P01_04,sub-3,67,0.19644594319397943,-0.235,0.9172578758540645
TeCh,0,P01_04,sub-3,68,0.02663154623254931,-0.025000000000000022,0.20236925762475663
TeCh,0,P01_04,sub-3,69,0.3260020595815486,-0.275,1.0969580452437582
TeCh,0,P01_04,sub-3,70,0.012358866163927307,0.0,0.1034654825579451
TeCh,0,P01_04,sub-3,71,0.0016355047792034434,0.0,0.036515308832252055
TeCh,0,P01_04,sub-3,72,0.03853576280183102,-0.05500000000000005,0.29743117396836416
TeCh,0,P01_04,sub-3,73,0.011523896527182163,-0.025000000000000022,0.10236217279644777
TeCh,0,P01_04,sub-3,74,0.10486017923559185,-0.14500000000000002,0.7186249087913806
TeCh,0,P01_04,sub-3,75,0.004318651966359276,-0.020000000000000018,0.12276099548727049
TeCh,0,P01_04,sub-3,76,0.06581079169705427,-0.07000000000000006,0.39132165617305226
TeCh,0,P01_04,sub-3,77,0.020516949985296195,-0.040000000000000036,0.29107134738207185
TeCh,0,P01_04,sub-3,78,0.03874542106804993,-0.06499999999999995,0.401528901478853
TeCh,0,P01_04,sub-3,79,0.1683483769651137,-0.26,0.7321256139452721
TeCh,0,P01_04,sub-3,80,0.019027939172310427,-0.050000000000000044,0.23065244377774005
TeCh,0,P01_04,sub-3,81,0.06511785485420755,-0.08500000000000008,0.4145595589562824
TeCh,0,P01_04,sub-3,82,0.025924073886225422,-0.03500000000000003,0.23470487670429233
TeCh,0,P01_04,sub-3,83,0.0059600680489304446,-0.015000000000000013,0.04805742061218539
TeCh,0,P01_04,sub-3,84,0.07189536750359572,-0.030000000000000027,0.39481713856447853
TeCh,0,P01_04,sub-3,85,0.06988608118506873,-0.08500000000000008,0.4267800219844522
TeCh,0,P01_04,sub-3,86,-0.0010179581452583702,-0.0050000000000000044,0.0366958248071895
TeCh,0,P01_04,sub-3,87,0.04115935055127894,-0.06500000000000006,0.3261556156411548
TeCh,0,P01_04,sub-3,88,0.025361218493529916,-0.05500000000000005,0.3133495078826349
TeCh,0,P01_04,sub-3,89,0.3643751948557654,-0.275,1.388081681585016
TeCh,0,P01_04,sub-3,90,0.08879371551000048,-0.13,0.6260170515629112
TeCh,0,P01_04,sub-3,91,0.1380990421266887,-0.16000000000000003,0.8226672230043148
TeCh,0,P01_04,sub-3,92,0.04864592203750332,-0.07000000000000006,0.35249901354543384
TeCh,0,P01_04,sub-3,93,0.051474204825035556,-0.08000000000000007,0.4918018333957835
TeCh,0,P01_04,sub-3,94,0.09358779260811384,-0.13,0.525374715614733
TeCh,0,P01_04,sub-3,95,0.2657101860183069,-0.275,0.9864036504752997
TeCh,0,P01_04,sub-3,96,0.028549433363025192,-0.025000000000000133,0.2122206248400417
TeCh,0,P01_04,sub-3,97,0.08029835452849735,-0.1200000000000001,0.5887174653127212
TeCh,0,P01_04,sub-3,98,0.08598742811553546,-0.12,0.6228857933249665
TeCh,0,P01_04,sub-3,99,0.11638925054193504,-0.16500000000000004,0.6657299453310431
TeCh,0,P01_04,sub-5,0,0.08542965715456605,-0.08999999999999997,0.67813065841007
TeCh,0,P01_04,sub-5,1,0.00037349492668127483,0.020000000000000018,0.1607652698619452
TeCh,0,P01_04,sub-5,2,0.18319153108158823,-0.135,0.967658153577392
TeCh,0,P01_04,sub-5,3,0.018745680791919357,1.1102230246251565e-16,0.38097169906887146
TeCh,0,P01_04,sub-5,4,0.11640190588691833,-0.16000000000000003,0.8509772464993947
TeCh,0,P01_04,sub-5,5,0.053921416095504104,-0.04999999999999993,0.5491121420696494
TeCh,0,P01_04,sub-5,6,0.02552589008427553,-0.05500000000000005,0.39394285306727883
TeCh,0,P01_04,sub-5,7,0.02509373336949489,0.015000000000000013,0.492450928707843
TeCh,0,P01_04,sub-5,8,0.0017181206796255371,1.1102230246251565e-16,0.19588689732506478
TeCh,0,P01_04,sub-5,9,0.024299852045909835,-0.05500000000000005,0.4544919770484696
TeCh,0,P01_04,sub-5,10,0.4796150401692256,-0.20499999999999996,1.6216184781932554
TeCh,0,P01_04,sub-5,11,-0.0005852859986019832,1.1102230246251565e-16,0.03617050266252569
TeCh,0,P01_04,sub-5,12,0.011112944599693643,0.015000000000000013,0.280396244302446
TeCh,0,P01_04,sub-5,13,0.014905796807095438,-0.04499999999999993,0.3580928831352198
TeCh,0,P01_04,sub-5,14,0.0772227624811827,-0.07999999999999996,0.6678063359867166
TeCh,0,P01_04,sub-5,15,0.015675181479349556,-0.04499999999999993,0.3310866375059292
TeCh,0,P01_04,sub-5,16,0.0036440210049547227,0.025000000000000022,0.354040756569795
TeCh,0,P01_04,sub-5,17,0.00430043555562129,-0.029999999999999916,0.25943304216354746
TeCh,0,P01_04,sub-5,18,0.03601118389916319,-0.0050000000000000044,0.4376728606663683
TeCh,0,P01_04,sub-5,19,0.01618724654305508,-0.039999999999999925,0.3207021805655291
TeCh,0,P01_04,sub-5,20,0.07789896398092648,-0.14500000000000002,0.7311098409344405
TeCh,0,P01_04,sub-5,21,0.19703665024329237,-0.17499999999999993,1.0157352028052464
TeCh,0,P01_04,sub-5,22,0.018541431546288137,-0.04499999999999993,0.4170251178449892
TeCh,0,P01_04,sub-5,23,0.02559372881893926,-0.04999999999999993,0.3744085117864371
TeCh,0,P01_04,sub-5,24,0.003649192600819007,0.030000000000000027,0.1828830019481633
TeCh,0,P01_04,sub-5,25,0.11711618923334634,-0.09999999999999998,0.7826952089754232
TeCh,0,P01_04,sub-5,26,0.002505449551891295,0.025000000000000022,0.18408550515460995
TeCh,0,P01_04,sub-5,27,0.010357474660595042,0.025000000000000022,0.257873092999272
TeCh,0,P01_04,sub-5,28,-0.0012422771885473322,0.0050000000000000044,0.05750828728813782
TeCh,0,P01_04,sub-5,29,0.01935784530345587,0.025000000000000022,0.44711808672350933
TeCh,0,P01_04,sub-5,30,0.0304605914798801,-0.04999999999999993,0.4190068514752544
TeCh,0,P01_04,sub-5,31,0.09441470553608751,-0.10999999999999999,0.724556148822948
TeCh,0,P01_04,sub-5,32,0.09328439264718186,-0.09499999999999997,0.6918011303079339
TeCh,0,P01_04,sub-5,33,0.03157223813081268,-0.039999999999999925,0.4491578862699223
TeCh,0,P01_04,sub-5,34,0.01909058252859314,1.1102230246251565e-16,0.3926127511702087
TeCh,0,P01_04,sub-5,35,0.002471584722224204,0.02000000000000013,0.2867727879537265
TeCh,0,P01_04,sub-5,36,0.001099766416232595,0.025000000000000022,0.23912840951163533
TeCh,0,P01_04,sub-5,37,0.06267130799489223,-0.08999999999999997,0.5839857681359467
TeCh,0,P01_04,sub-5,38,0.0447822065960714,-0.06499999999999995,0.5344609859467967
TeCh,0,P01_04,sub-5,39,0.011267676548127863,-0.03500000000000003,0.29362322742031977
TeCh,0,P01_04,sub-5,40,0.047124237974713046,-0.04499999999999993,0.5183380240464771
TeCh,0,P01_04,sub-5,41,0.020253599703785596,-0.039999999999999925,0.4531557175892591
TeCh,0,P01_04,sub-5,42,0.027706171924492286,-0.029999999999999916,0.4865328340960076
TeCh,0,P01_04,sub-5,43,-0.0020123653435711866,0.020000000000000018,0.09439356273008218
TeCh,0,P01_04,sub-5,44,0.050671470474898575,-0.08499999999999996,0.5741865221754365
TeCh,0,P01_04,sub-5,45,0.051902160740013394,-0.04999999999999993,0.5385951769601348
TeCh,0,P01_04,sub-5,46,0.1478623859926158,-0.08999999999999997,0.8904902914853661
TeCh,0,P01_04,sub-5,47,0.08288975535071552,-0.09999999999999998,0.6551651358357857
TeCh,0,P01_04,sub-5,48,-0.0012684402791135294,0.010000000000000009,0.09412807050987317
TeCh,0,P01_04,sub-5,49,0.1503041591565027,-0.09499999999999997,0.8820699506812882
TeCh,0,P01_04,sub-5,50,0.004896486359372669,0.020000000000000018,0.29737319484718777
TeCh,0,P01_04,sub-5,51,0.025168711383636633,-0.04499999999999993,0.36981957275454436
TeCh,0,P01_04,sub-5,52,0.040059117603183356,-0.05499999999999994,0.6017342456001467
TeCh,0,P01_04,sub-5,53,0.019244249486079387,-0.010000000000000009,0.41277640728325116
TeCh,0,P01_04,sub-5,54,0.03800162234570022,-0.05500000000000005,0.44378043170676607
TeCh,0,P01_04,sub-5,55,0.06991831450556515,-0.09999999999999998,0.6269152294479929
TeCh,0,P01_04,sub-5,56,0.06885016884712528,-0.04999999999999993,0.5864833800634397
TeCh,0,P01_04,sub-5,57,0.17263561184603027,-0.19499999999999995,0.9653091667585144
TeCh,0,P01_04,sub-5,58,0.0021982868930380895,-0.009999999999999898,0.20342485129853022
TeCh,0,P01_04,sub-5,59,0.02625336475480339,-0.025000000000000022,0.40821733637092894
TeCh,0,P01_04,sub-5,60,0.0502901216718719,-0.08999999999999997,0.5686175923561796
TeCh,0,P01_04,sub-5,61,0.033904417689742436,-0.019999999999999907,0.4412669224312828
TeCh,0,P01_04,sub-5,62,0.12330511482377432,-0.08999999999999997,0.7847413704291618
TeCh,0,P01_04,sub-5,63,0.007812739148615433,-0.029999999999999916,0.2846622608003249
TeCh,0,P01_04,sub-5,64,0.07460141068186209,-0.039999999999999925,0.610477742231116
TeCh,0,P01_04,sub-5,65,0.04983831990027959,-0.09499999999999997,0.5553261532463402
TeCh,0,P01_04,sub-5,66,-0.0004248685345884659,0.020000000000000018,0.05562184286070571
TeCh,0,P01_04,sub-5,67,0.16008626793254485,-0.15500000000000003,0.9134094203807054
TeCh,0,P01_04,sub-5,68,0.005340986368348123,-0.019999999999999907,0.2229722158028043
TeCh,0,P01_04,sub-5,69,0.2292180798405431,-0.18999999999999995,1.0837461369750636
TeCh,0,P01_04,sub-5,70,-0.003626852785599893,0.0,0.12856724528411007
TeCh,0,P01_04,sub-5,71,-0.0004379930695296881,0.020000000000000018,0.03917027478139994
TeCh,0,P01_04,sub-5,72,0.015505834609628415,-0.04500000000000004,0.3195783258193374
TeCh,0,P01_04,sub-5,73,0.0020811371969492874,0.015000000000000013,0.10293206016574599
TeCh,0,P01_04,sub-5,74,0.09586900246497475,-0.07999999999999996,0.7318838301936447
TeCh,0,P01_04,sub-5,75,0.003351283299336044,-0.019999999999999907,0.12349044378021995
TeCh,0,P01_04,sub-5,76,0.01881013434306119,-0.009999999999999898,0.4304532155766779
TeCh,0,P01_04,sub-5,77,0.01859930205910192,-0.029999999999999916,0.2964548217906105
TeCh,0,P01_04,sub-5,78,0.028303246810978087,-0.0050000000000000044,0.40152725582762394
TeCh,0,P01_04,sub-5,79,0.10283645793793574,-0.17499999999999993,0.7924763533741969
TeCh,0,P01_04,sub-5,80,0.0071630876347626585,0.025000000000000022,0.2359614785683475
TeCh,0,P01_04,sub-5,81,0.027834050934231157,-0.06499999999999995,0.4299924201000249
TeCh,0,P01_04,sub-5,82,0.003852456051773927,0.030000000000000138,0.258076118348963
TeCh,0,P01_04,sub-5,83,0.00039953893902707746,1.1102230246251565e-16,0.05859439444138015
TeCh,0,P01_04,sub-5,84,0.021639621282617053,-0.025000000000000022,0.45454184592344227
TeCh,0,P01_04,sub-5,85,0.022969181432063057,-0.04999999999999993,0.44036057334687934
TeCh,0,P01_04,sub-5,86,0.00030151770675703403,0.0050000000000000044,0.03406308854327189
TeCh,0,P01_04,sub-5,87,0.0127660333696395,0.0,0.35204247172111336
TeCh,0,P01_04,sub-5,88,0.015103272241899033,0.0050000000000000044,0.31441729976459487
TeCh,0,P01_04,sub-5,89,0.33587249052954293,-0.17499999999999993,1.3778174586112841
TeCh,0,P01_04,sub-5,90,0.07111299549220909,-0.06499999999999995,0.6288055095025024
TeCh,0,P01_04,sub-5,91,0.1253282291022232,-0.10999999999999999,0.8308563716501272
TeCh,0,P01_04,sub-5,92,0.022084944242791914,-0.04999999999999993,0.367299007224023
TeCh,0,P01_04,sub-5,93,0.04293938824354347,-0.039999999999999925,0.49165703810232975
TeCh,0,P01_04,sub-5,94,0.03378106072417284,-0.04999999999999993,0.5274783636942265
TeCh,0,P01_04,sub-5,95,0.18563818380209426,-0.19499999999999995,0.9811268649836518
TeCh,0,P01_04,sub-5,96,-0.0003164034571817742,-0.015000000000000013,0.24326587597831328
TeCh,0,P01_04,sub-5,97,0.062289178446292545,-0.06499999999999995,0.5946743306889601
TeCh,0,P01_04,sub-5,98,0.07399750582514124,-0.04999999999999993,0.6213633626993986
