Future_BA,Model,Task,WS_BA,fold,seed,selector,subject_id
0.875,EEGNet,OpenBMI_ERP,0.84375,1,0,PERSISTENCE_ONLY,12
0.796875,EEGNet,OpenBMI_ERP,0.796875,1,0,PERSISTENCE_ONLY,13
0.734375,EEGNet,OpenBMI_ERP,0.734375,1,0,PERSISTENCE_ONLY,17
0.796875,EEGNet,OpenBMI_ERP,0.640625,1,0,PERSISTENCE_ONLY,18
0.515625,EEGNet,OpenBMI_ERP,0.515625,1,0,PERSISTENCE_ONLY,24
0.703125,EEGNet,OpenBMI_ERP,0.703125,1,0,PERSISTENCE_ONLY,25
0.671875,EEGNet,OpenBMI_ERP,0.53125,1,0,PERSISTENCE_ONLY,29
0.859375,EEGNet,OpenBMI_ERP,0.859375,1,0,PERSISTENCE_ONLY,36
0.828125,EEGNet,OpenBMI_ERP,0.71875,1,0,PERSISTENCE_ONLY,37
0.5625,EEGNet,OpenBMI_ERP,0.5625,1,0,PERSISTENCE_ONLY,39
0.640625,EEGNet,OpenBMI_ERP,0.640625,1,0,PERSISTENCE_ONLY,42
0.6875,EEGNet,OpenBMI_ERP,0.6875,1,0,PERSISTENCE_ONLY,51
0.65625,EEGNet,OpenBMI_ERP,0.5,1,0,PERSISTENCE_ONLY,54
0.78125,EEGNet,OpenBMI_ERP,0.65625,1,0,UTILITY_ONLY,4
0.90625,EEGNet,OpenBMI_ERP,0.890625,1,0,UTILITY_ONLY,12
0.8125,EEGNet,OpenBMI_ERP,0.8125,1,0,UTILITY_ONLY,13
0.8125,EEGNet,OpenBMI_ERP,0.6875,1,0,UTILITY_ONLY,17
0.9375,EEGNet,OpenBMI_ERP,0.6875,1,0,UTILITY_ONLY,18
0.65625,EEGNet,OpenBMI_ERP,0.65625,1,0,UTILITY_ONLY,24
0.65625,EEGNet,OpenBMI_ERP,0.65625,1,0,UTILITY_ONLY,25
0.65625,EEGNet,OpenBMI_ERP,0.65625,1,0,UTILITY_ONLY,29
0.890625,EEGNet,OpenBMI_ERP,0.875,1,0,UTILITY_ONLY,36
0.90625,EEGNet,OpenBMI_ERP,0.6875,1,0,UTILITY_ONLY,37
0.6875,EEGNet,OpenBMI_ERP,0.6875,1,0,UTILITY_ONLY,39
0.734375,EEGNet,OpenBMI_ERP,0.734375,1,0,UTILITY_ONLY,42
0.8125,EEGNet,OpenBMI_ERP,0.75,1,0,UTILITY_ONLY,51
0.640625,EEGNet,OpenBMI_ERP,0.546875,1,0,UTILITY_ONLY,54
0.78125,EEGNet,OpenBMI_ERP,0.65625,1,0,JOINT,4
0.90625,EEGNet,OpenBMI_ERP,0.890625,1,0,JOINT,12
0.8125,EEGNet,OpenBMI_ERP,0.8125,1,0,JOINT,13
0.8125,EEGNet,OpenBMI_ERP,0.6875,1,0,JOINT,17
0.9375,EEGNet,OpenBMI_ERP,0.6875,1,0,JOINT,18
0.65625,EEGNet,OpenBMI_ERP,0.65625,1,0,JOINT,24
0.65625,EEGNet,OpenBMI_ERP,0.65625,1,0,JOINT,25
0.65625,EEGNet,OpenBMI_ERP,0.65625,1,0,JOINT,29
0.890625,EEGNet,OpenBMI_ERP,0.875,1,0,JOINT,36
0.90625,EEGNet,OpenBMI_ERP,0.6875,1,0,JOINT,37
0.6875,EEGNet,OpenBMI_ERP,0.6875,1,0,JOINT,39
0.734375,EEGNet,OpenBMI_ERP,0.734375,1,0,JOINT,42
0.8125,EEGNet,OpenBMI_ERP,0.75,1,0,JOINT,51
0.640625,EEGNet,OpenBMI_ERP,0.546875,1,0,JOINT,54
0.7515625,EEGNet,OpenBMI_ERP,0.6553125,1,0,RANDOM,4
0.8325,EEGNet,OpenBMI_ERP,0.80890625,1,0,RANDOM,12
0.73984375,EEGNet,OpenBMI_ERP,0.72390625,1,0,RANDOM,13
0.72359375,EEGNet,OpenBMI_ERP,0.64671875,1,0,RANDOM,17
0.81609375,EEGNet,OpenBMI_ERP,0.67421875,1,0,RANDOM,18
0.60359375,EEGNet,OpenBMI_ERP,0.60359375,1,0,RANDOM,24
0.653125,EEGNet,OpenBMI_ERP,0.62359375,1,0,RANDOM,25
0.6684375,EEGNet,OpenBMI_ERP,0.64,1,0,RANDOM,29
0.805,EEGNet,OpenBMI_ERP,0.77703125,1,0,RANDOM,36
0.8146875,EEGNet,OpenBMI_ERP,0.66453125,1,0,RANDOM,37
0.6053125,EEGNet,OpenBMI_ERP,0.59515625,1,0,RANDOM,39
0.6634375,EEGNet,OpenBMI_ERP,0.66078125,1,0,RANDOM,42
0.6271875,EEGNet,OpenBMI_ERP,0.61953125,1,0,RANDOM,51
0.60953125,EEGNet,OpenBMI_ERP,0.5334375,1,0,RANDOM,54
0.796875,EEGNet,OpenBMI_ERP,0.453125,2,0,PERSISTENCE_ONLY,4
0.90625,EEGNet,OpenBMI_ERP,0.8125,2,0,PERSISTENCE_ONLY,12
0.796875,EEGNet,OpenBMI_ERP,0.6875,2,0,PERSISTENCE_ONLY,13
0.703125,EEGNet,OpenBMI_ERP,0.703125,2,0,PERSISTENCE_ONLY,17
0.640625,EEGNet,OpenBMI_ERP,0.53125,2,0,PERSISTENCE_ONLY,18
0.578125,EEGNet,OpenBMI_ERP,0.578125,2,0,PERSISTENCE_ONLY,24
0.59375,EEGNet,OpenBMI_ERP,0.59375,2,0,PERSISTENCE_ONLY,25
0.734375,EEGNet,OpenBMI_ERP,0.5625,2,0,PERSISTENCE_ONLY,29
0.8125,EEGNet,OpenBMI_ERP,0.796875,2,0,PERSISTENCE_ONLY,36
0.875,EEGNet,OpenBMI_ERP,0.71875,2,0,PERSISTENCE_ONLY,37
0.515625,EEGNet,OpenBMI_ERP,0.515625,2,0,PERSISTENCE_ONLY,39
0.6875,EEGNet,OpenBMI_ERP,0.6875,2,0,PERSISTENCE_ONLY,42
0.5625,EEGNet,OpenBMI_ERP,0.5625,2,0,PERSISTENCE_ONLY,51
0.671875,EEGNet,OpenBMI_ERP,0.578125,2,0,PERSISTENCE_ONLY,54
0.859375,EEGNet,OpenBMI_ERP,0.59375,2,0,UTILITY_ONLY,4
0.890625,EEGNet,OpenBMI_ERP,0.75,2,0,UTILITY_ONLY,12
0.796875,EEGNet,OpenBMI_ERP,0.71875,2,0,UTILITY_ONLY,13
0.75,EEGNet,OpenBMI_ERP,0.75,2,0,UTILITY_ONLY,17
0.765625,EEGNet,OpenBMI_ERP,0.75,2,0,UTILITY_ONLY,18
0.609375,EEGNet,OpenBMI_ERP,0.609375,2,0,UTILITY_ONLY,24
0.796875,EEGNet,OpenBMI_ERP,0.75,2,0,UTILITY_ONLY,25
0.703125,EEGNet,OpenBMI_ERP,0.703125,2,0,UTILITY_ONLY,29
0.796875,EEGNet,OpenBMI_ERP,0.796875,2,0,UTILITY_ONLY,36
0.875,EEGNet,OpenBMI_ERP,0.8125,2,0,UTILITY_ONLY,37
0.734375,EEGNet,OpenBMI_ERP,0.734375,2,0,UTILITY_ONLY,39
0.78125,EEGNet,OpenBMI_ERP,0.78125,2,0,UTILITY_ONLY,42
0.65625,EEGNet,OpenBMI_ERP,0.65625,2,0,UTILITY_ONLY,51
0.734375,EEGNet,OpenBMI_ERP,0.609375,2,0,UTILITY_ONLY,54
0.859375,EEGNet,OpenBMI_ERP,0.59375,2,0,JOINT,4
0.890625,EEGNet,OpenBMI_ERP,0.75,2,0,JOINT,12
0.796875,EEGNet,OpenBMI_ERP,0.71875,2,0,JOINT,13
0.75,EEGNet,OpenBMI_ERP,0.75,2,0,JOINT,17
0.765625,EEGNet,OpenBMI_ERP,0.75,2,0,JOINT,18
0.609375,EEGNet,OpenBMI_ERP,0.609375,2,0,JOINT,24
0.796875,EEGNet,OpenBMI_ERP,0.75,2,0,JOINT,25
0.703125,EEGNet,OpenBMI_ERP,0.703125,2,0,JOINT,29
0.796875,EEGNet,OpenBMI_ERP,0.796875,2,0,JOINT,36
0.875,EEGNet,OpenBMI_ERP,0.8125,2,0,JOINT,37
0.734375,EEGNet,OpenBMI_ERP,0.734375,2,0,JOINT,39
0.78125,EEGNet,OpenBMI_ERP,0.78125,2,0,JOINT,42
0.65625,EEGNet,OpenBMI_ERP,0.65625,2,0,JOINT,51
0.734375,EEGNet,OpenBMI_ERP,0.609375,2,0,JOINT,54
0.70453125,EEGNet,OpenBMI_ERP,0.6075,2,0,RANDOM,4
0.8025,EEGNet,OpenBMI_ERP,0.72859375,2,0,RANDOM,12
0.739375,EEGNet,OpenBMI_ERP,0.7175,2,0,RANDOM,13
0.678125,EEGNet,OpenBMI_ERP,0.621875,2,0,RANDOM,17
0.73640625,EEGNet,OpenBMI_ERP,0.63890625,2,0,RANDOM,18
0.63515625,EEGNet,OpenBMI_ERP,0.63390625,2,0,RANDOM,24
0.65046875,EEGNet,OpenBMI_ERP,0.61671875,2,0,RANDOM,25
0.6428125,EEGNet,OpenBMI_ERP,0.6084375,2,0,RANDOM,29
0.79078125,EEGNet,OpenBMI_ERP,0.773125,2,0,RANDOM,36
0.82390625,EEGNet,OpenBMI_ERP,0.65921875,2,0,RANDOM,37
0.57578125,EEGNet,OpenBMI_ERP,0.57265625,2,0,RANDOM,39
0.6421875,EEGNet,OpenBMI_ERP,0.6134375,2,0,RANDOM,42
0.591875,EEGNet,OpenBMI_ERP,0.58953125,2,0,RANDOM,51
0.61515625,EEGNet,OpenBMI_ERP,0.55171875,2,0,RANDOM,54
0.46875,EEGNet,OpenBMI_ERP,0.46875,3,0,PERSISTENCE_ONLY,4
0.65625,EEGNet,OpenBMI_ERP,0.65625,3,0,PERSISTENCE_ONLY,12
0.671875,EEGNet,OpenBMI_ERP,0.671875,3,0,PERSISTENCE_ONLY,13
0.453125,EEGNet,OpenBMI_ERP,0.453125,3,0,PERSISTENCE_ONLY,17
0.546875,EEGNet,OpenBMI_ERP,0.484375,3,0,PERSISTENCE_ONLY,18
0.625,EEGNet,OpenBMI_ERP,0.625,3,0,PERSISTENCE_ONLY,24
0.484375,EEGNet,OpenBMI_ERP,0.484375,3,0,PERSISTENCE_ONLY,25
0.484375,EEGNet,OpenBMI_ERP,0.484375,3,0,PERSISTENCE_ONLY,29
0.765625,EEGNet,OpenBMI_ERP,0.765625,3,0,PERSISTENCE_ONLY,36
0.625,EEGNet,OpenBMI_ERP,0.59375,3,0,PERSISTENCE_ONLY,37
0.53125,EEGNet,OpenBMI_ERP,0.53125,3,0,PERSISTENCE_ONLY,39
0.546875,EEGNet,OpenBMI_ERP,0.546875,3,0,PERSISTENCE_ONLY,42
0.53125,EEGNet,OpenBMI_ERP,0.53125,3,0,PERSISTENCE_ONLY,51
0.609375,EEGNet,OpenBMI_ERP,0.421875,3,0,PERSISTENCE_ONLY,54
0.765625,EEGNet,OpenBMI_ERP,0.640625,3,0,UTILITY_ONLY,4
0.921875,EEGNet,OpenBMI_ERP,0.8125,3,0,UTILITY_ONLY,12
0.890625,EEGNet,OpenBMI_ERP,0.890625,3,0,UTILITY_ONLY,13
0.75,EEGNet,OpenBMI_ERP,0.75,3,0,UTILITY_ONLY,17
0.84375,EEGNet,OpenBMI_ERP,0.71875,3,0,UTILITY_ONLY,18
0.734375,EEGNet,OpenBMI_ERP,0.734375,3,0,UTILITY_ONLY,24
0.71875,EEGNet,OpenBMI_ERP,0.71875,3,0,UTILITY_ONLY,25
0.671875,EEGNet,OpenBMI_ERP,0.671875,3,0,UTILITY_ONLY,29
0.90625,EEGNet,OpenBMI_ERP,0.890625,3,0,UTILITY_ONLY,36
0.953125,EEGNet,OpenBMI_ERP,0.796875,3,0,UTILITY_ONLY,37
0.59375,EEGNet,OpenBMI_ERP,0.59375,3,0,UTILITY_ONLY,39
0.703125,EEGNet,OpenBMI_ERP,0.703125,3,0,UTILITY_ONLY,42
0.625,EEGNet,OpenBMI_ERP,0.625,3,0,UTILITY_ONLY,51
0.671875,EEGNet,OpenBMI_ERP,0.640625,3,0,UTILITY_ONLY,54
0.765625,EEGNet,OpenBMI_ERP,0.640625,3,0,JOINT,4
0.921875,EEGNet,OpenBMI_ERP,0.8125,3,0,JOINT,12
0.890625,EEGNet,OpenBMI_ERP,0.890625,3,0,JOINT,13
0.75,EEGNet,OpenBMI_ERP,0.75,3,0,JOINT,17
0.84375,EEGNet,OpenBMI_ERP,0.71875,3,0,JOINT,18
0.734375,EEGNet,OpenBMI_ERP,0.734375,3,0,JOINT,24
0.71875,EEGNet,OpenBMI_ERP,0.71875,3,0,JOINT,25
0.671875,EEGNet,OpenBMI_ERP,0.671875,3,0,JOINT,29
0.90625,EEGNet,OpenBMI_ERP,0.890625,3,0,JOINT,36
0.953125,EEGNet,OpenBMI_ERP,0.796875,3,0,JOINT,37
0.59375,EEGNet,OpenBMI_ERP,0.59375,3,0,JOINT,39
0.703125,EEGNet,OpenBMI_ERP,0.703125,3,0,JOINT,42
0.625,EEGNet,OpenBMI_ERP,0.625,3,0,JOINT,51
0.671875,EEGNet,OpenBMI_ERP,0.640625,3,0,JOINT,54
0.60171875,EEGNet,OpenBMI_ERP,0.5484375,3,0,RANDOM,4
0.711875,EEGNet,OpenBMI_ERP,0.64265625,3,0,RANDOM,12
0.66828125,EEGNet,OpenBMI_ERP,0.615,3,0,RANDOM,13
0.575625,EEGNet,OpenBMI_ERP,0.5225,3,0,RANDOM,17
0.64390625,EEGNet,OpenBMI_ERP,0.5659375,3,0,RANDOM,18
0.58875,EEGNet,OpenBMI_ERP,0.58515625,3,0,RANDOM,24
0.58125,EEGNet,OpenBMI_ERP,0.5646875,3,0,RANDOM,25
0.61703125,EEGNet,OpenBMI_ERP,0.5628125,3,0,RANDOM,29
0.69609375,EEGNet,OpenBMI_ERP,0.6709375,3,0,RANDOM,36
0.67609375,EEGNet,OpenBMI_ERP,0.58640625,3,0,RANDOM,37
0.56625,EEGNet,OpenBMI_ERP,0.5496875,3,0,RANDOM,39
0.63671875,EEGNet,OpenBMI_ERP,0.60171875,3,0,RANDOM,42
0.5421875,EEGNet,OpenBMI_ERP,0.53578125,3,0,RANDOM,51
0.55609375,EEGNet,OpenBMI_ERP,0.5015625,3,0,RANDOM,54
0.671875,EEGNet,OpenBMI_ERP,0.609375,4,0,PERSISTENCE_ONLY,4
0.765625,EEGNet,OpenBMI_ERP,0.75,4,0,PERSISTENCE_ONLY,12
0.734375,EEGNet,OpenBMI_ERP,0.71875,4,0,PERSISTENCE_ONLY,13
0.5625,EEGNet,OpenBMI_ERP,0.5625,4,0,PERSISTENCE_ONLY,17
0.578125,EEGNet,OpenBMI_ERP,0.4375,4,0,PERSISTENCE_ONLY,18
0.609375,EEGNet,OpenBMI_ERP,0.609375,4,0,PERSISTENCE_ONLY,24
0.453125,EEGNet,OpenBMI_ERP,0.359375,4,0,PERSISTENCE_ONLY,25
0.546875,EEGNet,OpenBMI_ERP,0.4375,4,0,PERSISTENCE_ONLY,29
0.75,EEGNet,OpenBMI_ERP,0.75,4,0,PERSISTENCE_ONLY,36
0.75,EEGNet,OpenBMI_ERP,0.71875,4,0,PERSISTENCE_ONLY,37
0.546875,EEGNet,OpenBMI_ERP,0.546875,4,0,PERSISTENCE_ONLY,39
0.640625,EEGNet,OpenBMI_ERP,0.609375,4,0,PERSISTENCE_ONLY,42
0.515625,EEGNet,OpenBMI_ERP,0.515625,4,0,PERSISTENCE_ONLY,51
0.546875,EEGNet,OpenBMI_ERP,0.421875,4,0,PERSISTENCE_ONLY,54
0.703125,EEGNet,OpenBMI_ERP,0.703125,4,0,UTILITY_ONLY,4
0.84375,EEGNet,OpenBMI_ERP,0.703125,4,0,UTILITY_ONLY,12
0.640625,EEGNet,OpenBMI_ERP,0.640625,4,0,UTILITY_ONLY,13
0.65625,EEGNet,OpenBMI_ERP,0.609375,4,0,UTILITY_ONLY,17
0.78125,EEGNet,OpenBMI_ERP,0.78125,4,0,UTILITY_ONLY,18
0.609375,EEGNet,OpenBMI_ERP,0.609375,4,0,UTILITY_ONLY,24
0.671875,EEGNet,OpenBMI_ERP,0.671875,4,0,UTILITY_ONLY,25
0.734375,EEGNet,OpenBMI_ERP,0.734375,4,0,UTILITY_ONLY,29
0.765625,EEGNet,OpenBMI_ERP,0.765625,4,0,UTILITY_ONLY,36
0.796875,EEGNet,OpenBMI_ERP,0.6875,4,0,UTILITY_ONLY,37
0.6875,EEGNet,OpenBMI_ERP,0.578125,4,0,UTILITY_ONLY,39
0.734375,EEGNet,OpenBMI_ERP,0.734375,4,0,UTILITY_ONLY,42
0.671875,EEGNet,OpenBMI_ERP,0.671875,4,0,UTILITY_ONLY,51
0.6875,EEGNet,OpenBMI_ERP,0.6875,4,0,UTILITY_ONLY,54
0.703125,EEGNet,OpenBMI_ERP,0.703125,4,0,JOINT,4
0.84375,EEGNet,OpenBMI_ERP,0.703125,4,0,JOINT,12
0.640625,EEGNet,OpenBMI_ERP,0.640625,4,0,JOINT,13
0.65625,EEGNet,OpenBMI_ERP,0.609375,4,0,JOINT,17
0.78125,EEGNet,OpenBMI_ERP,0.78125,4,0,JOINT,18
0.609375,EEGNet,OpenBMI_ERP,0.609375,4,0,JOINT,24
0.671875,EEGNet,OpenBMI_ERP,0.671875,4,0,JOINT,25
0.734375,EEGNet,OpenBMI_ERP,0.734375,4,0,JOINT,29
0.765625,EEGNet,OpenBMI_ERP,0.765625,4,0,JOINT,36
0.796875,EEGNet,OpenBMI_ERP,0.6875,4,0,JOINT,37
0.6875,EEGNet,OpenBMI_ERP,0.578125,4,0,JOINT,39
0.734375,EEGNet,OpenBMI_ERP,0.734375,4,0,JOINT,42
0.671875,EEGNet,OpenBMI_ERP,0.671875,4,0,JOINT,51
0.6875,EEGNet,OpenBMI_ERP,0.6875,4,0,JOINT,54
0.65453125,EEGNet,OpenBMI_ERP,0.583125,4,0,RANDOM,4
0.74640625,EEGNet,OpenBMI_ERP,0.71734375,4,0,RANDOM,12
0.65859375,EEGNet,OpenBMI_ERP,0.63546875,4,0,RANDOM,13
0.625625,EEGNet,OpenBMI_ERP,0.57515625,4,0,RANDOM,17
0.716875,EEGNet,OpenBMI_ERP,0.62453125,4,0,RANDOM,18
0.56703125,EEGNet,OpenBMI_ERP,0.56265625,4,0,RANDOM,24
0.5978125,EEGNet,OpenBMI_ERP,0.57453125,4,0,RANDOM,25
0.62046875,EEGNet,OpenBMI_ERP,0.57921875,4,0,RANDOM,29
0.7325,EEGNet,OpenBMI_ERP,0.71703125,4,0,RANDOM,36
0.735,EEGNet,OpenBMI_ERP,0.640625,4,0,RANDOM,37
0.57765625,EEGNet,OpenBMI_ERP,0.54859375,4,0,RANDOM,39
0.63015625,EEGNet,OpenBMI_ERP,0.59078125,4,0,RANDOM,42
0.56484375,EEGNet,OpenBMI_ERP,0.55984375,4,0,RANDOM,51
0.57765625,EEGNet,OpenBMI_ERP,0.52734375,4,0,RANDOM,54
0.6,EEGNet,OpenBMI_SSVEP,0.6,0,0,PERSISTENCE_ONLY,4
0.48,EEGNet,OpenBMI_SSVEP,0.48,0,0,PERSISTENCE_ONLY,12
0.21000000000000002,EEGNet,OpenBMI_SSVEP,0.18,0,0,PERSISTENCE_ONLY,13
0.46,EEGNet,OpenBMI_SSVEP,0.46,0,0,PERSISTENCE_ONLY,17
0.6399999999999999,EEGNet,OpenBMI_SSVEP,0.6399999999999999,0,0,PERSISTENCE_ONLY,18
0.31,EEGNet,OpenBMI_SSVEP,0.31,0,0,PERSISTENCE_ONLY,24
0.22000000000000003,EEGNet,OpenBMI_SSVEP,0.22000000000000003,0,0,PERSISTENCE_ONLY,25
0.28,EEGNet,OpenBMI_SSVEP,0.22000000000000003,0,0,PERSISTENCE_ONLY,29
0.8099999999999999,EEGNet,OpenBMI_SSVEP,0.8099999999999999,0,0,PERSISTENCE_ONLY,36
0.61,EEGNet,OpenBMI_SSVEP,0.6,0,0,PERSISTENCE_ONLY,37
0.2,EEGNet,OpenBMI_SSVEP,0.2,0,0,PERSISTENCE_ONLY,39
0.25,EEGNet,OpenBMI_SSVEP,0.25,0,0,PERSISTENCE_ONLY,42
0.16999999999999998,EEGNet,OpenBMI_SSVEP,0.16999999999999998,0,0,PERSISTENCE_ONLY,51
0.42000000000000004,EEGNet,OpenBMI_SSVEP,0.4,0,0,PERSISTENCE_ONLY,54
1.0,EEGNet,OpenBMI_SSVEP,0.97,0,0,UTILITY_ONLY,4
0.87,EEGNet,OpenBMI_SSVEP,0.87,0,0,UTILITY_ONLY,12
0.62,EEGNet,OpenBMI_SSVEP,0.62,0,0,UTILITY_ONLY,13
0.74,EEGNet,OpenBMI_SSVEP,0.66,0,0,UTILITY_ONLY,17
0.9199999999999999,EEGNet,OpenBMI_SSVEP,0.85,0,0,UTILITY_ONLY,18
0.65,EEGNet,OpenBMI_SSVEP,0.65,0,0,UTILITY_ONLY,24
0.69,EEGNet,OpenBMI_SSVEP,0.69,0,0,UTILITY_ONLY,25
0.73,EEGNet,OpenBMI_SSVEP,0.73,0,0,UTILITY_ONLY,29
0.87,EEGNet,OpenBMI_SSVEP,0.86,0,0,UTILITY_ONLY,36
0.9299999999999999,EEGNet,OpenBMI_SSVEP,0.9299999999999999,0,0,UTILITY_ONLY,37
0.8200000000000001,EEGNet,OpenBMI_SSVEP,0.82,0,0,UTILITY_ONLY,39
0.54,EEGNet,OpenBMI_SSVEP,0.54,0,0,UTILITY_ONLY,42
0.59,EEGNet,OpenBMI_SSVEP,0.51,0,0,UTILITY_ONLY,51
0.48000000000000004,EEGNet,OpenBMI_SSVEP,0.38,0,0,UTILITY_ONLY,54
1.0,EEGNet,OpenBMI_SSVEP,0.97,0,0,JOINT,4
0.87,EEGNet,OpenBMI_SSVEP,0.87,0,0,JOINT,12
0.62,EEGNet,OpenBMI_SSVEP,0.62,0,0,JOINT,13
0.74,EEGNet,OpenBMI_SSVEP,0.66,0,0,JOINT,17
0.9199999999999999,EEGNet,OpenBMI_SSVEP,0.85,0,0,JOINT,18
0.65,EEGNet,OpenBMI_SSVEP,0.65,0,0,JOINT,24
0.69,EEGNet,OpenBMI_SSVEP,0.69,0,0,JOINT,25
0.73,EEGNet,OpenBMI_SSVEP,0.73,0,0,JOINT,29
0.87,EEGNet,OpenBMI_SSVEP,0.86,0,0,JOINT,36
0.9299999999999999,EEGNet,OpenBMI_SSVEP,0.9299999999999999,0,0,JOINT,37
0.8200000000000001,EEGNet,OpenBMI_SSVEP,0.82,0,0,JOINT,39
0.54,EEGNet,OpenBMI_SSVEP,0.54,0,0,JOINT,42
0.59,EEGNet,OpenBMI_SSVEP,0.51,0,0,JOINT,51
0.48000000000000004,EEGNet,OpenBMI_SSVEP,0.38,0,0,JOINT,54
0.815,EEGNet,OpenBMI_SSVEP,0.7051999999999999,0,0,RANDOM,4
0.6225,EEGNet,OpenBMI_SSVEP,0.6197,0,0,RANDOM,12
0.39520000000000005,EEGNet,OpenBMI_SSVEP,0.3906,0,0,RANDOM,13
0.5641,EEGNet,OpenBMI_SSVEP,0.49499999999999994,0,0,RANDOM,17
0.7774000000000001,EEGNet,OpenBMI_SSVEP,0.7146000000000001,0,0,RANDOM,18
0.4418000000000001,EEGNet,OpenBMI_SSVEP,0.43889999999999996,0,0,RANDOM,24
0.5339,EEGNet,OpenBMI_SSVEP,0.5319999999999999,0,0,RANDOM,25
0.5091000000000001,EEGNet,OpenBMI_SSVEP,0.47220000000000006,0,0,RANDOM,29
0.7158,EEGNet,OpenBMI_SSVEP,0.6931999999999999,0,0,RANDOM,36
0.6966,EEGNet,OpenBMI_SSVEP,0.6431999999999999,0,0,RANDOM,37
0.579,EEGNet,OpenBMI_SSVEP,0.5381000000000001,0,0,RANDOM,39
0.3639,EEGNet,OpenBMI_SSVEP,0.3637,0,0,RANDOM,42
0.40680000000000005,EEGNet,OpenBMI_SSVEP,0.36349999999999993,0,0,RANDOM,51
0.39649999999999996,EEGNet,OpenBMI_SSVEP,0.3651,0,0,RANDOM,54
0.82,EEGNet,OpenBMI_SSVEP,0.69,1,0,PERSISTENCE_ONLY,4
0.61,EEGNet,OpenBMI_SSVEP,0.61,1,0,PERSISTENCE_ONLY,12
0.36,EEGNet,OpenBMI_SSVEP,0.27,1,0,PERSISTENCE_ONLY,13
0.64,EEGNet,OpenBMI_SSVEP,0.55,1,0,PERSISTENCE_ONLY,17
0.75,EEGNet,OpenBMI_SSVEP,0.75,1,0,PERSISTENCE_ONLY,18
0.5,EEGNet,OpenBMI_SSVEP,0.5,1,0,PERSISTENCE_ONLY,24
0.4,EEGNet,OpenBMI_SSVEP,0.4,1,0,PERSISTENCE_ONLY,25
0.35,EEGNet,OpenBMI_SSVEP,0.27,1,0,PERSISTENCE_ONLY,29
0.76,EEGNet,OpenBMI_SSVEP,0.76,1,0,PERSISTENCE_ONLY,36
0.61,EEGNet,OpenBMI_SSVEP,0.61,1,0,PERSISTENCE_ONLY,37
0.54,EEGNet,OpenBMI_SSVEP,0.54,1,0,PERSISTENCE_ONLY,39
0.29000000000000004,EEGNet,OpenBMI_SSVEP,0.29000000000000004,1,0,PERSISTENCE_ONLY,42
0.41000000000000003,EEGNet,OpenBMI_SSVEP,0.41000000000000003,1,0,PERSISTENCE_ONLY,51
0.36,EEGNet,OpenBMI_SSVEP,0.36,1,0,PERSISTENCE_ONLY,54
1.0,EEGNet,OpenBMI_SSVEP,1.0,1,0,UTILITY_ONLY,4
0.96,EEGNet,OpenBMI_SSVEP,0.96,1,0,UTILITY_ONLY,12
0.6699999999999999,EEGNet,OpenBMI_SSVEP,0.6699999999999999,1,0,UTILITY_ONLY,13
0.91,EEGNet,OpenBMI_SSVEP,0.78,1,0,UTILITY_ONLY,17
1.0,EEGNet,OpenBMI_SSVEP,0.98,1,0,UTILITY_ONLY,18
0.79,EEGNet,OpenBMI_SSVEP,0.79,1,0,UTILITY_ONLY,24
0.8999999999999999,EEGNet,OpenBMI_SSVEP,0.8999999999999999,1,0,UTILITY_ONLY,25
0.83,EEGNet,OpenBMI_SSVEP,0.83,1,0,UTILITY_ONLY,29
1.0,EEGNet,OpenBMI_SSVEP,0.99,1,0,UTILITY_ONLY,36
0.99,EEGNet,OpenBMI_SSVEP,0.96,1,0,UTILITY_ONLY,37
0.9299999999999999,EEGNet,OpenBMI_SSVEP,0.9299999999999999,1,0,UTILITY_ONLY,39
0.52,EEGNet,OpenBMI_SSVEP,0.52,1,0,UTILITY_ONLY,42
0.64,EEGNet,OpenBMI_SSVEP,0.5700000000000001,1,0,UTILITY_ONLY,51
0.62,EEGNet,OpenBMI_SSVEP,0.51,1,0,UTILITY_ONLY,54
1.0,EEGNet,OpenBMI_SSVEP,1.0,1,0,JOINT,4
0.96,EEGNet,OpenBMI_SSVEP,0.96,1,0,JOINT,12
0.6699999999999999,EEGNet,OpenBMI_SSVEP,0.6699999999999999,1,0,JOINT,13
0.91,EEGNet,OpenBMI_SSVEP,0.78,1,0,JOINT,17
1.0,EEGNet,OpenBMI_SSVEP,0.98,1,0,JOINT,18
0.79,EEGNet,OpenBMI_SSVEP,0.79,1,0,JOINT,24
0.8999999999999999,EEGNet,OpenBMI_SSVEP,0.8999999999999999,1,0,JOINT,25
0.83,EEGNet,OpenBMI_SSVEP,0.83,1,0,JOINT,29
1.0,EEGNet,OpenBMI_SSVEP,0.99,1,0,JOINT,36
0.99,EEGNet,OpenBMI_SSVEP,0.96,1,0,JOINT,37
0.9299999999999999,EEGNet,OpenBMI_SSVEP,0.9299999999999999,1,0,JOINT,39
0.52,EEGNet,OpenBMI_SSVEP,0.52,1,0,JOINT,42
0.64,EEGNet,OpenBMI_SSVEP,0.5700000000000001,1,0,JOINT,51
0.62,EEGNet,OpenBMI_SSVEP,0.51,1,0,JOINT,54
0.9695999999999999,EEGNet,OpenBMI_SSVEP,0.9103,1,0,RANDOM,4
0.8114999999999999,EEGNet,OpenBMI_SSVEP,0.8056,1,0,RANDOM,12
