model,task,dataset,subject_id,session,fold,seed,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
FBCNet,WBCIC_MI,WBCIC,sub-20,S1,0,0,0.595,0.5904850982077403,0.595,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-39,S1,0,0,0.69,0.6636284722222222,0.69,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-40,S1,0,0,0.75,0.7479584635547938,0.75,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-43,S1,0,0,0.565,0.5647279549718573,0.565,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-46,S1,0,0,0.6699999999999999,0.6576408341114224,0.67,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-51,S1,0,0,0.615,0.6142187930559382,0.615,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-4,S2,0,0,0.585,0.5849066039858968,0.585,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-8,S2,0,0,0.655,0.6545768566493955,0.655,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-10,S2,0,0,0.52,0.52,0.52,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-15,S2,0,0,0.53,0.5231331168831169,0.53,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-20,S2,0,0,0.52,0.5141208624354692,0.52,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-39,S2,0,0,0.6,0.5574731718110411,0.6,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-40,S2,0,0,0.6399999999999999,0.6390977443609023,0.64,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-43,S2,0,0,0.61,0.607487922705314,0.61,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-46,S2,0,0,0.6,0.5894909688013137,0.6,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-51,S2,0,0,0.635,0.6292063492063492,0.635,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-4,S3,0,0,0.45,0.44862155388471175,0.45,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-8,S3,0,0,0.595,0.5913115870733369,0.595,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-10,S3,0,0,0.59,0.5849782366636299,0.59,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-15,S3,0,0,0.5,0.43889574682976096,0.5,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-20,S3,0,0,0.515,0.511470373448163,0.515,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-39,S3,0,0,0.765,0.7649941248531213,0.765,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-40,S3,0,0,0.72,0.7126436781609196,0.72,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-43,S3,0,0,0.635,0.6316758747697975,0.635,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-46,S3,0,0,0.65,0.6457131288591963,0.65,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-51,S3,0,0,0.625,0.6145048957878235,0.625,200,fb8b506b33984d4f6b461ec17e0fa97807d68989c727010ef5808453be3641b2,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-4,S1,0,1,0.505,0.5048885999349854,0.505,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-8,S1,0,1,0.56,0.5588972431077694,0.56,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-10,S1,0,1,0.575,0.5749043534795328,0.575,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-15,S1,0,1,0.5499999999999999,0.5410036719706243,0.55,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-20,S1,0,1,0.6,0.5998399359743898,0.6,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-39,S1,0,1,0.615,0.6147592245153221,0.615,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-40,S1,0,1,0.76,0.7597838054248824,0.76,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-43,S1,0,1,0.5650000000000001,0.4981396556199706,0.565,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-46,S1,0,1,0.655,0.6542999574137629,0.655,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-51,S1,0,1,0.6000000000000001,0.5989974937343359,0.6,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-4,S2,0,1,0.51,0.5087719298245614,0.51,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-8,S2,0,1,0.5650000000000001,0.5395729141859174,0.565,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-10,S2,0,1,0.585,0.5536554542765723,0.585,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-15,S2,0,1,0.5700000000000001,0.555601488218272,0.57,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-20,S2,0,1,0.48,0.4799479947994799,0.48,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-39,S2,0,1,0.56,0.5546107905658468,0.56,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-40,S2,0,1,0.575,0.5374275529917553,0.575,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-43,S2,0,1,0.58,0.5543293718166383,0.58,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-46,S2,0,1,0.665,0.6649246080368083,0.665,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-51,S2,0,1,0.69,0.6895032051282051,0.69,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-4,S3,0,1,0.475,0.4620763851533082,0.475,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-8,S3,0,1,0.62,0.5876736111111112,0.62,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-10,S3,0,1,0.585,0.5849066039858968,0.585,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-15,S3,0,1,0.515,0.4536904057897553,0.515,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-20,S3,0,1,0.54,0.53995399539954,0.54,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-39,S3,0,1,0.71,0.7042023663810689,0.71,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-40,S3,0,1,0.72,0.7171717171717171,0.72,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-43,S3,0,1,0.54,0.4757834757834758,0.54,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-46,S3,0,1,0.5599999999999999,0.5280995280995281,0.56,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-51,S3,0,1,0.625,0.6238621831038893,0.625,200,346bdefd85af8f92e5a37124a56ac06a9e8d09b8a46056b0c672a243b0a8a6ed,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-4,S1,0,2,0.49,0.4897959183673469,0.49,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-8,S1,0,2,0.545,0.5159445729939626,0.545,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-10,S1,0,2,0.58,0.5689655172413793,0.58,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-15,S1,0,2,0.54,0.5263103696838636,0.54,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-20,S1,0,2,0.535,0.43249427917620137,0.535,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-39,S1,0,2,0.7,0.696969696969697,0.7,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-40,S1,0,2,0.7150000000000001,0.7049002096761668,0.715,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-43,S1,0,2,0.5700000000000001,0.5174503422735944,0.57,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-46,S1,0,2,0.6799999999999999,0.67996799679968,0.68,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-51,S1,0,2,0.615,0.5783017059612805,0.615,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-4,S2,0,2,0.535,0.5276190476190477,0.535,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-8,S2,0,2,0.595,0.5591956681450845,0.595,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-10,S2,0,2,0.535,0.4998790029845931,0.535,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-15,S2,0,2,0.51,0.4800509337860781,0.51,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-20,S2,0,2,0.51,0.5068438003220612,0.51,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-39,S2,0,2,0.605,0.6027655562539284,0.605,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-40,S2,0,2,0.6499999999999999,0.6153846153846154,0.65,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-43,S2,0,2,0.635,0.6074319055685515,0.635,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-46,S2,0,2,0.645,0.6417669466939125,0.645,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-51,S2,0,2,0.625,0.6010532195005187,0.625,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-4,S3,0,2,0.42000000000000004,0.411525974025974,0.42,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-8,S3,0,2,0.5650000000000001,0.5372217346206016,0.565,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-10,S3,0,2,0.625,0.6068255091609656,0.625,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-15,S3,0,2,0.585,0.5844910014768091,0.585,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-20,S3,0,2,0.535,0.502660498943822,0.535,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-39,S3,0,2,0.73,0.7209590739975197,0.73,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-40,S3,0,2,0.7250000000000001,0.7244419950399559,0.725,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-43,S3,0,2,0.54,0.4470489241495372,0.54,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-46,S3,0,2,0.62,0.6041666666666667,0.62,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-51,S3,0,2,0.645,0.6384100226630338,0.645,200,4b965727912e5b70dc50e811197c09a11d498bbeb3f7f573b7acba5d794c1702,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
FBCNet,WBCIC_MI,WBCIC,sub-4,S1,1,0,0.51,0.5075871771681237,0.51,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-8,S1,1,0,0.6,0.595959595959596,0.6,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-10,S1,1,0,0.545,0.5408562274527612,0.545,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-15,S1,1,0,0.55,0.5471014492753623,0.55,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-20,S1,1,0,0.515,0.44947359459689545,0.515,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-39,S1,1,0,0.61,0.5861629881154499,0.61,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-40,S1,1,0,0.725,0.7249931248281207,0.725,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-43,S1,1,0,0.59,0.5777983729790959,0.59,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-46,S1,1,0,0.675,0.6698412698412699,0.675,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-51,S1,1,0,0.635,0.6342593752348505,0.635,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-4,S2,1,0,0.55,0.5492788461538461,0.55,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-8,S2,1,0,0.6,0.586606035551881,0.6,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-10,S2,1,0,0.53,0.5206038351693186,0.53,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-15,S2,1,0,0.51,0.5002039983680131,0.51,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
FBCNet,WBCIC_MI,WBCIC,sub-20,S2,1,0,0.505,0.4078770298154849,0.505,200,7be7891ee9a5a2e060f9f54af8cf4d0d659801e9330d3e8aea64a0fb44450427,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
