method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A3_P_ONLY,3,0,20,0.0,0.16883789002895355,0.0,0.2575962514606391,2.2711606194101464,0.8799999999999999,0.30999999999999994,0.029999999999999916,0.0,0.18118482963796853,0.0,705387408,False,False,False,,,,
A4_P_PLUS_U,3,0,20,0.0,0.14026302099227905,0.0,0.2182731765950221,2.100680470839614,0.88,0.19000000000000006,0.040000000000000036,0.0,0.1779202127916518,0.0,705387408,False,False,False,,,,
A5_P_PLUS_D,3,0,20,0.0,0.162395641207695,0.0,0.22089398433137492,2.2422524820981415,0.87,0.30999999999999994,0.030000000000000027,0.0,0.1753459876510057,0.0,705387408,False,False,False,,,,
A9_PCA_PROTECTED,3,0,20,0.0,0.17779505252838135,0.0,0.20912482477620126,2.3579902859450526,0.87,0.37,0.0,0.0,0.17541073676348637,0.0,705387408,False,False,False,,,,
A2_DUAL_CONTROL,3,0,23,0.0,0.4030773341655731,0.0,0.6030911764693105,1.235589283106165,0.7,0.04999999999999993,0.04999999999999993,0.0,0.17986941619907312,0.0,3575537568,False,False,False,,,,
A6_PUD_ALL_ADAPT,3,0,23,0.15560312569141388,0.24711836874485016,0.36165894173649876,0.33258077586386825,1.4223430545780285,0.62,0.08999999999999997,-0.010000000000000009,0.19808635432521676,0.20098542380355613,69.30292728139527,3575537568,False,False,False,0.685651451434395,0.7923144558297938,0.741265002569054,0.7503773352720969
A7_IDENTITY_PROTECTED,3,0,23,0.0,0.3381393253803253,0.0,0.4045356330622491,0.378839083865372,0.63,0.030000000000000027,0.0,0.0,0.20187747056571317,0.0,3575537568,False,False,False,,,,
A8_RANDOM_PROTECTED,3,0,23,0.0,0.35176390409469604,0.0,0.5662486722094356,0.6820921246729358,0.66,0.050000000000000044,0.10999999999999999,0.0,0.19953015977313368,0.0,3575537568,False,False,False,,,,
A10_FULL_PUD_FREEZE,3,0,23,0.0,0.26159781217575073,0.0,0.4387353175560772,1.4733021382301015,0.63,0.12,0.010000000000000009,0.0,0.2193618648958266,0.0,3575537568,False,False,False,0.685651451434395,0.7923144558297938,0.685651451434395,0.7923144558297938
A3_P_ONLY,3,0,23,0.0,0.31894901394844055,0.0,0.4800275803029512,1.4816409870673333,0.6699999999999999,0.16999999999999993,0.04999999999999993,0.0,0.21757586363245154,0.0,3575537568,False,False,False,,,,
A4_P_PLUS_U,3,0,23,0.0,0.26159781217575073,0.0,0.4387353175560772,1.4733021382301015,0.63,0.12,0.010000000000000009,0.0,0.2193618648958266,0.0,3575537568,False,False,False,,,,
A5_P_PLUS_D,3,0,23,0.0,0.29005441069602966,0.0,0.46221590240727456,1.51300839616743,0.63,0.12,0.020000000000000018,0.0,0.2260596054443223,0.0,3575537568,False,False,False,,,,
A9_PCA_PROTECTED,3,0,23,0.0,0.2943490743637085,0.0,0.4456238443110054,1.591570110413171,0.62,0.09999999999999998,0.030000000000000027,0.0,0.21399139171954643,0.0,3575537568,False,False,False,,,,
A2_DUAL_CONTROL,3,0,26,0.0,0.13113780319690704,0.0,0.22111062190951386,1.8547345420093304,0.85,0.09999999999999998,0.039999999999999925,0.0,0.16499139241353156,0.0,2240484955,False,False,False,,,,
A6_PUD_ALL_ADAPT,3,0,26,0.08066888898611069,0.14240215718746185,0.2479125418160333,0.18099913416311963,2.2304022040874627,0.86,0.20999999999999996,0.039999999999999925,0.16131043399521214,0.17054506925587956,69.28412916655795,2240484955,False,False,False,0.6030102564997243,0.9282938435791922,0.6477740112123818,0.9119193441743956
A7_IDENTITY_PROTECTED,3,0,26,0.0,0.1111704409122467,0.0,0.2271049518074958,0.5536970576046365,0.87,0.04999999999999993,0.21999999999999997,0.0,0.1557358906935084,0.0,2240484955,False,False,False,,,,
A8_RANDOM_PROTECTED,3,0,26,0.0,0.11514738202095032,0.0,0.22814010917726735,0.8579381825856965,0.8500000000000001,0.050000000000000044,0.21000000000000008,0.0,0.1609207584214627,0.0,2240484955,False,False,False,,,,
A10_FULL_PUD_FREEZE,3,0,26,0.0,0.156822070479393,0.0,0.25679178986088674,2.2890065617511492,0.86,0.30000000000000004,0.030000000000000027,0.0,0.1813111992413561,0.0,2240484955,False,False,False,0.6030102564997243,0.9282938435791922,0.6030102564997243,0.9282938435791922
A3_P_ONLY,3,0,26,0.0,0.12178222090005875,0.0,0.2273454769570525,2.4165895452177977,0.84,0.2699999999999999,0.029999999999999916,0.0,0.17800144759236547,0.0,2240484955,False,False,False,,,,
A4_P_PLUS_U,3,0,26,0.0,0.156822070479393,0.0,0.25679178986088674,2.2890065617511492,0.86,0.30000000000000004,0.030000000000000027,0.0,0.1813111992413561,0.0,2240484955,False,False,False,,,,
A5_P_PLUS_D,3,0,26,0.0,0.11838551610708237,0.0,0.20935168462373244,2.375102095840644,0.85,0.26,0.029999999999999916,0.0,0.1810109545828849,0.0,2240484955,False,False,False,,,,
A9_PCA_PROTECTED,3,0,26,0.0,0.10176362097263336,0.0,0.1801140506082032,2.5822259401780223,0.84,0.52,0.019999999999999907,0.0,0.1897168240364948,0.0,2240484955,False,False,False,,,,
A2_DUAL_CONTROL,3,0,35,0.0,0.4629759192466736,0.0,0.7818707915677121,1.989460781948156,0.83,0.10999999999999999,-1.1102230246251565e-16,0.0,0.180200447039542,0.0,2301059521,False,False,False,,,,
A6_PUD_ALL_ADAPT,3,0,35,0.11740444600582123,0.2753511667251587,0.23655541536020339,0.40799436260107347,2.676236038643635,0.8300000000000001,0.18000000000000005,-0.010000000000000009,0.16708962296742916,0.2023490025275524,69.30550946569402,2301059521,False,False,False,0.6305982341765245,0.9478194536622219,0.6370498314575108,0.9443302446355942
A7_IDENTITY_PROTECTED,3,0,35,0.0,0.20079471170902252,0.0,0.24678699278530342,0.41924405254049496,0.86,0.029999999999999916,0.33999999999999997,0.0,0.1922589236655516,0.0,2301059521,False,False,False,,,,
A8_RANDOM_PROTECTED,3,0,35,0.0,0.20063620805740356,0.0,0.22093186895193742,1.0671484731734664,0.8200000000000001,-0.020000000000000018,0.16000000000000003,0.0,0.1732212601804365,0.0,2301059521,False,False,False,,,,
A10_FULL_PUD_FREEZE,3,0,35,0.0,0.26048722863197327,0.0,0.3291516926341249,2.704885021895957,0.8300000000000001,0.21000000000000008,0.0,0.0,0.20397417334134033,0.0,2301059521,False,False,False,0.6305982341765245,0.9478194536622219,0.6305982341765245,0.9478194536622219
A3_P_ONLY,3,0,35,0.0,0.2911323308944702,0.0,0.2977089867887985,2.806690108964999,0.83,0.29999999999999993,-0.010000000000000009,0.0,0.19066768028404732,0.0,2301059521,False,False,False,,,,
A4_P_PLUS_U,3,0,35,0.0,0.26048722863197327,0.0,0.3291516926341249,2.704885021895957,0.8300000000000001,0.21000000000000008,0.0,0.0,0.20397417334134033,0.0,2301059521,False,False,False,,,,
A5_P_PLUS_D,3,0,35,0.0,0.28596118092536926,0.0,0.2873503413659083,2.7587114029655218,0.84,0.25,0.0,0.0,0.18969695779879817,0.0,2301059521,False,False,False,,,,
A9_PCA_PROTECTED,3,0,35,0.0,0.23135951161384583,0.0,0.19820299488800439,2.8062733289487,0.8200000000000001,0.3600000000000001,-0.009999999999999898,0.0,0.17419106964921371,0.0,2301059521,False,False,False,,,,
