artifact_type,task,model,fold,seed,path,sha256,status
corrected_peeh_run,OpenBMI_ERP,TFFormer,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold0_seed0.json,1efdef49ca2d0b01b47e0f3e3794936c45398b29307cf5060a7e41faabc6e962,REUSED_EXACT
protected_union,OpenBMI_ERP,TFFormer,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold0_seed0.json#protected_coordinates,dd5f426b9e49b065e54c1be2983bbdb4aa2e2ac03088e6c05296f4eae442dae6,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,TFFormer,0,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/OpenBMI_ERP/fold0/selected.pt,f58d9fc91d70cc9bd266d5de44e8af8e9093c09a250fb102aaa5ee393f0682b4,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,TFFormer,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold0.npz,157ab9a161f64861f1eb4db5fa530988c5f3ff7689c0fc2ba62374476ed4a9ee,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,TFFormer,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",d4895dc77f58673b8895fda53986b2f314904216a3a772b60e559da1e3a99699,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,TFFormer,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_ERP/TFFormer/fold1_seed0.npz,5182c5a421f53680392949b298fb0318d5c73ffec6bbd388e2ca0564cc3097ad,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,TFFormer,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold1_seed0.json,6204f5a268565369f889203aeb1d94533a404b4ab3b923474cdc8ec220411992,REUSED_EXACT
protected_union,OpenBMI_ERP,TFFormer,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold1_seed0.json#protected_coordinates,b0e2f056fbc6cc86763372f86221c04fe148837e5fb3157d9fd8bfce8e6720fd,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,TFFormer,1,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/OpenBMI_ERP/fold1/selected.pt,959a5974123899ee9d4600b48ae5aeefaf9f4fbf06f71099a64873742c78e7ef,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,TFFormer,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold1.npz,24f7a1e037c0eca04ff78d27016e206247a8a946f1272e017bbc121f2e0d4045,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,TFFormer,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",8ff6c1ec31be9091acb468e8f4a7641094a0cd202ceabf741cdc45ec9afc30f3,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,TFFormer,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_ERP/TFFormer/fold2_seed0.npz,aa8daa40ea0a2c815ce5c6cc146242bf302229f754a63008275c481075343b26,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,TFFormer,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold2_seed0.json,6085ab7c3c74cbaa0acaa7f569075ecc441c8b352659105895987359e7470969,REUSED_EXACT
protected_union,OpenBMI_ERP,TFFormer,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold2_seed0.json#protected_coordinates,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,TFFormer,2,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/OpenBMI_ERP/fold2/selected.pt,130eb33e468f1eaf651359ef5f98ed8747eee0e2512d058c846b36fad47e29e0,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,TFFormer,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold2.npz,d5f7ca145b87d0a478fb0ca36e5e7a777d712c79a7119634a6343cbd39bcf225,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,TFFormer,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",fc482d9dff1398983f90ceb73ffa4effb77458765e1f976f5ae5b7b76fe41780,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,TFFormer,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_ERP/TFFormer/fold3_seed0.npz,de344d1f43300dcf3880bd8ea35ed6a6457e092911486520b3b6ec8cc464d939,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,TFFormer,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold3_seed0.json,de510c532e9f4c03060d3f4c4995e86e4f557b247cf69ef51ee05278b049653d,REUSED_EXACT
protected_union,OpenBMI_ERP,TFFormer,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold3_seed0.json#protected_coordinates,af04a60537a8b3c0f6f076e3b30c2f0e675c0e55147c1dd2654b8af08b733701,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,TFFormer,3,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/OpenBMI_ERP/fold3/selected.pt,1d4c9e7c1d7321e7876aebce26e8d83d85b621ae75bfe73ad8ea21ad06bd77c9,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,TFFormer,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold3.npz,5821e8c7ef69d9aff8440c3cbf6966e726b98e08599c3d45ed7a3afaae56c870,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,TFFormer,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",75439a6b3297044a64c8db1a9e7b57d6637eaa98a0e2ac401591ed9a420b7877,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,TFFormer,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_ERP/TFFormer/fold4_seed0.npz,cc77b8801bec53930ee1b0f10c6cfdfeb504b82b49dd0f2b5456d29139b8d0c3,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,TFFormer,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold4_seed0.json,ad9fd829cb386d76d9739381cb0e144cf9487caad50ade14087fc0d8610ff927,REUSED_EXACT
protected_union,OpenBMI_ERP,TFFormer,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_ERP/TFFormer/fold4_seed0.json#protected_coordinates,c4f2aa5f9551e689a9eb9789459fa7535f31db63d1eb468112487b5aa0753c6c,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,TFFormer,4,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_remaining_tasks_seed0_v1/runtime/checkpoints/OpenBMI_ERP/fold4/selected.pt,e3bfe4293e28bb98064883f3a0484624f1d6865c8d4ff6da05e7a2758271b747,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,TFFormer,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,6e42f76db49d66b0397ae56932e7570f022ef1cc147f2fba45c004c15421ac36,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,TFFormer,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",987212a051e8d3002103f8895f4100a15200ae684265aa523f94ad88b04d7014,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/LiteBN/fold0_seed0.npz,e03b4986b25f41fe0b698ad05850ac39c9e17ddcbe1aecbb31c0cc15b347d5c0,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold0_seed0.json,331c471fa162570b7bfe0d560c55c9273e0fcb065c6a78ec956de1156fb2fdf6,REUSED_EXACT
protected_union,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold0_seed0.json#protected_coordinates,75dbce4f7cf1b9b722674e9c103f8db46ee52c7caa6b641322e93ecfdd280a79,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,LiteBN,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,8b87a52a8f24f8c1a54be04b246ee89940af491206239c8450fa3d992ec2e894,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,LiteBN,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",cd2d0a967c27e918ddeb721732a8ee8ca4badef4c9b26c2a49f17e2c0841ae6e,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,LiteBN,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/LiteBN/fold1_seed0.npz,56eb97e5e9ed1d4699b839fb381a7a160e8e2a026b9fd960ffc956785b73a8ab,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,LiteBN,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold1_seed0.json,69b53c02af33a6e28e976429b803165734810ada3333952a5fe24da93ec7b4cb,REUSED_EXACT
protected_union,OpenBMI_SSVEP,LiteBN,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold1_seed0.json#protected_coordinates,7d0ceec09c87c140b838b0528e566d53df878626e97d6f6ff22e2037c2c32996,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,LiteBN,1,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,LiteBN,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold1.npz,0a6c3470fb47219953f0463b1b71fd52e1a83b893e8287d2cd889d5504961afb,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,LiteBN,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",1ff709e15cd8af06dda4c9d5233fcf6eedc0e2e73c6da217c37929a7c1b1032c,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,LiteBN,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/LiteBN/fold2_seed0.npz,0fd7b9fdf02e609341071cbe39a12b039fba8e812c3bacdeb88eea98bbd472ab,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,LiteBN,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold2_seed0.json,e3a6b211e58f5dad18a5a9c8f9659d27fd0b2498bbd23c35b43e552cc10335aa,REUSED_EXACT
protected_union,OpenBMI_SSVEP,LiteBN,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold2_seed0.json#protected_coordinates,f6b733f89e799048c92d90dc0d404ce1f96300bf1f2964184cc681bdcc2457e7,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,LiteBN,2,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold2_seed0_litebn/selected_best.pt,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,LiteBN,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold2.npz,2cf3d93d2dbbd20c388ecc03d41b33867ea12910a767f615301721da7e989500,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,LiteBN,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",e6eccabba5eb7a90ece9be4fbfe8b85f29d645151cfa0b9a0bdaf2e6e18313f9,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,LiteBN,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/LiteBN/fold3_seed0.npz,db1284986d877446926235b58e015d42dd687b7a5e36437e84d0955a056992d8,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,LiteBN,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold3_seed0.json,74fd51992f9f2a4484e471ffbb6eac67a3681e4e1e3e50e142d62311d453af82,REUSED_EXACT
protected_union,OpenBMI_SSVEP,LiteBN,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold3_seed0.json#protected_coordinates,dd6f3ae29ce79743652d9e3cf1e09e26fb9310b48e6ab840a69e77853a3def70,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,LiteBN,3,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold3_seed0_litebn/selected_best.pt,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,LiteBN,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold3.npz,5de151ef256588f67ce9b022f53352da1103a16dc00e30dfc67c540377e9a0ea,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,LiteBN,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",8e5503dea3cc877d333ac418b7a2cbb3704ef5c698e395d7a9c135a8deebc7e0,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,LiteBN,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/LiteBN/fold4_seed0.npz,e0951aa4f7db34fcaa453b58722fe4b2d31d6a1fc16d45c41ebcb03d5f03feca,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,LiteBN,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold4_seed0.json,0dc1e5f190af3a299f9ef3d37e4799fc34afa56193267b12d306eda4f847d606,REUSED_EXACT
protected_union,OpenBMI_SSVEP,LiteBN,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/LiteBN/fold4_seed0.json#protected_coordinates,6f890fcee42d0237f62f40852ab197971ec080764525c873709b2b9e0811c733,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,LiteBN,4,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed0_litebn/selected_best.pt,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,LiteBN,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,a6d450f79a67753b82b934a01a5c0e726e68f69a0d3a20949440ee73b446376d,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,LiteBN,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",297402a8a2ac483a6ffeed775efb84ab52ada5a9b048499c4ebfa161933d6107,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,TFFormer,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/TFFormer/fold0_seed0.npz,f11946fa98e41bc9661aa10c41aadecded3cad556b2946c6f4ab7838dffab26d,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,TFFormer,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold0_seed0.json,0ffdf7e2ad934e39d597efe1dbd38135fc5c793454a9a3fcff150082d59f71ff,REUSED_EXACT
protected_union,OpenBMI_SSVEP,TFFormer,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold0_seed0.json#protected_coordinates,29a6d8d4cf1cb1f1a8ed795cf03003f4fc6208c019c5831f129b511336b25de3,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,TFFormer,0,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold0.pt,50a6344675f7cb3c25cc440f46d12fa6c22c838af7ced6a86da2cdbf98a856da,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,TFFormer,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,8b87a52a8f24f8c1a54be04b246ee89940af491206239c8450fa3d992ec2e894,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,TFFormer,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",b110084516673bb57d638efd85b485a0de8723625d760d91fba23ebef33626d9,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,TFFormer,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/TFFormer/fold1_seed0.npz,9f23c68555766f3dd9db3ef303aed61211732e5e91d36ca2a7f373f50abce719,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,TFFormer,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold1_seed0.json,c7b9df5d5efcea1f715ec3fe2d5f8dd25fff3e34f5e1ecab84959fbb506068e4,REUSED_EXACT
protected_union,OpenBMI_SSVEP,TFFormer,1,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold1_seed0.json#protected_coordinates,c3f56fb6f904d92288e96300db2a2444940a274b04d6d78d521c228565357abd,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,TFFormer,1,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold1.pt,1c4c9c3a4d11d0985a0bb39020c3bf9cb986004d383b68334ff24791623821b4,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,TFFormer,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold1.npz,0a6c3470fb47219953f0463b1b71fd52e1a83b893e8287d2cd889d5504961afb,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,TFFormer,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",f71fe13cccc64d0d055f1d3954fbeb8da880abc6e80e3173bdfeee954b3af845,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,TFFormer,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/TFFormer/fold2_seed0.npz,063238794a1ec4b9336a13a73b4bb1c7b9e421998eb549bea47c59964ff7a394,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,TFFormer,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold2_seed0.json,1fd94f94cffe42eeaffba714189ab3413b770b344fadace3e200574ab6584dc2,REUSED_EXACT
protected_union,OpenBMI_SSVEP,TFFormer,2,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold2_seed0.json#protected_coordinates,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,TFFormer,2,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold2.pt,4fa2601799a5c6ae26b36213abc3903301fbe612b3cc8fbfe4c11be81d7c81e2,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,TFFormer,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold2.npz,2cf3d93d2dbbd20c388ecc03d41b33867ea12910a767f615301721da7e989500,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,TFFormer,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",fc482d9dff1398983f90ceb73ffa4effb77458765e1f976f5ae5b7b76fe41780,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,TFFormer,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/TFFormer/fold3_seed0.npz,d8653520ca48d52a9ef5e383c956302e3d3b2f21bdf6a0f0c42e995e81be00fb,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,TFFormer,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold3_seed0.json,ae36faead725ad8910ea612786516a39f0d01bf9d908ff05830bb4cbcedf1435,REUSED_EXACT
protected_union,OpenBMI_SSVEP,TFFormer,3,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold3_seed0.json#protected_coordinates,7d0ceec09c87c140b838b0528e566d53df878626e97d6f6ff22e2037c2c32996,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,TFFormer,3,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold3.pt,411ec866eff4801525f736ca0dcaf09a15ab6695a9f1802250f570c6505985d7,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,TFFormer,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold3.npz,5de151ef256588f67ce9b022f53352da1103a16dc00e30dfc67c540377e9a0ea,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,TFFormer,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",697cca80b3080705b8005207c5a0569fc647a7f95a8803e5012108f49ceec672,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,TFFormer,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/OpenBMI_SSVEP/TFFormer/fold4_seed0.npz,92f17cf1b541583fa498a216d4483a002a357ab1fe4443e8c1f5276767029a2c,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,TFFormer,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold4_seed0.json,c0c5838031621016a2cec886f63d02babc7cc998b8d8a0521936fe15e9e5fa5b,REUSED_EXACT
protected_union,OpenBMI_SSVEP,TFFormer,4,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/OpenBMI_SSVEP/TFFormer/fold4_seed0.json#protected_coordinates,6f890fcee42d0237f62f40852ab197971ec080764525c873709b2b9e0811c733,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,TFFormer,4,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold4.pt,8e696c7ff23a9d8db2bab9489644ededcc219009c6b2b760533fd8fcbc321f50,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,TFFormer,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,a6d450f79a67753b82b934a01a5c0e726e68f69a0d3a20949440ee73b446376d,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,TFFormer,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",546434cc05a6277cb70785574687f06372187c1140defd506298c6a83de088cb,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,WBCIC_MI,LiteBN,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/embeddings/WBCIC_MI/LiteBN/fold0_seed0.npz,35d31a6b1bf48bc028bc5a5b83b4f5784508f8196adf2408002878088453463a,REUSED_EXACT
corrected_peeh_run,WBCIC_MI,LiteBN,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold0_seed0.json,070774a4e4fb9c3fea6b31dd5b7bba2c74007990c34faf825bf728ca18b27a10,REUSED_EXACT
protected_union,WBCIC_MI,LiteBN,0,0,/root/rivermind-data/litebn_tfformer_peeh_v1_runtime/run_results/WBCIC_MI/LiteBN/fold0_seed0.json#protected_coordinates,1a5d0b0b78d816167509d92891ac819a643f3e2e98733626c6738e30c765733a,REUSED_EXACT
frozen_checkpoint,WBCIC_MI,LiteBN,0,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold0_seed0_litebn/selected_best.pt,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,VERIFIED_EXACT
