method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A10_FULL_PUD_FREEZE,4,2,28,0.0,0.10929667949676514,0.0,0.508944461312539,2.4568473301012332,0.88,0.17000000000000004,0.030000000000000027,0.0,0.12792151639774402,0.0,1900876026,False,False,False,0.6002133015653748,0.9385434089023503,0.6002133015653748,0.9385434089023503
A2_DUAL_CONTROL,4,2,30,0.0,0.15979637205600739,0.0,0.38281373847201555,1.3576477280972326,0.73,0.17999999999999994,-0.050000000000000044,0.0,0.1500864948051677,0.0,3687719488,False,False,False,,,,
A6_PUD_ALL_ADAPT,4,2,30,0.12570643424987793,0.16566067934036255,0.752357525235334,0.118425911030612,1.5161278250817527,0.75,0.17999999999999994,0.020000000000000018,0.1030568840685398,0.09828056982525983,69.3207695100195,3687719488,False,False,False,0.6251257534307771,0.8298401077283191,0.6294282384918999,0.8248543806057614
A7_IDENTITY_PROTECTED,4,2,30,0.0,0.20039626955986023,0.0,0.368580045168022,0.4482641749676294,0.77,0.030000000000000027,0.1100000000000001,0.0,0.1395477364496906,0.0,3687719488,False,False,False,,,,
A8_RANDOM_PROTECTED,4,2,30,0.0,0.23104488849639893,0.0,0.39007639595974625,0.7140615575084728,0.73,0.050000000000000044,0.09999999999999998,0.0,0.14011075281033875,0.0,3687719488,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,2,30,0.0,0.16458208858966827,0.0,0.37255520535163794,1.5364284617366926,0.67,0.020000000000000018,-0.019999999999999907,0.0,0.14620210432293285,0.0,3687719488,False,False,False,0.6251257534307771,0.8298401077283191,0.6251257534307771,0.8298401077283191
A2_DUAL_CONTROL,4,2,38,0.0,0.11743712425231934,0.0,0.2804707100528338,1.2165056424256502,0.7,0.020000000000000018,-0.030000000000000027,0.0,0.15204145454823864,0.0,2494110740,False,False,False,,,,
A6_PUD_ALL_ADAPT,4,2,38,0.09989932179450989,0.11982107907533646,0.36284638129825,0.1758133808227345,1.3678804083765943,0.6799999999999999,0.24999999999999994,-0.06000000000000005,0.1043047940358885,0.11331297642386379,69.33513998717164,2494110740,False,False,False,0.6021950651551947,0.8602534574677719,0.6344042736793398,0.8344540958476474
A7_IDENTITY_PROTECTED,4,2,38,0.0,0.16348539292812347,0.0,0.4260928160155172,0.3260707158877997,0.75,0.020000000000000018,0.10000000000000009,0.0,0.1488410931698142,0.0,2494110740,False,False,False,,,,
A8_RANDOM_PROTECTED,4,2,38,0.0,0.12868176400661469,0.0,0.38925317586280717,0.5735489171465454,0.74,0.030000000000000027,0.16999999999999993,0.0,0.15063303988193097,0.0,2494110740,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,2,38,0.0,0.12017306685447693,0.0,0.13928359565957352,1.5909988449377892,0.71,0.21999999999999997,0.0,0.0,0.09724599979090566,0.0,2494110740,False,False,False,0.6021950651551947,0.8602534574677719,0.6021950651551947,0.8602534574677719
A2_DUAL_CONTROL,4,2,52,0.0,0.2523329555988312,0.0,0.45797269717665845,1.5452446269202484,0.8,0.040000000000000036,0.040000000000000036,0.0,0.11818712473202954,0.0,2470543701,False,False,False,,,,
A6_PUD_ALL_ADAPT,4,2,52,0.07851128280162811,0.11728975921869278,0.3190007645072815,0.11563146937718072,1.8164102480740059,0.81,0.25,0.040000000000000036,0.08750260128165648,0.09006527452698405,69.28737652158411,2470543701,False,False,False,0.6892161320859601,0.8641328363795869,0.7451268769456949,0.843592851243394
A7_IDENTITY_PROTECTED,4,2,52,0.0,0.21964143216609955,0.0,0.24801659965057393,0.4561519888507026,0.8200000000000001,0.030000000000000027,0.08000000000000007,0.0,0.09612176595738461,0.0,2470543701,False,False,False,,,,
A8_RANDOM_PROTECTED,4,2,52,0.0,0.3082502782344818,0.0,0.1782080480519754,0.6223606278242441,0.77,0.030000000000000027,0.10999999999999999,0.0,0.10038453315089542,0.0,2470543701,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,2,52,0.0,0.11772845685482025,0.0,0.28174469279101666,1.7429786491027484,0.79,0.21999999999999997,0.0,0.0,0.12158109349057668,0.0,2470543701,False,False,False,0.6892161320859601,0.8641328363795869,0.6892161320859601,0.8641328363795869
