seed,fold,C,beta,source_subjects,source_noadapt_BA,source_generic_BA,source_delta,source_negative_transfer_rate
1,1,0.1,0.5,31,0.8116129032258064,0.8135483870967742,0.00193548387096774,0.41935483870967744
1,1,0.1,0.75,31,0.8116129032258064,0.8161290322580647,0.004516129032258075,0.3870967741935484
1,1,0.1,1.0,31,0.8116129032258064,0.8038709677419354,-0.0077419354838709565,0.5483870967741935
1,1,1.0,0.25,31,0.8116129032258064,0.8151612903225808,0.003548387096774197,0.3548387096774194
1,1,1.0,0.5,31,0.8116129032258064,0.8074193548387097,-0.0041935483870967636,0.4838709677419355
1,1,1.0,0.75,31,0.8116129032258064,0.7958064516129034,-0.015806451612903206,0.6774193548387096
1,1,1.0,1.0,31,0.8116129032258064,0.7848387096774194,-0.026774193548387074,0.6129032258064516
1,1,10.0,0.25,31,0.8116129032258064,0.8099999999999999,-0.0016129032258064388,0.41935483870967744
1,1,10.0,0.5,31,0.8116129032258064,0.7912903225806451,-0.020322580645161268,0.6774193548387096
1,1,10.0,0.75,31,0.8116129032258064,0.7796774193548388,-0.031935483870967715,0.6129032258064516
1,1,10.0,1.0,31,0.8116129032258064,0.7699999999999999,-0.04161290322580642,0.7741935483870968
2,1,0.1,0.25,31,0.8119354838709678,0.8077419354838711,-0.0041935483870967636,0.4838709677419355
2,1,0.1,0.5,31,0.8119354838709678,0.8058064516129031,-0.006129032258064508,0.5806451612903226
2,1,0.1,0.75,31,0.8119354838709678,0.8048387096774193,-0.007096774193548372,0.6451612903225806
2,1,0.1,1.0,31,0.8119354838709678,0.7941935483870967,-0.01774193548387095,0.6451612903225806
2,1,1.0,0.25,31,0.8119354838709678,0.8038709677419353,-0.008064516129032247,0.5806451612903226
2,1,1.0,0.5,31,0.8119354838709678,0.7883870967741936,-0.023548387096774186,0.7096774193548387
2,1,1.0,0.75,31,0.8119354838709678,0.7751612903225806,-0.03677419354838708,0.8387096774193549
2,1,1.0,1.0,31,0.8119354838709678,0.7606451612903227,-0.05129032258064514,0.9354838709677419
2,1,10.0,0.25,31,0.8119354838709678,0.7887096774193548,-0.023225806451612898,0.7096774193548387
2,1,10.0,0.5,31,0.8119354838709678,0.7658064516129032,-0.04612903225806451,0.9354838709677419
2,1,10.0,0.75,31,0.8119354838709678,0.7554838709677419,-0.05645161290322579,0.967741935483871
2,1,10.0,1.0,31,0.8119354838709678,0.7445161290322581,-0.06741935483870967,0.967741935483871
0,2,0.1,0.25,34,0.8541176470588234,0.8552941176470588,0.0011764705882352886,0.3235294117647059
0,2,0.1,0.5,34,0.8541176470588234,0.8570588235294117,0.0029411764705882214,0.4411764705882353
0,2,0.1,0.75,34,0.8541176470588234,0.850294117647059,-0.003823529411764719,0.5
0,2,0.1,1.0,34,0.8541176470588234,0.8402941176470589,-0.013823529411764728,0.5882352941176471
0,2,1.0,0.25,34,0.8541176470588234,0.8541176470588236,-6.530723674265627e-18,0.5
0,2,1.0,0.5,34,0.8541176470588234,0.8397058823529412,-0.014411764705882369,0.6764705882352942
0,2,1.0,0.75,34,0.8541176470588234,0.828235294117647,-0.025882352941176485,0.7058823529411765
0,2,1.0,1.0,34,0.8541176470588234,0.8152941176470588,-0.03882352941176472,0.7352941176470589
0,2,10.0,0.25,34,0.8541176470588234,0.8388235294117647,-0.015294117647058833,0.5882352941176471
0,2,10.0,0.5,34,0.8541176470588234,0.8205882352941176,-0.0335294117647059,0.7058823529411765
0,2,10.0,0.75,34,0.8541176470588234,0.809705882352941,-0.04441176470588237,0.7941176470588235
0,2,10.0,1.0,34,0.8541176470588234,0.803235294117647,-0.05088235294117648,0.8235294117647058
1,2,0.1,0.25,34,0.8364705882352942,0.833235294117647,-0.003235294117647062,0.4117647058823529
1,2,0.1,0.5,34,0.8364705882352942,0.8238235294117647,-0.012647058823529414,0.6470588235294118
1,2,0.1,0.75,34,0.8364705882352942,0.8132352941176471,-0.02323529411764706,0.7352941176470589
1,2,0.1,1.0,34,0.8364705882352942,0.8038235294117646,-0.03264705882352942,0.7941176470588235
1,2,1.0,0.25,34,0.8364705882352942,0.8232352941176471,-0.013235294117647057,0.6470588235294118
1,2,1.0,0.5,34,0.8364705882352942,0.8085294117647058,-0.02794117647058824,0.7941176470588235
1,2,1.0,0.75,34,0.8364705882352942,0.798235294117647,-0.03823529411764707,0.8235294117647058
1,2,1.0,1.0,34,0.8364705882352942,0.7808823529411765,-0.055588235294117654,0.8235294117647058
1,2,10.0,0.25,34,0.8364705882352942,0.8152941176470588,-0.021176470588235297,0.7647058823529411
1,2,10.0,0.5,34,0.8364705882352942,0.7899999999999999,-0.04647058823529413,0.8235294117647058
1,2,10.0,0.75,34,0.8364705882352942,0.7741176470588236,-0.062352941176470576,0.8529411764705882
1,2,10.0,1.0,34,0.8364705882352942,0.7664705882352941,-0.06999999999999999,0.8823529411764706
2,2,0.1,0.25,34,0.8311764705882352,0.8320588235294116,0.0008823529411764746,0.3235294117647059
2,2,0.1,0.5,34,0.8311764705882352,0.8294117647058823,-0.0017647058823529493,0.5
2,2,0.1,0.75,34,0.8311764705882352,0.8211764705882353,-0.009999999999999993,0.5294117647058824
2,2,0.1,1.0,34,0.8311764705882352,0.8123529411764705,-0.0188235294117647,0.6176470588235294
2,2,1.0,0.25,34,0.8311764705882352,0.8270588235294118,-0.00411764705882353,0.5294117647058824
2,2,1.0,0.5,34,0.8311764705882352,0.8111764705882353,-0.019999999999999993,0.6470588235294118
2,2,1.0,0.75,34,0.8311764705882352,0.8014705882352942,-0.029705882352941165,0.6764705882352942
2,2,1.0,1.0,34,0.8311764705882352,0.7858823529411766,-0.0452941176470588,0.7352941176470589
2,2,10.0,0.25,34,0.8311764705882352,0.8141176470588235,-0.017058823529411748,0.6764705882352942
2,2,10.0,0.5,34,0.8311764705882352,0.7923529411764706,-0.0388235294117647,0.7058823529411765
2,2,10.0,0.75,34,0.8311764705882352,0.781470588235294,-0.049705882352941155,0.7058823529411765
2,2,10.0,1.0,34,0.8311764705882352,0.7702941176470589,-0.06088235294117645,0.8529411764705882
0,3,0.1,0.25,31,0.823225806451613,0.8222580645161289,-0.0009677419354838611,0.45161290322580644
0,3,0.1,0.5,31,0.823225806451613,0.8187096774193547,-0.0045161290322580615,0.5483870967741935
0,3,0.1,0.75,31,0.823225806451613,0.8145161290322581,-0.008709677419354843,0.5806451612903226
0,3,0.1,1.0,31,0.823225806451613,0.8016129032258063,-0.021612903225806442,0.7096774193548387
0,3,1.0,0.25,31,0.823225806451613,0.8180645161290321,-0.005161290322580636,0.5161290322580645
0,3,1.0,0.5,31,0.823225806451613,0.803548387096774,-0.0196774193548387,0.7741935483870968
0,3,1.0,0.75,31,0.823225806451613,0.789032258064516,-0.034193548387096755,0.8064516129032258
0,3,1.0,1.0,31,0.823225806451613,0.7764516129032258,-0.04677419354838709,0.8709677419354839
0,3,10.0,0.25,31,0.823225806451613,0.8038709677419353,-0.019354838709677427,0.7096774193548387
0,3,10.0,0.5,31,0.823225806451613,0.7803225806451614,-0.0429032258064516,0.8064516129032258
0,3,10.0,0.75,31,0.823225806451613,0.7658064516129032,-0.05741935483870967,0.9354838709677419
0,3,10.0,1.0,31,0.823225806451613,0.7561290322580646,-0.06709677419354838,0.967741935483871
1,3,0.1,0.25,31,0.804193548387097,0.8035483870967743,-0.0006451612903225955,0.2903225806451613
1,3,0.1,0.5,31,0.804193548387097,0.802258064516129,-0.0019354838709677651,0.45161290322580644
1,3,0.1,0.75,31,0.804193548387097,0.794516129032258,-0.009677419354838726,0.6451612903225806
1,3,0.1,1.0,31,0.804193548387097,0.7799999999999998,-0.024193548387096784,0.7741935483870968
1,3,1.0,0.25,31,0.804193548387097,0.7958064516129032,-0.008387096774193557,0.5483870967741935
1,3,1.0,0.5,31,0.804193548387097,0.790967741935484,-0.013225806451612905,0.5483870967741935
1,3,1.0,0.75,31,0.804193548387097,0.7748387096774192,-0.02935483870967742,0.7419354838709677
1,3,1.0,1.0,31,0.804193548387097,0.7558064516129034,-0.04838709677419355,0.9032258064516129
1,3,10.0,0.25,31,0.804193548387097,0.7841935483870968,-0.020000000000000004,0.5483870967741935
1,3,10.0,0.5,31,0.804193548387097,0.7632258064516128,-0.04096774193548387,0.8387096774193549
1,3,10.0,0.75,31,0.804193548387097,0.7503225806451612,-0.053870967741935484,0.8709677419354839
1,3,10.0,1.0,31,0.804193548387097,0.7412903225806453,-0.06290322580645162,0.9354838709677419
2,3,0.1,0.25,31,0.8116129032258066,0.8145161290322581,0.0029032258064516153,0.3225806451612903
2,3,0.1,0.5,31,0.8116129032258066,0.8093548387096775,-0.0022580645161290234,0.5161290322580645
2,3,0.1,0.75,31,0.8116129032258066,0.807741935483871,-0.00387096774193548,0.4838709677419355
2,3,0.1,1.0,31,0.8116129032258066,0.7941935483870968,-0.01741935483870966,0.6129032258064516
2,3,1.0,0.25,31,0.8116129032258066,0.8083870967741935,-0.0032258064516128954,0.45161290322580644
2,3,1.0,0.5,31,0.8116129032258066,0.7980645161290323,-0.013548387096774184,0.5161290322580645
2,3,1.0,0.75,31,0.8116129032258066,0.7841935483870968,-0.027419354838709678,0.5806451612903226
2,3,1.0,1.0,31,0.8116129032258066,0.7696774193548387,-0.041935483870967745,0.7741935483870968
2,3,10.0,0.25,31,0.8116129032258066,0.7993548387096775,-0.01225806451612903,0.5806451612903226
2,3,10.0,0.5,31,0.8116129032258066,0.775161290322581,-0.0364516129032258,0.6774193548387096
2,3,10.0,0.75,31,0.8116129032258066,0.7593548387096773,-0.05225806451612902,0.7741935483870968
2,3,10.0,1.0,31,0.8116129032258066,0.7496774193548387,-0.061935483870967756,0.8387096774193549
0,4,0.1,0.25,33,0.8363636363636363,0.8357575757575758,-0.0006060606060606032,0.42424242424242425
0,4,0.1,0.5,33,0.8363636363636363,0.8296969696969697,-0.006666666666666666,0.5454545454545454
0,4,0.1,0.75,33,0.8363636363636363,0.8227272727272728,-0.013636363636363632,0.6363636363636364
0,4,0.1,1.0,33,0.8363636363636363,0.8090909090909092,-0.02727272727272726,0.7272727272727273
0,4,1.0,0.25,33,0.8363636363636363,0.826969696969697,-0.009393939393939392,0.5757575757575758
0,4,1.0,0.5,33,0.8363636363636363,0.8063636363636364,-0.02999999999999998,0.6666666666666666
0,4,1.0,0.75,33,0.8363636363636363,0.796060606060606,-0.04030303030303029,0.7575757575757576
0,4,1.0,1.0,33,0.8363636363636363,0.7806060606060605,-0.055757575757575756,0.7575757575757576
0,4,10.0,0.25,33,0.8363636363636363,0.8145454545454546,-0.021818181818181813,0.6666666666666666
0,4,10.0,0.5,33,0.8363636363636363,0.7887878787878787,-0.04757575757575756,0.7575757575757576
0,4,10.0,0.75,33,0.8363636363636363,0.776060606060606,-0.060303030303030296,0.7878787878787878
0,4,10.0,1.0,33,0.8363636363636363,0.7684848484848484,-0.06787878787878786,0.8181818181818182
1,4,0.1,0.25,33,0.826060606060606,0.8266666666666667,0.0006060606060606066,0.3333333333333333
1,4,0.1,0.5,33,0.826060606060606,0.817878787878788,-0.008181818181818182,0.5151515151515151
1,4,0.1,0.75,33,0.826060606060606,0.8145454545454546,-0.011515151515151508,0.6060606060606061
1,4,0.1,1.0,33,0.826060606060606,0.8018181818181819,-0.024242424242424246,0.6666666666666666
1,4,1.0,0.25,33,0.826060606060606,0.8163636363636363,-0.009696969696969706,0.6363636363636364
1,4,1.0,0.5,33,0.826060606060606,0.803030303030303,-0.023030303030303033,0.6666666666666666
1,4,1.0,0.75,33,0.826060606060606,0.7948484848484848,-0.03121212121212122,0.7272727272727273
1,4,1.0,1.0,33,0.826060606060606,0.7854545454545454,-0.0406060606060606,0.7878787878787878
1,4,10.0,0.25,33,0.826060606060606,0.8033333333333332,-0.022727272727272735,0.7272727272727273
1,4,10.0,0.5,33,0.826060606060606,0.7884848484848485,-0.037575757575757575,0.8181818181818182
1,4,10.0,0.75,33,0.826060606060606,0.7790909090909092,-0.04696969696969697,0.8787878787878788
1,4,10.0,1.0,33,0.826060606060606,0.7715151515151515,-0.05454545454545455,0.8484848484848485
2,4,0.1,0.25,33,0.8230303030303029,0.8218181818181819,-0.0012121212121212065,0.42424242424242425
2,4,0.1,0.5,33,0.8230303030303029,0.8248484848484848,0.0018181818181818097,0.48484848484848486
2,4,0.1,0.75,33,0.8230303030303029,0.8184848484848484,-0.004545454545454553,0.5151515151515151
2,4,0.1,1.0,33,0.8230303030303029,0.8109090909090909,-0.012121212121212121,0.6060606060606061
2,4,1.0,0.25,33,0.8230303030303029,0.8233333333333334,0.0003030303030303033,0.5151515151515151
2,4,1.0,0.5,33,0.8230303030303029,0.8136363636363636,-0.009393939393939392,0.5151515151515151
2,4,1.0,0.75,33,0.8230303030303029,0.7984848484848485,-0.02454545454545455,0.6363636363636364
2,4,1.0,1.0,33,0.8230303030303029,0.7793939393939394,-0.04363636363636365,0.7878787878787878
2,4,10.0,0.25,33,0.8230303030303029,0.8115151515151514,-0.011515151515151515,0.5757575757575758
2,4,10.0,0.5,33,0.8230303030303029,0.790909090909091,-0.03212121212121213,0.7272727272727273
2,4,10.0,0.75,33,0.8230303030303029,0.7718181818181818,-0.05121212121212122,0.8484848484848485
2,4,10.0,1.0,33,0.8230303030303029,0.7639393939393939,-0.0590909090909091,0.8787878787878788
