comparison,task,target,feature_set,heldout_fold,training_scope,feature,standardized_coefficient,mean_coefficient,mean_absolute_coefficient,sign_consistency
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,1,pooled_seeds,candidate_logit_l2_norm,0.13513695417152732,0.14869945575756607,0.14869945575756607,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,1,pooled_seeds,top1_probability_difference,-1.2218812932281011,-1.1452142836585937,1.1452142836585935,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,1,pooled_seeds,margin_difference,1.0996312092777036,1.13650311020195,1.1365031102019498,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,1,pooled_seeds,entropy_difference,-0.7048561666205413,-0.6009627707507607,0.6009627707507605,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,1,pooled_seeds,probability_L1_distance,1.3016136847842688,0.9675258819219057,0.9675258819219057,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,1,pooled_seeds,JS_divergence,-0.9296747228146148,-0.8048453879577405,0.8048453879577405,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,b0_top1_probability,0.18815523917263097,0.3449514209628627,0.35405239523593,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,b0_margin,-1.1306157749993921,-1.0676830471286973,1.0676830471286973,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,b0_entropy,-0.35555313696768676,-0.196577770716784,0.19689561842151404,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,b0_logit_l2_norm,0.1261859167773404,0.0889033078540616,0.10453777802180853,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,candidate_top1_probability,-1.5199690616499812,-1.399521016098127,1.399521016098127,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,candidate_margin,0.6495354327796475,0.6510127119008863,0.6510127119008863,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,candidate_entropy,-1.2110827825116077,-1.1003898533543617,1.1003898533543617,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,candidate_logit_l2_norm,0.19295949118736772,0.14869945575756607,0.14869945575756607,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,top1_probability_difference,-1.1204487543746504,-1.1452142836585937,1.1452142836585935,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,margin_difference,1.1714687669520238,1.13650311020195,1.1365031102019498,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,entropy_difference,-0.5689790902124511,-0.6009627707507607,0.6009627707507605,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,probability_L1_distance,0.9981185376172801,0.9675258819219057,0.9675258819219057,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,2,pooled_seeds,JS_divergence,-0.8353803595960334,-0.8048453879577405,0.8048453879577405,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,b0_top1_probability,-0.0227524356826684,0.3449514209628627,0.35405239523593,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,b0_margin,-0.760381037075228,-1.0676830471286973,1.0676830471286973,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,b0_entropy,-0.254581510082294,-0.196577770716784,0.19689561842151404,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,b0_logit_l2_norm,0.03951850674659871,0.0889033078540616,0.10453777802180853,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,candidate_top1_probability,-1.8651552998151393,-1.399521016098127,1.399521016098127,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,candidate_margin,1.200987329003806,0.6510127119008863,0.6510127119008863,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,candidate_entropy,-1.0497025868984895,-1.1003898533543617,1.1003898533543617,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,candidate_logit_l2_norm,0.2165247302508722,0.14869945575756607,0.14869945575756607,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,top1_probability_difference,-1.1866522033151972,-1.1452142836585937,1.1452142836585935,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,margin_difference,1.2996100939297321,1.13650311020195,1.1365031102019498,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,entropy_difference,-0.5334326548215219,-0.6009627707507607,0.6009627707507605,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,probability_L1_distance,0.9764910747085735,0.9675258819219057,0.9675258819219057,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,3,pooled_seeds,JS_divergence,-0.8873527435960861,-0.8048453879577405,0.8048453879577405,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,b0_top1_probability,0.6747913547320339,0.3449514209628627,0.35405239523593,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,b0_margin,-1.2651564166049802,-1.0676830471286973,1.0676830471286973,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,b0_entropy,-0.12826739598587633,-0.196577770716784,0.19689561842151404,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,b0_logit_l2_norm,-0.03908617541936732,0.0889033078540616,0.10453777802180853,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,candidate_top1_probability,-0.9467170968147717,-1.399521016098127,1.399521016098127,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,candidate_margin,0.24345697548310044,0.6510127119008863,0.6510127119008863,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,candidate_entropy,-1.022003081512018,-1.1003898533543617,1.1003898533543617,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,candidate_logit_l2_norm,0.14620652078057328,0.14869945575756607,0.14869945575756607,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,top1_probability_difference,-1.0781532886418854,-1.1452142836585937,1.1452142836585935,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,margin_difference,1.004220227787384,1.13650311020195,1.1365031102019498,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,entropy_difference,-0.5937580650659996,-0.6009627707507607,0.6009627707507605,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,probability_L1_distance,0.3827796565243502,0.9675258819219057,0.9675258819219057,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,CONF_ONLY,4,pooled_seeds,JS_divergence,-0.18935246891516566,-0.8048453879577405,0.8048453879577405,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,b0_top1_probability,0.274546419262839,0.2007972998310567,0.21449566211459606,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,b0_margin,-0.9625400921524964,-0.9543757971212349,0.9543757971212349,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,b0_entropy,-0.27462549096682076,-0.20608127631078732,0.20608127631078732,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,b0_logit_l2_norm,0.20099357450778932,0.21595522385901092,0.2364760465087381,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,candidate_top1_probability,-1.34557092472656,-1.3659377580050653,1.3659377580050656,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,candidate_margin,0.46650487616241426,0.46016490081954486,0.46244578138607945,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,candidate_entropy,-1.4162175009614468,-1.288083681212376,1.288083681212376,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,candidate_logit_l2_norm,0.09624657521963156,0.18653173057071934,0.18653173057071934,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,top1_probability_difference,-1.0544166536596995,-1.0258325243194628,1.0258325243194628,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,margin_difference,0.9456050132803644,0.9361892328780893,0.9361892328780893,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,entropy_difference,-0.738318337706543,-0.7194383084887322,0.7194383084887322,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,probability_L1_distance,1.1394846896206507,1.0911782251431752,1.0911782251431752,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,JS_divergence,-1.12284746733314,-0.908773373665133,0.908773373665133,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,candidate_embedding_l2_norm,-0.2453312769157796,-0.2628895947505093,0.2628895947505093,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,candidate_prehead_feature_l2_norm,-0.2453312769157796,-0.2628895947505093,0.2628895947505093,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,mixer_block1_relative_update_norm,0.13222810023418993,0.26815909984806413,0.26815909984806413,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,mixer_block2_relative_update_norm,0.16238408320657752,0.204374491466982,0.204374491466982,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,mixer_block3_relative_update_norm,0.5773700530043416,0.47516215556235847,0.47516215556235847,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,scale_alpha_max,0.06316683136888764,-0.20855047542122582,0.23381720796878086,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,scale_alpha_min,-0.195505361638886,-0.1584262769870908,0.21653219159899031,0.6
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,scale_alpha_entropy,0.3222099044703189,-0.14788770364462075,0.2767716654327483,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,scale_alpha_range,0.11374219756201775,-0.08555899059051938,0.13105586961532648,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,b0_embedding_l2_norm,-0.0375768427395617,0.0012612853612981255,0.12207145883581572,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,b0_final_temporal_feature_l2_norm,0.5496648972841689,0.483251193315173,0.483251193315173,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,channel_mod_mean_abs_delta,0.4099919274493916,0.2911045823505364,0.2911045823505364,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,channel_mod_std_delta,0.13302107563045598,0.25448098687736953,0.25448098687736953,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,0,pooled_seeds,channel_mod_max_abs_delta,-0.2421600655953703,-0.18257134190542082,0.1825713419054208,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,b0_top1_probability,0.29901052947993084,0.2007972998310567,0.21449566211459606,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,b0_margin,-0.9504746425194102,-0.9543757971212349,0.9543757971212349,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,b0_entropy,-0.01198684012748929,-0.20608127631078732,0.20608127631078732,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,b0_logit_l2_norm,0.3359276797323756,0.21595522385901092,0.2364760465087381,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,candidate_top1_probability,-1.3290866442348055,-1.3659377580050653,1.3659377580050656,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,candidate_margin,0.43858297110629674,0.46016490081954486,0.46244578138607945,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,candidate_entropy,-1.1555171343128519,-1.288083681212376,1.288083681212376,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,candidate_logit_l2_norm,0.11185002899931527,0.18653173057071934,0.18653173057071934,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,top1_probability_difference,-1.0822752061476193,-1.0258325243194628,1.0258325243194628,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,margin_difference,0.9146110472930379,0.9361892328780893,0.9361892328780893,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,entropy_difference,-0.7751015530304275,-0.7194383084887322,0.7194383084887322,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,probability_L1_distance,1.3622203635923373,1.0911782251431752,1.0911782251431752,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,JS_divergence,-0.9845628597681473,-0.908773373665133,0.908773373665133,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,candidate_embedding_l2_norm,-0.15690731462829519,-0.2628895947505093,0.2628895947505093,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,candidate_prehead_feature_l2_norm,-0.15690731462829519,-0.2628895947505093,0.2628895947505093,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,mixer_block1_relative_update_norm,0.059116144177786836,0.26815909984806413,0.26815909984806413,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,mixer_block2_relative_update_norm,0.18930899746876653,0.204374491466982,0.204374491466982,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,mixer_block3_relative_update_norm,0.2884678606248926,0.47516215556235847,0.47516215556235847,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,scale_alpha_max,-0.05626062209939055,-0.20855047542122582,0.23381720796878086,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,scale_alpha_min,0.04556256215350895,-0.1584262769870908,0.21653219159899031,0.6
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,scale_alpha_entropy,-0.12055151437015656,-0.14788770364462075,0.2767716654327483,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,scale_alpha_range,-0.054438529665713144,-0.08555899059051938,0.13105586961532648,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,b0_embedding_l2_norm,-0.02502107880760344,0.0012612853612981255,0.12207145883581572,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,b0_final_temporal_feature_l2_norm,0.34032358919092687,0.483251193315173,0.483251193315173,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,channel_mod_mean_abs_delta,0.17112275894177437,0.2911045823505364,0.2911045823505364,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,channel_mod_std_delta,0.13896966921657206,0.25448098687736953,0.25448098687736953,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,1,pooled_seeds,channel_mod_max_abs_delta,-0.08415396418388413,-0.18257134190542082,0.1825713419054208,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,b0_top1_probability,0.02175267642572947,0.2007972998310567,0.21449566211459606,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,b0_margin,-0.9670721399008461,-0.9543757971212349,0.9543757971212349,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,b0_entropy,-0.32838472993943224,-0.20608127631078732,0.20608127631078732,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,b0_logit_l2_norm,0.4283280585838548,0.21595522385901092,0.2364760465087381,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,candidate_top1_probability,-1.4086912043888111,-1.3659377580050653,1.3659377580050656,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,candidate_margin,0.3360921638363968,0.46016490081954486,0.46244578138607945,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,candidate_entropy,-1.4705700831669637,-1.288083681212376,1.288083681212376,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,candidate_logit_l2_norm,0.20722907300624815,0.18653173057071934,0.18653173057071934,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,top1_probability_difference,-0.9360715457510073,-1.0258325243194628,1.0258325243194628,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,margin_difference,0.8579649728419051,0.9361892328780893,0.9361892328780893,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,entropy_difference,-0.7595614110795277,-0.7194383084887322,0.7194383084887322,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,probability_L1_distance,1.2805141394396506,1.0911782251431752,1.0911782251431752,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,JS_divergence,-1.1864018009956765,-0.908773373665133,0.908773373665133,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,candidate_embedding_l2_norm,-0.36984973440054236,-0.2628895947505093,0.2628895947505093,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,candidate_prehead_feature_l2_norm,-0.36984973440054236,-0.2628895947505093,0.2628895947505093,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,mixer_block1_relative_update_norm,0.4335005684906029,0.26815909984806413,0.26815909984806413,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,mixer_block2_relative_update_norm,0.4253360239169855,0.204374491466982,0.204374491466982,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,mixer_block3_relative_update_norm,0.5611214258245447,0.47516215556235847,0.47516215556235847,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,scale_alpha_max,-0.1876061657510081,-0.20855047542122582,0.23381720796878086,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,scale_alpha_min,-0.28080318235922536,-0.1584262769870908,0.21653219159899031,0.6
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,scale_alpha_entropy,-0.1741720496791753,-0.14788770364462075,0.2767716654327483,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,scale_alpha_range,-0.025800703052789236,-0.08555899059051938,0.13105586961532648,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,b0_embedding_l2_norm,-0.2183580942896937,0.0012612853612981255,0.12207145883581572,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,b0_final_temporal_feature_l2_norm,0.5066912431692296,0.483251193315173,0.483251193315173,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,channel_mod_mean_abs_delta,0.22040333760708003,0.2911045823505364,0.2911045823505364,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,channel_mod_std_delta,0.23809538989266518,0.25448098687736953,0.25448098687736953,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,2,pooled_seeds,channel_mod_max_abs_delta,-0.07725243766610677,-0.18257134190542082,0.1825713419054208,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,b0_top1_probability,-0.03424590570884831,0.2007972998310567,0.21449566211459606,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,b0_margin,-0.7605990963564649,-0.9543757971212349,0.9543757971212349,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,b0_entropy,-0.24052908265520223,-0.20608127631078732,0.20608127631078732,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,b0_logit_l2_norm,0.16582886309535286,0.21595522385901092,0.2364760465087381,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,candidate_top1_probability,-1.8623921024023422,-1.3659377580050653,1.3659377580050656,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,candidate_margin,1.0653466944089531,0.46016490081954486,0.46244578138607945,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,candidate_entropy,-1.2189145707495463,-1.288083681212376,1.288083681212376,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,candidate_logit_l2_norm,0.16276171019135247,0.18653173057071934,0.18653173057071934,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,top1_probability_difference,-1.1768158542650846,-1.0258325243194628,1.0258325243194628,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,margin_difference,1.2118780233745536,0.9361892328780893,0.9361892328780893,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,entropy_difference,-0.6571581918758969,-0.7194383084887322,0.7194383084887322,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,probability_L1_distance,1.0678493312442316,1.0911782251431752,1.0911782251431752,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,JS_divergence,-0.9132139933579634,-0.908773373665133,0.908773373665133,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,candidate_embedding_l2_norm,-0.17682243326123895,-0.2628895947505093,0.2628895947505093,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,candidate_prehead_feature_l2_norm,-0.17682243326123895,-0.2628895947505093,0.2628895947505093,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,mixer_block1_relative_update_norm,0.29354574494887087,0.26815909984806413,0.26815909984806413,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,mixer_block2_relative_update_norm,0.13709508483023644,0.204374491466982,0.204374491466982,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,mixer_block3_relative_update_norm,0.41805582908551286,0.47516215556235847,0.47516215556235847,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,scale_alpha_max,-0.23627713748405266,-0.20855047542122582,0.23381720796878086,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,scale_alpha_min,0.09970222437623977,-0.1584262769870908,0.21653219159899031,0.6
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,scale_alpha_entropy,-0.4255714383255617,-0.14788770364462075,0.2767716654327483,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,scale_alpha_range,-0.19546389578765794,-0.08555899059051938,0.13105586961532648,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,b0_embedding_l2_norm,-0.02106941784943514,0.0012612853612981255,0.12207145883581572,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,b0_final_temporal_feature_l2_norm,0.47904114137818943,0.483251193315173,0.483251193315173,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,channel_mod_mean_abs_delta,0.38560160056674103,0.2911045823505364,0.2911045823505364,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,channel_mod_std_delta,0.34466219039967266,0.25448098687736953,0.25448098687736953,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,3,pooled_seeds,channel_mod_max_abs_delta,-0.3755038472885686,-0.18257134190542082,0.1825713419054208,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,b0_top1_probability,0.4429227796956326,0.2007972998310567,0.21449566211459606,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,b0_margin,-1.1311930146769569,-0.9543757971212349,0.9543757971212349,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,b0_entropy,-0.174880237864992,-0.20608127631078732,0.20608127631078732,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,b0_logit_l2_norm,-0.05130205662431795,0.21595522385901092,0.2364760465087381,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,candidate_top1_probability,-0.8839479142728082,-1.3659377580050653,1.3659377580050656,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,candidate_margin,-0.005702201416336166,0.46016490081954486,0.46244578138607945,0.8
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,candidate_entropy,-1.179199116871071,-1.288083681212376,1.288083681212376,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,candidate_logit_l2_norm,0.35457126543704925,0.18653173057071934,0.18653173057071934,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,top1_probability_difference,-0.8795833617739033,-1.0258325243194628,1.0258325243194628,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,margin_difference,0.750887107600586,0.9361892328780893,0.9361892328780893,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,entropy_difference,-0.6670520487512662,-0.7194383084887322,0.7194383084887322,1.0
XS,OpenBMI_SSVEP,SAFE_SWITCH,MECH,4,pooled_seeds,probability_L1_distance,0.6058226018190058,1.0911782251431752,1.0911782251431752,1.0
