dataset,model,subject_id,direction_cosine,direction_shift,separation_source,separation_future,separation_log_ratio,scatter_source,scatter_future,fisher_source,fisher_future,margin_source,margin_future,midpoint_movement
OpenBMI,LiteBN,5,0.9313448667526245,0.06865513324737549,7.32457655376026,4.545509788871063,-0.4770954579295271,0.4116359353065491,0.7241579294204712,130.3322081164251,28.531979166392567,2.4532124996185303,1.3883845806121826,2.983977794647217
OpenBMI,LiteBN,6,0.9690977931022644,0.030902206897735596,9.151059082107313,9.825128871858771,0.07107365505526322,0.588105320930481,0.5434432029724121,142.39265981780014,177.63246470709592,2.8481838703155518,3.333650588989258,1.05345618724823
OpenBMI,LiteBN,7,0.9742096662521362,0.02579033374786377,6.159051093299442,7.212218132659772,0.15785382805568,0.44911208748817444,0.49701905250549316,84.4642363945048,104.65612753533274,2.177828073501587,2.503431558609009,1.4366443157196045
OpenBMI,LiteBN,8,0.9124971628189087,0.08750283718109131,7.023218340313285,7.02777149198483,0.0006480898326416834,0.6089805364608765,0.6164473295211792,80.99699759273308,80.1196938929409,2.376291275024414,2.395740270614624,3.109095335006714
OpenBMI,LiteBN,9,0.9566701054573059,0.04332989454269409,7.436163261242424,5.758605488346129,-0.255659682067329,0.45985257625579834,0.5158556699752808,120.24837023987558,64.28452464068869,2.672220468521118,1.9615509510040283,1.2405532598495483
OpenBMI,LiteBN,10,0.9677770733833313,0.0322229266166687,4.537795187015579,5.039166589889076,0.10479945657705038,0.656967282295227,0.6307805776596069,31.343394718116862,40.256787252871874,1.3851513862609863,1.6416642665863037,2.201969623565674
OpenBMI,LiteBN,11,0.8717271685600281,0.12827283143997192,3.402875436086444,2.8461632183182357,-0.17864894202673404,0.5187790393829346,0.621837854385376,22.3207958133504,13.026940830170075,1.1271620988845825,0.792603611946106,1.4999901056289673
OpenBMI,LiteBN,14,0.8535699844360352,0.14643001556396484,3.99064770769008,3.267519022879648,-0.1999225615824422,0.5395718812942505,0.5925518870353699,29.51463814894574,18.01813582624151,1.3538247346878052,1.074424147605896,3.181778907775879
OpenBMI,LiteBN,15,0.7693225741386414,0.23067742586135864,8.756679056616495,4.229493653132683,-0.7277344465802268,0.30249738693237305,0.49308955669403076,253.487894038733,36.27863530316754,2.6140363216400146,1.3704205751419067,1.858762502670288
OpenBMI,LiteBN,16,0.880158007144928,0.11984199285507202,4.105104032771039,8.281381742761043,0.7017787448674818,0.658910870552063,0.6171540021896362,25.57535414463613,111.12507123791102,1.3639423847198486,2.8113412857055664,3.7411911487579346
OpenBMI,LiteBN,19,0.9731011986732483,0.02689880132675171,7.23086812190533,6.216766501162841,-0.15110918446201482,0.5078335404396057,0.4802396297454834,102.95785646916367,80.47687556667161,2.609668493270874,2.214029312133789,1.7229225635528564
OpenBMI,LiteBN,20,0.9796560406684875,0.02034395933151245,7.271899592378914,8.803139768025419,0.19109090007975493,0.5381062030792236,0.580793023109436,98.27153524030244,133.43009533103086,2.6165268421173096,3.0910654067993164,2.596937417984009
OpenBMI,LiteBN,21,0.9732292890548706,0.026770710945129395,9.827126650903132,11.70281403437832,0.17468274112928617,0.4122675657272339,0.34614765644073486,234.24694033368576,395.65731507449254,3.577866315841675,4.0502848625183105,1.5087136030197144
OpenBMI,LiteBN,22,0.9394513368606567,0.06054866313934326,4.84204228969102,4.966488881524123,0.02537653551645943,0.6863262057304382,0.6645308136940002,34.160684814004924,37.11793483587273,1.7375998497009277,1.7411301136016846,1.9499539136886597
OpenBMI,LiteBN,23,0.9471420049667358,0.05285799503326416,5.1378377761622795,5.475110175709456,0.06358007395147308,0.5461274981498718,0.5215839147567749,48.33555647762027,57.4726904210785,1.7688648700714111,1.915436863899231,1.309633731842041
OpenBMI,LiteBN,26,0.9795160293579102,0.020483970642089844,6.128267000800917,7.113425239224294,0.14907187500848762,0.6774420142173767,0.6677466630935669,55.43744717711025,75.77846610542804,2.0604114532470703,2.4133617877960205,2.0911879539489746
OpenBMI,LiteBN,27,0.9629961848258972,0.03700381517410278,4.4811745098570945,7.723408023284839,0.5443705400353595,0.43879228830337524,0.4935642182826996,45.7640780511359,120.85768796837158,1.3909863233566284,2.3878090381622314,2.2989494800567627
OpenBMI,LiteBN,28,0.9169301986694336,0.0830698013305664,8.304071039267145,8.245746787762199,-0.007048354671073419,0.642306923866272,0.6092480421066284,107.3592579954185,111.60042260749131,2.8439431190490723,2.9471242427825928,1.6129695177078247
OpenBMI,LiteBN,30,0.7908018231391907,0.20919817686080933,4.677332723492097,2.8907445934403118,-0.48121390152945787,0.5987252593040466,0.7510703802108765,36.54003351433648,11.1259935332535,1.62043035030365,0.8415393829345703,2.615708827972412
OpenBMI,LiteBN,31,0.9478117823600769,0.052188217639923096,5.44824525074412,5.412767660028932,-0.006533040173141984,0.5268920660018921,0.5716402530670166,56.33672940670541,51.252606987937625,1.7975866794586182,1.8737516403198242,2.385704278945923
OpenBMI,LiteBN,32,0.965886116027832,0.03411388397216797,4.278159480934707,4.766663084940243,0.10812360766054849,0.7372750043869019,0.7110095620155334,24.824723728813073,31.956077470129532,1.401055932044983,1.5883173942565918,3.2214927673339844
OpenBMI,LiteBN,33,0.9875578880310059,0.01244211196899414,10.151975888511457,8.620641961853691,-0.1635087997506701,0.47545942664146423,0.5875917673110962,216.7642631491942,126.47465588193019,3.5974512100219727,2.936694383621216,1.6412681341171265
OpenBMI,LiteBN,34,0.88700932264328,0.11299067735671997,5.062476640812235,4.303847769303404,-0.162346365264957,0.7227251529693604,0.7830377817153931,35.46115598559289,23.65544270955238,1.7404674291610718,1.441042184829712,3.0673673152923584
OpenBMI,LiteBN,35,0.9753714203834534,0.02462857961654663,12.01503701625397,4.862587801966761,-0.9045881830549587,0.22793170809745789,0.3954395055770874,633.3524605830767,59.79362001121662,3.9100799560546875,1.5196735858917236,3.6644904613494873
OpenBMI,LiteBN,38,0.894507110118866,0.10549288988113403,2.6621114348797517,3.3464574102760527,0.2287827156284588,0.6343634128570557,0.3948132395744324,11.171573007472157,28.364745131685986,0.8752190470695496,1.0525466203689575,1.9991885423660278
OpenBMI,LiteBN,40,0.9313080906867981,0.0686919093132019,5.8098886838350605,6.126239261987503,0.05301965309250924,0.6286040544509888,0.5810978412628174,53.69804051145535,64.58603729743074,1.942162275314331,2.0753636360168457,2.639861583709717
OpenBMI,LiteBN,41,0.9505044221878052,0.049495577812194824,4.614192191166984,4.455881008798955,-0.0349120140452141,0.40033072233200073,0.5741918087005615,53.18295063934684,34.57882003527713,1.5716780424118042,1.507776141166687,2.2820541858673096
OpenBMI,LiteBN,43,0.9779992699623108,0.02200073003768921,8.030452941053609,7.587097016494208,-0.05679188892872013,0.5639746189117432,0.49451208114624023,114.34587857775489,116.40573035184313,2.8955495357513428,2.736340045928955,1.7857414484024048
OpenBMI,LiteBN,44,0.9799332618713379,0.02006673812866211,8.054801636709515,8.865011262407803,0.09584381962818724,0.4962693750858307,0.5438247323036194,130.73510346707604,144.51057219228355,2.9031004905700684,3.166694402694702,1.7922954559326172
OpenBMI,LiteBN,45,0.9803101420402527,0.019689857959747314,5.44007619580032,5.646552440083964,0.03725210390445639,0.40056443214416504,0.32810327410697937,73.88181751155562,97.1753591110731,1.988065242767334,2.0346319675445557,1.4032450914382935
OpenBMI,LiteBN,46,0.9485666751861572,0.05143332481384277,4.87421156547495,7.1372078162680435,0.38136327585781854,0.784961462020874,0.576259434223175,30.2663751430312,88.39722441558736,1.706288456916809,2.436685562133789,1.7826670408248901
OpenBMI,LiteBN,47,0.8698423504829407,0.13015764951705933,8.192165763399782,6.913095801063912,-0.16976074768679475,0.40780413150787354,0.546154797077179,164.56816658818508,87.50429902914689,2.568291664123535,2.3435609340667725,1.9855087995529175
OpenBMI,LiteBN,48,0.7477998733520508,0.2522001266479492,3.439448411322011,2.4779983353443726,-0.32786000042172214,0.7823386192321777,0.7663452625274658,15.121080478610406,8.012675187148632,1.0241583585739136,0.566622257232666,1.918156623840332
OpenBMI,LiteBN,49,0.9548817276954651,0.04511827230453491,7.543473450554377,7.570522372364969,0.0035793248813830655,0.5715786218643188,0.5783572196960449,99.55584153594916,99.09586333104058,2.7026357650756836,2.5934817790985107,1.1009538173675537
OpenBMI,LiteBN,50,0.9073333144187927,0.09266668558120728,2.969122612307222,2.335200266775787,-0.24016883672577638,0.30365699529647827,0.18168382346630096,29.031732952469792,30.014559809258806,1.0193265676498413,0.840175986289978,2.146599769592285
OpenBMI,LiteBN,52,0.975706934928894,0.024293065071105957,7.377536402179152,7.043007747396194,-0.04640444619815893,0.6323561668395996,0.5570935606956482,86.07181420682866,89.0406221488822,2.682299852371216,2.5214877128601074,1.4655934572219849
OpenBMI,LiteBN,53,0.9493066668510437,0.0506933331489563,7.214174876784734,6.049617332777907,-0.1760528039653209,0.5649564266204834,0.6365931034088135,92.12094203963102,57.490207013194784,2.58858585357666,2.172569751739502,1.1946277618408203
OpenBMI,Compact,1,0.9604983925819397,0.0395016074180603,10.154117865139277,10.450557011265147,0.028775955263425895,0.6890517473220825,0.7026429772377014,149.63478218218356,155.43333361236037,4.138998508453369,4.337801456451416,1.9700874090194702
OpenBMI,Compact,2,0.9398919343948364,0.060108065605163574,5.399161040514188,5.453341854123001,0.009985026346436653,0.5072665810585022,0.5751386284828186,57.46670578201812,51.70742389414008,2.028233289718628,1.9615017175674438,2.8750298023223877
OpenBMI,Compact,3,0.975863516330719,0.024136483669281006,8.375206332725341,11.78947538002977,0.34193150203363887,0.6365170478820801,0.4766409695148468,110.19984499569752,291.60675583916867,3.4439525604248047,4.924307346343994,2.362457036972046
OpenBMI,Compact,5,0.9291210770606995,0.07087892293930054,10.265086910364849,5.420290316868703,-0.6385991382190771,0.6230745315551758,0.8123824596405029,169.11621684034515,36.16467392771501,3.9232261180877686,1.9008727073669434,3.2502388954162598
OpenBMI,Compact,6,0.9797912836074829,0.02020871639251709,12.246056369560174,11.965488397790383,-0.02317741672764836,0.5930975079536438,0.6057278513908386,252.85200505284624,236.36507699829187,4.543374538421631,4.515485763549805,1.8268070220947266
OpenBMI,Compact,7,0.9728482961654663,0.02715170383453369,10.628588979094236,11.747629129366182,0.1001039998755933,0.5889694094657898,0.5897800326347351,191.80436191235069,233.99705006058286,4.4623494148254395,4.870273113250732,2.164376735687256
OpenBMI,Compact,8,0.9418575763702393,0.05814242362976074,12.360070055914301,10.379190724601617,-0.17466820998958363,0.5670850872993469,0.6276593208312988,269.3975428285079,171.6338701680372,5.01535177230835,4.331933498382568,2.9719455242156982
OpenBMI,Compact,9,0.967612087726593,0.03238791227340698,10.26336803040974,9.190296396284642,-0.1104328659402679,0.45533692836761475,0.5074538588523865,231.33797074594784,166.4418246383132,4.306731700897217,3.8165383338928223,1.3887978792190552
OpenBMI,Compact,10,0.9400618076324463,0.05993819236755371,6.103755620281594,7.620706318637524,0.22196480062642385,0.7897390723228455,0.6388562917709351,47.1748625666837,90.90489462800195,2.372929573059082,3.0870110988616943,3.0792429447174072
OpenBMI,Compact,11,0.8637604117393494,0.13623958826065063,4.936765592014477,4.965768747427702,0.0058577405122412956,0.6311810612678528,0.7433309555053711,38.61277788565923,33.17345892642153,1.8535428047180176,1.724735140800476,2.799095630645752
OpenBMI,Compact,14,0.8543769717216492,0.14562302827835083,5.374962385179067,4.568318458559819,-0.16260639053450113,0.6707717180252075,0.6443408727645874,43.070122718416286,32.388963818772815,2.1601946353912354,1.685076117515564,3.2187843322753906
OpenBMI,Compact,15,0.8662793636322021,0.13372063636779785,11.420883699287733,6.0147555428897235,-0.6412278748188609,0.3528166115283966,0.5804240703582764,369.70079217812025,62.329054677386274,3.9326794147491455,2.2373955249786377,2.644483804702759
OpenBMI,Compact,16,0.8430430889129639,0.15695691108703613,4.566052242813965,11.607526875944817,0.9330047652307408,0.7150787115097046,0.6307624578475952,29.155997034969104,213.6060514753643,1.7131118774414062,4.635862827301025,4.513556003570557
OpenBMI,Compact,19,0.9725015163421631,0.027498483657836914,11.234460567737415,10.054152159529547,-0.11100019144360225,0.42019176483154297,0.5104053020477295,300.370239990172,198.05039889067572,4.6432905197143555,4.124979019165039,2.2104790210723877
OpenBMI,Compact,20,0.9699464440345764,0.030053555965423584,10.291417622094794,12.572021519932912,0.20016352316824373,0.5594404935836792,0.585273027420044,189.32000095434836,270.0546838692338,4.240880012512207,5.243875026702881,3.5363032817840576
OpenBMI,Compact,21,0.9854764938354492,0.014523506164550781,14.76652919685206,15.629688261490285,0.05680912044343579,0.507459282875061,0.4574177861213684,429.6903960238825,534.0569545452262,6.179522514343262,6.456791877746582,1.9043867588043213
OpenBMI,Compact,22,0.9361015558242798,0.06389844417572021,7.822359257398412,8.337338616726619,0.06375785028496644,0.6175028681755066,0.6824157238006592,99.09152898622672,101.86051078105109,3.2808122634887695,3.371041774749756,2.817382574081421
OpenBMI,Compact,23,0.9624063968658447,0.03759360313415527,8.688685494091404,9.471635334805038,0.08627991669117857,0.5648338198661804,0.5514865517616272,133.65569061810643,162.6728231218517,3.499110698699951,3.9208004474639893,1.6216014623641968
OpenBMI,Compact,26,0.9609691500663757,0.03903084993362427,7.14555846224105,9.439747927904792,0.2784383073155454,0.6943635940551758,0.7157299518585205,73.53352831155507,124.50064366593764,2.7670302391052246,3.6333518028259277,2.445918560028076
OpenBMI,Compact,27,0.9374465942382812,0.06255340576171875,6.246076649445008,11.285242784801488,0.5915423927114539,0.5978479385375977,0.5639165639877319,65.2565148148011,225.84316650122915,2.2684073448181152,4.25986909866333,2.9872050285339355
OpenBMI,Compact,28,0.8966906666755676,0.10330933332443237,11.105546036597934,10.562462800993114,-0.05013815555114895,0.6394672393798828,0.6524388194084167,192.86859943272657,170.99782446045205,4.245595455169678,4.329712867736816,2.5960276126861572
OpenBMI,Compact,30,0.828851044178009,0.17114895582199097,6.963329995779818,5.400942981471969,-0.2540842426574547,0.7663235664367676,0.8033454418182373,63.27348671116852,36.310885962059686,2.788039445877075,1.9632858037948608,2.382840156555176
OpenBMI,Compact,31,0.9218342304229736,0.07816576957702637,8.347217539360889,7.699905929981639,-0.08072014251042581,0.5952929258346558,0.5788881778717041,117.04496468066063,102.41796701456656,3.3650848865509033,2.9882736206054688,3.2568752765655518
OpenBMI,Compact,32,0.9040582180023193,0.09594178199768066,5.211037424665051,5.96838186037472,0.1356968874983941,0.7002619504928589,0.819223940372467,38.77821811447187,43.482105247355555,2.0999512672424316,2.410531759262085,3.730638265609741
OpenBMI,Compact,33,0.9807615876197815,0.019238412380218506,13.247115486987571,10.510008265585512,-0.2314518581023021,0.535193681716919,0.6638004779815674,327.8926329692356,166.40583389529397,5.553046703338623,4.263397693634033,2.1751549243927
OpenBMI,Compact,34,0.9030840396881104,0.09691596031188965,8.598362576052363,7.7451392897214895,-0.10450632869258378,0.6900849938392639,0.7982324361801147,107.13439442668742,75.1500178979844,3.3773632049560547,3.1456689834594727,3.825019121170044
OpenBMI,Compact,35,0.9758597016334534,0.02414029836654663,16.21774894550335,9.671280209396887,-0.5169455654883667,0.26047593355178833,0.617530345916748,1009.7492201120745,151.46406972952363,6.252805709838867,3.7889909744262695,2.8644213676452637
OpenBMI,Compact,38,0.7615538239479065,0.2384461760520935,3.815104111117036,4.56828213447421,0.18016927894995605,0.7715355157852173,0.5676713585853577,18.865002183598715,36.762822321235774,1.4527326822280884,1.6134086847305298,2.8560829162597656
OpenBMI,Compact,40,0.9592902660369873,0.040709733963012695,9.110136284923668,9.27593122470457,0.01803533393364801,0.6783197522163391,0.5814729928970337,122.3531846672234,147.9740239989879,3.71742582321167,3.7495179176330566,3.96506404876709
OpenBMI,Compact,41,0.9683051109313965,0.031694889068603516,6.7547692298577315,7.776195186488643,0.14081835982653879,0.4266638159751892,0.5749983787536621,106.93877608289682,105.16414091079314,2.741330862045288,3.210414171218872,2.612884521484375
OpenBMI,Compact,43,0.9551684260368347,0.04483157396316528,13.321687062508497,12.841341632852878,-0.036723532065196456,0.5863488912582397,0.5783205628395081,302.66509549277055,285.13606929456864,5.374563217163086,5.3458781242370605,1.8772363662719727
OpenBMI,Compact,44,0.9618078470230103,0.038192152976989746,11.900180180571978,14.22152059201894,0.17820281062824248,0.4937552213668823,0.48746001720428467,286.8107097074023,414.9091959584599,4.899692058563232,5.977450370788574,2.614060163497925
OpenBMI,Compact,45,0.9836645126342773,0.016335487365722656,8.61663412632753,7.7152145876062646,-0.11050023593708985,0.4102235436439514,0.3675440549850464,180.99005531855306,161.9521080696386,3.5570855140686035,3.2194406986236572,1.9754558801651
OpenBMI,Compact,46,0.9506490230560303,0.04935097694396973,9.468009491722722,9.911137767959275,0.04574045763440518,0.7517816424369812,0.6437147259712219,119.24101026509952,152.59966312136788,3.915219306945801,4.111283302307129,2.7907254695892334
OpenBMI,Compact,47,0.8993547558784485,0.10064524412155151,10.878722507424973,8.700688950894339,-0.22340660542368557,0.5565085411071777,0.6444540023803711,212.65909240406685,117.46685840406226,3.8664743900299072,3.533876895904541,3.1580090522766113
OpenBMI,Compact,48,0.6340799331665039,0.3659200668334961,4.163161418247528,3.7290202419297325,-0.11012921225438786,0.7609652280807495,0.7951416969299316,22.776221733988848,17.488193417009438,1.3903748989105225,1.1982311010360718,3.1044540405273438
OpenBMI,Compact,49,0.9810598492622375,0.01894015073776245,10.630883237330835,11.148267096411427,0.04752079040098107,0.6404860019683838,0.5700005888938904,176.45300021218964,218.04162924408786,4.4295878410339355,4.589047431945801,1.503674030303955
