task,fold,arm,epoch,trials,CE,weighted_KD,weighted_P,total_loss
OpenBMI_MI,4,TOP3_DISTILL,6,5200,0.3977112702222971,0.03790409767856965,0.06485120883354774,0.4421004887727591
OpenBMI_MI,4,TOP3_DISTILL,7,5200,0.40335964193710916,0.03722080716146873,0.06202843310741278,0.4467832912848546
OpenBMI_MI,4,TOP3_DISTILL,8,5200,0.401590800010241,0.03976794237127671,0.0601161611194794,0.44737036008101244
OpenBMI_MI,4,TOP3_DISTILL,9,5200,0.3907149870579059,0.038096713503965964,0.06195028550349749,0.43500672881419844
OpenBMI_MI,4,TOP3_DISTILL,10,5200,0.3907390651336083,0.03820794402406766,0.06064447427025208,0.43501145913050726
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,1,5200,0.4335448126609509,0.1290131717003309,0.23689397000349485,0.5862473795964168
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,2,5200,0.42257634566380425,0.11967298140892615,0.22907502289001758,0.5651568289903494
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,3,5200,0.4172383526655344,0.11855524104375105,0.23349575826754937,0.5591431692930369
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,4,5200,0.418318699323214,0.12478905939138853,0.23236583604262426,0.5663443395724663
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,5,5200,0.413105640227978,0.11679628904049214,0.2432789335342554,0.5542298196829283
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,6,5200,0.4027174867116488,0.11209920851083902,0.2271083772640962,0.5375275362454928
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,7,5200,0.4090724718570709,0.11133856085630564,0.23217280676731697,0.543628313266314
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,8,5200,0.4068236313416408,0.11719560698820994,0.213875341461255,0.5454067787757286
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,9,5200,0.39550398010473986,0.10962922953642332,0.22659498673218947,0.5277927072231586
OpenBMI_MI,4,MARGIN_UPPER_DISTILL,10,5200,0.395765498142976,0.11081352765743549,0.21972468096476336,0.5285514977345099
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,1,5200,0.4335009319965656,0.12926665521585023,0.0,0.5627675909262437
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,2,5200,0.42224464746621937,0.11991469316757643,0.0,0.5421593367136441
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,3,5200,0.41689959471042337,0.11886630934018355,0.0,0.5357659026292654
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,4,5200,0.4181211294577672,0.12510500774933742,0.0,0.5432261367944571
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,5,5200,0.412458605491198,0.11705899850680278,0.0,0.529517604479423
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,6,5200,0.4023382949829102,0.11256444995219891,0.0,0.5149027464939998
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,7,5200,0.40850059408407946,0.11168288256113346,0.0,0.520183477126635
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,8,5200,0.4064239364403945,0.11762695741194945,0.0,0.5240508919495802
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,9,5200,0.39502308827180127,0.1100255360511633,0.0,0.5050486273031969
OpenBMI_MI,4,CE_UPPER_LOGIT_ONLY,10,5200,0.3953103800003345,0.1110919110591595,0.0,0.5064022905092973
OpenBMI_MI,4,CE_UPPER_FULL,1,5200,0.4335448337518252,0.12901323020458222,0.23689691960811615,0.586247759598952
OpenBMI_MI,4,CE_UPPER_FULL,2,5200,0.4225764041680556,0.11967302989501219,0.22907494251544658,0.5651569294929505
OpenBMI_MI,4,CE_UPPER_FULL,3,5200,0.4172384368456327,0.11855528336304885,0.23349833905696868,0.5591435527801514
OpenBMI_MI,4,CE_UPPER_FULL,4,5200,0.41831871234453644,0.12478904137244591,0.2323702511879114,0.5663447767037612
OpenBMI_MI,4,CE_UPPER_FULL,5,5200,0.41310563426751357,0.11679636494471476,0.2432800138455171,0.5542300052826221
OpenBMI_MI,4,CE_UPPER_FULL,6,5200,0.4027175263258127,0.11209922396219693,0.22710740103171423,0.5375274960811322
OpenBMI_MI,4,CE_UPPER_FULL,7,5200,0.40907245571796713,0.11133850994018409,0.23217137300051174,0.5436281047417567
OpenBMI_MI,4,CE_UPPER_FULL,8,5200,0.40682358961838944,0.11719557411395587,0.21387688645949732,0.5454068601131439
OpenBMI_MI,4,CE_UPPER_FULL,9,5200,0.3955040006454174,0.10962916603455176,0.22659665745038252,0.5277928350521968
OpenBMI_MI,4,CE_UPPER_FULL,10,5200,0.39576548924812904,0.11081355523604614,0.2197270936690844,0.5285517488993131
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,1,5200,0.13217696194465345,0.0,0.0,0.13217696194465345
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,2,5200,0.11381829493320905,0.0,0.0,0.11381829493320905
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,3,5200,0.10772726902594933,0.0,0.0,0.10772726902594933
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,4,5200,0.10308041182848124,0.0,0.0,0.10308041182848124
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,5,5200,0.09568087284381573,0.0,0.0,0.09568087284381573
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,6,5200,0.10614260723957648,0.0,0.0,0.10614260723957648
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,7,5200,0.09064888548392516,0.0,0.0,0.09064888548392516
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,8,5200,0.0900807802264507,0.0,0.0,0.0900807802264507
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,9,5200,0.08643150760577276,0.0,0.0,0.08643150760577276
OpenBMI_SSVEP,0,CE_ONLY_CONTINUATION,10,5200,0.08078974511760932,0.0,0.0,0.08078974511760932
OpenBMI_SSVEP,0,TOP3_DISTILL,1,5200,0.13123190604723417,0.11554692438015571,0.11139753580093384,0.25791858709775484
OpenBMI_SSVEP,0,TOP3_DISTILL,2,5200,0.11492175783102329,0.09479986138068712,0.11406754395136466,0.22112837305435767
OpenBMI_SSVEP,0,TOP3_DISTILL,3,5200,0.11061966939614369,0.09241385338398127,0.10907358928368642,0.21394088277449974
OpenBMI_SSVEP,0,TOP3_DISTILL,4,5200,0.10830590014274304,0.08994908156303259,0.10289075564879638,0.20854405724085295
OpenBMI_SSVEP,0,TOP3_DISTILL,5,5200,0.1001589913551624,0.08235466592586957,0.10203698004667576,0.19271735640672538
OpenBMI_SSVEP,0,TOP3_DISTILL,6,5200,0.11159180528269365,0.08790276484993788,0.10680599652803861,0.21017516954587057
OpenBMI_SSVEP,0,TOP3_DISTILL,7,5200,0.09642175574715321,0.0858913610646358,0.09788964688777924,0.19210208248633603
OpenBMI_SSVEP,0,TOP3_DISTILL,8,5200,0.0955507643864705,0.0843498525252709,0.09927563729194494,0.18982817970789395
OpenBMI_SSVEP,0,TOP3_DISTILL,9,5200,0.09398005792727837,0.07836679910237973,0.1058972555398941,0.1829365820151109
OpenBMI_SSVEP,0,TOP3_DISTILL,10,5200,0.08817776282246297,0.07711146041750908,0.09996119079681544,0.17528534118945782
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,1,5200,0.1313499197134605,0.2000225211106814,0.2719551582978322,0.35856795421013465
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,2,5200,0.1139180900156498,0.16899194513375942,0.2645477017531028,0.3093648042128636
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,3,5200,0.10942954554007604,0.16739927218510556,0.2596328502434951,0.3027921027403611
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,4,5200,0.10683851356689747,0.1599221202501884,0.2577749913472396,0.29253813266754153
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,5,5200,0.09825104458973959,0.1469931845023082,0.23798857977757087,0.2690430847498087
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,6,5200,0.10998476572048206,0.1526628389610694,0.25512005393321696,0.2881596112022033
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,7,5200,0.09456298997768989,0.14981157544713755,0.23562255414632652,0.267936823115899
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,8,5200,0.09356347489815492,0.1429946276774773,0.24199227443108193,0.26075733193984396
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,9,5200,0.09160147332228147,0.1379379705282358,0.2542374436671917,0.2549631888132829
OpenBMI_SSVEP,0,MARGIN_UPPER_DISTILL,10,5200,0.08574091549103077,0.13111926209468108,0.2402014460013463,0.24088032085161942
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,1,5200,0.13111344896830046,0.21407644941256596,0.0,0.34518989874766426
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,2,5200,0.11391559041463412,0.1834278807044029,0.0,0.2973434730676504
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,3,5200,0.10914958025400455,0.1792326055581753,0.0,0.2883821845971621
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,4,5200,0.10650229949217577,0.17103202352157007,0.0,0.27753432182165294
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,5,5200,0.09815487669064449,0.15858496124927815,0.0,0.25673983743557566
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,6,5200,0.11008409673777911,0.1647221373938597,0.0,0.27480623281919037
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,7,5200,0.09409836850487269,0.16028952069007432,0.0,0.25438789032972775
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,8,5200,0.09337868039424603,0.1540741445009525,0.0,0.24745282521614662
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,9,5200,0.09168031417406522,0.1481595158118468,0.0,0.23983983131555411
OpenBMI_SSVEP,0,CE_UPPER_LOGIT_ONLY,10,5200,0.08566841467068746,0.14172858183200543,0.0,0.22739699565447294
OpenBMI_SSVEP,0,CE_UPPER_FULL,1,5200,0.1310604180280979,0.21388961122586178,0.3010828322172165,0.37505831186587996
OpenBMI_SSVEP,0,CE_UPPER_FULL,2,5200,0.11391904099629475,0.1833030176621217,0.2965751337088071,0.3268795728683472
OpenBMI_SSVEP,0,CE_UPPER_FULL,3,5200,0.10942425649899702,0.17940051601483273,0.29039315425432644,0.31786408910384545
OpenBMI_SSVEP,0,CE_UPPER_FULL,4,5200,0.1067324960231781,0.17096104071690485,0.2854236465234023,0.3062358967157511
OpenBMI_SSVEP,0,CE_UPPER_FULL,5,5200,0.09828338577197149,0.15820661118397347,0.266335074030436,0.2831235031898205
OpenBMI_SSVEP,0,CE_UPPER_FULL,6,5200,0.11016618901147292,0.1644118223167383,0.2831045686740142,0.3028884660509916
OpenBMI_SSVEP,0,CE_UPPER_FULL,7,5200,0.09440376196916286,0.1603180674291574,0.26609423669484944,0.2813312522493876
OpenBMI_SSVEP,0,CE_UPPER_FULL,8,5200,0.09337074502156331,0.15369012154065645,0.2725192988377351,0.27431279961879435
OpenBMI_SSVEP,0,CE_UPPER_FULL,9,5200,0.09172998293088033,0.1480154383641023,0.2846133027626918,0.2682067533639761
OpenBMI_SSVEP,0,CE_UPPER_FULL,10,5200,0.08589456317516474,0.1418529572395178,0.2718231931558022,0.2549298412983234
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,1,5200,0.17277225787823017,0.0,0.0,0.17277225787823017
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,2,5200,0.1601151949625749,0.0,0.0,0.1601151949625749
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,3,5200,0.16063250243663788,0.0,0.0,0.16063250243663788
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,4,5200,0.15941144631459161,0.0,0.0,0.15941144631459161
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,5,5200,0.151297904253006,0.0,0.0,0.151297904253006
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,6,5200,0.14642235696315764,0.0,0.0,0.14642235696315764
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,7,5200,0.13654125915123866,0.0,0.0,0.13654125915123866
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,8,5200,0.14363799892939055,0.0,0.0,0.14363799892939055
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,9,5200,0.13150445562142593,0.0,0.0,0.13150445562142593
OpenBMI_SSVEP,1,CE_ONLY_CONTINUATION,10,5200,0.1334422340301367,0.0,0.0,0.1334422340301367
OpenBMI_SSVEP,1,TOP3_DISTILL,1,5200,0.1728360075217027,0.09957090542866634,0.09764497220516205,0.28217140784630407
OpenBMI_SSVEP,1,TOP3_DISTILL,2,5200,0.1619497196490948,0.09189292437755145,0.09963781148195267,0.26380642817570615
OpenBMI_SSVEP,1,TOP3_DISTILL,3,5200,0.16434525929964505,0.09489624830392691,0.09917747514752241,0.2691592538356781
OpenBMI_SSVEP,1,TOP3_DISTILL,4,5200,0.1648000444357212,0.09138728662179067,0.1088090381026268,0.26706823587417605
OpenBMI_SSVEP,1,TOP3_DISTILL,5,5200,0.1553650403022766,0.08939903960778163,0.09842061388951082,0.25460614094367395
OpenBMI_SSVEP,1,TOP3_DISTILL,6,5200,0.15252698877683052,0.08298775443663964,0.09379488530067297,0.2448942321080428
OpenBMI_SSVEP,1,TOP3_DISTILL,7,5200,0.14366663068532945,0.08314281054414235,0.08860083843653019,0.23566952315660625
OpenBMI_SSVEP,1,TOP3_DISTILL,8,5200,0.15049641453302823,0.0827185102380239,0.09722001566336705,0.24293692561296315
OpenBMI_SSVEP,1,TOP3_DISTILL,9,5200,0.13744755900823152,0.08222042695834086,0.09237609670712398,0.228905595265902
OpenBMI_SSVEP,1,TOP3_DISTILL,10,5200,0.1397618308204871,0.08005638626905588,0.098187638933842,0.22963698038688074
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,1,5200,0.17334350475898155,0.2226027000408906,0.349977932709914,0.4309439994738652
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,2,5200,0.1615983924498925,0.2057120081094595,0.353207537486003,0.4026311546105605
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,3,5200,0.16422002317813728,0.20827778889582707,0.3478869432210922,0.4072865077165457
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,4,5200,0.1642945474386215,0.20951895544162163,0.36258797613474036,0.4100722991503202
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,5,5200,0.15542540114659528,0.1987864160996217,0.358889749783736,0.39010079310490536
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,6,5200,0.1524438730569986,0.18866671468202884,0.34157767713069914,0.37526835423249466
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,7,5200,0.14199164594595248,0.18328427479817316,0.31549855741170735,0.356825779401339
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,8,5200,0.14983875393867493,0.18339754888644585,0.33128945726614734,0.3663652468644656
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,9,5200,0.1364814511170754,0.17583664160508375,0.34368293409164136,0.3466863847695864
OpenBMI_SSVEP,1,MARGIN_UPPER_DISTILL,10,5200,0.14026993072949923,0.17607580547149365,0.34011370952312764,0.3503571082995488
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,1,5200,0.1732397831403292,0.23841144777261294,0.0,0.41165123315957874
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,2,5200,0.1620185964841109,0.2218675743158047,0.0,0.38388616983707136
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,3,5200,0.16424460097001148,0.2262545026265658,0.0,0.3904991027942071
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,4,5200,0.16453211174561427,0.22433050077695113,0.0,0.38886261453995336
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,5,5200,0.15613697258325723,0.21307870213802044,0.0,0.3692156742169307
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,6,5200,0.15255095477287586,0.20352596851495597,0.0,0.35607692457162415
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,7,5200,0.14244037912442134,0.19645780698611187,0.0,0.3388981844828679
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,8,5200,0.15081909165932583,0.19840181809205276,0.0,0.3492209084217365
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,9,5200,0.13634313289935773,0.18912673922685477,0.0,0.3254698725847098
OpenBMI_SSVEP,1,CE_UPPER_LOGIT_ONLY,10,5200,0.14036900284198614,0.19021151693967672,0.0,0.3305805209966806
OpenBMI_SSVEP,1,CE_UPPER_FULL,1,5200,0.1732249159996326,0.23824032604694367,0.387742809515733,0.45023952117333044
OpenBMI_SSVEP,1,CE_UPPER_FULL,2,5200,0.16176756226099454,0.2211496345813458,0.39612777141424327,0.4225299761845515
OpenBMI_SSVEP,1,CE_UPPER_FULL,3,5200,0.1640872068130053,0.22567167314199302,0.3928878383911573,0.4290476598189427
OpenBMI_SSVEP,1,CE_UPPER_FULL,4,5200,0.1643488976588616,0.22373523010657384,0.4057605891044323,0.428660184603471
OpenBMI_SSVEP,1,CE_UPPER_FULL,5,5200,0.15563479052140164,0.21222430398831002,0.3983262150104229,0.407691713479849
OpenBMI_SSVEP,1,CE_UPPER_FULL,6,5200,0.152586370408535,0.20315786808729172,0.38223138781694266,0.39396737603040843
OpenBMI_SSVEP,1,CE_UPPER_FULL,7,5200,0.14236855043814733,0.19649050985391323,0.3569581473332185,0.37455487622664524
OpenBMI_SSVEP,1,CE_UPPER_FULL,8,5200,0.15029971351990332,0.19748152077198028,0.37251298986948456,0.38503253175662117
OpenBMI_SSVEP,1,CE_UPPER_FULL,9,5200,0.13656823080319624,0.18932921391267044,0.3875699098752095,0.3646544349193573
OpenBMI_SSVEP,1,CE_UPPER_FULL,10,5200,0.14039925258893232,0.19022108279741728,0.38145108699798586,0.3687654447555542
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,1,5200,0.12382921874523163,0.0,0.0,0.12382921874523163
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,2,5200,0.1032708513048979,0.0,0.0,0.1032708513048979
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,3,5200,0.09874044166734586,0.0,0.0,0.09874044166734586
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,4,5200,0.08784108879474493,0.0,0.0,0.08784108879474493
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,5,5200,0.0814497931416218,0.0,0.0,0.0814497931416218
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,6,5200,0.08014885388887845,0.0,0.0,0.08014885388887845
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,7,5200,0.07566156098475824,0.0,0.0,0.07566156098475824
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,8,5200,0.06594534206848879,0.0,0.0,0.06594534206848879
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,9,5200,0.07092402199139962,0.0,0.0,0.07092402199139962
OpenBMI_SSVEP,2,CE_ONLY_CONTINUATION,10,5200,0.06605332709275759,0.0,0.0,0.06605332709275759
OpenBMI_SSVEP,2,TOP3_DISTILL,1,5200,0.12320417431684641,0.1004392483830452,0.08250044508622242,0.23189346918692955
OpenBMI_SSVEP,2,TOP3_DISTILL,2,5200,0.10566529586911201,0.08577894777059555,0.07960073276207998,0.19940431535243988
OpenBMI_SSVEP,2,TOP3_DISTILL,3,5200,0.1022273221038855,0.08399291361753757,0.08316932937273612,0.19453717032304177
OpenBMI_SSVEP,2,TOP3_DISTILL,4,5200,0.09180489737253923,0.0765999158529135,0.0807107192507157,0.17647588344720694
OpenBMI_SSVEP,2,TOP3_DISTILL,5,5200,0.08603301339424574,0.0726235022338537,0.08236076240356152,0.16689258937652293
OpenBMI_SSVEP,2,TOP3_DISTILL,6,5200,0.08579996235095537,0.07105644980302224,0.08137579475457851,0.1649939907514132
OpenBMI_SSVEP,2,TOP3_DISTILL,7,5200,0.08094931574968191,0.0713538941167868,0.08087927817152096,0.1603911387003385
OpenBMI_SSVEP,2,TOP3_DISTILL,8,5200,0.07288187994406774,0.06246797949075699,0.08241662174463273,0.14359152025901353
OpenBMI_SSVEP,2,TOP3_DISTILL,9,5200,0.07779307312690295,0.06636966340816938,0.08212079696930372,0.1523748175914471
OpenBMI_SSVEP,2,TOP3_DISTILL,10,5200,0.0724671233846591,0.06424232065677643,0.0825209139402096,0.1449615351511882
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,1,5200,0.12350389684622104,0.1649693435889024,0.15345610902859613,0.30381884909593143
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,2,5200,0.10553000959066244,0.14231016988937673,0.14625308440281795,0.26246548602214226
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,3,5200,0.10175353394678006,0.1362077264373119,0.14983520035560313,0.2529447826743126
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,4,5200,0.0912179996417119,0.12475783153222157,0.15184203766859494,0.2311600364630039
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,5,5200,0.0849455856359922,0.11691915058172667,0.15208576899308424,0.21707331033853383
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,6,5200,0.08549363526014181,0.11401657668443826,0.15072441905736922,0.21458265533814064
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,7,5200,0.07991030108470183,0.11289834354932492,0.14918886737181591,0.20772753055279072
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,8,5200,0.07237089649989055,0.09989502642017145,0.14860243251690497,0.18712616567428295
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,9,5200,0.07639039901586679,0.1078591393507444,0.15021016895771028,0.19927055569795463
OpenBMI_SSVEP,2,MARGIN_UPPER_DISTILL,10,5200,0.07138371013678037,0.10085528596089437,0.15052217831978432,0.1872912121277589
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,1,5200,0.1234128567805657,0.17289161539994755,0.0,0.29630447117181924
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,2,5200,0.10558797364051525,0.14980091899633408,0.0,0.25538889279732335
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,3,5200,0.102028984106504,0.14301569021665134,0.0,0.24504467308521272
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,4,5200,0.0913025570832766,0.13091234991183648,0.0,0.22221490859985352
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,5,5200,0.0852365833062392,0.12268932959208122,0.0,0.20792591241689828
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,6,5200,0.08590253476913158,0.11867347964873681,0.0,0.20457601418861976
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,7,5200,0.08019204946664664,0.11774600771757272,0.0,0.197938056909121
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,8,5200,0.07269309850839469,0.10522244102679766,0.0,0.17791553928301884
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,9,5200,0.07667398592600455,0.1123621411048449,0.0,0.18903612751227158
OpenBMI_SSVEP,2,CE_UPPER_LOGIT_ONLY,10,5200,0.07174019071918268,0.10545332924677775,0.0,0.17719351915212778
OpenBMI_SSVEP,2,CE_UPPER_FULL,1,5200,0.12338078216864512,0.1727689780180271,0.1695609464095189,0.3131058572347348
OpenBMI_SSVEP,2,CE_UPPER_FULL,2,5200,0.105580152960924,0.14967098435530296,0.1626867501093791,0.2715198132166496
OpenBMI_SSVEP,2,CE_UPPER_FULL,3,5200,0.10200207728032883,0.1428591591807512,0.16506481074369872,0.261367715551303
OpenBMI_SSVEP,2,CE_UPPER_FULL,4,5200,0.0912615045446616,0.13068844781472133,0.16838919543302977,0.23878887185683617
OpenBMI_SSVEP,2,CE_UPPER_FULL,5,5200,0.08523067566064688,0.12248477610257956,0.1682949095047437,0.2245449423331481
OpenBMI_SSVEP,2,CE_UPPER_FULL,6,5200,0.08586681210077726,0.11844585478305816,0.1669538286099067,0.22100805154213538
OpenBMI_SSVEP,2,CE_UPPER_FULL,7,5200,0.08019643015586413,0.1175397039606021,0.165768470787085,0.21431298045011668
OpenBMI_SSVEP,2,CE_UPPER_FULL,8,5200,0.07274261568601315,0.10511419344406861,0.16471301697767698,0.19432810925520383
OpenBMI_SSVEP,2,CE_UPPER_FULL,9,5200,0.07668182975970782,0.11219982931247124,0.16557074445944567,0.20543873401788565
OpenBMI_SSVEP,2,CE_UPPER_FULL,10,5200,0.07167514039919927,0.10514618719999606,0.16606240891493285,0.1934275689950356
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,1,5200,0.15418434427334712,0.0,0.0,0.15418434427334712
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,2,5200,0.14501004833441514,0.0,0.0,0.14501004833441514
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,3,5200,0.13384064990740557,0.0,0.0,0.13384064990740557
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,4,5200,0.12551169345012078,0.0,0.0,0.12551169345012078
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,5,5200,0.1260911514208867,0.0,0.0,0.1260911514208867
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,6,5200,0.11882121840348611,0.0,0.0,0.11882121840348611
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,7,5200,0.11054160895829017,0.0,0.0,0.11054160895829017
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,8,5200,0.11339484006166459,0.0,0.0,0.11339484006166459
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,9,5200,0.11069861434973204,0.0,0.0,0.11069861434973204
OpenBMI_SSVEP,3,CE_ONLY_CONTINUATION,10,5200,0.10285251074112378,0.0,0.0,0.10285251074112378
OpenBMI_SSVEP,3,TOP3_DISTILL,1,5200,0.154577225286227,0.10905050348777037,0.11072043957618567,0.27469977415525
OpenBMI_SSVEP,3,TOP3_DISTILL,2,5200,0.146457072863212,0.09979469060897828,0.11769384235143661,0.2580211487183204
OpenBMI_SSVEP,3,TOP3_DISTILL,3,5200,0.13670294303160446,0.09146061000915674,0.1035428721171159,0.23851784210938673
OpenBMI_SSVEP,3,TOP3_DISTILL,4,5200,0.13153301229843725,0.0874557293836887,0.10292899021735558,0.22928163840220525
OpenBMI_SSVEP,3,TOP3_DISTILL,5,5200,0.1305066739825102,0.0884943019770659,0.10365647031710698,0.2293666228881249
OpenBMI_SSVEP,3,TOP3_DISTILL,6,5200,0.12474145985566652,0.0815743306852304,0.10804762810468674,0.21712055341555522
OpenBMI_SSVEP,3,TOP3_DISTILL,7,5200,0.11744722321342964,0.08236104901020344,0.10826186585884828,0.2106344582942816
OpenBMI_SSVEP,3,TOP3_DISTILL,8,5200,0.12097203846161182,0.08122698531701014,0.09716221646620678,0.211915243268013
OpenBMI_SSVEP,3,TOP3_DISTILL,9,5200,0.11971330743569594,0.07806361395579119,0.09805343600419851,0.20758226568882282
OpenBMI_SSVEP,3,TOP3_DISTILL,10,5200,0.109243534551217,0.07448817065128913,0.10130613450820629,0.19386231880921584
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,1,5200,0.15457848337980418,0.21078889237000392,0.2776718957149065,0.39313456535339353
OpenBMI_SSVEP,3,MARGIN_UPPER_DISTILL,2,5200,0.14632638862499825,0.19652158352044913,0.26524768421283135,0.36937274034206685
