task,fold,subject,session,arm,label,trials,mean_P_distance,cosine_similarity,standardized_P_MSE,native_to_oracle_movement_recovery,movement_direction_agreement
OpenBMI_MI,2,46,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7628421187400818,0.8806778192520142,0.20177091658115387,0.013487233780324459,0.0375685878098011
OpenBMI_MI,2,5,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9579845666885376,0.8632709980010986,0.39791738986968994,0.0011190427467226982,0.043440308421850204
OpenBMI_MI,2,6,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.649792492389679,0.942381739616394,0.14416925609111786,0.020542902871966362,0.04544856399297714
OpenBMI_MI,2,14,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5636176466941833,0.8441963791847229,0.11248596012592316,0.03867657482624054,0.08412480354309082
OpenBMI_MI,2,35,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9180798530578613,0.9321541786193848,0.3145638406276703,0.016807520762085915,0.019951725378632545
OpenBMI_MI,2,45,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.44785672426223755,0.8134264349937439,0.07242009788751602,0.04088728874921799,0.1974545419216156
OpenBMI_MI,2,46,2,CE_UPPER_LOGIT_ONLY,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7709784507751465,0.8760535717010498,0.21064667403697968,0.011466234922409058,0.031565550714731216
OpenBMI_MI,2,5,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9475823044776917,0.8686966896057129,0.38979172706604004,0.004714835435152054,0.06259069591760635
OpenBMI_MI,2,6,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6429870128631592,0.9423288106918335,0.14056238532066345,0.012522587552666664,0.021604076027870178
OpenBMI_MI,2,14,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5595930218696594,0.8468171954154968,0.1093669980764389,0.04125140607357025,0.08657882362604141
OpenBMI_MI,2,35,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8992149829864502,0.9337810277938843,0.2933098077774048,0.0158781036734581,0.02409546822309494
OpenBMI_MI,2,45,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4471222758293152,0.8167872428894043,0.07223581522703171,0.03578874096274376,0.17151287198066711
OpenBMI_MI,2,46,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7628419399261475,0.8806779980659485,0.20177070796489716,0.013487614691257477,0.03756912052631378
OpenBMI_MI,3,8,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7197725176811218,0.8917456269264221,0.26689785718917847,0.0018367611337453127,0.03896411880850792
OpenBMI_MI,3,14,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5344045162200928,0.8796841502189636,0.12827183306217194,0.032975681126117706,0.08210264146327972
OpenBMI_MI,3,32,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.1088716983795166,0.7785835266113281,0.6643987894058228,-0.003856795374304056,0.04850789159536362
OpenBMI_MI,3,35,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7815172076225281,0.9377995133399963,0.26969531178474426,0.019477518275380135,0.023708537220954895
OpenBMI_MI,3,43,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.44567447900772095,0.923973560333252,0.08975167572498322,0.06885961443185806,0.24640430510044098
OpenBMI_MI,3,46,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7554382085800171,0.869231641292572,0.2399422526359558,0.0108258705586195,0.060490868985652924
OpenBMI_MI,3,8,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.706328809261322,0.8943699598312378,0.2532782256603241,0.01143105048686266,0.06875739991664886
OpenBMI_MI,3,14,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5315905213356018,0.8813313245773315,0.127030149102211,0.02892792597413063,0.09364043176174164
OpenBMI_MI,3,32,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,1.0971356630325317,0.7848386168479919,0.647296130657196,-9.1117100964766e-05,0.06255597621202469
OpenBMI_MI,3,35,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7697200179100037,0.9364986419677734,0.263723224401474,0.028341656550765038,0.08985863626003265
OpenBMI_MI,3,43,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4410035312175751,0.9246179461479187,0.08709577471017838,0.07331015914678574,0.2959110736846924
OpenBMI_MI,3,46,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7477033734321594,0.8719293475151062,0.23485442996025085,0.014223973266780376,0.0891924500465393
OpenBMI_MI,3,8,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6969438195228577,0.8935364484786987,0.2470415234565735,0.03088676743209362,0.11588095873594284
