task,fold,role,subject,session,is_future_session,arm,trials,BA,macro_F1,NLL
OpenBMI_SSVEP,1,discovery,11,2,True,TOP3_DISTILL,100,0.97,0.969891609795263,0.08089887350797653
OpenBMI_SSVEP,1,discovery,15,1,False,TOP3_DISTILL,100,1.0,1.0,0.0035020539071410894
OpenBMI_SSVEP,1,discovery,15,2,True,TOP3_DISTILL,100,0.58,0.5795739252063512,1.5716525316238403
OpenBMI_SSVEP,1,discovery,44,1,False,TOP3_DISTILL,100,1.0,1.0,0.0005776943871751428
OpenBMI_SSVEP,1,discovery,44,2,True,TOP3_DISTILL,100,1.0,1.0,0.0031796330586075783
OpenBMI_SSVEP,1,discovery,52,1,False,TOP3_DISTILL,100,0.99,0.9899959983993597,0.015281281433999538
OpenBMI_SSVEP,1,discovery,52,2,True,TOP3_DISTILL,100,0.86,0.848605476673428,0.36513739824295044
OpenBMI_SSVEP,1,discovery,1,1,False,MARGIN_UPPER_DISTILL,100,0.99,0.9899959983993598,0.02064112015068531
OpenBMI_SSVEP,1,discovery,1,2,True,MARGIN_UPPER_DISTILL,100,0.8999999999999999,0.8995985366323288,0.42591744661331177
OpenBMI_SSVEP,1,discovery,8,1,False,MARGIN_UPPER_DISTILL,100,0.97,0.9703303491207804,0.1020781397819519
OpenBMI_SSVEP,1,discovery,8,2,True,MARGIN_UPPER_DISTILL,100,0.97,0.9693366708385482,0.06968360394239426
OpenBMI_SSVEP,1,discovery,11,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.0020995282102376223
OpenBMI_SSVEP,1,discovery,11,2,True,MARGIN_UPPER_DISTILL,100,0.97,0.969891609795263,0.08958650380373001
OpenBMI_SSVEP,1,discovery,15,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.004033166915178299
OpenBMI_SSVEP,1,discovery,15,2,True,MARGIN_UPPER_DISTILL,100,0.56,0.5535091831902708,1.6898376941680908
OpenBMI_SSVEP,1,discovery,44,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.0005124880117364228
OpenBMI_SSVEP,1,discovery,44,2,True,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.0036452936474233866
OpenBMI_SSVEP,1,discovery,52,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.010792259126901627
OpenBMI_SSVEP,1,discovery,52,2,True,MARGIN_UPPER_DISTILL,100,0.88,0.8723739495798319,0.36174461245536804
OpenBMI_SSVEP,1,discovery,1,1,False,CE_UPPER_LOGIT_ONLY,100,0.99,0.9899959983993598,0.01992730051279068
OpenBMI_SSVEP,1,discovery,1,2,True,CE_UPPER_LOGIT_ONLY,100,0.8999999999999999,0.8995985366323288,0.4277026057243347
OpenBMI_SSVEP,1,discovery,8,1,False,CE_UPPER_LOGIT_ONLY,100,0.97,0.9703303491207804,0.10495772957801819
OpenBMI_SSVEP,1,discovery,8,2,True,CE_UPPER_LOGIT_ONLY,100,0.97,0.9693366708385482,0.07071325927972794
OpenBMI_SSVEP,1,discovery,11,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.001972696278244257
OpenBMI_SSVEP,1,discovery,11,2,True,CE_UPPER_LOGIT_ONLY,100,0.97,0.969891609795263,0.09069507569074631
OpenBMI_SSVEP,1,discovery,15,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.0037850271910429
OpenBMI_SSVEP,1,discovery,15,2,True,CE_UPPER_LOGIT_ONLY,100,0.5700000000000001,0.5668725559286435,1.675553560256958
OpenBMI_SSVEP,1,discovery,44,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.0004783604235854
OpenBMI_SSVEP,1,discovery,44,2,True,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.0033843957353383303
OpenBMI_SSVEP,1,discovery,52,1,False,CE_UPPER_LOGIT_ONLY,100,0.99,0.9899959983993597,0.011748922057449818
OpenBMI_SSVEP,1,discovery,52,2,True,CE_UPPER_LOGIT_ONLY,100,0.89,0.8820083849674956,0.35846519470214844
OpenBMI_SSVEP,1,discovery,1,1,False,CE_UPPER_FULL,100,0.99,0.9899959983993598,0.019887147471308708
OpenBMI_SSVEP,1,discovery,1,2,True,CE_UPPER_FULL,100,0.8999999999999999,0.8995985366323288,0.4299253225326538
OpenBMI_SSVEP,1,discovery,8,1,False,CE_UPPER_FULL,100,0.97,0.9703303491207804,0.10204179584980011
OpenBMI_SSVEP,1,discovery,8,2,True,CE_UPPER_FULL,100,0.97,0.9693366708385482,0.07223528623580933
OpenBMI_SSVEP,1,discovery,11,1,False,CE_UPPER_FULL,100,1.0,1.0,0.001892169238999486
OpenBMI_SSVEP,1,discovery,11,2,True,CE_UPPER_FULL,100,0.97,0.969891609795263,0.08975715935230255
OpenBMI_SSVEP,1,discovery,15,1,False,CE_UPPER_FULL,100,1.0,1.0,0.003938652109354734
OpenBMI_SSVEP,1,discovery,15,2,True,CE_UPPER_FULL,100,0.5700000000000001,0.5668725559286435,1.6976181268692017
OpenBMI_SSVEP,1,discovery,44,1,False,CE_UPPER_FULL,100,1.0,1.0,0.0004789347294718027
OpenBMI_SSVEP,1,discovery,44,2,True,CE_UPPER_FULL,100,1.0,1.0,0.0035161329433321953
OpenBMI_SSVEP,1,discovery,52,1,False,CE_UPPER_FULL,100,0.99,0.9899959983993597,0.011861375533044338
OpenBMI_SSVEP,1,discovery,52,2,True,CE_UPPER_FULL,100,0.89,0.8820083849674956,0.36576956510543823
OpenBMI_SSVEP,2,discovery,5,1,False,ORIGINAL,100,0.99,0.9899959983993598,0.11081147938966751
OpenBMI_SSVEP,2,discovery,5,2,True,ORIGINAL,100,0.95,0.9497433588820143,0.21324414014816284
OpenBMI_SSVEP,2,discovery,6,1,False,ORIGINAL,100,1.0,1.0,0.00046834247768856585
OpenBMI_SSVEP,2,discovery,6,2,True,ORIGINAL,100,0.99,0.9899959983993597,0.009241372346878052
OpenBMI_SSVEP,2,discovery,14,1,False,ORIGINAL,100,1.0,1.0,0.00472982507199049
OpenBMI_SSVEP,2,discovery,14,2,True,ORIGINAL,100,0.8500000000000001,0.8492140468227425,0.4799913167953491
OpenBMI_SSVEP,2,discovery,35,1,False,ORIGINAL,100,1.0,1.0,0.004577608313411474
OpenBMI_SSVEP,2,discovery,35,2,True,ORIGINAL,100,0.95,0.949891609795263,0.16555310785770416
OpenBMI_SSVEP,2,discovery,45,1,False,ORIGINAL,100,1.0,1.0,0.025196602568030357
OpenBMI_SSVEP,2,discovery,45,2,True,ORIGINAL,100,1.0,1.0,0.005687730852514505
OpenBMI_SSVEP,2,discovery,46,1,False,ORIGINAL,100,1.0,1.0,0.0029873093590140343
OpenBMI_SSVEP,2,discovery,46,2,True,ORIGINAL,100,1.0,1.0,0.003660389455035329
OpenBMI_SSVEP,2,discovery,5,1,False,CE_ONLY_CONTINUATION,100,0.89,0.8884406475768603,0.2685220241546631
OpenBMI_SSVEP,2,discovery,5,2,True,CE_ONLY_CONTINUATION,100,0.96,0.9601920768307324,0.18442554771900177
OpenBMI_SSVEP,2,discovery,6,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.00047253427328541875
OpenBMI_SSVEP,2,discovery,6,2,True,CE_ONLY_CONTINUATION,100,1.0,1.0,0.004443335346877575
OpenBMI_SSVEP,2,discovery,14,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.008207537233829498
OpenBMI_SSVEP,2,discovery,14,2,True,CE_ONLY_CONTINUATION,100,0.85,0.8483768048222962,0.44737982749938965
OpenBMI_SSVEP,2,discovery,35,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.004785484168678522
OpenBMI_SSVEP,2,discovery,35,2,True,CE_ONLY_CONTINUATION,100,0.95,0.9506481481481482,0.17145515978336334
OpenBMI_SSVEP,2,discovery,45,1,False,CE_ONLY_CONTINUATION,100,0.97,0.9695252077917911,0.056179229170084
OpenBMI_SSVEP,2,discovery,45,2,True,CE_ONLY_CONTINUATION,100,1.0,1.0,0.0029242548625916243
OpenBMI_SSVEP,2,discovery,46,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.006863900925964117
OpenBMI_SSVEP,2,discovery,46,2,True,CE_ONLY_CONTINUATION,100,0.98,0.9801805337519623,0.03101447969675064
OpenBMI_SSVEP,2,discovery,5,1,False,TOP3_DISTILL,100,0.89,0.8889150943396226,0.27157384157180786
OpenBMI_SSVEP,2,discovery,5,2,True,TOP3_DISTILL,100,0.96,0.9601920768307324,0.1874244511127472
OpenBMI_SSVEP,2,discovery,6,1,False,TOP3_DISTILL,100,1.0,1.0,0.00030652337591163814
OpenBMI_SSVEP,2,discovery,6,2,True,TOP3_DISTILL,100,1.0,1.0,0.00396383972838521
OpenBMI_SSVEP,2,discovery,14,1,False,TOP3_DISTILL,100,1.0,1.0,0.005188846495002508
OpenBMI_SSVEP,2,discovery,14,2,True,TOP3_DISTILL,100,0.8599999999999999,0.8595615662532956,0.4264478385448456
OpenBMI_SSVEP,2,discovery,35,1,False,TOP3_DISTILL,100,1.0,1.0,0.0033566365018486977
OpenBMI_SSVEP,2,discovery,35,2,True,TOP3_DISTILL,100,0.95,0.9506481481481482,0.16813014447689056
OpenBMI_SSVEP,2,discovery,45,1,False,TOP3_DISTILL,100,0.99,0.9899959983993598,0.045666467398405075
OpenBMI_SSVEP,2,discovery,45,2,True,TOP3_DISTILL,100,1.0,1.0,0.0017377936746925116
OpenBMI_SSVEP,2,discovery,46,1,False,TOP3_DISTILL,100,1.0,1.0,0.005027381703257561
OpenBMI_SSVEP,2,discovery,46,2,True,TOP3_DISTILL,100,0.99,0.9899959983993598,0.020983338356018066
OpenBMI_SSVEP,2,discovery,5,1,False,MARGIN_UPPER_DISTILL,100,0.88,0.878309033733562,0.2885661721229553
OpenBMI_SSVEP,2,discovery,5,2,True,MARGIN_UPPER_DISTILL,100,0.96,0.9601920768307324,0.18992330133914948
OpenBMI_SSVEP,2,discovery,6,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.0002629270311444998
OpenBMI_SSVEP,2,discovery,6,2,True,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.003396908985450864
OpenBMI_SSVEP,2,discovery,14,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.006076022982597351
OpenBMI_SSVEP,2,discovery,14,2,True,MARGIN_UPPER_DISTILL,100,0.8599999999999999,0.8595615662532956,0.442432165145874
OpenBMI_SSVEP,2,discovery,35,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.0032932788599282503
OpenBMI_SSVEP,2,discovery,35,2,True,MARGIN_UPPER_DISTILL,100,0.95,0.9506481481481482,0.17992855608463287
OpenBMI_SSVEP,2,discovery,45,1,False,MARGIN_UPPER_DISTILL,100,0.98,0.9797794117647058,0.05240283161401749
OpenBMI_SSVEP,2,discovery,45,2,True,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.0016747786430642009
OpenBMI_SSVEP,2,discovery,46,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.004850305616855621
OpenBMI_SSVEP,2,discovery,46,2,True,MARGIN_UPPER_DISTILL,100,0.99,0.9899959983993598,0.027498025447130203
OpenBMI_SSVEP,2,discovery,5,1,False,CE_UPPER_LOGIT_ONLY,100,0.88,0.878309033733562,0.28929245471954346
OpenBMI_SSVEP,2,discovery,5,2,True,CE_UPPER_LOGIT_ONLY,100,0.96,0.9601920768307324,0.19232873618602753
OpenBMI_SSVEP,2,discovery,6,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.00024908239720389247
OpenBMI_SSVEP,2,discovery,6,2,True,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.0035032371524721384
OpenBMI_SSVEP,2,discovery,14,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.005438844673335552
OpenBMI_SSVEP,2,discovery,14,2,True,CE_UPPER_LOGIT_ONLY,100,0.8499999999999999,0.8495080448447322,0.44212284684181213
OpenBMI_SSVEP,2,discovery,35,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.003358800895512104
OpenBMI_SSVEP,2,discovery,35,2,True,CE_UPPER_LOGIT_ONLY,100,0.95,0.9506481481481482,0.17708538472652435
OpenBMI_SSVEP,2,discovery,45,1,False,CE_UPPER_LOGIT_ONLY,100,0.98,0.9797794117647058,0.05142007768154144
OpenBMI_SSVEP,2,discovery,45,2,True,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.0015483975876122713
OpenBMI_SSVEP,2,discovery,46,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.004565764218568802
OpenBMI_SSVEP,2,discovery,46,2,True,CE_UPPER_LOGIT_ONLY,100,0.98,0.9801805337519623,0.02851697988808155
OpenBMI_SSVEP,2,discovery,5,1,False,CE_UPPER_FULL,100,0.88,0.878309033733562,0.28870150446891785
OpenBMI_SSVEP,2,discovery,5,2,True,CE_UPPER_FULL,100,0.96,0.9601920768307324,0.1923205554485321
OpenBMI_SSVEP,2,discovery,6,1,False,CE_UPPER_FULL,100,1.0,1.0,0.0002491932827979326
OpenBMI_SSVEP,2,discovery,6,2,True,CE_UPPER_FULL,100,1.0,1.0,0.0034200206864625216
OpenBMI_SSVEP,2,discovery,14,1,False,CE_UPPER_FULL,100,1.0,1.0,0.005377709399908781
OpenBMI_SSVEP,2,discovery,14,2,True,CE_UPPER_FULL,100,0.8599999999999999,0.8595615662532956,0.4417484700679779
OpenBMI_SSVEP,2,discovery,35,1,False,CE_UPPER_FULL,100,1.0,1.0,0.0033329392317682505
OpenBMI_SSVEP,2,discovery,35,2,True,CE_UPPER_FULL,100,0.95,0.9506481481481482,0.17794471979141235
OpenBMI_SSVEP,2,discovery,45,1,False,CE_UPPER_FULL,100,0.98,0.9797794117647058,0.05175819247961044
OpenBMI_SSVEP,2,discovery,45,2,True,CE_UPPER_FULL,100,1.0,1.0,0.0015739451628178358
OpenBMI_SSVEP,2,discovery,46,1,False,CE_UPPER_FULL,100,1.0,1.0,0.004447091370820999
OpenBMI_SSVEP,2,discovery,46,2,True,CE_UPPER_FULL,100,0.99,0.9899959983993598,0.026964062824845314
OpenBMI_SSVEP,3,discovery,8,1,False,ORIGINAL,100,0.99,0.9899959983993598,0.06024639680981636
OpenBMI_SSVEP,3,discovery,8,2,True,ORIGINAL,100,0.95,0.9480894922071393,0.13933773338794708
OpenBMI_SSVEP,3,discovery,14,1,False,ORIGINAL,100,1.0,1.0,0.012918846681714058
OpenBMI_SSVEP,3,discovery,14,2,True,ORIGINAL,100,0.8499999999999999,0.8502254428341385,0.37822139263153076
OpenBMI_SSVEP,3,discovery,32,1,False,ORIGINAL,100,1.0,1.0,0.03675739839673042
OpenBMI_SSVEP,3,discovery,32,2,True,ORIGINAL,100,0.72,0.7088063295493635,0.90996915102005
OpenBMI_SSVEP,3,discovery,35,1,False,ORIGINAL,100,1.0,1.0,0.00808771699666977
OpenBMI_SSVEP,3,discovery,35,2,True,ORIGINAL,100,0.94,0.9406923052239764,0.23558452725410461
OpenBMI_SSVEP,3,discovery,43,1,False,ORIGINAL,100,1.0,1.0,0.0011981165735051036
OpenBMI_SSVEP,3,discovery,43,2,True,ORIGINAL,100,1.0,1.0,0.0007493250886909664
OpenBMI_SSVEP,3,discovery,46,1,False,ORIGINAL,100,1.0,1.0,0.02079748548567295
OpenBMI_SSVEP,3,discovery,46,2,True,ORIGINAL,100,0.98,0.9801805337519623,0.06842878460884094
OpenBMI_SSVEP,3,discovery,8,1,False,CE_ONLY_CONTINUATION,100,0.99,0.9899959983993598,0.08166562765836716
OpenBMI_SSVEP,3,discovery,8,2,True,CE_ONLY_CONTINUATION,100,0.96,0.9592079653846772,0.077924445271492
OpenBMI_SSVEP,3,discovery,14,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.015348676592111588
OpenBMI_SSVEP,3,discovery,14,2,True,CE_ONLY_CONTINUATION,100,0.8899999999999999,0.8895310030877064,0.30712243914604187
OpenBMI_SSVEP,3,discovery,32,1,False,CE_ONLY_CONTINUATION,100,0.98,0.9799959983993598,0.07217998802661896
OpenBMI_SSVEP,3,discovery,32,2,True,CE_ONLY_CONTINUATION,100,0.72,0.7032967032967032,0.9115169048309326
OpenBMI_SSVEP,3,discovery,35,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.006984115112572908
OpenBMI_SSVEP,3,discovery,35,2,True,CE_ONLY_CONTINUATION,100,0.9299999999999999,0.930958652964732,0.22552570700645447
OpenBMI_SSVEP,3,discovery,43,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.0012218061601743102
OpenBMI_SSVEP,3,discovery,43,2,True,CE_ONLY_CONTINUATION,100,1.0,1.0,0.0009053420508280396
OpenBMI_SSVEP,3,discovery,46,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.018259702250361443
OpenBMI_SSVEP,3,discovery,46,2,True,CE_ONLY_CONTINUATION,100,0.99,0.9899959983993598,0.029517807066440582
OpenBMI_SSVEP,3,discovery,8,1,False,TOP3_DISTILL,100,0.99,0.9899959983993598,0.08133178949356079
OpenBMI_SSVEP,3,discovery,8,2,True,TOP3_DISTILL,100,0.97,0.9695252077917911,0.08624362200498581
OpenBMI_SSVEP,3,discovery,14,1,False,TOP3_DISTILL,100,1.0,1.0,0.01045464351773262
OpenBMI_SSVEP,3,discovery,14,2,True,TOP3_DISTILL,100,0.8799999999999999,0.8796557084372211,0.29774874448776245
OpenBMI_SSVEP,3,discovery,32,1,False,TOP3_DISTILL,100,0.97,0.9699764521193093,0.0946001335978508
OpenBMI_SSVEP,3,discovery,32,2,True,TOP3_DISTILL,100,0.72,0.703462734041784,0.949435293674469
OpenBMI_SSVEP,3,discovery,35,1,False,TOP3_DISTILL,100,1.0,1.0,0.0044731213711202145
OpenBMI_SSVEP,3,discovery,35,2,True,TOP3_DISTILL,100,0.95,0.9503525641025641,0.2155616134405136
OpenBMI_SSVEP,3,discovery,43,1,False,TOP3_DISTILL,100,1.0,1.0,0.0006925684865564108
OpenBMI_SSVEP,3,discovery,43,2,True,TOP3_DISTILL,100,1.0,1.0,0.0005204261397011578
OpenBMI_SSVEP,3,discovery,46,1,False,TOP3_DISTILL,100,1.0,1.0,0.022077081725001335
OpenBMI_SSVEP,3,discovery,46,2,True,TOP3_DISTILL,100,0.99,0.9899959983993598,0.02517683245241642
OpenBMI_SSVEP,3,discovery,8,1,False,MARGIN_UPPER_DISTILL,100,0.99,0.9899959983993598,0.08521465212106705
OpenBMI_SSVEP,3,discovery,8,2,True,MARGIN_UPPER_DISTILL,100,0.96,0.9592079653846772,0.08092794567346573
OpenBMI_SSVEP,3,discovery,14,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.012632391415536404
OpenBMI_SSVEP,3,discovery,14,2,True,MARGIN_UPPER_DISTILL,100,0.8799999999999999,0.8796557084372211,0.3216458261013031
OpenBMI_SSVEP,3,discovery,32,1,False,MARGIN_UPPER_DISTILL,100,0.97,0.9699764521193093,0.09753034263849258
OpenBMI_SSVEP,3,discovery,32,2,True,MARGIN_UPPER_DISTILL,100,0.71,0.6940235203393098,0.9375855326652527
OpenBMI_SSVEP,3,discovery,35,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.004163896199315786
OpenBMI_SSVEP,3,discovery,35,2,True,MARGIN_UPPER_DISTILL,100,0.95,0.9503525641025641,0.22541068494319916
OpenBMI_SSVEP,3,discovery,43,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.0005759632331319153
OpenBMI_SSVEP,3,discovery,43,2,True,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.00043868570355698466
OpenBMI_SSVEP,3,discovery,46,1,False,MARGIN_UPPER_DISTILL,100,0.99,0.9899959983993598,0.026811249554157257
OpenBMI_SSVEP,3,discovery,46,2,True,MARGIN_UPPER_DISTILL,100,0.99,0.9899959983993598,0.02642231434583664
OpenBMI_SSVEP,3,discovery,8,1,False,CE_UPPER_LOGIT_ONLY,100,0.99,0.9899959983993598,0.08494661003351212
OpenBMI_SSVEP,3,discovery,8,2,True,CE_UPPER_LOGIT_ONLY,100,0.96,0.9592079653846772,0.08091060817241669
OpenBMI_SSVEP,3,discovery,14,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.011334345676004887
OpenBMI_SSVEP,3,discovery,14,2,True,CE_UPPER_LOGIT_ONLY,100,0.8799999999999999,0.8796557084372211,0.3104175627231598
OpenBMI_SSVEP,3,discovery,32,1,False,CE_UPPER_LOGIT_ONLY,100,0.97,0.9699764521193093,0.09211411327123642
OpenBMI_SSVEP,3,discovery,32,2,True,CE_UPPER_LOGIT_ONLY,100,0.72,0.7066137079294974,0.9443113803863525
OpenBMI_SSVEP,3,discovery,35,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.004105516709387302
OpenBMI_SSVEP,3,discovery,35,2,True,CE_UPPER_LOGIT_ONLY,100,0.94,0.9406923052239764,0.22438517212867737
OpenBMI_SSVEP,3,discovery,43,1,False,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.000540661858394742
OpenBMI_SSVEP,3,discovery,43,2,True,CE_UPPER_LOGIT_ONLY,100,1.0,1.0,0.00041093473555520177
OpenBMI_SSVEP,3,discovery,46,1,False,CE_UPPER_LOGIT_ONLY,100,0.99,0.9899959983993598,0.02692233771085739
OpenBMI_SSVEP,3,discovery,46,2,True,CE_UPPER_LOGIT_ONLY,100,0.99,0.9899959983993598,0.025922700762748718
OpenBMI_SSVEP,3,discovery,8,1,False,CE_UPPER_FULL,100,0.99,0.9899959983993598,0.08494427800178528
OpenBMI_SSVEP,3,discovery,8,2,True,CE_UPPER_FULL,100,0.96,0.9592079653846772,0.07874315977096558
OpenBMI_SSVEP,3,discovery,14,1,False,CE_UPPER_FULL,100,1.0,1.0,0.011688921600580215
OpenBMI_SSVEP,3,discovery,14,2,True,CE_UPPER_FULL,100,0.8799999999999999,0.8796557084372211,0.3143824338912964
OpenBMI_SSVEP,3,discovery,32,1,False,CE_UPPER_FULL,100,0.97,0.9699764521193093,0.09638523310422897
OpenBMI_SSVEP,3,discovery,32,2,True,CE_UPPER_FULL,100,0.72,0.7066137079294974,0.9462512135505676
OpenBMI_SSVEP,3,discovery,35,1,False,CE_UPPER_FULL,100,1.0,1.0,0.003993643913418055
OpenBMI_SSVEP,3,discovery,35,2,True,CE_UPPER_FULL,100,0.95,0.9503525641025641,0.22431454062461853
OpenBMI_SSVEP,3,discovery,43,1,False,CE_UPPER_FULL,100,1.0,1.0,0.0005372055456973612
OpenBMI_SSVEP,3,discovery,43,2,True,CE_UPPER_FULL,100,1.0,1.0,0.00040819597779773176
OpenBMI_SSVEP,3,discovery,46,1,False,CE_UPPER_FULL,100,0.99,0.9899959983993598,0.028660137206315994
OpenBMI_SSVEP,3,discovery,46,2,True,CE_UPPER_FULL,100,0.99,0.9899959983993598,0.0255226232111454
OpenBMI_SSVEP,4,discovery,11,1,False,ORIGINAL,100,1.0,1.0,0.0012943315086886287
OpenBMI_SSVEP,4,discovery,11,2,True,ORIGINAL,100,0.99,0.9899959983993597,0.038023773580789566
OpenBMI_SSVEP,4,discovery,15,1,False,ORIGINAL,100,1.0,1.0,0.0024694609455764294
OpenBMI_SSVEP,4,discovery,15,2,True,ORIGINAL,100,0.7000000000000001,0.7049071554885509,0.8910863995552063
OpenBMI_SSVEP,4,discovery,34,1,False,ORIGINAL,100,0.95,0.9499221858554743,0.1255551278591156
OpenBMI_SSVEP,4,discovery,34,2,True,ORIGINAL,100,0.89,0.8869596682387381,0.4458617866039276
OpenBMI_SSVEP,4,discovery,38,1,False,ORIGINAL,100,1.0,1.0,0.005759921856224537
OpenBMI_SSVEP,4,discovery,38,2,True,ORIGINAL,100,0.98,0.9801805337519622,0.052023839205503464
OpenBMI_SSVEP,4,discovery,48,1,False,ORIGINAL,100,1.0,1.0,0.0012245700927451253
OpenBMI_SSVEP,4,discovery,48,2,True,ORIGINAL,100,0.99,0.9899959983993597,0.03029227815568447
OpenBMI_SSVEP,4,discovery,52,1,False,ORIGINAL,100,1.0,1.0,0.013468017801642418
OpenBMI_SSVEP,4,discovery,52,2,True,ORIGINAL,100,0.9,0.8926473022178087,0.37752777338027954
OpenBMI_SSVEP,4,discovery,11,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.001498358673416078
OpenBMI_SSVEP,4,discovery,11,2,True,CE_ONLY_CONTINUATION,100,0.99,0.9899959983993597,0.019929848611354828
OpenBMI_SSVEP,4,discovery,15,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.0038016445469111204
OpenBMI_SSVEP,4,discovery,15,2,True,CE_ONLY_CONTINUATION,100,0.63,0.6380534670008354,1.1969743967056274
OpenBMI_SSVEP,4,discovery,34,1,False,CE_ONLY_CONTINUATION,100,0.9099999999999999,0.9095192307692308,0.2318158894777298
OpenBMI_SSVEP,4,discovery,34,2,True,CE_ONLY_CONTINUATION,100,0.89,0.8857855107855108,0.42954790592193604
OpenBMI_SSVEP,4,discovery,38,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.00878273043781519
OpenBMI_SSVEP,4,discovery,38,2,True,CE_ONLY_CONTINUATION,100,0.99,0.9899959983993597,0.03267150744795799
OpenBMI_SSVEP,4,discovery,48,1,False,CE_ONLY_CONTINUATION,100,1.0,1.0,0.001291370834223926
OpenBMI_SSVEP,4,discovery,48,2,True,CE_ONLY_CONTINUATION,100,0.99,0.9899959983993597,0.009132985956966877
OpenBMI_SSVEP,4,discovery,52,1,False,CE_ONLY_CONTINUATION,100,0.99,0.9899959983993597,0.0230138897895813
OpenBMI_SSVEP,4,discovery,52,2,True,CE_ONLY_CONTINUATION,100,0.89,0.8799741924741925,0.33297181129455566
OpenBMI_SSVEP,4,discovery,11,1,False,TOP3_DISTILL,100,1.0,1.0,0.0008955313824117184
OpenBMI_SSVEP,4,discovery,11,2,True,TOP3_DISTILL,100,0.99,0.9899959983993597,0.021885162219405174
OpenBMI_SSVEP,4,discovery,15,1,False,TOP3_DISTILL,100,1.0,1.0,0.0025272381026297808
OpenBMI_SSVEP,4,discovery,15,2,True,TOP3_DISTILL,100,0.63,0.6380534670008354,1.2277122735977173
OpenBMI_SSVEP,4,discovery,34,1,False,TOP3_DISTILL,100,0.9199999999999999,0.9199358974358974,0.22512798011302948
OpenBMI_SSVEP,4,discovery,34,2,True,TOP3_DISTILL,100,0.89,0.886507642889441,0.43480393290519714
OpenBMI_SSVEP,4,discovery,38,1,False,TOP3_DISTILL,100,0.99,0.9899959983993598,0.011767088435590267
OpenBMI_SSVEP,4,discovery,38,2,True,TOP3_DISTILL,100,0.99,0.9899959983993597,0.033251985907554626
OpenBMI_SSVEP,4,discovery,48,1,False,TOP3_DISTILL,100,1.0,1.0,0.000830319884698838
OpenBMI_SSVEP,4,discovery,48,2,True,TOP3_DISTILL,100,0.99,0.9899959983993597,0.01581699214875698
OpenBMI_SSVEP,4,discovery,52,1,False,TOP3_DISTILL,100,0.99,0.9899959983993597,0.02668539434671402
OpenBMI_SSVEP,4,discovery,52,2,True,TOP3_DISTILL,100,0.91,0.9041852935375716,0.32670438289642334
OpenBMI_SSVEP,4,discovery,11,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.0007605159771628678
OpenBMI_SSVEP,4,discovery,11,2,True,MARGIN_UPPER_DISTILL,100,0.99,0.9899959983993597,0.021913981065154076
OpenBMI_SSVEP,4,discovery,15,1,False,MARGIN_UPPER_DISTILL,100,1.0,1.0,0.002451862907037139
OpenBMI_SSVEP,4,discovery,15,2,True,MARGIN_UPPER_DISTILL,100,0.63,0.6380534670008354,1.2576384544372559
