family,fold,seed,subject_id,control_id,rank,dimensions,role,FR,ridge,outer_test_used
B_EEG_DG,0,1,17,81,4,"[1, 4, 6, 15]",I_invariant,0.46143089258297487,1.0,False
B_EEG_DG,0,1,28,81,4,"[1, 4, 6, 15]",I_invariant,0.4208334478253999,1.0,False
B_EEG_DG,0,1,3,81,4,"[1, 4, 6, 15]",I_invariant,0.14394128470693401,1.0,False
B_EEG_DG,0,1,45,81,4,"[1, 4, 6, 15]",I_invariant,0.7847155327080753,1.0,False
B_EEG_DG,0,1,48,81,4,"[1, 4, 6, 15]",I_invariant,0.4345353999732331,1.0,False
B_EEG_DG,0,1,54,81,4,"[1, 4, 6, 15]",I_invariant,0.35507722370628125,1.0,False
B_EEG_DG,0,1,6,81,4,"[1, 4, 6, 15]",I_invariant,0.1117335735398608,1.0,False
B_EEG_DG,0,1,1,82,4,"[0, 6, 7, 12]",T_replica,0.4106646626011564,1.0,False
B_EEG_DG,0,1,10,82,4,"[0, 6, 7, 12]",T_replica,0.37582590206479294,1.0,False
B_EEG_DG,0,1,17,82,4,"[0, 6, 7, 12]",T_replica,0.5800398108171771,1.0,False
B_EEG_DG,0,1,28,82,4,"[0, 6, 7, 12]",T_replica,0.5140639109978262,1.0,False
B_EEG_DG,0,1,3,82,4,"[0, 6, 7, 12]",T_replica,0.22275678422847323,1.0,False
B_EEG_DG,0,1,45,82,4,"[0, 6, 7, 12]",T_replica,0.8028277822973677,1.0,False
B_EEG_DG,0,1,48,82,4,"[0, 6, 7, 12]",T_replica,0.15730095544570033,1.0,False
B_EEG_DG,0,1,54,82,4,"[0, 6, 7, 12]",T_replica,0.07027532606949416,1.0,False
B_EEG_DG,0,1,6,82,4,"[0, 6, 7, 12]",T_replica,0.18754109713687972,1.0,False
B_EEG_DG,0,1,1,82,4,"[0, 6, 7, 12]",I_invariant,0.4831088609095392,1.0,False
B_EEG_DG,0,1,10,82,4,"[0, 6, 7, 12]",I_invariant,0.3873261256605933,1.0,False
B_EEG_DG,0,1,17,82,4,"[0, 6, 7, 12]",I_invariant,0.5299313446345177,1.0,False
B_EEG_DG,0,1,28,82,4,"[0, 6, 7, 12]",I_invariant,0.30429125627954334,1.0,False
B_EEG_DG,0,1,3,82,4,"[0, 6, 7, 12]",I_invariant,-0.010989348648381636,1.0,False
B_EEG_DG,0,1,45,82,4,"[0, 6, 7, 12]",I_invariant,0.6702638739093089,1.0,False
B_EEG_DG,0,1,48,82,4,"[0, 6, 7, 12]",I_invariant,-0.09687964813607142,1.0,False
B_EEG_DG,0,1,54,82,4,"[0, 6, 7, 12]",I_invariant,0.04207249888703135,1.0,False
B_EEG_DG,0,1,6,82,4,"[0, 6, 7, 12]",I_invariant,0.14856530825933378,1.0,False
B_EEG_DG,0,1,1,83,4,"[1, 2, 5, 6]",T_replica,0.3479378556379997,1.0,False
B_EEG_DG,0,1,10,83,4,"[1, 2, 5, 6]",T_replica,0.7529726564255207,1.0,False
B_EEG_DG,0,1,17,83,4,"[1, 2, 5, 6]",T_replica,0.5468539322985044,1.0,False
B_EEG_DG,0,1,28,83,4,"[1, 2, 5, 6]",T_replica,0.6175020387285426,1.0,False
B_EEG_DG,0,1,3,83,4,"[1, 2, 5, 6]",T_replica,0.22154146223620363,1.0,False
B_EEG_DG,0,1,45,83,4,"[1, 2, 5, 6]",T_replica,0.7604886628842317,1.0,False
B_EEG_DG,0,1,48,83,4,"[1, 2, 5, 6]",T_replica,0.356015657269929,1.0,False
B_EEG_DG,0,1,54,83,4,"[1, 2, 5, 6]",T_replica,0.3172197602524536,1.0,False
B_EEG_DG,0,1,6,83,4,"[1, 2, 5, 6]",T_replica,0.3613920549705396,1.0,False
B_EEG_DG,0,1,1,83,4,"[1, 2, 5, 6]",I_invariant,0.4110581444846898,1.0,False
B_EEG_DG,0,1,10,83,4,"[1, 2, 5, 6]",I_invariant,0.7134142085240868,1.0,False
B_EEG_DG,0,1,17,83,4,"[1, 2, 5, 6]",I_invariant,0.18571528520437175,1.0,False
B_EEG_DG,0,1,28,83,4,"[1, 2, 5, 6]",I_invariant,0.5444095339768908,1.0,False
B_EEG_DG,0,1,3,83,4,"[1, 2, 5, 6]",I_invariant,-0.09165844988787009,1.0,False
B_EEG_DG,0,1,45,83,4,"[1, 2, 5, 6]",I_invariant,0.6368003440488654,1.0,False
B_EEG_DG,0,1,48,83,4,"[1, 2, 5, 6]",I_invariant,0.2543589674334551,1.0,False
B_EEG_DG,0,1,54,83,4,"[1, 2, 5, 6]",I_invariant,0.34747253317032034,1.0,False
B_EEG_DG,0,1,6,83,4,"[1, 2, 5, 6]",I_invariant,0.16556315877168526,1.0,False
B_EEG_DG,0,1,1,84,4,"[1, 4, 5, 12]",T_replica,0.013558840290252228,1.0,False
B_EEG_DG,0,1,10,84,4,"[1, 4, 5, 12]",T_replica,0.40182321283559086,1.0,False
B_EEG_DG,0,1,17,84,4,"[1, 4, 5, 12]",T_replica,0.16271274282524084,1.0,False
B_EEG_DG,0,1,28,84,4,"[1, 4, 5, 12]",T_replica,0.5203399418030393,1.0,False
B_EEG_DG,0,1,3,84,4,"[1, 4, 5, 12]",T_replica,0.12585431426925497,1.0,False
B_EEG_DG,0,1,45,84,4,"[1, 4, 5, 12]",T_replica,0.8074731144372446,1.0,False
B_EEG_DG,0,1,48,84,4,"[1, 4, 5, 12]",T_replica,0.2718312065416729,1.0,False
B_EEG_DG,0,1,54,84,4,"[1, 4, 5, 12]",T_replica,0.3575601252335068,1.0,False
B_EEG_DG,0,1,6,84,4,"[1, 4, 5, 12]",T_replica,0.46102558650894043,1.0,False
B_EEG_DG,0,1,1,84,4,"[1, 4, 5, 12]",I_invariant,-0.07675563385634065,1.0,False
B_EEG_DG,0,1,10,84,4,"[1, 4, 5, 12]",I_invariant,0.13076834704439078,1.0,False
B_EEG_DG,0,1,17,84,4,"[1, 4, 5, 12]",I_invariant,0.03694595178033666,1.0,False
B_EEG_DG,0,1,28,84,4,"[1, 4, 5, 12]",I_invariant,0.3156086790541218,1.0,False
B_EEG_DG,0,1,3,84,4,"[1, 4, 5, 12]",I_invariant,-0.14105101479962578,1.0,False
B_EEG_DG,0,1,45,84,4,"[1, 4, 5, 12]",I_invariant,0.6982635053109163,1.0,False
B_EEG_DG,0,1,48,84,4,"[1, 4, 5, 12]",I_invariant,0.24899210813375294,1.0,False
B_EEG_DG,0,1,54,84,4,"[1, 4, 5, 12]",I_invariant,0.3425757797462936,1.0,False
B_EEG_DG,0,1,6,84,4,"[1, 4, 5, 12]",I_invariant,0.38679371146700325,1.0,False
B_EEG_DG,0,1,1,85,4,"[0, 2, 6, 7]",T_replica,0.38679192324587963,1.0,False
B_EEG_DG,0,1,10,85,4,"[0, 2, 6, 7]",T_replica,0.7591370436966909,1.0,False
B_EEG_DG,0,1,17,85,4,"[0, 2, 6, 7]",T_replica,0.5196845959346975,1.0,False
B_EEG_DG,0,1,28,85,4,"[0, 2, 6, 7]",T_replica,0.5614007986021334,1.0,False
B_EEG_DG,0,1,3,85,4,"[0, 2, 6, 7]",T_replica,0.22779595795573981,1.0,False
B_EEG_DG,0,1,45,85,4,"[0, 2, 6, 7]",T_replica,0.756950394575236,1.0,False
B_EEG_DG,0,1,48,85,4,"[0, 2, 6, 7]",T_replica,0.3243197364686484,1.0,False
B_EEG_DG,0,1,54,85,4,"[0, 2, 6, 7]",T_replica,0.3577902063591816,1.0,False
B_EEG_DG,0,1,6,85,4,"[0, 2, 6, 7]",T_replica,0.3061207274234916,1.0,False
B_EEG_DG,0,1,1,85,4,"[0, 2, 6, 7]",I_invariant,0.3894474170057092,1.0,False
B_EEG_DG,0,1,10,85,4,"[0, 2, 6, 7]",I_invariant,0.6661223724854148,1.0,False
B_EEG_DG,0,1,17,85,4,"[0, 2, 6, 7]",I_invariant,0.3933536885762985,1.0,False
B_EEG_DG,0,1,28,85,4,"[0, 2, 6, 7]",I_invariant,0.5109128376019152,1.0,False
B_EEG_DG,0,1,3,85,4,"[0, 2, 6, 7]",I_invariant,-0.1895595780715269,1.0,False
B_EEG_DG,0,1,45,85,4,"[0, 2, 6, 7]",I_invariant,0.7321849123485912,1.0,False
B_EEG_DG,0,1,48,85,4,"[0, 2, 6, 7]",I_invariant,0.18224480917490682,1.0,False
B_EEG_DG,0,1,54,85,4,"[0, 2, 6, 7]",I_invariant,0.3778843093113664,1.0,False
B_EEG_DG,0,1,6,85,4,"[0, 2, 6, 7]",I_invariant,0.061566901881285774,1.0,False
B_EEG_DG,0,1,1,86,4,"[0, 2, 5, 14]",T_replica,0.49460759536218757,1.0,False
B_EEG_DG,0,1,10,86,4,"[0, 2, 5, 14]",T_replica,0.8704987448469814,1.0,False
B_EEG_DG,0,1,17,86,4,"[0, 2, 5, 14]",T_replica,0.49902426384078935,1.0,False
B_EEG_DG,0,1,28,86,4,"[0, 2, 5, 14]",T_replica,0.6846261494195834,1.0,False
B_EEG_DG,0,1,3,86,4,"[0, 2, 5, 14]",T_replica,0.30030098092309954,1.0,False
B_EEG_DG,0,1,45,86,4,"[0, 2, 5, 14]",T_replica,0.7919272380828436,1.0,False
B_EEG_DG,0,1,48,86,4,"[0, 2, 5, 14]",T_replica,0.48792940936745044,1.0,False
B_EEG_DG,0,1,54,86,4,"[0, 2, 5, 14]",T_replica,0.37931470009300816,1.0,False
B_EEG_DG,0,1,6,86,4,"[0, 2, 5, 14]",T_replica,0.18310993802833375,1.0,False
B_EEG_DG,0,1,1,86,4,"[0, 2, 5, 14]",I_invariant,0.4874445395349505,1.0,False
B_EEG_DG,0,1,10,86,4,"[0, 2, 5, 14]",I_invariant,0.8160644900806318,1.0,False
B_EEG_DG,0,1,17,86,4,"[0, 2, 5, 14]",I_invariant,0.3274092189248313,1.0,False
B_EEG_DG,0,1,28,86,4,"[0, 2, 5, 14]",I_invariant,0.6022123278422,1.0,False
B_EEG_DG,0,1,3,86,4,"[0, 2, 5, 14]",I_invariant,-0.06623005722809805,1.0,False
B_EEG_DG,0,1,45,86,4,"[0, 2, 5, 14]",I_invariant,0.8169183087717796,1.0,False
B_EEG_DG,0,1,48,86,4,"[0, 2, 5, 14]",I_invariant,0.5470053226978835,1.0,False
B_EEG_DG,0,1,54,86,4,"[0, 2, 5, 14]",I_invariant,0.32855886247679544,1.0,False
B_EEG_DG,0,1,6,86,4,"[0, 2, 5, 14]",I_invariant,0.03204389220963155,1.0,False
B_EEG_DG,0,1,1,87,4,"[2, 5, 13, 15]",T_replica,0.5201036021774055,1.0,False
B_EEG_DG,0,1,10,87,4,"[2, 5, 13, 15]",T_replica,0.5134879486515883,1.0,False
B_EEG_DG,0,1,17,87,4,"[2, 5, 13, 15]",T_replica,0.42772077648747275,1.0,False
B_EEG_DG,0,1,28,87,4,"[2, 5, 13, 15]",T_replica,0.43998374229919013,1.0,False
B_EEG_DG,0,1,3,87,4,"[2, 5, 13, 15]",T_replica,0.31622267114013214,1.0,False
B_EEG_DG,0,1,45,87,4,"[2, 5, 13, 15]",T_replica,0.7960175977254071,1.0,False
B_EEG_DG,0,1,48,87,4,"[2, 5, 13, 15]",T_replica,0.30680564001276767,1.0,False
B_EEG_DG,0,1,54,87,4,"[2, 5, 13, 15]",T_replica,0.29097618208094234,1.0,False
B_EEG_DG,0,1,6,87,4,"[2, 5, 13, 15]",T_replica,0.20012064530142326,1.0,False
B_EEG_DG,0,1,1,87,4,"[2, 5, 13, 15]",I_invariant,0.39706760118626117,1.0,False
B_EEG_DG,0,1,10,87,4,"[2, 5, 13, 15]",I_invariant,0.6619787775026036,1.0,False
B_EEG_DG,0,1,17,87,4,"[2, 5, 13, 15]",I_invariant,0.2514287444469946,1.0,False
B_EEG_DG,0,1,28,87,4,"[2, 5, 13, 15]",I_invariant,0.32945197767480083,1.0,False
B_EEG_DG,0,1,3,87,4,"[2, 5, 13, 15]",I_invariant,0.032358703865830396,1.0,False
B_EEG_DG,0,1,45,87,4,"[2, 5, 13, 15]",I_invariant,0.7619611367451796,1.0,False
B_EEG_DG,0,1,48,87,4,"[2, 5, 13, 15]",I_invariant,0.2843501820835479,1.0,False
B_EEG_DG,0,1,54,87,4,"[2, 5, 13, 15]",I_invariant,0.30029856769001584,1.0,False
B_EEG_DG,0,1,6,87,4,"[2, 5, 13, 15]",I_invariant,-0.033710559956135366,1.0,False
B_EEG_DG,0,1,1,88,4,"[0, 4, 5, 12]",T_replica,0.09157232279972116,1.0,False
B_EEG_DG,0,1,10,88,4,"[0, 4, 5, 12]",T_replica,0.4985878305645567,1.0,False
B_EEG_DG,0,1,17,88,4,"[0, 4, 5, 12]",T_replica,0.16925817118996522,1.0,False
B_EEG_DG,0,1,28,88,4,"[0, 4, 5, 12]",T_replica,0.42672535553647895,1.0,False
B_EEG_DG,0,1,3,88,4,"[0, 4, 5, 12]",T_replica,0.27414598917245125,1.0,False
B_EEG_DG,0,1,45,88,4,"[0, 4, 5, 12]",T_replica,0.8101366217509284,1.0,False
B_EEG_DG,0,1,48,88,4,"[0, 4, 5, 12]",T_replica,0.15973735012640322,1.0,False
B_EEG_DG,0,1,54,88,4,"[0, 4, 5, 12]",T_replica,0.31206629940885533,1.0,False
B_EEG_DG,0,1,6,88,4,"[0, 4, 5, 12]",T_replica,0.42625882287516026,1.0,False
B_EEG_DG,0,1,1,88,4,"[0, 4, 5, 12]",I_invariant,0.1866749156341957,1.0,False
B_EEG_DG,0,1,10,88,4,"[0, 4, 5, 12]",I_invariant,0.48886044669264384,1.0,False
B_EEG_DG,0,1,17,88,4,"[0, 4, 5, 12]",I_invariant,0.12082853784348513,1.0,False
B_EEG_DG,0,1,28,88,4,"[0, 4, 5, 12]",I_invariant,0.33368944592295835,1.0,False
B_EEG_DG,0,1,3,88,4,"[0, 4, 5, 12]",I_invariant,0.2885512115345731,1.0,False
B_EEG_DG,0,1,45,88,4,"[0, 4, 5, 12]",I_invariant,0.5355231670721745,1.0,False
B_EEG_DG,0,1,48,88,4,"[0, 4, 5, 12]",I_invariant,0.18778311261987346,1.0,False
B_EEG_DG,0,1,54,88,4,"[0, 4, 5, 12]",I_invariant,0.3818973228082643,1.0,False
B_EEG_DG,0,1,6,88,4,"[0, 4, 5, 12]",I_invariant,0.43049160982426593,1.0,False
B_EEG_DG,0,1,1,89,4,"[2, 3, 5, 12]",T_replica,0.4009344584731427,1.0,False
B_EEG_DG,0,1,10,89,4,"[2, 3, 5, 12]",T_replica,0.5776538019423296,1.0,False
B_EEG_DG,0,1,17,89,4,"[2, 3, 5, 12]",T_replica,0.21921008954882537,1.0,False
B_EEG_DG,0,1,28,89,4,"[2, 3, 5, 12]",T_replica,0.5983287156762875,1.0,False
B_EEG_DG,0,1,3,89,4,"[2, 3, 5, 12]",T_replica,-0.1567267851613794,1.0,False
B_EEG_DG,0,1,45,89,4,"[2, 3, 5, 12]",T_replica,0.8910652716449552,1.0,False
B_EEG_DG,0,1,48,89,4,"[2, 3, 5, 12]",T_replica,0.3955664615621032,1.0,False
B_EEG_DG,0,1,54,89,4,"[2, 3, 5, 12]",T_replica,0.20558061416708784,1.0,False
B_EEG_DG,0,1,6,89,4,"[2, 3, 5, 12]",T_replica,0.29215692847782515,1.0,False
B_EEG_DG,0,1,1,89,4,"[2, 3, 5, 12]",I_invariant,0.3775026034489577,1.0,False
B_EEG_DG,0,1,10,89,4,"[2, 3, 5, 12]",I_invariant,0.6199109817704936,1.0,False
B_EEG_DG,0,1,17,89,4,"[2, 3, 5, 12]",I_invariant,-0.10497008066644908,1.0,False
B_EEG_DG,0,1,28,89,4,"[2, 3, 5, 12]",I_invariant,0.5046533869183156,1.0,False
B_EEG_DG,0,1,3,89,4,"[2, 3, 5, 12]",I_invariant,-0.025918773428871278,1.0,False
B_EEG_DG,0,1,45,89,4,"[2, 3, 5, 12]",I_invariant,0.7878480055275103,1.0,False
B_EEG_DG,0,1,48,89,4,"[2, 3, 5, 12]",I_invariant,0.4008301625276026,1.0,False
B_EEG_DG,0,1,54,89,4,"[2, 3, 5, 12]",I_invariant,0.31900189522886435,1.0,False
B_EEG_DG,0,1,6,89,4,"[2, 3, 5, 12]",I_invariant,-0.049944760064059235,1.0,False
B_EEG_DG,0,1,1,90,4,"[2, 3, 13, 15]",T_replica,0.5104752904574306,1.0,False
B_EEG_DG,0,1,10,90,4,"[2, 3, 13, 15]",T_replica,0.6295319733115261,1.0,False
B_EEG_DG,0,1,17,90,4,"[2, 3, 13, 15]",T_replica,0.3919509754175816,1.0,False
B_EEG_DG,0,1,28,90,4,"[2, 3, 13, 15]",T_replica,0.3046780837536792,1.0,False
B_EEG_DG,0,1,3,90,4,"[2, 3, 13, 15]",T_replica,0.3849154480057293,1.0,False
B_EEG_DG,0,1,45,90,4,"[2, 3, 13, 15]",T_replica,0.8257037825340967,1.0,False
B_EEG_DG,0,1,48,90,4,"[2, 3, 13, 15]",T_replica,0.24284816911715978,1.0,False
B_EEG_DG,0,1,54,90,4,"[2, 3, 13, 15]",T_replica,0.2498596066334311,1.0,False
B_EEG_DG,0,1,6,90,4,"[2, 3, 13, 15]",T_replica,0.15925238843915668,1.0,False
B_EEG_DG,0,1,1,90,4,"[2, 3, 13, 15]",I_invariant,0.4054083420894192,1.0,False
B_EEG_DG,0,1,10,90,4,"[2, 3, 13, 15]",I_invariant,0.6354919158818093,1.0,False
B_EEG_DG,0,1,17,90,4,"[2, 3, 13, 15]",I_invariant,0.299942689765053,1.0,False
B_EEG_DG,0,1,28,90,4,"[2, 3, 13, 15]",I_invariant,0.20799459330948278,1.0,False
B_EEG_DG,0,1,3,90,4,"[2, 3, 13, 15]",I_invariant,0.0843764080103313,1.0,False
B_EEG_DG,0,1,45,90,4,"[2, 3, 13, 15]",I_invariant,0.798513557174652,1.0,False
B_EEG_DG,0,1,48,90,4,"[2, 3, 13, 15]",I_invariant,0.24259456824119652,1.0,False
B_EEG_DG,0,1,54,90,4,"[2, 3, 13, 15]",I_invariant,0.24293940733068398,1.0,False
B_EEG_DG,0,1,6,90,4,"[2, 3, 13, 15]",I_invariant,-0.22874610729250833,1.0,False
B_EEG_DG,0,1,1,91,4,"[1, 2, 3, 4]",T_replica,0.5677984458483096,1.0,False
B_EEG_DG,0,1,10,91,4,"[1, 2, 3, 4]",T_replica,0.47484219284849805,1.0,False
B_EEG_DG,0,1,17,91,4,"[1, 2, 3, 4]",T_replica,0.6166893523122003,1.0,False
B_EEG_DG,0,1,28,91,4,"[1, 2, 3, 4]",T_replica,0.4398080891934498,1.0,False
B_EEG_DG,0,1,3,91,4,"[1, 2, 3, 4]",T_replica,0.23795252541068768,1.0,False
B_EEG_DG,0,1,45,91,4,"[1, 2, 3, 4]",T_replica,0.8749527360792964,1.0,False
B_EEG_DG,0,1,48,91,4,"[1, 2, 3, 4]",T_replica,0.5996774883023829,1.0,False
B_EEG_DG,0,1,54,91,4,"[1, 2, 3, 4]",T_replica,0.605773949039471,1.0,False
B_EEG_DG,0,1,6,91,4,"[1, 2, 3, 4]",T_replica,0.39214545439217297,1.0,False
B_EEG_DG,0,1,1,91,4,"[1, 2, 3, 4]",I_invariant,0.43847947572027235,1.0,False
B_EEG_DG,0,1,10,91,4,"[1, 2, 3, 4]",I_invariant,0.4803217393887592,1.0,False
B_EEG_DG,0,1,17,91,4,"[1, 2, 3, 4]",I_invariant,0.5876370464945196,1.0,False
B_EEG_DG,0,1,28,91,4,"[1, 2, 3, 4]",I_invariant,0.47631774803098126,1.0,False
B_EEG_DG,0,1,3,91,4,"[1, 2, 3, 4]",I_invariant,0.053104223585491495,1.0,False
B_EEG_DG,0,1,45,91,4,"[1, 2, 3, 4]",I_invariant,0.7091374804062112,1.0,False
B_EEG_DG,0,1,48,91,4,"[1, 2, 3, 4]",I_invariant,0.5360666814898996,1.0,False
B_EEG_DG,0,1,54,91,4,"[1, 2, 3, 4]",I_invariant,0.4998477493765082,1.0,False
B_EEG_DG,0,1,6,91,4,"[1, 2, 3, 4]",I_invariant,0.20360275246555626,1.0,False
B_EEG_DG,0,1,1,92,4,"[5, 6, 12, 15]",T_replica,0.297864512937032,1.0,False
B_EEG_DG,0,1,10,92,4,"[5, 6, 12, 15]",T_replica,0.5994866144540106,1.0,False
B_EEG_DG,0,1,17,92,4,"[5, 6, 12, 15]",T_replica,0.247987486114146,1.0,False
B_EEG_DG,0,1,28,92,4,"[5, 6, 12, 15]",T_replica,0.5084082927712201,1.0,False
B_EEG_DG,0,1,3,92,4,"[5, 6, 12, 15]",T_replica,0.30323240716661815,1.0,False
B_EEG_DG,0,1,45,92,4,"[5, 6, 12, 15]",T_replica,0.7653464034448958,1.0,False
B_EEG_DG,0,1,48,92,4,"[5, 6, 12, 15]",T_replica,0.17903450713384894,1.0,False
B_EEG_DG,0,1,54,92,4,"[5, 6, 12, 15]",T_replica,0.12131520555236497,1.0,False
B_EEG_DG,0,1,6,92,4,"[5, 6, 12, 15]",T_replica,0.31197185328480803,1.0,False
B_EEG_DG,0,1,1,92,4,"[5, 6, 12, 15]",I_invariant,0.3290563210414248,1.0,False
B_EEG_DG,0,1,10,92,4,"[5, 6, 12, 15]",I_invariant,0.47625602976583226,1.0,False
B_EEG_DG,0,1,17,92,4,"[5, 6, 12, 15]",I_invariant,0.1318791690824349,1.0,False
B_EEG_DG,0,1,28,92,4,"[5, 6, 12, 15]",I_invariant,0.3432420893675634,1.0,False
B_EEG_DG,0,1,3,92,4,"[5, 6, 12, 15]",I_invariant,0.2284774483038936,1.0,False
B_EEG_DG,0,1,45,92,4,"[5, 6, 12, 15]",I_invariant,0.7268492650634385,1.0,False
B_EEG_DG,0,1,48,92,4,"[5, 6, 12, 15]",I_invariant,0.11701261494944404,1.0,False
B_EEG_DG,0,1,54,92,4,"[5, 6, 12, 15]",I_invariant,0.12236111823189688,1.0,False
B_EEG_DG,0,1,6,92,4,"[5, 6, 12, 15]",I_invariant,0.27312000851397145,1.0,False
B_EEG_DG,0,1,1,93,4,"[2, 3, 6, 12]",T_replica,0.5022655232223364,1.0,False
B_EEG_DG,0,1,10,93,4,"[2, 3, 6, 12]",T_replica,0.41207989271153933,1.0,False
B_EEG_DG,0,1,17,93,4,"[2, 3, 6, 12]",T_replica,0.5705582721443027,1.0,False
B_EEG_DG,0,1,28,93,4,"[2, 3, 6, 12]",T_replica,0.6466843469219199,1.0,False
B_EEG_DG,0,1,3,93,4,"[2, 3, 6, 12]",T_replica,0.07554857124278247,1.0,False
B_EEG_DG,0,1,45,93,4,"[2, 3, 6, 12]",T_replica,0.8462375747408628,1.0,False
B_EEG_DG,0,1,48,93,4,"[2, 3, 6, 12]",T_replica,0.1451178358377173,1.0,False
B_EEG_DG,0,1,54,93,4,"[2, 3, 6, 12]",T_replica,0.05953493698925383,1.0,False
B_EEG_DG,0,1,6,93,4,"[2, 3, 6, 12]",T_replica,0.07731500973526617,1.0,False
B_EEG_DG,0,1,1,93,4,"[2, 3, 6, 12]",I_invariant,0.5041891399005966,1.0,False
B_EEG_DG,0,1,10,93,4,"[2, 3, 6, 12]",I_invariant,0.4259138589369038,1.0,False
B_EEG_DG,0,1,17,93,4,"[2, 3, 6, 12]",I_invariant,0.38962734327194615,1.0,False
B_EEG_DG,0,1,28,93,4,"[2, 3, 6, 12]",I_invariant,0.36161345165474656,1.0,False
B_EEG_DG,0,1,3,93,4,"[2, 3, 6, 12]",I_invariant,-0.21675955558590188,1.0,False
B_EEG_DG,0,1,45,93,4,"[2, 3, 6, 12]",I_invariant,0.7655223987156321,1.0,False
B_EEG_DG,0,1,48,93,4,"[2, 3, 6, 12]",I_invariant,-0.08279772630390458,1.0,False
B_EEG_DG,0,1,54,93,4,"[2, 3, 6, 12]",I_invariant,0.1031308826479157,1.0,False
B_EEG_DG,0,1,6,93,4,"[2, 3, 6, 12]",I_invariant,-0.046184868199314666,1.0,False
B_EEG_DG,0,1,1,94,4,"[2, 4, 5, 6]",T_replica,0.3146895056908279,1.0,False
B_EEG_DG,0,1,10,94,4,"[2, 4, 5, 6]",T_replica,0.7504496625902136,1.0,False
B_EEG_DG,0,1,17,94,4,"[2, 4, 5, 6]",T_replica,0.5429669437628808,1.0,False
B_EEG_DG,0,1,28,94,4,"[2, 4, 5, 6]",T_replica,0.6394885042040197,1.0,False
B_EEG_DG,0,1,3,94,4,"[2, 4, 5, 6]",T_replica,0.20131473877807193,1.0,False
B_EEG_DG,0,1,45,94,4,"[2, 4, 5, 6]",T_replica,0.8411412929852466,1.0,False
B_EEG_DG,0,1,48,94,4,"[2, 4, 5, 6]",T_replica,0.45375777408082696,1.0,False
B_EEG_DG,0,1,54,94,4,"[2, 4, 5, 6]",T_replica,0.2594281030749457,1.0,False
B_EEG_DG,0,1,6,94,4,"[2, 4, 5, 6]",T_replica,0.39168778668976056,1.0,False
B_EEG_DG,0,1,1,94,4,"[2, 4, 5, 6]",I_invariant,0.41339076115720963,1.0,False
B_EEG_DG,0,1,10,94,4,"[2, 4, 5, 6]",I_invariant,0.7677309989385898,1.0,False
B_EEG_DG,0,1,17,94,4,"[2, 4, 5, 6]",I_invariant,0.04955772812412518,1.0,False
B_EEG_DG,0,1,28,94,4,"[2, 4, 5, 6]",I_invariant,0.5280578027824381,1.0,False
B_EEG_DG,0,1,3,94,4,"[2, 4, 5, 6]",I_invariant,-0.15766396699764917,1.0,False
B_EEG_DG,0,1,45,94,4,"[2, 4, 5, 6]",I_invariant,0.7763118908827094,1.0,False
B_EEG_DG,0,1,48,94,4,"[2, 4, 5, 6]",I_invariant,0.3320062484453252,1.0,False
B_EEG_DG,0,1,54,94,4,"[2, 4, 5, 6]",I_invariant,0.34796030540655076,1.0,False
B_EEG_DG,0,1,6,94,4,"[2, 4, 5, 6]",I_invariant,0.14177519843997088,1.0,False
B_EEG_DG,0,1,1,95,4,"[0, 2, 13, 14]",T_replica,0.5061507467606632,1.0,False
B_EEG_DG,0,1,10,95,4,"[0, 2, 13, 14]",T_replica,0.7793088529752311,1.0,False
B_EEG_DG,0,1,17,95,4,"[0, 2, 13, 14]",T_replica,0.3732855117519037,1.0,False
B_EEG_DG,0,1,28,95,4,"[0, 2, 13, 14]",T_replica,0.6463161952258074,1.0,False
B_EEG_DG,0,1,3,95,4,"[0, 2, 13, 14]",T_replica,0.5023907171592575,1.0,False
B_EEG_DG,0,1,45,95,4,"[0, 2, 13, 14]",T_replica,0.8164691712051787,1.0,False
B_EEG_DG,0,1,48,95,4,"[0, 2, 13, 14]",T_replica,0.1676212459654578,1.0,False
B_EEG_DG,0,1,54,95,4,"[0, 2, 13, 14]",T_replica,0.4362679618051126,1.0,False
B_EEG_DG,0,1,6,95,4,"[0, 2, 13, 14]",T_replica,0.2775711129184698,1.0,False
B_EEG_DG,0,1,1,95,4,"[0, 2, 13, 14]",I_invariant,0.44251848133224747,1.0,False
B_EEG_DG,0,1,10,95,4,"[0, 2, 13, 14]",I_invariant,0.8363707431223593,1.0,False
B_EEG_DG,0,1,17,95,4,"[0, 2, 13, 14]",I_invariant,0.3356861646228908,1.0,False
B_EEG_DG,0,1,28,95,4,"[0, 2, 13, 14]",I_invariant,0.5154291061254224,1.0,False
B_EEG_DG,0,1,3,95,4,"[0, 2, 13, 14]",I_invariant,0.07171661953095887,1.0,False
B_EEG_DG,0,1,45,95,4,"[0, 2, 13, 14]",I_invariant,0.7968128866913516,1.0,False
B_EEG_DG,0,1,48,95,4,"[0, 2, 13, 14]",I_invariant,0.36202727557629355,1.0,False
B_EEG_DG,0,1,54,95,4,"[0, 2, 13, 14]",I_invariant,0.34083534217677414,1.0,False
B_EEG_DG,0,1,6,95,4,"[0, 2, 13, 14]",I_invariant,-0.020469066371282763,1.0,False
B_EEG_DG,0,1,1,96,4,"[0, 3, 5, 15]",T_replica,0.40062881551144136,1.0,False
