task,fold,role,session,subject,direction,alpha,mean_true_class_margin,mean_CE,accuracy,mean_max_softmax,mean_native_predicted_probability,mean_entropy,mean_successor_P_movement,label_scope
OpenBMI_MI,0,discovery,2,11,8,1.0,1.1567414999008179,0.6692366003990173,0.68,0.8241141438484192,0.8241141438484192,0.38527804613113403,5.143139162981907e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,8,1.25,1.1589291095733643,0.6676480770111084,0.68,0.8234806656837463,0.8234806656837463,0.38567936420440674,0.04995628818869591,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,8,1.5,1.1610726118087769,0.6661161184310913,0.66,0.8232362866401672,0.8228198885917664,0.3860364556312561,0.09974745661020279,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,8,2.0,1.1651966571807861,0.6632634997367859,0.66,0.822775661945343,0.8214421272277832,0.3865983486175537,0.19867323338985443,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,9,0.0,1.1546223163604736,0.6690070629119873,0.68,0.8240850567817688,0.8240850567817688,0.3855578601360321,0.1919984668493271,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,9,0.25,1.1552321910858154,0.6689727306365967,0.68,0.8241234421730042,0.8241234421730042,0.38554489612579346,0.1443835347890854,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,9,0.5,1.1557869911193848,0.6689990758895874,0.68,0.8241407871246338,0.8241407871246338,0.3854958713054657,0.096507728099823,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,9,0.75,1.1562905311584473,0.6690859198570251,0.68,0.8241372108459473,0.8241372108459473,0.3854079842567444,0.0483691468834877,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,9,1.0,1.1567414999008179,0.6692366003990173,0.68,0.8241141438484192,0.8241141438484192,0.38527804613113403,5.143139162981907e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,9,1.25,1.157142996788025,0.6694527268409729,0.66,0.8242520093917847,0.8240741491317749,0.38510337471961975,0.04854855686426163,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,9,1.5,1.15748929977417,0.6697399020195007,0.66,0.8249021768569946,0.8240190744400024,0.3848814070224762,0.0972498431801796,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,9,2.0,1.1580480337142944,0.6705230474472046,0.66,0.8261770606040955,0.8238748908042908,0.38429051637649536,0.19508413970470428,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,10,0.0,1.158650517463684,0.6688035726547241,0.68,0.8239302039146423,0.8239302039146423,0.38522273302078247,0.3354509472846985,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,10,0.25,1.1582813262939453,0.6688924431800842,0.68,0.823981761932373,0.823981761932373,0.3852282762527466,0.2517603635787964,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,10,0.5,1.157840609550476,0.6689932942390442,0.68,0.8240296244621277,0.8240296244621277,0.3852396309375763,0.16794200241565704,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,10,0.75,1.1573272943496704,0.6691077947616577,0.68,0.8240737318992615,0.8240737318992615,0.3852563500404358,0.08401551842689514,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,10,1.0,1.1567414999008179,0.6692366003990173,0.68,0.8241141438484192,0.8241141438484192,0.38527804613113403,5.143139162981907e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,10,1.25,1.1560862064361572,0.6693794131278992,0.68,0.824150562286377,0.824150562286377,0.38530445098876953,0.0840907096862793,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,10,1.5,1.155362606048584,0.6695371270179749,0.68,0.8241836428642273,0.8241836428642273,0.38533487915992737,0.16824427247047424,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,10,2.0,1.1537226438522339,0.6698971390724182,0.68,0.8242391347885132,0.8242391347885132,0.385405570268631,0.3366698920726776,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,11,0.0,1.1530852317810059,0.6735342144966125,0.67,0.823596715927124,0.8235242366790771,0.3848942518234253,0.24486468732357025,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,11,0.25,1.154091238975525,0.6723858714103699,0.67,0.8238139152526855,0.823777437210083,0.38498714566230774,0.1833358258008957,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,11,0.5,1.1550400257110596,0.6712822914123535,0.67,0.8239598274230957,0.8239593505859375,0.3850822150707245,0.12204738706350327,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,11,0.75,1.1559271812438965,0.6702298521995544,0.68,0.8240712881088257,0.8240712881088257,0.38517895340919495,0.060955680906772614,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,11,1.0,1.1567414999008179,0.6692366003990173,0.68,0.8241141438484192,0.8241141438484192,0.38527804613113403,5.143139162981907e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,11,1.25,1.1574835777282715,0.6683064103126526,0.68,0.8240870833396912,0.8240870833396912,0.3853794038295746,0.06088767200708389,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,11,1.5,1.1581512689590454,0.6674431562423706,0.67,0.8241016864776611,0.8239892721176147,0.385482519865036,0.12178850919008255,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,11,2.0,1.1592860221862793,0.6659148931503296,0.67,0.8243846297264099,0.8235770463943481,0.3856947422027588,0.24399536848068237,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,12,0.0,1.1699767112731934,0.6689836382865906,0.68,0.826602041721344,0.8247476816177368,0.3828250765800476,0.21557730436325073,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,12,0.25,1.1668819189071655,0.6687557101249695,0.68,0.8255939483642578,0.824724018573761,0.383543461561203,0.16177068650722504,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,12,0.5,1.163646936416626,0.6687204837799072,0.69,0.8248754739761353,0.8246122598648071,0.38419052958488464,0.1079181507229805,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,12,0.75,1.1602661609649658,0.6688807010650635,0.68,0.8244098424911499,0.8244098424911499,0.38476794958114624,0.054002705961465836,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,12,1.0,1.1567414999008179,0.6692366003990173,0.68,0.8241141438484192,0.8241141438484192,0.38527804613113403,5.143139162981907e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,12,1.25,1.1530734300613403,0.6697874665260315,0.68,0.8237236738204956,0.8237236738204956,0.38572388887405396,0.05411875620484352,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,12,1.5,1.1492639780044556,0.6705319285392761,0.67,0.8232827186584473,0.8232372403144836,0.3861096203327179,0.10837145149707794,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,12,2.0,1.1412392854690552,0.6725883483886719,0.67,0.8221364617347717,0.8219738006591797,0.38671934604644775,0.21741893887519836,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,13,0.0,1.174553394317627,0.6588205099105835,0.69,0.8230918645858765,0.8230769634246826,0.3862537741661072,0.3355151116847992,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,13,0.25,1.1701841354370117,0.6613550782203674,0.68,0.8233633637428284,0.8233633637428284,0.38602879643440247,0.2517133057117462,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,13,0.5,1.1657593250274658,0.6639347076416016,0.68,0.8236315250396729,0.8236315250396729,0.38579174876213074,0.16785955429077148,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,13,0.75,1.1612776517868042,0.6665616631507874,0.68,0.8238816857337952,0.8238816857337952,0.38554179668426514,0.08395412564277649,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,13,1.0,1.1567414999008179,0.6692366003990173,0.68,0.8241141438484192,0.8241141438484192,0.38527804613113403,5.143139162981907e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,13,1.25,1.1521531343460083,0.6719592809677124,0.68,0.8243282437324524,0.8243282437324524,0.385000079870224,0.08400484174489975,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,13,1.5,1.1475157737731934,0.6747281551361084,0.68,0.8245229125022888,0.8245229125022888,0.3847080171108246,0.16806168854236603,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,13,2.0,1.138107180595398,0.680400550365448,0.69,0.8252848982810974,0.8248535990715027,0.384080171585083,0.3363279104232788,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,14,0.0,1.156906247138977,0.668851912021637,0.68,0.824035108089447,0.824035108089447,0.3853655159473419,0.14095543324947357,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,14,0.25,1.1568776369094849,0.668956995010376,0.68,0.8240577578544617,0.8240577578544617,0.3853379189968109,0.10539214313030243,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,14,0.5,1.156840443611145,0.6690559983253479,0.68,0.8240785002708435,0.8240785002708435,0.385314017534256,0.07004427909851074,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,14,0.75,1.1567955017089844,0.6691491007804871,0.68,0.8240973949432373,0.8240973949432373,0.3852940797805786,0.03491361066699028,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,14,1.0,1.1567414999008179,0.6692366003990173,0.68,0.8241141438484192,0.8241141438484192,0.38527804613113403,5.143139162981907e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,14,1.25,1.1566771268844604,0.6693195104598999,0.68,0.8241289258003235,0.8241289258003235,0.3852657675743103,0.03469719737768173,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,14,1.5,1.1566020250320435,0.6693982481956482,0.68,0.8241422176361084,0.8241422176361084,0.3852570652961731,0.06917829066514969,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,14,2.0,1.1564213037490845,0.6695419549942017,0.68,0.8241640329360962,0.8241640329360962,0.3852502703666687,0.13748644292354584,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,15,0.0,1.1630711555480957,0.6639195084571838,0.68,0.82191002368927,0.82191002368927,0.3863871097564697,0.36188778281211853,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,15,0.25,1.1616090536117554,0.6651725769042969,0.68,0.82252037525177,0.82252037525177,0.3861318528652191,0.27166786789894104,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,15,0.5,1.160069227218628,0.6664737462997437,0.68,0.8230912089347839,0.8230912089347839,0.38586223125457764,0.18124757707118988,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,15,0.75,1.158448576927185,0.6678276062011719,0.68,0.8236231207847595,0.8236231207847595,0.3855772912502289,0.0906757339835167,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,15,1.0,1.1567414999008179,0.6692366003990173,0.68,0.8241141438484192,0.8241141438484192,0.38527804613113403,5.143139162981907e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,15,1.25,1.1549476385116577,0.670701265335083,0.67,0.8245805501937866,0.8245628476142883,0.38496559858322144,0.09074163436889648,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,15,1.5,1.1530681848526,0.6722221374511719,0.67,0.8250745534896851,0.8249678611755371,0.38464027643203735,0.1815282255411148,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,11,15,2.0,1.1490871906280518,0.6754174828529358,0.67,0.8259246349334717,0.825640857219696,0.38395458459854126,0.3631359338760376,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,0,0.0,1.0235403776168823,0.6549461483955383,0.69,0.812100887298584,0.8119071125984192,0.4095211327075958,0.7188839912414551,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,0,0.25,1.0226566791534424,0.6546668410301208,0.67,0.8127834796905518,0.8127834796905518,0.40954890847206116,0.5401743054389954,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,0,0.5,1.0217335224151611,0.6544281840324402,0.67,0.8136072754859924,0.8136072754859924,0.40954864025115967,0.36075159907341003,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,0,0.75,1.0207760334014893,0.6542316675186157,0.67,0.8143817782402039,0.8143817782402039,0.40951910614967346,0.180675208568573,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,0,1.0,1.0197802782058716,0.6540834903717041,0.67,0.8151111602783203,0.8151111602783203,0.40945902466773987,4.295859305623482e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,0,1.25,1.0187270641326904,0.6539938449859619,0.67,0.8157955408096313,0.8157955408096313,0.40936902165412903,0.18120983242988586,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,0,1.5,1.0176095962524414,0.653969943523407,0.66,0.8166183233261108,0.8164360523223877,0.40924888849258423,0.3628886044025421,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,0,2.0,1.0151690244674683,0.6541322469711304,0.66,0.8181487917900085,0.8175843954086304,0.4089215397834778,0.727407693862915,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,1,0.0,1.0188264846801758,0.6530689001083374,0.67,0.8151824474334717,0.8151824474334717,0.4099746644496918,0.05706140398979187,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,1,0.25,1.0190818309783936,0.6533369421958923,0.67,0.8151782751083374,0.8151782751083374,0.40983641147613525,0.04268776997923851,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,1,0.5,1.019327163696289,0.6535951495170593,0.67,0.8151650428771973,0.8151650428771973,0.4097043573856354,0.028389379382133484,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,1,0.75,1.0195600986480713,0.6538441181182861,0.67,0.8151425123214722,0.8151425123214722,0.40957850217819214,0.01416196022182703,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,1,1.0,1.0197802782058716,0.6540834903717041,0.67,0.8151111602783203,0.8151111602783203,0.40945902466773987,4.295859305623482e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,1,1.25,1.0199915170669556,0.6543118953704834,0.67,0.8150712847709656,0.8150712847709656,0.4093453586101532,0.014103398658335209,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,1,1.5,1.0201972723007202,0.6545276641845703,0.67,0.8150229454040527,0.8150229454040527,0.4092372953891754,0.02815582975745201,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,1,2.0,1.0205795764923096,0.6549251675605774,0.67,0.8148995041847229,0.8148995041847229,0.40903812646865845,0.056146107614040375,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,2,0.0,1.0338743925094604,0.6250917315483093,0.68,0.8130388855934143,0.8065106868743896,0.4176405966281891,0.35986191034317017,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,2,0.25,1.0309492349624634,0.6308548450469971,0.69,0.8123356699943542,0.8089953660964966,0.41629189252853394,0.2722473442554474,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,2,0.5,1.0275825262069702,0.6376217007637024,0.68,0.8130295276641846,0.8113176822662354,0.41449493169784546,0.18311111629009247,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,2,0.75,1.0238308906555176,0.6453908681869507,0.68,0.8139203786849976,0.8133869171142578,0.41220012307167053,0.09236802160739899,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,2,1.0,1.0197802782058716,0.6540834903717041,0.67,0.8151111602783203,0.8151111602783203,0.40945902466773987,4.295859305623482e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,2,1.25,1.015494704246521,0.6635748147964478,0.66,0.8165002465248108,0.8164297342300415,0.4064008593559265,0.09396001696586609,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,2,1.5,1.0110539197921753,0.6736934781074524,0.66,0.8184798359870911,0.817324161529541,0.4031791388988495,0.18945278227329254,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,2,2.0,1.0019547939300537,0.6951344013214111,0.66,0.8224180340766907,0.8179550170898438,0.3967045247554779,0.3848203420639038,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,3,0.0,1.016392707824707,0.6539636850357056,0.66,0.8146030902862549,0.8143733739852905,0.40965545177459717,0.39885666966438293,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,3,0.25,1.0173046588897705,0.6539146304130554,0.66,0.8146848082542419,0.8146057724952698,0.40961796045303345,0.2990446388721466,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,3,0.5,1.0181705951690674,0.6539187431335449,0.67,0.8148068785667419,0.8148068785667419,0.40957358479499817,0.19927208125591278,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,3,0.75,1.0189952850341797,0.6539756655693054,0.67,0.8149759769439697,0.8149759769439697,0.4095207452774048,0.09957507252693176,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,3,1.0,1.0197802782058716,0.6540834903717041,0.67,0.8151111602783203,0.8151111602783203,0.40945902466773987,4.295859305623482e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,3,1.25,1.0205234289169312,0.6542443037033081,0.67,0.8152122497558594,0.8152122497558594,0.4093869924545288,0.0994139090180397,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,3,1.5,1.0212209224700928,0.6544634103775024,0.67,0.8152779936790466,0.8152779936790466,0.4093024730682373,0.19863136112689972,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,3,2.0,1.0224426984786987,0.6550979614257812,0.67,0.8152930736541748,0.8152930736541748,0.40909138321876526,0.39633965492248535,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,4,0.0,1.0174834728240967,0.655788242816925,0.67,0.8152759671211243,0.8152759671211243,0.40895527601242065,0.28651952743530273,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,4,0.25,1.0180718898773193,0.6553349494934082,0.67,0.8152389526367188,0.8152389526367188,0.40909022092819214,0.2153504341840744,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,4,0.5,1.018646001815796,0.6549028158187866,0.67,0.8151991963386536,0.8151991963386536,0.4092191457748413,0.14385521411895752,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,4,0.75,1.0192139148712158,0.6544867157936096,0.67,0.8151566982269287,0.8151566982269287,0.4093419313430786,0.0720629096031189,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,4,1.0,1.0197802782058716,0.6540834903717041,0.67,0.8151111602783203,0.8151111602783203,0.40945902466773987,4.295859305623482e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,4,1.25,1.020349144935608,0.6536896228790283,0.67,0.8150620460510254,0.8150620460510254,0.40957111120224,0.07230965793132782,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,4,1.5,1.0209286212921143,0.6533005237579346,0.67,0.8150090575218201,0.8150090575218201,0.4096783697605133,0.14484232664108276,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,4,2.0,1.0221360921859741,0.6525267958641052,0.67,0.8148906230926514,0.8148906230926514,0.4098779559135437,0.2904970645904541,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,5,0.0,1.0209964513778687,0.6536104679107666,0.67,0.815337598323822,0.815337598323822,0.4095821678638458,0.20395728945732117,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,5,0.25,1.0206767320632935,0.6537390351295471,0.67,0.8153200745582581,0.8153200745582581,0.4095454514026642,0.15310344099998474,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,5,0.5,1.0203670263290405,0.6538604497909546,0.67,0.8152751922607422,0.8152751922607422,0.4095127582550049,0.10220055282115936,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,5,0.75,1.0200680494308472,0.6539755463600159,0.67,0.8152051568031311,0.8152051568031311,0.40948373079299927,0.051186636090278625,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,5,1.0,1.0197802782058716,0.6540834903717041,0.67,0.8151111602783203,0.8151111602783203,0.40945902466773987,4.295859305623482e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,5,1.25,1.0194989442825317,0.6541837453842163,0.67,0.8149925470352173,0.8149925470352173,0.40944018959999084,0.05141467973589897,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,5,1.5,1.0192131996154785,0.654280424118042,0.67,0.8148499131202698,0.8148499131202698,0.4094275236129761,0.10312698036432266,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,5,2.0,1.0185840129852295,0.6544875502586365,0.66,0.814644455909729,0.8144970536231995,0.409417062997818,0.20768827199935913,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,6,0.0,1.0203298330307007,0.6545082330703735,0.67,0.8154649138450623,0.8154649138450623,0.4090678095817566,0.1671956479549408,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,6,0.25,1.0201871395111084,0.6544172167778015,0.67,0.8153906464576721,0.8153906464576721,0.4091598093509674,0.12530553340911865,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,6,0.5,1.0200475454330444,0.6543151140213013,0.67,0.8153064846992493,0.8153064846992493,0.40925610065460205,0.08353249728679657,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,6,0.75,1.0199123620986938,0.6542035937309265,0.67,0.8152134418487549,0.8152134418487549,0.40935584902763367,0.04178891330957413,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,6,1.0,1.0197802782058716,0.6540834903717041,0.67,0.8151111602783203,0.8151111602783203,0.40945902466773987,4.295859305623482e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,6,1.25,1.0196502208709717,0.653957724571228,0.67,0.8150017261505127,0.8150017261505127,0.40956470370292664,0.04192250594496727,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,6,1.5,1.0195292234420776,0.653829038143158,0.67,0.8148882389068604,0.8148882389068604,0.4096701741218567,0.08406895399093628,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,6,2.0,1.0192785263061523,0.6535851359367371,0.67,0.8146593570709229,0.8146593570709229,0.4098789691925049,0.16931253671646118,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,7,0.0,1.0206605195999146,0.6548478603363037,0.67,0.8157944679260254,0.8157944679260254,0.408896267414093,0.21076105535030365,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,7,0.25,1.0204672813415527,0.6546410322189331,0.67,0.8156411647796631,0.8156411647796631,0.40903961658477783,0.15798607468605042,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,7,0.5,1.0202562808990479,0.6544443368911743,0.67,0.8154762983322144,0.8154762983322144,0.40918123722076416,0.10527116060256958,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,7,0.75,1.0200268030166626,0.654258668422699,0.67,0.8152996897697449,0.8152996897697449,0.4093211889266968,0.05260990560054779,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,7,1.0,1.0197802782058716,0.6540834903717041,0.67,0.8151111602783203,0.8151111602783203,0.40945902466773987,4.295859305623482e-15,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,14,7,1.25,1.019518494606018,0.6539183855056763,0.67,0.8149107098579407,0.8149107098579407,0.40959444642066956,0.052562542259693146,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
