task,fold,role,session,subject,direction,U_P,D_margin,D_CE,U_P_positive_D_positive,U_P_positive_D_plateau,U_P_positive_D_negative,local_actionability,utility_action_quadrant,label_scope
OpenBMI_MI,3,inner_train,1,15,15,-0.007277488708496094,-0.008339881896972656,0.0015234649181365967,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,0,-0.0061113834381103516,-0.0063304901123046875,0.0002605915069580078,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,1,-0.02880072593688965,-0.03043508529663086,0.002336949110031128,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,2,0.0030057430267333984,0.006368160247802734,-0.001822143793106079,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,3,-0.016869544982910156,-0.0157318115234375,0.003514498472213745,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,4,0.0042569637298583984,0.004075527191162109,-0.002370983362197876,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,5,0.023835420608520508,0.025836944580078125,-0.005854398012161255,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,6,0.0038635730743408203,0.0038857460021972656,-0.0009862780570983887,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,7,0.008459091186523438,0.007219791412353516,0.00019559264183044434,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,8,0.039808034896850586,0.0375361442565918,-0.00775793194770813,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,9,0.007059574127197266,0.004155158996582031,0.0011792480945587158,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,10,0.01784229278564453,0.016466140747070312,-0.005748331546783447,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,11,0.006967782974243164,0.006929874420166016,-0.0008941888809204102,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,12,-0.014149904251098633,-0.01610422134399414,0.0039091408252716064,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,13,-0.0027866363525390625,-0.0029969215393066406,0.0008292198181152344,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,14,0.00765538215637207,0.00809478759765625,-0.0013018250465393066,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,15,15,0.006731271743774414,0.0065517425537109375,-0.0018118619918823242,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,0,-0.0017693042755126953,-0.002257823944091797,-0.0009372532367706299,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,1,0.009730100631713867,0.006836414337158203,-0.0016453266143798828,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,2,-0.0040209293365478516,-0.005104541778564453,0.0005087554454803467,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,3,0.013328313827514648,0.011808395385742188,-0.005306541919708252,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,4,0.0028464794158935547,0.0014681816101074219,-0.002740532159805298,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,5,0.005136728286743164,0.004779815673828125,-0.002865523099899292,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,6,0.015475749969482422,0.014771461486816406,-0.0015719234943389893,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,7,-0.004880666732788086,-0.005481243133544922,0.0011464059352874756,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,8,0.02020406723022461,0.018671035766601562,-0.0062408447265625,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,9,0.007005453109741211,0.004964351654052734,0.0010533928871154785,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,10,-0.008824586868286133,-0.010968208312988281,-0.0006335079669952393,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,11,0.0041925907135009766,0.004326820373535156,-0.0008824765682220459,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,12,-0.005711078643798828,-0.006638526916503906,0.00038358569145202637,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,13,-0.0006825923919677734,-0.001148223876953125,0.000783383846282959,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,14,-0.002733469009399414,-0.0029129981994628906,0.0006899237632751465,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,20,15,-0.003132343292236328,-0.003567218780517578,0.0015394985675811768,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,0,-0.008729696273803711,-0.009061813354492188,0.0008649230003356934,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,1,-0.004389047622680664,-0.006864070892333984,-0.0025055408477783203,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,2,-0.004936695098876953,-0.006296634674072266,-0.00018909573554992676,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,3,0.011075258255004883,0.01033926010131836,0.003145158290863037,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,4,-0.00260162353515625,-0.005102634429931641,-0.0028299689292907715,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,5,0.01277923583984375,0.013269901275634766,-0.00328180193901062,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,6,-0.003858327865600586,-0.0048580169677734375,0.002610236406326294,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,7,0.008901357650756836,0.007923126220703125,-0.0009915828704833984,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,8,0.00531768798828125,0.0027723312377929688,-0.002975642681121826,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,9,0.011676788330078125,0.009467601776123047,0.003917276859283447,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,10,0.01063394546508789,0.009181976318359375,3.9696693420410156e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,11,0.0021293163299560547,0.0018725395202636719,-0.001179039478302002,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,12,0.012164115905761719,0.01126718521118164,0.0004719197750091553,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,13,-0.0002067089080810547,-0.0006546974182128906,-0.0008008182048797607,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,14,-0.005449533462524414,-0.006644725799560547,0.0006101429462432861,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,20,15,-0.007163286209106445,-0.008135795593261719,0.0029778778553009033,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,0,0.0015935897827148438,0.0013713836669921875,0.00035797059535980225,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,1,0.018350601196289062,0.0167694091796875,-0.006266757845878601,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,2,-0.0026311874389648438,-0.0029668807983398438,0.0005092471837997437,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,3,0.0029578208923339844,0.002628326416015625,-0.0015506744384765625,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,4,-0.003608226776123047,-0.0038290023803710938,0.0013428479433059692,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,5,-0.0052967071533203125,-0.005557060241699219,-0.0011749714612960815,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,6,0.0035943984985351562,0.0035533905029296875,0.0003613382577896118,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,7,0.0030879974365234375,0.0028276443481445312,-0.002135634422302246,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,8,-0.007821083068847656,-0.009905815124511719,0.0016331374645233154,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,9,-0.017605304718017578,-0.019361495971679688,0.007989630103111267,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,10,0.004986763000488281,0.0036745071411132812,-0.003419041633605957,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,11,-0.0014395713806152344,-0.0023040771484375,-0.0015476793050765991,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,12,0.011612415313720703,0.011117935180664062,-0.0035672783851623535,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,13,-0.0024013519287109375,-0.0028009414672851562,0.0005613714456558228,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,14,0.006159782409667969,0.005909919738769531,-0.0028474777936935425,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,21,15,0.004904747009277344,0.004626274108886719,-0.00395771861076355,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,0,-0.0014443397521972656,-0.0016021728515625,0.0005995333194732666,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,1,0.012089252471923828,0.009584426879882812,-0.002270825207233429,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,2,-0.0075836181640625,-0.008321762084960938,0.00016468018293380737,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,3,0.00396728515625,0.0035638809204101562,-0.0006297305226325989,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,4,0.002261638641357422,0.0009698867797851562,0.0004537999629974365,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,5,-0.01048421859741211,-0.010294914245605469,0.0006318017840385437,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,6,0.009661197662353516,0.009304046630859375,-0.0010223910212516785,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,7,-0.006591320037841797,-0.0068187713623046875,-0.0004199221730232239,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,8,-0.020869731903076172,-0.023532867431640625,0.005473427474498749,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,9,0.012291908264160156,0.010436058044433594,-0.0020124614238739014,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,10,0.00800323486328125,0.005843162536621094,-0.0030221492052078247,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,11,0.01374053955078125,0.013554573059082031,-0.0016012787818908691,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,12,0.00954437255859375,0.008387565612792969,-0.003681950271129608,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,13,-0.0018520355224609375,-0.0021209716796875,0.000348895788192749,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,14,-0.0006442070007324219,-0.00096893310546875,3.2901763916015625e-05,False,False,False,PLATEAU,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,21,15,-0.0013527870178222656,-0.0014772415161132812,-7.196515798568726e-05,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,0,-0.005595684051513672,-0.005909919738769531,0.0009558200836181641,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,1,0.007085561752319336,0.004424571990966797,-0.0037267208099365234,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,2,-0.004544734954833984,-0.005949974060058594,-0.0010387301445007324,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,3,0.004511117935180664,0.003849029541015625,0.0013467073440551758,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,4,0.002878904342651367,0.0017790794372558594,-0.0015510916709899902,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,5,0.014272212982177734,0.01319122314453125,-0.005517125129699707,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,6,0.0002911090850830078,-0.0003199577331542969,-0.0010799169540405273,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,7,0.0004687309265136719,-0.00042724609375,-0.0006840825080871582,False,True,False,PLATEAU,B_USEFUL_PLATEAU,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,8,0.02056145668029785,0.019065380096435547,-0.0029407143592834473,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,9,-0.002290964126586914,-0.004456520080566406,0.002693653106689453,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,10,0.003692150115966797,0.0022020339965820312,-0.0003371238708496094,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,11,0.00716090202331543,0.006877422332763672,-0.002424299716949463,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,12,-0.0015056133270263672,-0.0026464462280273438,0.0006319880485534668,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,13,0.003595590591430664,0.0031752586364746094,-0.00014138221740722656,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,14,0.0015645027160644531,0.0012044906616210938,-0.002128303050994873,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,23,15,0.004046201705932617,0.0037026405334472656,-0.0005367398262023926,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,0,-0.0076334476470947266,-0.007847785949707031,0.0013616085052490234,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,1,-0.006453037261962891,-0.01080322265625,0.005069851875305176,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,2,-0.002880573272705078,-0.004334926605224609,0.0005225539207458496,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,3,0.010344266891479492,0.009499073028564453,-0.0003344416618347168,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,4,-0.004971504211425781,-0.005866050720214844,0.0010405778884887695,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,5,-0.005664825439453125,-0.006192207336425781,0.0026473402976989746,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,6,-0.00396275520324707,-0.004501819610595703,0.00369185209274292,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,7,-0.00420689582824707,-0.005336284637451172,0.0006715655326843262,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,8,-0.016863346099853516,-0.01821756362915039,-0.0023659467697143555,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,9,-0.0039234161376953125,-0.0050258636474609375,0.0011342763900756836,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,10,-0.007862329483032227,-0.009392738342285156,0.008471965789794922,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,11,-0.003599405288696289,-0.0036368370056152344,0.0004490017890930176,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,12,0.006056785583496094,0.005300998687744141,-0.0037006735801696777,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,13,-0.0017502307891845703,-0.0018491744995117188,0.0005061030387878418,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,14,-0.0010330677032470703,-0.001468658447265625,-0.0005642175674438477,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,2,23,15,0.005803585052490234,0.005630970001220703,-0.002724289894104004,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,26,0,-0.0031080245971679688,-0.003391742706298828,-0.00027492642402648926,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,26,1,-0.009757757186889648,-0.01466512680053711,0.0073178112506866455,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,26,2,-0.010626554489135742,-0.015592575073242188,-0.0030601322650909424,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,26,3,0.01938796043395996,0.016512393951416016,-0.005575805902481079,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,26,4,-0.002741098403930664,-0.0034384727478027344,-0.00594058632850647,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,26,5,0.006498813629150391,0.004988193511962891,-1.531839370727539e-05,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,26,6,0.007227659225463867,0.006242275238037109,-0.001130521297454834,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,26,7,0.0028810501098632812,0.0014672279357910156,0.0025249123573303223,True,False,False,AMPLIFY,A_USEFUL_AMPLIFY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,inner_train,1,26,8,-0.0066874027252197266,-0.009854793548583984,0.0012529492378234863,False,False,False,SUPPRESS,D_NONPOSITIVE_UTILITY,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
