scope,task,fold,subject_id,method,BA,macro_F1,accuracy,trials
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,32,C0_LiteBN_DualCE,0.74,0.7117887931034483,0.74,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,33,B0_Exact_LiteBN,0.96,0.9604219938566443,0.96,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,33,C0_LiteBN_DualCE,0.98,0.979779411764706,0.98,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,38,B0_Exact_LiteBN,0.97,0.9699959983993598,0.97,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,38,C0_LiteBN_DualCE,0.96,0.9597919167667067,0.96,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,47,B0_Exact_LiteBN,0.97,0.9703303491207804,0.97,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,47,C0_LiteBN_DualCE,0.96,0.9601137624861266,0.96,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,5,B0_Exact_LiteBN,0.81,0.8189110626932614,0.81,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,5,C0_LiteBN_DualCE,0.8300000000000001,0.8361253843193477,0.83,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,6,B0_Exact_LiteBN,0.99,0.9899959983993598,0.99,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,6,C0_LiteBN_DualCE,0.99,0.9899959983993598,0.99,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,14,B0_Exact_LiteBN,0.78,0.7792895622337516,0.78,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,14,C0_LiteBN_DualCE,0.75,0.7413846517128776,0.75,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,2,B0_Exact_LiteBN,0.9299999999999999,0.9266328636666504,0.93,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,2,C0_LiteBN_DualCE,0.9,0.89777643317315,0.9,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,26,B0_Exact_LiteBN,0.99,0.9899959983993598,0.99,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,26,C0_LiteBN_DualCE,0.96,0.9603303491207804,0.96,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,28,B0_Exact_LiteBN,0.96,0.959891609795263,0.96,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,28,C0_LiteBN_DualCE,0.9099999999999999,0.9124013967289043,0.91,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,31,B0_Exact_LiteBN,1.0,1.0,1.0,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,31,C0_LiteBN_DualCE,1.0,1.0,1.0,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,35,B0_Exact_LiteBN,0.64,0.6367717958079404,0.64,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,35,C0_LiteBN_DualCE,0.51,0.4644249231950845,0.51,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,40,B0_Exact_LiteBN,0.98,0.9799679487179488,0.98,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,40,C0_LiteBN_DualCE,0.99,0.9899959983993598,0.99,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,43,B0_Exact_LiteBN,1.0,1.0,1.0,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,1,43,C0_LiteBN_DualCE,1.0,1.0,1.0,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,2,1,B0_Exact_LiteBN,0.8500000000000001,0.8484074643638729,0.85,100
