task,method,fold,epoch,mean_CE_A,mean_CE_B,mean_supervised_CE,mean_J,median_J,mean_total_loss,train_mode_prediction_disagreement,mean_probability_L1_disagreement,mean_logit_L2_distance,mean_entropy_A,mean_entropy_B,mean_preclip_gradient_norm,mean_gradscaler_scale,attempted_optimizer_steps,successful_optimizer_steps,amp_skips,inner_val_subject_BA,inner_val_subject_macro_F1,selected,epoch_runtime_seconds
WBCIC_MI,C0_LiteBN_DualCE,2,17,0.3658994911682038,0.36767053485862794,0.36678501395952134,0.05619807984857332,0.05509224161505699,0.36678501395952134,0.11396329365079365,0.17662814330487026,0.842195745498415,0.3686295913325416,0.3696499854799301,1.476490711408948,65536.0,63,63,0,0.861,0.860786286935453,False,9.34965901914984
WBCIC_MI,C0_LiteBN_DualCE,2,18,0.3590632748036158,0.35840764618109144,0.35873546084714314,0.055405056251892966,0.05390497297048569,0.35873546084714314,0.1148313492063492,0.17644705445993514,0.8453647740303524,0.3618946898551214,0.3614919795876458,1.5412580323597742,65536.0,63,63,0,0.868,0.8678226634298312,True,9.35271251667291
WBCIC_MI,C0_LiteBN_DualCE,2,19,0.3613306950955164,0.3538236114240828,0.3575771533780628,0.05420824128483969,0.053290631622076035,0.3575771533780628,0.10540674603174603,0.1694877009306635,0.840785823171101,0.35498582134171136,0.3562979811713809,1.4837206195271204,65536.0,63,63,0,0.8720000000000001,0.8717514116309589,True,9.353427671827376
WBCIC_MI,C0_LiteBN_DualCE,2,20,0.365529729496865,0.37114019833859946,0.36833496557341683,0.0551670707525715,0.053263306617736816,0.36833496557341683,0.11098710317460317,0.17356488132287587,0.8372616010998922,0.3662521304592254,0.3690176298694005,1.4692244189126151,65536.0,63,63,0,0.868,0.8676333039084569,False,9.572118473239243
WBCIC_MI,C0_LiteBN_DualCE,2,21,0.3615601952113802,0.35905389795227655,0.3603070480009866,0.05951181568560146,0.05800003185868263,0.3603070480009866,0.11557539682539683,0.1780817678996495,0.852817902489314,0.3642467085331205,0.365190257155706,1.518710526209029,65536.0,63,63,0,0.8619999999999999,0.8616605634523695,False,9.356152225285769
WBCIC_MI,C0_LiteBN_DualCE,2,22,0.34911925144611844,0.35166828570857883,0.3503937673947168,0.060951819613812463,0.060737818479537964,0.3503937673947168,0.11396329365079365,0.17796329302447184,0.8638127474557786,0.35119702891697957,0.3525972886691018,1.5494725344673035,65536.0,63,63,0,0.858,0.8578793113811244,False,9.355439957231283
WBCIC_MI,C0_LiteBN_DualCE,2,23,0.34289594893417663,0.34724787397990153,0.34507191204835497,0.06078676648792766,0.059181470423936844,0.34507191204835497,0.1130952380952381,0.17633184222947984,0.870852616098192,0.34538380636109245,0.34660104295564076,1.5244148307376437,65536.0,63,63,0,0.8640000000000001,0.8638356483962637,False,9.350469334051013
WBCIC_MI,C0_LiteBN_DualCE,2,24,0.33713819299425396,0.33597637121639556,0.33655728210532476,0.06213136123759406,0.061163462698459625,0.33655728210532476,0.10788690476190477,0.17446640299426186,0.8752558950393919,0.33895271732693627,0.33883489408190287,1.4955799693153018,65536.0,63,63,0,0.8539999999999999,0.8527177199193625,False,9.350617933087051
WBCIC_MI,C0_LiteBN_DualCE,2,25,0.3427546412225754,0.34279638197686935,0.34277551254582783,0.0599112520733523,0.058112069964408875,0.34277551254582783,0.10553075396825397,0.1716322499135184,0.8687042868326581,0.3430222225567651,0.34470014676215155,1.5230876434416998,65536.0,63,63,0,0.8710000000000001,0.8708994680483526,False,9.351057620719075
WBCIC_MI,C0_LiteBN_DualCE,2,26,0.34115559619570535,0.3362266558503348,0.338691127915231,0.061046632272856574,0.059948645532131195,0.338691127915231,0.10900297619047619,0.17532745204747668,0.8743646504387023,0.34351265974461087,0.34194023268563406,1.5658209995617942,65536.0,63,63,0,0.859,0.8584810010447732,False,9.36707959882915
WBCIC_MI,C0_LiteBN_DualCE,2,27,0.32835304287690964,0.32332924244895817,0.32584114372730255,0.06209225639227837,0.059994958341121674,0.32584114372730255,0.10416666666666667,0.17034637916182716,0.8793196328102596,0.3234126002542556,0.3249532114418726,1.5747652205209883,65536.0,63,63,0,0.8710000000000001,0.8708623114204643,False,9.349195927381516
WBCIC_MI,C0_LiteBN_DualCE,2,28,0.317769203157652,0.31550631896843984,0.3166377598804141,0.0643461827366125,0.06333892047405243,0.3166377598804141,0.10143849206349206,0.17112914177160415,0.890624635749393,0.3226591743647106,0.32289044677265105,1.5317130788924203,65536.0,63,63,0,0.868,0.8677599362308699,False,9.35252033174038
WBCIC_MI,C0_LiteBN_DualCE,2,29,0.31069735236584195,0.3137208703491423,0.3122091144323349,0.06254582775254099,0.061081983149051666,0.3122091144323349,0.09895833333333333,0.16738344953646736,0.897208157039824,0.31495553515260183,0.3180782991269278,1.576710171169705,65536.0,63,63,0,0.868,0.8678421020513765,False,9.351309297606349
WBCIC_MI,C0_LiteBN_DualCE,2,30,0.305794541324888,0.3020191114573252,0.30390682509021155,0.06380387975109948,0.06286928057670593,0.30390682509021155,0.09796626984126984,0.16430786417590248,0.9076124401319594,0.2993962551866259,0.2979673085704682,1.6304907022960602,65536.0,63,63,0,0.8710000000000001,0.8708772124550453,False,9.573566608130932
WBCIC_MI,C0_LiteBN_DualCE,2,31,0.32113089471582384,0.3165882109176545,0.31885955210716005,0.06022329273678008,0.058658383786678314,0.31885955210716005,0.09809027777777778,0.16728399528397453,0.8976424241822863,0.3229122445696876,0.32101084623071885,1.5496704124269032,65536.0,63,63,0,0.868,0.8678226832964537,False,9.347846033982933
WBCIC_MI,C0_LiteBN_DualCE,2,32,0.32426037840426913,0.32207807638342417,0.3231692269207939,0.06015134845224638,0.05867999792098999,0.3231692269207939,0.1015625,0.166895121809036,0.8898566611229427,0.3236580850586059,0.3245202742871784,1.5554939281372797,82180.06349206349,63,63,0,0.866,0.865412321531491,False,9.34928852878511
WBCIC_MI,C0_LiteBN_DualCE,2,33,0.3130917147038475,0.31782626798228614,0.3154589905152245,0.06176159294351699,0.05996100232005119,0.3154589905152245,0.1001984126984127,0.16567863547612752,0.8937539354203239,0.31552122888110934,0.3175745925733021,1.5966317568506514,131072.0,63,63,0,0.868,0.8678440082761902,False,9.362837814725935
WBCIC_MI,C0_LiteBN_DualCE,2,34,0.31228310461082154,0.31190850999620223,0.3120958078948278,0.062333862992033126,0.06138074770569801,0.3120958078948278,0.10354662698412699,0.16582535656671676,0.8974368401936123,0.31265755896530456,0.3146489607909369,inf,113387.68253968254,63,62,1,0.873,0.8727160071013007,True,9.36341256275773
WBCIC_MI,C0_LiteBN_DualCE,2,35,0.30221878914606004,0.30431063047477175,0.30326471182089004,0.06508610705061564,0.06335010379552841,0.30326471182089004,0.09945436507936507,0.16665362200093647,0.9114887231872195,0.3059299420269709,0.3076768425248918,1.661646873231918,65536.0,63,63,0,0.874,0.8735732011907397,True,9.365696496330202
WBCIC_MI,C0_LiteBN_DualCE,2,36,0.2996320748139942,0.29910502168867326,0.29936854635912274,0.06780862743182788,0.06663277745246887,0.29936854635912274,0.09486607142857142,0.16842616183890236,0.9122761421733432,0.29823984844344004,0.3009423753098836,1.666578559648423,65536.0,63,63,0,0.8700000000000001,0.8696728559106728,False,9.368599117733538
WBCIC_MI,C0_LiteBN_DualCE,2,37,0.2947417294222211,0.29957463154717096,0.29715818095774876,0.06303737312555313,0.06339248269796371,0.29715818095774876,0.10317460317460317,0.16535142655410465,0.9024652185894194,0.30222665435738033,0.30342469210662537,1.6363281219724626,65536.0,63,63,0,0.8789999999999999,0.8789215984488813,True,9.369527445174754
WBCIC_MI,C0_LiteBN_DualCE,2,38,0.2950017064336746,0.2890857685179937,0.2920437365297287,0.06847779937679806,0.06704678386449814,0.2920437365297287,0.0978422619047619,0.1670677870038956,0.9342732353815957,0.29150346394569154,0.29231096614920904,1.6867300044922602,65536.0,63,63,0,0.8770000000000001,0.8768062139129945,False,9.361158184707165
WBCIC_MI,C0_LiteBN_DualCE,2,39,0.30391020363285426,0.3033456438117557,0.3036279231309891,0.06357396701498637,0.06169814616441727,0.3036279231309891,0.10230654761904762,0.16492711078552974,0.9035945156263927,0.3050362952644863,0.3064746106900866,1.574585233415876,65536.0,63,63,0,0.8770000000000001,0.876863592565756,False,9.379219598136842
WBCIC_MI,C0_LiteBN_DualCE,2,40,0.29656393731397296,0.29314884708987343,0.2948563898366595,0.061126193297760825,0.05894746631383896,0.2948563898366595,0.09188988095238096,0.15992446090020832,0.910728254961589,0.2977190800602474,0.29796343403203146,1.6577452345499917,65536.0,63,63,0,0.8690000000000001,0.8688602588824926,False,9.532483448274434
WBCIC_MI,C0_LiteBN_DualCE,2,41,0.29148956092577133,0.30249672820643775,0.2969931463400523,0.0672089730699857,0.06791616976261139,0.2969931463400523,0.09697420634920635,0.16359808615275792,0.934567684218997,0.2895495614835194,0.29137425361171604,1.6457857224676344,65536.0,63,63,0,0.8629999999999999,0.8626194706910877,False,9.304519810713828
WBCIC_MI,C0_LiteBN_DualCE,2,42,0.28976136280430687,0.28895415815096054,0.28935776130547597,0.0656963883647843,0.06455720216035843,0.28935776130547597,0.09647817460317461,0.16235422827894724,0.9199651186428373,0.29137002191846334,0.291883405238863,1.590151962779817,65536.0,63,63,0,0.866,0.8657427346281488,False,9.304693286307156
WBCIC_MI,C0_LiteBN_DualCE,2,43,0.2870936620803106,0.279666532126684,0.28338009615739185,0.06071881417717252,0.05738462507724762,0.28338009615739185,0.09375,0.1556299277950847,0.9089801595324561,0.28683177440885516,0.28589328981581186,1.6404538173524161,65536.0,63,63,0,0.873,0.8728225355582564,False,9.3086190931499
WBCIC_MI,C0_LiteBN_DualCE,2,44,0.3008004566506734,0.3020077655239711,0.3014041107325327,0.06503934791636845,0.06523026525974274,0.3014041107325327,0.10007440476190477,0.16438852794586667,0.9245225597941686,0.30021458627685665,0.3000163296385417,1.6890056322491358,65536.0,63,63,0,0.881,0.880861429345298,True,9.306302498094738
WBCIC_MI,C0_LiteBN_DualCE,2,45,0.2867011723537294,0.28005008517749724,0.28337562912040287,0.06697799626087385,0.06691375374794006,0.28337562912040287,0.09437003968253968,0.16261205242739785,0.9369914815539405,0.28306943816798075,0.28174731726684266,1.6705358123022414,65536.0,63,63,0,0.874,0.8738701723743812,False,9.302513546310365
WBCIC_MI,C0_LiteBN_DualCE,2,46,0.27781829947517034,0.2761977040578449,0.27700800152998123,0.06818651745007151,0.06616934388875961,0.27700800152998123,0.09325396825396826,0.16404534769909723,0.9401535230969625,0.28378712350413915,0.2840813325038032,1.5970976466224307,65536.0,63,63,0,0.877,0.8768887565365189,False,9.310740351676941
WBCIC_MI,C0_LiteBN_DualCE,2,47,0.27910695331437246,0.28217636119751704,0.2806416582020502,0.06986481767325174,0.0658687874674797,0.2806416582020502,0.09623015873015874,0.16470172409973446,0.9406547726146759,0.277770502699746,0.2785323224370442,1.7169158666852922,65536.0,63,63,0,0.8690000000000001,0.8687866038911277,False,9.303816865198314
WBCIC_MI,C0_LiteBN_DualCE,2,48,0.28806053787942915,0.28783975092191544,0.2879501455833042,0.07239589733736855,0.07219163328409195,0.2879501455833042,0.10280257936507936,0.1704149397592696,0.9451486231788756,0.28813685121990384,0.2899075240369827,1.7369693271697513,65536.0,63,63,0,0.8760000000000001,0.8757949655318891,False,9.30251354444772
WBCIC_MI,C0_LiteBN_DualCE,2,49,0.2795218113395903,0.27633214091497754,0.27792697364375707,0.06958423442547283,0.06742937862873077,0.27792697364375707,0.09734623015873016,0.1644610452746588,0.9425651147252038,0.2799336893690957,0.2785239498766642,1.6769740231453427,65536.0,63,63,0,0.8720000000000001,0.8717688725788193,False,9.303367977030575
WBCIC_MI,C0_LiteBN_DualCE,2,50,0.2765103155185306,0.2785738744432964,0.27754209462612395,0.06787893045989293,0.06464727222919464,0.27754209462612395,0.09437003968253968,0.1617268126398798,0.9410343576991369,0.28158731876857696,0.2826380968566925,1.7298103239801195,65536.0,63,63,0,0.8880000000000001,0.8879394527317839,True,9.528605351224542
WBCIC_MI,C0_LiteBN_DualCE,2,51,0.2813518276763341,0.28491610950893825,0.28313396658216206,0.06720966745227103,0.06706789880990982,0.28313396658216206,0.09399801587301587,0.1606474013792144,0.9487366893934825,0.2815172918259151,0.2793562925524182,1.7542819692974998,65536.0,63,63,0,0.877,0.8768958376363724,False,9.304069431498647
WBCIC_MI,C0_LiteBN_DualCE,2,52,0.28349685361461036,0.2778446127971013,0.2806707329693295,0.07259397173211687,0.0665232390165329,0.2806707329693295,0.10168650793650794,0.16662743817719203,0.952969681648981,0.2842347113386033,0.28471165327798753,1.7178529538805523,65536.0,63,63,0,0.8719999999999999,0.8718375645556504,False,9.304945334792137
WBCIC_MI,C0_LiteBN_DualCE,2,53,0.2723816271339144,0.27581681453046347,0.27409922059566255,0.07091299816966057,0.07074742019176483,0.27409922059566255,0.09412202380952381,0.16220894976267738,0.9570624156603738,0.2721790439552731,0.2729705884343102,1.6682457204849002,65536.0,63,63,0,0.884,0.8838960024309165,False,9.305055876262486
WBCIC_MI,C0_LiteBN_DualCE,2,54,0.2658456038861048,0.2643837013414928,0.26511465367816744,0.06861837503928987,0.06766818463802338,0.26511465367816744,0.09325396825396826,0.1589650311876857,0.9604912958447895,0.26874509548384046,0.26863820141270045,1.6022683136046878,65536.0,63,63,0,0.875,0.8748529121238084,False,9.301167459227145
WBCIC_MI,C0_LiteBN_DualCE,2,55,0.268712641227813,0.26561649285611655,0.2671645659775961,0.07015775079055438,0.06760865449905396,0.2671645659775961,0.09114583333333333,0.16174024177922142,0.9615894754727682,0.27131559356810553,0.2717624103266095,1.6693418593633742,65536.0,63,63,0,0.884,0.8839401754362056,False,9.302053334191442
WBCIC_MI,C0_LiteBN_DualCE,2,56,0.2666181390957227,0.2703050488517398,0.2684615942693892,0.0720577710677707,0.06988510489463806,0.2684615942693892,0.0923859126984127,0.16146069954312037,0.963555427770766,0.26630084145636784,0.2664233072409554,1.6709362467130024,65536.0,63,63,0,0.883,0.8829115562326162,False,9.316489200107753
WBCIC_MI,C0_LiteBN_DualCE,2,57,0.26585594269018326,0.25929174111002967,0.26257384154531693,0.07876498033366507,0.07572722434997559,0.26257384154531693,0.08940972222222222,0.16586941551594508,0.9903292901932247,0.2593158566289478,0.2615757468673918,1.7302236216408866,65536.0,63,63,0,0.8789999999999999,0.8789679580643176,False,9.304795052856207
WBCIC_MI,C0_LiteBN_DualCE,2,58,0.2714622931347953,0.269073193390218,0.27026774485905963,0.0751250528153919,0.07254259288311005,0.27026774485905963,0.10007440476190477,0.16525169130828646,0.9655473345801944,0.2734605310455201,0.27290948373930796,1.7351751876255823,65536.0,63,63,0,0.875,0.874969804247866,False,9.307933359406888
WBCIC_MI,C0_LiteBN_DualCE,2,59,0.26513421369923484,0.26374641723102993,0.2644403162929747,0.06990222192354618,0.06803607195615768,0.2644403162929747,0.09188988095238096,0.1589560088893724,0.9565177654463147,0.26826743970787714,0.2660281975117941,1.712712566057841,65536.0,63,63,0,0.877,0.8769129771644183,False,9.304955252446234
WBCIC_MI,C0_LiteBN_DualCE,2,60,0.25425374212246094,0.2591282474616217,0.25669099556075203,0.07397615684876366,0.07171744108200073,0.25669099556075203,0.09412202380952381,0.16192289903050378,0.9809157924046592,0.2600258988520456,0.25968324144681293,1.7637320340625824,65536.0,63,63,0,0.8849999999999998,0.8848621438670804,False,9.524109524674714
WBCIC_MI,C0_LiteBN_DualCE,3,1,0.6978533797793918,0.6991602579752604,0.6985068188773261,0.05334147358579295,0.05051171034574509,0.6985068188773261,0.29203869047619047,0.243046182961691,0.6941492784590948,0.6321418275908818,0.6328230888124496,inf,39009.52380952381,63,62,1,0.5,0.3333333333333333,False,9.53488643374294
WBCIC_MI,C0_LiteBN_DualCE,3,2,0.6316193626040504,0.6310307790362646,0.6313250708201575,0.03796222596059716,0.037648119032382965,0.6313250708201575,0.23288690476190477,0.20562275345363315,0.6732191216377985,0.6258333003710187,0.6256995967456273,1.3001718842794026,32768.0,63,63,0,0.5770000000000001,0.5277516895063478,False,9.350428140722215
WBCIC_MI,C0_LiteBN_DualCE,3,3,0.5899149084848071,0.5925834141080342,0.5912491612964206,0.042175007097068284,0.04158814996480942,0.5912491612964206,0.1865079365079365,0.20662483525654626,0.7022169024225265,0.5862417571128361,0.5836920454388573,1.500270646715921,32768.0,63,63,0,0.6599999999999999,0.6585706606279673,False,9.357512345537543
WBCIC_MI,C0_LiteBN_DualCE,3,4,0.5341984979690068,0.5363320755580115,0.5352652853443509,0.04821291406239782,0.04776405543088913,0.5352652853443509,0.1597222222222222,0.20798690593431865,0.7395794240255205,0.5353977628170498,0.5382606760850028,1.5414225979456826,32768.0,63,63,0,0.675,0.671971619516911,False,9.35916065145284
WBCIC_MI,C0_LiteBN_DualCE,3,5,0.5168407833765424,0.5172203826525855,0.5170305834876167,0.051862166455340766,0.049854762852191925,0.5170305834876167,0.14955357142857142,0.20940555419240678,0.7556902368863424,0.5091210471259223,0.5084714359707303,1.6219564449219477,32768.0,63,63,0,0.614,0.5631162521035844,False,9.355589186772704
WBCIC_MI,C0_LiteBN_DualCE,3,6,0.4977094710819305,0.49910464362492635,0.49840706066479756,0.050404018589428494,0.04991607367992401,0.49840706066479756,0.14149305555555555,0.20160787517116183,0.7623369703217159,0.4914888484137399,0.4917155877938346,1.634040423801967,32768.0,63,63,0,0.5,0.3333333333333333,False,9.357006055302918
WBCIC_MI,C0_LiteBN_DualCE,3,7,0.4509388567909362,0.4536202355982765,0.45227954548502725,0.05232625025960188,0.050812892615795135,0.45227954548502725,0.12822420634920634,0.19692833650679814,0.7797730016329932,0.45455376685611787,0.45327649277354043,1.583027618271964,32768.0,63,63,0,0.592,0.5051423999823876,False,9.378021703101695
WBCIC_MI,C0_LiteBN_DualCE,3,8,0.4576136554990496,0.4577670381182716,0.4576903482278188,0.05176229650775591,0.05219430848956108,0.4576903482278188,0.13442460317460317,0.19384775559107462,0.7828263706631131,0.4522218250093006,0.45238545158552745,1.5552865266799927,32768.0,63,63,0,0.5850000000000001,0.49211177428518094,False,9.370271012187004
WBCIC_MI,C0_LiteBN_DualCE,3,9,0.44364082671347116,0.44295721631201485,0.4432990229319012,0.04979420583399515,0.04852061718702316,0.4432990229319012,0.12003968253968254,0.18642487128575644,0.7828409425796025,0.43967840406629777,0.43839365243911743,1.4674065567198253,32768.0,63,63,0,0.708,0.7017060995309753,False,9.339127914048731
WBCIC_MI,C0_LiteBN_DualCE,3,10,0.42226692750340417,0.4198345239200289,0.42105072405603194,0.05080048089462613,0.04991360008716583,0.42105072405603194,0.12115575396825397,0.1837952524896652,0.7947795277550107,0.4235752106658996,0.4227399594253964,inf,27826.79365079365,63,62,1,0.7130000000000001,0.7027871799969828,True,9.540317291393876
WBCIC_MI,C0_LiteBN_DualCE,3,11,0.4123548614600348,0.4153563550540379,0.4138556108588264,0.05044714408734488,0.048878900706768036,0.4138556108588264,0.1209077380952381,0.17988386253515878,0.8058521123159499,0.4137763012023199,0.4128542258625939,1.467033034279233,16384.0,63,63,0,0.7330000000000001,0.7309988323483548,True,9.353551438078284
WBCIC_MI,C0_LiteBN_DualCE,3,12,0.4087485798767635,0.40648917924790157,0.4076188807449644,0.05129575445538476,0.05060112476348877,0.4076188807449644,0.12524801587301587,0.18111698897111983,0.8056575930307782,0.40914984023760237,0.40842517500831965,1.505142577110775,16384.0,63,63,0,0.679,0.6471328258704414,False,9.356522902846336
WBCIC_MI,C0_LiteBN_DualCE,3,13,0.387422520016867,0.3915034681558609,0.38946299254894257,0.05171615905350163,0.05178365111351013,0.38946299254894257,0.11495535714285714,0.17464303189799898,0.8127603247052148,0.38905645930577837,0.39029527278173537,1.469420767965771,16384.0,63,63,0,0.671,0.6358117084240172,False,9.350999145768583
WBCIC_MI,C0_LiteBN_DualCE,3,14,0.3859306446143559,0.3941545950041877,0.39004261862663997,0.053671773463960674,0.05228745564818382,0.39004261862663997,0.11743551587301587,0.1792166405726993,0.8247837149907672,0.39241380776677814,0.3900093303786384,1.434410577728635,16384.0,63,63,0,0.718,0.7135755795414095,False,9.350478891283274
WBCIC_MI,C0_LiteBN_DualCE,3,15,0.3956914832667699,0.39319855211273075,0.39444501816280303,0.05310203726329501,0.05201442167162895,0.39444501816280303,0.11941964285714286,0.17720696921386417,0.811934110664186,0.39224386688262697,0.39301089966107927,1.7284994333509416,16384.0,63,63,0,0.5,0.3333333333333333,False,9.346969075500965
WBCIC_MI,C0_LiteBN_DualCE,3,16,0.3892932879546332,0.39449369647200144,0.3918934902028432,0.05508175947599941,0.05265025049448013,0.3918934902028432,0.12165178571428571,0.17966642408143907,0.8232821983004374,0.3875892881363157,0.39018002578190397,inf,15473.777777777777,63,62,1,0.6839999999999999,0.6517568805426137,False,9.369166093878448
WBCIC_MI,C0_LiteBN_DualCE,3,17,0.3743245502312978,0.37169740266270107,0.37301097502784125,0.05324211379601842,0.052169784903526306,0.37301097502784125,0.11210317460317461,0.1719970168575408,0.8286698659261068,0.3779369450750805,0.38026853355150375,1.466390161287217,8192.0,63,63,0,0.575,0.4784228558769431,False,9.351632782258093
WBCIC_MI,C0_LiteBN_DualCE,3,18,0.37958877852984835,0.3785079667965571,0.37904837254493956,0.055944937207396066,0.054195836186409,0.37904837254493956,0.12165178571428571,0.17770100183903226,0.8360473825818017,0.3828012105964479,0.3809481958548228,1.6533174193094646,8192.0,63,63,0,0.617,0.5452071506846281,False,9.35445398464799
WBCIC_MI,C0_LiteBN_DualCE,3,19,0.35044542522657485,0.34680026722332785,0.3486228462249514,0.053941882200657376,0.053209010511636734,0.3486228462249514,0.10962301587301587,0.1663315621396852,0.8440879044078645,0.3572683301236894,0.35462367440026904,1.4913589840843564,8192.0,63,63,0,0.732,0.726771873718126,False,9.354929341003299
WBCIC_MI,C0_LiteBN_DualCE,3,20,0.3488974285031122,0.35420052683542647,0.3515489780240589,0.05793415790512448,0.05711276829242706,0.3515489780240589,0.11421130952380952,0.1714996150325215,0.8539984055927822,0.3519941204124027,0.3532265211854662,1.503110512854561,8192.0,63,63,0,0.743,0.7427466585770527,True,9.579391638748348
WBCIC_MI,C0_LiteBN_DualCE,3,21,0.3538327446532628,0.3590953208151318,0.35646403166982865,0.05268241027517924,0.052350837737321854,0.35646403166982865,0.10887896825396826,0.16481188152517592,0.8353328591301328,0.36320559089145965,0.36124363352381994,1.4691695041126676,8192.0,63,63,0,0.735,0.7332913815299688,False,9.361518453806639
WBCIC_MI,C0_LiteBN_DualCE,3,22,0.3535988345032647,0.3599227513112719,0.3567607913698469,0.05622508710930272,0.05418357998132706,0.3567607913698469,0.11421130952380952,0.1668705680067577,0.858970270270393,0.35060267789023264,0.3533390339404818,1.534519006335546,8192.0,63,63,0,0.735,0.7327367605687227,False,9.355775334872305
WBCIC_MI,C0_LiteBN_DualCE,3,23,0.35466555943564765,0.35628020621481393,0.35547288306175717,0.0545634360954402,0.053119488060474396,0.35547288306175717,0.1130952380952381,0.16701235066330622,0.8521215092568171,0.3553929423529004,0.3551579983461471,1.4739654385854328,8192.0,63,63,0,0.741,0.7380677491645846,False,9.360889736562967
WBCIC_MI,C0_LiteBN_DualCE,3,24,0.3424030575487349,0.3466774317480269,0.3445402447666441,0.05602180390130906,0.05574954301118851,0.3445402447666441,0.11433531746031746,0.1662625480029318,0.8547706736458672,0.3486835578131297,0.34713568952348495,1.730835741474515,8192.0,63,63,0,0.5,0.3333333333333333,False,9.355009668506682
WBCIC_MI,C0_LiteBN_DualCE,3,25,0.344983434156766,0.3494474033987711,0.34721541759513674,0.05776250714229213,0.05478793382644653,0.34721541759513674,0.11619543650793651,0.1689720820812952,0.8658931870309133,0.3475143630353231,0.3473589216905927,1.6657430501211257,8192.0,63,63,0,0.661,0.6268737069331107,False,9.357653939165175
WBCIC_MI,C0_LiteBN_DualCE,3,26,0.34252048319294337,0.3398159848792212,0.3411682333265032,0.058135704566088936,0.05649121105670929,0.3411682333265032,0.11024305555555555,0.16669682555255436,0.8669774447168622,0.34105866201340207,0.3424821278405568,1.534749516419002,8192.0,63,63,0,0.738,0.7333321120845003,False,9.342462258413434
WBCIC_MI,C0_LiteBN_DualCE,3,27,0.31905710531605613,0.31430776086118484,0.3166824323790414,0.06245675594324157,0.060778163373470306,0.3166824323790414,0.10429067460317461,0.16737981968455845,0.8810659173935179,0.3196500350558569,0.3201113494615706,1.4922045128686088,8192.0,63,63,0,0.7420000000000002,0.7398209273163241,False,9.30511141102761
WBCIC_MI,C0_LiteBN_DualCE,3,28,0.3286448572836225,0.32522881243910107,0.32693683533441453,0.05695870039718492,0.055188409984111786,0.32693683533441453,0.10875496031746032,0.16036195402580594,0.8614165120654635,0.32716610223527937,0.32626829308176797,1.5434390561921256,8192.0,63,63,0,0.641,0.5849646434312609,False,9.379554882645607
WBCIC_MI,C0_LiteBN_DualCE,3,29,0.32811555171769763,0.3225062111067393,0.3253108792834812,0.05639856095824923,0.05603422224521637,0.3253108792834812,0.10838293650793651,0.15983762154503475,0.8625908806210473,0.3289664912791479,0.33028946320215863,1.5406674790003942,8192.0,63,63,0,0.741,0.7385806261272122,False,9.347030021250248
WBCIC_MI,C0_LiteBN_DualCE,3,30,0.33380460195125095,0.33408965406909824,0.33394712801017457,0.056896651015868265,0.05455027520656586,0.33394712801017457,0.10887896825396826,0.16214602960953636,0.8665607429686046,0.3323851457190892,0.3307076108361047,1.724062724718972,8192.0,63,63,0,0.589,0.4984977388437528,False,9.55624485295266
WBCIC_MI,C0_LiteBN_DualCE,3,31,0.3289473808947064,0.3286803426250579,0.32881386010419755,0.05897272614732621,0.05674514174461365,0.32881386010419755,0.10999503968253968,0.1634636471668879,0.8759361060838851,0.3292058649517241,0.32965097446290276,1.700103239407615,8192.0,63,63,0,0.591,0.502158287957773,False,9.345381220802665
WBCIC_MI,C0_LiteBN_DualCE,3,32,0.34075952285812017,0.3462947611770933,0.34352714249065947,0.06147758231040031,0.059463322162628174,0.34352714249065947,0.11247519841269842,0.17017773775354264,0.8837030520514836,0.3374658099242619,0.3400477029028393,1.7134282030756511,8192.0,63,63,0,0.7230000000000001,0.7091897326817082,False,9.35172587633133
WBCIC_MI,C0_LiteBN_DualCE,3,33,0.3195636459286251,0.3198093062355405,0.31968647620034596,0.06201303277223829,0.0597231388092041,0.31968647620034596,0.1076388888888889,0.16324315894217717,0.8803895882197789,0.32304045155880945,0.3239342461502741,1.594488701177022,8192.0,63,63,0,0.7550000000000001,0.753671815610937,True,9.352983830496669
WBCIC_MI,C0_LiteBN_DualCE,3,34,0.30905662808153367,0.31313932107554543,0.31109797505159226,0.056340151599475315,0.05345422029495239,0.31109797505159226,0.09933035714285714,0.1581546664237976,0.8661371299198696,0.3157793635886813,0.3176582036983399,1.5901432813160004,8192.0,63,63,0,0.748,0.7464219946249103,False,9.352713051252067
WBCIC_MI,C0_LiteBN_DualCE,3,35,0.3166425474106319,0.3160396480844134,0.3163410976292595,0.05839148672327163,0.05827607586979866,0.3163410976292595,0.10267857142857142,0.15931815322902468,0.878594974676768,0.31314463700566975,0.31298191750806476,1.5895456056746224,8192.0,63,63,0,0.7540000000000001,0.7511605319374801,False,9.315024076960981
WBCIC_MI,C0_LiteBN_DualCE,3,36,0.3006653409628641,0.3035340074981962,0.30209967281137196,0.060991371967016705,0.05981936305761337,0.30209967281137196,0.09957837301587301,0.1562862645775553,0.8903440132973686,0.30356306594515603,0.30431044574767824,1.5881974536275107,8192.0,63,63,0,0.732,0.7237823358951777,False,9.30325669143349
WBCIC_MI,C0_LiteBN_DualCE,3,37,0.31467297744183315,0.31300614466742865,0.3138395616459468,0.05972045175139866,0.0573379322886467,0.3138395616459468,0.10838293650793651,0.16051365742607723,0.8860739762820895,0.3132601583760882,0.31331041029521395,1.6397343154937503,8192.0,63,63,0,0.5,0.3333333333333333,False,9.303552702069283
