result_type,family,fold,seed,subject_id,task_method,invariant_method,task_only_BA,invariant_BA,delta_BA_INV,task_only_macro_f1,invariant_macro_f1,task_only_ID_accuracy,invariant_ID_accuracy,delta_ID,task_only_PRS,invariant_PRS,delta_PRS,outer_test_used,rescue_method,random_draw,balanced_accuracy,accuracy,macro_f1,subject_probe_accuracy
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,1,1,22,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.65,0.6,-0.05,0.6471418489767113,0.595959595959596,0.37,0.23,-0.1399999999999999,0.9999999999999404,0.3824908630897098,-0.6175091369102307,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,1,1,38,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.59,0.65,0.06,0.5899589958995899,0.6439833180754755,0.31,0.27,-0.0399999999999999,0.9999999999999354,0.2813956216088773,-0.7186043783910581,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,1,1,40,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.76,0.79,0.03,0.7599039615846339,0.78997899789979,0.44,0.41,-0.03,0.9999999999999524,0.4134766316095236,-0.5865233683904288,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,1,1,50,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.56,0.5700000000000001,0.01,0.537620849096259,0.5664885573142453,0.29,0.23,-0.0599999999999999,0.9999999999999282,0.1493096614591686,-0.8506903385407595,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,1,1,3,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.8200000000000001,0.76,-0.06,0.8197115384615385,0.755201958384333,0.5,0.58,0.0799999999999999,0.9999999999999502,0.4426420291139857,-0.5573579708859644,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,1,1,7,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.7,0.79,0.09,0.6980676328502415,0.7894736842105263,0.33,0.31,-0.02,0.999999999999944,0.1446076064505751,-0.8553923935493688,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,1,1,11,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.74,0.72,-0.02,0.7383252818035426,0.7171717171717171,0.28,0.26,-0.02,0.99999999999994,0.3515042312151515,-0.6484957687847885,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,1,1,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.58,0.47,-0.1099999999999999,0.5543293718166383,0.3859344224307728,0.06,0.05,-0.0099999999999999,0.9999999999999508,0.4132804907632443,-0.5867195092367065,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,1,1,19,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.6499999999999999,0.6499999999999999,0.0,0.6395839769333744,0.6395839769333744,0.41,0.4,-0.0099999999999999,0.9999999999999308,0.1090468444250755,-0.8909531555748554,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,1,1,22,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.65,0.58,-0.07,0.6471418489767113,0.5543293718166383,0.37,0.24,-0.13,0.9999999999999404,0.3387174584051925,-0.661282541594748,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,1,1,38,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.59,0.5900000000000001,1.1102230246251563e-16,0.5899589958995899,0.5710848415106183,0.31,0.42,0.1099999999999999,0.9999999999999354,0.2237917437038439,-0.7762082562960915,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,1,1,40,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.76,0.8,0.04,0.7599039615846339,0.797979797979798,0.44,0.38,-0.06,0.9999999999999524,0.4777137578287841,-0.5222862421711684,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,1,1,50,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.56,0.57,0.0099999999999998,0.537620849096259,0.483110950835437,0.29,0.16,-0.1299999999999999,0.9999999999999282,0.2190559645460594,-0.7809440354538687,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,1,1,3,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.8200000000000001,0.83,0.0099999999999998,0.8197115384615385,0.8299829982998299,0.5,0.53,0.03,0.9999999999999502,0.4702691699530245,-0.5297308300469257,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,1,1,7,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.7,0.73,0.03,0.6980676328502415,0.7277951406391774,0.33,0.35,0.0199999999999999,0.999999999999944,0.197201368049664,-0.8027986319502799,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,1,1,11,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.74,0.76,0.02,0.7383252818035426,0.7596153846153846,0.28,0.24,-0.04,0.99999999999994,0.3793888965845667,-0.6206111034153733,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,1,1,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.58,0.46,-0.1199999999999999,0.5543293718166383,0.4065934065934066,0.06,0.09,0.03,0.9999999999999508,0.4672773564418913,-0.5327226435580595,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,1,1,19,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.6499999999999999,0.61,-0.0399999999999999,0.6395839769333744,0.6068152031454783,0.41,0.33,-0.0799999999999999,0.9999999999999308,0.2496405736525048,-0.7503594263474261,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,1,1,22,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.65,0.62,-0.03,0.6471418489767113,0.6100164203612479,0.37,0.29,-0.08,0.9999999999999404,0.419667917145244,-0.5803320828546965,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,1,1,38,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.59,0.65,0.06,0.5899589958995899,0.6496847162446201,0.31,0.24,-0.07,0.9999999999999354,0.3285099824000534,-0.6714900175998819,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,1,1,40,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.76,0.73,-0.03,0.7599039615846339,0.7175436761167486,0.44,0.61,0.1699999999999999,0.9999999999999524,0.5052335485433732,-0.4947664514565792,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,1,1,50,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.56,0.53,-0.03,0.537620849096259,0.5299529952995299,0.29,0.32,0.03,0.9999999999999282,0.1802116248184525,-0.8197883751814756,False,,,,,,
invariance_audit,B_EEG_DG,1,1,3,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.91,0.8200000000000001,-0.0899999999999998,0.9099189270343307,0.8181818181818181,0.38,0.57,0.1899999999999999,0.9999999999159118,0.1257695902797655,-0.8742304096361463,False,,,,,,
invariance_audit,B_EEG_DG,1,1,7,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.72,0.6,-0.12,0.7159090909090909,0.5941558441558441,0.59,0.31,-0.2799999999999999,0.9999999999079144,0.1428341259709238,-0.8571658739369907,False,,,,,,
invariance_audit,B_EEG_DG,1,1,11,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.67,0.6799999999999999,0.0099999999999998,0.6547756041426929,0.6715927750410509,0.29,0.28,-0.0099999999999999,0.9999999998747696,0.0760249467831513,-0.9239750530916182,False,,,,,,
invariance_audit,B_EEG_DG,1,1,17,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.49,0.52,0.03,0.4708994708994709,0.5073891625615763,0.11,0.2,0.09,0.9999999998566635,0.3465055205163018,-0.6534944793403619,False,,,,,,
invariance_audit,B_EEG_DG,1,1,19,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.64,0.61,-0.03,0.5863970588235294,0.60996099609961,0.43,0.6,0.1699999999999999,0.999999999919968,0.00465219441905,-0.9953478055009178,False,,,,,,
invariance_audit,B_EEG_DG,1,1,22,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.6799999999999999,0.54,-0.1399999999999999,0.6715927750410509,0.5118845500848896,0.18,0.48,0.3,0.9999999998693696,0.2065398475778563,-0.7934601522915133,False,,,,,,
invariance_audit,B_EEG_DG,1,1,38,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.54,0.53,-0.01,0.4165398274987316,0.4350282485875706,0.26,0.58,0.3199999999999999,0.9999999998639936,0.2492788518329375,-0.750721148031056,False,,,,,,
invariance_audit,B_EEG_DG,1,1,40,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.76,0.76,0.0,0.7477931904161412,0.7596153846153846,0.42,0.7,0.2799999999999999,0.99999999988548,0.2523213140391656,-0.7476786858463145,False,,,,,,
invariance_audit,B_EEG_DG,1,1,50,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.34,0.15,-0.19,0.9999999999390732,0.4804575490734362,-0.5195424508656371,False,,,,,,
invariance_audit,C_SCLDGN,1,1,3,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.89,0.89,0.0,0.8899009108197378,0.8899009108197378,0.21,0.4,0.19,,,,False,,,,,,
invariance_audit,C_SCLDGN,1,1,7,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.6799999999999999,0.79,0.1100000000000001,0.6788438378161381,0.7894736842105263,0.29,0.31,0.02,,,,False,,,,,,
invariance_audit,C_SCLDGN,1,1,11,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.66,0.5700000000000001,-0.0899999999999999,0.66,0.5664885573142453,0.31,0.4,0.09,,,,False,,,,,,
invariance_audit,C_SCLDGN,1,1,17,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.51,0.5800000000000001,0.07,0.4415954415954416,0.565936337329475,0.14,0.21,0.0699999999999999,,,,False,,,,,,
invariance_audit,C_SCLDGN,1,1,19,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.77,0.7,-0.07,0.769792813532179,0.6875,0.31,0.14,-0.1699999999999999,,,,False,,,,,,
invariance_audit,C_SCLDGN,1,1,22,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.61,0.66,0.05,0.5920075321686369,0.6458333333333334,0.33,0.31,-0.02,,,,False,,,,,,
invariance_audit,C_SCLDGN,1,1,38,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.6000000000000001,0.6,-1.1102230246251563e-16,0.5974235104669887,0.5659722222222222,0.59,0.21,-0.38,,,,False,,,,,,
invariance_audit,C_SCLDGN,1,1,40,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.8200000000000001,0.7,-0.1200000000000001,0.8181818181818181,0.6921182266009853,0.34,0.12,-0.22,,,,False,,,,,,
invariance_audit,C_SCLDGN,1,1,50,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.47,0.53,0.06,0.4403970013726111,0.4350282485875706,0.06,0.06,0.0,,,,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,0,5,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.79,0.76,-0.03,0.7863899908452854,0.7564935064935063,0.25,0.2,-0.0499999999999999,0.999999999999937,0.301335567834351,-0.698664432165586,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,0,6,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.95,0.96,0.01,0.949874686716792,0.959983993597439,0.6,0.44,-0.1599999999999999,0.9999999999999644,0.593315381492399,-0.4066846185075652,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,0,9,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.58,0.61,0.03,0.5738636363636364,0.60996099609961,0.37,0.38,0.01,0.9999999999999344,0.2089897282595201,-0.7910102717404142,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,0,14,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.74,0.6699999999999999,-0.07,0.7383252818035426,0.6691729323308271,0.35,0.3,-0.0499999999999999,0.9999999999999304,0.1712283830588785,-0.828771616941052,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,0,16,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.79,0.8200000000000001,0.03,0.7889659330720531,0.8199279711884755,0.26,0.3,0.0399999999999999,0.9999999999999372,0.5360621859123824,-0.4639378140875547,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,0,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.63,0.5599999999999999,-0.07,0.6189887756152817,0.528099528099528,0.16,0.15,-0.01,0.999999999999942,0.3881833240472584,-0.6118166759526836,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,0,25,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.98,0.99,0.01,0.9799919967987194,0.98999899989999,0.14,0.04,-0.1,0.9999999999999754,0.7604901679700236,-0.2395098320299518,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,0,30,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.65,0.61,-0.04,0.6496847162446201,0.5983935742971889,0.39,0.25,-0.14,0.9999999999999396,0.1881681418697485,-0.8118318581301912,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0050,2,0,49,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0050,0.76,0.79,0.03,0.7596153846153846,0.7894736842105263,0.36,0.37,0.01,0.9999999999999452,0.3427893370274614,-0.6572106629724839,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,0,5,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.79,0.76,-0.03,0.7863899908452854,0.7536945812807881,0.25,0.21,-0.04,0.999999999999937,0.3171304725364589,-0.6828695274634782,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,0,6,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.95,0.94,-0.01,0.949874686716792,0.9399759903961584,0.6,0.25,-0.35,0.9999999999999644,0.5993150490473016,-0.4006849509526626,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,0,9,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.58,0.51,-0.0699999999999999,0.5738636363636364,0.5087719298245614,0.37,0.51,0.14,0.9999999999999344,0.1182617910659892,-0.8817382089339451,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,0,14,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.74,0.75,0.01,0.7383252818035426,0.7499749974997499,0.35,0.31,-0.0399999999999999,0.9999999999999304,0.2718386556773846,-0.7281613443225459,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,0,16,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.79,0.69,-0.1,0.7889659330720531,0.6897207486738064,0.26,0.16,-0.1,0.9999999999999372,0.5484076186212531,-0.451592381378684,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,0,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.63,0.53,-0.0999999999999999,0.6189887756152817,0.4868435418713833,0.16,0.16,0.0,0.999999999999942,0.3514068265912016,-0.6485931734087405,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,0,25,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.98,0.99,0.01,0.9799919967987194,0.98999899989999,0.14,0.35,0.2099999999999999,0.9999999999999754,0.7268823480881861,-0.2731176519117892,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,0,30,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.65,0.62,-0.03,0.6496847162446201,0.6100164203612479,0.39,0.3,-0.09,0.9999999999999396,0.2873344346650099,-0.7126655653349298,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0100,2,0,49,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0100,0.76,0.83,0.0699999999999999,0.7596153846153846,0.8299829982998299,0.36,0.4,0.04,0.9999999999999452,0.2660196237884961,-0.7339803762114492,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,0,5,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.79,0.74,-0.05,0.7863899908452854,0.7383252818035426,0.25,0.42,0.1699999999999999,0.999999999999937,0.3274290348173948,-0.6725709651825422,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,0,6,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.95,0.8899999999999999,-0.06,0.949874686716792,0.8894583458948848,0.6,0.41,-0.19,0.9999999999999644,0.5169874014367318,-0.4830125985632324,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,0,9,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.58,0.48,-0.0999999999999999,0.5738636363636364,0.48,0.37,0.59,0.2199999999999999,0.9999999999999344,0.1031133854635693,-0.896886614536365,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,0,14,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.74,0.73,-0.01,0.7383252818035426,0.7297567811029926,0.35,0.35,0.0,0.9999999999999304,0.1715280195904632,-0.8284719804094672,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,0,16,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.79,0.75,-0.04,0.7889659330720531,0.7499749974997499,0.26,0.5,0.24,0.9999999999999372,0.5887295708808835,-0.4112704291190536,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,0,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.63,0.51,-0.12,0.6189887756152817,0.4415954415954416,0.16,0.27,0.11,0.999999999999942,0.3738188566820427,-0.6261811433178993,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,0,25,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.98,1.0,0.02,0.9799919967987194,1.0,0.14,0.22,0.0799999999999999,0.9999999999999754,0.6332484073640336,-0.3667515926359417,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,0,30,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.65,0.72,0.0699999999999999,0.6496847162446201,0.7189883580891208,0.39,0.47,0.0799999999999999,0.9999999999999396,0.1287403157316564,-0.8712596842682833,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L0300,2,0,49,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L0300,0.76,0.72,-0.04,0.7596153846153846,0.7198879551820727,0.36,0.48,0.12,0.9999999999999452,0.2839351160042268,-0.7160648839957184,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,0,5,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.79,0.74,-0.05,0.7863899908452854,0.7331691297208538,0.25,0.26,0.01,0.999999999999937,0.3166356719720383,-0.6833643280278987,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,0,6,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.95,0.92,-0.03,0.949874686716792,0.919967987194878,0.6,0.51,-0.0899999999999999,0.9999999999999644,0.5399601674552788,-0.4600398325446855,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,0,9,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.58,0.59,0.01,0.5738636363636364,0.5829518868884142,0.37,0.5,0.13,0.9999999999999344,0.1807310334480628,-0.8192689665518714,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,0,14,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.74,0.71,-0.03,0.7383252818035426,0.7033248081841432,0.35,0.37,0.02,0.9999999999999304,0.1841172732827697,-0.8158827267171608,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,0,16,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.79,0.7,-0.09,0.7889659330720531,0.6989160979526294,0.26,0.28,0.02,0.9999999999999372,0.6057194888905423,-0.3942805111093949,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,0,17,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.63,0.64,0.01,0.6189887756152817,0.6347402597402597,0.16,0.32,0.16,0.999999999999942,0.383775647837982,-0.61622435216196,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,0,25,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.98,0.99,0.01,0.9799919967987194,0.98999899989999,0.14,0.07,-0.07,0.9999999999999754,0.625315547650762,-0.3746844523492133,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,0,30,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.65,0.6599999999999999,0.0099999999999998,0.6496847162446201,0.6510673234811166,0.39,0.34,-0.0499999999999999,0.9999999999999396,0.1798574870890952,-0.8201425129108445,False,,,,,,
invariance_audit,A_SUBJECT_GRL_EEGNET_L1000,2,0,49,A0_TASK_ONLY_EEGNET,A1_SUBJECT_GRL_EEGNET_L1000,0.76,0.77,0.01,0.7596153846153846,0.7699769976997699,0.36,0.56,0.2,0.9999999999999452,0.2044347692999857,-0.7955652306999595,False,,,,,,
invariance_audit,B_EEG_DG,2,0,5,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.71,0.72,0.01,0.7013695808876532,0.7159090909090909,0.08,0.15,0.0699999999999999,0.999999999933666,0.0148370503983447,-0.9851629495353214,False,,,,,,
invariance_audit,B_EEG_DG,2,0,6,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.98,0.88,-0.0999999999999999,0.98,0.8792270531400966,0.37,0.47,0.0999999999999999,0.999999999919289,0.1410636104299276,-0.8589363894893614,False,,,,,,
invariance_audit,B_EEG_DG,2,0,9,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.64,0.5,-0.14,0.64,0.4047619047619047,0.44,0.82,0.3799999999999999,0.9999999999228172,-0.0174616010724888,-1.017461600995306,False,,,,,,
invariance_audit,B_EEG_DG,2,0,14,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.73,0.6,-0.13,0.7286704853783539,0.5659722222222222,0.21,0.05,-0.1599999999999999,0.9999999999096496,-0.0362085170212447,-1.0362085169308943,False,,,,,,
invariance_audit,B_EEG_DG,2,0,16,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.8600000000000001,0.89,0.0299999999999999,0.8594941790445605,0.88998899889989,0.22,0.4,0.18,0.9999999998739332,0.1701655408680328,-0.8298344590059002,False,,,,,,
invariance_audit,B_EEG_DG,2,0,17,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.63,0.6200000000000001,-0.0099999999999998,0.6189887756152817,0.618627057406664,0.03,0.23,0.2,0.9999999998371292,0.1556056340459763,-0.8443943657911527,False,,,,,,
invariance_audit,B_EEG_DG,2,0,25,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.99,0.98,-0.01,0.98999899989999,0.98,0.11,0.05,-0.06,0.9999999997931668,0.2445393959967999,-0.7554606037963668,False,,,,,,
invariance_audit,B_EEG_DG,2,0,30,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.6,0.66,0.06,0.595959595959596,0.6550324675324675,0.28,0.57,0.2899999999999999,0.9999999999040596,0.0498979469888087,-0.9501020529152508,False,,,,,,
invariance_audit,B_EEG_DG,2,0,49,B0_EEG_DG_TASK_ONLY,B1_EEG_DG_FULL,0.75,0.65,-0.0999999999999999,0.7425599835238389,0.636891793754539,0.21,0.27,0.06,0.9999999999205886,-0.0105260526389745,-1.0105260525595632,False,,,,,,
invariance_audit,C_SCLDGN,2,0,5,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.8300000000000001,0.77,-0.06,0.8295739348370927,0.7631551848419318,0.24,0.11,-0.13,,,,False,,,,,,
invariance_audit,C_SCLDGN,2,0,6,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.95,0.88,-0.0699999999999999,0.949954959463517,0.8792270531400966,0.53,0.29,-0.24,,,,False,,,,,,
invariance_audit,C_SCLDGN,2,0,9,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.72,0.67,-0.0499999999999999,0.7195512820512822,0.6643271284711627,0.31,0.34,0.03,,,,False,,,,,,
invariance_audit,C_SCLDGN,2,0,14,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.6,0.5800000000000001,-0.0199999999999999,0.5920032639738881,0.5757575757575757,0.36,0.15,-0.21,,,,False,,,,,,
invariance_audit,C_SCLDGN,2,0,16,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.87,0.77,-0.0999999999999999,0.8696741854636592,0.7694235588972431,0.13,0.1,-0.03,,,,False,,,,,,
invariance_audit,C_SCLDGN,2,0,17,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.5800000000000001,0.64,0.0599999999999999,0.5757575757575757,0.6376811594202898,0.48,0.09,-0.39,,,,False,,,,,,
invariance_audit,C_SCLDGN,2,0,25,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.97,0.96,-0.01,0.96999699969997,0.96,0.04,0.02,-0.02,,,,False,,,,,,
invariance_audit,C_SCLDGN,2,0,30,C0_SCLDGN_TASK_ONLY,C1_SCLDGN_FULL,0.6799999999999999,0.62,-0.0599999999999999,0.6798719487795117,0.587673611111111,0.46,0.3,-0.16,,,,False,,,,,,
