family,fold,seed,subject_id,role,method_id,protected_rank,protected_retention_R2_subject,protected_retention_R2_run,canonical_correlation_run,cosine_geometry_run,outer_test_used
C_SCLDGN,0,0,3,task_only,C0_SCLDGN_TASK_ONLY,8,0.999999999994489,0.9999999997950979,0.9999898968743532,0.9999999999611124,False
C_SCLDGN,0,0,3,invariant,C1_SCLDGN_FULL,8,0.07267696226203924,0.08305662674998537,0.28123462925728676,0.3061009006270423,False
C_SCLDGN,0,0,6,task_only,C0_SCLDGN_TASK_ONLY,8,0.9999999999947753,0.9999999997950979,0.9999898968743532,0.9999999999611124,False
C_SCLDGN,0,0,6,invariant,C1_SCLDGN_FULL,8,0.22718896837363456,0.08305662674998537,0.28123462925728676,0.3061009006270423,False
C_SCLDGN,0,0,10,task_only,C0_SCLDGN_TASK_ONLY,8,0.9999999999936362,0.9999999997950979,0.9999898968743532,0.9999999999611124,False
C_SCLDGN,0,0,10,invariant,C1_SCLDGN_FULL,8,0.008582078684960304,0.08305662674998537,0.28123462925728676,0.3061009006270423,False
C_SCLDGN,0,0,17,task_only,C0_SCLDGN_TASK_ONLY,8,0.999999998762468,0.9999999997950979,0.9999898968743532,0.9999999999611124,False
C_SCLDGN,0,0,17,invariant,C1_SCLDGN_FULL,8,0.05848239899332641,0.08305662674998537,0.28123462925728676,0.3061009006270423,False
C_SCLDGN,0,0,28,task_only,C0_SCLDGN_TASK_ONLY,8,0.9999999999938753,0.9999999997950979,0.9999898968743532,0.9999999999611124,False
C_SCLDGN,0,0,28,invariant,C1_SCLDGN_FULL,8,0.11063158644791127,0.08305662674998537,0.28123462925728676,0.3061009006270423,False
C_SCLDGN,0,0,45,task_only,C0_SCLDGN_TASK_ONLY,8,0.9999999999929364,0.9999999997950979,0.9999898968743532,0.9999999999611124,False
C_SCLDGN,0,0,45,invariant,C1_SCLDGN_FULL,8,0.1173298683995051,0.08305662674998537,0.28123462925728676,0.3061009006270423,False
C_SCLDGN,0,0,48,task_only,C0_SCLDGN_TASK_ONLY,8,0.9999999999938243,0.9999999997950979,0.9999898968743532,0.9999999999611124,False
C_SCLDGN,0,0,48,invariant,C1_SCLDGN_FULL,8,0.025265416664852047,0.08305662674998537,0.28123462925728676,0.3061009006270423,False
C_SCLDGN,0,0,54,task_only,C0_SCLDGN_TASK_ONLY,8,0.999999999993499,0.9999999997950979,0.9999898968743532,0.9999999999611124,False
C_SCLDGN,0,0,54,invariant,C1_SCLDGN_FULL,8,0.07323662572291445,0.08305662674998537,0.28123462925728676,0.3061009006270423,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,1,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999227,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,1,invariant,A1_SUBJECT_GRL_EEGNET_L0050,10,0.27787259297516975,0.3017262870198717,0.5239227634258229,0.5263722559971962,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,3,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999215,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,3,invariant,A1_SUBJECT_GRL_EEGNET_L0050,10,0.35158248818506754,0.3017262870198717,0.5239227634258229,0.5263722559971962,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,6,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999373,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,6,invariant,A1_SUBJECT_GRL_EEGNET_L0050,10,0.46789178400359255,0.3017262870198717,0.5239227634258229,0.5263722559971962,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,10,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999093,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,10,invariant,A1_SUBJECT_GRL_EEGNET_L0050,10,0.11151986584104834,0.3017262870198717,0.5239227634258229,0.5263722559971962,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,17,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999214,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,17,invariant,A1_SUBJECT_GRL_EEGNET_L0050,10,0.460421904281744,0.3017262870198717,0.5239227634258229,0.5263722559971962,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,28,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999231,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,28,invariant,A1_SUBJECT_GRL_EEGNET_L0050,10,0.23860135737919352,0.3017262870198717,0.5239227634258229,0.5263722559971962,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,45,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999263,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,45,invariant,A1_SUBJECT_GRL_EEGNET_L0050,10,0.2783094780589135,0.3017262870198717,0.5239227634258229,0.5263722559971962,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,48,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999287,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,48,invariant,A1_SUBJECT_GRL_EEGNET_L0050,10,0.30531959410405174,0.3017262870198717,0.5239227634258229,0.5263722559971962,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,54,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999213,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0050,0,1,54,invariant,A1_SUBJECT_GRL_EEGNET_L0050,10,0.20563287867937396,0.3017262870198717,0.5239227634258229,0.5263722559971962,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,1,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999227,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,1,invariant,A1_SUBJECT_GRL_EEGNET_L0100,10,0.2297841143588274,0.2582152609288353,0.48655428764573794,0.4898898318857776,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,3,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999215,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,3,invariant,A1_SUBJECT_GRL_EEGNET_L0100,10,0.3001330298762186,0.2582152609288353,0.48655428764573794,0.4898898318857776,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,6,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999373,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,6,invariant,A1_SUBJECT_GRL_EEGNET_L0100,10,0.42023154504965754,0.2582152609288353,0.48655428764573794,0.4898898318857776,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,10,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999093,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,10,invariant,A1_SUBJECT_GRL_EEGNET_L0100,10,0.05248593331522755,0.2582152609288353,0.48655428764573794,0.4898898318857776,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,17,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999214,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,17,invariant,A1_SUBJECT_GRL_EEGNET_L0100,10,0.42026213800754264,0.2582152609288353,0.48655428764573794,0.4898898318857776,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,28,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999231,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,28,invariant,A1_SUBJECT_GRL_EEGNET_L0100,10,0.2486737834020507,0.2582152609288353,0.48655428764573794,0.4898898318857776,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,45,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999263,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,45,invariant,A1_SUBJECT_GRL_EEGNET_L0100,10,0.2285708862055864,0.2582152609288353,0.48655428764573794,0.4898898318857776,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,48,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999287,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,48,invariant,A1_SUBJECT_GRL_EEGNET_L0100,10,0.27840701480315677,0.2582152609288353,0.48655428764573794,0.4898898318857776,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,54,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999213,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0100,0,1,54,invariant,A1_SUBJECT_GRL_EEGNET_L0100,10,0.1310155587752101,0.2582152609288353,0.48655428764573794,0.4898898318857776,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,1,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999227,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,1,invariant,A1_SUBJECT_GRL_EEGNET_L0300,10,0.2726178679618133,0.27109607250016476,0.5065998793647744,0.5048464446940182,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,3,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999215,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,3,invariant,A1_SUBJECT_GRL_EEGNET_L0300,10,0.31808485639072615,0.27109607250016476,0.5065998793647744,0.5048464446940182,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,6,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999373,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,6,invariant,A1_SUBJECT_GRL_EEGNET_L0300,10,0.4265890314956775,0.27109607250016476,0.5065998793647744,0.5048464446940182,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,10,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999093,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,10,invariant,A1_SUBJECT_GRL_EEGNET_L0300,10,0.13042927835539042,0.27109607250016476,0.5065998793647744,0.5048464446940182,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,17,task_only,A0_TASK_ONLY_EEGNET,10,0.9999999999999214,0.9999999999999233,0.9999899724074653,0.9999999999999876,False
A_SUBJECT_GRL_EEGNET_L0300,0,1,17,invariant,A1_SUBJECT_GRL_EEGNET_L0300,10,0.41151922682542097,0.27109607250016476,0.5065998793647744,0.5048464446940182,False
