dataset,seed,outer_fold,alpha,policy,metric,value,global_index,fixed_action,threshold
hmc,4,2,0.2,no_tta_global_crc,singleton_rate,0.08257575757575758,19,no_tta,0.0
hmc,4,2,0.2,no_tta_global_crc,argmax_error,0.3973484848484849,19,no_tta,0.0
hmc,4,2,0.2,no_tta_global_crc,macro_f1,0.4985160790244316,19,no_tta,0.0
hmc,4,2,0.2,no_tta_global_crc,balanced_accuracy,0.5660164803396106,19,no_tta,0.0
hmc,4,2,0.2,no_tta_global_crc,cohen_kappa,0.4639657670817513,19,no_tta,0.0
hmc,4,2,0.2,no_tta_global_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.0
hmc,4,2,0.2,no_tta_global_crc,nar,,19,no_tta,0.0
hmc,4,2,0.2,no_tta_global_crc,tta_selection_rate,0.0,19,no_tta,0.0
hmc,4,2,0.2,no_tta_global_crc,safe_beneficial_selection_precision,,19,no_tta,0.0
hmc,4,2,0.2,no_tta_global_crc,her,0.0,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,marginal_violation,0.0,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,csr,1.0,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,certified_only_violation,0.0,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,full_set_fallback,0.0,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,average_set_size,3.631060606060606,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,singleton_rate,0.08257575757575758,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,argmax_error,0.3973484848484849,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,macro_f1,0.4985160790244316,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,balanced_accuracy,0.5660164803396106,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,cohen_kappa,0.4639657670817513,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,nar,,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,tta_selection_rate,0.0,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,safe_beneficial_selection_precision,,19,no_tta,0.0
hmc,4,2,0.2,best_fixed_policy_crc,her,0.0,19,no_tta,0.0
hmc,4,2,0.2,entropy_gate_policy_crc,marginal_violation,0.0,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,csr,1.0,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,certified_only_violation,0.0,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,full_set_fallback,0.0,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,average_set_size,3.631060606060606,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,singleton_rate,0.08257575757575758,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,argmax_error,0.3973484848484849,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,macro_f1,0.4985160790244316,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,balanced_accuracy,0.5660164803396106,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,cohen_kappa,0.4639657670817513,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,nar,,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,tta_selection_rate,0.0,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,safe_beneficial_selection_precision,,19,no_tta,0.25
hmc,4,2,0.2,entropy_gate_policy_crc,her,0.0,19,no_tta,0.25
hmc,4,2,0.2,agreement_gate_policy_crc,marginal_violation,0.0,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,csr,1.0,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,certified_only_violation,0.0,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,full_set_fallback,0.0,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,average_set_size,3.625757575757575,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,singleton_rate,0.08446969696969697,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,argmax_error,0.3977272727272727,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,macro_f1,0.49796050324300506,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,balanced_accuracy,0.5658742358765171,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,cohen_kappa,0.4636605003751196,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.00037878787878787743,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,nar,0.2727272727272727,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,tta_selection_rate,1.0,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.2727272727272727,19,no_tta,0.8
hmc,4,2,0.2,agreement_gate_policy_crc,her,0.3,19,no_tta,0.8
hmc,4,3,0.1,no_tta_global_crc,marginal_violation,0.0,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,csr,0.0,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,certified_only_violation,,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,full_set_fallback,1.0,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,average_set_size,5.0,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,singleton_rate,0.0,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,argmax_error,0.4776515151515151,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,macro_f1,0.4288677708756362,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,balanced_accuracy,0.5306822727012278,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,cohen_kappa,0.35802581301426223,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,selected_vs_no_tta_gain,0.0,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,nar,,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,tta_selection_rate,0.0,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,safe_beneficial_selection_precision,,20,no_tta,0.0
hmc,4,3,0.1,no_tta_global_crc,her,0.0,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,marginal_violation,0.0,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,csr,0.0,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,certified_only_violation,,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,full_set_fallback,1.0,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,average_set_size,5.0,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,singleton_rate,0.0,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,argmax_error,0.4776515151515151,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,macro_f1,0.4288677708756362,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,balanced_accuracy,0.5306822727012278,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,cohen_kappa,0.35802581301426223,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,nar,,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,tta_selection_rate,0.0,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,safe_beneficial_selection_precision,,20,no_tta,0.0
hmc,4,3,0.1,best_fixed_policy_crc,her,0.0,20,no_tta,0.0
hmc,4,3,0.1,entropy_gate_policy_crc,marginal_violation,0.0,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,csr,0.0,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,certified_only_violation,,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,full_set_fallback,1.0,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,average_set_size,5.0,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,singleton_rate,0.0,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,argmax_error,0.4776515151515151,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,macro_f1,0.4288677708756362,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,balanced_accuracy,0.5306822727012278,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,cohen_kappa,0.35802581301426223,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,nar,,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,tta_selection_rate,0.0,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,safe_beneficial_selection_precision,,20,no_tta,0.25
hmc,4,3,0.1,entropy_gate_policy_crc,her,0.0,20,no_tta,0.25
hmc,4,3,0.1,agreement_gate_policy_crc,marginal_violation,0.0,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,csr,0.0,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,certified_only_violation,,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,full_set_fallback,1.0,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,average_set_size,5.0,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,singleton_rate,0.0,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,argmax_error,0.47916666666666674,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,macro_f1,0.422472775796743,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,balanced_accuracy,0.5227917791557736,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,cohen_kappa,0.3528167948185363,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.0015151515151515073,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,nar,0.18181818181818182,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,tta_selection_rate,1.0,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.2727272727272727,20,no_tta,0.8
hmc,4,3,0.1,agreement_gate_policy_crc,her,0.25,20,no_tta,0.8
hmc,4,3,0.2,no_tta_global_crc,marginal_violation,0.0,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,csr,1.0,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,certified_only_violation,0.0,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,full_set_fallback,0.0,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,average_set_size,3.6674242424242425,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,singleton_rate,0.0446969696969697,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,argmax_error,0.4776515151515151,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,macro_f1,0.4288677708756362,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,balanced_accuracy,0.5306822727012278,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,cohen_kappa,0.35802581301426223,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,nar,,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,tta_selection_rate,0.0,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,safe_beneficial_selection_precision,,19,no_tta,0.0
hmc,4,3,0.2,no_tta_global_crc,her,0.0,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,marginal_violation,0.0,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,csr,1.0,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,certified_only_violation,0.0,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,full_set_fallback,0.0,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,average_set_size,3.6674242424242425,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,singleton_rate,0.0446969696969697,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,argmax_error,0.4776515151515151,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,macro_f1,0.4288677708756362,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,balanced_accuracy,0.5306822727012278,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,cohen_kappa,0.35802581301426223,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,nar,,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,tta_selection_rate,0.0,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,safe_beneficial_selection_precision,,19,no_tta,0.0
hmc,4,3,0.2,best_fixed_policy_crc,her,0.0,19,no_tta,0.0
hmc,4,3,0.2,entropy_gate_policy_crc,marginal_violation,0.0,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,csr,1.0,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,certified_only_violation,0.0,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,full_set_fallback,0.0,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,average_set_size,3.6674242424242425,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,singleton_rate,0.0446969696969697,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,argmax_error,0.4776515151515151,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,macro_f1,0.4288677708756362,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,balanced_accuracy,0.5306822727012278,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,cohen_kappa,0.35802581301426223,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,nar,,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,tta_selection_rate,0.0,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,safe_beneficial_selection_precision,,19,no_tta,0.25
hmc,4,3,0.2,entropy_gate_policy_crc,her,0.0,19,no_tta,0.25
hmc,4,3,0.2,agreement_gate_policy_crc,marginal_violation,0.0,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,csr,0.0,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,certified_only_violation,,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,full_set_fallback,1.0,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,average_set_size,5.0,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,singleton_rate,0.0,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,argmax_error,0.47916666666666674,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,macro_f1,0.422472775796743,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,balanced_accuracy,0.5227917791557736,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,cohen_kappa,0.3528167948185363,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,selected_vs_no_tta_gain,-0.0015151515151515073,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,nar,0.18181818181818182,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,tta_selection_rate,1.0,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.2727272727272727,20,no_tta,0.8
hmc,4,3,0.2,agreement_gate_policy_crc,her,0.25,20,no_tta,0.8
hmc,4,4,0.1,no_tta_global_crc,marginal_violation,0.0,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,csr,0.0,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,certified_only_violation,,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,full_set_fallback,1.0,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,average_set_size,5.0,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,singleton_rate,0.0,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,argmax_error,0.41893939393939394,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,macro_f1,0.454579246891943,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,balanced_accuracy,0.5751883593204362,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,cohen_kappa,0.37906125004410735,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,selected_vs_no_tta_gain,0.0,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,nar,,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,tta_selection_rate,0.0,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,safe_beneficial_selection_precision,,20,no_tta,0.0
hmc,4,4,0.1,no_tta_global_crc,her,0.0,20,no_tta,0.0
hmc,4,4,0.1,best_fixed_policy_crc,marginal_violation,0.0,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,csr,0.0,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,certified_only_violation,,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,full_set_fallback,1.0,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,average_set_size,5.0,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,singleton_rate,0.0,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,argmax_error,0.418560606060606,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,macro_f1,0.4568810345194008,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,balanced_accuracy,0.5813546298972164,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,cohen_kappa,0.37936000705191636,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0003787878787878825,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,nar,0.45454545454545453,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,tta_selection_rate,1.0,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,safe_beneficial_selection_precision,0.36363636363636365,20,robust_residual_adapter,0.0
hmc,4,4,0.1,best_fixed_policy_crc,her,0.38461538461538464,20,robust_residual_adapter,0.0
hmc,4,4,0.1,entropy_gate_policy_crc,marginal_violation,0.0,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,csr,0.0,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,certified_only_violation,,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,full_set_fallback,1.0,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,average_set_size,5.0,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,singleton_rate,0.0,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,argmax_error,0.418560606060606,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,macro_f1,0.4568810345194008,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,balanced_accuracy,0.5813546298972164,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,cohen_kappa,0.37936000705191636,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0003787878787878825,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,nar,0.45454545454545453,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,tta_selection_rate,1.0,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,safe_beneficial_selection_precision,0.36363636363636365,20,robust_residual_adapter,0.25
hmc,4,4,0.1,entropy_gate_policy_crc,her,0.38461538461538464,20,robust_residual_adapter,0.25
hmc,4,4,0.1,agreement_gate_policy_crc,marginal_violation,0.0,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,csr,0.0,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,certified_only_violation,,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,full_set_fallback,1.0,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,average_set_size,5.0,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,singleton_rate,0.0,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,argmax_error,0.418560606060606,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,macro_f1,0.4568810345194008,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,balanced_accuracy,0.5813546298972164,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,cohen_kappa,0.37936000705191636,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,selected_vs_no_tta_gain,0.0003787878787878825,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,nar,0.45454545454545453,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,tta_selection_rate,1.0,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,safe_beneficial_selection_precision,0.36363636363636365,20,robust_residual_adapter,0.8
hmc,4,4,0.1,agreement_gate_policy_crc,her,0.38461538461538464,20,robust_residual_adapter,0.8
hmc,4,4,0.2,no_tta_global_crc,marginal_violation,0.0,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,csr,1.0,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,certified_only_violation,0.0,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,full_set_fallback,0.0,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,average_set_size,3.7806818181818183,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,singleton_rate,0.06136363636363635,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,argmax_error,0.41893939393939394,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,macro_f1,0.454579246891943,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,balanced_accuracy,0.5751883593204362,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,cohen_kappa,0.37906125004410735,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,selected_vs_no_tta_gain,0.0,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,nar,,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,tta_selection_rate,0.0,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,safe_beneficial_selection_precision,,19,no_tta,0.0
hmc,4,4,0.2,no_tta_global_crc,her,0.0,19,no_tta,0.0
hmc,4,4,0.2,best_fixed_policy_crc,marginal_violation,0.0,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,csr,1.0,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,certified_only_violation,0.0,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,full_set_fallback,0.0,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,average_set_size,3.7750000000000004,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,singleton_rate,0.06363636363636363,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,argmax_error,0.418560606060606,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,macro_f1,0.4568810345194008,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,balanced_accuracy,0.5813546298972164,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,cohen_kappa,0.37936000705191636,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,selected_vs_no_tta_gain,0.0003787878787878825,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,nar,0.45454545454545453,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,tta_selection_rate,1.0,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,safe_beneficial_selection_precision,0.36363636363636365,19,robust_residual_adapter,0.0
hmc,4,4,0.2,best_fixed_policy_crc,her,0.38461538461538464,19,robust_residual_adapter,0.0
hmc,4,4,0.2,entropy_gate_policy_crc,marginal_violation,0.0,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,csr,1.0,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,certified_only_violation,0.0,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,full_set_fallback,0.0,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,average_set_size,3.7750000000000004,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,singleton_rate,0.06363636363636363,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,argmax_error,0.418560606060606,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,macro_f1,0.4568810345194008,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,balanced_accuracy,0.5813546298972164,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,cohen_kappa,0.37936000705191636,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,selected_vs_no_tta_gain,0.0003787878787878825,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,nar,0.45454545454545453,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,tta_selection_rate,1.0,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,safe_beneficial_selection_precision,0.36363636363636365,19,robust_residual_adapter,0.25
hmc,4,4,0.2,entropy_gate_policy_crc,her,0.38461538461538464,19,robust_residual_adapter,0.25
hmc,4,4,0.2,agreement_gate_policy_crc,marginal_violation,0.0,19,robust_residual_adapter,0.8
