seed,fold,subject_id,kind,source,target,condition,auroc
1,1,6,cross_session,mi,mi,erase_UL,0.6932373046875
1,1,1,cross_session,erp,erp,raw,0.65814208984375
1,1,10,cross_session,erp,erp,raw,0.67041015625
1,1,16,cross_session,erp,erp,raw,0.58447265625
1,1,25,cross_session,erp,erp,raw,0.739013671875
1,1,35,cross_session,erp,erp,raw,0.6854248046875
1,1,42,cross_session,erp,erp,raw,0.7001953125
1,1,43,cross_session,erp,erp,raw,0.872802734375
1,1,45,cross_session,erp,erp,raw,0.69390869140625
1,1,48,cross_session,erp,erp,raw,0.64654541015625
1,1,5,cross_session,erp,erp,raw,0.36871337890625
1,1,6,cross_session,erp,erp,raw,0.7098388671875
1,1,1,cross_session,erp,erp,erase_UL,0.52587890625
1,1,10,cross_session,erp,erp,erase_UL,0.5804443359375
1,1,16,cross_session,erp,erp,erase_UL,0.51031494140625
1,1,25,cross_session,erp,erp,erase_UL,0.5889892578125
1,1,35,cross_session,erp,erp,erase_UL,0.49835205078125
1,1,42,cross_session,erp,erp,erase_UL,0.5435791015625
1,1,43,cross_session,erp,erp,erase_UL,0.63018798828125
1,1,45,cross_session,erp,erp,erase_UL,0.65447998046875
1,1,48,cross_session,erp,erp,erase_UL,0.614990234375
1,1,5,cross_session,erp,erp,erase_UL,0.37933349609375
1,1,6,cross_session,erp,erp,erase_UL,0.46435546875
1,1,1,cross_session,ssvep,ssvep,raw,0.635009765625
1,1,10,cross_session,ssvep,ssvep,raw,0.73876953125
1,1,16,cross_session,ssvep,ssvep,raw,0.568115234375
1,1,25,cross_session,ssvep,ssvep,raw,0.58270263671875
1,1,35,cross_session,ssvep,ssvep,raw,0.97369384765625
1,1,42,cross_session,ssvep,ssvep,raw,0.44927978515625
1,1,43,cross_session,ssvep,ssvep,raw,0.9964599609375
1,1,45,cross_session,ssvep,ssvep,raw,0.80474853515625
1,1,48,cross_session,ssvep,ssvep,raw,0.77008056640625
1,1,5,cross_session,ssvep,ssvep,raw,0.72296142578125
1,1,6,cross_session,ssvep,ssvep,raw,0.7860107421875
1,1,1,cross_session,ssvep,ssvep,erase_UL,0.456298828125
1,1,10,cross_session,ssvep,ssvep,erase_UL,0.67626953125
1,1,16,cross_session,ssvep,ssvep,erase_UL,0.64703369140625
1,1,25,cross_session,ssvep,ssvep,erase_UL,0.592041015625
1,1,35,cross_session,ssvep,ssvep,erase_UL,0.76611328125
1,1,42,cross_session,ssvep,ssvep,erase_UL,0.42364501953125
1,1,43,cross_session,ssvep,ssvep,erase_UL,0.9285888671875
1,1,45,cross_session,ssvep,ssvep,erase_UL,0.7861328125
1,1,48,cross_session,ssvep,ssvep,erase_UL,0.7613525390625
1,1,5,cross_session,ssvep,ssvep,erase_UL,0.73553466796875
1,1,6,cross_session,ssvep,ssvep,erase_UL,0.65985107421875
1,2,18,cross_paradigm,mi,erp,raw,0.7548828125
1,2,22,cross_paradigm,mi,erp,raw,0.7802734375
1,2,26,cross_paradigm,mi,erp,raw,0.557861328125
1,2,29,cross_paradigm,mi,erp,raw,0.45721435546875
1,2,34,cross_paradigm,mi,erp,raw,0.6275634765625
1,2,4,cross_paradigm,mi,erp,raw,0.95361328125
1,2,44,cross_paradigm,mi,erp,raw,0.30950927734375
1,2,51,cross_paradigm,mi,erp,raw,0.536865234375
1,2,52,cross_paradigm,mi,erp,raw,0.8642578125
1,2,54,cross_paradigm,mi,erp,raw,0.62445068359375
1,2,7,cross_paradigm,mi,erp,raw,0.886962890625
1,2,18,cross_paradigm,mi,erp,erase_UL,0.573486328125
1,2,22,cross_paradigm,mi,erp,erase_UL,0.59075927734375
1,2,26,cross_paradigm,mi,erp,erase_UL,0.63232421875
1,2,29,cross_paradigm,mi,erp,erase_UL,0.575439453125
1,2,34,cross_paradigm,mi,erp,erase_UL,0.5157470703125
1,2,4,cross_paradigm,mi,erp,erase_UL,0.656005859375
1,2,44,cross_paradigm,mi,erp,erase_UL,0.490478515625
1,2,51,cross_paradigm,mi,erp,erase_UL,0.53192138671875
1,2,52,cross_paradigm,mi,erp,erase_UL,0.69110107421875
1,2,54,cross_paradigm,mi,erp,erase_UL,0.5372314453125
1,2,7,cross_paradigm,mi,erp,erase_UL,0.73663330078125
1,2,18,cross_paradigm,mi,ssvep,raw,0.5982666015625
1,2,22,cross_paradigm,mi,ssvep,raw,0.7073974609375
1,2,26,cross_paradigm,mi,ssvep,raw,0.55523681640625
1,2,29,cross_paradigm,mi,ssvep,raw,0.56634521484375
1,2,34,cross_paradigm,mi,ssvep,raw,0.40533447265625
1,2,4,cross_paradigm,mi,ssvep,raw,0.72857666015625
1,2,44,cross_paradigm,mi,ssvep,raw,0.4132080078125
1,2,51,cross_paradigm,mi,ssvep,raw,0.63909912109375
1,2,52,cross_paradigm,mi,ssvep,raw,0.79962158203125
1,2,54,cross_paradigm,mi,ssvep,raw,0.66900634765625
1,2,7,cross_paradigm,mi,ssvep,raw,0.7835693359375
1,2,18,cross_paradigm,mi,ssvep,erase_UL,0.4730224609375
1,2,22,cross_paradigm,mi,ssvep,erase_UL,0.3436279296875
1,2,26,cross_paradigm,mi,ssvep,erase_UL,0.56396484375
1,2,29,cross_paradigm,mi,ssvep,erase_UL,0.49993896484375
1,2,34,cross_paradigm,mi,ssvep,erase_UL,0.55255126953125
1,2,4,cross_paradigm,mi,ssvep,erase_UL,0.725830078125
1,2,44,cross_paradigm,mi,ssvep,erase_UL,0.48504638671875
1,2,51,cross_paradigm,mi,ssvep,erase_UL,0.67291259765625
1,2,52,cross_paradigm,mi,ssvep,erase_UL,0.58642578125
1,2,54,cross_paradigm,mi,ssvep,erase_UL,0.62286376953125
1,2,7,cross_paradigm,mi,ssvep,erase_UL,0.61602783203125
1,2,18,cross_paradigm,erp,ssvep,raw,0.543701171875
1,2,22,cross_paradigm,erp,ssvep,raw,0.43682861328125
1,2,26,cross_paradigm,erp,ssvep,raw,0.7803955078125
1,2,29,cross_paradigm,erp,ssvep,raw,0.4930419921875
1,2,34,cross_paradigm,erp,ssvep,raw,0.4952392578125
1,2,4,cross_paradigm,erp,ssvep,raw,0.74847412109375
1,2,44,cross_paradigm,erp,ssvep,raw,0.70159912109375
1,2,51,cross_paradigm,erp,ssvep,raw,0.59075927734375
1,2,52,cross_paradigm,erp,ssvep,raw,0.6595458984375
1,2,54,cross_paradigm,erp,ssvep,raw,0.63018798828125
1,2,7,cross_paradigm,erp,ssvep,raw,0.72357177734375
1,2,18,cross_paradigm,erp,ssvep,erase_UL,0.4842529296875
1,2,22,cross_paradigm,erp,ssvep,erase_UL,0.59954833984375
1,2,26,cross_paradigm,erp,ssvep,erase_UL,0.66961669921875
1,2,29,cross_paradigm,erp,ssvep,erase_UL,0.4971923828125
1,2,34,cross_paradigm,erp,ssvep,erase_UL,0.5035400390625
1,2,4,cross_paradigm,erp,ssvep,erase_UL,0.5118408203125
1,2,44,cross_paradigm,erp,ssvep,erase_UL,0.5218505859375
1,2,51,cross_paradigm,erp,ssvep,erase_UL,0.5245361328125
1,2,52,cross_paradigm,erp,ssvep,erase_UL,0.55804443359375
1,2,54,cross_paradigm,erp,ssvep,erase_UL,0.5140380859375
1,2,7,cross_paradigm,erp,ssvep,erase_UL,0.63427734375
1,2,18,cross_session,mi,mi,raw,0.7794189453125
1,2,22,cross_session,mi,mi,raw,0.92779541015625
1,2,26,cross_session,mi,mi,raw,0.815673828125
1,2,29,cross_session,mi,mi,raw,0.734130859375
1,2,34,cross_session,mi,mi,raw,0.625732421875
1,2,4,cross_session,mi,mi,raw,0.92315673828125
1,2,44,cross_session,mi,mi,raw,0.77020263671875
1,2,51,cross_session,mi,mi,raw,0.614013671875
1,2,52,cross_session,mi,mi,raw,0.8482666015625
1,2,54,cross_session,mi,mi,raw,0.7867431640625
1,2,7,cross_session,mi,mi,raw,0.948486328125
1,2,18,cross_session,mi,mi,erase_UL,0.57904052734375
1,2,22,cross_session,mi,mi,erase_UL,0.62921142578125
1,2,26,cross_session,mi,mi,erase_UL,0.54150390625
1,2,29,cross_session,mi,mi,erase_UL,0.695556640625
1,2,34,cross_session,mi,mi,erase_UL,0.5855712890625
1,2,4,cross_session,mi,mi,erase_UL,0.7960205078125
1,2,44,cross_session,mi,mi,erase_UL,0.78802490234375
1,2,51,cross_session,mi,mi,erase_UL,0.615478515625
1,2,52,cross_session,mi,mi,erase_UL,0.81427001953125
1,2,54,cross_session,mi,mi,erase_UL,0.70098876953125
1,2,7,cross_session,mi,mi,erase_UL,0.95733642578125
1,2,18,cross_session,erp,erp,raw,0.5853271484375
1,2,22,cross_session,erp,erp,raw,0.5611572265625
1,2,26,cross_session,erp,erp,raw,0.63177490234375
1,2,29,cross_session,erp,erp,raw,0.592041015625
1,2,34,cross_session,erp,erp,raw,0.62060546875
1,2,4,cross_session,erp,erp,raw,0.88348388671875
1,2,44,cross_session,erp,erp,raw,0.82586669921875
1,2,51,cross_session,erp,erp,raw,0.57257080078125
1,2,52,cross_session,erp,erp,raw,0.78521728515625
1,2,54,cross_session,erp,erp,raw,0.64678955078125
1,2,7,cross_session,erp,erp,raw,0.9044189453125
1,2,18,cross_session,erp,erp,erase_UL,0.560546875
1,2,22,cross_session,erp,erp,erase_UL,0.6331787109375
1,2,26,cross_session,erp,erp,erase_UL,0.53485107421875
1,2,29,cross_session,erp,erp,erase_UL,0.5596923828125
1,2,34,cross_session,erp,erp,erase_UL,0.6123046875
1,2,4,cross_session,erp,erp,erase_UL,0.5810546875
1,2,44,cross_session,erp,erp,erase_UL,0.682373046875
1,2,51,cross_session,erp,erp,erase_UL,0.5130615234375
1,2,52,cross_session,erp,erp,erase_UL,0.6060791015625
1,2,54,cross_session,erp,erp,erase_UL,0.64013671875
1,2,7,cross_session,erp,erp,erase_UL,0.75
1,2,18,cross_session,ssvep,ssvep,raw,0.80401611328125
1,2,22,cross_session,ssvep,ssvep,raw,0.79931640625
1,2,26,cross_session,ssvep,ssvep,raw,0.7177734375
1,2,29,cross_session,ssvep,ssvep,raw,0.57110595703125
1,2,34,cross_session,ssvep,ssvep,raw,0.587890625
1,2,4,cross_session,ssvep,ssvep,raw,0.72222900390625
1,2,44,cross_session,ssvep,ssvep,raw,0.80712890625
1,2,51,cross_session,ssvep,ssvep,raw,0.70904541015625
1,2,52,cross_session,ssvep,ssvep,raw,0.8214111328125
1,2,54,cross_session,ssvep,ssvep,raw,0.71484375
1,2,7,cross_session,ssvep,ssvep,raw,0.945068359375
1,2,18,cross_session,ssvep,ssvep,erase_UL,0.77618408203125
1,2,22,cross_session,ssvep,ssvep,erase_UL,0.86639404296875
1,2,26,cross_session,ssvep,ssvep,erase_UL,0.71453857421875
1,2,29,cross_session,ssvep,ssvep,erase_UL,0.6787109375
1,2,34,cross_session,ssvep,ssvep,erase_UL,0.61407470703125
1,2,4,cross_session,ssvep,ssvep,erase_UL,0.73095703125
1,2,44,cross_session,ssvep,ssvep,erase_UL,0.4871826171875
1,2,51,cross_session,ssvep,ssvep,erase_UL,0.73712158203125
1,2,52,cross_session,ssvep,ssvep,erase_UL,0.81341552734375
1,2,54,cross_session,ssvep,ssvep,erase_UL,0.6473388671875
1,2,7,cross_session,ssvep,ssvep,erase_UL,0.881591796875
1,3,15,cross_paradigm,mi,erp,raw,0.666748046875
1,3,17,cross_paradigm,mi,erp,raw,0.8106689453125
1,3,20,cross_paradigm,mi,erp,raw,0.72784423828125
1,3,21,cross_paradigm,mi,erp,raw,0.9273681640625
1,3,24,cross_paradigm,mi,erp,raw,0.69140625
1,3,27,cross_paradigm,mi,erp,raw,0.8507080078125
1,3,28,cross_paradigm,mi,erp,raw,0.60821533203125
1,3,38,cross_paradigm,mi,erp,raw,0.67266845703125
1,3,41,cross_paradigm,mi,erp,raw,0.68511962890625
1,3,46,cross_paradigm,mi,erp,raw,0.84039306640625
1,3,9,cross_paradigm,mi,erp,raw,0.66351318359375
1,3,15,cross_paradigm,mi,erp,erase_UL,0.650634765625
1,3,17,cross_paradigm,mi,erp,erase_UL,0.43505859375
1,3,20,cross_paradigm,mi,erp,erase_UL,0.5850830078125
1,3,21,cross_paradigm,mi,erp,erase_UL,0.57586669921875
1,3,24,cross_paradigm,mi,erp,erase_UL,0.33966064453125
1,3,27,cross_paradigm,mi,erp,erase_UL,0.66534423828125
1,3,28,cross_paradigm,mi,erp,erase_UL,0.5823974609375
1,3,38,cross_paradigm,mi,erp,erase_UL,0.47650146484375
1,3,41,cross_paradigm,mi,erp,erase_UL,0.53009033203125
1,3,46,cross_paradigm,mi,erp,erase_UL,0.50677490234375
1,3,9,cross_paradigm,mi,erp,erase_UL,0.65869140625
1,3,15,cross_paradigm,mi,ssvep,raw,0.07598876953125
1,3,17,cross_paradigm,mi,ssvep,raw,0.65594482421875
1,3,20,cross_paradigm,mi,ssvep,raw,0.711669921875
1,3,21,cross_paradigm,mi,ssvep,raw,0.9713134765625
1,3,24,cross_paradigm,mi,ssvep,raw,0.908447265625
1,3,27,cross_paradigm,mi,ssvep,raw,0.76654052734375
1,3,28,cross_paradigm,mi,ssvep,raw,0.59149169921875
1,3,38,cross_paradigm,mi,ssvep,raw,0.65948486328125
1,3,41,cross_paradigm,mi,ssvep,raw,0.76611328125
1,3,46,cross_paradigm,mi,ssvep,raw,0.87847900390625
1,3,9,cross_paradigm,mi,ssvep,raw,0.65380859375
1,3,15,cross_paradigm,mi,ssvep,erase_UL,0.35650634765625
1,3,17,cross_paradigm,mi,ssvep,erase_UL,0.50396728515625
1,3,20,cross_paradigm,mi,ssvep,erase_UL,0.4193115234375
1,3,21,cross_paradigm,mi,ssvep,erase_UL,0.48248291015625
1,3,24,cross_paradigm,mi,ssvep,erase_UL,0.61572265625
1,3,27,cross_paradigm,mi,ssvep,erase_UL,0.5347900390625
1,3,28,cross_paradigm,mi,ssvep,erase_UL,0.75140380859375
1,3,38,cross_paradigm,mi,ssvep,erase_UL,0.53424072265625
1,3,41,cross_paradigm,mi,ssvep,erase_UL,0.50238037109375
1,3,46,cross_paradigm,mi,ssvep,erase_UL,0.7105712890625
1,3,9,cross_paradigm,mi,ssvep,erase_UL,0.59100341796875
1,3,15,cross_paradigm,erp,ssvep,raw,0.13336181640625
1,3,17,cross_paradigm,erp,ssvep,raw,0.787353515625
1,3,20,cross_paradigm,erp,ssvep,raw,0.65765380859375
1,3,21,cross_paradigm,erp,ssvep,raw,0.988525390625
1,3,24,cross_paradigm,erp,ssvep,raw,0.88134765625
1,3,27,cross_paradigm,erp,ssvep,raw,0.67999267578125
1,3,28,cross_paradigm,erp,ssvep,raw,0.6175537109375
1,3,38,cross_paradigm,erp,ssvep,raw,0.5697021484375
1,3,41,cross_paradigm,erp,ssvep,raw,0.80767822265625
1,3,46,cross_paradigm,erp,ssvep,raw,0.7572021484375
1,3,9,cross_paradigm,erp,ssvep,raw,0.7884521484375
1,3,15,cross_paradigm,erp,ssvep,erase_UL,0.53643798828125
1,3,17,cross_paradigm,erp,ssvep,erase_UL,0.490234375
1,3,20,cross_paradigm,erp,ssvep,erase_UL,0.46844482421875
1,3,21,cross_paradigm,erp,ssvep,erase_UL,0.68780517578125
1,3,24,cross_paradigm,erp,ssvep,erase_UL,0.50482177734375
1,3,27,cross_paradigm,erp,ssvep,erase_UL,0.468017578125
1,3,28,cross_paradigm,erp,ssvep,erase_UL,0.6461181640625
1,3,38,cross_paradigm,erp,ssvep,erase_UL,0.374755859375
1,3,41,cross_paradigm,erp,ssvep,erase_UL,0.54290771484375
1,3,46,cross_paradigm,erp,ssvep,erase_UL,0.5262451171875
1,3,9,cross_paradigm,erp,ssvep,erase_UL,0.6090087890625
1,3,15,cross_session,mi,mi,raw,0.7034912109375
1,3,17,cross_session,mi,mi,raw,0.878173828125
1,3,20,cross_session,mi,mi,raw,0.5228271484375
1,3,21,cross_session,mi,mi,raw,0.98199462890625
1,3,24,cross_session,mi,mi,raw,0.80145263671875
1,3,27,cross_session,mi,mi,raw,0.8753662109375
1,3,28,cross_session,mi,mi,raw,0.77239990234375
1,3,38,cross_session,mi,mi,raw,0.6871337890625
1,3,41,cross_session,mi,mi,raw,0.70684814453125
1,3,46,cross_session,mi,mi,raw,0.94378662109375
1,3,9,cross_session,mi,mi,raw,0.71453857421875
1,3,15,cross_session,mi,mi,erase_UL,0.68267822265625
1,3,17,cross_session,mi,mi,erase_UL,0.376708984375
1,3,20,cross_session,mi,mi,erase_UL,0.681640625
1,3,21,cross_session,mi,mi,erase_UL,0.67242431640625
1,3,24,cross_session,mi,mi,erase_UL,0.624267578125
1,3,27,cross_session,mi,mi,erase_UL,0.732177734375
1,3,28,cross_session,mi,mi,erase_UL,0.8170166015625
1,3,38,cross_session,mi,mi,erase_UL,0.57598876953125
1,3,41,cross_session,mi,mi,erase_UL,0.65777587890625
1,3,46,cross_session,mi,mi,erase_UL,0.73687744140625
1,3,9,cross_session,mi,mi,erase_UL,0.53253173828125
1,3,15,cross_session,erp,erp,raw,0.76654052734375
1,3,17,cross_session,erp,erp,raw,0.7921142578125
1,3,20,cross_session,erp,erp,raw,0.58837890625
1,3,21,cross_session,erp,erp,raw,0.98260498046875
1,3,24,cross_session,erp,erp,raw,0.658935546875
1,3,27,cross_session,erp,erp,raw,0.7762451171875
1,3,28,cross_session,erp,erp,raw,0.6253662109375
1,3,38,cross_session,erp,erp,raw,0.71807861328125
1,3,41,cross_session,erp,erp,raw,0.732666015625
1,3,46,cross_session,erp,erp,raw,0.802490234375
1,3,9,cross_session,erp,erp,raw,0.72076416015625
1,3,15,cross_session,erp,erp,erase_UL,0.55853271484375
1,3,17,cross_session,erp,erp,erase_UL,0.538818359375
1,3,20,cross_session,erp,erp,erase_UL,0.51971435546875
1,3,21,cross_session,erp,erp,erase_UL,0.5850830078125
1,3,24,cross_session,erp,erp,erase_UL,0.45330810546875
1,3,27,cross_session,erp,erp,erase_UL,0.593505859375
1,3,28,cross_session,erp,erp,erase_UL,0.50921630859375
1,3,38,cross_session,erp,erp,erase_UL,0.52313232421875
1,3,41,cross_session,erp,erp,erase_UL,0.59912109375
1,3,46,cross_session,erp,erp,erase_UL,0.54248046875
1,3,9,cross_session,erp,erp,erase_UL,0.58642578125
1,3,15,cross_session,ssvep,ssvep,raw,0.1531982421875
1,3,17,cross_session,ssvep,ssvep,raw,0.91107177734375
1,3,20,cross_session,ssvep,ssvep,raw,0.79010009765625
1,3,21,cross_session,ssvep,ssvep,raw,0.90631103515625
1,3,24,cross_session,ssvep,ssvep,raw,0.96771240234375
1,3,27,cross_session,ssvep,ssvep,raw,0.798583984375
1,3,28,cross_session,ssvep,ssvep,raw,0.8070068359375
1,3,38,cross_session,ssvep,ssvep,raw,0.65789794921875
1,3,41,cross_session,ssvep,ssvep,raw,0.859619140625
1,3,46,cross_session,ssvep,ssvep,raw,0.8961181640625
1,3,9,cross_session,ssvep,ssvep,raw,0.8037109375
1,3,15,cross_session,ssvep,ssvep,erase_UL,0.44171142578125
1,3,17,cross_session,ssvep,ssvep,erase_UL,0.5927734375
1,3,20,cross_session,ssvep,ssvep,erase_UL,0.7294921875
1,3,21,cross_session,ssvep,ssvep,erase_UL,0.58551025390625
1,3,24,cross_session,ssvep,ssvep,erase_UL,0.81195068359375
1,3,27,cross_session,ssvep,ssvep,erase_UL,0.6158447265625
1,3,28,cross_session,ssvep,ssvep,erase_UL,0.72125244140625
1,3,38,cross_session,ssvep,ssvep,erase_UL,0.504150390625
1,3,41,cross_session,ssvep,ssvep,erase_UL,0.68377685546875
1,3,46,cross_session,ssvep,ssvep,erase_UL,0.73529052734375
1,3,9,cross_session,ssvep,ssvep,erase_UL,0.6895751953125
1,4,11,cross_paradigm,mi,erp,raw,0.7906494140625
1,4,12,cross_paradigm,mi,erp,raw,0.82135009765625
1,4,23,cross_paradigm,mi,erp,raw,0.70660400390625
1,4,3,cross_paradigm,mi,erp,raw,0.7216796875
1,4,30,cross_paradigm,mi,erp,raw,0.7418212890625
1,4,31,cross_paradigm,mi,erp,raw,0.6474609375
1,4,37,cross_paradigm,mi,erp,raw,0.60833740234375
1,4,39,cross_paradigm,mi,erp,raw,0.7012939453125
1,4,49,cross_paradigm,mi,erp,raw,0.5528564453125
1,4,8,cross_paradigm,mi,erp,raw,0.8253173828125
1,4,11,cross_paradigm,mi,erp,erase_UL,0.62310791015625
1,4,12,cross_paradigm,mi,erp,erase_UL,0.52984619140625
1,4,23,cross_paradigm,mi,erp,erase_UL,0.5955810546875
1,4,3,cross_paradigm,mi,erp,erase_UL,0.53155517578125
1,4,30,cross_paradigm,mi,erp,erase_UL,0.59423828125
1,4,31,cross_paradigm,mi,erp,erase_UL,0.54425048828125
1,4,37,cross_paradigm,mi,erp,erase_UL,0.47198486328125
1,4,39,cross_paradigm,mi,erp,erase_UL,0.53448486328125
1,4,49,cross_paradigm,mi,erp,erase_UL,0.46087646484375
1,4,8,cross_paradigm,mi,erp,erase_UL,0.61724853515625
1,4,11,cross_paradigm,mi,ssvep,raw,0.74017333984375
1,4,12,cross_paradigm,mi,ssvep,raw,0.6470947265625
1,4,23,cross_paradigm,mi,ssvep,raw,0.91851806640625
1,4,3,cross_paradigm,mi,ssvep,raw,0.74395751953125
1,4,30,cross_paradigm,mi,ssvep,raw,0.66754150390625
1,4,31,cross_paradigm,mi,ssvep,raw,0.59368896484375
1,4,37,cross_paradigm,mi,ssvep,raw,0.69586181640625
1,4,39,cross_paradigm,mi,ssvep,raw,0.57318115234375
1,4,49,cross_paradigm,mi,ssvep,raw,0.42718505859375
1,4,8,cross_paradigm,mi,ssvep,raw,0.7349853515625
1,4,11,cross_paradigm,mi,ssvep,erase_UL,0.75689697265625
1,4,12,cross_paradigm,mi,ssvep,erase_UL,0.44580078125
1,4,23,cross_paradigm,mi,ssvep,erase_UL,0.77978515625
1,4,3,cross_paradigm,mi,ssvep,erase_UL,0.468994140625
1,4,30,cross_paradigm,mi,ssvep,erase_UL,0.520263671875
1,4,31,cross_paradigm,mi,ssvep,erase_UL,0.5548095703125
1,4,37,cross_paradigm,mi,ssvep,erase_UL,0.5291748046875
1,4,39,cross_paradigm,mi,ssvep,erase_UL,0.59429931640625
1,4,49,cross_paradigm,mi,ssvep,erase_UL,0.5419921875
1,4,8,cross_paradigm,mi,ssvep,erase_UL,0.38800048828125
1,4,11,cross_paradigm,erp,ssvep,raw,0.62335205078125
1,4,12,cross_paradigm,erp,ssvep,raw,0.574462890625
1,4,23,cross_paradigm,erp,ssvep,raw,0.7476806640625
1,4,3,cross_paradigm,erp,ssvep,raw,0.8419189453125
1,4,30,cross_paradigm,erp,ssvep,raw,0.49688720703125
1,4,31,cross_paradigm,erp,ssvep,raw,0.67950439453125
1,4,37,cross_paradigm,erp,ssvep,raw,0.61346435546875
1,4,39,cross_paradigm,erp,ssvep,raw,0.5196533203125
1,4,49,cross_paradigm,erp,ssvep,raw,0.522216796875
1,4,8,cross_paradigm,erp,ssvep,raw,0.668212890625
1,4,11,cross_paradigm,erp,ssvep,erase_UL,0.42999267578125
1,4,12,cross_paradigm,erp,ssvep,erase_UL,0.58734130859375
1,4,23,cross_paradigm,erp,ssvep,erase_UL,0.44110107421875
1,4,3,cross_paradigm,erp,ssvep,erase_UL,0.5875244140625
1,4,30,cross_paradigm,erp,ssvep,erase_UL,0.51605224609375
1,4,31,cross_paradigm,erp,ssvep,erase_UL,0.4825439453125
1,4,37,cross_paradigm,erp,ssvep,erase_UL,0.51153564453125
1,4,39,cross_paradigm,erp,ssvep,erase_UL,0.5614013671875
1,4,49,cross_paradigm,erp,ssvep,erase_UL,0.557861328125
1,4,8,cross_paradigm,erp,ssvep,erase_UL,0.4091796875
1,4,11,cross_session,mi,mi,raw,0.85626220703125
1,4,12,cross_session,mi,mi,raw,0.91180419921875
1,4,23,cross_session,mi,mi,raw,0.80560302734375
1,4,3,cross_session,mi,mi,raw,0.7840576171875
1,4,30,cross_session,mi,mi,raw,0.9400634765625
1,4,31,cross_session,mi,mi,raw,0.76776123046875
1,4,37,cross_session,mi,mi,raw,0.87255859375
1,4,39,cross_session,mi,mi,raw,0.72900390625
1,4,49,cross_session,mi,mi,raw,0.87591552734375
1,4,8,cross_session,mi,mi,raw,0.754638671875
1,4,11,cross_session,mi,mi,erase_UL,0.83905029296875
1,4,12,cross_session,mi,mi,erase_UL,0.67724609375
1,4,23,cross_session,mi,mi,erase_UL,0.68988037109375
1,4,3,cross_session,mi,mi,erase_UL,0.63519287109375
1,4,30,cross_session,mi,mi,erase_UL,0.82464599609375
1,4,31,cross_session,mi,mi,erase_UL,0.69586181640625
1,4,37,cross_session,mi,mi,erase_UL,0.6553955078125
1,4,39,cross_session,mi,mi,erase_UL,0.54730224609375
1,4,49,cross_session,mi,mi,erase_UL,0.61187744140625
1,4,8,cross_session,mi,mi,erase_UL,0.30657958984375
1,4,11,cross_session,erp,erp,raw,0.70184326171875
1,4,12,cross_session,erp,erp,raw,0.81512451171875
1,4,23,cross_session,erp,erp,raw,0.69183349609375
1,4,3,cross_session,erp,erp,raw,0.89154052734375
1,4,30,cross_session,erp,erp,raw,0.51678466796875
1,4,31,cross_session,erp,erp,raw,0.72265625
1,4,37,cross_session,erp,erp,raw,0.5960693359375
1,4,39,cross_session,erp,erp,raw,0.691650390625
1,4,49,cross_session,erp,erp,raw,0.55670166015625
1,4,8,cross_session,erp,erp,raw,0.75189208984375
1,4,11,cross_session,erp,erp,erase_UL,0.53302001953125
1,4,12,cross_session,erp,erp,erase_UL,0.50115966796875
1,4,23,cross_session,erp,erp,erase_UL,0.5928955078125
1,4,3,cross_session,erp,erp,erase_UL,0.5509033203125
1,4,30,cross_session,erp,erp,erase_UL,0.4871826171875
1,4,31,cross_session,erp,erp,erase_UL,0.60357666015625
1,4,37,cross_session,erp,erp,erase_UL,0.56817626953125
1,4,39,cross_session,erp,erp,erase_UL,0.493408203125
1,4,49,cross_session,erp,erp,erase_UL,0.51947021484375
1,4,8,cross_session,erp,erp,erase_UL,0.51141357421875
1,4,11,cross_session,ssvep,ssvep,raw,0.7930908203125
1,4,12,cross_session,ssvep,ssvep,raw,0.61627197265625
1,4,23,cross_session,ssvep,ssvep,raw,0.91693115234375
1,4,3,cross_session,ssvep,ssvep,raw,0.84124755859375
1,4,30,cross_session,ssvep,ssvep,raw,0.6234130859375
1,4,31,cross_session,ssvep,ssvep,raw,0.7119140625
1,4,37,cross_session,ssvep,ssvep,raw,0.69781494140625
1,4,39,cross_session,ssvep,ssvep,raw,0.640869140625
1,4,49,cross_session,ssvep,ssvep,raw,0.7354736328125
1,4,8,cross_session,ssvep,ssvep,raw,0.86309814453125
1,4,11,cross_session,ssvep,ssvep,erase_UL,0.84576416015625
1,4,12,cross_session,ssvep,ssvep,erase_UL,0.61181640625
1,4,23,cross_session,ssvep,ssvep,erase_UL,0.83251953125
1,4,3,cross_session,ssvep,ssvep,erase_UL,0.62176513671875
1,4,30,cross_session,ssvep,ssvep,erase_UL,0.5791015625
1,4,31,cross_session,ssvep,ssvep,erase_UL,0.85296630859375
1,4,37,cross_session,ssvep,ssvep,erase_UL,0.77056884765625
1,4,39,cross_session,ssvep,ssvep,erase_UL,0.551025390625
1,4,49,cross_session,ssvep,ssvep,erase_UL,0.7244873046875
1,4,8,cross_session,ssvep,ssvep,erase_UL,0.45098876953125
2,0,13,cross_paradigm,mi,erp,raw,0.92681884765625
2,0,14,cross_paradigm,mi,erp,raw,0.54254150390625
2,0,19,cross_paradigm,mi,erp,raw,0.68927001953125
2,0,2,cross_paradigm,mi,erp,raw,0.8548583984375
2,0,32,cross_paradigm,mi,erp,raw,0.76910400390625
2,0,33,cross_paradigm,mi,erp,raw,0.8160400390625
2,0,36,cross_paradigm,mi,erp,raw,0.5203857421875
2,0,40,cross_paradigm,mi,erp,raw,0.67120361328125
