seed,fold,subject_id,task,condition,balanced_accuracy
2,2,52,erp,erase_ULM,0.6115151515151516
2,2,54,erp,erase_ULM,0.608030303030303
2,2,7,erp,erase_ULM,0.6237878787878788
2,2,18,erp,keep_UL,0.5369308422203238
2,2,22,erp,keep_UL,0.5809090909090909
2,2,26,erp,keep_UL,0.5672727272727273
2,2,29,erp,keep_UL,0.5556060606060605
2,2,34,erp,keep_UL,0.5263636363636364
2,2,4,erp,keep_UL,0.5265151515151515
2,2,44,erp,keep_UL,0.571060606060606
2,2,51,erp,keep_UL,0.5315151515151515
2,2,52,erp,keep_UL,0.5292424242424243
2,2,54,erp,keep_UL,0.5512121212121213
2,2,7,erp,keep_UL,0.5137878787878788
2,2,18,erp,keep_UM,0.6011635757392046
2,2,22,erp,keep_UM,0.6737878787878788
2,2,26,erp,keep_UM,0.6301515151515151
2,2,29,erp,keep_UM,0.63
2,2,34,erp,keep_UM,0.5796969696969697
2,2,4,erp,keep_UM,0.5715151515151515
2,2,44,erp,keep_UM,0.7257575757575758
2,2,51,erp,keep_UM,0.6003030303030303
2,2,52,erp,keep_UM,0.6175757575757576
2,2,54,erp,keep_UM,0.6087878787878789
2,2,7,erp,keep_UM,0.6207575757575758
2,2,18,erp,erase_PCA,0.6088947982400543
2,2,22,erp,erase_PCA,0.6940909090909091
2,2,26,erp,erase_PCA,0.6509090909090909
2,2,29,erp,erase_PCA,0.6319696969696971
2,2,34,erp,erase_PCA,0.645
2,2,4,erp,erase_PCA,0.5995454545454546
2,2,44,erp,erase_PCA,0.7040909090909091
2,2,51,erp,erase_PCA,0.6289393939393939
2,2,52,erp,erase_PCA,0.6298484848484849
2,2,54,erp,erase_PCA,0.6116666666666666
2,2,7,erp,erase_PCA,0.6072727272727273
2,2,18,erp,residualized_raw,0.6207177106010086
2,2,22,erp,residualized_raw,0.7160606060606061
2,2,26,erp,residualized_raw,0.6662121212121213
2,2,29,erp,residualized_raw,0.6433333333333333
2,2,34,erp,residualized_raw,0.6537878787878788
2,2,4,erp,residualized_raw,0.6046969696969697
2,2,44,erp,residualized_raw,0.7254545454545455
2,2,51,erp,residualized_raw,0.6362121212121212
2,2,52,erp,residualized_raw,0.645
2,2,54,erp,residualized_raw,0.6154545454545455
2,2,7,erp,residualized_raw,0.6446969696969698
2,2,18,erp,residualized_erase_UL,0.6190438792287838
2,2,22,erp,residualized_erase_UL,0.7162121212121212
2,2,26,erp,residualized_erase_UL,0.6653030303030303
2,2,29,erp,residualized_erase_UL,0.6456060606060606
2,2,34,erp,residualized_erase_UL,0.65
2,2,4,erp,residualized_erase_UL,0.6072727272727273
2,2,44,erp,residualized_erase_UL,0.7151515151515151
2,2,51,erp,residualized_erase_UL,0.6345454545454545
2,2,52,erp,residualized_erase_UL,0.6433333333333333
2,2,54,erp,residualized_erase_UL,0.6118181818181818
2,2,7,erp,residualized_erase_UL,0.6489393939393939
2,2,18,erp,residualized_erase_UM,0.606168306281977
2,2,22,erp,residualized_erase_UM,0.697121212121212
2,2,26,erp,residualized_erase_UM,0.6678787878787878
2,2,29,erp,residualized_erase_UM,0.6377272727272727
2,2,34,erp,residualized_erase_UM,0.6389393939393939
2,2,4,erp,residualized_erase_UM,0.6072727272727272
2,2,44,erp,residualized_erase_UM,0.6827272727272727
2,2,51,erp,residualized_erase_UM,0.6412121212121211
2,2,52,erp,residualized_erase_UM,0.633030303030303
2,2,54,erp,residualized_erase_UM,0.6189393939393939
2,2,7,erp,residualized_erase_UM,0.631969696969697
2,2,18,ssvep,raw,0.99
2,2,22,ssvep,raw,0.85
2,2,26,ssvep,raw,0.97
2,2,29,ssvep,raw,0.98
2,2,34,ssvep,raw,0.8049999999999999
2,2,4,ssvep,raw,1.0
2,2,44,ssvep,raw,1.0
2,2,51,ssvep,raw,0.7899999999999999
2,2,52,ssvep,raw,0.99
2,2,54,ssvep,raw,0.92
2,2,7,ssvep,raw,1.0
2,2,18,ssvep,erase_UL,0.985
2,2,22,ssvep,erase_UL,0.885
2,2,26,ssvep,erase_UL,0.98
2,2,29,ssvep,erase_UL,0.955
2,2,34,ssvep,erase_UL,0.7699999999999999
2,2,4,ssvep,erase_UL,1.0
2,2,44,ssvep,erase_UL,1.0
2,2,51,ssvep,erase_UL,0.7999999999999999
2,2,52,ssvep,erase_UL,0.99
2,2,54,ssvep,erase_UL,0.925
2,2,7,ssvep,erase_UL,1.0
2,2,18,ssvep,erase_UM,0.99
2,2,22,ssvep,erase_UM,0.76
2,2,26,ssvep,erase_UM,0.985
2,2,29,ssvep,erase_UM,0.93
2,2,34,ssvep,erase_UM,0.71
2,2,4,ssvep,erase_UM,1.0
2,2,44,ssvep,erase_UM,0.995
2,2,51,ssvep,erase_UM,0.7849999999999999
2,2,52,ssvep,erase_UM,0.98
2,2,54,ssvep,erase_UM,0.8949999999999999
2,2,7,ssvep,erase_UM,1.0
2,2,18,ssvep,erase_ULM,0.99
2,2,22,ssvep,erase_ULM,0.76
2,2,26,ssvep,erase_ULM,0.965
2,2,29,ssvep,erase_ULM,0.8899999999999999
2,2,34,ssvep,erase_ULM,0.7699999999999999
2,2,4,ssvep,erase_ULM,1.0
2,2,44,ssvep,erase_ULM,0.995
2,2,51,ssvep,erase_ULM,0.7649999999999999
2,2,52,ssvep,erase_ULM,0.955
2,2,54,ssvep,erase_ULM,0.8949999999999999
2,2,7,ssvep,erase_ULM,1.0
2,2,18,ssvep,keep_UL,0.98
2,2,22,ssvep,keep_UL,0.795
2,2,26,ssvep,keep_UL,0.955
2,2,29,ssvep,keep_UL,0.94
2,2,34,ssvep,keep_UL,0.745
2,2,4,ssvep,keep_UL,1.0
2,2,44,ssvep,keep_UL,0.99
2,2,51,ssvep,keep_UL,0.74
2,2,52,ssvep,keep_UL,0.97
2,2,54,ssvep,keep_UL,0.855
2,2,7,ssvep,keep_UL,0.995
2,2,18,ssvep,keep_UM,0.99
2,2,22,ssvep,keep_UM,0.8049999999999999
2,2,26,ssvep,keep_UM,0.97
2,2,29,ssvep,keep_UM,0.975
2,2,34,ssvep,keep_UM,0.815
2,2,4,ssvep,keep_UM,1.0
2,2,44,ssvep,keep_UM,1.0
2,2,51,ssvep,keep_UM,0.7849999999999999
2,2,52,ssvep,keep_UM,0.985
2,2,54,ssvep,keep_UM,0.92
2,2,7,ssvep,keep_UM,1.0
2,2,18,ssvep,erase_PCA,0.98
2,2,22,ssvep,erase_PCA,0.645
2,2,26,ssvep,erase_PCA,0.94
2,2,29,ssvep,erase_PCA,0.86
2,2,34,ssvep,erase_PCA,0.6
2,2,4,ssvep,erase_PCA,0.995
2,2,44,ssvep,erase_PCA,0.98
2,2,51,ssvep,erase_PCA,0.755
2,2,52,ssvep,erase_PCA,0.965
2,2,54,ssvep,erase_PCA,0.8400000000000001
2,2,7,ssvep,erase_PCA,0.97
2,2,18,ssvep,residualized_raw,0.99
2,2,22,ssvep,residualized_raw,0.85
2,2,26,ssvep,residualized_raw,0.97
2,2,29,ssvep,residualized_raw,0.98
2,2,34,ssvep,residualized_raw,0.8049999999999999
2,2,4,ssvep,residualized_raw,1.0
2,2,44,ssvep,residualized_raw,1.0
2,2,51,ssvep,residualized_raw,0.7899999999999999
2,2,52,ssvep,residualized_raw,0.99
2,2,54,ssvep,residualized_raw,0.92
2,2,7,ssvep,residualized_raw,1.0
2,2,18,ssvep,residualized_erase_UL,0.985
2,2,22,ssvep,residualized_erase_UL,0.885
2,2,26,ssvep,residualized_erase_UL,0.98
2,2,29,ssvep,residualized_erase_UL,0.955
2,2,34,ssvep,residualized_erase_UL,0.7699999999999999
2,2,4,ssvep,residualized_erase_UL,1.0
2,2,44,ssvep,residualized_erase_UL,1.0
2,2,51,ssvep,residualized_erase_UL,0.7999999999999999
2,2,52,ssvep,residualized_erase_UL,0.99
2,2,54,ssvep,residualized_erase_UL,0.925
2,2,7,ssvep,residualized_erase_UL,1.0
2,2,18,ssvep,residualized_erase_UM,0.99
2,2,22,ssvep,residualized_erase_UM,0.76
2,2,26,ssvep,residualized_erase_UM,0.985
2,2,29,ssvep,residualized_erase_UM,0.93
2,2,34,ssvep,residualized_erase_UM,0.71
2,2,4,ssvep,residualized_erase_UM,1.0
2,2,44,ssvep,residualized_erase_UM,0.995
2,2,51,ssvep,residualized_erase_UM,0.7849999999999999
2,2,52,ssvep,residualized_erase_UM,0.98
2,2,54,ssvep,residualized_erase_UM,0.8949999999999999
2,2,7,ssvep,residualized_erase_UM,1.0
2,3,15,mi,raw,0.72
2,3,17,mi,raw,0.6699999999999999
2,3,20,mi,raw,0.8200000000000001
2,3,21,mi,raw,0.895
2,3,24,mi,raw,0.5700000000000001
2,3,27,mi,raw,0.8200000000000001
2,3,28,mi,raw,0.965
2,3,38,mi,raw,0.69
2,3,41,mi,raw,0.64
2,3,46,mi,raw,0.725
2,3,9,mi,raw,0.8049999999999999
2,3,15,mi,erase_UL,0.675
2,3,17,mi,erase_UL,0.5900000000000001
2,3,20,mi,erase_UL,0.75
2,3,21,mi,erase_UL,0.765
2,3,24,mi,erase_UL,0.55
2,3,27,mi,erase_UL,0.81
2,3,28,mi,erase_UL,0.895
2,3,38,mi,erase_UL,0.66
2,3,41,mi,erase_UL,0.6599999999999999
2,3,46,mi,erase_UL,0.5900000000000001
2,3,9,mi,erase_UL,0.69
2,3,15,mi,erase_UM,0.685
2,3,17,mi,erase_UM,0.51
2,3,20,mi,erase_UM,0.72
2,3,21,mi,erase_UM,0.905
2,3,24,mi,erase_UM,0.5549999999999999
2,3,27,mi,erase_UM,0.8400000000000001
2,3,28,mi,erase_UM,0.915
2,3,38,mi,erase_UM,0.635
2,3,41,mi,erase_UM,0.635
2,3,46,mi,erase_UM,0.63
2,3,9,mi,erase_UM,0.655
2,3,15,mi,erase_ULM,0.705
2,3,17,mi,erase_ULM,0.54
2,3,20,mi,erase_ULM,0.675
2,3,21,mi,erase_ULM,0.865
2,3,24,mi,erase_ULM,0.5549999999999999
2,3,27,mi,erase_ULM,0.835
2,3,28,mi,erase_ULM,0.875
2,3,38,mi,erase_ULM,0.625
2,3,41,mi,erase_ULM,0.6200000000000001
2,3,46,mi,erase_ULM,0.6
2,3,9,mi,erase_ULM,0.675
2,3,15,mi,keep_UL,0.6950000000000001
2,3,17,mi,keep_UL,0.665
2,3,20,mi,keep_UL,0.845
2,3,21,mi,keep_UL,0.88
2,3,24,mi,keep_UL,0.585
2,3,27,mi,keep_UL,0.8
2,3,28,mi,keep_UL,0.96
2,3,38,mi,keep_UL,0.64
2,3,41,mi,keep_UL,0.655
2,3,46,mi,keep_UL,0.665
2,3,9,mi,keep_UL,0.8
2,3,15,mi,keep_UM,0.6950000000000001
2,3,17,mi,keep_UM,0.665
2,3,20,mi,keep_UM,0.8500000000000001
2,3,21,mi,keep_UM,0.88
2,3,24,mi,keep_UM,0.5700000000000001
2,3,27,mi,keep_UM,0.79
2,3,28,mi,keep_UM,0.96
2,3,38,mi,keep_UM,0.6499999999999999
2,3,41,mi,keep_UM,0.615
2,3,46,mi,keep_UM,0.6950000000000001
2,3,9,mi,keep_UM,0.8
2,3,15,mi,erase_PCA,0.45
2,3,17,mi,erase_PCA,0.515
2,3,20,mi,erase_PCA,0.52
2,3,21,mi,erase_PCA,0.6799999999999999
2,3,24,mi,erase_PCA,0.62
2,3,27,mi,erase_PCA,0.49
2,3,28,mi,erase_PCA,0.68
2,3,38,mi,erase_PCA,0.605
2,3,41,mi,erase_PCA,0.525
2,3,46,mi,erase_PCA,0.61
2,3,9,mi,erase_PCA,0.685
2,3,15,mi,residualized_raw,0.72
2,3,17,mi,residualized_raw,0.6599999999999999
2,3,20,mi,residualized_raw,0.8200000000000001
2,3,21,mi,residualized_raw,0.895
2,3,24,mi,residualized_raw,0.57
2,3,27,mi,residualized_raw,0.825
2,3,28,mi,residualized_raw,0.965
2,3,38,mi,residualized_raw,0.69
2,3,41,mi,residualized_raw,0.645
2,3,46,mi,residualized_raw,0.725
2,3,9,mi,residualized_raw,0.8049999999999999
2,3,15,mi,residualized_erase_UL,0.675
2,3,17,mi,residualized_erase_UL,0.585
2,3,20,mi,residualized_erase_UL,0.745
2,3,21,mi,residualized_erase_UL,0.76
2,3,24,mi,residualized_erase_UL,0.55
2,3,27,mi,residualized_erase_UL,0.8049999999999999
2,3,28,mi,residualized_erase_UL,0.895
2,3,38,mi,residualized_erase_UL,0.665
2,3,41,mi,residualized_erase_UL,0.655
2,3,46,mi,residualized_erase_UL,0.595
2,3,9,mi,residualized_erase_UL,0.6799999999999999
2,3,15,mi,residualized_erase_UM,0.675
2,3,17,mi,residualized_erase_UM,0.515
2,3,20,mi,residualized_erase_UM,0.715
2,3,21,mi,residualized_erase_UM,0.905
2,3,24,mi,residualized_erase_UM,0.5549999999999999
2,3,27,mi,residualized_erase_UM,0.835
2,3,28,mi,residualized_erase_UM,0.905
2,3,38,mi,residualized_erase_UM,0.62
2,3,41,mi,residualized_erase_UM,0.64
2,3,46,mi,residualized_erase_UM,0.625
2,3,9,mi,residualized_erase_UM,0.655
2,3,15,erp,raw,0.6668181818181818
2,3,17,erp,raw,0.6175757575757577
2,3,20,erp,raw,0.6863636363636363
2,3,21,erp,raw,0.6545454545454545
2,3,24,erp,raw,0.6374242424242424
2,3,27,erp,raw,0.6424242424242425
2,3,28,erp,raw,0.6915151515151515
2,3,38,erp,raw,0.6395454545454546
2,3,41,erp,raw,0.6968181818181818
2,3,46,erp,raw,0.6615151515151515
2,3,9,erp,raw,0.5789393939393939
2,3,15,erp,erase_UL,0.6743939393939393
2,3,17,erp,erase_UL,0.6043939393939394
2,3,20,erp,erase_UL,0.6822727272727274
2,3,21,erp,erase_UL,0.635
2,3,24,erp,erase_UL,0.6322727272727273
2,3,27,erp,erase_UL,0.6407575757575759
2,3,28,erp,erase_UL,0.6868181818181818
2,3,38,erp,erase_UL,0.6331818181818182
2,3,41,erp,erase_UL,0.6874242424242425
2,3,46,erp,erase_UL,0.6621212121212121
2,3,9,erp,erase_UL,0.5869696969696969
2,3,15,erp,erase_UM,0.6677272727272727
2,3,17,erp,erase_UM,0.5824242424242425
2,3,20,erp,erase_UM,0.686060606060606
2,3,21,erp,erase_UM,0.626060606060606
2,3,24,erp,erase_UM,0.6277272727272727
2,3,27,erp,erase_UM,0.6324242424242424
2,3,28,erp,erase_UM,0.6813636363636364
2,3,38,erp,erase_UM,0.6265151515151515
2,3,41,erp,erase_UM,0.6845454545454546
2,3,46,erp,erase_UM,0.6634848484848486
2,3,9,erp,erase_UM,0.5856060606060606
2,3,15,erp,erase_ULM,0.6566666666666667
2,3,17,erp,erase_ULM,0.5666666666666667
2,3,20,erp,erase_ULM,0.6833333333333333
2,3,21,erp,erase_ULM,0.6112121212121212
2,3,24,erp,erase_ULM,0.6221212121212121
2,3,27,erp,erase_ULM,0.6422727272727272
2,3,28,erp,erase_ULM,0.6731818181818182
2,3,38,erp,erase_ULM,0.6181818181818182
2,3,41,erp,erase_ULM,0.6925757575757576
2,3,46,erp,erase_ULM,0.6521212121212121
2,3,9,erp,erase_ULM,0.5783333333333334
2,3,15,erp,keep_UL,0.5606060606060606
2,3,17,erp,keep_UL,0.5846969696969697
2,3,20,erp,keep_UL,0.6062121212121212
2,3,21,erp,keep_UL,0.588030303030303
2,3,24,erp,keep_UL,0.5722727272727273
2,3,27,erp,keep_UL,0.5625757575757576
2,3,28,erp,keep_UL,0.6027272727272728
2,3,38,erp,keep_UL,0.6289393939393939
2,3,41,erp,keep_UL,0.6416666666666666
2,3,46,erp,keep_UL,0.5621212121212121
2,3,9,erp,keep_UL,0.5375757575757576
2,3,15,erp,keep_UM,0.6248484848484849
2,3,17,erp,keep_UM,0.6265151515151515
2,3,20,erp,keep_UM,0.6604545454545454
2,3,21,erp,keep_UM,0.5528787878787879
2,3,24,erp,keep_UM,0.6004545454545455
2,3,27,erp,keep_UM,0.6048484848484849
2,3,28,erp,keep_UM,0.6492424242424243
2,3,38,erp,keep_UM,0.635
2,3,41,erp,keep_UM,0.6637878787878788
2,3,46,erp,keep_UM,0.5974242424242424
2,3,9,erp,keep_UM,0.5642424242424242
2,3,15,erp,erase_PCA,0.6227272727272728
2,3,17,erp,erase_PCA,0.5528787878787879
2,3,20,erp,erase_PCA,0.655909090909091
2,3,21,erp,erase_PCA,0.5227272727272727
2,3,24,erp,erase_PCA,0.6037878787878788
2,3,27,erp,erase_PCA,0.614090909090909
2,3,28,erp,erase_PCA,0.6357575757575757
2,3,38,erp,erase_PCA,0.5746969696969697
2,3,41,erp,erase_PCA,0.6595454545454545
2,3,46,erp,erase_PCA,0.6322727272727273
2,3,9,erp,erase_PCA,0.5587878787878788
2,3,15,erp,residualized_raw,0.6677272727272727
2,3,17,erp,residualized_raw,0.6168181818181818
2,3,20,erp,residualized_raw,0.6865151515151515
2,3,21,erp,residualized_raw,0.6525757575757576
2,3,24,erp,residualized_raw,0.6348484848484848
2,3,27,erp,residualized_raw,0.6453030303030303
2,3,28,erp,residualized_raw,0.6910606060606062
2,3,38,erp,residualized_raw,0.6374242424242424
2,3,41,erp,residualized_raw,0.6993939393939395
2,3,46,erp,residualized_raw,0.6621212121212121
2,3,9,erp,residualized_raw,0.5781818181818181
2,3,15,erp,residualized_erase_UL,0.6722727272727272
2,3,17,erp,residualized_erase_UL,0.6013636363636363
2,3,20,erp,residualized_erase_UL,0.6821212121212121
2,3,21,erp,residualized_erase_UL,0.6342424242424243
2,3,24,erp,residualized_erase_UL,0.6325757575757576
2,3,27,erp,residualized_erase_UL,0.6403030303030304
2,3,28,erp,residualized_erase_UL,0.6890909090909091
2,3,38,erp,residualized_erase_UL,0.6310606060606061
2,3,41,erp,residualized_erase_UL,0.6892424242424242
2,3,46,erp,residualized_erase_UL,0.6618181818181819
2,3,9,erp,residualized_erase_UL,0.5898484848484848
2,3,15,erp,residualized_erase_UM,0.668939393939394
2,3,17,erp,residualized_erase_UM,0.5853030303030303
2,3,20,erp,residualized_erase_UM,0.6857575757575758
2,3,21,erp,residualized_erase_UM,0.6233333333333333
2,3,24,erp,residualized_erase_UM,0.6295454545454545
2,3,27,erp,residualized_erase_UM,0.638030303030303
2,3,28,erp,residualized_erase_UM,0.6803030303030303
2,3,38,erp,residualized_erase_UM,0.6246969696969698
2,3,41,erp,residualized_erase_UM,0.6859090909090909
2,3,46,erp,residualized_erase_UM,0.6622727272727273
2,3,9,erp,residualized_erase_UM,0.5840909090909091
2,3,15,ssvep,raw,0.66
2,3,17,ssvep,raw,0.925
2,3,20,ssvep,raw,0.995
2,3,21,ssvep,raw,0.975
2,3,24,ssvep,raw,0.98
2,3,27,ssvep,raw,0.995
2,3,28,ssvep,raw,0.98
2,3,38,ssvep,raw,0.995
2,3,41,ssvep,raw,1.0
2,3,46,ssvep,raw,0.93
2,3,9,ssvep,raw,0.995
2,3,15,ssvep,erase_UL,0.64
2,3,17,ssvep,erase_UL,0.95
2,3,20,ssvep,erase_UL,0.995
2,3,21,ssvep,erase_UL,0.97
2,3,24,ssvep,erase_UL,0.98
2,3,27,ssvep,erase_UL,0.995
2,3,28,ssvep,erase_UL,0.955
2,3,38,ssvep,erase_UL,0.995
2,3,41,ssvep,erase_UL,1.0
2,3,46,ssvep,erase_UL,0.885
2,3,9,ssvep,erase_UL,0.995
2,3,15,ssvep,erase_UM,0.65
2,3,17,ssvep,erase_UM,0.945
2,3,20,ssvep,erase_UM,0.995
2,3,21,ssvep,erase_UM,0.925
2,3,24,ssvep,erase_UM,0.945
2,3,27,ssvep,erase_UM,1.0
2,3,28,ssvep,erase_UM,0.955
2,3,38,ssvep,erase_UM,0.99
2,3,41,ssvep,erase_UM,0.995
2,3,46,ssvep,erase_UM,0.84
2,3,9,ssvep,erase_UM,0.965
2,3,15,ssvep,erase_ULM,0.62
2,3,17,ssvep,erase_ULM,0.93
2,3,20,ssvep,erase_ULM,0.99
2,3,21,ssvep,erase_ULM,0.915
2,3,24,ssvep,erase_ULM,0.915
2,3,27,ssvep,erase_ULM,0.995
2,3,28,ssvep,erase_ULM,0.945
2,3,38,ssvep,erase_ULM,0.995
2,3,41,ssvep,erase_ULM,1.0
2,3,46,ssvep,erase_ULM,0.8
2,3,9,ssvep,erase_ULM,0.96
2,3,15,ssvep,keep_UL,0.655
2,3,17,ssvep,keep_UL,0.825
2,3,20,ssvep,keep_UL,0.94
2,3,21,ssvep,keep_UL,0.895
2,3,24,ssvep,keep_UL,0.74
2,3,27,ssvep,keep_UL,0.995
2,3,28,ssvep,keep_UL,0.895
2,3,38,ssvep,keep_UL,0.94
2,3,41,ssvep,keep_UL,0.985
2,3,46,ssvep,keep_UL,0.7749999999999999
2,3,9,ssvep,keep_UL,0.85
2,3,15,ssvep,keep_UM,0.635
2,3,17,ssvep,keep_UM,0.8899999999999999
2,3,20,ssvep,keep_UM,0.99
2,3,21,ssvep,keep_UM,0.865
2,3,24,ssvep,keep_UM,0.92
2,3,27,ssvep,keep_UM,0.995
2,3,28,ssvep,keep_UM,0.965
2,3,38,ssvep,keep_UM,0.995
2,3,41,ssvep,keep_UM,0.985
2,3,46,ssvep,keep_UM,0.895
2,3,9,ssvep,keep_UM,0.975
2,3,15,ssvep,erase_PCA,0.635
2,3,17,ssvep,erase_PCA,0.7999999999999999
2,3,20,ssvep,erase_PCA,0.97
2,3,21,ssvep,erase_PCA,0.83
2,3,24,ssvep,erase_PCA,0.83
2,3,27,ssvep,erase_PCA,0.99
2,3,28,ssvep,erase_PCA,0.935
2,3,38,ssvep,erase_PCA,0.975
2,3,41,ssvep,erase_PCA,0.97
2,3,46,ssvep,erase_PCA,0.875
2,3,9,ssvep,erase_PCA,0.965
2,3,15,ssvep,residualized_raw,0.66
2,3,17,ssvep,residualized_raw,0.925
2,3,20,ssvep,residualized_raw,0.995
2,3,21,ssvep,residualized_raw,0.975
2,3,24,ssvep,residualized_raw,0.98
2,3,27,ssvep,residualized_raw,0.995
2,3,28,ssvep,residualized_raw,0.98
2,3,38,ssvep,residualized_raw,0.995
2,3,41,ssvep,residualized_raw,1.0
2,3,46,ssvep,residualized_raw,0.93
2,3,9,ssvep,residualized_raw,0.995
2,3,15,ssvep,residualized_erase_UL,0.64
2,3,17,ssvep,residualized_erase_UL,0.95
2,3,20,ssvep,residualized_erase_UL,0.995
2,3,21,ssvep,residualized_erase_UL,0.97
2,3,24,ssvep,residualized_erase_UL,0.98
2,3,27,ssvep,residualized_erase_UL,0.995
2,3,28,ssvep,residualized_erase_UL,0.955
2,3,38,ssvep,residualized_erase_UL,0.995
2,3,41,ssvep,residualized_erase_UL,1.0
2,3,46,ssvep,residualized_erase_UL,0.885
2,3,9,ssvep,residualized_erase_UL,0.995
2,3,15,ssvep,residualized_erase_UM,0.65
2,3,17,ssvep,residualized_erase_UM,0.945
2,3,20,ssvep,residualized_erase_UM,0.995
2,3,21,ssvep,residualized_erase_UM,0.925
2,3,24,ssvep,residualized_erase_UM,0.945
2,3,27,ssvep,residualized_erase_UM,1.0
2,3,28,ssvep,residualized_erase_UM,0.955
2,3,38,ssvep,residualized_erase_UM,0.99
2,3,41,ssvep,residualized_erase_UM,0.995
2,3,46,ssvep,residualized_erase_UM,0.84
2,3,9,ssvep,residualized_erase_UM,0.965
2,4,11,mi,raw,0.635
2,4,12,mi,raw,0.795
2,4,23,mi,raw,0.79
2,4,3,mi,raw,0.925
2,4,30,mi,raw,0.745
2,4,31,mi,raw,0.8200000000000001
2,4,37,mi,raw,0.855
2,4,39,mi,raw,0.8049999999999999
2,4,49,mi,raw,0.71
2,4,8,mi,raw,0.8049999999999999
2,4,11,mi,erase_UL,0.62
2,4,12,mi,erase_UL,0.665
2,4,23,mi,erase_UL,0.6950000000000001
2,4,3,mi,erase_UL,0.77
2,4,30,mi,erase_UL,0.565
2,4,31,mi,erase_UL,0.79
2,4,37,mi,erase_UL,0.65
2,4,39,mi,erase_UL,0.7250000000000001
2,4,49,mi,erase_UL,0.7350000000000001
2,4,8,mi,erase_UL,0.7549999999999999
2,4,11,mi,erase_UM,0.635
2,4,12,mi,erase_UM,0.73
2,4,23,mi,erase_UM,0.705
2,4,3,mi,erase_UM,0.745
2,4,30,mi,erase_UM,0.5349999999999999
2,4,31,mi,erase_UM,0.77
2,4,37,mi,erase_UM,0.625
2,4,39,mi,erase_UM,0.715
2,4,49,mi,erase_UM,0.745
2,4,8,mi,erase_UM,0.6799999999999999
2,4,11,mi,erase_ULM,0.625
2,4,12,mi,erase_ULM,0.665
2,4,23,mi,erase_ULM,0.645
2,4,3,mi,erase_ULM,0.74
2,4,30,mi,erase_ULM,0.64
2,4,31,mi,erase_ULM,0.78
2,4,37,mi,erase_ULM,0.7250000000000001
2,4,39,mi,erase_ULM,0.655
2,4,49,mi,erase_ULM,0.71
2,4,8,mi,erase_ULM,0.6799999999999999
2,4,11,mi,keep_UL,0.625
2,4,12,mi,keep_UL,0.755
2,4,23,mi,keep_UL,0.8
2,4,3,mi,keep_UL,0.905
2,4,30,mi,keep_UL,0.8049999999999999
2,4,31,mi,keep_UL,0.81
2,4,37,mi,keep_UL,0.86
2,4,39,mi,keep_UL,0.79
2,4,49,mi,keep_UL,0.63
2,4,8,mi,keep_UL,0.77
2,4,11,mi,keep_UM,0.615
2,4,12,mi,keep_UM,0.76
2,4,23,mi,keep_UM,0.8
2,4,3,mi,keep_UM,0.91
2,4,30,mi,keep_UM,0.7949999999999999
2,4,31,mi,keep_UM,0.815
2,4,37,mi,keep_UM,0.865
2,4,39,mi,keep_UM,0.8049999999999999
2,4,49,mi,keep_UM,0.645
2,4,8,mi,keep_UM,0.7749999999999999
2,4,11,mi,erase_PCA,0.495
2,4,12,mi,erase_PCA,0.635
2,4,23,mi,erase_PCA,0.655
2,4,3,mi,erase_PCA,0.655
2,4,30,mi,erase_PCA,0.515
2,4,31,mi,erase_PCA,0.595
2,4,37,mi,erase_PCA,0.735
2,4,39,mi,erase_PCA,0.65
2,4,49,mi,erase_PCA,0.5900000000000001
2,4,8,mi,erase_PCA,0.62
2,4,11,mi,residualized_raw,0.635
2,4,12,mi,residualized_raw,0.795
2,4,23,mi,residualized_raw,0.79
2,4,3,mi,residualized_raw,0.925
2,4,30,mi,residualized_raw,0.745
2,4,31,mi,residualized_raw,0.8200000000000001
2,4,37,mi,residualized_raw,0.855
2,4,39,mi,residualized_raw,0.8049999999999999
2,4,49,mi,residualized_raw,0.71
2,4,8,mi,residualized_raw,0.8049999999999999
2,4,11,mi,residualized_erase_UL,0.62
2,4,12,mi,residualized_erase_UL,0.665
2,4,23,mi,residualized_erase_UL,0.6950000000000001
2,4,3,mi,residualized_erase_UL,0.77
2,4,30,mi,residualized_erase_UL,0.565
2,4,31,mi,residualized_erase_UL,0.79
2,4,37,mi,residualized_erase_UL,0.65
2,4,39,mi,residualized_erase_UL,0.7250000000000001
2,4,49,mi,residualized_erase_UL,0.7350000000000001
2,4,8,mi,residualized_erase_UL,0.7549999999999999
2,4,11,mi,residualized_erase_UM,0.635
2,4,12,mi,residualized_erase_UM,0.73
2,4,23,mi,residualized_erase_UM,0.7
2,4,3,mi,residualized_erase_UM,0.745
2,4,30,mi,residualized_erase_UM,0.5349999999999999
2,4,31,mi,residualized_erase_UM,0.77
2,4,37,mi,residualized_erase_UM,0.625
2,4,39,mi,residualized_erase_UM,0.715
2,4,49,mi,residualized_erase_UM,0.745
2,4,8,mi,residualized_erase_UM,0.6799999999999999
2,4,11,erp,raw,0.6589393939393939
2,4,12,erp,raw,0.6719696969696969
2,4,23,erp,raw,0.5387878787878788
2,4,3,erp,raw,0.63
2,4,30,erp,raw,0.6942424242424242
2,4,31,erp,raw,0.7278787878787879
2,4,37,erp,raw,0.6395454545454545
2,4,39,erp,raw,0.6675757575757576
2,4,49,erp,raw,0.6587878787878788
2,4,8,erp,raw,0.6121212121212121
