dataset,fold,seed,method,subject_id,BA,macro_F1,NLL,trials,inference_random_effect,backbone
WBCIC,2,1,RandomEffectOnly,22,0.7150000000000001,0.7145432692307692,0.5590745175717607,400,False,EEGNeX
WBCIC,2,1,RandomEffectOnly,25,0.9099999999999999,0.9099189270343309,0.3405971243957122,400,False,EEGNeX
WBCIC,2,1,RandomEffectOnly,26,0.8898115577889447,0.8896071230947231,0.39719366299623327,399,False,EEGNeX
WBCIC,2,1,RandomEffectOnly,29,0.6925,0.6922672771283283,0.5462735507658395,400,False,EEGNeX
WBCIC,2,1,RandomEffectOnly,34,0.4625,0.46071699556659207,0.7688486688972644,400,False,EEGNeX
WBCIC,2,1,RandomEffectOnly,35,0.975,0.9749993749843746,0.208956955008069,400,False,EEGNeX
WBCIC,2,1,RandomEffectOnly,49,0.905,0.904990499049905,0.4099005095328166,400,False,EEGNeX
WBCIC,2,1,AdversarialMixed,9,0.71,0.7097387648883995,0.5693853350905681,400,False,EEGNeX
WBCIC,2,1,AdversarialMixed,22,0.7150000000000001,0.7145432692307692,0.5583378840517262,400,False,EEGNeX
WBCIC,2,1,AdversarialMixed,25,0.9099999999999999,0.9099189270343309,0.3373619674782786,400,False,EEGNeX
WBCIC,2,1,AdversarialMixed,26,0.8898115577889447,0.8896071230947231,0.39446895462224,399,False,EEGNeX
WBCIC,2,1,AdversarialMixed,29,0.69,0.6897207486738064,0.5453837996678905,400,False,EEGNeX
WBCIC,2,1,AdversarialMixed,34,0.46499999999999997,0.46337671456154866,0.7709342058943845,400,False,EEGNeX
WBCIC,2,1,AdversarialMixed,35,0.975,0.9749993749843746,0.20494951231601377,400,False,EEGNeX
WBCIC,2,1,AdversarialMixed,49,0.905,0.904990499049905,0.4073159888100281,400,False,EEGNeX
WBCIC,2,1,PERSIST-RE,9,0.7125,0.7122824135752663,0.5694877334927777,400,False,EEGNeX
WBCIC,2,1,PERSIST-RE,22,0.7150000000000001,0.7145432692307692,0.5583086745743198,400,False,EEGNeX
WBCIC,2,1,PERSIST-RE,25,0.9099999999999999,0.9099189270343309,0.33730526400409006,400,False,EEGNeX
WBCIC,2,1,PERSIST-RE,26,0.8898115577889447,0.8896071230947231,0.39455518705773485,399,False,EEGNeX
WBCIC,2,1,PERSIST-RE,29,0.69,0.6897207486738064,0.5453327028795595,400,False,EEGNeX
WBCIC,2,1,PERSIST-RE,34,0.46499999999999997,0.46337671456154866,0.7706938676787933,400,False,EEGNeX
WBCIC,2,1,PERSIST-RE,35,0.975,0.9749993749843746,0.20491274648793906,400,False,EEGNeX
WBCIC,2,1,PERSIST-RE,49,0.9075,0.9074855446163463,0.4073168857072085,400,False,EEGNeX
WBCIC,2,2,ERM,9,0.6975,0.697452726988592,0.5630399104403866,400,False,EEGNeX
WBCIC,2,2,ERM,22,0.735,0.7344622861294121,0.5625280627757622,400,False,EEGNeX
WBCIC,2,2,ERM,25,0.9175,0.9174953591139501,0.33437439691975807,400,False,EEGNeX
WBCIC,2,2,ERM,26,0.8922738693467337,0.8922062011120535,0.3978303013526868,399,False,EEGNeX
WBCIC,2,2,ERM,29,0.7224999999999999,0.7224566338490389,0.537241486262506,400,False,EEGNeX
WBCIC,2,2,ERM,34,0.4675,0.4672302853319493,0.7581761054005127,400,False,EEGNeX
WBCIC,2,2,ERM,35,0.9775,0.9774998593741211,0.21279370253455937,400,False,EEGNeX
WBCIC,2,2,ERM,49,0.9175,0.9174871073605251,0.41328684825822753,400,False,EEGNeX
WBCIC,2,2,SubjectBalancedERM,9,0.6975,0.697452726988592,0.5630541332238548,400,False,EEGNeX
WBCIC,2,2,SubjectBalancedERM,22,0.735,0.7344622861294121,0.5625238618862126,400,False,EEGNeX
WBCIC,2,2,SubjectBalancedERM,25,0.9175,0.9174953591139501,0.33437917868861916,400,False,EEGNeX
WBCIC,2,2,SubjectBalancedERM,26,0.8922738693467337,0.8922062011120535,0.3978363783348433,399,False,EEGNeX
WBCIC,2,2,SubjectBalancedERM,29,0.7224999999999999,0.7224566338490389,0.5372368667965927,400,False,EEGNeX
WBCIC,2,2,SubjectBalancedERM,34,0.4675,0.4672302853319493,0.7581635438958585,400,False,EEGNeX
WBCIC,2,2,SubjectBalancedERM,35,0.9775,0.9774998593741211,0.2128031579605591,400,False,EEGNeX
WBCIC,2,2,SubjectBalancedERM,49,0.9175,0.9174871073605251,0.4133013164808956,400,False,EEGNeX
WBCIC,2,2,Mixup,9,0.7,0.6999699969997,0.5644471279585559,400,False,EEGNeX
WBCIC,2,2,Mixup,22,0.735,0.7344622861294121,0.562860820483674,400,False,EEGNeX
WBCIC,2,2,Mixup,25,0.9175,0.9174953591139501,0.3400439085146495,400,False,EEGNeX
WBCIC,2,2,Mixup,26,0.8922738693467337,0.8922062011120535,0.4027172035635862,399,False,EEGNeX
WBCIC,2,2,Mixup,29,0.72,0.7199929998249956,0.5393821695471231,400,False,EEGNeX
WBCIC,2,2,Mixup,34,0.45999999999999996,0.4595135622059854,0.7555704434632406,400,False,EEGNeX
WBCIC,2,2,Mixup,35,0.9775,0.9774998593741211,0.21960238093591286,400,False,EEGNeX
WBCIC,2,2,Mixup,49,0.9175,0.917474726635032,0.41882757197318005,400,False,EEGNeX
WBCIC,2,2,GroupDRO,9,0.6975,0.6974829834178173,0.5634811458920747,400,False,EEGNeX
WBCIC,2,2,GroupDRO,22,0.73,0.7297567811029927,0.5629066386868451,400,False,EEGNeX
WBCIC,2,2,GroupDRO,25,0.9125000000000001,0.9124863259884357,0.338995475062859,400,False,EEGNeX
WBCIC,2,2,GroupDRO,26,0.8847738693467337,0.8846530920060331,0.40428354859326987,399,False,EEGNeX
WBCIC,2,2,GroupDRO,29,0.715,0.7148859543817527,0.5404764384723102,400,False,EEGNeX
WBCIC,2,2,GroupDRO,34,0.46499999999999997,0.46466541588492805,0.7583981994064414,400,False,EEGNeX
WBCIC,2,2,GroupDRO,35,0.98,0.9799994999874997,0.21571445282969434,400,False,EEGNeX
WBCIC,2,2,GroupDRO,49,0.9125000000000001,0.9124950778481289,0.41553236190056003,400,False,EEGNeX
WBCIC,2,2,ProspectiveOnly,9,0.7025,0.7024088627142062,0.5622325344032778,400,False,EEGNeX
WBCIC,2,2,ProspectiveOnly,22,0.7375,0.7370250014087947,0.561469556027872,400,False,EEGNeX
WBCIC,2,2,ProspectiveOnly,25,0.9175,0.9174953591139501,0.33314044076958693,400,False,EEGNeX
WBCIC,2,2,ProspectiveOnly,26,0.8922738693467337,0.8922062011120535,0.3969312530529166,399,False,EEGNeX
WBCIC,2,2,ProspectiveOnly,29,0.7224999999999999,0.7224566338490389,0.5371443131013821,400,False,EEGNeX
WBCIC,2,2,ProspectiveOnly,34,0.4675,0.4672302853319493,0.758166567071207,400,False,EEGNeX
WBCIC,2,2,ProspectiveOnly,35,0.9775,0.9774998593741211,0.21130569081424652,400,False,EEGNeX
WBCIC,2,2,ProspectiveOnly,49,0.9199999999999999,0.9199499687304565,0.41215825701585673,400,False,EEGNeX
WBCIC,2,2,RandomEffectOnly,9,0.7024999999999999,0.7024535083606813,0.5627860551951243,400,False,EEGNeX
WBCIC,2,2,RandomEffectOnly,22,0.7375,0.7370250014087947,0.5616951821079625,400,False,EEGNeX
WBCIC,2,2,RandomEffectOnly,25,0.9175,0.9174953591139501,0.3349933038142989,400,False,EEGNeX
WBCIC,2,2,RandomEffectOnly,26,0.8922738693467337,0.8922062011120535,0.3987610288366547,399,False,EEGNeX
WBCIC,2,2,RandomEffectOnly,29,0.7175,0.7174558524769495,0.5377802074234325,400,False,EEGNeX
WBCIC,2,2,RandomEffectOnly,34,0.47,0.4696685428392745,0.7572221378384938,400,False,EEGNeX
WBCIC,2,2,RandomEffectOnly,35,0.9775,0.9774998593741211,0.21346296707122842,400,False,EEGNeX
WBCIC,2,2,RandomEffectOnly,49,0.9199999999999999,0.9199499687304565,0.4140700444362213,400,False,EEGNeX
WBCIC,2,2,AdversarialMixed,9,0.6975,0.697452726988592,0.5619027425584426,400,False,EEGNeX
WBCIC,2,2,AdversarialMixed,22,0.7375,0.7370250014087947,0.5613384334502866,400,False,EEGNeX
WBCIC,2,2,AdversarialMixed,25,0.9175,0.9174953591139501,0.3316782032997243,400,False,EEGNeX
WBCIC,2,2,AdversarialMixed,26,0.8922738693467337,0.8922062011120535,0.39562122364886926,399,False,EEGNeX
WBCIC,2,2,AdversarialMixed,29,0.7175,0.7174558524769495,0.5364381396423534,400,False,EEGNeX
WBCIC,2,2,AdversarialMixed,34,0.4675,0.4672302853319493,0.7595171531607139,400,False,EEGNeX
WBCIC,2,2,AdversarialMixed,35,0.9775,0.9774998593741211,0.20941739065173537,400,False,EEGNeX
WBCIC,2,2,AdversarialMixed,49,0.9225,0.9224607457525372,0.41079726366699004,400,False,EEGNeX
WBCIC,2,2,PERSIST-RE,9,0.6975,0.697452726988592,0.5620060938346466,400,False,EEGNeX
WBCIC,2,2,PERSIST-RE,22,0.7375,0.7370250014087947,0.5613477441122826,400,False,EEGNeX
WBCIC,2,2,PERSIST-RE,25,0.9175,0.9174953591139501,0.3315644716315287,400,False,EEGNeX
WBCIC,2,2,PERSIST-RE,26,0.8922738693467337,0.8922062011120535,0.3954224044012135,399,False,EEGNeX
WBCIC,2,2,PERSIST-RE,29,0.7175,0.7174558524769495,0.5363874326221117,400,False,EEGNeX
WBCIC,2,2,PERSIST-RE,34,0.47,0.4696685428392745,0.7594163901210768,400,False,EEGNeX
WBCIC,2,2,PERSIST-RE,35,0.9775,0.9774998593741211,0.20924229613081702,400,False,EEGNeX
WBCIC,2,2,PERSIST-RE,49,0.9225,0.9224607457525372,0.4107022001338021,400,False,EEGNeX
WBCIC,3,0,ERM,6,0.9425,0.9424967654430562,0.27111674056879237,400,False,EEGNeX
WBCIC,3,0,ERM,23,0.9448743718592965,0.9448618090452261,0.29349987042875425,399,False,EEGNeX
WBCIC,3,0,ERM,24,0.9548743718592965,0.9548846675712348,0.30427065934288633,399,False,EEGNeX
WBCIC,3,0,ERM,30,0.935,0.9349202773397411,0.3349410565604586,400,False,EEGNeX
WBCIC,3,0,ERM,31,0.6825,0.6749403310745525,0.5927398647596362,400,False,EEGNeX
WBCIC,3,0,ERM,38,0.6675,0.6672483565696558,0.5767294124458533,400,False,EEGNeX
WBCIC,3,0,ERM,41,0.815,0.8149953748843721,0.4126829503137093,400,False,EEGNeX
WBCIC,3,0,ERM,42,0.825,0.8245614035087719,0.4292795106714098,400,False,EEGNeX
WBCIC,3,0,SubjectBalancedERM,6,0.9425,0.9424967654430562,0.271119913860939,400,False,EEGNeX
WBCIC,3,0,SubjectBalancedERM,23,0.9448743718592965,0.9448618090452261,0.2935026591281156,399,False,EEGNeX
WBCIC,3,0,SubjectBalancedERM,24,0.9548743718592965,0.9548846675712348,0.3042732258701571,399,False,EEGNeX
WBCIC,3,0,SubjectBalancedERM,30,0.935,0.9349202773397411,0.3349460573045773,400,False,EEGNeX
WBCIC,3,0,SubjectBalancedERM,31,0.6825,0.6749403310745525,0.5927504117923784,400,False,EEGNeX
WBCIC,3,0,SubjectBalancedERM,38,0.6675,0.6672483565696558,0.5767292800008115,400,False,EEGNeX
WBCIC,3,0,SubjectBalancedERM,41,0.815,0.8149953748843721,0.41268249829936027,400,False,EEGNeX
WBCIC,3,0,SubjectBalancedERM,42,0.825,0.8245614035087719,0.42928315238399994,400,False,EEGNeX
WBCIC,3,0,Mixup,6,0.94,0.93999399939994,0.2760121274474337,400,False,EEGNeX
WBCIC,3,0,Mixup,23,0.9473869346733668,0.9473670986262304,0.29967193614448046,399,False,EEGNeX
WBCIC,3,0,Mixup,24,0.9548743718592965,0.9548846675712348,0.31048594785090283,399,False,EEGNeX
WBCIC,3,0,Mixup,30,0.9425,0.9424708758809147,0.3372743984233596,400,False,EEGNeX
WBCIC,3,0,Mixup,31,0.6825,0.6754387646228253,0.5896343064895306,400,False,EEGNeX
WBCIC,3,0,Mixup,38,0.6625,0.6621431386902417,0.5770447989056048,400,False,EEGNeX
WBCIC,3,0,Mixup,41,0.8175,0.8174714799187373,0.41620482533577574,400,False,EEGNeX
WBCIC,3,0,Mixup,42,0.8325,0.8321212235105457,0.432482446797793,400,False,EEGNeX
WBCIC,3,0,GroupDRO,6,0.9425,0.942491014220972,0.27359353369865536,400,False,EEGNeX
WBCIC,3,0,GroupDRO,23,0.9398618090452262,0.9398492462311557,0.29544658404511726,399,False,EEGNeX
WBCIC,3,0,GroupDRO,24,0.9473743718592964,0.9473684210526315,0.30852877096112324,399,False,EEGNeX
WBCIC,3,0,GroupDRO,30,0.9425,0.9424392014064855,0.3409116538732569,400,False,EEGNeX
WBCIC,3,0,GroupDRO,31,0.6875,0.6795508584832501,0.5914686472020444,400,False,EEGNeX
WBCIC,3,0,GroupDRO,38,0.6725000000000001,0.6724488201281451,0.5757763022213273,400,False,EEGNeX
WBCIC,3,0,GroupDRO,41,0.8125,0.8124425605341636,0.4168584553098597,400,False,EEGNeX
WBCIC,3,0,GroupDRO,42,0.8275,0.8270232327853646,0.43231202776876204,400,False,EEGNeX
WBCIC,3,0,ProspectiveOnly,6,0.9425,0.9424967654430562,0.2691713971960943,400,False,EEGNeX
WBCIC,3,0,ProspectiveOnly,23,0.9423743718592965,0.942354441352538,0.2921424524972031,399,False,EEGNeX
WBCIC,3,0,ProspectiveOnly,24,0.9548743718592965,0.9548846675712348,0.30246254492429303,399,False,EEGNeX
WBCIC,3,0,ProspectiveOnly,30,0.9325,0.9324049444531373,0.33294807990007286,400,False,EEGNeX
WBCIC,3,0,ProspectiveOnly,31,0.6825,0.6749403310745525,0.5925919443947882,400,False,EEGNeX
WBCIC,3,0,ProspectiveOnly,38,0.6675,0.6672483565696558,0.5764725350187532,400,False,EEGNeX
WBCIC,3,0,ProspectiveOnly,41,0.8125,0.8124894525317049,0.4119590162300324,400,False,EEGNeX
WBCIC,3,0,ProspectiveOnly,42,0.8275,0.8271099167496665,0.427831301814323,400,False,EEGNeX
WBCIC,3,0,RandomEffectOnly,6,0.9425,0.9424967654430562,0.27149204540777633,400,False,EEGNeX
WBCIC,3,0,RandomEffectOnly,23,0.9423743718592965,0.942354441352538,0.2941026011844583,399,False,EEGNeX
WBCIC,3,0,RandomEffectOnly,24,0.9573869346733668,0.9573924131736151,0.30490618179902945,399,False,EEGNeX
WBCIC,3,0,RandomEffectOnly,30,0.935,0.9349202773397411,0.33528761777812155,400,False,EEGNeX
WBCIC,3,0,RandomEffectOnly,31,0.6825,0.6749403310745525,0.5926603978220479,400,False,EEGNeX
WBCIC,3,0,RandomEffectOnly,38,0.665,0.664698228405565,0.5769553182416641,400,False,EEGNeX
WBCIC,3,0,RandomEffectOnly,41,0.8125,0.8124894525317049,0.4132973141007376,400,False,EEGNeX
WBCIC,3,0,RandomEffectOnly,42,0.8275,0.8271099167496665,0.4292870883710178,400,False,EEGNeX
WBCIC,3,0,AdversarialMixed,6,0.9425,0.9424967654430562,0.2679809099335728,400,False,EEGNeX
WBCIC,3,0,AdversarialMixed,23,0.9423743718592965,0.942354441352538,0.29068706554434837,399,False,EEGNeX
WBCIC,3,0,AdversarialMixed,24,0.9548743718592965,0.9548846675712348,0.30110810736213395,399,False,EEGNeX
WBCIC,3,0,AdversarialMixed,30,0.9325,0.9324049444531373,0.33237030284167446,400,False,EEGNeX
WBCIC,3,0,AdversarialMixed,31,0.6825,0.6749403310745525,0.5931762561154857,400,False,EEGNeX
WBCIC,3,0,AdversarialMixed,38,0.6675,0.6672483565696558,0.57647586043649,400,False,EEGNeX
WBCIC,3,0,AdversarialMixed,41,0.815,0.8149953748843721,0.4110152533277505,400,False,EEGNeX
WBCIC,3,0,AdversarialMixed,42,0.8300000000000001,0.8295739348370927,0.4271068221038469,400,False,EEGNeX
WBCIC,3,0,PERSIST-RE,6,0.9425,0.9424967654430562,0.26790515946685156,400,False,EEGNeX
WBCIC,3,0,PERSIST-RE,23,0.9423743718592965,0.942354441352538,0.290493530682994,399,False,EEGNeX
WBCIC,3,0,PERSIST-RE,24,0.9573869346733668,0.9573924131736151,0.300988723093691,399,False,EEGNeX
WBCIC,3,0,PERSIST-RE,30,0.9325,0.9324049444531373,0.33235976284063695,400,False,EEGNeX
WBCIC,3,0,PERSIST-RE,31,0.6825,0.6749403310745525,0.593175600550271,400,False,EEGNeX
WBCIC,3,0,PERSIST-RE,38,0.6675,0.6672483565696558,0.5764958623624987,400,False,EEGNeX
WBCIC,3,0,PERSIST-RE,41,0.8175,0.8174897337975261,0.41092820221872217,400,False,EEGNeX
WBCIC,3,0,PERSIST-RE,42,0.8275,0.8270232327853646,0.42708821391101764,400,False,EEGNeX
WBCIC,3,1,ERM,6,0.9325000000000001,0.9324995781223633,0.2897859862843288,400,False,EEGNeX
WBCIC,3,1,ERM,23,0.9473115577889447,0.9473353404441205,0.3241217290183696,399,False,EEGNeX
WBCIC,3,1,ERM,24,0.9323492462311558,0.9323291268051533,0.348177518513449,399,False,EEGNeX
WBCIC,3,1,ERM,30,0.9299999999999999,0.9298245614035088,0.31286916798234093,400,False,EEGNeX
WBCIC,3,1,ERM,31,0.6775,0.6774818583545325,0.5813183350379681,400,False,EEGNeX
WBCIC,3,1,ERM,38,0.6575,0.6572407883461868,0.578657766484865,400,False,EEGNeX
WBCIC,3,1,ERM,41,0.7725,0.7718712200502635,0.45309949844802533,400,False,EEGNeX
WBCIC,3,1,ERM,42,0.8400000000000001,0.8398037596055168,0.42558062132100394,400,False,EEGNeX
WBCIC,3,1,SubjectBalancedERM,6,0.9325000000000001,0.9324995781223633,0.28978488320259815,400,False,EEGNeX
WBCIC,3,1,SubjectBalancedERM,23,0.9473115577889447,0.9473353404441205,0.32411726331187907,399,False,EEGNeX
WBCIC,3,1,SubjectBalancedERM,24,0.9323492462311558,0.9323291268051533,0.348180207718823,399,False,EEGNeX
WBCIC,3,1,SubjectBalancedERM,30,0.9299999999999999,0.9298245614035088,0.31286549436569117,400,False,EEGNeX
WBCIC,3,1,SubjectBalancedERM,31,0.6775,0.6774818583545325,0.581309562049679,400,False,EEGNeX
WBCIC,3,1,SubjectBalancedERM,38,0.6575,0.6572407883461868,0.5786682550846156,400,False,EEGNeX
WBCIC,3,1,SubjectBalancedERM,41,0.7725,0.7718712200502635,0.45310785370289636,400,False,EEGNeX
WBCIC,3,1,SubjectBalancedERM,42,0.8400000000000001,0.8398037596055168,0.42558539870188844,400,False,EEGNeX
WBCIC,3,1,Mixup,6,0.93,0.93,0.2957681534125991,400,False,EEGNeX
WBCIC,3,1,Mixup,23,0.9448115577889447,0.9448340874811463,0.32943615378939733,399,False,EEGNeX
WBCIC,3,1,Mixup,24,0.9348743718592964,0.9348268583203498,0.35426937067824615,399,False,EEGNeX
WBCIC,3,1,Mixup,30,0.9299999999999999,0.9298245614035088,0.31957124431611245,400,False,EEGNeX
WBCIC,3,1,Mixup,31,0.675,0.674967496749675,0.5816199185350883,400,False,EEGNeX
WBCIC,3,1,Mixup,38,0.6599999999999999,0.6596937243519168,0.5798762561676436,400,False,EEGNeX
WBCIC,3,1,Mixup,41,0.7749999999999999,0.7744360902255639,0.4560756841520952,400,False,EEGNeX
WBCIC,3,1,Mixup,42,0.8325,0.8323228910536754,0.4295240114172263,400,False,EEGNeX
WBCIC,3,1,GroupDRO,6,0.935,0.934998374959374,0.2924498385308979,400,False,EEGNeX
WBCIC,3,1,GroupDRO,23,0.939786432160804,0.9398038722655268,0.32859955555754017,399,False,EEGNeX
WBCIC,3,1,GroupDRO,24,0.9248492462311557,0.9248002211388652,0.35395179923237147,399,False,EEGNeX
WBCIC,3,1,GroupDRO,30,0.9325,0.9323473587281303,0.3194688709454692,400,False,EEGNeX
WBCIC,3,1,GroupDRO,31,0.6775,0.6774012041187614,0.5814008108536666,400,False,EEGNeX
WBCIC,3,1,GroupDRO,38,0.66,0.6598639455782312,0.5796229863103136,400,False,EEGNeX
WBCIC,3,1,GroupDRO,41,0.7725,0.7719855423799948,0.4572041539845558,400,False,EEGNeX
WBCIC,3,1,GroupDRO,42,0.8325,0.8324486874105195,0.42665132660652694,400,False,EEGNeX
WBCIC,3,1,ProspectiveOnly,6,0.935,0.935,0.28901752254049495,400,False,EEGNeX
WBCIC,3,1,ProspectiveOnly,23,0.9447989949748743,0.9448202162433995,0.32333202509177944,399,False,EEGNeX
WBCIC,3,1,ProspectiveOnly,24,0.9373743718592965,0.9373370606526996,0.34745002444768197,399,False,EEGNeX
WBCIC,3,1,ProspectiveOnly,30,0.9299999999999999,0.9298245614035088,0.3116942227089899,400,False,EEGNeX
WBCIC,3,1,ProspectiveOnly,31,0.6799999999999999,0.6799279837963542,0.5812667187457619,400,False,EEGNeX
WBCIC,3,1,ProspectiveOnly,38,0.6599999999999999,0.6596937243519168,0.5787289364660674,400,False,EEGNeX
WBCIC,3,1,ProspectiveOnly,41,0.7775,0.7769968491408741,0.4524747744458213,400,False,EEGNeX
WBCIC,3,1,ProspectiveOnly,42,0.8400000000000001,0.8398558702832549,0.4246815854542033,400,False,EEGNeX
WBCIC,3,1,RandomEffectOnly,6,0.9325000000000001,0.9324995781223633,0.29107478604404646,400,False,EEGNeX
WBCIC,3,1,RandomEffectOnly,23,0.9422989949748743,0.9423196585816557,0.32529324642228785,399,False,EEGNeX
WBCIC,3,1,RandomEffectOnly,24,0.9348618090452261,0.9348334087140058,0.34951368432417285,399,False,EEGNeX
WBCIC,3,1,RandomEffectOnly,30,0.9299999999999999,0.9298245614035088,0.3140520258714673,400,False,EEGNeX
WBCIC,3,1,RandomEffectOnly,31,0.6775,0.6774496015002345,0.5816786688577349,400,False,EEGNeX
WBCIC,3,1,RandomEffectOnly,38,0.6599999999999999,0.6596937243519168,0.578723146472356,400,False,EEGNeX
WBCIC,3,1,RandomEffectOnly,41,0.7749999999999999,0.7744360902255639,0.45346166477097194,400,False,EEGNeX
WBCIC,3,1,RandomEffectOnly,42,0.8400000000000001,0.8398558702832549,0.42623969751019863,400,False,EEGNeX
WBCIC,3,1,AdversarialMixed,6,0.9325000000000001,0.9324995781223633,0.28698296070628215,400,False,EEGNeX
WBCIC,3,1,AdversarialMixed,23,0.9473115577889447,0.9473353404441205,0.32143849613284853,399,False,EEGNeX
WBCIC,3,1,AdversarialMixed,24,0.9348618090452261,0.9348334087140058,0.3454740285443286,399,False,EEGNeX
WBCIC,3,1,AdversarialMixed,30,0.9299999999999999,0.9298245614035088,0.30975657732650125,400,False,EEGNeX
WBCIC,3,1,AdversarialMixed,31,0.6775,0.6774496015002345,0.5811591092982742,400,False,EEGNeX
WBCIC,3,1,AdversarialMixed,38,0.6599999999999999,0.6596937243519168,0.5782243145222766,400,False,EEGNeX
WBCIC,3,1,AdversarialMixed,41,0.7725,0.7718712200502635,0.45162802794379225,400,False,EEGNeX
WBCIC,3,1,AdversarialMixed,42,0.8375,0.837328177887894,0.42356649900566395,400,False,EEGNeX
WBCIC,3,1,PERSIST-RE,6,0.9325000000000001,0.9324995781223633,0.2869663159949472,400,False,EEGNeX
WBCIC,3,1,PERSIST-RE,23,0.9448115577889447,0.9448340874811463,0.3214014069327507,399,False,EEGNeX
WBCIC,3,1,PERSIST-RE,24,0.9348618090452261,0.9348334087140058,0.3454331034240188,399,False,EEGNeX
WBCIC,3,1,PERSIST-RE,30,0.9299999999999999,0.9298245614035088,0.30971458694352194,400,False,EEGNeX
WBCIC,3,1,PERSIST-RE,31,0.6775,0.6774496015002345,0.5811530735139112,400,False,EEGNeX
WBCIC,3,1,PERSIST-RE,38,0.6599999999999999,0.6596937243519168,0.5781034801192777,400,False,EEGNeX
WBCIC,3,1,PERSIST-RE,41,0.7725,0.7718712200502635,0.45158786901754333,400,False,EEGNeX
WBCIC,3,1,PERSIST-RE,42,0.8375,0.837328177887894,0.4234736554225405,400,False,EEGNeX
WBCIC,3,2,ERM,6,0.9275,0.9274959216455926,0.2869189238946327,400,False,EEGNeX
WBCIC,3,2,ERM,23,0.9347864321608039,0.9348039215686275,0.3123422379442958,399,False,EEGNeX
WBCIC,3,2,ERM,24,0.9348366834170855,0.9348366834170855,0.3592061048272203,399,False,EEGNeX
WBCIC,3,2,ERM,30,0.9299999999999999,0.9299369432489241,0.315208814624312,400,False,EEGNeX
WBCIC,3,2,ERM,31,0.6775,0.6767707139232895,0.5743271803797704,400,False,EEGNeX
WBCIC,3,2,ERM,38,0.6275,0.6274790456963204,0.5841371257372419,400,False,EEGNeX
WBCIC,3,2,ERM,41,0.7725,0.7724644475699328,0.4536508210198242,400,False,EEGNeX
WBCIC,3,2,ERM,42,0.8075,0.8074891712658837,0.42418214130221155,400,False,EEGNeX
WBCIC,3,2,SubjectBalancedERM,6,0.9275,0.9274959216455926,0.2869178893139168,400,False,EEGNeX
WBCIC,3,2,SubjectBalancedERM,23,0.9347864321608039,0.9348039215686275,0.3123374454395768,399,False,EEGNeX
WBCIC,3,2,SubjectBalancedERM,24,0.9348366834170855,0.9348366834170855,0.3592069163667372,399,False,EEGNeX
WBCIC,3,2,SubjectBalancedERM,30,0.9299999999999999,0.9299369432489241,0.3152048167993413,400,False,EEGNeX
WBCIC,3,2,SubjectBalancedERM,31,0.6775,0.6767707139232895,0.5743165849270251,400,False,EEGNeX
WBCIC,3,2,SubjectBalancedERM,38,0.6275,0.6274790456963204,0.584140988182996,400,False,EEGNeX
WBCIC,3,2,SubjectBalancedERM,41,0.7725,0.7724644475699328,0.45365877739912136,400,False,EEGNeX
WBCIC,3,2,SubjectBalancedERM,42,0.8075,0.8074891712658837,0.42418570188158283,400,False,EEGNeX
WBCIC,3,2,Mixup,6,0.93,0.9299982499562489,0.2931924428219066,400,False,EEGNeX
WBCIC,3,2,Mixup,23,0.9347864321608039,0.9348039215686275,0.318209416141896,399,False,EEGNeX
WBCIC,3,2,Mixup,24,0.9323366834170854,0.9323308270676691,0.3656313783554044,399,False,EEGNeX
WBCIC,3,2,Mixup,30,0.9325,0.9324489144915842,0.32182628940587976,400,False,EEGNeX
WBCIC,3,2,Mixup,31,0.6799999999999999,0.6793506851374032,0.5750106727631372,400,False,EEGNeX
WBCIC,3,2,Mixup,38,0.6325000000000001,0.6324425691514299,0.5848549948567086,400,False,EEGNeX
WBCIC,3,2,Mixup,41,0.775,0.7749099639855943,0.45639309892386104,400,False,EEGNeX
WBCIC,3,2,Mixup,42,0.8049999999999999,0.804980498049805,0.42882820338579863,400,False,EEGNeX
WBCIC,3,2,GroupDRO,6,0.9275,0.9274959216455926,0.29165560639654986,400,False,EEGNeX
WBCIC,3,2,GroupDRO,23,0.9297613065326633,0.9297711843097813,0.31712505199711283,399,False,EEGNeX
WBCIC,3,2,GroupDRO,24,0.9273115577889448,0.9273164695314611,0.36526244356701804,399,False,EEGNeX
WBCIC,3,2,GroupDRO,30,0.9325,0.9324049444531373,0.3243551294844883,400,False,EEGNeX
WBCIC,3,2,GroupDRO,31,0.6725,0.6715948332591706,0.5744475476243369,400,False,EEGNeX
WBCIC,3,2,GroupDRO,38,0.65,0.6499912497812446,0.5830517861150898,400,False,EEGNeX
WBCIC,3,2,GroupDRO,41,0.7725,0.7724644475699328,0.4577137889201315,400,False,EEGNeX
WBCIC,3,2,GroupDRO,42,0.8125,0.8124988281176757,0.4278778389196782,400,False,EEGNeX
WBCIC,3,2,ProspectiveOnly,6,0.93,0.9299982499562489,0.2854299267721477,400,False,EEGNeX
WBCIC,3,2,ProspectiveOnly,23,0.9347864321608039,0.9348039215686275,0.31117161737089355,399,False,EEGNeX
WBCIC,3,2,ProspectiveOnly,24,0.9348366834170855,0.9348366834170855,0.35759297611527624,399,False,EEGNeX
WBCIC,3,2,ProspectiveOnly,30,0.9325,0.9324286277380482,0.3143185078088579,400,False,EEGNeX
WBCIC,3,2,ProspectiveOnly,31,0.6775,0.6767707139232895,0.5747276122287366,400,False,EEGNeX
