dataset,fold,seed,method,subject_id,BA,macro_F1,NLL,trials,inference_random_effect
OpenBMI,0,0,GroupDRO,41,0.76,0.7593984962406015,0.5656581948421588,200,False
OpenBMI,0,0,GroupDRO,46,0.6799999999999999,0.6715927750410509,0.5735036643558138,200,False
OpenBMI,0,0,GroupDRO,47,0.9450000000000001,0.9449876222149984,0.39906193911418547,200,False
OpenBMI,0,0,GroupDRO,49,0.725,0.7089254055198327,0.5430856080857197,200,False
OpenBMI,0,0,ProspectiveOnly,15,0.8400000000000001,0.838693416675068,0.44722194584791003,200,False
OpenBMI,0,0,ProspectiveOnly,19,0.71,0.7013695808876532,0.568987760508671,200,False
OpenBMI,0,0,ProspectiveOnly,32,0.835,0.8347976270931892,0.47304537792455065,200,False
OpenBMI,0,0,ProspectiveOnly,33,0.9450000000000001,0.9449656035021888,0.3648046133870038,200,False
OpenBMI,0,0,ProspectiveOnly,41,0.76,0.7593984962406015,0.5657183105319014,200,False
OpenBMI,0,0,ProspectiveOnly,46,0.685,0.6772458310919849,0.5731738942848374,200,False
OpenBMI,0,0,ProspectiveOnly,47,0.9450000000000001,0.9449876222149984,0.3989689629234515,200,False
OpenBMI,0,0,ProspectiveOnly,49,0.725,0.7089254055198327,0.54353193484056,200,False
OpenBMI,0,0,RandomEffectOnly,15,0.8400000000000001,0.838693416675068,0.4471852346858921,200,False
OpenBMI,0,0,RandomEffectOnly,19,0.71,0.7013695808876532,0.5690226738358349,200,False
OpenBMI,0,0,RandomEffectOnly,32,0.835,0.8347976270931892,0.4730542534377184,200,False
OpenBMI,0,0,RandomEffectOnly,33,0.9450000000000001,0.9449656035021888,0.3647671538197088,200,False
OpenBMI,0,0,RandomEffectOnly,41,0.76,0.7593984962406015,0.5657096744779389,200,False
OpenBMI,0,0,RandomEffectOnly,46,0.685,0.6772458310919849,0.573150882743503,200,False
OpenBMI,0,0,RandomEffectOnly,47,0.9450000000000001,0.9449876222149984,0.39893783236537006,200,False
OpenBMI,0,0,RandomEffectOnly,49,0.725,0.7089254055198327,0.5435445550581569,200,False
OpenBMI,0,0,AdversarialMixed,15,0.8400000000000001,0.838693416675068,0.4473935024707742,200,False
OpenBMI,0,0,AdversarialMixed,19,0.71,0.7013695808876532,0.5687388807287505,200,False
OpenBMI,0,0,AdversarialMixed,32,0.8300000000000001,0.8298468621759583,0.4729619659109926,200,False
OpenBMI,0,0,AdversarialMixed,33,0.9450000000000001,0.9449656035021888,0.36480374926348197,200,False
OpenBMI,0,0,AdversarialMixed,41,0.76,0.7593984962406015,0.5657072070035558,200,False
OpenBMI,0,0,AdversarialMixed,46,0.685,0.6772458310919849,0.5733625385885978,200,False
OpenBMI,0,0,AdversarialMixed,47,0.9450000000000001,0.9449876222149984,0.39898115720114286,200,False
OpenBMI,0,0,AdversarialMixed,49,0.725,0.7089254055198327,0.5432877093883327,200,False
OpenBMI,0,0,PERSIST-RE,15,0.8400000000000001,0.838693416675068,0.4473075491118552,200,False
OpenBMI,0,0,PERSIST-RE,19,0.71,0.7013695808876532,0.5688136827574294,200,False
OpenBMI,0,0,PERSIST-RE,32,0.8300000000000001,0.8298468621759583,0.4730308723093812,200,False
OpenBMI,0,0,PERSIST-RE,33,0.9450000000000001,0.9449656035021888,0.3648200560528222,200,False
OpenBMI,0,0,PERSIST-RE,41,0.76,0.7593984962406015,0.5656645224309234,200,False
OpenBMI,0,0,PERSIST-RE,46,0.685,0.6772458310919849,0.5733436403275847,200,False
OpenBMI,0,0,PERSIST-RE,47,0.9450000000000001,0.9449876222149984,0.3989406314605906,200,False
OpenBMI,0,0,PERSIST-RE,49,0.725,0.7089254055198327,0.5432501419017789,200,False
OpenBMI,0,1,ERM,15,0.85,0.8478084415584416,0.4591331385231838,200,False
OpenBMI,0,1,ERM,19,0.725,0.7190939503051661,0.570467825077803,200,False
OpenBMI,0,1,ERM,32,0.79,0.788647342995169,0.5171645797610798,200,False
OpenBMI,0,1,ERM,33,0.905,0.9049786201895427,0.3949844160853816,200,False
OpenBMI,0,1,ERM,41,0.74,0.7395833333333333,0.5542888936693866,200,False
OpenBMI,0,1,ERM,46,0.6699999999999999,0.6589499793303017,0.5980559588455365,200,False
OpenBMI,0,1,ERM,47,0.85,0.8465473145780051,0.44812656562634245,200,False
OpenBMI,0,1,ERM,49,0.815,0.8142150586226808,0.48389190280370914,200,False
OpenBMI,0,1,SubjectBalancedERM,15,0.85,0.8478084415584416,0.4591331385231838,200,False
OpenBMI,0,1,SubjectBalancedERM,19,0.725,0.7190939503051661,0.570467825077803,200,False
OpenBMI,0,1,SubjectBalancedERM,32,0.79,0.788647342995169,0.5171645797610798,200,False
OpenBMI,0,1,SubjectBalancedERM,33,0.905,0.9049786201895427,0.3949844160853816,200,False
OpenBMI,0,1,SubjectBalancedERM,41,0.74,0.7395833333333333,0.5542888936693866,200,False
OpenBMI,0,1,SubjectBalancedERM,46,0.6699999999999999,0.6589499793303017,0.5980559588455365,200,False
OpenBMI,0,1,SubjectBalancedERM,47,0.85,0.8465473145780051,0.44812656562634245,200,False
OpenBMI,0,1,SubjectBalancedERM,49,0.815,0.8142150586226808,0.48389190280370914,200,False
OpenBMI,0,1,Mixup,15,0.85,0.8478084415584416,0.4602144067564658,200,False
OpenBMI,0,1,Mixup,19,0.725,0.7190939503051661,0.5701477547490331,200,False
OpenBMI,0,1,Mixup,32,0.79,0.788647342995169,0.5172153641137779,200,False
OpenBMI,0,1,Mixup,33,0.905,0.9049786201895427,0.3958051382712396,200,False
OpenBMI,0,1,Mixup,41,0.73,0.7297567811029927,0.5544048763104827,200,False
OpenBMI,0,1,Mixup,46,0.6699999999999999,0.6589499793303017,0.59864914322065,200,False
OpenBMI,0,1,Mixup,47,0.85,0.8465473145780051,0.4491812617347539,200,False
OpenBMI,0,1,Mixup,49,0.815,0.8142150586226808,0.4841067287709895,200,False
OpenBMI,0,1,GroupDRO,15,0.85,0.8478084415584416,0.46007357536796323,200,False
OpenBMI,0,1,GroupDRO,19,0.725,0.7190939503051661,0.5697281390481997,200,False
OpenBMI,0,1,GroupDRO,32,0.79,0.788647342995169,0.5168015215356665,200,False
OpenBMI,0,1,GroupDRO,33,0.905,0.9049786201895427,0.39521172713738617,200,False
OpenBMI,0,1,GroupDRO,41,0.73,0.7297567811029927,0.5540852579625052,200,False
OpenBMI,0,1,GroupDRO,46,0.6699999999999999,0.6589499793303017,0.5989830977312749,200,False
OpenBMI,0,1,GroupDRO,47,0.85,0.8465473145780051,0.44894424203543054,200,False
OpenBMI,0,1,GroupDRO,49,0.815,0.8142150586226808,0.48351893971878696,200,False
OpenBMI,0,1,ProspectiveOnly,15,0.85,0.8478084415584416,0.4594473109915412,200,False
OpenBMI,0,1,ProspectiveOnly,19,0.725,0.7190939503051661,0.5701765771100661,200,False
OpenBMI,0,1,ProspectiveOnly,32,0.79,0.788647342995169,0.5169966595191492,200,False
OpenBMI,0,1,ProspectiveOnly,33,0.905,0.9049786201895427,0.39501407470256356,200,False
OpenBMI,0,1,ProspectiveOnly,41,0.73,0.7297567811029927,0.5541970530099782,200,False
OpenBMI,0,1,ProspectiveOnly,46,0.6699999999999999,0.6589499793303017,0.598394817523653,200,False
OpenBMI,0,1,ProspectiveOnly,47,0.85,0.8465473145780051,0.44838727124855154,200,False
OpenBMI,0,1,ProspectiveOnly,49,0.815,0.8142150586226808,0.48372179019061284,200,False
OpenBMI,0,1,RandomEffectOnly,15,0.85,0.8478084415584416,0.4593278032233474,200,False
OpenBMI,0,1,RandomEffectOnly,19,0.725,0.7190939503051661,0.5702654745117662,200,False
OpenBMI,0,1,RandomEffectOnly,32,0.79,0.788647342995169,0.5170474773965901,200,False
OpenBMI,0,1,RandomEffectOnly,33,0.905,0.9049786201895427,0.39498189790129984,200,False
OpenBMI,0,1,RandomEffectOnly,41,0.73,0.7297567811029927,0.554214405524803,200,False
OpenBMI,0,1,RandomEffectOnly,46,0.6699999999999999,0.6589499793303017,0.5982852856162415,200,False
OpenBMI,0,1,RandomEffectOnly,47,0.85,0.8465473145780051,0.4482865370953463,200,False
OpenBMI,0,1,RandomEffectOnly,49,0.815,0.8142150586226808,0.4837581328730356,200,False
OpenBMI,0,1,AdversarialMixed,15,0.85,0.8478084415584416,0.45945136803274955,200,False
OpenBMI,0,1,AdversarialMixed,19,0.725,0.7190939503051661,0.570163143831615,200,False
OpenBMI,0,1,AdversarialMixed,32,0.79,0.788647342995169,0.5170018132897293,200,False
OpenBMI,0,1,AdversarialMixed,33,0.905,0.9049786201895427,0.39500153642759456,200,False
OpenBMI,0,1,AdversarialMixed,41,0.73,0.7297567811029927,0.5541777929233934,200,False
OpenBMI,0,1,AdversarialMixed,46,0.6699999999999999,0.6589499793303017,0.59840984440479,200,False
OpenBMI,0,1,AdversarialMixed,47,0.85,0.8465473145780051,0.4483987437841844,200,False
OpenBMI,0,1,AdversarialMixed,49,0.815,0.8142150586226808,0.48370188833375466,200,False
OpenBMI,0,1,PERSIST-RE,15,0.85,0.8478084415584416,0.4594175777038885,200,False
OpenBMI,0,1,PERSIST-RE,19,0.725,0.7190939503051661,0.5702054908165108,200,False
OpenBMI,0,1,PERSIST-RE,32,0.79,0.788647342995169,0.5170207638500662,200,False
OpenBMI,0,1,PERSIST-RE,33,0.905,0.9049786201895427,0.39501430221970374,200,False
OpenBMI,0,1,PERSIST-RE,41,0.73,0.7297567811029927,0.5542026318614596,200,False
OpenBMI,0,1,PERSIST-RE,46,0.6699999999999999,0.6589499793303017,0.5983629848285468,200,False
OpenBMI,0,1,PERSIST-RE,47,0.85,0.8465473145780051,0.4483666920480344,200,False
OpenBMI,0,1,PERSIST-RE,49,0.815,0.8142150586226808,0.4837368794272408,200,False
OpenBMI,0,2,ERM,15,0.85,0.8487750781328763,0.439229167807291,200,False
OpenBMI,0,2,ERM,19,0.7,0.6861596401297207,0.5916122204767043,200,False
OpenBMI,0,2,ERM,32,0.7849999999999999,0.7847363019699132,0.5141664651574981,200,False
OpenBMI,0,2,ERM,33,0.92,0.92,0.38732710606000353,200,False
OpenBMI,0,2,ERM,41,0.745,0.7449426120877197,0.543253525547929,200,False
OpenBMI,0,2,ERM,46,0.6699999999999999,0.6589499793303017,0.6120334064699909,200,False
OpenBMI,0,2,ERM,47,0.915,0.9147420948368815,0.4265710863983433,200,False
OpenBMI,0,2,ERM,49,0.775,0.7724917212265223,0.5156195907185642,200,False
OpenBMI,0,2,SubjectBalancedERM,15,0.85,0.8487750781328763,0.439229167807291,200,False
OpenBMI,0,2,SubjectBalancedERM,19,0.7,0.6861596401297207,0.5916122204767043,200,False
OpenBMI,0,2,SubjectBalancedERM,32,0.7849999999999999,0.7847363019699132,0.5141664651574981,200,False
OpenBMI,0,2,SubjectBalancedERM,33,0.92,0.92,0.38732710606000353,200,False
OpenBMI,0,2,SubjectBalancedERM,41,0.745,0.7449426120877197,0.543253525547929,200,False
OpenBMI,0,2,SubjectBalancedERM,46,0.6699999999999999,0.6589499793303017,0.6120334064699909,200,False
OpenBMI,0,2,SubjectBalancedERM,47,0.915,0.9147420948368815,0.4265710863983433,200,False
OpenBMI,0,2,SubjectBalancedERM,49,0.775,0.7724917212265223,0.5156195907185642,200,False
OpenBMI,0,2,Mixup,15,0.85,0.8487750781328763,0.4397360430216251,200,False
OpenBMI,0,2,Mixup,19,0.7,0.6861596401297207,0.5916915494973672,200,False
OpenBMI,0,2,Mixup,32,0.7849999999999999,0.7847363019699132,0.514526842848426,200,False
OpenBMI,0,2,Mixup,33,0.92,0.92,0.3880034139044211,200,False
OpenBMI,0,2,Mixup,41,0.745,0.7449426120877197,0.5435032210453499,200,False
OpenBMI,0,2,Mixup,46,0.6699999999999999,0.6589499793303017,0.611989420602264,200,False
OpenBMI,0,2,Mixup,47,0.915,0.9147420948368815,0.4272124261832776,200,False
OpenBMI,0,2,Mixup,49,0.775,0.7724917212265223,0.5159361914639142,200,False
OpenBMI,0,2,GroupDRO,15,0.85,0.8487750781328763,0.43933919504696634,200,False
OpenBMI,0,2,GroupDRO,19,0.7,0.6861596401297207,0.591627524241226,200,False
OpenBMI,0,2,GroupDRO,32,0.7849999999999999,0.7847363019699132,0.5142625853187134,200,False
OpenBMI,0,2,GroupDRO,33,0.92,0.92,0.3874834059706311,200,False
OpenBMI,0,2,GroupDRO,41,0.745,0.7449426120877197,0.5433028601272255,200,False
OpenBMI,0,2,GroupDRO,46,0.6699999999999999,0.6589499793303017,0.6120332319951963,200,False
OpenBMI,0,2,GroupDRO,47,0.915,0.9147420948368815,0.4267036582844482,200,False
OpenBMI,0,2,GroupDRO,49,0.775,0.7724917212265223,0.5156828146633538,200,False
OpenBMI,0,2,ProspectiveOnly,15,0.85,0.8487750781328763,0.43910989813489354,200,False
OpenBMI,0,2,ProspectiveOnly,19,0.7,0.6861596401297207,0.5918764225697675,200,False
OpenBMI,0,2,ProspectiveOnly,32,0.7849999999999999,0.7847363019699132,0.514126490927098,200,False
OpenBMI,0,2,ProspectiveOnly,33,0.92,0.92,0.3873347288604411,200,False
OpenBMI,0,2,ProspectiveOnly,41,0.745,0.7449426120877197,0.5432596030729081,200,False
OpenBMI,0,2,ProspectiveOnly,46,0.6699999999999999,0.6589499793303017,0.611757815882121,200,False
OpenBMI,0,2,ProspectiveOnly,47,0.915,0.9147420948368815,0.4265832091793614,200,False
OpenBMI,0,2,ProspectiveOnly,49,0.775,0.7724917212265223,0.5157745706559054,200,False
OpenBMI,0,2,RandomEffectOnly,15,0.85,0.8487750781328763,0.4390592087193406,200,False
OpenBMI,0,2,RandomEffectOnly,19,0.7,0.6861596401297207,0.5919496161314393,200,False
OpenBMI,0,2,RandomEffectOnly,32,0.7849999999999999,0.7847363019699132,0.5141263732423682,200,False
OpenBMI,0,2,RandomEffectOnly,33,0.92,0.92,0.3873311566061386,200,False
OpenBMI,0,2,RandomEffectOnly,41,0.745,0.7449426120877197,0.5432493809099037,200,False
OpenBMI,0,2,RandomEffectOnly,46,0.6699999999999999,0.6589499793303017,0.6116820430279177,200,False
OpenBMI,0,2,RandomEffectOnly,47,0.915,0.9147420948368815,0.4265671721606782,200,False
OpenBMI,0,2,RandomEffectOnly,49,0.775,0.7724917212265223,0.5158099174877511,200,False
OpenBMI,0,2,AdversarialMixed,15,0.85,0.8487750781328763,0.43910825822705674,200,False
OpenBMI,0,2,AdversarialMixed,19,0.7,0.6861596401297207,0.5918838703552857,200,False
OpenBMI,0,2,AdversarialMixed,32,0.7849999999999999,0.7847363019699132,0.5141312024087251,200,False
OpenBMI,0,2,AdversarialMixed,33,0.92,0.92,0.38734812079774883,200,False
OpenBMI,0,2,AdversarialMixed,41,0.745,0.7449426120877197,0.5432677412882838,200,False
OpenBMI,0,2,AdversarialMixed,46,0.6699999999999999,0.6589499793303017,0.6117427920434227,200,False
OpenBMI,0,2,AdversarialMixed,47,0.915,0.9147420948368815,0.4265898539466664,200,False
OpenBMI,0,2,AdversarialMixed,49,0.775,0.7724917212265223,0.5157919186957433,200,False
OpenBMI,0,2,PERSIST-RE,15,0.85,0.8487750781328763,0.4390725109303919,200,False
OpenBMI,0,2,PERSIST-RE,19,0.7,0.6861596401297207,0.5918914535211901,200,False
OpenBMI,0,2,PERSIST-RE,32,0.7849999999999999,0.7847363019699132,0.5141163908053753,200,False
OpenBMI,0,2,PERSIST-RE,33,0.92,0.92,0.38730781438118145,200,False
OpenBMI,0,2,PERSIST-RE,41,0.745,0.7449426120877197,0.5432433474678691,200,False
OpenBMI,0,2,PERSIST-RE,46,0.6699999999999999,0.6589499793303017,0.611740623209815,200,False
OpenBMI,0,2,PERSIST-RE,47,0.915,0.9147420948368815,0.4265466593783205,200,False
OpenBMI,0,2,PERSIST-RE,49,0.775,0.7724917212265223,0.5157673967433158,200,False
OpenBMI,1,0,ERM,2,0.74,0.7373737373737375,0.559644432815277,200,False
OpenBMI,1,0,ERM,14,0.6699999999999999,0.6601791782514674,0.6125533302061136,200,False
OpenBMI,1,0,ERM,34,0.6699999999999999,0.6698679471788715,0.6253156467683374,200,False
OpenBMI,1,0,ERM,40,0.765,0.7648530331457161,0.5468223607781656,200,False
OpenBMI,1,0,ERM,43,0.8200000000000001,0.81998199819982,0.4821093472255393,200,False
OpenBMI,1,0,ERM,44,0.6950000000000001,0.6816200840314204,0.5656945984730855,200,False
OpenBMI,1,0,ERM,48,0.685,0.6843608306821314,0.5981785243238175,200,False
OpenBMI,1,0,ERM,50,0.535,0.5166194547675356,0.7175384656082855,200,False
OpenBMI,1,0,SubjectBalancedERM,2,0.74,0.7373737373737375,0.559644432815277,200,False
OpenBMI,1,0,SubjectBalancedERM,14,0.6699999999999999,0.6601791782514674,0.6125533302061136,200,False
OpenBMI,1,0,SubjectBalancedERM,34,0.6699999999999999,0.6698679471788715,0.6253156467683374,200,False
OpenBMI,1,0,SubjectBalancedERM,40,0.765,0.7648530331457161,0.5468223607781656,200,False
OpenBMI,1,0,SubjectBalancedERM,43,0.8200000000000001,0.81998199819982,0.4821093472255393,200,False
OpenBMI,1,0,SubjectBalancedERM,44,0.6950000000000001,0.6816200840314204,0.5656945984730855,200,False
OpenBMI,1,0,SubjectBalancedERM,48,0.685,0.6843608306821314,0.5981785243238175,200,False
OpenBMI,1,0,SubjectBalancedERM,50,0.535,0.5166194547675356,0.7175384656082855,200,False
OpenBMI,1,0,Mixup,2,0.74,0.7373737373737375,0.5601709983462836,200,False
OpenBMI,1,0,Mixup,14,0.6699999999999999,0.6601791782514674,0.612672795101239,200,False
OpenBMI,1,0,Mixup,34,0.6699999999999999,0.6698679471788715,0.6252720466274506,200,False
OpenBMI,1,0,Mixup,40,0.76,0.7597838054248824,0.5475186319019546,200,False
OpenBMI,1,0,Mixup,43,0.815,0.8149953748843721,0.4831193803273612,200,False
OpenBMI,1,0,Mixup,44,0.6950000000000001,0.6816200840314204,0.5660737339533961,200,False
OpenBMI,1,0,Mixup,48,0.685,0.6843608306821314,0.5983456096679705,200,False
OpenBMI,1,0,Mixup,50,0.535,0.5166194547675356,0.7168836974309665,200,False
OpenBMI,1,0,GroupDRO,2,0.74,0.7373737373737375,0.5596994218607619,200,False
OpenBMI,1,0,GroupDRO,14,0.675,0.6659042430161137,0.612517986022582,200,False
OpenBMI,1,0,GroupDRO,34,0.6699999999999999,0.6698679471788715,0.6253036348713565,200,False
OpenBMI,1,0,GroupDRO,40,0.765,0.7648530331457161,0.5468589798346893,200,False
OpenBMI,1,0,GroupDRO,43,0.815,0.8149953748843721,0.4821536783090967,200,False
OpenBMI,1,0,GroupDRO,44,0.6950000000000001,0.6816200840314204,0.5657760950132082,200,False
OpenBMI,1,0,GroupDRO,48,0.685,0.6843608306821314,0.5981959471571823,200,False
OpenBMI,1,0,GroupDRO,50,0.535,0.5166194547675356,0.7174770626912916,200,False
OpenBMI,1,0,ProspectiveOnly,2,0.74,0.7373737373737375,0.5594137962605612,200,False
OpenBMI,1,0,ProspectiveOnly,14,0.6699999999999999,0.6601791782514674,0.6129129531684367,200,False
OpenBMI,1,0,ProspectiveOnly,34,0.6699999999999999,0.6698679471788715,0.6253982455630956,200,False
OpenBMI,1,0,ProspectiveOnly,40,0.755,0.7546995068959474,0.5468540209466863,200,False
OpenBMI,1,0,ProspectiveOnly,43,0.8200000000000001,0.81998199819982,0.4821179634979433,200,False
OpenBMI,1,0,ProspectiveOnly,44,0.6950000000000001,0.6816200840314204,0.565206038727783,200,False
OpenBMI,1,0,ProspectiveOnly,48,0.685,0.6843608306821314,0.598093433160343,200,False
OpenBMI,1,0,ProspectiveOnly,50,0.535,0.5166194547675356,0.7179280675893276,200,False
OpenBMI,1,0,RandomEffectOnly,2,0.74,0.7373737373737375,0.5594363411889675,200,False
OpenBMI,1,0,RandomEffectOnly,14,0.6699999999999999,0.6601791782514674,0.6128874796418246,200,False
OpenBMI,1,0,RandomEffectOnly,34,0.6699999999999999,0.6698679471788715,0.6253916937564612,200,False
OpenBMI,1,0,RandomEffectOnly,40,0.755,0.7546995068959474,0.5468582116328077,200,False
OpenBMI,1,0,RandomEffectOnly,43,0.8200000000000001,0.81998199819982,0.48212706779022163,200,False
OpenBMI,1,0,RandomEffectOnly,44,0.6950000000000001,0.6816200840314204,0.565246127151741,200,False
OpenBMI,1,0,RandomEffectOnly,48,0.685,0.6843608306821314,0.5981016488601555,200,False
OpenBMI,1,0,RandomEffectOnly,50,0.535,0.5166194547675356,0.7178948244056655,200,False
OpenBMI,1,0,AdversarialMixed,2,0.74,0.7373737373737375,0.5594391651192232,200,False
OpenBMI,1,0,AdversarialMixed,14,0.6699999999999999,0.6601791782514674,0.6128758754917228,200,False
OpenBMI,1,0,AdversarialMixed,34,0.6699999999999999,0.6698679471788715,0.6253902905628668,200,False
OpenBMI,1,0,AdversarialMixed,40,0.755,0.7546995068959474,0.5468498344973522,200,False
OpenBMI,1,0,AdversarialMixed,43,0.8200000000000001,0.81998199819982,0.4821243793216531,200,False
OpenBMI,1,0,AdversarialMixed,44,0.6950000000000001,0.6816200840314204,0.5652567565424352,200,False
OpenBMI,1,0,AdversarialMixed,48,0.685,0.6843608306821314,0.5981085780483414,200,False
OpenBMI,1,0,AdversarialMixed,50,0.535,0.5166194547675356,0.717880776509579,200,False
OpenBMI,1,0,PERSIST-RE,2,0.74,0.7373737373737375,0.5594550184899836,200,False
OpenBMI,1,0,PERSIST-RE,14,0.6699999999999999,0.6601791782514674,0.6128438725822601,200,False
OpenBMI,1,0,PERSIST-RE,34,0.6699999999999999,0.6698679471788715,0.6253824913422082,200,False
OpenBMI,1,0,PERSIST-RE,40,0.76,0.7597838054248824,0.5468440898194467,200,False
OpenBMI,1,0,PERSIST-RE,43,0.8200000000000001,0.81998199819982,0.482113336460235,200,False
OpenBMI,1,0,PERSIST-RE,44,0.6950000000000001,0.6816200840314204,0.5652980608750402,200,False
OpenBMI,1,0,PERSIST-RE,48,0.685,0.6843608306821314,0.5981089509076728,200,False
OpenBMI,1,0,PERSIST-RE,50,0.535,0.5166194547675356,0.7178542803388984,200,False
OpenBMI,1,1,ERM,2,0.725,0.7206349206349206,0.5379855350024785,200,False
OpenBMI,1,1,ERM,14,0.74,0.7348021215830274,0.5689883680072245,200,False
OpenBMI,1,1,ERM,34,0.595,0.5885714285714285,0.6721417675416044,200,False
OpenBMI,1,1,ERM,40,0.825,0.8246449059345173,0.5040102903758208,200,False
OpenBMI,1,1,ERM,43,0.845,0.8435883851762154,0.4754673632463859,200,False
OpenBMI,1,1,ERM,44,0.885,0.8847666524712543,0.4288456285480929,200,False
OpenBMI,1,1,ERM,48,0.645,0.64024220313648,0.6160339260941524,200,False
OpenBMI,1,1,ERM,50,0.635,0.6292063492063492,0.6603955011808731,200,False
OpenBMI,1,1,SubjectBalancedERM,2,0.725,0.7206349206349206,0.5379855350024785,200,False
OpenBMI,1,1,SubjectBalancedERM,14,0.74,0.7348021215830274,0.5689883680072245,200,False
OpenBMI,1,1,SubjectBalancedERM,34,0.595,0.5885714285714285,0.6721417675416044,200,False
OpenBMI,1,1,SubjectBalancedERM,40,0.825,0.8246449059345173,0.5040102903758208,200,False
OpenBMI,1,1,SubjectBalancedERM,43,0.845,0.8435883851762154,0.4754673632463859,200,False
OpenBMI,1,1,SubjectBalancedERM,44,0.885,0.8847666524712543,0.4288456285480929,200,False
OpenBMI,1,1,SubjectBalancedERM,48,0.645,0.64024220313648,0.6160339260941524,200,False
OpenBMI,1,1,SubjectBalancedERM,50,0.635,0.6292063492063492,0.6603955011808731,200,False
OpenBMI,1,1,Mixup,2,0.725,0.7206349206349206,0.5384027586684358,200,False
OpenBMI,1,1,Mixup,14,0.74,0.7348021215830274,0.569253166386066,200,False
OpenBMI,1,1,Mixup,34,0.595,0.5885714285714285,0.6719107848235102,200,False
OpenBMI,1,1,Mixup,40,0.825,0.8246449059345173,0.5046519628311946,200,False
OpenBMI,1,1,Mixup,43,0.845,0.8435883851762154,0.4760968066104856,200,False
OpenBMI,1,1,Mixup,44,0.885,0.8847666524712543,0.42967140862963077,200,False
OpenBMI,1,1,Mixup,48,0.645,0.64024220313648,0.6160458956848452,200,False
OpenBMI,1,1,Mixup,50,0.635,0.6292063492063492,0.6602387814129129,200,False
OpenBMI,1,1,GroupDRO,2,0.725,0.7206349206349206,0.5379114620859886,200,False
OpenBMI,1,1,GroupDRO,14,0.74,0.7348021215830274,0.568909110061211,200,False
OpenBMI,1,1,GroupDRO,34,0.595,0.5885714285714285,0.6719986938658795,200,False
OpenBMI,1,1,GroupDRO,40,0.825,0.8246449059345173,0.5041380903098723,200,False
OpenBMI,1,1,GroupDRO,43,0.845,0.8435883851762154,0.4754591916391348,200,False
OpenBMI,1,1,GroupDRO,44,0.88,0.8796992481203008,0.4290691888677302,200,False
OpenBMI,1,1,GroupDRO,48,0.645,0.64024220313648,0.6159313650874182,200,False
OpenBMI,1,1,GroupDRO,50,0.635,0.6292063492063492,0.6602827702546531,200,False
OpenBMI,1,1,ProspectiveOnly,2,0.725,0.7206349206349206,0.5382045162603226,200,False
OpenBMI,1,1,ProspectiveOnly,14,0.74,0.7348021215830274,0.5692585885909509,200,False
OpenBMI,1,1,ProspectiveOnly,34,0.595,0.5885714285714285,0.672391447933837,200,False
OpenBMI,1,1,ProspectiveOnly,40,0.825,0.8246449059345173,0.5039353593351379,200,False
OpenBMI,1,1,ProspectiveOnly,43,0.845,0.8435883851762154,0.47564922318842134,200,False
OpenBMI,1,1,ProspectiveOnly,44,0.885,0.8847666524712543,0.42866047677407876,200,False
OpenBMI,1,1,ProspectiveOnly,48,0.645,0.64024220313648,0.6162648583588753,200,False
OpenBMI,1,1,ProspectiveOnly,50,0.635,0.6292063492063492,0.660659056274682,200,False
OpenBMI,1,1,RandomEffectOnly,2,0.725,0.7206349206349206,0.5381826874995359,200,False
OpenBMI,1,1,RandomEffectOnly,14,0.74,0.7348021215830274,0.5692328980807989,200,False
OpenBMI,1,1,RandomEffectOnly,34,0.595,0.5885714285714285,0.6723625743675794,200,False
OpenBMI,1,1,RandomEffectOnly,40,0.825,0.8246449059345173,0.5039461487686719,200,False
OpenBMI,1,1,RandomEffectOnly,43,0.845,0.8435883851762154,0.47563281945240676,200,False
OpenBMI,1,1,RandomEffectOnly,44,0.885,0.8847666524712543,0.4286864414348743,200,False
OpenBMI,1,1,RandomEffectOnly,48,0.645,0.64024220313648,0.6162377946160353,200,False
OpenBMI,1,1,RandomEffectOnly,50,0.635,0.6292063492063492,0.6606295594038962,200,False
OpenBMI,1,1,AdversarialMixed,2,0.725,0.7206349206349206,0.5381477958277368,200,False
OpenBMI,1,1,AdversarialMixed,14,0.74,0.7348021215830274,0.5691976319289017,200,False
OpenBMI,1,1,AdversarialMixed,34,0.595,0.5885714285714285,0.6723375563395666,200,False
OpenBMI,1,1,AdversarialMixed,40,0.825,0.8246449059345173,0.5039402044334284,200,False
OpenBMI,1,1,AdversarialMixed,43,0.845,0.8435883851762154,0.4755957127945124,200,False
OpenBMI,1,1,AdversarialMixed,44,0.885,0.8847666524712543,0.4287073756385048,200,False
OpenBMI,1,1,AdversarialMixed,48,0.645,0.64024220313648,0.6162088372971757,200,False
OpenBMI,1,1,AdversarialMixed,50,0.635,0.6292063492063492,0.6606080807668132,200,False
OpenBMI,1,1,PERSIST-RE,2,0.725,0.7206349206349206,0.5381940937366604,200,False
OpenBMI,1,1,PERSIST-RE,14,0.74,0.7348021215830274,0.5692455342778656,200,False
OpenBMI,1,1,PERSIST-RE,34,0.595,0.5885714285714285,0.672372368261734,200,False
OpenBMI,1,1,PERSIST-RE,40,0.825,0.8246449059345173,0.5039467007985824,200,False
OpenBMI,1,1,PERSIST-RE,43,0.845,0.8435883851762154,0.47564456849931924,200,False
OpenBMI,1,1,PERSIST-RE,44,0.885,0.8847666524712543,0.42868407263870156,200,False
