dataset,role,fold,seed,subject,block,recipe,population_CE,adapter_CE,utility_CE,population_BA,adapter_BA,delta_BA,held_block_used_for_fit,future_labels_used_for_fit
OpenBMI,outcome,3,1,26,1,upda_r1_l20.001_one_se,0.460998843692068,0.1804576955441592,0.2805411481479088,0.76,0.92,0.16000000000000003,False,False
OpenBMI,outcome,3,1,26,2,upda_r1_l20.001_one_se,0.26687420846940557,0.7041273813857417,-0.43725317291633614,0.84,0.6,-0.24,False,False
OpenBMI,outcome,3,1,26,3,upda_r1_l20.001_one_se,0.6278450350715269,2.1098826485942643,-1.4820376135227376,0.56,0.4,-0.16000000000000003,False,False
OpenBMI,outcome,3,1,35,0,upda_r1_l20.001_one_se,0.05106952852787422,0.00026628272899069274,0.050803245798883526,1.0,1.0,0.0,False,False
OpenBMI,outcome,3,1,35,1,upda_r1_l20.001_one_se,0.06402819480083077,0.00555477917192107,0.0584734156289097,1.0,1.0,0.0,False,False
OpenBMI,outcome,3,1,35,2,upda_r1_l20.001_one_se,0.11176570563762046,0.11632035130686075,-0.004554645669240284,1.0,0.96,-0.040000000000000036,False,False
OpenBMI,outcome,3,1,35,3,upda_r1_l20.001_one_se,0.09758331267478837,0.11361650784245353,-0.01603319516766516,1.0,0.92,-0.07999999999999996,False,False
OpenBMI,outcome,3,2,1,0,upda_r1_l20.001_one_se,0.8033124433633136,0.737331213578988,0.06598122978432563,0.6,0.68,0.08000000000000007,False,False
OpenBMI,outcome,3,2,1,1,upda_r1_l20.001_one_se,0.7950134457403027,0.6611554670336675,0.1338579787066353,0.56,0.68,0.12,False,False
OpenBMI,outcome,3,2,1,2,upda_r1_l20.001_one_se,0.3419054539079112,0.3898556671213244,-0.047950213213413195,0.88,0.88,0.0,False,False
OpenBMI,outcome,3,2,1,3,upda_r1_l20.001_one_se,0.46261210896466076,0.6227624940582356,-0.16015038509357482,0.84,0.8,-0.039999999999999925,False,False
OpenBMI,outcome,3,2,5,0,upda_r1_l20.001_one_se,0.36889866250994546,0.33494146790357,0.033957194606375474,0.8,0.84,0.039999999999999925,False,False
OpenBMI,outcome,3,2,5,1,upda_r1_l20.001_one_se,0.23195727526800294,0.1806667098879802,0.051290565380022746,0.92,0.92,0.0,False,False
OpenBMI,outcome,3,2,5,2,upda_r1_l20.001_one_se,0.2740966909264042,0.2453927201899182,0.028703970736486006,0.92,0.92,0.0,False,False
OpenBMI,outcome,3,2,5,3,upda_r1_l20.001_one_se,0.3739311729752536,0.5109189247852798,-0.1369877518100262,0.84,0.76,-0.07999999999999996,False,False
OpenBMI,outcome,3,2,6,0,upda_r1_l20.001_one_se,0.3660596478405512,0.35447685652316907,0.011582791317382157,0.84,0.84,0.0,False,False
OpenBMI,outcome,3,2,6,1,upda_r1_l20.001_one_se,0.420807973140855,0.4972222480810769,-0.0764142749402219,0.84,0.84,0.0,False,False
OpenBMI,outcome,3,2,6,2,upda_r1_l20.001_one_se,0.3582229871600269,0.418699757722078,-0.06047677056205114,0.8,0.76,-0.040000000000000036,False,False
OpenBMI,outcome,3,2,6,3,upda_r1_l20.001_one_se,0.2187635696317015,0.24839300212497367,-0.029629432493272184,0.96,0.92,-0.039999999999999925,False,False
OpenBMI,outcome,3,2,7,0,upda_r1_l20.001_one_se,0.39995317003281017,0.40198940958695006,-0.002036239554139896,0.88,0.88,0.0,False,False
OpenBMI,outcome,3,2,7,1,upda_r1_l20.001_one_se,0.36496362962808504,0.3797163498008922,-0.014752720172807154,0.88,0.88,0.0,False,False
OpenBMI,outcome,3,2,7,2,upda_r1_l20.001_one_se,0.5597725638452662,0.5629328731209075,-0.00316030927564126,0.68,0.68,0.0,False,False
OpenBMI,outcome,3,2,7,3,upda_r1_l20.001_one_se,0.8131110239043925,0.8806118952680559,-0.06750087136366345,0.68,0.52,-0.16000000000000003,False,False
OpenBMI,outcome,3,2,20,0,upda_r1_l20.001_one_se,0.3874468153000023,0.37159164932345284,0.015855165976549457,0.8,0.8,0.0,False,False
OpenBMI,outcome,3,2,20,1,upda_r1_l20.001_one_se,0.1710820509668006,0.1858616591432376,-0.014779608176437004,1.0,1.0,0.0,False,False
OpenBMI,outcome,3,2,20,2,upda_r1_l20.001_one_se,0.9595422322116698,1.0013826738617704,-0.04184044165010059,0.56,0.56,0.0,False,False
OpenBMI,outcome,3,2,20,3,upda_r1_l20.001_one_se,0.7069901261867279,0.7431578428339543,-0.0361677166472264,0.6,0.44,-0.15999999999999998,False,False
OpenBMI,outcome,3,2,23,0,upda_r1_l20.001_one_se,0.8796623922288187,0.7043792798676861,0.1752831123611326,0.56,0.6,0.039999999999999925,False,False
OpenBMI,outcome,3,2,23,1,upda_r1_l20.001_one_se,0.8486226075737484,0.7082651508844353,0.1403574566893131,0.48,0.6,0.12,False,False
OpenBMI,outcome,3,2,23,2,upda_r1_l20.001_one_se,0.4375109194517043,0.5264523618349402,-0.08894144238323587,0.8,0.68,-0.12,False,False
OpenBMI,outcome,3,2,23,3,upda_r1_l20.001_one_se,0.38296405444720283,0.4496827911024338,-0.06671873665523098,0.8,0.84,0.039999999999999925,False,False
OpenBMI,outcome,3,2,26,0,upda_r1_l20.001_one_se,0.09147517959829997,0.040012919975643296,0.05146225962265667,1.0,1.0,0.0,False,False
OpenBMI,outcome,3,2,26,1,upda_r1_l20.001_one_se,0.35958985525067744,0.14214919513732632,0.21744066011335111,0.88,0.92,0.040000000000000036,False,False
OpenBMI,outcome,3,2,26,2,upda_r1_l20.001_one_se,0.297871014890199,0.7063748126138647,-0.4085037977236657,0.88,0.56,-0.31999999999999995,False,False
OpenBMI,outcome,3,2,26,3,upda_r1_l20.001_one_se,0.6440410299914748,2.0923904564271942,-1.4483494264357195,0.68,0.4,-0.28,False,False
OpenBMI,outcome,3,2,35,0,upda_r1_l20.001_one_se,0.03457925084784461,0.00010708660338458874,0.03447216424446002,1.0,1.0,0.0,False,False
OpenBMI,outcome,3,2,35,1,upda_r1_l20.001_one_se,0.10256940658441506,0.09673676283984514,0.005832643744569918,0.96,0.96,0.0,False,False
OpenBMI,outcome,3,2,35,2,upda_r1_l20.001_one_se,0.05791507591804321,0.014113829593218562,0.04380124632482464,1.0,1.0,0.0,False,False
OpenBMI,outcome,3,2,35,3,upda_r1_l20.001_one_se,0.06906735206562309,0.05047363888417096,0.01859371318145213,1.0,1.0,0.0,False,False
OpenBMI,outcome,4,0,3,0,upda_r1_l20.001_one_se,0.3331351764632411,0.31838971823111534,0.014745458232125752,0.88,0.88,0.0,False,False
OpenBMI,outcome,4,0,3,1,upda_r1_l20.001_one_se,0.4975417665731659,0.6093695668133997,-0.11182780024023381,0.84,0.76,-0.07999999999999996,False,False
OpenBMI,outcome,4,0,3,2,upda_r1_l20.001_one_se,0.1149081865769637,0.08202014274037053,0.03288804383659316,1.0,1.0,0.0,False,False
OpenBMI,outcome,4,0,3,3,upda_r1_l20.001_one_se,0.21116759148974043,0.21909507250031687,-0.007927481010576443,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,0,8,0,upda_r1_l20.001_one_se,0.8378403885984552,0.7627523292354116,0.07508805936304364,0.68,0.68,0.0,False,False
OpenBMI,outcome,4,0,8,1,upda_r1_l20.001_one_se,0.5917472484790182,0.6360849377846749,-0.044337689305656736,0.72,0.72,0.0,False,False
OpenBMI,outcome,4,0,8,2,upda_r1_l20.001_one_se,0.3964612760094536,0.34589549783365875,0.05056577817579483,0.84,0.88,0.040000000000000036,False,False
OpenBMI,outcome,4,0,8,3,upda_r1_l20.001_one_se,0.33043930674301936,0.32480880100680465,0.005630505736214708,0.88,0.88,0.0,False,False
OpenBMI,outcome,4,0,11,0,upda_r1_l20.001_one_se,0.6071266458507565,0.7127862117347131,-0.10565956588395664,0.68,0.4,-0.28,False,False
OpenBMI,outcome,4,0,11,1,upda_r1_l20.001_one_se,0.5756526477352362,0.7268478405002289,-0.15119519276499271,0.64,0.52,-0.12,False,False
OpenBMI,outcome,4,0,11,2,upda_r1_l20.001_one_se,0.6543127825555146,0.4903163285026789,0.1639964540528357,0.68,0.88,0.19999999999999996,False,False
OpenBMI,outcome,4,0,11,3,upda_r1_l20.001_one_se,0.65905173342201,0.44550263693755887,0.21354909648445108,0.68,0.88,0.19999999999999996,False,False
OpenBMI,outcome,4,0,27,0,upda_r1_l20.001_one_se,0.8500778148304674,0.843739580279378,0.0063382345510893945,0.6,0.56,-0.039999999999999925,False,False
OpenBMI,outcome,4,0,27,1,upda_r1_l20.001_one_se,0.9592733846844652,1.011405971164266,-0.05213258647980079,0.52,0.52,0.0,False,False
OpenBMI,outcome,4,0,27,2,upda_r1_l20.001_one_se,0.38331649698352926,0.37353811967118206,0.009778377312347208,0.84,0.88,0.040000000000000036,False,False
OpenBMI,outcome,4,0,27,3,upda_r1_l20.001_one_se,0.30692775404426786,0.30511104355874685,0.0018167104855210114,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,0,28,0,upda_r1_l20.001_one_se,0.5670353465858221,0.8284342657465372,-0.2613989191607151,0.72,0.72,0.0,False,False
OpenBMI,outcome,4,0,28,1,upda_r1_l20.001_one_se,0.07977361055114614,0.041699878191767716,0.03807373235937842,0.96,1.0,0.040000000000000036,False,False
OpenBMI,outcome,4,0,28,2,upda_r1_l20.001_one_se,0.47046948381821635,1.4233989525802853,-0.9529294687620689,0.88,0.72,-0.16000000000000003,False,False
OpenBMI,outcome,4,0,28,3,upda_r1_l20.001_one_se,0.03727127835537257,0.05616122528933778,-0.01888994693396521,1.0,1.0,0.0,False,False
OpenBMI,outcome,4,0,30,0,upda_r1_l20.001_one_se,1.1256502399722912,0.8412575364587164,0.2843927035135748,0.4,0.6,0.19999999999999996,False,False
OpenBMI,outcome,4,0,30,1,upda_r1_l20.001_one_se,0.6337502039885233,0.3424112662954103,0.29133893769311303,0.52,0.96,0.43999999999999995,False,False
OpenBMI,outcome,4,0,30,2,upda_r1_l20.001_one_se,0.22690772813776694,0.47780712851324914,-0.2508994003754822,0.88,0.8,-0.07999999999999996,False,False
OpenBMI,outcome,4,0,30,3,upda_r1_l20.001_one_se,0.26461148599253687,0.49303214350291147,-0.2284206575103746,0.92,0.76,-0.16000000000000003,False,False
OpenBMI,outcome,4,0,38,0,upda_r1_l20.001_one_se,0.34109540708824637,0.5151426138043235,-0.1740472067160771,0.84,0.64,-0.19999999999999996,False,False
OpenBMI,outcome,4,0,38,1,upda_r1_l20.001_one_se,0.33198284560998287,0.5143632770867919,-0.182380431476809,0.88,0.8,-0.07999999999999996,False,False
OpenBMI,outcome,4,0,38,2,upda_r1_l20.001_one_se,0.6211801684998324,0.43372952790154456,0.1874506405982878,0.72,0.92,0.20000000000000007,False,False
OpenBMI,outcome,4,0,38,3,upda_r1_l20.001_one_se,1.425108524044826,1.0479149780664714,0.37719354597835464,0.36,0.44,0.08000000000000002,False,False
OpenBMI,outcome,4,0,52,0,upda_r1_l20.001_one_se,0.5721121776694961,0.7032189990916602,-0.13110682142216412,0.72,0.56,-0.15999999999999992,False,False
OpenBMI,outcome,4,0,52,1,upda_r1_l20.001_one_se,0.4615290591854943,0.6826003521873509,-0.22107129300185663,0.76,0.56,-0.19999999999999996,False,False
OpenBMI,outcome,4,0,52,2,upda_r1_l20.001_one_se,0.3611929467619014,0.2727975110343891,0.0883954357275123,0.8,0.88,0.07999999999999996,False,False
OpenBMI,outcome,4,0,52,3,upda_r1_l20.001_one_se,0.15316527690510257,0.1256636868346299,0.027501590070472676,0.96,1.0,0.040000000000000036,False,False
OpenBMI,outcome,4,1,3,0,upda_r1_l20.001_one_se,0.27570629838764793,0.2638934579675191,0.011812840420128812,0.88,0.84,-0.040000000000000036,False,False
OpenBMI,outcome,4,1,3,1,upda_r1_l20.001_one_se,0.48022066233916505,0.610130935816863,-0.1299102734776979,0.72,0.72,0.0,False,False
OpenBMI,outcome,4,1,3,2,upda_r1_l20.001_one_se,0.1760078362966864,0.13595206797968834,0.04005576831699806,0.96,0.96,0.0,False,False
OpenBMI,outcome,4,1,3,3,upda_r1_l20.001_one_se,0.3038147586048578,0.3175287001678287,-0.0137139415629709,0.88,0.84,-0.040000000000000036,False,False
OpenBMI,outcome,4,1,8,0,upda_r1_l20.001_one_se,1.0129757583983159,0.88575016840382,0.12722558999449585,0.6,0.68,0.08000000000000007,False,False
OpenBMI,outcome,4,1,8,1,upda_r1_l20.001_one_se,0.7214642455579212,0.7503437516750546,-0.028879506117133413,0.6,0.6,0.0,False,False
OpenBMI,outcome,4,1,8,2,upda_r1_l20.001_one_se,0.2833845461736048,0.2585054985880541,0.024879047585550707,0.88,0.92,0.040000000000000036,False,False
OpenBMI,outcome,4,1,8,3,upda_r1_l20.001_one_se,0.1714389545533489,0.20076690398034613,-0.029327949426997235,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,1,11,0,upda_r1_l20.001_one_se,0.5828325024010832,0.6221881170217862,-0.03935561462070303,0.72,0.56,-0.15999999999999992,False,False
OpenBMI,outcome,4,1,11,1,upda_r1_l20.001_one_se,0.3679045677284374,0.4893303077172787,-0.12142573998884132,0.84,0.68,-0.15999999999999992,False,False
OpenBMI,outcome,4,1,11,2,upda_r1_l20.001_one_se,0.8837869662803431,0.6595741566174208,0.22421280966292234,0.56,0.64,0.07999999999999996,False,False
OpenBMI,outcome,4,1,11,3,upda_r1_l20.001_one_se,0.7281356658669661,0.5195032112527109,0.20863245461425517,0.68,0.76,0.07999999999999996,False,False
OpenBMI,outcome,4,1,27,0,upda_r1_l20.001_one_se,0.8970894411215721,0.884259341586932,0.012830099534640094,0.6,0.6,0.0,False,False
OpenBMI,outcome,4,1,27,1,upda_r1_l20.001_one_se,1.1116678139761016,1.1790181258518968,-0.06735031187579521,0.44,0.44,0.0,False,False
OpenBMI,outcome,4,1,27,2,upda_r1_l20.001_one_se,0.23067596168269794,0.2272813570548497,0.003394604627848241,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,1,27,3,upda_r1_l20.001_one_se,0.3219711094009994,0.3207079951130332,0.0012631142879661605,0.88,0.88,0.0,False,False
OpenBMI,outcome,4,1,28,0,upda_r1_l20.001_one_se,0.7276945345916427,1.0597676210089924,-0.33207308641734967,0.64,0.64,0.0,False,False
OpenBMI,outcome,4,1,28,1,upda_r1_l20.001_one_se,0.06461811055969872,0.03231220297803422,0.0323059075816645,0.96,1.0,0.040000000000000036,False,False
OpenBMI,outcome,4,1,28,2,upda_r1_l20.001_one_se,0.36379881758018867,1.0224151866612425,-0.6586163690810538,0.88,0.8,-0.07999999999999996,False,False
OpenBMI,outcome,4,1,28,3,upda_r1_l20.001_one_se,0.10073334014317338,0.09740382851877272,0.0033295116244006634,0.96,0.96,0.0,False,False
OpenBMI,outcome,4,1,30,0,upda_r1_l20.001_one_se,0.9354082771197905,0.689997630665588,0.24541064645420252,0.48,0.6,0.12,False,False
OpenBMI,outcome,4,1,30,1,upda_r1_l20.001_one_se,0.5453738914662296,0.27682045178727,0.2685534396789596,0.68,1.0,0.31999999999999995,False,False
OpenBMI,outcome,4,1,30,2,upda_r1_l20.001_one_se,0.25480202124446655,0.4852242504480053,-0.23042222920353878,0.96,0.8,-0.15999999999999992,False,False
OpenBMI,outcome,4,1,30,3,upda_r1_l20.001_one_se,0.19696381454754167,0.36759724058721405,-0.17063342603967238,0.92,0.84,-0.08000000000000007,False,False
OpenBMI,outcome,4,1,38,0,upda_r1_l20.001_one_se,0.3733000945137072,0.5317075194441752,-0.15840742493046794,0.76,0.68,-0.07999999999999996,False,False
OpenBMI,outcome,4,1,38,1,upda_r1_l20.001_one_se,0.37289604440105584,0.466593295162921,-0.09369725076186514,0.84,0.8,-0.039999999999999925,False,False
OpenBMI,outcome,4,1,38,2,upda_r1_l20.001_one_se,0.5290154638968629,0.4403918809238248,0.08862358297303813,0.72,0.96,0.24,False,False
OpenBMI,outcome,4,1,38,3,upda_r1_l20.001_one_se,1.2293779687599846,0.9472121355480703,0.28216583321191435,0.48,0.48,0.0,False,False
OpenBMI,outcome,4,1,52,0,upda_r1_l20.001_one_se,0.26079076228175374,0.36749017811388673,-0.106699415832133,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,1,52,1,upda_r1_l20.001_one_se,0.481554315956655,0.6642753895352337,-0.1827210735785787,0.72,0.68,-0.039999999999999925,False,False
OpenBMI,outcome,4,1,52,2,upda_r1_l20.001_one_se,0.3929923482871095,0.30895455515508563,0.08403779313202386,0.88,0.88,0.0,False,False
OpenBMI,outcome,4,1,52,3,upda_r1_l20.001_one_se,0.29573721766949507,0.22813146520699168,0.06760575246250339,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,2,3,0,upda_r1_l20.001_one_se,0.19407971821784076,0.18605379774014505,0.008025920477695708,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,2,3,1,upda_r1_l20.001_one_se,0.48325156380261347,0.6413457244959865,-0.158094160693373,0.72,0.72,0.0,False,False
OpenBMI,outcome,4,2,3,2,upda_r1_l20.001_one_se,0.2022268833286851,0.16652777769594512,0.03569910563273998,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,2,3,3,upda_r1_l20.001_one_se,0.3945004247288019,0.50274748966279,-0.10824706493398811,0.76,0.76,0.0,False,False
OpenBMI,outcome,4,2,8,0,upda_r1_l20.001_one_se,1.2221424425239782,1.0757583292010784,0.1463841133228998,0.64,0.6,-0.040000000000000036,False,False
OpenBMI,outcome,4,2,8,1,upda_r1_l20.001_one_se,0.9643983645179101,0.9988374415817988,-0.03443907706388871,0.52,0.52,0.0,False,False
OpenBMI,outcome,4,2,8,2,upda_r1_l20.001_one_se,0.30675548239505906,0.2632696286516725,0.04348585374338654,0.88,0.88,0.0,False,False
OpenBMI,outcome,4,2,8,3,upda_r1_l20.001_one_se,0.1879253313728175,0.17531285349307105,0.012612477879746453,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,2,11,0,upda_r1_l20.001_one_se,0.7154061164077907,0.7908919879459176,-0.07548587153812691,0.68,0.44,-0.24000000000000005,False,False
OpenBMI,outcome,4,2,11,1,upda_r1_l20.001_one_se,0.6981797463143445,0.8052966170546878,-0.10711687074034326,0.6,0.44,-0.15999999999999998,False,False
OpenBMI,outcome,4,2,11,2,upda_r1_l20.001_one_se,0.44865030040335535,0.44479387124633923,0.003856429157016117,0.76,0.88,0.12,False,False
OpenBMI,outcome,4,2,11,3,upda_r1_l20.001_one_se,0.48589472273335377,0.3675088028696448,0.11838591986370894,0.8,0.84,0.039999999999999925,False,False
OpenBMI,outcome,4,2,27,0,upda_r1_l20.001_one_se,0.7058121728292462,0.7088941288987587,-0.003081956069512448,0.76,0.76,0.0,False,False
OpenBMI,outcome,4,2,27,1,upda_r1_l20.001_one_se,1.307553343217115,1.3823147429145728,-0.07476139969745788,0.56,0.52,-0.040000000000000036,False,False
OpenBMI,outcome,4,2,27,2,upda_r1_l20.001_one_se,0.44717650760228733,0.4342635203156639,0.012912987286623434,0.8,0.8,0.0,False,False
OpenBMI,outcome,4,2,27,3,upda_r1_l20.001_one_se,0.26606441228844224,0.2650103817281079,0.001054030560334318,0.88,0.88,0.0,False,False
OpenBMI,outcome,4,2,28,0,upda_r1_l20.001_one_se,0.5007728826461596,0.7443529239450157,-0.24358004129885613,0.72,0.64,-0.07999999999999996,False,False
OpenBMI,outcome,4,2,28,1,upda_r1_l20.001_one_se,0.040908934010810444,0.022103354691975642,0.0188055793188348,1.0,1.0,0.0,False,False
OpenBMI,outcome,4,2,28,2,upda_r1_l20.001_one_se,0.15995776758041758,0.5177442527303436,-0.35778648514992606,0.92,0.92,0.0,False,False
OpenBMI,outcome,4,2,28,3,upda_r1_l20.001_one_se,0.049592334574758194,0.050921185498272,-0.0013288509235138066,0.96,0.96,0.0,False,False
OpenBMI,outcome,4,2,30,0,upda_r1_l20.001_one_se,1.564884875903561,1.3311207733396753,0.2337641025638857,0.32,0.4,0.08000000000000002,False,False
OpenBMI,outcome,4,2,30,1,upda_r1_l20.001_one_se,0.7996654202640805,0.3887717430060517,0.4108936772580288,0.48,0.96,0.48,False,False
OpenBMI,outcome,4,2,30,2,upda_r1_l20.001_one_se,0.20093033506458138,0.3754506551892854,-0.174520320124704,0.88,0.84,-0.040000000000000036,False,False
OpenBMI,outcome,4,2,30,3,upda_r1_l20.001_one_se,0.14720340885842106,0.2921964800405139,-0.14499307118209284,0.96,0.76,-0.19999999999999996,False,False
OpenBMI,outcome,4,2,38,0,upda_r1_l20.001_one_se,0.384166007988674,0.5629171301152067,-0.1787511221265327,0.84,0.64,-0.19999999999999996,False,False
OpenBMI,outcome,4,2,38,1,upda_r1_l20.001_one_se,0.4323755255064573,0.5123962072458719,-0.08002068173941457,0.8,0.68,-0.12,False,False
OpenBMI,outcome,4,2,38,2,upda_r1_l20.001_one_se,0.5155557568284892,0.393977985896352,0.12157777093213717,0.8,0.88,0.07999999999999996,False,False
OpenBMI,outcome,4,2,38,3,upda_r1_l20.001_one_se,1.115854034774231,0.8595834060938438,0.2562706286803872,0.48,0.64,0.16000000000000003,False,False
OpenBMI,outcome,4,2,52,0,upda_r1_l20.001_one_se,0.5124265227256021,0.6073950084238402,-0.09496848569823813,0.76,0.68,-0.07999999999999996,False,False
OpenBMI,outcome,4,2,52,1,upda_r1_l20.001_one_se,0.5339090777401495,0.7733822753152038,-0.23947319757505425,0.76,0.52,-0.24,False,False
OpenBMI,outcome,4,2,52,2,upda_r1_l20.001_one_se,0.38543033630887974,0.2949506548818884,0.09047968142699137,0.8,0.92,0.12,False,False
OpenBMI,outcome,4,2,52,3,upda_r1_l20.001_one_se,0.1002591470040991,0.09035618837016042,0.009902958633938683,1.0,1.0,0.0,False,False
WBCIC,outcome,0,0,1,0,upda_r1_l20.001_one_se,0.34584099842614235,0.3645356266872305,-0.018694628261088142,0.88,0.8600000000000001,-0.019999999999999907,False,False
WBCIC,outcome,0,0,1,1,upda_r1_l20.001_one_se,0.18433582209541985,0.13648947972002323,0.04784634237539662,0.9782608695652174,0.9782608695652174,0.0,False,False
WBCIC,outcome,0,0,1,2,upda_r1_l20.001_one_se,0.39825513014071384,0.40175299622137794,-0.0034978660806641027,0.86,0.86,0.0,False,False
WBCIC,outcome,0,0,1,3,upda_r1_l20.001_one_se,0.2523277076633242,0.2756665344443418,-0.02333882678101762,0.9162640901771336,0.894524959742351,-0.021739130434782594,False,False
WBCIC,outcome,0,0,3,0,upda_r1_l20.001_one_se,0.17611231929002966,0.14906090316461834,0.027051416125411315,0.94,0.94,0.0,False,False
WBCIC,outcome,0,0,3,1,upda_r1_l20.001_one_se,0.1100386551209735,0.07578623333808282,0.034252421782890674,1.0,1.0,0.0,False,False
WBCIC,outcome,0,0,3,2,upda_r1_l20.001_one_se,0.2965163476025627,0.30853695041775464,-0.01202060281519196,0.8999999999999999,0.8999999999999999,0.0,False,False
WBCIC,outcome,0,0,3,3,upda_r1_l20.001_one_se,0.2508958449295311,0.26291119883339925,-0.012015353903868153,0.8600000000000001,0.86,-1.1102230246251565e-16,False,False
WBCIC,outcome,0,0,5,0,upda_r1_l20.001_one_se,0.14556130492120842,0.1022865998609408,0.04327470506026762,0.9166666666666667,0.9791666666666667,0.0625,False,False
WBCIC,outcome,0,0,5,1,upda_r1_l20.001_one_se,0.35319760409861517,0.3293239824571518,0.023873621641463394,0.8392857142857143,0.875,0.0357142857142857,False,False
WBCIC,outcome,0,0,5,2,upda_r1_l20.001_one_se,0.31389113348815945,0.3365430735994817,-0.022651940111322266,0.8733766233766234,0.8652597402597402,-0.008116883116883189,False,False
WBCIC,outcome,0,0,5,3,upda_r1_l20.001_one_se,0.3820373257554639,0.41883371758916677,-0.03679639183370287,0.7996794871794872,0.7948717948717949,-0.004807692307692291,False,False
WBCIC,outcome,0,0,16,0,upda_r1_l20.001_one_se,0.824858904183955,0.7302612172798129,0.09459768690414216,0.4439102564102564,0.47435897435897434,0.03044871794871795,False,False
WBCIC,outcome,0,0,16,1,upda_r1_l20.001_one_se,0.7999983759399049,0.6662868129691375,0.13371156297076736,0.4359605911330049,0.5574712643678161,0.12151067323481124,False,False
WBCIC,outcome,0,0,16,2,upda_r1_l20.001_one_se,0.8201034078657545,0.7197511528235475,0.10035225504220702,0.5515297906602254,0.6159420289855072,0.06441223832528176,False,False
WBCIC,outcome,0,0,16,3,upda_r1_l20.001_one_se,0.8918650446644518,0.7607122460440242,0.1311527986204276,0.5625,0.5544871794871795,-0.008012820512820484,False,False
WBCIC,outcome,0,0,19,0,upda_r1_l20.001_one_se,0.6045807989308204,0.616481237626596,-0.011900438695775617,0.7387820512820513,0.7403846153846154,0.0016025641025640969,False,False
WBCIC,outcome,0,0,19,1,upda_r1_l20.001_one_se,0.24698289650654004,0.34298157541844587,-0.09599867891190583,0.9009661835748792,0.8977455716586151,-0.0032206119162641045,False,False
WBCIC,outcome,0,0,19,2,upda_r1_l20.001_one_se,0.8771640873052677,0.8158972856605501,0.06126680164471765,0.5714285714285714,0.5665584415584416,-0.004870129870129802,False,False
WBCIC,outcome,0,0,19,3,upda_r1_l20.001_one_se,0.6995740023055916,0.6730871099075356,0.026486892398056017,0.6167471819645732,0.6199677938808373,0.0032206119162641045,False,False
WBCIC,outcome,0,0,21,0,upda_r1_l20.001_one_se,0.20485462808587876,0.21803744101699837,-0.013182812931119614,0.9391025641025641,0.9182692307692308,-0.02083333333333326,False,False
WBCIC,outcome,0,0,21,1,upda_r1_l20.001_one_se,0.2899650572502057,0.31842329209991077,-0.028458234849705055,0.8400000000000001,0.8600000000000001,0.020000000000000018,False,False
WBCIC,outcome,0,0,21,2,upda_r1_l20.001_one_se,0.3177543871700099,0.2871067881497924,0.03064759902021752,0.8461538461538461,0.9038461538461539,0.05769230769230771,False,False
WBCIC,outcome,0,0,21,3,upda_r1_l20.001_one_se,0.3816865276773399,0.3730584000383774,0.00862812763896248,0.8357487922705313,0.7987117552334944,-0.03703703703703698,False,False
WBCIC,outcome,0,0,28,0,upda_r1_l20.001_one_se,0.5095966574468881,0.5641320357675859,-0.05453537832069777,0.7552334943639292,0.7552334943639292,0.0,False,False
WBCIC,outcome,0,0,28,1,upda_r1_l20.001_one_se,0.6203722317472785,0.6854208156016842,-0.0650485838544057,0.5821256038647343,0.5789049919484701,-0.0032206119162642155,False,False
WBCIC,outcome,0,0,28,2,upda_r1_l20.001_one_se,0.3420220597968256,0.366048733514873,-0.024026673718047398,0.8382594417077176,0.8210180623973727,-0.017241379310344862,False,False
WBCIC,outcome,0,0,28,3,upda_r1_l20.001_one_se,0.27565233091909,0.2892114684163175,-0.01355913749722748,0.8875205254515599,0.8875205254515599,0.0,False,False
WBCIC,outcome,0,0,33,0,upda_r1_l20.001_one_se,0.10063527337443375,0.09435066430489726,0.006284609069536484,0.9599358974358975,0.9599358974358975,0.0,False,False
WBCIC,outcome,0,0,33,1,upda_r1_l20.001_one_se,0.12558996603416786,0.1285074931397299,-0.0029175271055620344,0.9821428571428572,0.9464285714285714,-0.03571428571428581,False,False
WBCIC,outcome,0,0,33,2,upda_r1_l20.001_one_se,0.08100934858566936,0.005578751356437114,0.07543059722923225,1.0,1.0,0.0,False,False
WBCIC,outcome,0,0,33,3,upda_r1_l20.001_one_se,0.07838913981540702,0.03360640288366118,0.04478273693174584,0.98,0.98,0.0,False,False
WBCIC,outcome,0,0,37,0,upda_r1_l20.001_one_se,0.3161577631574957,0.29078082612960343,0.025376937027892288,0.8557692307692308,0.8573717948717949,0.0016025641025640969,False,False
WBCIC,outcome,0,0,37,1,upda_r1_l20.001_one_se,0.327867512017158,0.32742116867087434,0.0004463433462836841,0.8733766233766234,0.8733766233766234,0.0,False,False
WBCIC,outcome,0,0,37,2,upda_r1_l20.001_one_se,0.39123275078302405,0.35822529445676643,0.03300745632625762,0.8555008210180624,0.8144499178981938,-0.04105090311986859,False,False
