dataset,fold,seed,subject,correct_adapter,full_pda,ordinary_adapter,population,shuffled_adapter,wrong_adapter,full_pda_minus_population_future_BA,ordinary_adapter_minus_population_future_BA,correct_minus_wrong_future_BA,correct_minus_shuffled_future_BA,persistent_norm,transient_norm,persistent_transient_ratio,historical_crossfit_gain
WBCIC,0,0,3,0.865,0.865,0.87,0.865,0.7949999999999999,0.87,0.0,0.0050000000000000044,-0.0050000000000000044,0.07000000000000006,0.0981153971788988,0.0826974844389662,1.186437505862848,-0.0399999999999999
WBCIC,0,0,5,0.86,0.86,0.86,0.9,0.85,0.855,-0.040000000000000036,-0.040000000000000036,0.0050000000000000044,0.010000000000000009,0.3423608480439806,0.0535816584769665,6.38951569950291,-0.0853365384615384
WBCIC,0,0,16,0.515,0.515,0.51,0.595,0.605,0.6,-0.07999999999999996,-0.08499999999999996,-0.08499999999999996,-0.08999999999999997,0.1178040136395328,0.1090513438219716,1.0802619161837204,0.0057205941389
WBCIC,0,0,19,0.965,0.965,0.96,0.96,0.965,0.965,0.0050000000000000044,0.0,0.0,0.0,0.037650046833088,0.006244187111299,6.029615410620724,-0.0165066026410564
WBCIC,0,0,21,0.805,0.805,0.81,0.865,0.775,0.855,-0.05999999999999994,-0.05499999999999994,-0.04999999999999993,0.030000000000000027,0.0160862804082541,0.0021498177015781,7.482625339090623,0.0061024409763905
WBCIC,0,0,28,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.63,0.625,0.645,-0.08000000000000007,-0.08000000000000007,-0.09500000000000008,-0.07500000000000007,0.1606819064025498,0.0411107373227934,3.908514341178244,-0.0849999999999999
WBCIC,0,0,33,0.955,0.955,0.96,0.955,0.955,0.955,0.0,0.0050000000000000044,0.0,0.0,0.4221369226599822,0.0646691148571375,6.527643429054776,0.0048076923076922
WBCIC,0,0,37,0.7649999999999999,0.7649999999999999,0.73,0.74,0.665,0.665,0.02499999999999991,-0.010000000000000009,0.09999999999999987,0.09999999999999987,0.1128982174071068,0.0850835718002588,1.3269097079298149,-0.0102657004830917
WBCIC,0,1,1,0.905,0.905,0.915,0.92,0.91,0.905,-0.015000000000000013,-0.0050000000000000044,0.0,-0.0050000000000000044,0.1333353246587567,0.0220963749996419,6.034262391949684,0.0072115384615384
WBCIC,0,1,3,0.865,0.865,0.885,0.895,0.87,0.88,-0.030000000000000027,-0.010000000000000009,-0.015000000000000013,-0.0050000000000000044,0.0421070472093963,0.0108607205395988,3.877003100841374,-0.0249999999999999
WBCIC,0,1,5,0.915,0.915,0.9,0.875,0.845,0.89,0.040000000000000036,0.025000000000000022,0.025000000000000022,0.07000000000000006,0.1470845480647672,0.0687536310339752,2.139298621073322,-0.0196314102564102
WBCIC,0,1,16,0.55,0.55,0.555,0.5549999999999999,0.58,0.58,-0.004999999999999893,1.1102230246251565e-16,-0.029999999999999916,-0.029999999999999916,0.1577797535252585,0.0197106756544699,8.004786659328847,-0.0249899638699317
WBCIC,0,1,19,0.96,0.96,0.96,0.97,0.96,0.955,-0.010000000000000009,-0.010000000000000009,0.0050000000000000044,0.0,0.7522076023532609,0.0107074594056916,70.25080122679894,-0.0454181672669067
WBCIC,0,1,21,0.85,0.85,0.85,0.86,0.81,0.7849999999999999,-0.010000000000000009,-0.010000000000000009,0.06500000000000006,0.039999999999999925,0.3658491279508796,0.0252147433925813,14.509333775671887,-0.0265106042416967
WBCIC,0,1,28,0.56,0.56,0.57,0.75,0.665,0.585,-0.18999999999999995,-0.18000000000000005,-0.02499999999999991,-0.10499999999999998,0.5106204843292135,0.0609123299337637,8.382875599808182,-0.0349999999999999
WBCIC,0,1,33,0.945,0.945,0.95,0.945,0.95,0.95,0.0,0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,0.048568936112431,0.0477897257444983,1.0163049767663164,0.0052083333333333
WBCIC,0,1,37,0.695,0.695,0.6699999999999999,0.665,0.675,0.62,0.029999999999999916,0.004999999999999893,0.07499999999999996,0.019999999999999907,0.1984173342988557,0.0591005622783288,3.3572833599184224,-0.0152979066022544
WBCIC,0,2,1,0.91,0.91,0.91,0.905,0.92,0.935,0.0050000000000000044,0.0050000000000000044,-0.025000000000000022,-0.010000000000000009,0.5053424087873442,0.0585683039562896,8.628257515609263,0.0016025641025639
WBCIC,0,2,3,0.91,0.91,0.9,0.905,0.915,0.915,0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,0.0144172691119845,0.2043557867147304,0.0705498451683691,0.0049999999999999
WBCIC,0,2,5,0.91,0.91,0.92,0.905,0.905,0.91,0.0050000000000000044,0.015000000000000013,0.0,0.0050000000000000044,0.0924817740700502,0.019670883933582,4.701454921004627,-0.015625
WBCIC,0,2,16,0.55,0.55,0.54,0.5349999999999999,0.55,0.5650000000000001,0.015000000000000124,0.0050000000000001155,-0.015000000000000013,0.0,0.2907698935982868,0.0488217674265869,5.955742877099152,0.0100361300682456
WBCIC,0,2,19,0.945,0.945,0.96,0.97,0.965,0.97,-0.025000000000000022,-0.010000000000000009,-0.025000000000000022,-0.020000000000000018,1.7329815670584017,0.3238345807329437,5.351440735995818,-0.0572228891556622
WBCIC,0,2,21,0.88,0.88,0.875,0.9,0.865,0.89,-0.020000000000000018,-0.025000000000000022,-0.010000000000000009,0.015000000000000013,0.4487661884307745,0.1860408254737721,2.4121919868284034,0.0198079231692676
WBCIC,0,2,28,0.67,0.67,0.77,0.735,0.745,0.7050000000000001,-0.06499999999999995,0.03500000000000003,-0.03500000000000003,-0.07499999999999996,0.397224900574622,0.0466990654839684,8.506056737066547,-0.0199999999999999
WBCIC,0,2,33,0.935,0.935,0.93,0.93,0.915,0.945,0.0050000000000000044,0.0,-0.009999999999999898,0.020000000000000018,0.3088080539512953,0.1053158988961711,2.932207360787406,0.0044070512820512
WBCIC,0,2,37,0.845,0.845,0.815,0.7250000000000001,0.7250000000000001,0.72,0.11999999999999988,0.08999999999999986,0.125,0.11999999999999988,0.3370929796138014,0.0359265257677896,9.382843801613198,-0.0424718196457327
WBCIC,1,0,2,0.5700000000000001,0.5700000000000001,0.575,0.575,0.5449999999999999,0.54,-0.004999999999999893,0.0,0.030000000000000027,0.025000000000000133,0.0556260348401815,0.1121674195292923,0.4959197160246237,0.0192076830732293
WBCIC,1,0,11,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.845,0.78,0.0,0.0,0.06000000000000005,-0.004999999999999893,0.3031185800817992,0.1122821371831421,2.699615341195241,0.0161064425770308
WBCIC,1,0,13,0.565,0.565,0.585,0.635,0.55,0.5599999999999999,-0.07000000000000006,-0.050000000000000044,0.0050000000000000044,0.014999999999999902,0.2970935824074274,0.0557248409185397,5.331438861202458,-0.01
WBCIC,1,0,18,0.6,0.6,0.605,0.62,0.6,0.625,-0.020000000000000018,-0.015000000000000013,-0.025000000000000022,0.0,1.5470008053463409,0.0144843012520317,106.80534590022722,-0.0416166466586634
WBCIC,1,0,27,0.515,0.515,0.505,0.525,0.565,0.545,-0.010000000000000009,-0.020000000000000018,-0.030000000000000027,-0.04999999999999993,0.1736812844047721,0.0701689156505677,2.475188376427004,-0.055
WBCIC,1,0,36,0.955,0.955,0.955,0.97,0.935,0.935,-0.015000000000000013,-0.015000000000000013,0.019999999999999907,0.019999999999999907,0.694460371832583,0.1934354820986585,3.5901395354053247,-0.0006002400960383
WBCIC,1,0,44,0.81,0.81,0.815,0.815,0.705,0.715,-0.004999999999999893,0.0,0.09500000000000008,0.1050000000000001,0.6825471577547215,0.08539686105838,7.992649253092688,-0.0649999999999999
WBCIC,1,0,45,0.835,0.835,0.865,0.845,0.86,0.84,-0.010000000000000009,0.020000000000000018,-0.0050000000000000044,-0.025000000000000022,0.2518416052319225,0.1365383713838575,1.844474946342424,-0.005
WBCIC,1,1,2,0.61,0.61,0.565,0.575,0.53,0.55,0.03500000000000003,-0.010000000000000009,0.05999999999999994,0.07999999999999996,0.9506516300661008,0.0960557060293371,9.896878273694172,-0.0363145258103241
WBCIC,1,1,11,0.86,0.86,0.865,0.825,0.855,0.825,0.03500000000000003,0.040000000000000036,0.03500000000000003,0.0050000000000000044,0.444985855072891,0.1472152910264877,3.0226877382786737,-0.0104041616646659
WBCIC,1,1,13,0.595,0.595,0.6,0.625,0.63,0.625,-0.030000000000000027,-0.025000000000000022,-0.030000000000000027,-0.03500000000000003,0.5617209155332777,0.0064040932155339,87.7127950247123,0.0299999999999999
WBCIC,1,1,18,0.67,0.67,0.59,0.6950000000000001,0.655,0.655,-0.025000000000000022,-0.1050000000000001,0.015000000000000013,0.015000000000000013,0.0770646497742355,0.0076442133214123,10.081436314495386,0.0173069227691076
WBCIC,1,1,27,0.495,0.495,0.515,0.485,0.49,0.52,0.010000000000000009,0.030000000000000027,-0.025000000000000022,0.0050000000000000044,0.6529604321313207,0.0187415850037462,34.84019265183811,-0.005
WBCIC,1,1,36,0.96,0.96,0.97,0.97,0.935,0.935,-0.010000000000000009,0.0,0.02499999999999991,0.02499999999999991,0.1524126630361601,0.1721039059829999,0.8855851479118385,0.0002000800320128
WBCIC,1,1,44,0.845,0.845,0.8400000000000001,0.86,0.8049999999999999,0.85,-0.015000000000000013,-0.019999999999999907,-0.0050000000000000044,0.040000000000000036,0.1120966171995379,0.0205937084379309,5.443245811573706,-0.015
WBCIC,1,1,45,0.81,0.81,0.845,0.86,0.865,0.865,-0.04999999999999993,-0.015000000000000013,-0.05499999999999994,-0.05499999999999994,1.2972341285185534,0.3457550601276642,3.751887616741087,-0.1099999999999999
WBCIC,1,2,2,0.58,0.58,0.575,0.565,0.575,0.5650000000000001,0.015000000000000013,0.010000000000000009,0.014999999999999902,0.0050000000000000044,0.2215821952024906,0.2101444557411992,1.0544279858393095,-0.0177070828331332
WBCIC,1,2,11,0.84,0.84,0.835,0.81,0.8049999999999999,0.8049999999999999,0.029999999999999916,0.02499999999999991,0.03500000000000003,0.03500000000000003,0.0637955559938452,0.0786465755072052,0.8111676265929798,-0.0155062024809924
WBCIC,1,2,13,0.62,0.62,0.615,0.605,0.595,0.56,0.015000000000000013,0.010000000000000009,0.05999999999999994,0.025000000000000022,0.2538020213692281,0.0813579066999189,3.119574134390565,-0.0399999999999999
WBCIC,1,2,18,0.625,0.625,0.6699999999999999,0.71,0.52,0.6699999999999999,-0.08499999999999996,-0.040000000000000036,-0.04499999999999993,0.10499999999999998,0.2028186769207007,0.0350457603133599,5.787252869026316,-0.0147058823529411
WBCIC,1,2,27,0.495,0.495,0.51,0.495,0.49,0.5,0.0,0.015000000000000013,-0.0050000000000000044,0.0050000000000000044,0.3378119006587154,0.3654519971650243,0.9243673677508248,-0.04
WBCIC,1,2,36,0.97,0.97,0.945,0.975,0.97,0.97,-0.0050000000000000044,-0.030000000000000027,0.0,0.0,0.0481052833499758,0.0989761053004896,0.4860292613447369,0.0335134053621448
WBCIC,1,2,44,0.85,0.85,0.845,0.855,0.8600000000000001,0.85,-0.0050000000000000044,-0.010000000000000009,0.0,-0.01000000000000012,0.0506567591936945,0.0662497506769213,0.7646332050475362,0.0
WBCIC,1,2,45,0.865,0.865,0.85,0.835,0.8049999999999999,0.825,0.030000000000000027,0.015000000000000013,0.040000000000000036,0.06000000000000005,0.2493449990788703,0.1483825688464185,1.6804197488786676,0.015
WBCIC,2,0,9,0.7350000000000001,0.7350000000000001,0.7450000000000001,0.73,0.72,0.73,0.0050000000000001155,0.015000000000000124,0.0050000000000001155,0.015000000000000124,0.4233454106669364,0.0397753620210138,10.643408108850831,-0.0227090836334533
WBCIC,2,0,22,0.755,0.755,0.74,0.76,0.75,0.75,-0.0050000000000000044,-0.020000000000000018,0.0050000000000000044,0.0050000000000000044,0.5924817646034894,0.0201606567181046,29.388019095202896,0.0048076923076922
WBCIC,2,0,25,0.855,0.855,0.86,0.85,0.865,0.865,0.0050000000000000044,0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0.149000895751324,0.1041210960445211,1.4310346453480736,-0.02
WBCIC,2,0,26,0.885,0.885,0.88,0.905,0.915,0.89,-0.020000000000000018,-0.025000000000000022,-0.0050000000000000044,-0.030000000000000027,0.1190885272109808,0.0873885515910407,1.36274746568966,-0.0589795918367346
WBCIC,2,0,29,0.885,0.885,0.88,0.89,0.875,0.875,-0.0050000000000000044,-0.010000000000000009,0.010000000000000009,0.010000000000000009,0.1318748893023938,0.1540533133292198,0.8560340991859778,0.032316338819751
WBCIC,2,0,34,0.39,0.39,0.385,0.385,0.405,0.38,0.0050000000000000044,0.0,0.010000000000000009,-0.015000000000000013,0.4985116067463432,0.0026412398311859,188.7415148220417,0.0249999999999999
WBCIC,2,0,35,0.98,0.98,0.975,0.975,0.96,0.975,0.0050000000000000044,0.0,0.0050000000000000044,0.020000000000000018,0.0704932043979098,0.1206647465993684,0.5842071224991809,0.0
WBCIC,2,0,49,0.8049999999999999,0.8049999999999999,0.845,0.8600000000000001,0.81,0.85,-0.05500000000000016,-0.015000000000000124,-0.04500000000000004,-0.0050000000000001155,0.405546022448018,0.1645314503923506,2.464854114401416,-0.0356570512820512
WBCIC,2,1,9,0.6699999999999999,0.6699999999999999,0.69,0.79,0.675,0.6950000000000001,-0.1200000000000001,-0.10000000000000009,-0.025000000000000133,-0.0050000000000001155,0.0361322219316335,0.0142073116868117,2.5432131516600784,-0.125750300120048
WBCIC,2,1,22,0.54,0.54,0.56,0.79,0.69,0.625,-0.25,-0.22999999999999998,-0.08499999999999996,-0.1499999999999999,0.0038225070067216,0.0117808566483991,0.3244676614617052,-0.0448717948717948
WBCIC,2,1,25,0.745,0.745,0.76,0.835,0.8200000000000001,0.8200000000000001,-0.08999999999999997,-0.07499999999999996,-0.07500000000000007,-0.07500000000000007,0.0135900660403744,0.0059101262619453,2.299454434312047,-0.02
WBCIC,2,1,26,0.9,0.9,0.8899999999999999,0.895,0.895,0.85,0.0050000000000000044,-0.0050000000000001155,0.050000000000000044,0.0050000000000000044,0.2231734094040979,0.0273656778013565,8.155230468767506,-0.075
WBCIC,2,1,29,0.935,0.935,0.94,0.93,0.935,0.935,0.0050000000000000044,0.009999999999999898,0.0,0.0,0.0162847237929388,0.0383125710255841,0.4250490989514721,-0.0192693697310317
WBCIC,2,1,34,0.4599999999999999,0.4599999999999999,0.4649999999999999,0.475,0.475,0.4599999999999999,-0.015000000000000069,-0.010000000000000064,0.0,-0.015000000000000069,0.0434349578883351,0.0426109499997965,1.0193379375147122,-0.0349999999999999
WBCIC,2,1,35,0.98,0.98,0.98,0.98,0.97,0.98,0.0,0.0,0.0,0.010000000000000009,0.1138387332027485,0.0440451563230315,2.584591421763698,-0.0144230769230768
WBCIC,2,1,49,0.83,0.83,0.8600000000000001,0.81,0.55,0.83,0.019999999999999907,0.050000000000000044,0.0,0.2799999999999999,0.1314437248162077,0.0491731227949945,2.6730806860529044,-0.1005608974358974
WBCIC,2,2,9,0.755,0.755,0.745,0.755,0.75,0.73,0.0,-0.010000000000000009,0.025000000000000022,0.0050000000000000044,0.2966584091819633,0.0359545154302349,8.250936096123741,-0.0202080832332933
WBCIC,2,2,22,0.755,0.755,0.75,0.7649999999999999,0.75,0.7749999999999999,-0.009999999999999898,-0.014999999999999902,-0.019999999999999907,0.0050000000000000044,0.7100773620289029,0.0929347598755812,7.640600384393706,-0.0272435897435897
WBCIC,2,2,25,0.83,0.83,0.78,0.865,0.745,0.725,-0.03500000000000003,-0.08499999999999996,0.10499999999999998,0.08499999999999996,0.4886405173831503,0.0667934631149716,7.315693701074501,-0.0249999999999999
WBCIC,2,2,26,0.83,0.83,0.825,0.905,0.885,0.885,-0.07500000000000007,-0.08000000000000007,-0.05500000000000005,-0.05500000000000005,0.3814673675353867,0.0042764316278251,89.20226037365369,0.0873469387755101
WBCIC,2,2,29,0.96,0.96,0.97,0.97,0.98,0.965,-0.010000000000000009,0.0,-0.0050000000000000044,-0.020000000000000018,0.7614545532583802,0.0270533018321899,28.146455393195243,-0.0635287033319951
WBCIC,2,2,34,0.5549999999999999,0.5549999999999999,0.54,0.505,0.515,0.52,0.04999999999999993,0.03500000000000003,0.03499999999999992,0.039999999999999925,0.2596142356508551,0.0173187345897914,14.990369781628548,-0.0399999999999999
WBCIC,2,2,35,0.985,0.985,0.975,0.98,0.935,0.98,0.0050000000000000044,-0.0050000000000000044,0.0050000000000000044,0.04999999999999993,0.8226475798705114,0.0720836443401167,11.412402735757391,-0.0096153846153846
WBCIC,2,2,49,0.7949999999999999,0.7949999999999999,0.825,0.845,0.81,0.7849999999999999,-0.050000000000000044,-0.020000000000000018,0.010000000000000009,-0.015000000000000124,0.4445953758170312,0.0106581275098073,41.714210625452175,-0.0805288461538462
WBCIC,3,0,6,0.925,0.925,0.92,0.92,0.93,0.92,0.0050000000000000044,0.0,0.0050000000000000044,-0.0050000000000000044,0.1198316591492214,0.012028478984131,9.962328512799797,-0.0100160256410255
WBCIC,3,0,23,0.985,0.985,0.985,0.98,0.98,0.98,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.080592999950477,0.0079636231620827,10.120142341014464,-0.0012254901960783
WBCIC,3,0,24,0.9196969696969696,0.9196969696969696,0.9196969696969696,0.9247979797979796,0.9295959595959596,0.9247979797979796,-0.005101010101010051,-0.005101010101010051,-0.005101010101010051,-0.009898989898990074,0.1632537195287414,0.0061977346440508,26.34086951196723,0.0
WBCIC,3,0,30,0.92,0.92,0.925,0.925,0.925,0.875,-0.0050000000000000044,0.0,0.04500000000000004,-0.0050000000000000044,0.1985395323226041,0.0493183830778444,4.02566994155563,-0.0132211538461538
WBCIC,3,0,31,0.59,0.59,0.6,0.59,0.61,0.6,0.0,0.010000000000000009,-0.010000000000000009,-0.020000000000000018,0.0160806768732618,0.0102616284402613,1.56706871300948,-0.0096153846153845
WBCIC,3,0,38,0.78,0.78,0.77,0.835,0.855,0.845,-0.05499999999999994,-0.06499999999999995,-0.06499999999999995,-0.07499999999999996,0.0967930310935072,0.0187397169204758,5.165127707331951,-0.0032051282051281
WBCIC,3,0,41,0.8,0.8,0.78,0.785,0.78,0.78,0.015000000000000013,-0.0050000000000000044,0.020000000000000018,0.020000000000000018,0.0075407168980875,0.0400644854011856,0.1882144952712748,-0.0143057222889155
WBCIC,3,0,42,0.785,0.785,0.795,0.7949999999999999,0.79,0.79,-0.009999999999999898,1.1102230246251565e-16,-0.0050000000000000044,-0.0050000000000000044,0.0491069629867456,0.0151797206696901,3.2350373274522104,0.02
WBCIC,3,1,6,0.8999999999999999,0.8999999999999999,0.905,0.905,0.8999999999999999,0.8999999999999999,-0.0050000000000001155,0.0,0.0,0.0,0.5807006959379589,0.0261371411829991,22.217452623153545,0.000400641025641
WBCIC,3,1,23,0.97,0.97,0.975,0.98,0.98,0.955,-0.010000000000000009,-0.0050000000000000044,0.015000000000000013,-0.010000000000000009,0.739331743416882,0.0379028100648277,19.505987607577183,0.0106287707390648
WBCIC,3,1,24,0.9096969696969696,0.9096969696969696,0.9096969696969696,0.9146969696969698,0.8995454545454545,0.9096969696969696,-0.0050000000000002265,-0.0050000000000002265,0.0,0.010151515151515023,0.7059106546088684,0.0077871213600954,90.6510406048455,0.0140224358974358
WBCIC,3,1,30,0.945,0.945,0.935,0.92,0.91,0.945,0.02499999999999991,0.015000000000000013,0.0,0.03499999999999992,0.5065711581467298,0.0294334391401962,17.210736255924736,0.0400641025641025
WBCIC,3,1,31,0.6299999999999999,0.6299999999999999,0.65,0.645,0.665,0.65,-0.015000000000000124,0.0050000000000000044,-0.02000000000000013,-0.03500000000000014,0.5862408869935751,0.0259945140182394,22.552484981339884,-0.0064102564102563
WBCIC,3,1,38,0.79,0.79,0.81,0.7949999999999999,0.815,0.8049999999999999,-0.004999999999999893,0.015000000000000124,-0.014999999999999902,-0.02499999999999991,0.4930949314789025,0.0310112514854593,15.900517001389211,0.0232371794871794
WBCIC,3,1,41,0.79,0.79,0.7849999999999999,0.7849999999999999,0.765,0.775,0.0050000000000001155,0.0,0.015000000000000013,0.025000000000000022,0.6633307684888452,0.0556209360814742,11.925918821596056,0.0018007202881152
WBCIC,3,1,42,0.8400000000000001,0.8400000000000001,0.825,0.7849999999999999,0.8200000000000001,0.8300000000000001,0.05500000000000016,0.040000000000000036,0.010000000000000009,0.020000000000000018,0.3996139869222581,0.0018988780225298,210.4474232577877,0.0149999999999999
WBCIC,3,2,6,0.8899999999999999,0.8899999999999999,0.8899999999999999,0.91,0.8999999999999999,0.895,-0.02000000000000013,-0.02000000000000013,-0.0050000000000001155,-0.010000000000000009,0.7570005393083817,0.1405743093167317,5.385056081639807,0.0244391025641025
WBCIC,3,2,23,0.95,0.95,0.945,0.94,0.94,0.935,0.010000000000000009,0.0050000000000000044,0.014999999999999902,0.010000000000000009,0.5366194478692254,0.1987051597032686,2.700581347110324,-0.0276913650075414
WBCIC,3,2,24,0.9041919191919192,0.9041919191919192,0.9042424242424244,0.9145454545454546,0.9041919191919192,0.9096464646464646,-0.010353535353535337,-0.010303030303030147,-0.005454545454545379,0.0,0.5889841857155018,0.0088538027866575,66.52330076778833,-0.0100160256410256
WBCIC,3,2,30,0.92,0.92,0.905,0.94,0.93,0.925,-0.019999999999999907,-0.03499999999999992,-0.0050000000000000044,-0.010000000000000009,0.6393449880591872,0.0693528324843934,9.218729288426104,-0.0488782051282051
WBCIC,3,2,31,0.605,0.605,0.6000000000000001,0.62,0.605,0.605,-0.015000000000000013,-0.019999999999999907,0.0,0.0,0.6124117621768485,0.0349191170068804,17.538008250786504,-0.0516826923076922
WBCIC,3,2,38,0.86,0.86,0.875,0.865,0.87,0.8300000000000001,-0.0050000000000000044,0.010000000000000009,0.029999999999999916,-0.010000000000000009,0.8444067038857066,0.1178538726067638,7.16486174962777,0.047676282051282
WBCIC,3,2,41,0.71,0.71,0.74,0.7050000000000001,0.7150000000000001,0.72,0.004999999999999893,0.03499999999999992,-0.010000000000000009,-0.0050000000000001155,0.6255070960633007,0.0622859081313157,10.042513865970454,0.0053021208483393
WBCIC,3,2,42,0.7849999999999999,0.7849999999999999,0.8,0.815,0.78,0.81,-0.030000000000000027,-0.014999999999999902,-0.025000000000000133,0.004999999999999893,0.5559025240969141,0.0948460372192771,5.861104379213102,-0.02
WBCIC,4,0,7,0.77,0.77,0.77,0.7649999999999999,0.7949999999999999,0.74,0.0050000000000001155,0.0050000000000001155,0.030000000000000027,-0.02499999999999991,0.0316443352196117,0.0196652611442016,1.6091489956614276,-0.0366146458583432
WBCIC,4,0,12,0.485,0.485,0.51,0.49,0.49,0.51,-0.0050000000000000044,0.020000000000000018,-0.025000000000000022,-0.0050000000000000044,0.2953449430860958,0.0917806264394573,3.217944293297222,0.0024009603841536
WBCIC,4,0,14,0.53,0.53,0.525,0.5449999999999999,0.52,0.52,-0.014999999999999902,-0.019999999999999907,0.010000000000000009,0.010000000000000009,0.3157058781164601,0.0298328000594877,10.582509100283248,-0.0115046018407363
WBCIC,4,0,17,0.835,0.835,0.8200000000000001,0.8300000000000001,0.78,0.8200000000000001,0.004999999999999893,-0.010000000000000009,0.014999999999999902,0.05499999999999994,0.2055807123954693,0.1159532300002567,1.7729623607295295,0.0247098839535813
WBCIC,4,0,32,0.5658080808080808,0.5658080808080808,0.5506565656565656,0.6034848484848485,0.6227777777777778,0.5667676767676768,-0.03767676767676775,-0.05282828282828289,-0.000959595959596049,-0.056969696969697003,0.1437524595357072,0.0096683503413941,14.868354420323922,-0.0300080289040545
WBCIC,4,0,47,0.825,0.825,0.8300000000000001,0.85,0.82,0.8400000000000001,-0.025000000000000022,-0.019999999999999907,-0.015000000000000124,0.0050000000000000044,0.1515072980668921,0.1131888067791954,1.3385360476716304,-0.0099999999999999
WBCIC,4,0,48,0.8500000000000001,0.8500000000000001,0.855,0.86,0.86,0.845,-0.009999999999999898,-0.0050000000000000044,0.0050000000000001155,-0.009999999999999898,0.8399119283013359,0.0319296611611897,26.3050686338708,-0.0059023609443777
WBCIC,4,0,50,0.955,0.955,0.96,0.96,0.955,0.955,-0.0050000000000000044,0.0,0.0,0.0,0.2142853636598401,0.2502133043617592,0.8564107500455915,-0.000400641025641
WBCIC,4,1,7,0.81,0.81,0.81,0.8,0.78,0.81,0.010000000000000009,0.010000000000000009,0.0,0.030000000000000027,0.0490989172451058,0.0286244398354385,1.715279583718485,-0.0047018807523008
WBCIC,4,1,12,0.535,0.535,0.52,0.495,0.5,0.485,0.040000000000000036,0.025000000000000022,0.050000000000000044,0.03500000000000003,0.1893370219297528,0.1215645378198782,1.5575020916897064,-0.0222088835534212
WBCIC,4,1,14,0.54,0.54,0.54,0.5599999999999999,0.56,0.5700000000000001,-0.019999999999999907,-0.019999999999999907,-0.030000000000000027,-0.020000000000000018,0.1259453805470883,0.0402975158337004,3.125388201765069,0.0122048819527811
WBCIC,4,1,17,0.84,0.84,0.85,0.845,0.8200000000000001,0.835,-0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.019999999999999907,0.1513010432166333,0.0756733292483848,1.999397207964955,0.0104041616646659
WBCIC,4,1,32,0.6045454545454545,0.6045454545454545,0.6039393939393939,0.5989393939393939,0.5583838383838384,0.5988383838383838,0.005606060606060614,0.0050000000000000044,0.0057070707070706606,0.04616161616161607,0.0321948284843138,0.0415040577001198,0.7757031545429088,-0.0193697310317141
WBCIC,4,1,47,0.8,0.8,0.8,0.8500000000000001,0.845,0.76,-0.050000000000000044,-0.050000000000000044,0.040000000000000036,-0.04499999999999993,0.9683066570925524,0.0982886605479808,9.851661948530282,-0.015
WBCIC,4,1,48,0.855,0.855,0.865,0.855,0.865,0.865,0.0,0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0.0981559132710509,0.0025804055094587,38.03894888274307,0.0155062024809923
WBCIC,4,1,50,0.95,0.95,0.945,0.945,0.95,0.95,0.0050000000000000044,0.0,0.0,0.0,0.0565810191668651,0.0615801984874302,0.9188183954687076,-0.0056089743589743
WBCIC,4,2,7,0.76,0.76,0.765,0.79,0.785,0.79,-0.030000000000000027,-0.025000000000000022,-0.030000000000000027,-0.025000000000000022,0.1694386922597789,0.1302100805106646,1.301271695672605,-0.0527210884353741
WBCIC,4,2,12,0.54,0.54,0.56,0.5449999999999999,0.585,0.565,-0.004999999999999893,0.015000000000000124,-0.02499999999999991,-0.04499999999999993,0.1946582043960596,0.0673964515556993,2.88825598236705,-0.003001200480192
WBCIC,4,2,14,0.525,0.525,0.52,0.52,0.5449999999999999,0.5349999999999999,0.0050000000000000044,0.0,-0.009999999999999898,-0.019999999999999907,0.1520208350439247,0.0084167282702607,18.06174919310009,0.0171068427370948
WBCIC,4,2,17,0.86,0.86,0.865,0.88,0.8700000000000001,0.875,-0.020000000000000018,-0.015000000000000013,-0.015000000000000013,-0.01000000000000012,0.7100668002051476,0.043038429089399,16.498436751262535,0.0188075230092036
WBCIC,4,2,32,0.6373737373737374,0.6373737373737374,0.6223737373737374,0.597979797979798,0.6175252525252526,0.621969696969697,0.039393939393939426,0.024393939393939412,0.01540404040404042,0.019848484848484782,0.2085470878168256,0.1854880253367614,1.124315639450037,-0.0193697310317141
WBCIC,4,2,47,0.815,0.815,0.825,0.845,0.85,0.8300000000000001,-0.030000000000000027,-0.020000000000000018,-0.015000000000000124,-0.03500000000000003,0.8359494270203008,0.2569589714400506,3.253240866958135,-0.01
WBCIC,4,2,48,0.875,0.875,0.86,0.865,0.865,0.8,0.010000000000000009,-0.0050000000000000044,0.07499999999999996,0.010000000000000009,0.3687234784874313,0.1326646410275526,2.7793651392826857,-0.0361144457783113
WBCIC,4,2,50,0.96,0.96,0.965,0.955,0.94,0.955,0.0050000000000000044,0.010000000000000009,0.0050000000000000044,0.020000000000000018,0.6532596195693134,0.0201089152153272,32.4860696151025,-0.0140224358974359
